DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,3468.0
WEEKDAY,BP10,BP9,825.0
WEEKDAY,BP11,BP10,576.0
WEEKDAY,BP11,BP12,6064.0
WEEKDAY,BP12,BP11,2555.0
WEEKDAY,BP12,BP13,8198.0
WEEKDAY,BP13,BP12,4016.0
WEEKDAY,BP13,BP6,9190.0
WEEKDAY,BP2,BP3,13718.0
WEEKDAY,BP2,NS4,14088.0
WEEKDAY,BP3,BP2,14093.0
WEEKDAY,BP3,BP4,13682.0
WEEKDAY,BP4,BP3,13444.0
WEEKDAY,BP4,BP5,13048.0
WEEKDAY,BP5,BP4,12644.0
WEEKDAY,BP5,BP6,13679.0
WEEKDAY,BP6,BP13,4514.0
WEEKDAY,BP6,BP5,12819.0
WEEKDAY,BP6,BP7,6530.0
WEEKDAY,BP7,BP6,3692.0
WEEKDAY,BP7,BP8,5910.0
WEEKDAY,BP8,BP7,3077.0
WEEKDAY,BP8,BP9,5350.0
WEEKDAY,BP9,BP10,3965.0
WEEKDAY,BP9,BP8,2326.0
WEEKDAY,CC10,CC11,50151.0
WEEKDAY,CC10,DT25,30515.0
WEEKDAY,CC10,DT27,38680.0
WEEKDAY,CC10,EW8,47807.0
WEEKDAY,CC11,CC10,48551.0
WEEKDAY,CC11,CC12,54017.0
WEEKDAY,CC12,CC11,52633.0
WEEKDAY,CC12,NE12,55957.0
WEEKDAY,CC14,NE12,103694.0
WEEKDAY,CC14,NS17,103681.0
WEEKDAY,CC16,CC17,47743.0
WEEKDAY,CC16,NS17,48470.0
WEEKDAY,CC17,CC16,46919.0
WEEKDAY,CC17,CC19,49056.0
WEEKDAY,CC19,CC17,48023.0
WEEKDAY,CC19,CC20,87930.0
WEEKDAY,CC19,DT10,78878.0
WEEKDAY,CC19,DT8,40745.0
WEEKDAY,CC2,CC3,4902.0
WEEKDAY,CC2,NS24,7478.0
WEEKDAY,CC20,CC19,88612.0
WEEKDAY,CC20,CC21,87008.0
WEEKDAY,CC21,CC20,87691.0
WEEKDAY,CC21,EW21,86330.0
WEEKDAY,CC23,CC24,27261.0
WEEKDAY,CC23,EW21,35753.0
WEEKDAY,CC24,CC23,26746.0
WEEKDAY,CC24,CC25,15770.0
WEEKDAY,CC25,CC24,15147.0
WEEKDAY,CC25,CC26,14065.0
WEEKDAY,CC26,CC25,12933.0
WEEKDAY,CC26,CC27,13416.0
WEEKDAY,CC27,CC26,12394.0
WEEKDAY,CC27,CC28,13713.0
WEEKDAY,CC28,CC27,12878.0
WEEKDAY,CC28,NE1,14477.0
WEEKDAY,CC3,CC2,5194.0
WEEKDAY,CC3,CC4,4040.0
WEEKDAY,CC4,CC3,4115.0
WEEKDAY,CC4,CC5,8040.0
WEEKDAY,CC4,CE1,26512.0
WEEKDAY,CC4,EW12,31917.0
WEEKDAY,CC5,CC4,7449.0
WEEKDAY,CC5,CC6,6631.0
WEEKDAY,CC6,CC5,6138.0
WEEKDAY,CC6,CC7,7178.0
WEEKDAY,CC7,CC6,6940.0
WEEKDAY,CC7,CC8,8325.0
WEEKDAY,CC8,CC7,8137.0
WEEKDAY,CC8,EW8,12161.0
WEEKDAY,CE1,CC4,24922.0
WEEKDAY,CE1,DT17,18265.0
WEEKDAY,CE1,NS27,498.0
WEEKDAY,CG1,CG2,9685.0
WEEKDAY,CG1,DT34,9176.0
WEEKDAY,CG1,EW4,18425.0
WEEKDAY,CG2,CG1,10401.0
WEEKDAY,DT1,DT2,24635.0
WEEKDAY,DT10,CC19,75290.0
WEEKDAY,DT10,DT11,80914.0
WEEKDAY,DT11,DT10,76428.0
WEEKDAY,DT11,NE7,84875.0
WEEKDAY,DT13,EW12,85971.0
WEEKDAY,DT13,NE7,86418.0
WEEKDAY,DT17,CE1,17130.0
WEEKDAY,DT17,DT18,10684.0
WEEKDAY,DT18,DT17,9735.0
WEEKDAY,DT18,NE4,19073.0
WEEKDAY,DT2,DT1,23818.0
WEEKDAY,DT2,DT3,26416.0
WEEKDAY,DT20,DT21,21928.0
WEEKDAY,DT20,NE4,22742.0
WEEKDAY,DT21,DT20,22603.0
WEEKDAY,DT21,DT22,24426.0
WEEKDAY,DT22,DT21,25176.0
WEEKDAY,DT22,DT23,26563.0
WEEKDAY,DT23,DT22,27606.0
WEEKDAY,DT23,DT24,27892.0
WEEKDAY,DT24,DT23,28943.0
WEEKDAY,DT24,DT25,28818.0
WEEKDAY,DT25,CC10,29486.0
WEEKDAY,DT25,DT24,29693.0
WEEKDAY,DT27,CC10,39315.0
WEEKDAY,DT27,DT28,35782.0
WEEKDAY,DT28,DT27,36293.0
WEEKDAY,DT28,DT29,31705.0
WEEKDAY,DT29,DT28,31653.0
WEEKDAY,DT29,DT30,29740.0
WEEKDAY,DT3,DT2,24794.0
WEEKDAY,DT3,DT5,31248.0
WEEKDAY,DT30,DT29,29083.0
WEEKDAY,DT30,DT31,26707.0
WEEKDAY,DT31,DT30,25800.0
WEEKDAY,DT31,DT32,23597.0
WEEKDAY,DT32,DT31,23154.0
WEEKDAY,DT32,DT33,14561.0
WEEKDAY,DT33,DT32,15359.0
WEEKDAY,DT33,DT34,8662.0
WEEKDAY,DT34,CG1,9727.0
WEEKDAY,DT34,DT33,8488.0
WEEKDAY,DT5,DT3,28963.0
WEEKDAY,DT5,DT6,37154.0
WEEKDAY,DT6,DT5,35084.0
WEEKDAY,DT6,DT7,40003.0
WEEKDAY,DT7,DT6,37464.0
WEEKDAY,DT7,DT8,41287.0
WEEKDAY,DT8,CC19,43035.0
WEEKDAY,DT8,DT7,39338.0
WEEKDAY,EW1,EW2,26122.0
WEEKDAY,EW10,EW11,94320.0
WEEKDAY,EW10,EW9,94119.0
WEEKDAY,EW11,EW10,95465.0
WEEKDAY,EW11,EW12,98156.0
WEEKDAY,EW12,CC4,34546.0
WEEKDAY,EW12,DT13,82659.0
WEEKDAY,EW12,EW11,99432.0
WEEKDAY,EW12,NS25,40112.0
WEEKDAY,EW15,EW16,43532.0
WEEKDAY,EW15,NS26,57029.0
WEEKDAY,EW16,EW15,47216.0
WEEKDAY,EW16,EW17,58655.0
WEEKDAY,EW16,NE1,29900.0
WEEKDAY,EW16,NE4,54120.0
WEEKDAY,EW17,EW16,60509.0
WEEKDAY,EW17,EW18,54187.0
WEEKDAY,EW18,EW17,56971.0
WEEKDAY,EW18,EW19,53465.0
WEEKDAY,EW19,EW18,56734.0
WEEKDAY,EW19,EW20,54853.0
WEEKDAY,EW2,EW1,24684.0
WEEKDAY,EW2,EW3,41549.0
WEEKDAY,EW20,EW19,57226.0
WEEKDAY,EW20,EW21,57632.0
WEEKDAY,EW21,CC21,87597.0
WEEKDAY,EW21,CC23,35938.0
WEEKDAY,EW21,EW20,59467.0
WEEKDAY,EW21,EW22,125905.0
WEEKDAY,EW22,EW21,127675.0
WEEKDAY,EW22,EW23,125595.0
WEEKDAY,EW23,EW22,127443.0
WEEKDAY,EW23,NS1,122801.0
WEEKDAY,EW25,EW26,88496.0
WEEKDAY,EW25,NS1,96380.0
WEEKDAY,EW26,EW25,93185.0
WEEKDAY,EW26,EW27,75122.0
WEEKDAY,EW27,EW26,76143.0
WEEKDAY,EW27,EW28,41925.0
WEEKDAY,EW28,EW27,48835.0
WEEKDAY,EW28,EW29,27509.0
WEEKDAY,EW29,EW28,28046.0
WEEKDAY,EW29,EW30,12213.0
WEEKDAY,EW3,EW2,40867.0
WEEKDAY,EW3,EW4,47870.0
WEEKDAY,EW30,EW29,13220.0
WEEKDAY,EW30,EW31,9368.0
WEEKDAY,EW31,EW30,9946.0
WEEKDAY,EW31,EW32,6295.0
WEEKDAY,EW32,EW31,6197.0
WEEKDAY,EW32,EW33,2801.0
WEEKDAY,EW33,EW32,2702.0
WEEKDAY,EW4,CG1,17643.0
WEEKDAY,EW4,EW3,47270.0
WEEKDAY,EW4,EW5,69211.0
WEEKDAY,EW5,EW4,66339.0
WEEKDAY,EW5,EW6,83267.0
WEEKDAY,EW6,EW5,80189.0
WEEKDAY,EW6,EW7,86519.0
WEEKDAY,EW7,EW6,85000.0
WEEKDAY,EW7,EW8,91193.0
WEEKDAY,EW8,CC10,49103.0
WEEKDAY,EW8,CC8,11159.0
WEEKDAY,EW8,EW7,91663.0
WEEKDAY,EW8,EW9,90780.0
WEEKDAY,EW9,EW10,93055.0
WEEKDAY,EW9,EW8,92305.0
WEEKDAY,NE1,CC28,13659.0
WEEKDAY,NE1,EW16,30232.0
WEEKDAY,NE10,NE11,120363.0
WEEKDAY,NE10,NE9,123959.0
WEEKDAY,NE11,NE10,124378.0
WEEKDAY,NE11,NE12,120876.0
WEEKDAY,NE12,CC12,53800.0
WEEKDAY,NE12,CC14,103956.0
WEEKDAY,NE12,NE11,124460.0
WEEKDAY,NE12,NE13,102895.0
WEEKDAY,NE13,NE12,106368.0
WEEKDAY,NE13,NE14,95579.0
WEEKDAY,NE14,NE13,99278.0
WEEKDAY,NE14,NE15,80556.0
WEEKDAY,NE15,NE14,83370.0
WEEKDAY,NE15,NE16,72003.0
WEEKDAY,NE16,NE15,74010.0
WEEKDAY,NE16,NE17,39548.0
WEEKDAY,NE16,SE1,7979.0
WEEKDAY,NE16,SE5,3910.0
WEEKDAY,NE16,SW1,5003.0
WEEKDAY,NE16,SW8,8507.0
WEEKDAY,NE17,NE16,41040.0
WEEKDAY,NE17,PE1,8381.0
WEEKDAY,NE17,PE7,9215.0
WEEKDAY,NE17,PW1,1114.0
WEEKDAY,NE17,PW7,3839.0
WEEKDAY,NE4,DT18,19137.0
WEEKDAY,NE4,DT20,22530.0
WEEKDAY,NE4,EW16,54617.0
WEEKDAY,NE4,NE5,58299.0
WEEKDAY,NE5,NE4,58409.0
WEEKDAY,NE5,NS24,63196.0
WEEKDAY,NE7,DT11,80938.0
WEEKDAY,NE7,DT13,90168.0
WEEKDAY,NE7,NE8,123496.0
WEEKDAY,NE7,NS24,126992.0
WEEKDAY,NE8,NE7,127242.0
WEEKDAY,NE8,NE9,120867.0
WEEKDAY,NE9,NE10,120261.0
WEEKDAY,NE9,NE8,126646.0
WEEKDAY,NS1,EW23,125538.0
WEEKDAY,NS1,EW25,90560.0
WEEKDAY,NS1,NS2,93463.0
WEEKDAY,NS10,NS11,72980.0
WEEKDAY,NS10,NS9,67904.0
WEEKDAY,NS11,NS10,71826.0
WEEKDAY,NS11,NS12,80697.0
WEEKDAY,NS12,NS11,79668.0
WEEKDAY,NS12,NS13,80697.0
WEEKDAY,NS13,NS12,79668.0
WEEKDAY,NS13,NS14,91546.0
WEEKDAY,NS14,NS13,93080.0
WEEKDAY,NS14,NS15,100432.0
WEEKDAY,NS15,NS14,98637.0
WEEKDAY,NS15,NS16,104882.0
WEEKDAY,NS16,NS15,101604.0
WEEKDAY,NS16,NS17,118623.0
WEEKDAY,NS17,CC14,102951.0
WEEKDAY,NS17,CC16,48886.0
WEEKDAY,NS17,NS16,119082.0
WEEKDAY,NS17,NS18,67000.0
WEEKDAY,NS18,NS17,65217.0
WEEKDAY,NS18,NS19,66954.0
WEEKDAY,NS19,NS18,63782.0
WEEKDAY,NS19,NS20,64699.0
WEEKDAY,NS2,NS1,93578.0
WEEKDAY,NS2,NS3,86743.0
WEEKDAY,NS20,NS19,63234.0
WEEKDAY,NS20,NS21,53034.0
WEEKDAY,NS21,NS20,51220.0
WEEKDAY,NS21,NS22,42342.0
WEEKDAY,NS22,NS21,41270.0
WEEKDAY,NS22,NS23,40627.0
WEEKDAY,NS23,NS22,42687.0
WEEKDAY,NS23,NS24,43044.0
WEEKDAY,NS24,CC2,7612.0
WEEKDAY,NS24,NE5,64045.0
WEEKDAY,NS24,NE7,123810.0
WEEKDAY,NS24,NS23,47182.0
WEEKDAY,NS24,NS25,43133.0
WEEKDAY,NS25,EW12,41944.0
WEEKDAY,NS25,NS24,43644.0
WEEKDAY,NS25,NS26,74149.0
WEEKDAY,NS26,EW15,54898.0
