,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
WEEKDAY,CC14,NS17,17.0,1198.0,6516.0,10228.0,7273.0,3601.0,2423.0,2536.0,2880.0,3009.0,3238.0,3960.0,5143.0,10551.0,15478.0,8612.0,6003.0,5695.0,4003.0,1317.0
WEEKDAY,CC16,CC17,2.0,1273.0,5560.0,8615.0,6399.0,3073.0,1688.0,1460.0,1551.0,1518.0,1389.0,1477.0,1686.0,3181.0,3757.0,1978.0,1169.0,1119.0,669.0,179.0
WEEKDAY,CC16,NS17,7.0,463.0,2514.0,4177.0,2635.0,1351.0,1075.0,1164.0,1467.0,1676.0,1783.0,2296.0,2931.0,6623.0,8050.0,4065.0,2424.0,2074.0,1327.0,368.0
WEEKDAY,CC17,CC16,9.0,449.0,2709.0,4293.0,2572.0,1302.0,981.0,1064.0,1267.0,1463.0,1612.0,2019.0,2723.0,6424.0,7799.0,3995.0,2464.0,2076.0,1327.0,371.0
WEEKDAY,CC17,CC19,2.0,1312.0,5647.0,8824.0,6609.0,3196.0,1758.0,1511.0,1587.0,1565.0,1416.0,1547.0,1734.0,3247.0,3886.0,2034.0,1191.0,1137.0,678.0,175.0
WEEKDAY,CC19,CC17,9.0,446.0,2769.0,4404.0,2637.0,1322.0,984.0,1070.0,1286.0,1444.0,1644.0,2037.0,2780.0,6629.0,7975.0,4100.0,2552.0,2162.0,1384.0,389.0
WEEKDAY,CC19,CC20,2.0,2388.0,8809.0,12478.0,9158.0,4605.0,2736.0,2508.0,2835.0,2812.0,2655.0,3071.0,3697.0,6959.0,8561.0,4810.0,3611.0,3431.0,2188.0,616.0
WEEKDAY,CC19,DT10,,1258.0,5609.0,10802.0,10185.0,5149.0,3408.0,3130.0,3142.0,3079.0,2939.0,3057.0,3556.0,6739.0,7528.0,3813.0,2168.0,1845.0,1165.0,306.0
WEEKDAY,CC19,DT8,34.0,201.0,1923.0,2714.0,1443.0,779.0,734.0,851.0,1061.0,1236.0,1496.0,1770.0,2311.0,5055.0,7249.0,4293.0,2836.0,2515.0,1634.0,610.0
WEEKDAY,CC2,CC3,1.0,51.0,152.0,396.0,603.0,396.0,267.0,254.0,273.0,271.0,250.0,255.0,233.0,351.0,465.0,276.0,161.0,131.0,83.0,33.0
WEEKDAY,CC2,NS24,,25.0,36.0,64.0,130.0,101.0,127.0,232.0,326.0,293.0,300.0,426.0,504.0,883.0,1353.0,808.0,599.0,585.0,479.0,207.0
WEEKDAY,CC20,CC19,9.0,1299.0,5522.0,8803.0,6117.0,3450.0,2624.0,2620.0,2945.0,2952.0,2990.0,3619.0,4846.0,11125.0,13000.0,6651.0,4052.0,3344.0,2058.0,586.0
WEEKDAY,CC20,CC21,2.0,2368.0,8530.0,12332.0,9098.0,4638.0,2736.0,2518.0,2831.0,2830.0,2687.0,3025.0,3649.0,6890.0,8433.0,4734.0,3561.0,3377.0,2160.0,609.0
WEEKDAY,CC21,CC20,10.0,1288.0,5496.0,8598.0,5927.0,3370.0,2578.0,2592.0,2942.0,2898.0,2826.0,3631.0,4833.0,11063.0,12921.0,6634.0,4050.0,3369.0,2070.0,595.0
WEEKDAY,CC21,EW21,3.0,2357.0,8490.0,12216.0,9112.0,4581.0,2671.0,2473.0,2858.0,2959.0,2667.0,3001.0,3588.0,6706.0,8171.0,4651.0,3577.0,3393.0,2213.0,643.0
WEEKDAY,CC23,CC24,,797.0,2974.0,5801.0,4589.0,2505.0,1332.0,1196.0,1237.0,1259.0,854.0,670.0,597.0,966.0,1126.0,589.0,345.0,270.0,122.0,32.0
WEEKDAY,CC23,EW21,4.0,60.0,362.0,784.0,782.0,489.0,565.0,915.0,1249.0,1138.0,1139.0,1724.0,2465.0,6163.0,7709.0,4432.0,2529.0,1870.0,1041.0,333.0
WEEKDAY,CC24,CC23,3.0,60.0,385.0,776.0,827.0,523.0,511.0,770.0,999.0,892.0,864.0,1263.0,1868.0,4376.0,5295.0,3039.0,1862.0,1391.0,790.0,252.0
WEEKDAY,CC24,CC25,,523.0,1685.0,2756.0,2133.0,904.0,506.0,544.0,587.0,589.0,453.0,496.0,594.0,1096.0,1340.0,676.0,402.0,306.0,140.0,40.0
WEEKDAY,CC25,CC24,2.0,77.0,525.0,996.0,986.0,564.0,347.0,375.0,461.0,497.0,415.0,528.0,741.0,1982.0,2715.0,1626.0,962.0,705.0,478.0,165.0
WEEKDAY,CC25,CC26,,390.0,1264.0,2231.0,1878.0,860.0,500.0,559.0,573.0,512.0,409.0,455.0,573.0,1123.0,1359.0,668.0,350.0,235.0,105.0,21.0
WEEKDAY,CC26,CC25,,84.0,542.0,922.0,842.0,436.0,272.0,291.0,384.0,452.0,367.0,432.0,601.0,1555.0,2270.0,1345.0,854.0,681.0,451.0,152.0
WEEKDAY,CC26,CC27,,211.0,648.0,1732.0,1598.0,796.0,509.0,580.0,582.0,504.0,438.0,496.0,612.0,1337.0,1615.0,893.0,418.0,258.0,152.0,37.0
WEEKDAY,CC27,CC26,,205.0,798.0,1155.0,1011.0,464.0,271.0,277.0,385.0,480.0,365.0,417.0,545.0,1219.0,1798.0,1014.0,756.0,679.0,426.0,129.0
WEEKDAY,CC27,CC28,,156.0,425.0,941.0,865.0,591.0,460.0,593.0,641.0,504.0,470.0,542.0,712.0,1801.0,2494.0,1330.0,600.0,354.0,187.0,47.0
WEEKDAY,CC28,CC27,,236.0,963.0,1923.0,1847.0,713.0,321.0,297.0,398.0,563.0,386.0,392.0,470.0,833.0,1152.0,681.0,609.0,594.0,381.0,119.0
WEEKDAY,CC28,NE1,,184.0,498.0,1068.0,1049.0,686.0,522.0,656.0,688.0,538.0,498.0,557.0,720.0,1798.0,2541.0,1346.0,577.0,334.0,175.0,42.0
WEEKDAY,CC3,CC2,,8.0,38.0,135.0,204.0,123.0,132.0,194.0,237.0,242.0,250.0,285.0,342.0,500.0,774.0,499.0,421.0,416.0,282.0,112.0
WEEKDAY,CC3,CC4,1.0,7.0,21.0,73.0,169.0,96.0,98.0,140.0,186.0,263.0,247.0,263.0,269.0,408.0,588.0,379.0,289.0,280.0,183.0,80.0
WEEKDAY,CC4,CC3,,19.0,87.0,256.0,369.0,233.0,218.0,256.0,277.0,244.0,233.0,238.0,238.0,311.0,487.0,251.0,169.0,130.0,75.0,24.0
WEEKDAY,CC4,CC5,1.0,45.0,210.0,594.0,711.0,328.0,223.0,267.0,339.0,370.0,370.0,384.0,410.0,741.0,1244.0,713.0,440.0,330.0,224.0,96.0
WEEKDAY,CC4,CE1,,462.0,1404.0,3274.0,5481.0,2543.0,1277.0,1051.0,1232.0,1722.0,1223.0,915.0,832.0,1016.0,1409.0,901.0,631.0,652.0,414.0,73.0
WEEKDAY,CC4,EW12,27.0,41.0,317.0,586.0,621.0,350.0,363.0,695.0,884.0,800.0,914.0,1362.0,1803.0,3857.0,6767.0,4043.0,2865.0,2499.0,2100.0,1023.0
WEEKDAY,CC5,CC4,,45.0,233.0,519.0,885.0,500.0,284.0,275.0,357.0,371.0,312.0,315.0,331.0,626.0,914.0,529.0,319.0,306.0,267.0,61.0
WEEKDAY,CC5,CC6,1.0,28.0,162.0,264.0,291.0,168.0,141.0,201.0,290.0,296.0,313.0,333.0,372.0,733.0,1250.0,710.0,427.0,335.0,218.0,98.0
WEEKDAY,CC6,CC5,,46.0,232.0,585.0,1000.0,516.0,269.0,248.0,308.0,326.0,260.0,254.0,257.0,350.0,515.0,310.0,208.0,215.0,198.0,41.0
WEEKDAY,CC6,CC7,1.0,11.0,118.0,198.0,196.0,105.0,101.0,156.0,259.0,289.0,297.0,339.0,414.0,718.0,1150.0,755.0,673.0,677.0,523.0,198.0
WEEKDAY,CC7,CC6,,74.0,340.0,748.0,1103.0,601.0,371.0,339.0,389.0,367.0,341.0,332.0,313.0,437.0,614.0,302.0,133.0,67.0,60.0,9.0
WEEKDAY,CC7,CC8,2.0,30.0,276.0,350.0,310.0,156.0,137.0,187.0,332.0,290.0,392.0,445.0,603.0,878.0,1227.0,764.0,602.0,630.0,525.0,189.0
WEEKDAY,CC8,CC7,1.0,81.0,496.0,1126.0,1127.0,576.0,358.0,342.0,356.0,438.0,421.0,393.0,362.0,522.0,722.0,370.0,206.0,138.0,79.0,23.0
WEEKDAY,CC8,EW8,3.0,68.0,525.0,744.0,725.0,353.0,259.0,288.0,478.0,496.0,876.0,897.0,851.0,1136.0,1547.0,879.0,657.0,649.0,543.0,187.0
WEEKDAY,CE1,CC4,25.0,25.0,284.0,552.0,764.0,393.0,390.0,808.0,986.0,753.0,787.0,1126.0,1426.0,2824.0,4977.0,3044.0,2087.0,1455.0,1397.0,819.0
WEEKDAY,CE1,DT17,1.0,179.0,709.0,2567.0,4670.0,1825.0,645.0,575.0,675.0,973.0,596.0,568.0,571.0,701.0,977.0,578.0,500.0,448.0,347.0,160.0
WEEKDAY,CE1,NS27,,2.0,9.0,32.0,75.0,35.0,25.0,28.0,28.0,41.0,34.0,28.0,23.0,29.0,43.0,17.0,23.0,15.0,8.0,3.0
WEEKDAY,CG1,CG2,,222.0,740.0,1057.0,889.0,548.0,519.0,512.0,614.0,647.0,504.0,417.0,424.0,547.0,657.0,520.0,413.0,287.0,146.0,22.0
WEEKDAY,CG1,DT34,3.0,30.0,180.0,316.0,238.0,151.0,104.0,159.0,265.0,273.0,288.0,396.0,469.0,1015.0,1851.0,1226.0,874.0,684.0,476.0,178.0
WEEKDAY,CG1,EW4,3.0,250.0,516.0,1056.0,1206.0,706.0,476.0,479.0,590.0,599.0,654.0,970.0,1000.0,1861.0,2809.0,1568.0,1202.0,1073.0,1092.0,315.0
WEEKDAY,CG2,CG1,2.0,172.0,197.0,353.0,443.0,397.0,318.0,277.0,363.0,408.0,474.0,741.0,633.0,894.0,1056.0,761.0,761.0,833.0,1024.0,294.0
WEEKDAY,DT1,DT2,,481.0,2604.0,5241.0,4513.0,2092.0,1212.0,982.0,937.0,906.0,755.0,644.0,685.0,978.0,1092.0,607.0,338.0,328.0,194.0,46.0
WEEKDAY,DT10,CC19,34.0,1215.0,4825.0,5749.0,3625.0,2011.0,1695.0,1797.0,2202.0,2377.0,2582.0,3110.0,3999.0,8246.0,11330.0,6675.0,5057.0,4675.0,3058.0,1028.0
WEEKDAY,DT10,DT11,,1249.0,5485.0,10853.0,10652.0,5387.0,3529.0,3237.0,3220.0,3204.0,3153.0,3209.0,3673.0,6874.0,7703.0,3900.0,2206.0,1882.0,1189.0,309.0
WEEKDAY,DT11,DT10,33.0,1228.0,5063.0,5925.0,3676.0,2025.0,1710.0,1818.0,2248.0,2374.0,2494.0,3068.0,4026.0,8345.0,11543.0,6812.0,5148.0,4734.0,3106.0,1052.0
WEEKDAY,DT11,NE7,,1260.0,5470.0,10503.0,11450.0,6067.0,3962.0,3505.0,3539.0,3442.0,3272.0,3212.0,3729.0,7038.0,8086.0,4227.0,2392.0,2044.0,1338.0,339.0
WEEKDAY,DT13,EW12,,1336.0,5058.0,9623.0,10932.0,5547.0,3634.0,3288.0,3632.0,3635.0,3451.0,3431.0,3947.0,6854.0,8101.0,4512.0,3320.0,3109.0,2025.0,536.0
WEEKDAY,DT13,NE7,34.0,1299.0,4719.0,6169.0,4852.0,3054.0,2552.0,2515.0,2933.0,3219.0,3046.0,3708.0,4477.0,8747.0,12515.0,7264.0,5382.0,4960.0,3594.0,1379.0
WEEKDAY,DT17,CE1,4.0,74.0,203.0,338.0,562.0,358.0,370.0,646.0,878.0,688.0,632.0,639.0,850.0,2106.0,4070.0,2370.0,1179.0,659.0,379.0,125.0
WEEKDAY,DT17,DT18,2.0,20.0,125.0,343.0,635.0,420.0,344.0,760.0,969.0,599.0,487.0,544.0,593.0,862.0,1434.0,845.0,639.0,508.0,377.0,178.0
WEEKDAY,DT18,DT17,,92.0,277.0,534.0,1064.0,596.0,382.0,465.0,749.0,1117.0,572.0,442.0,417.0,675.0,1023.0,585.0,322.0,231.0,153.0,39.0
WEEKDAY,DT18,NE4,6.0,16.0,97.0,242.0,391.0,330.0,366.0,810.0,1082.0,722.0,715.0,818.0,1017.0,2385.0,4203.0,2298.0,1384.0,1015.0,811.0,365.0
WEEKDAY,DT2,DT1,28.0,83.0,514.0,620.0,445.0,327.0,348.0,454.0,656.0,761.0,1029.0,1168.0,1553.0,3399.0,4615.0,2727.0,1868.0,1690.0,1130.0,403.0
WEEKDAY,DT2,DT3,,487.0,2912.0,5531.0,4767.0,2207.0,1267.0,1031.0,991.0,935.0,809.0,681.0,750.0,1209.0,1249.0,666.0,352.0,332.0,194.0,46.0
WEEKDAY,DT20,DT21,7.0,83.0,501.0,1239.0,1275.0,549.0,404.0,488.0,658.0,674.0,708.0,820.0,1113.0,2623.0,4081.0,2410.0,1583.0,1349.0,960.0,403.0
WEEKDAY,DT20,NE4,1.0,341.0,1592.0,3459.0,4046.0,1963.0,1092.0,921.0,900.0,884.0,722.0,652.0,701.0,1356.0,1995.0,959.0,460.0,343.0,249.0,106.0
WEEKDAY,DT21,DT20,1.0,360.0,1658.0,3648.0,4142.0,1983.0,1116.0,901.0,828.0,840.0,685.0,631.0,672.0,1291.0,1923.0,909.0,421.0,316.0,207.0,71.0
WEEKDAY,DT21,DT22,18.0,84.0,534.0,1253.0,1288.0,547.0,381.0,509.0,666.0,697.0,760.0,934.0,1257.0,2928.0,4569.0,2734.0,1849.0,1629.0,1263.0,526.0
WEEKDAY,DT22,DT21,,377.0,1771.0,4157.0,4760.0,2289.0,1334.0,1125.0,948.0,934.0,782.0,687.0,690.0,1362.0,2085.0,925.0,410.0,301.0,186.0,53.0
WEEKDAY,DT22,DT23,22.0,89.0,680.0,1525.0,1534.0,655.0,438.0,545.0,704.0,761.0,820.0,999.0,1329.0,3054.0,4725.0,2903.0,2032.0,1810.0,1363.0,575.0
WEEKDAY,DT23,DT22,,391.0,1878.0,4349.0,4921.0,2408.0,1453.0,1222.0,1054.0,985.0,849.0,763.0,795.0,1615.0,2483.0,1171.0,564.0,376.0,250.0,79.0
WEEKDAY,DT23,DT24,24.0,89.0,710.0,1553.0,1473.0,610.0,439.0,575.0,710.0,751.0,826.0,1035.0,1374.0,3318.0,5236.0,3158.0,2137.0,1865.0,1416.0,593.0
WEEKDAY,DT24,DT23,,411.0,1994.0,4687.0,5464.0,2680.0,1500.0,1232.0,1063.0,1026.0,872.0,768.0,810.0,1582.0,2413.0,1138.0,576.0,386.0,253.0,88.0
WEEKDAY,DT24,DT25,20.0,121.0,945.0,1843.0,1766.0,728.0,493.0,606.0,740.0,785.0,845.0,1038.0,1372.0,3366.0,5224.0,3124.0,2089.0,1800.0,1363.0,550.0
WEEKDAY,DT25,CC10,20.0,133.0,957.0,1918.0,1837.0,772.0,517.0,627.0,762.0,858.0,879.0,1074.0,1407.0,3475.0,5418.0,3124.0,2058.0,1774.0,1332.0,544.0
WEEKDAY,DT25,DT24,,411.0,1962.0,4737.0,5345.0,2583.0,1458.0,1210.0,1060.0,1033.0,897.0,823.0,883.0,1759.0,2676.0,1254.0,671.0,481.0,334.0,116.0
WEEKDAY,DT27,CC10,,476.0,2805.0,6444.0,7016.0,3217.0,1778.0,1464.0,1350.0,1314.0,1154.0,1067.0,1131.0,2449.0,3681.0,1717.0,927.0,656.0,499.0,170.0
WEEKDAY,DT27,DT28,21.0,180.0,1170.0,2325.0,1823.0,742.0,529.0,646.0,836.0,1060.0,1153.0,1439.0,1858.0,4504.0,6922.0,3771.0,2486.0,2155.0,1544.0,618.0
WEEKDAY,DT28,DT27,,477.0,2751.0,6340.0,7003.0,3119.0,1661.0,1352.0,1240.0,1154.0,1015.0,947.0,979.0,2038.0,2847.0,1388.0,779.0,595.0,446.0,162.0
WEEKDAY,DT28,DT29,18.0,129.0,1083.0,1772.0,1268.0,644.0,488.0,608.0,774.0,919.0,1037.0,1341.0,1689.0,4212.0,6560.0,3372.0,2150.0,1809.0,1293.0,539.0
WEEKDAY,DT29,DT28,,445.0,2420.0,5644.0,6559.0,2812.0,1446.0,1162.0,1083.0,1019.0,915.0,827.0,870.0,1474.0,1995.0,1084.0,703.0,600.0,454.0,141.0
WEEKDAY,DT29,DT30,19.0,131.0,1212.0,1844.0,1357.0,707.0,542.0,624.0,771.0,904.0,984.0,1266.0,1553.0,3845.0,5953.0,3007.0,1894.0,1553.0,1119.0,455.0
WEEKDAY,DT3,DT2,28.0,104.0,740.0,872.0,524.0,336.0,344.0,454.0,619.0,768.0,936.0,1177.0,1576.0,3446.0,4767.0,2823.0,1934.0,1759.0,1173.0,414.0
WEEKDAY,DT3,DT5,,516.0,3244.0,6376.0,5784.0,2667.0,1512.0,1251.0,1182.0,1100.0,1006.0,952.0,944.0,1437.0,1479.0,761.0,393.0,368.0,221.0,55.0
WEEKDAY,DT30,DT29,,382.0,2133.0,5018.0,5794.0,2439.0,1267.0,1042.0,994.0,939.0,881.0,833.0,867.0,1400.0,1894.0,1092.0,754.0,674.0,514.0,166.0
WEEKDAY,DT30,DT31,17.0,120.0,1154.0,1905.0,1468.0,765.0,558.0,625.0,741.0,853.0,910.0,1141.0,1374.0,3330.0,5100.0,2516.0,1577.0,1267.0,914.0,372.0
WEEKDAY,DT31,DT30,,338.0,1838.0,4212.0,4711.0,1976.0,1069.0,886.0,880.0,845.0,796.0,782.0,832.0,1373.0,1913.0,1143.0,787.0,713.0,536.0,170.0
WEEKDAY,DT31,DT32,18.0,97.0,1088.0,1756.0,1410.0,789.0,570.0,603.0,697.0,825.0,850.0,1040.0,1208.0,2801.0,4289.0,2136.0,1311.0,1059.0,739.0,311.0
WEEKDAY,DT32,DT31,,271.0,1531.0,3520.0,3845.0,1632.0,916.0,781.0,813.0,783.0,766.0,747.0,824.0,1324.0,1845.0,1195.0,849.0,773.0,563.0,176.0
WEEKDAY,DT32,DT33,24.0,42.0,736.0,1414.0,1252.0,695.0,389.0,322.0,407.0,547.0,502.0,558.0,623.0,1284.0,2063.0,1270.0,894.0,790.0,526.0,223.0
WEEKDAY,DT33,DT32,,213.0,975.0,2122.0,2160.0,929.0,550.0,533.0,606.0,511.0,510.0,520.0,594.0,1069.0,1630.0,975.0,593.0,417.0,329.0,123.0
WEEKDAY,DT33,DT34,2.0,62.0,637.0,1464.0,1908.0,1065.0,528.0,324.0,315.0,407.0,288.0,216.0,208.0,274.0,353.0,258.0,153.0,120.0,60.0,20.0
WEEKDAY,DT34,CG1,,83.0,648.0,1544.0,2075.0,1171.0,576.0,383.0,362.0,392.0,285.0,231.0,266.0,452.0,591.0,319.0,168.0,113.0,53.0,15.0
WEEKDAY,DT34,DT33,2.0,46.0,125.0,152.0,163.0,110.0,93.0,174.0,271.0,226.0,256.0,371.0,485.0,1056.0,1803.0,1121.0,795.0,620.0,448.0,171.0
WEEKDAY,DT5,DT3,30.0,111.0,877.0,1164.0,639.0,395.0,393.0,514.0,701.0,913.0,1102.0,1367.0,1809.0,3942.0,5548.0,3338.0,2266.0,2034.0,1338.0,482.0
WEEKDAY,DT5,DT6,,550.0,3693.0,7346.0,6765.0,3068.0,1721.0,1449.0,1402.0,1350.0,1158.0,1086.0,1128.0,1846.0,2014.0,1039.0,595.0,531.0,327.0,86.0
WEEKDAY,DT6,DT5,33.0,152.0,1101.0,1511.0,949.0,587.0,537.0,664.0,885.0,1103.0,1368.0,1633.0,2148.0,4644.0,6658.0,3969.0,2638.0,2353.0,1568.0,583.0
WEEKDAY,DT6,DT7,,543.0,3668.0,7534.0,7075.0,3217.0,1813.0,1567.0,1498.0,1471.0,1369.0,1265.0,1313.0,2244.0,2437.0,1185.0,667.0,602.0,441.0,94.0
WEEKDAY,DT7,DT6,34.0,170.0,1334.0,1808.0,1132.0,662.0,629.0,765.0,974.0,1188.0,1451.0,1715.0,2229.0,4851.0,6947.0,4132.0,2761.0,2457.0,1618.0,607.0
WEEKDAY,DT7,DT8,,538.0,3610.0,7434.0,7127.0,3263.0,1832.0,1601.0,1545.0,1540.0,1453.0,1367.0,1445.0,2439.0,2696.0,1347.0,747.0,689.0,504.0,110.0
