,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
BP10,BP3,WEEKENDS/HOLIDAY,,0.2,1.1,2.7,2.7,2.6,3.3,3.1,2.6,3.1,5.8,3.2,1.8,3.0,5.4,4.8,4.0,2.2,1.2,1.1
BP10,BP4,WEEKDAY,,1.7,1.6,19.4,26.4,17.9,5.2,3.4,8.4,7.4,3.4,3.9,3.0,3.2,3.6,3.2,2.1,2.4,0.9,0.4
BP10,BP4,WEEKENDS/HOLIDAY,,1.6,0.8,3.9,3.1,1.9,3.8,3.3,2.2,2.6,2.0,2.1,2.8,2.7,2.6,2.8,1.7,2.6,1.7,0.3
BP10,BP5,WEEKDAY,,5.8,18.0,16.2,12.2,6.2,6.9,5.1,7.8,6.6,6.0,6.6,7.1,4.0,6.2,5.7,3.4,1.8,2.4,0.8
BP10,BP5,WEEKENDS/HOLIDAY,,4.7,4.1,7.0,10.6,8.2,5.8,7.6,10.1,5.0,3.4,4.0,4.0,3.9,6.8,3.0,4.1,1.7,3.1,0.2
BP10,BP6,WEEKDAY,,73.8,206.5,233.9,148.5,78.9,60.0,50.0,41.0,56.2,42.6,34.6,39.0,41.7,46.2,34.9,22.0,18.6,13.0,5.0
BP10,BP6,WEEKENDS/HOLIDAY,,37.8,69.7,52.2,56.8,73.4,69.0,61.7,64.6,63.6,58.8,47.7,47.3,47.2,47.6,44.1,27.1,23.2,16.2,8.4
BP10,BP7,WEEKDAY,,6.8,8.0,14.0,5.2,3.6,1.4,2.2,1.4,1.2,1.6,1.9,1.2,5.4,9.6,7.2,2.8,0.8,1.9,0.2
BP10,BP7,WEEKENDS/HOLIDAY,,0.6,1.6,0.9,2.3,2.6,2.7,2.4,2.1,3.2,3.2,1.9,1.2,2.4,3.4,2.9,1.0,1.3,1.2,0.4
BP10,BP8,WEEKDAY,,18.2,66.0,60.7,38.8,7.3,1.4,0.8,2.8,3.6,2.0,1.4,1.9,17.8,19.4,14.2,4.6,1.6,1.0,1.6
BP10,BP8,WEEKENDS/HOLIDAY,,1.3,2.7,0.8,0.8,1.6,3.3,3.8,1.9,2.3,2.6,1.1,3.7,2.4,2.0,1.2,1.3,0.8,1.0,0.3
BP10,BP9,WEEKDAY,,11.4,14.6,20.8,16.6,4.2,0.6,0.8,0.4,0.4,0.6,0.6,0.2,5.5,8.6,7.0,1.7,,0.1,
BP10,BP9,WEEKENDS/HOLIDAY,,2.6,,0.1,0.9,1.7,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.1,0.2,,,,
BP10,CC1-NE6-NS24,WEEKENDS/HOLIDAY,,,,,,,,,0.1,0.1,,0.1,,,,,,,,
BP10,CC11,WEEKENDS/HOLIDAY,,,,0.1,,,,,,,,,,,,,,,,
BP10,CC16,WEEKDAY,,,,,,,,,,,,,,0.1,,,,,,
BP10,CC21,WEEKENDS/HOLIDAY,,,,,,,,0.1,,0.1,,,,,,,,,,
BP10,CC23,WEEKDAY,,,0.2,,,,,,,,,,,0.1,,,,,,
BP10,CC24,WEEKDAY,,,,1.0,0.2,,,,0.4,0.2,,0.1,,,,,,,,
BP10,CC24,WEEKENDS/HOLIDAY,,,,0.2,0.3,,,0.1,,,,,,,,,,,,
BP10,CC26,WEEKDAY,,,,,,,,,,,,,,,,,0.1,,,
BP10,CC28,WEEKDAY,,,,,,,,,,,,,,,,,,0.2,,
BP10,CC8,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,,,,,,,,,,
BP10,CE1,WEEKDAY,,,,,,,,,,0.2,,,,,,,,,,
BP10,CG2,WEEKDAY,,,,,,,,0.2,,,,,,,,,,,,
BP10,CG2,WEEKENDS/HOLIDAY,,,,,,,,,,,0.1,,,0.1,0.1,0.2,,,,
BP10,DT1,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,,,,0.1,,,,,,
BP10,DT11,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,,,,,0.1,,,,,
BP10,DT13,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP10,EW1,WEEKDAY,,,,,,,,,,,,,,,,0.2,,0.2,,
BP10,EW1,WEEKENDS/HOLIDAY,,,,,,,0.2,,,0.1,,,0.3,0.1,,,,,,
BP10,EW10,WEEKENDS/HOLIDAY,,,,,,0.4,,,,,,,,,,,,,,
BP10,EW11,WEEKENDS/HOLIDAY,,,0.2,,,,,0.1,0.1,,,,,,,,,,,
BP10,EW12,WEEKDAY,,,,,,,,,,,,,,0.1,,,,,,
BP10,EW12,WEEKENDS/HOLIDAY,,,,,,0.1,,0.1,0.3,0.2,0.1,,0.3,,,,,,,
BP10,EW13-NS25,WEEKDAY,,,,,,,,,,,0.2,0.1,,0.2,,,,,,
BP10,EW13-NS25,WEEKENDS/HOLIDAY,,,,,1.0,0.1,0.1,,0.1,,0.1,0.1,0.1,,,,,,,
BP10,EW14-NS26,WEEKDAY,,,,0.9,0.1,,,,,,,,,,,,,,,
BP10,EW14-NS26,WEEKENDS/HOLIDAY,,,0.1,0.2,,,,,,,,,,,,,,,,
BP10,EW15,WEEKDAY,,,0.4,0.2,0.1,0.4,0.1,0.1,,0.2,,,0.1,0.2,,,,,,
BP10,EW15,WEEKENDS/HOLIDAY,,,,,0.1,0.7,,,,,,,,0.3,,,,,,
BP10,EW16,WEEKDAY,,,0.2,,0.2,,,,0.1,0.1,,,,,,,,,,
BP10,EW16,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,0.2,,0.2,,,,,,
BP10,EW17,WEEKDAY,,,,0.6,0.4,0.2,,,0.4,0.1,0.2,,,0.1,,,0.2,0.1,0.9,
BP10,EW17,WEEKENDS/HOLIDAY,,0.1,,0.1,0.1,0.1,0.6,0.2,0.3,0.7,0.3,,0.8,0.2,,0.2,0.1,0.1,1.0,
BP10,EW18,WEEKDAY,,,0.8,1.5,0.6,0.2,0.2,,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.4,,0.1,,
BP10,EW18,WEEKENDS/HOLIDAY,,,0.4,0.1,,0.2,0.1,0.2,0.1,0.3,0.2,,0.1,0.1,,0.1,0.6,,,
BP10,EW19,WEEKDAY,,0.1,1.2,3.8,0.4,0.5,0.4,,0.1,,0.1,0.2,0.1,0.2,0.2,,0.1,0.1,,
BP10,EW19,WEEKENDS/HOLIDAY,,,0.3,0.7,,0.3,0.1,0.1,0.1,0.4,0.9,0.1,0.6,0.3,,0.2,0.2,,0.1,
BP10,EW2,WEEKENDS/HOLIDAY,,,,,,,,0.1,0.1,,,,,,,0.1,,,0.1,
BP10,EW20,WEEKDAY,,,0.6,3.4,1.0,0.1,0.4,,0.1,0.8,0.1,0.2,0.4,0.1,0.2,,,0.2,0.1,
BP10,EW20,WEEKENDS/HOLIDAY,,,0.2,0.8,0.2,0.2,0.3,0.2,0.4,,0.1,0.2,0.4,,0.1,0.2,,,,
BP10,EW21,WEEKDAY,,,2.8,1.2,0.3,0.7,0.5,0.2,0.2,,0.1,,0.2,,0.2,,,,,
BP10,EW21,WEEKENDS/HOLIDAY,,,1.2000000000000002,0.1,,0.2,1.1,,0.2,0.8,0.30000000000000004,,0.5,0.30000000000000004,,0.1,,,0.1,
BP10,EW22,WEEKDAY,,,1.3,11.1,7.4,7.2,3.4,3.0,2.6,1.8,1.0,0.6,1.1,0.8,0.6,0.2,,,,
BP10,EW22,WEEKENDS/HOLIDAY,,,0.1,0.4,0.1,0.7,0.4,0.2,0.3,0.2,0.4,0.8,1.2,0.2,0.1,,,0.1,,
BP10,EW23,WEEKDAY,,1.5,8.7,7.0,2.5,2.2,0.8,1.8,2.3,1.5,0.7,1.0,0.9,0.7,0.8,0.4,0.4,0.3,,
BP10,EW23,WEEKENDS/HOLIDAY,,0.4,2.4,1.3,2.0,0.8,1.2,1.7,2.8,1.9,1.4,0.7,1.4,1.1,1.7,1.2,0.8,0.2,0.7,
BP10,EW24-NS1,WEEKDAY,,10.6,38.4,52.2,25.7,15.2,11.6,10.4,7.9,7.4,7.8,5.6,4.4,6.6,8.2,4.6,1.4,0.8,1.6,0.2
BP10,EW24-NS1,WEEKENDS/HOLIDAY,,5.7,7.0,7.8,10.0,11.3,11.1,13.0,12.6,11.3,8.4,10.0,9.0,10.9,10.0,2.9,1.8,1.1,1.0,
BP10,EW25,WEEKDAY,,,0.9,0.8,0.1,0.3,0.1,,,,,0.2,,,,,0.2,0.1,,
BP10,EW25,WEEKENDS/HOLIDAY,,,,0.1,1.0,,0.6,,0.1,0.1,,,,,0.3,,0.1,,,
BP10,EW26,WEEKDAY,,1.4,4.0,5.8,3.0,0.2,0.4,0.6,0.6,0.2,0.2,0.4,0.3,0.7,0.4,0.6,0.4,0.8,0.3,0.1
BP10,EW26,WEEKENDS/HOLIDAY,,0.6,1.4,1.9,0.8,0.7,0.8,1.0,1.1,1.6,0.9,0.8,0.8,1.0,0.9,0.8,0.6,0.4,0.3,
BP10,EW27,WEEKDAY,,3.4,15.4,9.4,5.6,3.3,1.4,1.5,1.5,1.6,1.4,1.0,1.4,1.1,1.2,1.2,0.2,0.1,0.2,
BP10,EW27,WEEKENDS/HOLIDAY,,0.8,4.8,1.1,1.0,3.4,0.7,2.3,2.8,1.4,2.1,2.8,1.4,1.2,2.1,0.9,1.0,0.7,0.2,
BP10,EW28,WEEKDAY,,1.1,3.2,4.0,4.0,2.7,1.5,1.0,1.2,1.4,0.2,0.2,0.4,0.2,0.9,0.2,0.3,0.3,0.1,
BP10,EW28,WEEKENDS/HOLIDAY,,0.8,1.4,0.2,0.6,0.8,0.3,0.4,1.2,1.2,0.8,0.6,1.3,0.7,0.2,0.2,0.8,0.6,0.3,
BP10,EW29,WEEKDAY,,3.8,17.3,14.0,1.6,0.2,0.2,0.4,0.2,0.2,0.3,0.2,0.2,0.4,0.2,0.1,0.3,0.1,0.1,
BP10,EW29,WEEKENDS/HOLIDAY,,1.4,4.8,2.0,0.3,,0.1,0.2,,0.4,0.2,0.2,0.6,0.2,0.3,0.2,,0.3,,
BP10,EW30,WEEKDAY,,0.9,3.5,4.8,0.5,0.2,0.9,0.2,,,,,0.1,,0.2,,,,,
BP10,EW30,WEEKENDS/HOLIDAY,,0.3,1.4,0.8,0.1,0.3,,,,,,,,,,,,0.1,,
BP10,EW31,WEEKDAY,,,1.4,3.1,,0.1,,,,,,,,,,,,,,
BP10,EW31,WEEKENDS/HOLIDAY,,,0.1,0.4,,0.1,,,,,,,,,,,,,,
BP10,EW32,WEEKDAY,,0.6,1.0,3.9,1.8,,0.2,,0.5,,,,,,,,,,,
BP10,EW32,WEEKENDS/HOLIDAY,,0.9,0.8,0.1,0.3,0.1,,,,,0.1,,,,0.1,,,0.1,,
BP10,EW33,WEEKDAY,,0.1,1.0,1.2,,0.2,,,,0.1,,,,,,,,,,
BP10,EW33,WEEKENDS/HOLIDAY,,,0.3,0.6,,,,,,,,,,,,,0.1,0.1,,
BP10,EW4,WEEKDAY,,,,,,,,,,0.2,,,,,,,,,,
BP10,EW4,WEEKENDS/HOLIDAY,,,,,,,,,0.1,0.1,0.1,,,,,,,,,
BP10,EW5,WEEKDAY,,,,,,,,,,,,,,,,,,0.2,,
BP10,EW5,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,0.1,,0.2,,,,,
BP10,EW7,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,0.1,,,,
BP10,EW8,WEEKDAY,,,,,0.1,,,,,,,,,,,,,,,
BP10,EW8,WEEKENDS/HOLIDAY,,,,,0.30000000000000004,0.6,0.2,,0.1,,0.1,0.1,,,,,,,,
BP10,EW9,WEEKDAY,,,,,,,,,,,,,,,0.1,,,,,
BP10,EW9,WEEKENDS/HOLIDAY,,,,,0.1,,,,,,,,,,0.1,,,,,
BP10,NE1,WEEKDAY,,,,0.1,,,,,,,0.1,,,,,0.2,,0.1,,
BP10,NE1,WEEKENDS/HOLIDAY,,,,,0.1,0.1,,,,,,,,,,0.1,,0.3,,
BP10,NE12,WEEKDAY,,,,,,,,,,,,,,,,,,0.1,,
BP10,NE12,WEEKENDS/HOLIDAY,,,,0.1,,,,,,,,,,,,,,,,
BP10,NE14,WEEKDAY,,,,,,,0.1,,,,,,,,,,,,,
BP10,NE16-STC,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP10,NE17-PTC,WEEKENDS/HOLIDAY,,,,,,,,,0.2,,,,,,,,,,,
BP10,NE4,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,0.1,,,,,,,
BP10,NE5,WEEKDAY,,,,0.1,,,,,,,,,,,,,,,,
BP10,NE5,WEEKENDS/HOLIDAY,,,,,,,,,,,,,0.1,,,,,,,
BP10,NE8,WEEKENDS/HOLIDAY,,,,,,,,,,,,,0.1,,,,,,,
BP10,NE9,WEEKENDS/HOLIDAY,,,,,,,0.2,,,,,,,,,,,,,
BP10,NS10,WEEKDAY,,1.0,2.6,3.8,3.2,1.3,0.3,0.8,1.0,0.7,0.7,0.6,1.0,1.2,1.9,0.8,0.4,0.5,0.4,
BP10,NS10,WEEKENDS/HOLIDAY,,0.1,0.1,0.3,1.2,0.7,0.1,0.9,1.0,1.0,0.4,0.6,0.6,1.4,0.6,0.4,0.2,0.8,0.9,
BP10,NS11,WEEKDAY,,0.2,2.8,1.4,1.7,0.2,0.9,0.4,0.6,0.6,1.0,0.6,0.6,1.7,0.4,0.3,0.8,0.4,0.4,
BP10,NS11,WEEKENDS/HOLIDAY,,,0.3,0.9,1.7,0.9,0.7,0.6,1.4,2.3,1.0,0.6,1.2,1.4,0.4,0.6,0.2,0.9,0.6,0.1
BP10,NS13,WEEKDAY,,1.1,2.0,0.4,0.2,1.1,0.8,1.1,0.9,0.8,0.6,0.2,0.4,1.7,1.3,0.4,0.6,0.9,0.2,
BP10,NS13,WEEKENDS/HOLIDAY,,0.4,1.0,,1.0,2.0,0.1,1.2,1.8,0.8,1.0,0.4,0.9,1.6,0.3,0.6,0.1,1.2,0.1,
BP10,NS14,WEEKDAY,,1.6,1.5,0.4,0.6,1.0,,0.1,0.2,0.2,0.1,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.1,
BP10,NS14,WEEKENDS/HOLIDAY,,0.6,0.3,0.1,0.2,0.7,0.4,0.4,0.6,0.1,0.7,,,0.3,0.9,0.4,0.2,0.6,0.4,0.1
BP10,NS15,WEEKDAY,,0.6,7.6,9.2,6.6,1.2,1.6,1.4,1.2,0.8,0.6,0.4,0.1,0.4,0.2,,,,0.4,
BP10,NS15,WEEKENDS/HOLIDAY,,,0.8,0.2,0.3,0.7,0.4,0.2,0.2,,0.9,,0.4,,0.3,,0.6,,0.4,
BP10,NS16,WEEKDAY,,1.1,3.2,2.2,1.4,0.4,0.6,0.4,0.4,0.3,0.2,0.2,0.4,0.2,0.1,0.8,0.2,0.2,,
BP10,NS16,WEEKENDS/HOLIDAY,,0.2,0.1,0.9,0.3,0.7,1.0,0.6,0.6,0.3,0.4,0.8,0.7,0.1,,0.3,0.2,1.2,,0.3
BP10,NS17,WEEKDAY,,0.1,0.1,,0.8999999999999999,,,,,,0.1,0.2,0.1,,,,0.1,,,
BP10,NS17,WEEKENDS/HOLIDAY,,0.1,,0.1,0.7,,,0.1,0.1,0.6,,0.1,0.1,,,,,,0.1,
BP10,NS18,WEEKDAY,,1.0,,,,,,,,0.1,0.1,,,,,,,,,
BP10,NS18,WEEKENDS/HOLIDAY,,,,0.1,,0.1,,,,,,,,,,,,,,
BP10,NS19,WEEKDAY,,,,0.1,0.2,,,,0.2,,,,,,,0.1,,,0.1,
BP10,NS19,WEEKENDS/HOLIDAY,,,,0.1,0.2,0.3,0.1,,0.1,0.1,0.2,0.2,,,,,,,,
BP10,NS2,WEEKDAY,,1.6,5.8,4.6,3.0,1.4,1.4,1.6,2.2,1.6,2.4,1.8,1.8,2.6,2.6,1.5,1.3,1.7,1.1,1.7
BP10,NS2,WEEKENDS/HOLIDAY,,0.7,1.4,1.2,2.0,1.8,2.1,4.0,2.1,1.7,1.9,2.4,2.2,2.2,1.4,1.6,1.8,1.2,1.3,1.6
BP10,NS20,WEEKDAY,,,0.1,0.1,,,,,,0.2,,,,,,,,,,
BP10,NS21,WEEKENDS/HOLIDAY,,,0.1,,,,,,,,,,,,,,0.1,,,
BP10,NS22,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP10,NS23,WEEKENDS/HOLIDAY,,,,,,,,,,,,0.2,,,,,,,,
BP10,NS28,WEEKDAY,,,,,,,,,,0.2,,,,,,,,,,
BP10,NS28,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,,,,,,,,
BP10,NS3,WEEKDAY,,,1.0,2.6,3.0,2.8,2.1,1.8,1.0,1.0,1.2,1.0,1.1,0.7,1.0,1.2,0.6,0.8,0.8,0.2
BP10,NS3,WEEKENDS/HOLIDAY,,,1.2,4.2,4.8,3.2,4.1,1.6,2.8,1.3,1.4,2.0,1.0,1.2,2.0,0.9,0.8,1.0,1.1,
BP10,NS4,WEEKDAY,,10.6,59.7,33.1,13.799999999999999,12.8,14.299999999999999,12.8,9.9,13.1,11.8,10.4,8.6,13.4,12.4,9.6,3.8,3.1,4.1,2.1999999999999997
BP10,NS4,WEEKENDS/HOLIDAY,,6.0,11.8,5.7,10.8,15.100000000000001,18.1,18.9,23.200000000000003,15.7,13.399999999999999,13.299999999999999,11.5,13.600000000000001,11.4,8.3,6.7,2.4,3.9,2.8000000000000003
BP10,NS5,WEEKDAY,,1.8,10.6,7.0,3.3,1.0,3.4,1.3,1.8,2.2,1.4,1.8,2.4,3.0,2.8,3.6,1.2,0.8,1.8,0.4
BP10,NS5,WEEKENDS/HOLIDAY,,1.3,2.3,2.0,1.9,2.4,3.1,3.2,4.2,2.9,2.2,1.9,2.2,1.9,2.3,2.1,1.9,1.2,1.3,0.1
BP10,NS7,WEEKDAY,,2.4,4.7,9.0,2.4,1.0,0.2,0.6,0.8,0.6,1.2,0.6,1.2,2.2,2.0,0.4,1.0,0.2,0.8,
BP10,NS7,WEEKENDS/HOLIDAY,,2.2,1.6,4.6,1.2,1.2,2.1,6.7,4.3,1.1,1.9,0.7,0.2,0.6,1.9,1.0,0.2,0.1,1.6,
BP10,NS8,WEEKDAY,,2.2,0.7,0.8,0.6,0.2,,0.1,0.1,0.2,0.4,0.3,0.2,0.3,0.2,0.3,0.1,0.2,0.1,
BP10,NS8,WEEKENDS/HOLIDAY,,2.4,0.7,0.4,0.3,0.6,0.2,0.3,0.2,,0.4,0.3,0.6,0.1,0.4,1.1,0.3,0.2,,
BP10,NS9,WEEKDAY,,3.6,3.0,6.3,3.4,1.1,1.4,1.8,1.4,2.2,0.9,1.0,1.8,2.0,1.1,0.8,1.0,0.8,0.2,
BP10,NS9,WEEKENDS/HOLIDAY,,1.7,0.3,1.9,1.4,1.1,0.9,2.4,2.2,1.8,1.9,1.6,1.3,1.2,1.4,1.0,1.7,0.9,0.2,0.2
BP11,BP10,WEEKDAY,,1.6,4.7,8.3,7.2,1.3,0.1,0.4,0.2,0.5,0.3,,0.2,6.2,6.2,5.9,0.8,1.0,0.2,
BP11,BP10,WEEKENDS/HOLIDAY,,,,0.2,0.3,0.1,0.3,0.6,0.2,1.0,,0.3,0.2,0.2,1.1,,,0.6,,
BP11,BP12,WEEKDAY,,0.1,4.0,5.8,2.0,3.6,2.2,3.6,2.0,3.0,2.2,2.4,2.8,5.2,7.4,4.6,2.1,2.2,1.4,1.0
BP11,BP12,WEEKENDS/HOLIDAY,,0.1,0.7,1.4,2.3,3.2,3.0,4.4,5.0,2.4,3.2,3.1,2.0,3.2,5.1,2.4,3.3,2.2,0.7,1.3
BP11,BP13,WEEKDAY,,3.2,6.4,8.4,2.8,3.8,2.2,3.8,3.2,3.5,2.6,2.4,3.7,4.8,6.1,5.2,3.2,2.6,1.2,1.2
BP11,BP13,WEEKENDS/HOLIDAY,,1.1,1.7,1.7,1.8,4.0,1.8,4.6,4.9,5.1,4.9,3.2,3.1,4.0,3.7,4.0,2.4,2.8,1.6,0.9
BP11,BP2,WEEKDAY,,0.8,6.0,4.4,3.4,1.8,1.1,1.0,3.0,3.0,1.3,2.6,2.2,4.0,2.8,3.6,3.2,2.6,1.8,0.4
BP11,BP2,WEEKENDS/HOLIDAY,,0.7,0.7,3.0,2.9,2.1,3.4,3.6,2.9,3.4,2.6,2.1,1.6,3.3,2.8,2.3,2.4,1.3,1.8,0.3
BP11,BP3,WEEKDAY,,1.4,9.0,10.7,4.4,2.4,2.2,2.0,1.8,8.0,2.2,5.8,2.2,8.9,6.4,6.2,3.2,1.4,2.5,0.4
BP11,BP3,WEEKENDS/HOLIDAY,,0.9,1.9,2.9,2.7,2.3,2.9,4.8,6.1,2.6,4.1,3.9,2.7,4.8,6.8,2.6,1.3,1.2,2.8,
BP11,BP4,WEEKDAY,,0.5,1.8,21.6,27.5,20.5,7.0,3.8,7.4,4.6,2.6,4.6,4.0,3.8,4.4,3.1,1.0,1.4,1.6,0.2
BP11,BP4,WEEKENDS/HOLIDAY,,,1.3,3.3,1.2,2.6,3.9,1.7,2.4,2.0,2.2,0.9,3.0,0.7,1.4,1.1,0.7,1.1,1.4,
BP11,BP5,WEEKDAY,,5.6,30.4,18.8,11.2,5.8,5.0,5.4,4.8,7.4,6.1,4.5,7.2,7.0,6.2,5.8,3.4,2.8,2.0,1.1
BP11,BP5,WEEKENDS/HOLIDAY,,2.7,2.1,9.7,9.3,9.9,9.6,8.6,8.6,5.6,5.3,3.9,3.6,3.9,4.0,3.8,2.1,2.8,2.4,2.0
BP11,BP6,WEEKDAY,,95.6,250.2,307.8,190.3,93.8,65.6,58.0,57.8,57.3,44.0,39.7,40.4,48.1,57.3,34.2,25.5,17.2,11.0,2.8
BP11,BP6,WEEKENDS/HOLIDAY,,44.8,61.7,58.2,85.4,89.4,87.3,71.4,79.9,66.8,65.2,55.2,54.0,57.6,53.1,37.2,28.2,15.9,16.3,2.9
BP11,BP7,WEEKDAY,,2.8,11.9,11.8,2.8,1.2,1.2,0.8,0.6,3.8,1.9,2.8,2.4,5.9,6.2,2.2,0.8,0.2,1.6,
BP11,BP7,WEEKENDS/HOLIDAY,,1.0,0.7,2.0,1.8,0.6,1.3,1.9,2.3,6.3,0.7,0.9,1.7,1.2,1.4,1.8,0.4,0.4,1.4,0.3
BP11,BP8,WEEKDAY,,10.4,42.1,49.5,19.2,5.3,1.1,1.6,3.4,3.3,1.6,2.2,1.4,11.0,12.4,8.8,2.0,0.9,0.3,0.9
BP11,BP8,WEEKENDS/HOLIDAY,,0.9,3.0,1.0,2.1,3.4,3.9,2.2,1.4,1.4,1.7,1.2,2.4,2.1,1.3,1.2,1.7,0.6,1.2,0.7
BP11,BP9,WEEKDAY,,7.0,11.6,32.2,18.6,3.4,1.0,1.0,0.8,2.6,1.0,0.4,1.0,9.2,9.0,6.7,0.8,0.5,0.2,
BP11,BP9,WEEKENDS/HOLIDAY,,1.3,0.1,1.3,1.4,1.8,0.7,1.4,1.7,1.3,1.3,0.6,0.7,0.3,0.7,1.0,,0.1,0.2,
BP11,CC1-NE6-NS24,WEEKENDS/HOLIDAY,,,,,,,0.1,,,,,,,,,,,,,
BP11,CC10,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP11,CC11,WEEKDAY,,,,,,,,,,0.2,,,,,,,,,,
BP11,CC11,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP11,CC12,WEEKDAY,,,,0.2,,,,,,,,,0.1,,,,,,,
BP11,CC16,WEEKENDS/HOLIDAY,,,,,,,,,,,0.1,,,,,,,,,
BP11,CC23,WEEKDAY,,,0.2,0.1,0.2,,0.4,,,,,,,,,,,,,
BP11,CC23,WEEKENDS/HOLIDAY,,,,0.1,0.1,,0.2,0.2,,,,,,,,,,,,
BP11,CC24,WEEKDAY,,0.1,,0.1,0.2,0.2,0.2,0.1,0.2,,0.2,,0.1,,,,,,,
BP11,CC24,WEEKENDS/HOLIDAY,,,,0.1,,,,0.1,,,,,,,,,,,,
BP11,CC26,WEEKENDS/HOLIDAY,,,,0.1,,,,,,,,,,,,,,,,
BP11,CC27,WEEKENDS/HOLIDAY,,,0.2,,,,,,,,,,,,,,,,,
BP11,CC4-DT15,WEEKDAY,,,,,,,,,,,0.1,,,0.1,,,,,,
BP11,CC8,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,0.4,,
BP11,CE1,WEEKDAY,,,,,,,,,,,0.1,,,0.1,,,,,,
BP11,CE1,WEEKENDS/HOLIDAY,,,0.1,,,,,,,,,,,,,,,,,
BP11,CG2,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,0.1,,,,
BP11,DT1,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,0.1,,,,,,,,
BP11,DT11,WEEKENDS/HOLIDAY,,,,,,0.1,,,,,,,,,,,,,,
