DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,3513.0,3838.0
WEEKDAY,BP11,3807.0,3154.0
WEEKDAY,BP12,3277.0,2544.0
WEEKDAY,BP13,1634.0,1109.0
WEEKDAY,BP2,3695.0,2840.0
WEEKDAY,BP3,4544.0,3912.0
WEEKDAY,BP4,5459.0,5296.0
WEEKDAY,BP5,2293.0,1781.0
WEEKDAY,BP6,11268.0,14296.0
WEEKDAY,BP7,1341.0,1317.0
WEEKDAY,BP8,2487.0,2234.0
WEEKDAY,BP9,2772.0,2637.0
WEEKDAY,CC1-NE6-NS24,27601.0,26157.0
WEEKDAY,CC10,15521.0,14705.0
WEEKDAY,CC11,17023.0,17234.0
WEEKDAY,CC12,6443.0,5445.0
WEEKDAY,CC14,7702.0,7122.0
WEEKDAY,CC16,10435.0,10213.0
WEEKDAY,CC17,4193.0,4005.0
WEEKDAY,CC19,6361.0,7045.0
WEEKDAY,CC2,4766.0,5190.0
WEEKDAY,CC20,5081.0,5069.0
WEEKDAY,CC21,7676.0,8406.0
WEEKDAY,CC23,14242.0,13918.0
WEEKDAY,CC24,18690.0,18670.0
WEEKDAY,CC25,6617.0,6195.0
WEEKDAY,CC26,5117.0,5277.0
WEEKDAY,CC27,6567.0,6723.0
WEEKDAY,CC28,3589.0,3735.0
WEEKDAY,CC3,5370.0,5130.0
WEEKDAY,CC4-DT15,14388.0,14718.0
WEEKDAY,CC5,4064.0,4193.0
WEEKDAY,CC6,6254.0,6556.0
WEEKDAY,CC7,6803.0,6894.0
WEEKDAY,CC8,7939.0,6900.0
WEEKDAY,CE1,17499.0,17509.0
WEEKDAY,CG1,12851.0,13229.0
WEEKDAY,CG2,14397.0,13324.0
WEEKDAY,DT1,27071.0,26226.0
WEEKDAY,DT10,5114.0,4064.0
WEEKDAY,DT11,25166.0,25951.0
WEEKDAY,DT13,8407.0,8827.0
WEEKDAY,DT17,17737.0,18106.0
WEEKDAY,DT18,15439.0,16478.0
WEEKDAY,DT2,3080.0,2188.0
WEEKDAY,DT20,5942.0,6532.0
WEEKDAY,DT21,6233.0,6326.0
WEEKDAY,DT22,6001.0,6428.0
WEEKDAY,DT23,4138.0,4151.0
WEEKDAY,DT24,4921.0,4712.0
WEEKDAY,DT25,3885.0,4041.0
WEEKDAY,DT27,7588.0,7441.0
WEEKDAY,DT28,10081.0,9472.0
WEEKDAY,DT29,6811.0,6146.0
WEEKDAY,DT3,6785.0,5980.0
WEEKDAY,DT30,6935.0,6691.0
WEEKDAY,DT31,7494.0,8008.0
WEEKDAY,DT32,18812.0,20241.0
WEEKDAY,DT33,16805.0,15776.0
WEEKDAY,DT34,4491.0,4116.0
WEEKDAY,DT5,11548.0,11498.0
WEEKDAY,DT6,7258.0,6280.0
WEEKDAY,DT7,3857.0,4949.0
WEEKDAY,DT8,4956.0,4649.0
WEEKDAY,EW1,28677.0,27312.0
WEEKDAY,EW10,9838.0,9932.0
WEEKDAY,EW11,16725.0,16917.0
WEEKDAY,EW12,41769.0,43147.0
WEEKDAY,EW13-NS25,31971.0,33082.0
WEEKDAY,EW14-NS26,47728.0,47017.0
WEEKDAY,EW15,39761.0,41593.0
WEEKDAY,EW16,26162.0,25190.0
WEEKDAY,EW17,24909.0,25916.0
WEEKDAY,EW18,16582.0,17012.0
WEEKDAY,EW19,13429.0,12304.0
WEEKDAY,EW2,28433.0,29323.0
WEEKDAY,EW20,14528.0,13916.0
WEEKDAY,EW21,25268.0,23587.0
WEEKDAY,EW22,15003.0,14953.0
WEEKDAY,EW23,41618.0,42932.0
WEEKDAY,EW24-NS1,69519.0,73865.0
WEEKDAY,EW25,8650.0,7285.0
WEEKDAY,EW26,31473.0,27484.0
WEEKDAY,EW27,44476.0,51189.0
WEEKDAY,EW28,29711.0,22412.0
WEEKDAY,EW29,17042.0,17312.0
WEEKDAY,EW3,15892.0,16136.0
WEEKDAY,EW30,3685.0,3231.0
WEEKDAY,EW31,4044.0,3313.0
WEEKDAY,EW32,3831.0,3771.0
WEEKDAY,EW33,3206.0,3309.0
WEEKDAY,EW4,15724.0,14119.0
WEEKDAY,EW5,30486.0,30135.0
WEEKDAY,EW6,9616.0,11472.0
WEEKDAY,EW7,12761.0,14940.0
WEEKDAY,EW8,38198.0,39124.0
WEEKDAY,EW9,18696.0,18152.0
WEEKDAY,NE1,32002.0,32165.0
WEEKDAY,NE10,13572.0,13830.0
WEEKDAY,NE11,5547.0,5092.0
WEEKDAY,NE12,49864.0,51732.0
WEEKDAY,NE13,17589.0,17867.0
WEEKDAY,NE14,28668.0,27462.0
WEEKDAY,NE15,15387.0,14311.0
WEEKDAY,NE16-STC,37396.0,39206.0
WEEKDAY,NE17-PTC,32955.0,32321.0
WEEKDAY,NE4,36601.0,36322.0
WEEKDAY,NE5,12260.0,13446.0
WEEKDAY,NE7,22358.0,23605.0
WEEKDAY,NE8,19740.0,21851.0
WEEKDAY,NE9,20625.0,18424.0
WEEKDAY,NS10,45655.0,39240.0
WEEKDAY,NS11,38392.0,38541.0
WEEKDAY,NS13,48620.0,51103.0
WEEKDAY,NS14,31613.0,27671.0
WEEKDAY,NS15,29166.0,27565.0
WEEKDAY,NS16,46335.0,50219.0
WEEKDAY,NS17,43786.0,41556.0
WEEKDAY,NS18,14620.0,13055.0
WEEKDAY,NS19,34662.0,36421.0
WEEKDAY,NS2,25513.0,26577.0
WEEKDAY,NS20,33343.0,33277.0
WEEKDAY,NS21,27226.0,28460.0
WEEKDAY,NS22,40464.0,44128.0
WEEKDAY,NS23,24546.0,26677.0
WEEKDAY,NS27,5046.0,4938.0
WEEKDAY,NS28,1490.0,1399.0
WEEKDAY,NS3,17976.0,17021.0
WEEKDAY,NS4,36252.0,39526.0
WEEKDAY,NS5,30187.0,28494.0
WEEKDAY,NS7,19119.0,17796.0
WEEKDAY,NS8,24222.0,18945.0
WEEKDAY,NS9,36095.0,47821.0
WEEKDAY,PE1,3189.0,3140.0
WEEKDAY,PE2,4968.0,4649.0
WEEKDAY,PE3,5016.0,5175.0
WEEKDAY,PE4,1328.0,1235.0
WEEKDAY,PE5,4976.0,4723.0
WEEKDAY,PE6,5472.0,5297.0
WEEKDAY,PE7,3632.0,3502.0
WEEKDAY,PW1,515.0,581.0
WEEKDAY,PW3,594.0,592.0
WEEKDAY,PW4,429.0,473.0
WEEKDAY,PW5,2818.0,3176.0
WEEKDAY,PW6,1004.0,890.0
WEEKDAY,PW7,2032.0,2192.0
WEEKDAY,SE1,4092.0,4072.0
WEEKDAY,SE2,5121.0,4727.0
WEEKDAY,SE3,2866.0,2670.0
WEEKDAY,SE4,3221.0,3112.0
WEEKDAY,SE5,2661.0,2704.0
WEEKDAY,SW1,1679.0,1781.0
WEEKDAY,SW2,3158.0,2907.0
WEEKDAY,SW3,2277.0,2170.0
WEEKDAY,SW4,1274.0,1291.0
WEEKDAY,SW5,6734.0,6132.0
WEEKDAY,SW6,3383.0,3196.0
WEEKDAY,SW7,2573.0,2299.0
WEEKDAY,SW8,1971.0,2004.0
WEEKENDS/HOLIDAY,BP10,2368.0,2787.0
WEEKENDS/HOLIDAY,BP11,2403.0,2057.0
WEEKENDS/HOLIDAY,BP12,1679.0,1309.0
WEEKENDS/HOLIDAY,BP13,1044.0,668.0
WEEKENDS/HOLIDAY,BP2,2440.0,1988.0
WEEKENDS/HOLIDAY,BP3,3050.0,2575.0
WEEKENDS/HOLIDAY,BP4,1390.0,1287.0
WEEKENDS/HOLIDAY,BP5,1614.0,1284.0
WEEKENDS/HOLIDAY,BP6,7669.0,9395.0
WEEKENDS/HOLIDAY,BP7,635.0,865.0
WEEKENDS/HOLIDAY,BP8,1378.0,1267.0
WEEKENDS/HOLIDAY,BP9,2011.0,1594.0
WEEKENDS/HOLIDAY,CC1-NE6-NS24,25156.0,23968.0
WEEKENDS/HOLIDAY,CC10,9399.0,8944.0
WEEKENDS/HOLIDAY,CC11,7330.0,7198.0
WEEKENDS/HOLIDAY,CC12,3082.0,2836.0
WEEKENDS/HOLIDAY,CC14,3742.0,3655.0
WEEKENDS/HOLIDAY,CC16,5252.0,5361.0
WEEKENDS/HOLIDAY,CC17,1747.0,1803.0
WEEKENDS/HOLIDAY,CC19,5842.0,6421.0
WEEKENDS/HOLIDAY,CC2,2708.0,2977.0
WEEKENDS/HOLIDAY,CC20,3123.0,3140.0
WEEKENDS/HOLIDAY,CC21,5806.0,6096.0
WEEKENDS/HOLIDAY,CC23,2610.0,2557.0
WEEKENDS/HOLIDAY,CC24,4474.0,4386.0
WEEKENDS/HOLIDAY,CC25,3735.0,3404.0
WEEKENDS/HOLIDAY,CC26,2352.0,2464.0
WEEKENDS/HOLIDAY,CC27,1169.0,1256.0
WEEKENDS/HOLIDAY,CC28,2335.0,2205.0
WEEKENDS/HOLIDAY,CC3,5175.0,4995.0
WEEKENDS/HOLIDAY,CC4-DT15,8714.0,9276.0
WEEKENDS/HOLIDAY,CC5,3183.0,3109.0
WEEKENDS/HOLIDAY,CC6,6511.0,6259.0
WEEKENDS/HOLIDAY,CC7,4194.0,4618.0
WEEKENDS/HOLIDAY,CC8,4625.0,4439.0
WEEKENDS/HOLIDAY,CE1,22394.0,21902.0
WEEKENDS/HOLIDAY,CG1,6716.0,6749.0
WEEKENDS/HOLIDAY,CG2,14901.0,13481.0
WEEKENDS/HOLIDAY,DT1,18315.0,17416.0
WEEKENDS/HOLIDAY,DT10,2601.0,2076.0
WEEKENDS/HOLIDAY,DT11,18726.0,17953.0
WEEKENDS/HOLIDAY,DT13,6392.0,6929.0
WEEKENDS/HOLIDAY,DT17,2887.0,2924.0
WEEKENDS/HOLIDAY,DT18,3308.0,3818.0
WEEKENDS/HOLIDAY,DT2,1277.0,942.0
WEEKENDS/HOLIDAY,DT20,4557.0,4655.0
WEEKENDS/HOLIDAY,DT21,4177.0,4206.0
WEEKENDS/HOLIDAY,DT22,6718.0,7349.0
WEEKENDS/HOLIDAY,DT23,1628.0,1737.0
WEEKENDS/HOLIDAY,DT24,3002.0,3022.0
WEEKENDS/HOLIDAY,DT25,2259.0,2250.0
WEEKENDS/HOLIDAY,DT27,4339.0,4251.0
WEEKENDS/HOLIDAY,DT28,6436.0,6158.0
WEEKENDS/HOLIDAY,DT29,4258.0,3844.0
WEEKENDS/HOLIDAY,DT3,4437.0,3920.0
WEEKENDS/HOLIDAY,DT30,4280.0,4013.0
WEEKENDS/HOLIDAY,DT31,4359.0,4562.0
WEEKENDS/HOLIDAY,DT32,12695.0,12968.0
WEEKENDS/HOLIDAY,DT33,9920.0,9237.0
WEEKENDS/HOLIDAY,DT34,2275.0,2176.0
WEEKENDS/HOLIDAY,DT5,9277.0,9206.0
WEEKENDS/HOLIDAY,DT6,3174.0,3097.0
WEEKENDS/HOLIDAY,DT7,2599.0,2996.0
WEEKENDS/HOLIDAY,DT8,1915.0,1908.0
WEEKENDS/HOLIDAY,EW1,19475.0,18905.0
WEEKENDS/HOLIDAY,EW10,9450.0,9748.0
WEEKENDS/HOLIDAY,EW11,12001.0,12242.0
WEEKENDS/HOLIDAY,EW12,37878.0,39695.0
WEEKENDS/HOLIDAY,EW13-NS25,30040.0,30101.0
WEEKENDS/HOLIDAY,EW14-NS26,10973.0,11277.0
WEEKENDS/HOLIDAY,EW15,12057.0,12651.0
WEEKENDS/HOLIDAY,EW16,12052.0,11731.0
WEEKENDS/HOLIDAY,EW17,16725.0,17538.0
WEEKENDS/HOLIDAY,EW18,9416.0,9620.0
WEEKENDS/HOLIDAY,EW19,8427.0,8260.0
WEEKENDS/HOLIDAY,EW2,22786.0,22725.0
WEEKENDS/HOLIDAY,EW20,9070.0,8751.0
WEEKENDS/HOLIDAY,EW21,11771.0,11155.0
WEEKENDS/HOLIDAY,EW22,3666.0,3956.0
WEEKENDS/HOLIDAY,EW23,27861.0,27796.0
WEEKENDS/HOLIDAY,EW24-NS1,53973.0,56168.0
WEEKENDS/HOLIDAY,EW25,5690.0,5402.0
WEEKENDS/HOLIDAY,EW26,20743.0,18171.0
WEEKENDS/HOLIDAY,EW27,32716.0,35478.0
WEEKENDS/HOLIDAY,EW28,18268.0,14770.0
WEEKENDS/HOLIDAY,EW29,9689.0,10206.0
WEEKENDS/HOLIDAY,EW3,10931.0,10928.0
WEEKENDS/HOLIDAY,EW30,2143.0,1809.0
WEEKENDS/HOLIDAY,EW31,2566.0,1930.0
WEEKENDS/HOLIDAY,EW32,2216.0,2711.0
WEEKENDS/HOLIDAY,EW33,2524.0,2784.0
WEEKENDS/HOLIDAY,EW4,9615.0,8802.0
WEEKENDS/HOLIDAY,EW5,22971.0,22871.0
WEEKENDS/HOLIDAY,EW6,7360.0,7925.0
WEEKENDS/HOLIDAY,EW7,9883.0,11021.0
WEEKENDS/HOLIDAY,EW8,33386.0,34093.0
WEEKENDS/HOLIDAY,EW9,15422.0,15490.0
WEEKENDS/HOLIDAY,NE1,27131.0,27349.0
WEEKENDS/HOLIDAY,NE10,8848.0,8707.0
WEEKENDS/HOLIDAY,NE11,3000.0,2805.0
WEEKENDS/HOLIDAY,NE12,37121.0,38206.0
WEEKENDS/HOLIDAY,NE13,15484.0,15264.0
WEEKENDS/HOLIDAY,NE14,20239.0,19365.0
WEEKENDS/HOLIDAY,NE15,10029.0,9650.0
WEEKENDS/HOLIDAY,NE16-STC,28285.0,28903.0
WEEKENDS/HOLIDAY,NE17-PTC,26516.0,25724.0
WEEKENDS/HOLIDAY,NE4,29375.0,29176.0
WEEKENDS/HOLIDAY,NE5,7334.0,8613.0
WEEKENDS/HOLIDAY,NE7,22754.0,24902.0
WEEKENDS/HOLIDAY,NE8,23235.0,25600.0
WEEKENDS/HOLIDAY,NE9,14526.0,12668.0
WEEKENDS/HOLIDAY,NS10,29667.0,25557.0
WEEKENDS/HOLIDAY,NS11,27422.0,27017.0
WEEKENDS/HOLIDAY,NS13,34458.0,35426.0
WEEKENDS/HOLIDAY,NS14,20517.0,17691.0
WEEKENDS/HOLIDAY,NS15,11114.0,10222.0
WEEKENDS/HOLIDAY,NS16,33134.0,36360.0
WEEKENDS/HOLIDAY,NS17,28120.0,27082.0
WEEKENDS/HOLIDAY,NS18,9619.0,8848.0
WEEKENDS/HOLIDAY,NS19,25525.0,26550.0
WEEKENDS/HOLIDAY,NS2,17514.0,18241.0
WEEKENDS/HOLIDAY,NS20,19800.0,19601.0
WEEKENDS/HOLIDAY,NS21,18422.0,20541.0
WEEKENDS/HOLIDAY,NS22,44022.0,46868.0
WEEKENDS/HOLIDAY,NS23,21678.0,22867.0
WEEKENDS/HOLIDAY,NS27,1094.0,1751.0
WEEKENDS/HOLIDAY,NS28,1696.0,1454.0
WEEKENDS/HOLIDAY,NS3,13124.0,12561.0
WEEKENDS/HOLIDAY,NS4,25315.0,26986.0
WEEKENDS/HOLIDAY,NS5,19753.0,19268.0
WEEKENDS/HOLIDAY,NS7,19286.0,17529.0
WEEKENDS/HOLIDAY,NS8,16655.0,13326.0
WEEKENDS/HOLIDAY,NS9,28295.0,33748.0
WEEKENDS/HOLIDAY,PE1,2367.0,2276.0
WEEKENDS/HOLIDAY,PE2,3319.0,3127.0
WEEKENDS/HOLIDAY,PE3,3820.0,3857.0
WEEKENDS/HOLIDAY,PE4,1105.0,1154.0
WEEKENDS/HOLIDAY,PE5,3242.0,2995.0
WEEKENDS/HOLIDAY,PE6,4434.0,4217.0
WEEKENDS/HOLIDAY,PE7,2670.0,2433.0
WEEKENDS/HOLIDAY,PW1,850.0,867.0
WEEKENDS/HOLIDAY,PW3,481.0,479.0
WEEKENDS/HOLIDAY,PW4,353.0,355.0
WEEKENDS/HOLIDAY,PW5,2497.0,2535.0
WEEKENDS/HOLIDAY,PW6,719.0,618.0
WEEKENDS/HOLIDAY,PW7,1382.0,1557.0
WEEKENDS/HOLIDAY,SE1,2822.0,2751.0
