DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,3512.9999999999995,3838.100000000001
WEEKDAY,BP11,3807.2000000000007,3154.100000000001
WEEKDAY,BP12,3277.2000000000003,2543.7
WEEKDAY,BP13,1633.5000000000002,1109.3
WEEKDAY,BP2,3695.0,2839.7
WEEKDAY,BP3,4543.4,3911.4
WEEKDAY,BP4,5458.6,5295.800000000001
WEEKDAY,BP5,2292.5000000000005,1781.0999999999997
WEEKDAY,BP6,11267.900000000001,14295.900000000001
WEEKDAY,BP7,1340.6,1317.4
WEEKDAY,BP8,2486.7,2234.0
WEEKDAY,BP9,2772.7,2637.1
WEEKDAY,CC1-NE6-NS24,27601.300000000003,26156.599999999995
WEEKDAY,CC10,15520.499999999998,14705.599999999999
WEEKDAY,CC11,17022.8,17234.0
WEEKDAY,CC12,6442.9,5445.000000000001
WEEKDAY,CC14,7701.499999999999,7121.799999999999
WEEKDAY,CC16,10434.6,10212.6
WEEKDAY,CC17,4193.300000000001,4004.8000000000006
WEEKDAY,CC19,6361.200000000001,7045.400000000001
WEEKDAY,CC2,4765.499999999999,5189.8
WEEKDAY,CC20,5081.3,5068.900000000001
WEEKDAY,CC21,7676.4000000000015,8405.6
WEEKDAY,CC23,14242.3,13918.300000000003
WEEKDAY,CC24,18689.700000000004,18669.6
WEEKDAY,CC25,6616.700000000001,6194.9
WEEKDAY,CC26,5117.199999999999,5276.5
WEEKDAY,CC27,6566.499999999999,6722.699999999999
WEEKDAY,CC28,3588.5000000000005,3734.600000000001
WEEKDAY,CC3,5369.599999999999,5130.4
WEEKDAY,CC4-DT15,14388.3,14718.599999999997
WEEKDAY,CC5,4063.7,4193.000000000001
WEEKDAY,CC6,6254.099999999999,6556.0
WEEKDAY,CC7,6802.999999999999,6894.1
WEEKDAY,CC8,7938.8,6899.600000000001
WEEKDAY,CE1,17498.7,17509.2
WEEKDAY,CG1,12851.400000000001,13228.800000000001
WEEKDAY,CG2,14396.800000000001,13323.6
WEEKDAY,DT1,27071.200000000004,26225.6
WEEKDAY,DT10,5114.400000000001,4064.0
WEEKDAY,DT11,25166.3,25950.4
WEEKDAY,DT13,8407.4,8826.7
WEEKDAY,DT17,17736.499999999996,18106.500000000004
WEEKDAY,DT18,15438.6,16478.399999999998
WEEKDAY,DT2,3079.8000000000006,2187.9
WEEKDAY,DT20,5942.299999999998,6532.700000000001
WEEKDAY,DT21,6233.6,6326.0999999999985
WEEKDAY,DT22,6001.1,6428.599999999999
WEEKDAY,DT23,4137.800000000001,4150.6
WEEKDAY,DT24,4921.200000000001,4712.3
WEEKDAY,DT25,3884.4999999999995,4041.5
WEEKDAY,DT27,7587.500000000001,7441.400000000001
WEEKDAY,DT28,10080.600000000002,9471.499999999996
WEEKDAY,DT29,6811.200000000001,6145.500000000002
WEEKDAY,DT3,6784.5,5979.499999999999
WEEKDAY,DT30,6934.899999999999,6691.099999999999
WEEKDAY,DT31,7493.3,8008.3
WEEKDAY,DT32,18811.7,20240.8
