ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
BP11,CC21,0.0
BP11,CC23,1.0
BP11,CC24,1.0
BP11,CC25,0.0
BP11,CC26,0.0
BP11,CC27,0.0
BP11,CC4-DT15,0.0
BP11,CC7,0.0
BP11,CC8,0.0
BP11,CE1,0.0
BP11,CG1,0.0
BP11,CG2,0.0
BP11,DT1,0.0
BP11,DT11,0.0
BP11,DT17,0.0
BP11,DT18,0.0
BP11,DT31,0.0
BP11,DT5,0.0
BP11,DT7,0.0
BP11,DT8,0.0
BP11,EW1,0.0
BP11,EW10,0.0
BP11,EW11,0.0
BP11,EW12,1.0
BP11,EW13-NS25,1.0
BP11,EW14-NS26,1.0
BP11,EW15,4.0
BP11,EW16,1.0
BP11,EW17,6.0
BP11,EW18,11.0
BP11,EW19,10.0
BP11,EW2,0.0
BP11,EW20,12.0
BP11,EW21,6.0
BP11,EW22,34.0
BP11,EW23,57.0
BP11,EW24-NS1,271.0
BP11,EW25,3.0
BP11,EW26,24.0
BP11,EW27,55.0
BP11,EW28,27.0
BP11,EW29,38.0
BP11,EW3,0.0
BP11,EW30,6.0
BP11,EW31,6.0
BP11,EW32,5.0
BP11,EW33,2.0
BP11,EW4,0.0
BP11,EW5,0.0
BP11,EW6,0.0
BP11,EW7,1.0
BP11,EW8,1.0
BP11,EW9,0.0
BP11,NE1,1.0
BP11,NE12,0.0
BP11,NE14,0.0
BP11,NE15,0.0
BP11,NE16-STC,0.0
BP11,NE17-PTC,0.0
BP11,NE4,0.0
BP11,NE5,0.0
BP11,NE7,0.0
BP11,NE9,0.0
BP11,NS10,21.0
BP11,NS11,26.0
BP11,NS13,19.0
BP11,NS14,8.0
BP11,NS15,32.0
BP11,NS16,14.0
BP11,NS17,1.0
BP11,NS18,0.0
BP11,NS19,2.0
BP11,NS2,49.0
BP11,NS20,1.0
BP11,NS21,1.0
BP11,NS22,0.0
BP11,NS23,0.0
BP11,NS27,0.0
BP11,NS3,33.0
BP11,NS4,282.0
BP11,NS5,52.0
BP11,NS7,30.0
BP11,NS8,12.0
BP11,NS9,46.0
BP11,SW4,0.0
BP12,BP10,41.0
BP12,BP11,15.0
BP12,BP13,45.0
BP12,BP2,53.0
BP12,BP3,78.0
BP12,BP4,67.0
BP12,BP5,94.0
BP12,BP6,1279.0
BP12,BP7,28.0
BP12,BP8,85.0
BP12,BP9,63.0
BP12,CC1-NE6-NS24,0.0
BP12,CC10,0.0
BP12,CC12,0.0
BP12,CC14,0.0
BP12,CC16,0.0
BP12,CC17,0.0
BP12,CC19,0.0
BP12,CC20,0.0
BP12,CC21,0.0
BP12,CC23,1.0
BP12,CC24,1.0
BP12,CC25,0.0
BP12,CC26,0.0
BP12,CC27,0.0
BP12,CC3,0.0
BP12,CC4-DT15,0.0
BP12,CC5,0.0
BP12,CC6,0.0
BP12,CC7,0.0
BP12,CC8,0.0
BP12,CE1,0.0
BP12,CG2,0.0
BP12,DT1,0.0
BP12,DT11,0.0
BP12,DT17,0.0
BP12,DT18,0.0
BP12,DT20,0.0
BP12,DT27,0.0
BP12,DT28,0.0
BP12,DT32,0.0
BP12,DT5,0.0
BP12,DT6,0.0
BP12,DT7,0.0
BP12,DT8,0.0
BP12,EW1,0.0
BP12,EW10,0.0
BP12,EW11,0.0
BP12,EW12,1.0
BP12,EW13-NS25,0.0
BP12,EW14-NS26,1.0
BP12,EW15,1.0
BP12,EW16,2.0
BP12,EW17,6.0
BP12,EW18,7.0
BP12,EW19,6.0
BP12,EW2,0.0
BP12,EW20,10.0
BP12,EW21,4.0
BP12,EW22,25.0
BP12,EW23,32.0
BP12,EW24-NS1,181.0
BP12,EW25,2.0
BP12,EW26,21.0
BP12,EW27,36.0
BP12,EW28,29.0
BP12,EW29,33.0
BP12,EW3,0.0
BP12,EW30,3.0
BP12,EW31,3.0
BP12,EW32,2.0
BP12,EW33,1.0
BP12,EW5,0.0
BP12,EW6,0.0
BP12,EW7,0.0
BP12,EW8,1.0
BP12,EW9,0.0
BP12,NE1,0.0
BP12,NE12,0.0
BP12,NE14,0.0
BP12,NE15,0.0
BP12,NE17-PTC,0.0
BP12,NE4,0.0
BP12,NE5,0.0
BP12,NE7,0.0
BP12,NS10,21.0
BP12,NS11,21.0
BP12,NS13,22.0
BP12,NS14,7.0
BP12,NS15,23.0
BP12,NS16,10.0
BP12,NS17,1.0
BP12,NS18,1.0
BP12,NS19,0.0
BP12,NS2,29.0
BP12,NS20,0.0
BP12,NS21,0.0
BP12,NS22,0.0
BP12,NS23,0.0
BP12,NS3,25.0
BP12,NS4,207.0
BP12,NS5,52.0
BP12,NS7,21.0
BP12,NS8,12.0
BP12,NS9,37.0
BP12,SW6,0.0
BP13,BP10,43.0
BP13,BP11,29.0
BP13,BP12,32.0
BP13,BP2,34.0
BP13,BP3,31.0
BP13,BP4,52.0
BP13,BP5,20.0
BP13,BP6,429.0
BP13,BP7,6.0
BP13,BP8,38.0
BP13,BP9,75.0
BP13,CC1-NE6-NS24,0.0
BP13,CC10,0.0
BP13,CC11,0.0
BP13,CC21,0.0
BP13,CC23,0.0
BP13,CC24,1.0
BP13,CC26,0.0
BP13,CC27,0.0
BP13,CC3,0.0
BP13,CC4-DT15,0.0
BP13,CE1,0.0
BP13,CG2,0.0
BP13,DT1,0.0
BP13,DT11,0.0
BP13,DT25,0.0
BP13,DT3,0.0
BP13,DT6,0.0
BP13,EW1,0.0
BP13,EW10,0.0
BP13,EW11,0.0
BP13,EW12,0.0
BP13,EW13-NS25,0.0
BP13,EW14-NS26,0.0
BP13,EW15,1.0
BP13,EW16,1.0
BP13,EW17,6.0
BP13,EW18,4.0
BP13,EW19,6.0
BP13,EW2,0.0
BP13,EW20,4.0
BP13,EW21,3.0
BP13,EW22,24.0
BP13,EW23,28.0
BP13,EW24-NS1,153.0
BP13,EW25,1.0
BP13,EW26,7.0
BP13,EW27,24.0
BP13,EW28,10.0
BP13,EW29,21.0
BP13,EW30,2.0
BP13,EW31,2.0
BP13,EW32,4.0
BP13,EW33,2.0
BP13,EW4,0.0
BP13,EW5,0.0
BP13,EW6,0.0
BP13,EW7,0.0
BP13,EW8,1.0
BP13,EW9,0.0
BP13,NE1,0.0
BP13,NE10,0.0
BP13,NE12,0.0
BP13,NE16-STC,0.0
BP13,NE5,0.0
BP13,NE7,0.0
BP13,NE8,0.0
BP13,NE9,0.0
BP13,NS10,15.0
BP13,NS11,14.0
BP13,NS13,12.0
BP13,NS14,4.0
BP13,NS15,16.0
BP13,NS16,6.0
BP13,NS17,1.0
BP13,NS18,1.0
BP13,NS19,1.0
BP13,NS2,21.0
BP13,NS20,0.0
BP13,NS21,0.0
BP13,NS22,0.0
BP13,NS23,0.0
BP13,NS3,23.0
BP13,NS4,150.0
BP13,NS5,26.0
BP13,NS7,8.0
BP13,NS8,4.0
BP13,NS9,25.0
BP13,SW7,0.0
BP2,BP10,62.0
BP2,BP11,41.0
BP2,BP12,47.0
BP2,BP13,15.0
BP2,BP3,46.0
BP2,BP4,75.0
BP2,BP5,77.0
BP2,BP6,1179.0
BP2,BP7,38.0
BP2,BP8,96.0
BP2,BP9,89.0
BP2,CC1-NE6-NS24,2.0
BP2,CC10,0.0
BP2,CC11,2.0
BP2,CC12,0.0
BP2,CC14,1.0
BP2,CC16,1.0
BP2,CC17,0.0
BP2,CC19,1.0
BP2,CC2,0.0
BP2,CC20,0.0
BP2,CC21,4.0
BP2,CC23,13.0
BP2,CC24,22.0
BP2,CC25,4.0
BP2,CC26,4.0
BP2,CC27,8.0
BP2,CC28,1.0
BP2,CC3,0.0
BP2,CC4-DT15,0.0
BP2,CC5,0.0
BP2,CC6,0.0
BP2,CC7,0.0
BP2,CC8,0.0
BP2,CE1,0.0
BP2,CG1,0.0
BP2,CG2,3.0
BP2,DT1,0.0
BP2,DT11,0.0
BP2,DT13,0.0
BP2,DT17,0.0
BP2,DT18,0.0
BP2,DT20,0.0
BP2,DT23,0.0
BP2,DT27,1.0
BP2,DT28,1.0
BP2,DT29,0.0
BP2,DT31,0.0
BP2,DT33,0.0
BP2,DT5,0.0
BP2,DT7,0.0
BP2,DT8,0.0
BP2,EW1,0.0
BP2,EW10,0.0
BP2,EW11,2.0
BP2,EW12,3.0
BP2,EW13-NS25,6.0
BP2,EW14-NS26,20.0
BP2,EW15,32.0
BP2,EW16,15.0
BP2,EW17,15.0
BP2,EW18,16.0
BP2,EW19,9.0
BP2,EW2,1.0
BP2,EW20,24.0
BP2,EW21,30.0
BP2,EW22,42.0
BP2,EW23,67.0
BP2,EW24-NS1,213.0
BP2,EW25,4.0
BP2,EW26,24.0
BP2,EW27,33.0
BP2,EW28,14.0
BP2,EW29,27.0
BP2,EW3,2.0
BP2,EW30,5.0
BP2,EW31,5.0
BP2,EW32,5.0
BP2,EW33,4.0
BP2,EW4,3.0
BP2,EW5,4.0
BP2,EW6,0.0
BP2,EW7,2.0
BP2,EW8,4.0
BP2,EW9,2.0
BP2,NE1,12.0
BP2,NE10,0.0
BP2,NE12,2.0
BP2,NE13,0.0
BP2,NE14,0.0
BP2,NE15,0.0
BP2,NE16-STC,0.0
BP2,NE17-PTC,0.0
BP2,NE4,3.0
BP2,NE5,0.0
BP2,NE7,0.0
BP2,NE8,0.0
BP2,NE9,0.0
BP2,NS10,40.0
BP2,NS11,28.0
BP2,NS13,41.0
BP2,NS14,13.0
BP2,NS15,41.0
BP2,NS16,25.0
BP2,NS17,13.0
BP2,NS18,4.0
BP2,NS19,8.0
BP2,NS2,67.0
BP2,NS20,2.0
BP2,NS21,1.0
BP2,NS22,2.0
BP2,NS23,1.0
BP2,NS28,0.0
BP2,NS3,30.0
BP2,NS4,232.0
BP2,NS5,104.0
BP2,NS7,39.0
BP2,NS8,29.0
BP2,NS9,66.0
BP2,PE2,0.0
BP2,PE3,0.0
BP2,PE5,0.0
BP2,SE2,0.0
BP2,SW6,0.0
BP3,BP10,78.0
BP3,BP11,59.0
BP3,BP12,68.0
BP3,BP13,15.0
BP3,BP2,41.0
BP3,BP4,24.0
BP3,BP5,95.0
BP3,BP6,1226.0
BP3,BP7,38.0
BP3,BP8,96.0
BP3,BP9,65.0
BP3,CC1-NE6-NS24,2.0
BP3,CC10,1.0
BP3,CC11,3.0
BP3,CC14,0.0
BP3,CC16,0.0
BP3,CC17,0.0
BP3,CC19,0.0
BP3,CC2,0.0
BP3,CC20,0.0
BP3,CC21,2.0
BP3,CC23,16.0
BP3,CC24,21.0
BP3,CC25,3.0
BP3,CC26,6.0
BP3,CC27,6.0
BP3,CC28,2.0
BP3,CC3,0.0
BP3,CC4-DT15,0.0
BP3,CC5,0.0
BP3,CC6,0.0
BP3,CC7,0.0
BP3,CC8,0.0
BP3,CE1,1.0
BP3,CG1,0.0
BP3,CG2,2.0
BP3,DT1,0.0
BP3,DT11,0.0
BP3,DT13,0.0
BP3,DT17,0.0
BP3,DT18,0.0
BP3,DT2,0.0
BP3,DT21,0.0
BP3,DT25,0.0
BP3,DT27,0.0
BP3,DT28,0.0
BP3,DT29,0.0
BP3,DT30,0.0
BP3,DT31,0.0
BP3,DT32,0.0
BP3,DT33,0.0
BP3,DT5,0.0
BP3,DT7,0.0
BP3,DT8,0.0
BP3,EW1,1.0
BP3,EW10,1.0
BP3,EW11,2.0
BP3,EW12,3.0
BP3,EW13-NS25,8.0
BP3,EW14-NS26,13.0
BP3,EW15,30.0
BP3,EW16,17.0
BP3,EW17,17.0
BP3,EW18,39.0
BP3,EW19,19.0
BP3,EW2,2.0
BP3,EW20,30.0
BP3,EW21,41.0
BP3,EW22,52.0
BP3,EW23,89.0
BP3,EW24-NS1,309.0
BP3,EW25,12.0
BP3,EW26,44.0
BP3,EW27,61.0
BP3,EW28,24.0
BP3,EW29,37.0
BP3,EW3,1.0
BP3,EW30,10.0
BP3,EW31,6.0
BP3,EW32,5.0
BP3,EW33,4.0
BP3,EW4,1.0
BP3,EW5,1.0
BP3,EW6,1.0
BP3,EW7,1.0
BP3,EW8,3.0
BP3,EW9,2.0
BP3,NE1,6.0
BP3,NE10,0.0
BP3,NE12,2.0
BP3,NE13,0.0
BP3,NE14,0.0
BP3,NE15,0.0
BP3,NE16-STC,0.0
BP3,NE17-PTC,0.0
BP3,NE4,2.0
BP3,NE5,0.0
BP3,NE7,0.0
BP3,NE8,0.0
BP3,NE9,0.0
BP3,NS10,49.0
BP3,NS11,45.0
BP3,NS13,62.0
BP3,NS14,20.0
BP3,NS15,58.0
BP3,NS16,36.0
BP3,NS17,11.0
BP3,NS18,6.0
BP3,NS19,8.0
BP3,NS2,78.0
BP3,NS20,3.0
BP3,NS21,1.0
BP3,NS22,3.0
BP3,NS23,1.0
BP3,NS27,1.0
BP3,NS28,1.0
BP3,NS3,43.0
BP3,NS4,456.0
BP3,NS5,147.0
BP3,NS7,56.0
BP3,NS8,46.0
BP3,NS9,129.0
BP3,PE3,0.0
BP3,PE4,0.0
BP3,PW5,0.0
BP4,BP10,88.0
BP4,BP11,63.0
BP4,BP12,42.0
BP4,BP13,17.0
BP4,BP2,63.0
BP4,BP3,32.0
BP4,BP5,49.0
BP4,BP6,1147.0
BP4,BP7,43.0
BP4,BP8,79.0
BP4,BP9,61.0
BP4,CC1-NE6-NS24,1.0
BP4,CC10,1.0
BP4,CC11,0.0
BP4,CC12,0.0
BP4,CC14,0.0
BP4,CC16,0.0
BP4,CC17,0.0
BP4,CC19,0.0
BP4,CC2,0.0
BP4,CC20,0.0
BP4,CC21,2.0
BP4,CC23,2.0
BP4,CC24,4.0
BP4,CC25,0.0
BP4,CC26,1.0
BP4,CC27,0.0
BP4,CC28,2.0
BP4,CC3,0.0
BP4,CC4-DT15,0.0
BP4,CC5,0.0
BP4,CC6,0.0
BP4,CC7,0.0
BP4,CC8,0.0
BP4,CE1,0.0
BP4,CG1,0.0
BP4,CG2,0.0
BP4,DT1,0.0
BP4,DT11,0.0
BP4,DT13,0.0
BP4,DT18,0.0
BP4,DT20,0.0
BP4,DT21,0.0
BP4,DT22,0.0
BP4,DT25,0.0
BP4,DT29,0.0
BP4,DT3,0.0
BP4,DT30,0.0
BP4,DT31,0.0
BP4,DT32,0.0
BP4,DT33,0.0
BP4,DT34,0.0
BP4,DT6,0.0
BP4,DT8,0.0
BP4,EW1,1.0
BP4,EW10,1.0
BP4,EW11,2.0
BP4,EW12,2.0
BP4,EW13-NS25,3.0
BP4,EW14-NS26,1.0
BP4,EW15,11.0
BP4,EW16,7.0
BP4,EW17,39.0
BP4,EW18,41.0
BP4,EW19,15.0
BP4,EW2,2.0
BP4,EW20,36.0
BP4,EW21,17.0
BP4,EW22,17.0
BP4,EW23,96.0
BP4,EW24-NS1,268.0
BP4,EW25,3.0
BP4,EW26,36.0
BP4,EW27,81.0
BP4,EW28,36.0
BP4,EW29,21.0
BP4,EW3,1.0
BP4,EW30,2.0
BP4,EW31,2.0
BP4,EW32,3.0
BP4,EW33,2.0
BP4,EW4,1.0
BP4,EW5,2.0
BP4,EW6,1.0
BP4,EW7,1.0
BP4,EW8,2.0
BP4,EW9,1.0
BP4,NE1,4.0
BP4,NE10,0.0
BP4,NE12,3.0
BP4,NE13,0.0
BP4,NE14,1.0
BP4,NE15,1.0
BP4,NE16-STC,0.0
BP4,NE17-PTC,0.0
BP4,NE4,1.0
BP4,NE5,0.0
BP4,NE7,0.0
BP4,NE8,0.0
BP4,NE9,1.0
BP4,NS10,136.0
BP4,NS11,122.0
BP4,NS13,178.0
BP4,NS14,62.0
BP4,NS15,48.0
BP4,NS16,65.0
BP4,NS17,12.0
BP4,NS18,3.0
BP4,NS19,9.0
BP4,NS2,64.0
BP4,NS20,2.0
BP4,NS21,0.0
BP4,NS22,1.0
BP4,NS23,2.0
BP4,NS27,0.0
BP4,NS3,43.0
BP4,NS4,436.0
BP4,NS5,144.0
BP4,NS7,23.0
BP4,NS8,59.0
BP4,NS9,256.0
BP4,PE6,0.0
BP4,PW5,0.0
BP4,SW7,0.0
BP5,BP10,232.0
BP5,BP11,153.0
BP5,BP12,114.0
BP5,BP13,28.0
BP5,BP2,58.0
BP5,BP3,73.0
BP5,BP4,45.0
BP5,BP6,427.0
BP5,BP7,62.0
BP5,BP8,87.0
BP5,BP9,161.0
BP5,CC1-NE6-NS24,0.0
BP5,CC10,0.0
BP5,CC11,0.0
BP5,CC14,0.0
BP5,CC16,1.0
BP5,CC21,0.0
BP5,CC23,0.0
BP5,CC24,2.0
BP5,CC26,0.0
BP5,CC27,1.0
BP5,CC28,0.0
BP5,CC4-DT15,0.0
BP5,CC6,0.0
BP5,CC7,0.0
BP5,CE1,0.0
BP5,CG1,0.0
BP5,CG2,0.0
BP5,DT11,0.0
BP5,DT13,0.0
BP5,DT17,0.0
BP5,DT28,0.0
BP5,DT33,0.0
BP5,DT6,0.0
BP5,EW1,0.0
BP5,EW10,0.0
BP5,EW11,0.0
BP5,EW12,0.0
BP5,EW13-NS25,1.0
BP5,EW14-NS26,0.0
BP5,EW15,3.0
BP5,EW16,1.0
BP5,EW17,6.0
BP5,EW18,6.0
BP5,EW19,5.0
BP5,EW2,0.0
BP5,EW20,5.0
BP5,EW21,6.0
BP5,EW22,17.0
BP5,EW23,21.0
BP5,EW24-NS1,103.0
BP5,EW25,1.0
BP5,EW26,7.0
BP5,EW27,20.0
BP5,EW28,13.0
BP5,EW29,14.0
BP5,EW3,0.0
BP5,EW30,1.0
BP5,EW31,1.0
BP5,EW32,2.0
BP5,EW33,1.0
BP5,EW4,0.0
BP5,EW5,0.0
BP5,EW6,0.0
BP5,EW7,0.0
BP5,EW8,0.0
BP5,EW9,0.0
BP5,NE1,1.0
BP5,NE11,0.0
BP5,NE12,0.0
BP5,NE14,0.0
BP5,NE15,0.0
BP5,NE16-STC,0.0
BP5,NE17-PTC,0.0
BP5,NE4,0.0
BP5,NE5,0.0
BP5,NE7,0.0
BP5,NE8,0.0
BP5,NE9,0.0
BP5,NS10,16.0
BP5,NS11,14.0
BP5,NS13,20.0
BP5,NS14,6.0
BP5,NS15,17.0
BP5,NS16,10.0
BP5,NS17,1.0
BP5,NS18,0.0
BP5,NS19,1.0
BP5,NS2,19.0
BP5,NS20,0.0
BP5,NS21,0.0
BP5,NS22,0.0
BP5,NS23,0.0
BP5,NS28,0.0
BP5,NS3,12.0
BP5,NS4,169.0
BP5,NS5,38.0
BP5,NS7,13.0
BP5,NS8,9.0
BP5,NS9,31.0
BP6,BP10,1051.0
BP6,BP11,852.0
BP6,BP12,574.0
BP6,BP13,150.0
BP6,BP2,885.0
BP6,BP3,1030.0
BP6,BP4,998.0
BP6,BP5,418.0
BP6,BP7,274.0
BP6,BP8,400.0
BP6,BP9,712.0
BP6,CC1-NE6-NS24,0.0
BP6,CC10,0.0
BP6,CC11,0.0
BP6,CC12,0.0
BP6,CC16,0.0
BP6,CC19,0.0
BP6,CC21,0.0
BP6,CC23,0.0
BP6,CC24,0.0
BP6,CC25,0.0
BP6,CC26,0.0
BP6,CC27,0.0
BP6,CC28,0.0
BP6,CC3,0.0
BP6,CC4-DT15,0.0
BP6,CE1,0.0
BP6,CG2,0.0
BP6,DT1,0.0
BP6,DT10,0.0
BP6,DT11,0.0
BP6,DT13,0.0
BP6,DT18,0.0
BP6,DT2,0.0
BP6,DT20,0.0
BP6,DT23,0.0
BP6,DT27,0.0
BP6,DT3,0.0
BP6,DT32,0.0
BP6,DT33,0.0
BP6,DT5,0.0
BP6,DT7,0.0
BP6,EW1,0.0
BP6,EW10,0.0
BP6,EW11,1.0
BP6,EW12,0.0
BP6,EW13-NS25,1.0
BP6,EW14-NS26,0.0
BP6,EW15,1.0
BP6,EW16,1.0
BP6,EW17,5.0
BP6,EW18,7.0
BP6,EW19,5.0
BP6,EW2,0.0
BP6,EW20,9.0
BP6,EW21,3.0
BP6,EW22,30.0
BP6,EW23,53.0
BP6,EW24-NS1,360.0
BP6,EW25,5.0
BP6,EW26,27.0
BP6,EW27,71.0
BP6,EW28,36.0
BP6,EW29,20.0
BP6,EW3,0.0
BP6,EW30,5.0
BP6,EW31,5.0
BP6,EW32,3.0
BP6,EW33,2.0
BP6,EW4,0.0
BP6,EW5,0.0
BP6,EW6,0.0
BP6,EW7,0.0
BP6,EW8,1.0
BP6,EW9,0.0
BP6,NE1,0.0
BP6,NE12,0.0
BP6,NE13,0.0
BP6,NE14,0.0
BP6,NE15,0.0
BP6,NE17-PTC,0.0
BP6,NE4,0.0
BP6,NE5,0.0
BP6,NE7,0.0
BP6,NE8,0.0
BP6,NE9,0.0
BP6,NS10,92.0
BP6,NS11,82.0
BP6,NS13,43.0
BP6,NS14,16.0
BP6,NS15,19.0
BP6,NS16,10.0
BP6,NS17,2.0
BP6,NS18,0.0
BP6,NS19,1.0
BP6,NS2,66.0
BP6,NS20,0.0
BP6,NS21,0.0
BP6,NS22,1.0
BP6,NS23,0.0
BP6,NS27,0.0
BP6,NS28,0.0
BP6,NS3,98.0
BP6,NS4,1097.0
BP6,NS5,255.0
BP6,NS7,47.0
BP6,NS8,39.0
BP6,NS9,116.0
BP6,SE5,0.0
BP7,BP10,144.0
BP7,BP11,71.0
BP7,BP12,44.0
BP7,BP13,7.0
BP7,BP2,22.0
BP7,BP3,21.0
BP7,BP4,24.0
BP7,BP5,12.0
BP7,BP6,182.0
BP7,BP8,52.0
BP7,BP9,149.0
BP7,CC1-NE6-NS24,0.0
BP7,CC10,0.0
BP7,CC11,0.0
BP7,CC16,0.0
BP7,CC21,0.0
BP7,CC23,0.0
BP7,CC24,0.0
BP7,CC25,0.0
BP7,CC27,0.0
BP7,CC28,0.0
BP7,CC4-DT15,0.0
BP7,CE1,0.0
BP7,CG1,0.0
BP7,CG2,0.0
BP7,DT1,0.0
BP7,DT13,0.0
BP7,EW1,0.0
BP7,EW11,0.0
BP7,EW12,0.0
BP7,EW13-NS25,0.0
BP7,EW14-NS26,0.0
BP7,EW15,0.0
BP7,EW16,0.0
BP7,EW17,2.0
BP7,EW18,3.0
BP7,EW19,2.0
BP7,EW2,0.0
BP7,EW20,3.0
BP7,EW21,1.0
BP7,EW22,11.0
BP7,EW23,12.0
BP7,EW24-NS1,94.0
BP7,EW25,1.0
BP7,EW26,7.0
BP7,EW27,22.0
BP7,EW28,9.0
BP7,EW29,10.0
BP7,EW30,3.0
BP7,EW31,0.0
BP7,EW32,3.0
BP7,EW33,1.0
BP7,EW4,0.0
BP7,EW5,0.0
BP7,EW6,0.0
BP7,EW7,0.0
BP7,EW8,0.0
BP7,EW9,0.0
BP7,NE1,0.0
BP7,NE12,0.0
BP7,NE14,0.0
BP7,NE15,0.0
BP7,NE17-PTC,0.0
BP7,NS10,3.0
BP7,NS11,5.0
BP7,NS13,3.0
BP7,NS14,1.0
BP7,NS15,5.0
BP7,NS16,3.0
BP7,NS17,0.0
BP7,NS18,0.0
BP7,NS19,0.0
BP7,NS2,11.0
BP7,NS20,1.0
BP7,NS21,0.0
BP7,NS22,0.0
BP7,NS23,0.0
BP7,NS3,12.0
BP7,NS4,101.0
BP7,NS5,20.0
BP7,NS7,5.0
BP7,NS8,2.0
BP7,NS9,8.0
BP8,BP10,408.0
BP8,BP11,235.0
BP8,BP12,179.0
BP8,BP13,51.0
BP8,BP2,80.0
BP8,BP3,85.0
BP8,BP4,81.0
BP8,BP5,32.0
BP8,BP6,277.0
BP8,BP7,9.0
BP8,BP9,112.0
BP8,CC1-NE6-NS24,0.0
BP8,CC10,0.0
BP8,CC11,0.0
BP8,CC12,0.0
BP8,CC19,0.0
BP8,CC2,0.0
BP8,CC23,0.0
BP8,CC24,0.0
BP8,CC25,0.0
BP8,CC26,0.0
BP8,CC27,0.0
BP8,CC3,0.0
BP8,CC7,0.0
BP8,CE1,0.0
BP8,CG1,0.0
BP8,CG2,0.0
BP8,DT28,0.0
BP8,EW1,0.0
BP8,EW10,0.0
BP8,EW11,0.0
BP8,EW12,0.0
BP8,EW13-NS25,0.0
BP8,EW14-NS26,0.0
BP8,EW15,0.0
BP8,EW16,0.0
BP8,EW17,2.0
BP8,EW18,5.0
BP8,EW19,2.0
BP8,EW2,0.0
BP8,EW20,4.0
BP8,EW21,2.0
BP8,EW22,9.0
BP8,EW23,5.0
BP8,EW24-NS1,137.0
BP8,EW25,1.0
BP8,EW26,14.0
BP8,EW27,30.0
BP8,EW28,18.0
BP8,EW29,19.0
BP8,EW3,0.0
BP8,EW30,3.0
BP8,EW31,5.0
BP8,EW32,4.0
BP8,EW33,3.0
BP8,EW4,0.0
BP8,EW5,0.0
BP8,EW6,0.0
BP8,EW7,0.0
BP8,EW8,0.0
BP8,EW9,0.0
BP8,NE1,0.0
BP8,NE12,0.0
BP8,NE15,0.0
BP8,NE16-STC,0.0
BP8,NE17-PTC,0.0
