,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
DT21,WEEKENDS/HOLIDAY,3.2,0.8,33.0,40.6,30.5,33.8,59.4,71.2,108.9,121.0,131.0,156.0,178.7,159.7,204.4,180.3,198.0,174.3,157.4,68.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT22,WEEKDAY,6.3,10.2,151.5,233.3,206.2,143.2,113.1,114.3,140.8,153.3,145.7,162.7,155.0,244.6,261.1,217.6,173.8,136.5,109.0,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT22,WEEKENDS/HOLIDAY,8.4,2.6,73.9,110.4,105.1,93.0,110.3,129.4,164.2,171.8,176.7,171.1,156.8,183.0,189.4,196.3,196.5,155.7,128.5,77.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT23,WEEKDAY,1.5,3.7,47.6,87.2,88.8,55.0,42.2,57.3,69.1,65.2,69.5,87.9,122.7,255.7,356.3,210.3,93.5,59.2,48.0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT23,WEEKENDS/HOLIDAY,1.3,1.1,19.9,37.9,32.9,30.0,40.3,41.8,48.9,63.1,55.1,61.9,58.7,67.1,67.8,59.8,39.7,36.3,30.5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT24,WEEKDAY,1.3,44.7,320.8,443.2,403.7,228.9,144.2,126.6,122.1,132.6,120.2,117.2,123.5,210.2,243.2,166.3,99.7,68.9,55.5,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT24,WEEKENDS/HOLIDAY,1.7,11.1,113.5,157.0,155.1,161.0,151.4,152.4,141.6,159.2,148.5,136.0,134.0,147.0,145.2,135.0,96.1,75.7,59.6,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT25,WEEKDAY,1.6,30.0,154.0,243.7,210.2,131.3,89.2,75.0,82.0,167.1,109.7,98.4,136.7,246.7,343.9,136.9,77.5,53.2,38.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT25,WEEKENDS/HOLIDAY,0.6,6.5,65.5,86.3,90.4,94.4,99.2,85.8,106.5,111.7,80.5,78.1,82.7,98.2,115.0,93.9,62.7,44.0,40.9,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT27,WEEKDAY,0.8,21.4,165.3,287.5,267.0,194.7,171.4,164.7,204.7,314.7,227.2,220.8,292.2,601.0,848.7,353.0,199.8,113.5,83.5,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT27,WEEKENDS/HOLIDAY,0.6,6.4,72.0,97.2,111.7,146.5,161.4,176.7,214.4,202.2,174.5,155.0,170.5,177.3,178.8,134.3,90.5,61.6,52.2,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT28,WEEKDAY,1.4,33.6,341.8,593.3,475.3,320.9,219.7,203.8,216.0,195.2,220.7,194.5,273.9,700.1,911.1,381.7,149.3,104.1,109.5,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT28,WEEKENDS/HOLIDAY,1.2,9.2,100.9,155.9,170.8,220.7,224.4,239.7,247.0,260.5,225.2,197.7,210.7,251.0,232.3,163.4,89.3,62.7,53.5,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT29,WEEKDAY,0.6,56.7,483.1,730.4,609.7,367.4,237.0,180.4,183.7,188.8,145.7,152.3,165.8,305.3,344.7,189.2,101.9,64.3,43.1,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT29,WEEKENDS/HOLIDAY,0.9,22.7,157.0,215.4,214.7,231.2,242.2,235.9,232.6,229.5,213.0,177.0,186.7,210.4,199.9,139.6,96.9,71.8,50.2,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT3,WEEKDAY,1.0,26.3,238.9,506.8,427.8,274.0,223.9,227.7,235.8,216.3,292.7,230.1,214.9,242.7,270.8,139.2,84.6,70.7,49.6,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT3,WEEKENDS/HOLIDAY,1.0,11.9,55.9,102.5,175.6,252.1,302.8,327.6,325.8,270.6,224.6,214.9,228.7,230.5,225.0,142.7,93.1,65.8,57.7,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT30,WEEKDAY,0.6,59.7,376.0,675.4,623.4,369.0,224.2,190.2,201.6,196.0,187.9,193.9,157.1,205.7,222.0,134.9,84.2,61.0,45.7,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT30,WEEKENDS/HOLIDAY,0.8,24.2,112.1,166.4,201.1,247.3,244.9,254.2,252.0,235.3,196.6,190.5,195.1,204.9,197.3,141.2,89.0,70.7,50.9,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT31,WEEKDAY,1.9,69.0,363.3,641.1,567.2,336.3,211.6,193.4,210.5,235.8,186.2,193.8,198.7,291.9,366.8,205.4,124.1,100.2,83.0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT31,WEEKENDS/HOLIDAY,2.4,27.5,116.1,172.8,194.2,214.6,216.9,238.9,238.8,220.9,209.0,192.8,204.0,236.4,212.5,177.7,117.8,95.5,82.4,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT33,WEEKDAY,4.6,214.0,1032.5,1684.9,1432.4,827.0,525.1,457.3,503.1,494.0,485.8,358.5,374.6,523.7,646.5,383.9,209.8,135.1,112.3,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT33,WEEKENDS/HOLIDAY,5.2,98.5,297.3,423.6,466.6,509.8,570.6,602.1,607.9,524.3,495.6,444.9,473.0,533.8,475.7,335.8,215.5,140.2,110.0,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT34,WEEKDAY,0.1,46.0,83.4,155.1,172.9,101.0,85.4,97.0,119.8,91.1,96.6,93.2,157.3,230.5,274.9,161.7,96.5,60.5,37.5,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT34,WEEKENDS/HOLIDAY,0.0,19.3,26.7,42.3,69.1,78.8,104.1,125.0,134.6,121.5,98.0,104.8,113.0,138.6,133.2,105.5,70.7,38.5,29.2,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT5,WEEKDAY,2.3,39.4,302.4,574.2,508.1,361.3,284.4,316.3,390.2,419.9,336.6,324.9,393.6,539.4,606.6,386.3,280.3,251.5,166.3,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT5,WEEKENDS/HOLIDAY,3.0,24.4,94.5,128.4,221.5,344.2,469.2,568.9,576.9,583.6,512.6,461.7,454.5,457.4,451.7,365.6,292.2,226.8,168.6,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT6,WEEKDAY,0.5,6.7,99.9,206.6,174.0,139.7,140.1,151.0,195.3,208.1,318.7,217.5,249.9,318.0,275.8,136.6,81.3,59.6,45.0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT6,WEEKENDS/HOLIDAY,0.2,2.1,27.7,51.1,90.4,139.9,168.5,181.3,185.0,162.0,140.2,133.5,145.3,155.0,147.7,95.4,65.4,46.2,49.0,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT7,WEEKDAY,0.5,7.3,40.7,87.0,76.5,75.8,67.4,78.4,99.5,154.4,228.7,184.0,207.0,233.3,218.6,133.9,70.7,47.1,62.0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT7,WEEKENDS/HOLIDAY,0.3,1.5,14.8,34.9,50.8,88.0,91.5,105.5,106.5,99.9,88.8,98.4,90.3,107.0,107.5,81.8,59.3,49.9,77.3,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT8,WEEKDAY,0.4,2.0,40.9,105.4,110.8,66.5,65.1,91.5,120.0,273.8,489.9,467.4,387.3,256.8,201.7,91.6,52.8,37.7,35.3,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT8,WEEKENDS/HOLIDAY,0.8,1.6,9.7,23.6,54.9,90.2,96.6,98.8,107.9,86.9,84.8,78.2,86.6,83.0,73.7,61.6,41.1,34.5,42.4,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW1,WEEKDAY,0.1,420.6,1621.7,2342.8,1990.7,1324.0,1081.5,1050.5,1047.9,1001.0,968.3,808.5,915.2,1210.5,1260.6,711.7,434.6,369.5,268.7,45.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW1,WEEKENDS/HOLIDAY,0.1,170.6,462.6,611.8,806.8,1080.7,1173.9,1250.2,1257.1,1164.7,1051.2,967.3,1001.1,1054.1,942.2,658.8,484.2,383.6,294.7,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW10,WEEKDAY,1.6,133.5,605.7,825.0,646.8,461.0,338.1,282.5,287.7,288.2,251.6,238.1,266.8,420.2,486.7,306.3,199.4,149.6,117.1,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW10,WEEKENDS/HOLIDAY,2.4,33.8,237.4,312.2,327.8,389.1,398.0,399.3,408.1,386.8,352.9,357.0,353.0,412.0,390.7,326.3,223.5,182.8,146.0,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW11,WEEKDAY,2.5,175.2,580.4,658.2,558.4,542.8,515.9,556.5,638.4,648.6,613.0,657.7,660.5,1095.1,1087.3,620.0,373.5,325.2,235.2,104.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW11,WEEKENDS/HOLIDAY,2.3,58.8,282.3,339.1,320.4,404.7,423.1,504.7,565.4,612.2,530.1,481.0,479.0,536.5,473.6,416.4,332.3,295.2,228.6,102.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW12/DT14,WEEKDAY,15.9,64.8,315.0,392.1,389.1,355.0,440.8,642.2,999.1,1270.8,1350.9,1646.3,1863.5,2312.4,2486.8,1889.5,1810.7,2283.4,1675.9,544.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW12/DT14,WEEKENDS/HOLIDAY,14.8,24.4,183.4,205.9,225.2,284.2,422.9,708.6,1158.8,1508.3,1925.5,2243.5,2546.2,2587.6,2346.1,2111.5,2148.5,2581.5,1928.3,649.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW13/NS25,WEEKDAY,9.4,39.6,158.9,197.6,190.7,190.6,282.5,447.8,647.1,925.7,1042.0,1143.1,1393.2,1729.7,1986.8,1622.5,1657.7,1784.1,1278.3,449.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW13/NS25,WEEKENDS/HOLIDAY,8.3,13.1,113.6,140.0,123.6,152.5,312.2,549.9,792.7,1030.9,1341.9,1692.6,2005.2,2188.3,1955.5,1706.6,1828.3,1956.4,1367.7,495.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW14/NS26,WEEKDAY,6.2,10.1,53.8,154.5,264.3,273.3,390.0,666.3,894.6,760.0,838.7,966.9,1418.8,2638.8,3472.0,2222.2,1333.9,789.6,816.4,368.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW14/NS26,WEEKENDS/HOLIDAY,4.8,5.4,28.4,86.8,124.2,113.1,180.7,298.9,400.2,437.6,436.3,497.7,517.0,520.4,418.4,394.0,406.4,387.4,589.1,323.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW15,WEEKDAY,3.6,44.9,172.9,326.9,336.4,283.4,333.9,503.5,684.1,765.8,842.1,905.2,1292.5,2162.4,2645.0,1758.9,1261.9,1023.6,1016.2,396.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW15,WEEKENDS/HOLIDAY,2.6,19.8,97.0,157.4,171.3,177.9,259.4,367.1,531.7,656.8,727.0,735.5,709.5,689.5,662.3,639.7,657.6,622.4,804.3,344.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW16/NE3,WEEKDAY,0.8,95.0,403.3,603.3,667.9,572.0,669.7,847.3,1084.3,870.7,860.1,1083.0,1559.1,2979.5,2671.4,1231.8,886.9,863.1,537.2,219.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW16/NE3,WEEKENDS/HOLIDAY,0.6,30.6,176.2,316.4,429.3,353.3,408.0,484.1,657.7,640.1,657.3,652.4,720.8,631.3,584.1,554.3,557.8,629.2,463.7,209.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW17,WEEKDAY,1.5,198.8,1239.4,1573.3,1328.5,922.7,702.5,716.0,787.7,971.2,836.6,800.7,904.5,1246.3,1452.2,925.9,646.0,647.2,463.8,144.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW17,WEEKENDS/HOLIDAY,1.5,47.7,416.5,477.3,556.3,739.6,811.8,880.3,992.4,1014.1,950.6,917.6,934.2,959.0,882.3,745.0,618.2,635.3,520.2,182.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW18,WEEKDAY,1.6,100.9,666.2,938.0,745.5,520.2,423.3,432.8,544.1,568.0,565.1,482.1,541.7,984.1,1206.4,676.1,383.6,252.3,166.0,68.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW18,WEEKENDS/HOLIDAY,0.7,21.4,211.2,271.2,340.6,426.5,497.2,548.4,554.3,545.4,497.8,474.4,492.9,544.4,494.8,406.5,293.6,240.9,183.2,81.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW19,WEEKDAY,1.6,92.8,555.6,830.6,650.4,465.5,348.5,359.6,394.1,389.9,346.0,367.3,438.9,753.5,845.0,526.9,305.7,213.8,136.7,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW19,WEEKENDS/HOLIDAY,0.7,18.6,167.8,229.3,275.1,341.6,403.3,444.7,476.6,409.9,395.7,390.5,418.2,464.2,423.9,332.9,243.4,193.0,147.9,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW2/DT32,WEEKDAY,15.7,522.0,1940.4,2965.7,2629.6,1822.3,1384.1,1388.2,1618.8,1737.8,1751.3,1707.6,1681.7,2181.9,2639.8,1922.2,1495.7,1425.6,865.2,218.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW2/DT32,WEEKENDS/HOLIDAY,18.5,200.5,653.7,815.4,1037.4,1409.3,1488.1,1689.6,1898.0,1875.5,1967.0,1924.4,1943.5,2064.3,1954.0,1637.1,1487.3,1383.9,908.3,229.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW20,WEEKDAY,1.3,106.3,682.9,978.4,750.8,563.1,440.9,437.5,430.6,463.8,535.7,452.7,538.3,838.3,944.2,556.2,313.5,222.8,150.4,59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW20,WEEKENDS/HOLIDAY,0.6,26.3,246.2,340.3,384.7,441.0,481.3,512.6,491.7,481.8,443.1,418.4,418.2,458.0,424.9,368.8,263.3,198.3,148.7,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW22,WEEKDAY,1.0,19.4,210.3,333.1,255.2,211.5,236.4,322.0,440.4,340.0,486.2,566.3,639.2,727.0,361.8,166.0,113.5,94.4,72.1,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW22,WEEKENDS/HOLIDAY,1.4,6.1,72.4,84.5,113.9,138.1,149.4,173.1,171.8,150.9,118.8,132.7,122.2,140.4,130.6,93.6,80.2,51.2,43.5,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW23,WEEKDAY,9.8,202.8,1538.1,2282.4,1730.2,1181.3,1044.0,1047.8,1227.4,1467.6,1490.9,1643.1,1731.0,2564.1,2628.6,1625.6,1214.8,1011.7,587.9,220.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW23,WEEKENDS/HOLIDAY,9.0,69.9,484.7,668.8,835.2,1020.2,1219.7,1398.7,1486.2,1482.2,1392.4,1446.3,1435.2,1497.6,1396.2,1160.9,998.9,895.7,603.8,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW24/NS1,WEEKDAY,38.6,412.0,1095.8,1801.0,1695.5,1156.1,989.9,1218.3,1666.1,2013.8,2196.4,2636.4,3345.1,5548.8,6194.3,3880.8,3940.1,3678.0,2209.7,564.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW24/NS1,WEEKENDS/HOLIDAY,50.7,178.1,423.7,703.8,988.0,915.7,1026.5,1406.6,1994.1,2524.5,2816.8,3274.6,3362.0,3461.3,3297.9,3164.2,3630.9,3745.1,2283.3,589.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW25,WEEKDAY,2.3,247.9,709.9,1161.9,656.6,360.8,215.6,166.3,174.1,165.7,146.5,138.8,154.2,263.1,279.0,180.9,121.3,96.3,78.8,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW25,WEEKENDS/HOLIDAY,2.1,76.9,228.2,293.2,230.2,253.6,255.7,261.5,258.1,244.8,246.0,242.2,250.5,249.2,275.2,203.6,162.1,118.8,96.6,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW26,WEEKDAY,1.1,674.8,2526.8,3688.0,2327.3,1329.1,952.6,840.9,902.6,905.0,936.9,847.1,850.8,1687.4,1546.2,900.4,600.3,338.7,226.1,78.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW26,WEEKENDS/HOLIDAY,1.4,238.9,926.6,1135.1,1055.3,1104.6,1207.0,1204.3,1241.4,1134.4,981.0,910.3,908.5,1095.3,967.7,757.4,556.3,356.3,247.9,80.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW27,WEEKDAY,0.8,718.2,2528.3,3742.2,2435.9,1458.0,1115.3,1103.6,1210.3,1215.8,1269.9,1186.4,1448.0,2558.9,2832.9,1537.9,1143.7,967.0,574.8,121.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW27,WEEKENDS/HOLIDAY,1.2,255.1,939.2,1186.4,1144.1,1258.6,1320.9,1558.3,1725.0,1667.5,1569.3,1525.3,1495.4,1679.0,1536.2,1110.2,975.5,930.3,563.4,127.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW28,WEEKDAY,0.0,598.2,2250.8,3329.9,1799.9,944.2,667.9,618.0,650.6,639.4,514.6,511.3,737.3,1546.4,1539.3,715.0,440.3,255.3,149.0,43.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW28,WEEKENDS/HOLIDAY,0.2,228.5,760.9,997.6,863.8,842.8,896.0,976.2,982.1,831.9,752.7,661.1,682.8,826.2,716.6,478.9,331.9,228.8,155.6,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW29,WEEKDAY,0.0,24.6,162.4,329.3,328.4,107.8,117.2,180.6,270.6,255.7,325.3,497.8,936.3,2656.6,2129.0,1229.2,879.6,369.9,156.3,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW29,WEEKENDS/HOLIDAY,0.0,17.3,128.9,256.5,282.8,87.8,107.8,189.5,348.6,309.7,302.6,373.2,459.9,742.6,429.4,438.1,413.4,197.7,103.9,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW3,WEEKDAY,2.1,191.8,676.9,1025.2,935.8,650.3,553.5,574.9,612.7,618.2,674.1,571.0,607.9,916.1,987.2,530.5,374.9,357.8,204.9,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW3,WEEKENDS/HOLIDAY,3.6,90.6,213.0,298.7,441.6,544.2,597.9,641.3,677.1,648.1,607.9,580.9,579.7,618.9,546.4,446.0,368.2,339.0,214.0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW30,WEEKDAY,0.0,5.6,27.7,120.9,61.2,16.7,20.7,27.9,39.4,37.1,48.1,115.7,241.0,690.3,487.7,357.8,196.5,60.9,23.0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW30,WEEKENDS/HOLIDAY,0.0,3.6,24.0,93.4,54.5,15.6,16.5,34.6,67.2,51.5,40.5,61.9,91.7,132.8,61.5,114.5,51.8,9.9,12.7,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW31,WEEKDAY,0.0,6.6,22.2,60.5,82.4,30.4,25.9,38.0,57.6,39.8,68.0,97.0,220.8,794.6,507.8,277.1,203.5,78.8,40.3,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW31,WEEKENDS/HOLIDAY,0.0,6.5,25.5,56.1,76.1,30.2,25.3,35.4,88.5,67.5,48.3,68.8,81.1,178.1,83.0,66.8,102.6,31.5,15.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW32,WEEKDAY,0.0,4.8,34.0,79.8,63.2,17.5,18.3,41.1,54.3,47.1,123.2,105.5,216.2,710.5,485.0,242.8,178.0,63.4,60.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW32,WEEKENDS/HOLIDAY,0.0,6.1,27.3,71.5,53.2,17.7,25.9,45.8,79.3,53.1,69.7,64.3,68.5,152.4,92.5,76.6,59.1,14.6,35.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW33,WEEKDAY,0.0,2.7,26.5,51.3,43.0,17.8,19.5,23.9,45.4,42.6,59.0,96.2,188.5,333.3,254.3,153.5,94.1,60.5,31.6,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW33,WEEKENDS/HOLIDAY,0.0,3.1,26.5,35.4,39.6,16.4,21.9,25.9,58.1,50.9,48.3,61.3,68.5,77.5,61.5,74.7,51.3,35.6,19.4,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW4,WEEKDAY,2.2,160.0,520.2,773.1,752.9,503.2,429.0,409.6,493.8,509.3,456.7,561.4,542.0,908.3,885.3,419.0,286.7,151.5,120.6,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW4,WEEKENDS/HOLIDAY,2.8,60.9,175.3,244.5,372.9,473.7,504.1,510.9,506.1,433.3,393.0,378.7,406.5,459.9,423.8,301.9,246.1,146.3,133.5,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW5,WEEKDAY,6.0,370.9,1482.4,2059.2,1918.8,1383.9,1129.7,984.2,1019.0,1136.4,1078.5,1031.6,1038.9,1432.6,1508.4,1004.0,799.2,699.9,438.0,128.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW5,WEEKENDS/HOLIDAY,5.7,134.7,575.5,713.2,932.1,1166.8,1225.3,1259.8,1311.4,1327.1,1244.0,1173.7,1169.5,1187.5,1122.8,940.2,832.0,734.2,496.9,138.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW6,WEEKDAY,1.6,42.8,383.8,655.5,606.1,409.9,332.1,309.4,318.0,270.6,245.2,225.2,269.7,416.9,479.3,268.0,158.2,131.2,84.9,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW6,WEEKENDS/HOLIDAY,1.9,12.5,112.7,196.5,282.6,381.6,422.3,422.6,423.1,375.0,303.3,291.7,298.0,352.5,323.3,220.2,153.7,120.2,88.4,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW7,WEEKDAY,2.8,140.5,643.1,921.0,734.3,591.6,473.6,457.6,478.4,441.2,391.3,375.0,430.1,625.1,708.8,429.0,239.9,167.0,125.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW7,WEEKENDS/HOLIDAY,5.2,47.5,261.1,353.9,388.0,531.8,544.9,565.4,576.8,560.5,483.0,438.8,436.3,476.1,443.1,342.9,212.5,174.2,117.4,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW8/CC9,WEEKDAY,13.2,113.9,685.9,1149.7,1047.0,819.4,777.0,911.4,1092.4,1377.8,1430.9,1719.1,1694.3,2359.0,2669.8,1879.4,1719.0,1648.5,1133.0,368.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
