DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,81.4
WEEKDAY,BP10,BP12,116.1
WEEKDAY,BP10,BP13,84.29999999999998
WEEKDAY,BP10,BP2,43.400000000000006
WEEKDAY,BP10,BP3,62.70000000000001
WEEKDAY,BP10,BP4,52.1
WEEKDAY,BP10,BP5,108.1
WEEKDAY,BP10,BP7,63.60000000000001
WEEKDAY,BP10,BP8,191.0
WEEKDAY,BP10,BP9,89.8
WEEKDAY,BP10,CC21,0.2
WEEKDAY,BP10,CC22/EW21,5.8999999999999995
WEEKDAY,BP10,CC23,0.1
WEEKDAY,BP10,CC24,1.0
WEEKDAY,BP10,CC25,0.4
WEEKDAY,BP10,CC26,0.1
WEEKDAY,BP10,CG2,0.1
WEEKDAY,BP10,DT1/PB6,889.9999999999999
WEEKDAY,BP10,EW1,0.1
WEEKDAY,BP10,EW10,0.1
WEEKDAY,BP10,EW11,0.2
WEEKDAY,BP10,EW12/DT14,0.4
WEEKDAY,BP10,EW13/NS25,0.30000000000000004
WEEKDAY,BP10,EW14/NS26,0.9
WEEKDAY,BP10,EW15,0.5
WEEKDAY,BP10,EW16/NE3,0.7999999999999999
WEEKDAY,BP10,EW17,2.2
WEEKDAY,BP10,EW18,3.6000000000000005
WEEKDAY,BP10,EW19,5.800000000000001
WEEKDAY,BP10,EW2/DT32,0.1
WEEKDAY,BP10,EW20,10.399999999999999
WEEKDAY,BP10,EW22,9.600000000000001
WEEKDAY,BP10,EW23,27.9
WEEKDAY,BP10,EW24/NS1,169.70000000000002
WEEKDAY,BP10,EW25,1.4000000000000001
WEEKDAY,BP10,EW26,12.999999999999998
WEEKDAY,BP10,EW27,47.1
WEEKDAY,BP10,EW28,11.4
WEEKDAY,BP10,EW29,29.099999999999998
WEEKDAY,BP10,EW30,11.6
WEEKDAY,BP10,EW31,4.6
WEEKDAY,BP10,EW32,5.6
WEEKDAY,BP10,EW33,1.6
WEEKDAY,BP10,EW4,0.1
WEEKDAY,BP10,EW8/CC9,0.2
WEEKDAY,BP10,EW9,0.1
WEEKDAY,BP10,NE1/CC29,0.1
WEEKDAY,BP10,NS10,16.3
WEEKDAY,BP10,NS11,14.199999999999998
WEEKDAY,BP10,NS12,2.5000000000000004
WEEKDAY,BP10,NS13,14.599999999999998
WEEKDAY,BP10,NS14,6.699999999999999
WEEKDAY,BP10,NS15,14.200000000000001
WEEKDAY,BP10,NS16,8.0
WEEKDAY,BP10,NS17/CC15,0.1
WEEKDAY,BP10,NS19,0.7000000000000001
WEEKDAY,BP10,NS2,36.1
WEEKDAY,BP10,NS20,0.2
WEEKDAY,BP10,NS24/NE6/CC1,0.2
WEEKDAY,BP10,NS3,22.0
WEEKDAY,BP10,NS4/BP1,215.2
WEEKDAY,BP10,NS5,47.00000000000001
WEEKDAY,BP10,NS7,14.3
WEEKDAY,BP10,NS8,8.5
WEEKDAY,BP10,NS9/TE2,22.100000000000005
WEEKDAY,BP10,TE1,0.4
WEEKDAY,BP10,TE3,0.7999999999999999
WEEKDAY,BP11,BP10,39.8
WEEKDAY,BP11,BP12,48.9
WEEKDAY,BP11,BP13,54.0
WEEKDAY,BP11,BP2,43.1
WEEKDAY,BP11,BP3,67.89999999999998
WEEKDAY,BP11,BP4,56.2
WEEKDAY,BP11,BP5,113.3
WEEKDAY,BP11,BP7,34.5
WEEKDAY,BP11,BP8,109.79999999999998
WEEKDAY,BP11,BP9,78.1
WEEKDAY,BP11,CC11,0.2
WEEKDAY,BP11,CC22/EW21,3.7000000000000006
WEEKDAY,BP11,CC23,0.3
WEEKDAY,BP11,CC24,1.4000000000000001
WEEKDAY,BP11,CC27,0.2
WEEKDAY,BP11,CC6,0.1
WEEKDAY,BP11,CG2,0.1
WEEKDAY,BP11,DT1/PB6,1035.9999999999998
WEEKDAY,BP11,EW1,0.1
WEEKDAY,BP11,EW11,0.4
WEEKDAY,BP11,EW12/DT14,0.30000000000000004
WEEKDAY,BP11,EW13/NS25,0.4
WEEKDAY,BP11,EW14/NS26,0.5
WEEKDAY,BP11,EW15,3.2
WEEKDAY,BP11,EW16/NE3,0.30000000000000004
WEEKDAY,BP11,EW17,6.2
WEEKDAY,BP11,EW18,8.999999999999998
WEEKDAY,BP11,EW19,10.799999999999999
WEEKDAY,BP11,EW2/DT32,0.2
WEEKDAY,BP11,EW20,10.299999999999999
WEEKDAY,BP11,EW22,18.099999999999998
WEEKDAY,BP11,EW23,48.800000000000004
WEEKDAY,BP11,EW24/NS1,212.3
WEEKDAY,BP11,EW25,2.6
WEEKDAY,BP11,EW26,22.200000000000003
WEEKDAY,BP11,EW27,55.599999999999994
WEEKDAY,BP11,EW28,16.7
WEEKDAY,BP11,EW29,32.8
WEEKDAY,BP11,EW30,7.2
WEEKDAY,BP11,EW31,5.6
WEEKDAY,BP11,EW32,8.0
WEEKDAY,BP11,EW33,3.8
WEEKDAY,BP11,EW7,0.2
WEEKDAY,BP11,EW8/CC9,0.1
WEEKDAY,BP11,EW9,0.1
WEEKDAY,BP11,NE1/CC29,0.1
WEEKDAY,BP11,NE4/DT19,0.1
WEEKDAY,BP11,NS10,25.2
WEEKDAY,BP11,NS11,19.099999999999994
WEEKDAY,BP11,NS12,3.3999999999999995
WEEKDAY,BP11,NS13,17.600000000000005
WEEKDAY,BP11,NS14,7.9
WEEKDAY,BP11,NS15,21.599999999999998
WEEKDAY,BP11,NS16,10.299999999999999
WEEKDAY,BP11,NS18,0.2
WEEKDAY,BP11,NS19,0.9
WEEKDAY,BP11,NS2,47.099999999999994
WEEKDAY,BP11,NS20,0.1
WEEKDAY,BP11,NS22,0.2
WEEKDAY,BP11,NS23,0.2
WEEKDAY,BP11,NS3,31.900000000000006
WEEKDAY,BP11,NS4/BP1,228.69999999999996
WEEKDAY,BP11,NS5,45.50000000000001
WEEKDAY,BP11,NS7,14.3
WEEKDAY,BP11,NS8,12.0
WEEKDAY,BP11,NS9/TE2,39.60000000000001
WEEKDAY,BP11,TE1,2.6000000000000005
WEEKDAY,BP11,TE3,2.9
WEEKDAY,BP12,BP10,40.0
WEEKDAY,BP12,BP11,15.6
WEEKDAY,BP12,BP13,45.40000000000001
WEEKDAY,BP12,BP2,38.99999999999999
WEEKDAY,BP12,BP3,65.80000000000001
WEEKDAY,BP12,BP4,36.1
WEEKDAY,BP12,BP5,88.1
WEEKDAY,BP12,BP7,25.300000000000004
WEEKDAY,BP12,BP8,67.99999999999999
WEEKDAY,BP12,BP9,65.3
WEEKDAY,BP12,CC21,0.1
WEEKDAY,BP12,CC22/EW21,5.499999999999999
WEEKDAY,BP12,CC24,0.30000000000000004
WEEKDAY,BP12,CC25,0.1
WEEKDAY,BP12,DT1/PB6,941.7000000000002
WEEKDAY,BP12,DT33,0.1
WEEKDAY,BP12,EW12/DT14,0.30000000000000004
WEEKDAY,BP12,EW15,0.2
WEEKDAY,BP12,EW16/NE3,0.5
WEEKDAY,BP12,EW17,3.4000000000000004
WEEKDAY,BP12,EW18,5.500000000000001
WEEKDAY,BP12,EW19,5.1000000000000005
WEEKDAY,BP12,EW2/DT32,0.1
WEEKDAY,BP12,EW20,6.2
WEEKDAY,BP12,EW22,9.5
WEEKDAY,BP12,EW23,25.1
WEEKDAY,BP12,EW24/NS1,147.29999999999998
WEEKDAY,BP12,EW25,3.0
WEEKDAY,BP12,EW26,17.100000000000005
WEEKDAY,BP12,EW27,30.3
WEEKDAY,BP12,EW28,16.7
