DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,2642.6000000000004,0.0
WEEKDAY,BP11,2730.899999999999,0.0
WEEKDAY,BP12,2212.6,0.0
WEEKDAY,BP13,1195.3999999999996,0.0
WEEKDAY,BP2,2503.9,0.0
WEEKDAY,BP3,3162.5000000000005,0.0
WEEKDAY,BP4,2323.1,0.0
WEEKDAY,BP5,1772.8,0.0
WEEKDAY,BP7,949.0000000000001,0.0
WEEKDAY,BP8,1729.6000000000001,0.0
WEEKDAY,BP9,2025.6999999999998,0.0
WEEKDAY,CC10/DT26,9641.5,0.0
WEEKDAY,CC11,9388.8,0.0
WEEKDAY,CC12,3592.2000000000003,0.0
WEEKDAY,CC14,4322.900000000001,0.0
WEEKDAY,CC16,6181.900000000001,0.0
WEEKDAY,CC17,2217.2999999999997,0.0
WEEKDAY,CC19/DT9,3125.2000000000003,0.0
WEEKDAY,CC2,1336.1000000000001,0.0
WEEKDAY,CC20,3024.1,0.0
WEEKDAY,CC21,5019.999999999999,0.0
WEEKDAY,CC22/EW21,12286.900000000001,0.0
WEEKDAY,CC23,4730.4000000000015,0.0
WEEKDAY,CC24,10107.6,0.0
WEEKDAY,CC25,3843.4000000000005,0.0
WEEKDAY,CC26,2946.3,0.0
WEEKDAY,CC27,1855.4,0.0
WEEKDAY,CC28,2324.0,0.0
WEEKDAY,CC3,2733.0,0.0
WEEKDAY,CC4/DT15,6553.500000000001,0.0
WEEKDAY,CC5,1891.6000000000001,0.0
WEEKDAY,CC6,3565.5,0.0
WEEKDAY,CC7,4237.7,0.0
WEEKDAY,CC8,4996.6,0.0
WEEKDAY,CE1/DT16,7877.599999999999,0.0
WEEKDAY,CG1/DT35,6346.5,0.0
WEEKDAY,CG2,4549.5,0.0
WEEKDAY,DT1/PB6,22666.2,0.0
WEEKDAY,DT10,2751.9,0.0
WEEKDAY,DT13,4064.9,0.0
WEEKDAY,DT17,5212.599999999999,0.0
WEEKDAY,DT18,5986.200000000001,0.0
WEEKDAY,DT2,1604.6,0.0
WEEKDAY,DT20,2340.5999999999995,0.0
WEEKDAY,DT21,2518.8999999999996,0.0
WEEKDAY,DT22,2939.3,0.0
WEEKDAY,DT23,1838.2999999999997,0.0
WEEKDAY,DT24,3193.2,0.0
WEEKDAY,DT25,2444.1000000000004,0.0
WEEKDAY,DT27,4756.1,0.0
WEEKDAY,DT28,5666.6,0.0
WEEKDAY,DT29,4568.0,0.0
WEEKDAY,DT3,3989.1000000000004,0.0
WEEKDAY,DT30,4224.599999999999,0.0
WEEKDAY,DT31,4614.400000000001,0.0
WEEKDAY,DT33,10444.2,0.0
WEEKDAY,DT34,2179.1,0.0
WEEKDAY,DT5,6544.0,0.0
WEEKDAY,DT6,3037.4999999999995,0.0
WEEKDAY,DT7,2093.3,0.0
WEEKDAY,DT8,2912.2000000000003,0.0
WEEKDAY,EW1,18874.100000000002,0.0
WEEKDAY,EW10,6361.700000000002,0.0
WEEKDAY,EW11,10648.999999999998,0.0
WEEKDAY,EW12/DT14,22748.200000000004,0.0
WEEKDAY,EW13/NS25,17177.200000000004,0.0
WEEKDAY,EW14/NS26,18339.3,0.0
WEEKDAY,EW15,16759.9,0.0
WEEKDAY,EW16/NE3,18705.499999999996,0.0
WEEKDAY,EW17,16508.899999999998,0.0
WEEKDAY,EW18,10266.800000000001,0.0
WEEKDAY,EW19,8072.600000000001,0.0
WEEKDAY,EW2/DT32,31914.2,0.0
WEEKDAY,EW20,9467.4,0.0
WEEKDAY,EW22,5612.400000000001,0.0
WEEKDAY,EW23,26449.8,0.0
WEEKDAY,EW24/NS1,46281.3,0.0
WEEKDAY,EW25,5347.0,0.0
WEEKDAY,EW26,22160.2,0.0
WEEKDAY,EW27,29169.100000000002,0.0
WEEKDAY,EW28,17951.2,0.0
WEEKDAY,EW29,10997.900000000001,0.0
WEEKDAY,EW3,11108.8,0.0
WEEKDAY,EW30,2586.1,0.0
WEEKDAY,EW31,2656.2000000000007,0.0
WEEKDAY,EW32,2547.7999999999997,0.0
WEEKDAY,EW33,1548.8,0.0
WEEKDAY,EW4,8921.800000000001,0.0
WEEKDAY,EW5,20649.800000000003,0.0
WEEKDAY,EW6,5645.899999999999,0.0
WEEKDAY,EW7,8428.300000000001,0.0
WEEKDAY,EW8/CC9,24609.100000000006,0.0
WEEKDAY,EW9,11715.7,0.0
WEEKDAY,NE1/CC29,17997.5,0.0
WEEKDAY,NE10,8750.2,0.0
WEEKDAY,NE11,2861.4,0.0
WEEKDAY,NE12/CC13,16289.4,0.0
WEEKDAY,NE13,12929.8,0.0
WEEKDAY,NE14,19900.899999999998,0.0
WEEKDAY,NE15,9659.800000000001,0.0
WEEKDAY,NE16/STC,26251.4,0.0
WEEKDAY,NE17/PTC,23552.4,0.0
WEEKDAY,NE4/DT19,24684.500000000004,0.0
WEEKDAY,NE5,6122.500000000001,0.0
WEEKDAY,NE7/DT12,12057.300000000001,0.0
WEEKDAY,NE8,11620.099999999999,0.0
WEEKDAY,NE9,14245.599999999999,0.0
WEEKDAY,NS10,34048.600000000006,0.0
WEEKDAY,NS11,27423.5,0.0
WEEKDAY,NS12,7451.399999999998,0.0
WEEKDAY,NS13,35313.8,0.0
WEEKDAY,NS14,22205.3,0.0
WEEKDAY,NS15,17202.0,0.0
WEEKDAY,NS16,32928.899999999994,0.0
WEEKDAY,NS17/CC15,12759.199999999999,0.0
WEEKDAY,NS18,9937.900000000001,0.0
WEEKDAY,NS19,23631.699999999997,0.0
WEEKDAY,NS2,18178.600000000002,0.0
WEEKDAY,NS20,22853.399999999998,0.0
WEEKDAY,NS21/DT11,29055.0,0.0
WEEKDAY,NS22,28541.999999999993,0.0
WEEKDAY,NS23,15661.1,0.0
WEEKDAY,NS24/NE6/CC1,17012.5,0.0
WEEKDAY,NS27/CE2,1395.3000000000002,0.0
WEEKDAY,NS28,777.4999999999999,0.0
WEEKDAY,NS3,13221.599999999999,0.0
WEEKDAY,NS4/BP1,25373.699999999997,0.0
WEEKDAY,NS5,21173.4,0.0
WEEKDAY,NS7,3391.8,0.0
WEEKDAY,NS8,16225.100000000002,0.0
WEEKDAY,NS9/TE2,27472.699999999997,0.0
WEEKDAY,PE1,2260.3,0.0
WEEKDAY,PE2,3586.0999999999995,0.0
WEEKDAY,PE3,3657.7999999999997,0.0
WEEKDAY,PE4,1026.8999999999999,0.0
WEEKDAY,PE5,3546.3,0.0
WEEKDAY,PE6,4204.499999999999,0.0
WEEKDAY,PE7,2617.9999999999995,0.0
WEEKDAY,PW1,417.3,0.0
WEEKDAY,PW3,167.8,0.0
WEEKDAY,PW4,309.7999999999999,0.0
WEEKDAY,PW5,1551.1000000000001,0.0
WEEKDAY,PW6,839.4,0.0
WEEKDAY,PW7,1350.9999999999998,0.0
WEEKDAY,SE1,2941.7999999999993,0.0
WEEKDAY,SE2,3651.1,0.0
WEEKDAY,SE3,2048.4,0.0
WEEKDAY,SE4,2292.1000000000004,0.0
WEEKDAY,SE5,1958.8,0.0
WEEKDAY,SW1,1436.9,0.0
WEEKDAY,SW2,2220.2000000000003,0.0
WEEKDAY,SW3,1751.3999999999999,0.0
WEEKDAY,SW4,801.0999999999998,0.0
WEEKDAY,SW5,4957.2,0.0
WEEKDAY,SW6,2433.7,0.0
WEEKDAY,SW7,1847.5000000000002,0.0
WEEKDAY,SW8,1462.1000000000001,0.0
WEEKDAY,TE1,883.1,0.0
WEEKDAY,TE3,2127.6,0.0
WEEKENDS/HOLIDAY,BP10,1841.4000000000003,0.0
WEEKENDS/HOLIDAY,BP11,1862.6,0.0
WEEKENDS/HOLIDAY,BP12,1182.2999999999997,0.0
WEEKENDS/HOLIDAY,BP13,803.6,0.0
WEEKENDS/HOLIDAY,BP2,1837.3,0.0
WEEKENDS/HOLIDAY,BP3,2408.2,0.0
WEEKENDS/HOLIDAY,BP4,1091.6000000000001,0.0
WEEKENDS/HOLIDAY,BP5,1228.8,0.0
WEEKENDS/HOLIDAY,BP7,491.90000000000003,0.0
WEEKENDS/HOLIDAY,BP8,1054.3999999999999,0.0
WEEKENDS/HOLIDAY,BP9,1474.1,0.0
WEEKENDS/HOLIDAY,CC10/DT26,6407.1,0.0
WEEKENDS/HOLIDAY,CC11,3909.9000000000005,0.0
WEEKENDS/HOLIDAY,CC12,1749.1999999999998,0.0
WEEKENDS/HOLIDAY,CC14,2393.1,0.0
WEEKENDS/HOLIDAY,CC16,3292.3000000000006,0.0
WEEKENDS/HOLIDAY,CC17,1269.3,0.0
WEEKENDS/HOLIDAY,CC19/DT9,3936.5,0.0
WEEKENDS/HOLIDAY,CC2,1019.0000000000001,0.0
WEEKENDS/HOLIDAY,CC20,2034.5,0.0
WEEKENDS/HOLIDAY,CC21,4591.599999999999,0.0
WEEKENDS/HOLIDAY,CC22/EW21,7346.499999999999,0.0
WEEKENDS/HOLIDAY,CC23,1476.8999999999999,0.0
WEEKENDS/HOLIDAY,CC24,2881.0999999999995,0.0
WEEKENDS/HOLIDAY,CC25,2608.7,0.0
WEEKENDS/HOLIDAY,CC26,1637.3,0.0
WEEKENDS/HOLIDAY,CC27,857.4999999999999,0.0
WEEKENDS/HOLIDAY,CC28,1923.8999999999999,0.0
WEEKENDS/HOLIDAY,CC3,3201.500000000001,0.0
WEEKENDS/HOLIDAY,CC4/DT15,5733.400000000001,0.0
WEEKENDS/HOLIDAY,CC5,1791.4999999999998,0.0
WEEKENDS/HOLIDAY,CC6,4376.299999999999,0.0
WEEKENDS/HOLIDAY,CC7,2911.8999999999996,0.0
WEEKENDS/HOLIDAY,CC8,3291.1000000000004,0.0
WEEKENDS/HOLIDAY,CE1/DT16,10110.100000000004,0.0
WEEKENDS/HOLIDAY,CG1/DT35,4735.0,0.0
WEEKENDS/HOLIDAY,CG2,5323.000000000001,0.0
WEEKENDS/HOLIDAY,DT1/PB6,17521.499999999996,0.0
WEEKENDS/HOLIDAY,DT10,1576.6999999999998,0.0
WEEKENDS/HOLIDAY,DT13,3624.2999999999993,0.0
WEEKENDS/HOLIDAY,DT17,1714.4,0.0
WEEKENDS/HOLIDAY,DT18,2167.9,0.0
WEEKENDS/HOLIDAY,DT2,723.5999999999999,0.0
WEEKENDS/HOLIDAY,DT20,1907.5,0.0
WEEKENDS/HOLIDAY,DT21,2110.8,0.0
WEEKENDS/HOLIDAY,DT22,2600.5000000000005,0.0
WEEKENDS/HOLIDAY,DT23,807.0999999999999,0.0
WEEKENDS/HOLIDAY,DT24,2305.6,0.0
WEEKENDS/HOLIDAY,DT25,1463.0,0.0
WEEKENDS/HOLIDAY,DT27,2403.8,0.0
WEEKENDS/HOLIDAY,DT28,3136.0,0.0
WEEKENDS/HOLIDAY,DT29,3148.2999999999997,0.0
WEEKENDS/HOLIDAY,DT3,3330.5,0.0
WEEKENDS/HOLIDAY,DT30,3098.4000000000005,0.0
WEEKENDS/HOLIDAY,DT31,3211.0000000000005,0.0
WEEKENDS/HOLIDAY,DT33,7373.9,0.0
WEEKENDS/HOLIDAY,DT34,1569.8,0.0
WEEKENDS/HOLIDAY,DT5,6468.8,0.0
WEEKENDS/HOLIDAY,DT6,2004.0000000000005,0.0
WEEKENDS/HOLIDAY,DT7,1379.5,0.0
WEEKENDS/HOLIDAY,DT8,1172.1000000000004,0.0
WEEKENDS/HOLIDAY,EW1,14875.800000000005,0.0
WEEKENDS/HOLIDAY,EW10,5708.3,0.0
WEEKENDS/HOLIDAY,EW11,7388.5,0.0
WEEKENDS/HOLIDAY,EW12/DT14,25804.499999999996,0.0
WEEKENDS/HOLIDAY,EW13/NS25,19774.5,0.0
WEEKENDS/HOLIDAY,EW14/NS26,6169.999999999999,0.0
WEEKENDS/HOLIDAY,EW15,9033.2,0.0
WEEKENDS/HOLIDAY,EW16/NE3,9156.500000000002,0.0
WEEKENDS/HOLIDAY,EW17,13282.4,0.0
WEEKENDS/HOLIDAY,EW18,7126.699999999999,0.0
WEEKENDS/HOLIDAY,EW19,5841.7,0.0
WEEKENDS/HOLIDAY,EW2/DT32,26585.1,0.0
WEEKENDS/HOLIDAY,EW20,6612.700000000001,0.0
WEEKENDS/HOLIDAY,EW22,1992.7000000000003,0.0
WEEKENDS/HOLIDAY,EW23,19726.600000000002,0.0
WEEKENDS/HOLIDAY,EW24/NS1,39837.3,0.0
WEEKENDS/HOLIDAY,EW25,3989.2999999999993,0.0
WEEKENDS/HOLIDAY,EW26,16109.799999999996,0.0
WEEKENDS/HOLIDAY,EW27,22568.399999999998,0.0
WEEKENDS/HOLIDAY,EW28,12264.199999999999,0.0
WEEKENDS/HOLIDAY,EW29,5210.200000000001,0.0
WEEKENDS/HOLIDAY,EW3,8506.6,0.0
WEEKENDS/HOLIDAY,EW30,941.1,0.0
WEEKENDS/HOLIDAY,EW31,1088.8999999999999,0.0
WEEKENDS/HOLIDAY,EW32,1013.6000000000001,0.0
WEEKENDS/HOLIDAY,EW33,779.1,0.0
WEEKENDS/HOLIDAY,EW4,6215.300000000001,0.0
WEEKENDS/HOLIDAY,EW5,17690.5,0.0
WEEKENDS/HOLIDAY,EW6,4821.0,0.0
WEEKENDS/HOLIDAY,EW7,7022.4,0.0
WEEKENDS/HOLIDAY,EW8/CC9,24739.9,0.0
WEEKENDS/HOLIDAY,EW9,9151.5,0.0
WEEKENDS/HOLIDAY,NE1/CC29,22181.399999999998,0.0
WEEKENDS/HOLIDAY,NE10,6314.5,0.0
WEEKENDS/HOLIDAY,NE11,1842.6999999999996,0.0
WEEKENDS/HOLIDAY,NE12/CC13,14001.600000000004,0.0
WEEKENDS/HOLIDAY,NE13,11748.699999999997,0.0
WEEKENDS/HOLIDAY,NE14,16297.999999999996,0.0
WEEKENDS/HOLIDAY,NE15,7915.2,0.0
WEEKENDS/HOLIDAY,NE16/STC,21790.300000000003,0.0
WEEKENDS/HOLIDAY,NE17/PTC,20962.0,0.0
WEEKENDS/HOLIDAY,NE4/DT19,23657.6,0.0
WEEKENDS/HOLIDAY,NE5,4862.000000000001,0.0
WEEKENDS/HOLIDAY,NE7/DT12,11440.599999999999,0.0
WEEKENDS/HOLIDAY,NE8,12431.1,0.0
WEEKENDS/HOLIDAY,NE9,11227.9,0.0
WEEKENDS/HOLIDAY,NS10,23822.100000000002,0.0
WEEKENDS/HOLIDAY,NS11,21065.899999999998,0.0
WEEKENDS/HOLIDAY,NS12,5413.6,0.0
