ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
BP10,NS20,0.0
BP10,NS21/DT11,0.0
BP10,NS22,0.0
BP10,NS23,0.0
BP10,NS24/NE6/CC1,0.0
BP10,NS27/CE2,0.0
BP10,NS3,23.0
BP10,NS4/BP1,200.0
BP10,NS5,43.0
BP10,NS7,13.0
BP10,NS8,8.0
BP10,NS9/TE2,22.0
BP10,TE1,0.0
BP10,TE3,1.0
BP11,BP10,29.0
BP11,BP12,46.0
BP11,BP13,51.0
BP11,BP2,41.0
BP11,BP3,59.0
BP11,BP4,46.0
BP11,BP5,97.0
BP11,BP7,29.0
BP11,BP8,82.0
BP11,BP9,57.0
BP11,CC10/DT26,0.0
BP11,CC11,0.0
BP11,CC14,0.0
BP11,CC19/DT9,0.0
BP11,CC20,0.0
BP11,CC22/EW21,4.0
BP11,CC23,0.0
BP11,CC24,1.0
BP11,CC25,0.0
BP11,CC26,0.0
BP11,CC27,0.0
BP11,CC28,0.0
BP11,CC4/DT15,0.0
BP11,CC6,0.0
BP11,CC7,0.0
BP11,CE1/DT16,0.0
BP11,CG2,0.0
BP11,DT1/PB6,959.0
BP11,DT20,0.0
BP11,DT3,0.0
BP11,DT5,0.0
BP11,DT7,0.0
BP11,EW1,0.0
BP11,EW10,0.0
BP11,EW11,0.0
BP11,EW12/DT14,1.0
BP11,EW13/NS25,1.0
BP11,EW14/NS26,1.0
BP11,EW15,2.0
BP11,EW16/NE3,0.0
BP11,EW17,7.0
BP11,EW18,7.0
BP11,EW19,9.0
BP11,EW2/DT32,0.0
BP11,EW20,9.0
BP11,EW22,14.0
BP11,EW23,45.0
BP11,EW24/NS1,200.0
BP11,EW25,3.0
BP11,EW26,19.0
BP11,EW27,48.0
BP11,EW28,13.0
BP11,EW29,26.0
BP11,EW3,0.0
BP11,EW30,6.0
BP11,EW31,4.0
BP11,EW32,6.0
BP11,EW33,3.0
BP11,EW5,0.0
BP11,EW6,0.0
BP11,EW7,0.0
BP11,EW8/CC9,0.0
BP11,EW9,0.0
BP11,NE1/CC29,0.0
BP11,NE10,0.0
BP11,NE12/CC13,0.0
BP11,NE13,0.0
BP11,NE14,0.0
BP11,NE16/STC,0.0
BP11,NE4/DT19,0.0
BP11,NE5,0.0
BP11,NE7/DT12,0.0
BP11,NE8,0.0
BP11,NE9,0.0
BP11,NS10,23.0
BP11,NS11,17.0
BP11,NS12,3.0
BP11,NS13,17.0
BP11,NS14,8.0
BP11,NS15,16.0
BP11,NS16,11.0
BP11,NS17/CC15,0.0
BP11,NS18,0.0
BP11,NS19,1.0
BP11,NS2,44.0
BP11,NS20,0.0
BP11,NS21/DT11,0.0
BP11,NS22,0.0
BP11,NS23,0.0
BP11,NS24/NE6/CC1,0.0
BP11,NS27/CE2,0.0
BP11,NS28,0.0
BP11,NS3,32.0
BP11,NS4/BP1,210.0
BP11,NS5,42.0
BP11,NS7,12.0
BP11,NS8,11.0
BP11,NS9/TE2,37.0
BP11,PE2,0.0
BP11,PE5,0.0
BP11,PE6,0.0
BP11,SW6,0.0
BP11,TE1,2.0
BP11,TE3,2.0
BP12,BP10,29.0
BP12,BP11,11.0
BP12,BP13,35.0
BP12,BP2,32.0
BP12,BP3,52.0
BP12,BP4,29.0
BP12,BP5,69.0
BP12,BP7,20.0
BP12,BP8,52.0
BP12,BP9,47.0
BP12,CC11,0.0
BP12,CC14,0.0
BP12,CC16,0.0
BP12,CC19/DT9,0.0
BP12,CC2,0.0
BP12,CC21,0.0
BP12,CC22/EW21,4.0
BP12,CC23,0.0
BP12,CC24,0.0
BP12,CC25,0.0
BP12,CC27,0.0
BP12,CC28,0.0
BP12,CC4/DT15,0.0
BP12,CC7,0.0
BP12,CC8,0.0
BP12,CG2,0.0
BP12,DT1/PB6,821.0
BP12,DT13,0.0
BP12,DT17,0.0
BP12,DT18,0.0
BP12,DT3,0.0
BP12,DT31,0.0
BP12,DT33,0.0
BP12,DT5,0.0
BP12,DT6,0.0
BP12,DT8,0.0
BP12,EW1,0.0
BP12,EW10,0.0
BP12,EW11,0.0
BP12,EW12/DT14,1.0
BP12,EW13/NS25,0.0
BP12,EW14/NS26,0.0
BP12,EW15,1.0
BP12,EW16/NE3,1.0
BP12,EW17,4.0
BP12,EW18,5.0
BP12,EW19,5.0
BP12,EW2/DT32,0.0
BP12,EW20,6.0
BP12,EW22,7.0
BP12,EW23,23.0
BP12,EW24/NS1,135.0
BP12,EW25,3.0
BP12,EW26,14.0
BP12,EW27,26.0
BP12,EW28,13.0
BP12,EW29,21.0
BP12,EW3,0.0
BP12,EW30,4.0
BP12,EW31,2.0
BP12,EW32,2.0
BP12,EW33,2.0
BP12,EW4,0.0
BP12,EW5,0.0
BP12,EW6,0.0
BP12,EW7,0.0
BP12,EW8/CC9,0.0
BP12,EW9,0.0
BP12,NE1/CC29,1.0
BP12,NE10,0.0
BP12,NE13,0.0
BP12,NE16/STC,0.0
BP12,NE17/PTC,0.0
BP12,NE4/DT19,0.0
BP12,NE5,0.0
BP12,NE7/DT12,0.0
BP12,NE8,0.0
BP12,NS10,21.0
BP12,NS11,20.0
BP12,NS12,2.0
BP12,NS13,18.0
BP12,NS14,7.0
BP12,NS15,12.0
BP12,NS16,7.0
BP12,NS17/CC15,0.0
BP12,NS18,1.0
BP12,NS19,0.0
BP12,NS2,26.0
BP12,NS20,0.0
BP12,NS21/DT11,0.0
BP12,NS22,0.0
BP12,NS23,0.0
BP12,NS24/NE6/CC1,0.0
BP12,NS3,23.0
BP12,NS4/BP1,148.0
BP12,NS5,37.0
BP12,NS7,7.0
BP12,NS8,9.0
BP12,NS9/TE2,34.0
BP12,PE3,0.0
BP12,PW3,0.0
BP12,SW1,0.0
BP12,SW3,0.0
BP12,TE1,2.0
BP12,TE3,0.0
BP13,BP10,38.0
BP13,BP11,18.0
BP13,BP12,22.0
BP13,BP2,22.0
BP13,BP3,22.0
BP13,BP4,22.0
BP13,BP5,15.0
BP13,BP7,7.0
BP13,BP8,29.0
BP13,BP9,57.0
BP13,CC11,0.0
BP13,CC12,0.0
BP13,CC19/DT9,0.0
BP13,CC21,0.0
BP13,CC22/EW21,2.0
BP13,CC23,0.0
BP13,CC24,0.0
BP13,CC27,0.0
BP13,CC6,0.0
BP13,CG2,0.0
BP13,DT1/PB6,312.0
BP13,DT20,0.0
BP13,DT28,0.0
BP13,DT5,0.0
BP13,EW1,0.0
BP13,EW11,0.0
BP13,EW12/DT14,0.0
BP13,EW13/NS25,0.0
BP13,EW14/NS26,0.0
BP13,EW15,0.0
BP13,EW16/NE3,1.0
BP13,EW17,4.0
BP13,EW18,5.0
BP13,EW19,3.0
BP13,EW2/DT32,0.0
BP13,EW20,3.0
BP13,EW22,5.0
BP13,EW23,21.0
BP13,EW24/NS1,129.0
BP13,EW25,1.0
BP13,EW26,6.0
BP13,EW27,17.0
BP13,EW28,7.0
BP13,EW29,14.0
BP13,EW30,2.0
BP13,EW31,2.0
BP13,EW32,2.0
BP13,EW33,1.0
BP13,EW5,0.0
BP13,EW6,0.0
BP13,EW7,0.0
BP13,EW8/CC9,0.0
BP13,EW9,0.0
BP13,NE1/CC29,0.0
BP13,NE10,0.0
BP13,NE12/CC13,0.0
BP13,NE14,0.0
BP13,NE16/STC,0.0
BP13,NE4/DT19,0.0
BP13,NE5,0.0
BP13,NE7/DT12,0.0
BP13,NE9,0.0
BP13,NS10,16.0
BP13,NS11,11.0
BP13,NS12,1.0
BP13,NS13,11.0
BP13,NS14,3.0
BP13,NS15,8.0
BP13,NS16,5.0
BP13,NS17/CC15,0.0
BP13,NS18,0.0
BP13,NS19,1.0
BP13,NS2,16.0
BP13,NS20,0.0
BP13,NS21/DT11,0.0
BP13,NS22,0.0
BP13,NS23,0.0
BP13,NS24/NE6/CC1,0.0
BP13,NS3,19.0
BP13,NS4/BP1,118.0
BP13,NS5,21.0
BP13,NS7,2.0
BP13,NS8,3.0
BP13,NS9/TE2,21.0
BP13,PE3,0.0
BP13,TE1,0.0
BP13,TE3,1.0
BP2,BP10,47.0
BP2,BP11,34.0
BP2,BP12,31.0
BP2,BP13,11.0
BP2,BP3,35.0
BP2,BP4,38.0
BP2,BP5,67.0
BP2,BP7,33.0
BP2,BP8,71.0
BP2,BP9,68.0
BP2,CC10/DT26,0.0
BP2,CC11,2.0
BP2,CC12,0.0
BP2,CC14,0.0
BP2,CC16,0.0
BP2,CC17,0.0
BP2,CC19/DT9,0.0
BP2,CC2,0.0
BP2,CC20,0.0
BP2,CC21,3.0
BP2,CC22/EW21,13.0
BP2,CC23,5.0
BP2,CC24,11.0
BP2,CC25,3.0
BP2,CC26,4.0
BP2,CC27,4.0
BP2,CC28,0.0
BP2,CC4/DT15,0.0
BP2,CC5,0.0
BP2,CC6,0.0
BP2,CC7,0.0
BP2,CE1/DT16,0.0
BP2,CG1/DT35,0.0
BP2,CG2,1.0
BP2,DT1/PB6,739.0
BP2,DT13,0.0
BP2,DT17,0.0
BP2,DT18,0.0
BP2,DT22,0.0
BP2,DT24,0.0
BP2,DT27,1.0
BP2,DT29,0.0
BP2,DT5,0.0
BP2,DT7,0.0
BP2,EW1,1.0
BP2,EW10,0.0
BP2,EW11,1.0
BP2,EW12/DT14,2.0
BP2,EW13/NS25,4.0
BP2,EW14/NS26,8.0
BP2,EW15,17.0
BP2,EW16/NE3,11.0
BP2,EW17,12.0
BP2,EW18,14.0
BP2,EW19,8.0
BP2,EW2/DT32,1.0
BP2,EW20,18.0
BP2,EW22,13.0
BP2,EW23,49.0
BP2,EW24/NS1,171.0
BP2,EW25,3.0
BP2,EW26,18.0
BP2,EW27,29.0
BP2,EW28,8.0
BP2,EW29,19.0
BP2,EW3,1.0
BP2,EW30,3.0
BP2,EW31,2.0
BP2,EW32,2.0
BP2,EW33,3.0
BP2,EW4,2.0
BP2,EW5,4.0
BP2,EW6,0.0
BP2,EW7,1.0
BP2,EW8/CC9,3.0
BP2,EW9,1.0
BP2,NE1/CC29,6.0
BP2,NE10,0.0
BP2,NE11,0.0
BP2,NE12/CC13,0.0
BP2,NE13,0.0
BP2,NE14,0.0
BP2,NE16/STC,0.0
BP2,NE17/PTC,0.0
BP2,NE4/DT19,3.0
BP2,NE5,1.0
BP2,NE7/DT12,0.0
BP2,NE8,0.0
BP2,NE9,0.0
BP2,NS10,30.0
BP2,NS11,22.0
BP2,NS12,4.0
BP2,NS13,33.0
BP2,NS14,16.0
BP2,NS15,23.0
BP2,NS16,19.0
BP2,NS17/CC15,2.0
BP2,NS18,3.0
BP2,NS19,8.0
BP2,NS2,53.0
BP2,NS20,1.0
BP2,NS21/DT11,1.0
BP2,NS22,2.0
BP2,NS23,1.0
BP2,NS24/NE6/CC1,2.0
BP2,NS27/CE2,0.0
BP2,NS28,0.0
BP2,NS3,25.0
BP2,NS4/BP1,195.0
BP2,NS5,80.0
BP2,NS7,13.0
BP2,NS8,18.0
BP2,NS9/TE2,50.0
BP2,PE4,0.0
BP2,PE6,0.0
BP2,PW6,0.0
BP2,SW1,0.0
BP2,SW6,0.0
BP2,TE1,2.0
BP2,TE3,1.0
BP3,BP10,63.0
BP3,BP11,47.0
BP3,BP12,46.0
BP3,BP13,14.0
BP3,BP2,32.0
BP3,BP4,16.0
BP3,BP5,75.0
BP3,BP7,28.0
BP3,BP8,76.0
BP3,BP9,53.0
BP3,CC10/DT26,0.0
BP3,CC11,3.0
BP3,CC14,1.0
BP3,CC16,1.0
BP3,CC19/DT9,0.0
BP3,CC20,1.0
BP3,CC21,1.0
BP3,CC22/EW21,19.0
BP3,CC23,4.0
BP3,CC24,15.0
BP3,CC25,1.0
BP3,CC26,5.0
BP3,CC27,2.0
BP3,CC28,1.0
BP3,CC4/DT15,0.0
BP3,CC5,0.0
BP3,CC6,0.0
BP3,CC7,0.0
BP3,CC8,0.0
BP3,CE1/DT16,0.0
BP3,CG1/DT35,0.0
BP3,CG2,0.0
BP3,DT1/PB6,813.0
BP3,DT13,0.0
BP3,DT18,0.0
BP3,DT20,0.0
BP3,DT27,0.0
BP3,DT28,0.0
BP3,DT33,0.0
BP3,DT5,0.0
BP3,EW1,2.0
BP3,EW10,1.0
BP3,EW11,2.0
BP3,EW12/DT14,3.0
BP3,EW13/NS25,5.0
BP3,EW14/NS26,7.0
BP3,EW15,12.0
BP3,EW16/NE3,15.0
BP3,EW17,15.0
BP3,EW18,24.0
BP3,EW19,15.0
BP3,EW2/DT32,1.0
BP3,EW20,21.0
BP3,EW22,17.0
BP3,EW23,67.0
BP3,EW24/NS1,231.0
BP3,EW25,11.0
BP3,EW26,35.0
BP3,EW27,41.0
BP3,EW28,9.0
BP3,EW29,27.0
BP3,EW3,1.0
BP3,EW30,5.0
BP3,EW31,4.0
BP3,EW32,7.0
BP3,EW33,2.0
BP3,EW4,1.0
BP3,EW5,2.0
BP3,EW6,1.0
BP3,EW7,1.0
BP3,EW8/CC9,3.0
BP3,EW9,1.0
BP3,NE1/CC29,6.0
BP3,NE10,0.0
BP3,NE12/CC13,0.0
BP3,NE13,0.0
BP3,NE14,0.0
BP3,NE15,0.0
BP3,NE16/STC,0.0
BP3,NE17/PTC,0.0
BP3,NE4/DT19,2.0
BP3,NE5,0.0
BP3,NE7/DT12,0.0
BP3,NE8,0.0
BP3,NE9,0.0
BP3,NS10,46.0
BP3,NS11,33.0
BP3,NS12,4.0
BP3,NS13,49.0
BP3,NS14,19.0
BP3,NS15,24.0
BP3,NS16,31.0
BP3,NS17/CC15,3.0
BP3,NS18,3.0
BP3,NS19,7.0
BP3,NS2,59.0
BP3,NS20,2.0
BP3,NS21/DT11,1.0
BP3,NS22,2.0
BP3,NS23,2.0
BP3,NS24/NE6/CC1,1.0
BP3,NS27/CE2,0.0
BP3,NS28,0.0
BP3,NS3,33.0
BP3,NS4/BP1,384.0
BP3,NS5,111.0
BP3,NS7,17.0
BP3,NS8,37.0
BP3,NS9/TE2,98.0
BP3,PE3,0.0
BP3,PE5,0.0
BP3,PE6,0.0
BP3,PW7,0.0
BP3,SE2,0.0
BP3,SE3,0.0
BP3,SW4,0.0
BP3,TE1,2.0
BP3,TE3,3.0
BP4,BP10,43.0
BP4,BP11,33.0
BP4,BP12,22.0
BP4,BP13,11.0
BP4,BP2,36.0
BP4,BP3,19.0
BP4,BP5,28.0
BP4,BP7,26.0
BP4,BP8,40.0
BP4,BP9,31.0
BP4,CC10/DT26,0.0
BP4,CC11,0.0
BP4,CC14,0.0
BP4,CC16,0.0
BP4,CC20,0.0
BP4,CC21,1.0
BP4,CC22/EW21,7.0
BP4,CC23,1.0
BP4,CC24,3.0
BP4,CC25,0.0
BP4,CC26,1.0
BP4,CC27,0.0
BP4,CC28,1.0
BP4,CC3,0.0
BP4,CC4/DT15,0.0
BP4,CC6,0.0
BP4,CC7,0.0
BP4,CC8,1.0
BP4,CE1/DT16,0.0
BP4,CG2,0.0
BP4,DT1/PB6,572.0
BP4,DT13,0.0
BP4,DT2,0.0
BP4,DT20,0.0
BP4,DT29,0.0
BP4,DT30,0.0
BP4,DT33,0.0
BP4,DT5,0.0
BP4,DT6,0.0
BP4,EW1,1.0
BP4,EW10,0.0
BP4,EW11,1.0
BP4,EW12/DT14,1.0
BP4,EW13/NS25,1.0
BP4,EW14/NS26,1.0
BP4,EW15,5.0
BP4,EW16/NE3,3.0
BP4,EW17,16.0
BP4,EW18,15.0
BP4,EW19,8.0
BP4,EW2/DT32,1.0
BP4,EW20,13.0
BP4,EW22,6.0
BP4,EW23,40.0
BP4,EW24/NS1,126.0
BP4,EW25,1.0
BP4,EW26,15.0
BP4,EW27,32.0
BP4,EW28,13.0
BP4,EW29,12.0
BP4,EW3,0.0
BP4,EW30,2.0
BP4,EW31,2.0
BP4,EW32,5.0
BP4,EW33,1.0
BP4,EW4,0.0
BP4,EW5,1.0
BP4,EW6,0.0
BP4,EW7,0.0
BP4,EW8/CC9,1.0
BP4,EW9,0.0
BP4,NE1/CC29,3.0
BP4,NE10,0.0
BP4,NE12/CC13,0.0
BP4,NE13,0.0
BP4,NE14,0.0
BP4,NE15,0.0
BP4,NE16/STC,0.0
BP4,NE17/PTC,0.0
BP4,NE4/DT19,1.0
BP4,NE5,0.0
BP4,NE7/DT12,0.0
BP4,NE8,0.0
BP4,NE9,1.0
BP4,NS10,56.0
BP4,NS11,41.0
BP4,NS12,8.0
BP4,NS13,60.0
BP4,NS14,21.0
BP4,NS15,18.0
BP4,NS16,25.0
BP4,NS17/CC15,1.0
BP4,NS18,1.0
BP4,NS19,5.0
BP4,NS2,34.0
BP4,NS20,2.0
BP4,NS21/DT11,1.0
BP4,NS22,1.0
BP4,NS23,1.0
BP4,NS24/NE6/CC1,1.0
BP4,NS27/CE2,0.0
BP4,NS28,0.0
BP4,NS3,24.0
BP4,NS4/BP1,204.0
BP4,NS5,65.0
BP4,NS7,5.0
BP4,NS8,24.0
BP4,NS9/TE2,101.0
BP4,PE3,0.0
BP4,PW5,0.0
BP4,TE1,1.0
BP4,TE3,3.0
BP5,BP10,201.0
BP5,BP11,115.0
BP5,BP12,87.0
BP5,BP13,20.0
BP5,BP2,50.0
BP5,BP3,64.0
BP5,BP4,21.0
BP5,BP7,57.0
BP5,BP8,71.0
BP5,BP9,119.0
BP5,CC10/DT26,0.0
BP5,CC11,0.0
BP5,CC12,0.0
BP5,CC14,0.0
BP5,CC16,0.0
BP5,CC20,0.0
BP5,CC21,0.0
BP5,CC22/EW21,3.0
BP5,CC23,0.0
BP5,CC24,2.0
BP5,CC27,0.0
BP5,CC3,0.0
BP5,CC4/DT15,0.0
BP5,CE1/DT16,0.0
BP5,CG2,0.0
BP5,DT1/PB6,307.0
BP5,DT18,0.0
BP5,DT27,0.0
BP5,DT29,0.0
BP5,DT8,0.0
BP5,EW1,0.0
BP5,EW10,0.0
BP5,EW11,0.0
BP5,EW12/DT14,0.0
BP5,EW13/NS25,1.0
BP5,EW14/NS26,0.0
BP5,EW15,1.0
BP5,EW16/NE3,1.0
BP5,EW17,5.0
BP5,EW18,3.0
BP5,EW19,2.0
BP5,EW2/DT32,0.0
BP5,EW20,4.0
BP5,EW22,5.0
BP5,EW23,21.0
BP5,EW24/NS1,81.0
BP5,EW25,1.0
BP5,EW26,6.0
BP5,EW27,16.0
BP5,EW28,7.0
BP5,EW29,10.0
BP5,EW3,0.0
BP5,EW30,1.0
BP5,EW31,1.0
BP5,EW32,1.0
BP5,EW33,1.0
BP5,EW5,0.0
BP5,EW6,0.0
BP5,EW8/CC9,0.0
BP5,EW9,0.0
BP5,NE1/CC29,0.0
BP5,NE10,0.0
BP5,NE14,0.0
BP5,NE16/STC,0.0
BP5,NE17/PTC,0.0
BP5,NE4/DT19,0.0
BP5,NE5,0.0
BP5,NE7/DT12,0.0
BP5,NE8,0.0
BP5,NE9,0.0
BP5,NS10,22.0
BP5,NS11,9.0
BP5,NS12,1.0
BP5,NS13,18.0
BP5,NS14,4.0
BP5,NS15,5.0
BP5,NS16,9.0
BP5,NS17/CC15,1.0
BP5,NS18,1.0
BP5,NS19,1.0
BP5,NS2,19.0
BP5,NS20,0.0
BP5,NS21/DT11,0.0
BP5,NS22,0.0
BP5,NS23,0.0
BP5,NS24/NE6/CC1,0.0
BP5,NS3,8.0
BP5,NS4/BP1,127.0
BP5,NS5,31.0
BP5,NS7,4.0
BP5,NS8,5.0
BP5,NS9/TE2,23.0
BP5,TE1,1.0
BP5,TE3,1.0
BP7,BP10,116.0
BP7,BP11,54.0
BP7,BP12,33.0
BP7,BP13,10.0
BP7,BP2,15.0
BP7,BP3,14.0
BP7,BP4,13.0
BP7,BP5,9.0
BP7,BP8,35.0
BP7,BP9,110.0
BP7,CC12,0.0
BP7,CC17,0.0
BP7,CC21,0.0
BP7,CC22/EW21,0.0
BP7,CC23,0.0
BP7,CC24,0.0
BP7,CC28,0.0
BP7,CC4/DT15,0.0
BP7,CE1/DT16,0.0
BP7,DT1/PB6,109.0
BP7,EW10,0.0
BP7,EW11,0.0
BP7,EW12/DT14,0.0
BP7,EW13/NS25,0.0
BP7,EW14/NS26,0.0
BP7,EW15,1.0
BP7,EW16/NE3,0.0
BP7,EW17,2.0
BP7,EW18,3.0
BP7,EW19,1.0
BP7,EW20,2.0
BP7,EW22,2.0
BP7,EW23,8.0
BP7,EW24/NS1,68.0
BP7,EW25,0.0
BP7,EW26,3.0
BP7,EW27,15.0
BP7,EW28,6.0
BP7,EW29,8.0
BP7,EW30,4.0
BP7,EW31,0.0
BP7,EW32,2.0
BP7,EW33,1.0
BP7,EW5,0.0
BP7,EW8/CC9,0.0
BP7,EW9,0.0
BP7,NE1/CC29,0.0
BP7,NE13,0.0
BP7,NE14,0.0
BP7,NE16/STC,0.0
BP7,NE4/DT19,0.0
BP7,NE8,0.0
BP7,NS10,4.0
BP7,NS11,3.0
BP7,NS12,1.0
BP7,NS13,1.0
BP7,NS14,1.0
BP7,NS15,2.0
BP7,NS16,3.0
BP7,NS17/CC15,0.0
BP7,NS19,0.0
BP7,NS2,5.0
BP7,NS20,1.0
BP7,NS21/DT11,0.0
BP7,NS22,0.0
BP7,NS23,0.0
BP7,NS24/NE6/CC1,0.0
BP7,NS27/CE2,0.0
BP7,NS3,12.0
BP7,NS4/BP1,76.0
BP7,NS5,15.0
BP7,NS7,3.0
BP7,NS8,1.0
BP7,NS9/TE2,6.0
BP7,TE1,0.0
BP7,TE3,0.0
BP8,BP10,307.0
BP8,BP11,159.0
BP8,BP12,121.0
BP8,BP13,40.0
BP8,BP2,56.0
BP8,BP3,61.0
BP8,BP4,38.0
BP8,BP5,28.0
BP8,BP7,7.0
BP8,BP9,81.0
BP8,CC11,0.0
BP8,CC16,0.0
BP8,CC20,0.0
BP8,CC22/EW21,2.0
BP8,CC23,0.0
BP8,CC24,0.0
BP8,CC28,0.0
BP8,CG1/DT35,0.0
BP8,CG2,0.0
BP8,DT1/PB6,191.0
BP8,DT3,0.0
BP8,EW1,0.0
BP8,EW10,0.0
BP8,EW11,0.0
BP8,EW12/DT14,0.0
BP8,EW13/NS25,0.0
BP8,EW15,0.0
BP8,EW16/NE3,0.0
BP8,EW17,2.0
BP8,EW18,3.0
BP8,EW19,1.0
BP8,EW2/DT32,0.0
BP8,EW20,3.0
BP8,EW22,2.0
BP8,EW23,3.0
BP8,EW24/NS1,106.0
BP8,EW25,2.0
BP8,EW26,6.0
BP8,EW27,22.0
BP8,EW28,9.0
BP8,EW29,14.0
BP8,EW3,0.0
BP8,EW30,3.0
BP8,EW31,2.0
BP8,EW32,3.0
BP8,EW33,2.0
BP8,EW5,0.0
BP8,EW7,0.0
BP8,EW8/CC9,0.0
BP8,EW9,1.0
BP8,NE1/CC29,1.0
BP8,NE16/STC,0.0
BP8,NE4/DT19,0.0
BP8,NE5,0.0
BP8,NS10,2.0
BP8,NS11,3.0
BP8,NS12,1.0
BP8,NS13,3.0
BP8,NS14,2.0
BP8,NS15,2.0
BP8,NS16,2.0
BP8,NS17/CC15,0.0
BP8,NS18,0.0
BP8,NS19,0.0
BP8,NS2,10.0
BP8,NS20,0.0
BP8,NS21/DT11,0.0
BP8,NS22,0.0
BP8,NS23,0.0
BP8,NS24/NE6/CC1,0.0
BP8,NS3,11.0
BP8,NS4/BP1,134.0
BP8,NS5,35.0
BP8,NS7,2.0
BP8,NS8,1.0
BP8,NS9/TE2,3.0
BP8,TE3,0.0
BP9,BP10,211.0
BP9,BP11,135.0
BP9,BP12,143.0
BP9,BP13,107.0
BP9,BP2,66.0
BP9,BP3,50.0
BP9,BP4,36.0
BP9,BP5,59.0
BP9,BP7,29.0
BP9,BP8,29.0
BP9,CC10/DT26,0.0
BP9,CC14,0.0
BP9,CC19/DT9,0.0
BP9,CC21,0.0
BP9,CC22/EW21,2.0
BP9,CC23,0.0
BP9,CC24,0.0
BP9,CC25,0.0
BP9,CE1/DT16,0.0
BP9,CG2,0.0
BP9,DT1/PB6,474.0
BP9,DT10,0.0
BP9,DT18,0.0
BP9,DT27,0.0
BP9,DT29,0.0
BP9,DT5,0.0
BP9,EW1,0.0
BP9,EW10,0.0
BP9,EW11,0.0
BP9,EW12/DT14,0.0
BP9,EW13/NS25,0.0
BP9,EW14/NS26,0.0
BP9,EW15,1.0
BP9,EW16/NE3,0.0
BP9,EW17,2.0
BP9,EW18,2.0
BP9,EW19,2.0
BP9,EW2/DT32,0.0
BP9,EW20,3.0
BP9,EW22,5.0
BP9,EW23,11.0
BP9,EW24/NS1,110.0
BP9,EW25,2.0
BP9,EW26,13.0
BP9,EW27,34.0
BP9,EW28,8.0
BP9,EW29,12.0
BP9,EW30,3.0
BP9,EW31,3.0
BP9,EW32,4.0
BP9,EW33,3.0
BP9,EW4,0.0
BP9,EW5,0.0
BP9,EW7,0.0
BP9,EW8/CC9,0.0
BP9,EW9,0.0
BP9,NE1/CC29,0.0
BP9,NE15,0.0
BP9,NE16/STC,0.0
BP9,NE17/PTC,0.0
BP9,NE4/DT19,0.0
BP9,NE5,0.0
BP9,NE7/DT12,0.0
BP9,NE8,0.0
BP9,NE9,0.0
BP9,NS10,5.0
BP9,NS11,5.0
BP9,NS12,1.0
BP9,NS13,5.0
BP9,NS14,3.0
BP9,NS15,4.0
BP9,NS16,4.0
BP9,NS17/CC15,0.0
BP9,NS18,0.0
BP9,NS19,0.0
BP9,NS2,16.0
BP9,NS20,0.0
BP9,NS21/DT11,0.0
BP9,NS22,0.0
BP9,NS23,0.0
BP9,NS24/NE6/CC1,0.0
BP9,NS27/CE2,0.0
BP9,NS3,16.0
