,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CC8,WEEKDAY,6.0,46.7,244.6,586.7,957.0,497.0,307.8,319.7,332.2,307.7,249.8,262.1,299.3,392.1,514.7,418.1,263.9,235.7,179.8,72.5,58.5,4.7,84.3,313.6,368.2,266.1,222.9,223.4,254.9,267.7,246.3,256.1,292.0,441.0,760.0,626.0,413.0,404.8,355.5,185.6
CC8,WEEKENDS/HOLIDAY,3.7,20.2,130.8,210.2,259.1,313.3,358.2,378.9,390.2,396.3,348.9,310.1,337.8,389.9,471.3,367.8,250.1,243.7,194.1,71.8,23.6,2.1,53.9,152.2,187.9,235.8,265.0,259.3,273.0,294.2,296.2,290.9,337.0,415.3,408.1,364.2,343.4,375.6,426.1,218.8
CE1,WEEKDAY,1427.3000000000002,63.9,312.59999999999997,453.4,454.8,330.6,453.8,658.0999999999999,912.3,1101.6,1316.7,1619.5,1904.0,2174.4,2603.7,2222.9,3733.8,4171.7,3810.2000000000003,2784.9,84.5,0.0,895.2,1238.4,1467.9,1525.8999999999999,1365.5,1669.9,1704.5,2025.0,2207.0,2000.3,1972.1999999999998,2436.1000000000004,3111.7999999999997,3346.3999999999996,2396.8999999999996,1905.3000000000002,1816.9,923.6
CE1,WEEKENDS/HOLIDAY,87.5,36.7,563.9000000000001,573.0,483.2,381.7,790.3,855.2,1005.9,1976.0,1989.2,2495.3999999999996,3197.7,3411.2999999999997,3260.7000000000003,3421.2000000000003,6019.799999999999,6244.4,4999.8,3268.0,23.8,0.3,847.7,1350.5,1269.5,1488.8,1990.0,2957.5,2658.2,3086.7,3763.5,3402.0,3427.5,3962.2,4015.9,3905.8,2482.7,1403.0,1022.1999999999999,376.1
CG1,WEEKDAY,2.0,17.0,48.2,122.5,155.7,124.6,157.9,344.3,624.3,645.6,608.5,756.7,923.2,1853.2,3265.7,1945.0,1278.2,952.9000000000001,513.4,157.6,24.700000000000003,9.0,461.5,1382.2,3293.0,2556.9,1292.1999999999998,695.9,636.1,740.5,656.8,487.0,480.6,524.0,679.7,581.9000000000001,297.5,162.0,96.9,66.6
CG1,WEEKENDS/HOLIDAY,1.7,12.600000000000001,39.4,86.4,108.9,93.9,165.1,307.2,516.0,780.6,843.5999999999999,978.3,1045.1,1190.2,1087.6,1004.7,923.0,1085.9,556.4,143.3,30.5,2.1,132.4,428.20000000000005,492.9,567.3,686.3,764.5,843.2,918.4,1024.0,1013.7,967.1,935.7,934.8,810.4000000000001,441.70000000000005,206.9,136.3,100.6
CG2,WEEKDAY,10.7,291.4,349.5,571.0,687.0,689.1,707.2,748.4,1017.5,1211.4,1381.4,1749.5,1699.2,1918.4,1902.5,1546.4,1585.5,1565.0,1964.3,686.1,13.7,53.2,557.1,1196.2,1700.8,1185.0,1164.0,1437.9,1620.8,1526.4,1647.1,1322.8,1376.7,1356.2,1645.9,1590.5,1127.7,833.4,556.7,440.3
CG2,WEEKENDS/HOLIDAY,8.7,288.2,380.2,532.2,674.9,734.6,766.4,875.4,1245.9,1494.7,1852.0,2301.3,2181.2,2084.9,1868.5,1928.5,2043.2,2008.6,2239.5,791.3,14.3,42.5,311.4,994.0,1036.0,1055.9,1366.7,1901.4,2232.4,2090.0,2378.2,2106.6,1905.7,1891.5,1806.0,1596.4,1191.3,900.0,547.2,410.1
DT1,WEEKDAY,3.7,433.0,2058.9,4905.8,5200.1,2478.1,1552.0,1361.4,1237.3,1159.8,969.6,789.5,824.1,1159.7,1275.4,754.7,463.9,442.0,299.5,83.7,364.4,0.2,175.8,502.5,496.9,363.3,356.0,430.3,710.6,848.1,856.3,1044.9,1333.8,2215.1,4170.9,3781.0,2443.6,2038.7,2074.8,1370.8
DT1,WEEKENDS/HOLIDAY,0.0,202.5,1019.3,1512.9,1604.2,1821.0,1802.5,1848.8,1791.3,1686.7,1504.8,1355.2,1359.2,1477.9,1239.2,777.4,454.5,389.9,274.3,76.8,336.8,0.4,92.7,358.4,390.3,391.1,462.8,595.5,773.3,932.9,1011.6,1135.0,1322.8,1595.1,2010.5,1947.5,1963.1,2082.8,2370.8,1507.1
DT10,WEEKDAY,2.4,4.2,151.3,367.0,733.3,394.1,242.9,229.5,214.3,177.1,150.2,137.6,161.6,233.2,313.7,206.2,121.0,129.9,78.8,27.9,20.1,2.9,106.4,316.6,263.9,132.1,89.1,95.1,122.6,133.0,122.3,148.3,179.1,254.3,433.8,307.6,198.0,175.2,154.3,82.0
DT10,WEEKENDS/HOLIDAY,1.2,3.6,78.8,119.2,170.7,231.7,247.6,230.6,229.6,209.8,196.1,187.7,199.7,224.5,238.4,167.1,99.3,87.2,86.7,36.2,9.8,1.8,57.5,154.2,119.8,111.9,109.6,110.7,121.4,126.9,138.1,140.2,145.5,166.5,189.4,174.9,143.6,157.1,152.7,93.1
DT11,WEEKDAY,63.7,75.0,576.3,1279.3,2631.7,1749.7,1196.8,1191.8,1371.0,1408.6,1285.8,1309.0,1377.1,2206.8,2830.2,1833.9,1173.0,1263.5,1061.6,390.4,227.0,11.9,380.2,1271.2,2343.5,1562.8,1008.5,1047.6,1294.7,1362.7,1226.3,1257.6,1430.9,2027.7,3222.3,2121.0,1429.1,1414.1,1331.0,881.3
DT11,WEEKENDS/HOLIDAY,18.3,32.3,417.8,580.6,768.7,1106.2,1324.9,1486.2,1559.6,1697.8,1664.5,1591.2,1729.8,1868.0,1870.2,1592.1,1108.1,1146.6,1018.7,360.1,112.1,2.5,232.0,543.8,774.7,1081.6,1155.1,1250.5,1284.0,1383.7,1364.9,1520.3,1500.1,1742.1,1676.3,1490.7,1403.9,1491.2,1448.4,1020.1
DT13,WEEKDAY,19.5,14.6,138.8,289.9,431.4,347.9,293.4,321.6,461.7,706.3,504.0,501.0,527.4,697.6,993.9,706.9,551.0,448.4,321.3,174.3,60.0,3.1,105.2,288.9,712.6,663.6,607.5,554.3,824.0,581.5,511.6,480.1,474.1,543.8,756.8,553.8,315.7,320.0,286.0,179.6
DT13,WEEKENDS/HOLIDAY,11.4,6.4,92.1,147.7,223.8,255.4,344.5,393.0,491.4,528.0,532.5,601.5,625.8,620.6,609.8,566.1,525.2,408.4,305.8,163.8,20.6,1.4,77.4,163.7,348.3,419.1,600.0,560.4,607.0,676.5,635.1,592.3,585.5,573.5,500.0,393.6,323.6,344.7,307.9,194.3
DT17,WEEKDAY,344.6,1.8,30.9,106.8,232.2,176.2,281.9,1285.9,1922.4,817.5,662.5,752.8,987.5,2578.9,5163.7,2677.2,1273.9,755.0,484.7,229.2,10.4,0.0,553.5,1510.6,6247.0,4698.6,1103.9,632.5,819.3,1977.2,987.8,407.8,344.3,388.3,534.6,381.5,236.1,217.8,206.9,129.1
DT17,WEEKENDS/HOLIDAY,4.9,0.4,26.1,72.3,85.0,81.6,144.3,214.3,221.9,236.1,233.6,287.9,328.7,354.5,308.4,299.3,267.4,264.4,201.6,120.3,2.1,0.0,87.6,207.0,247.0,253.0,233.5,217.9,242.1,264.9,232.5,223.7,212.8,243.2,265.5,230.4,170.0,151.7,100.9,47.5
DT18,WEEKDAY,84.1,1.6,19.6,84.1,206.2,198.4,239.9,607.8,963.7,989.8,722.1,689.8,755.5,2026.7,3890.4,1934.0,1030.1,732.0,650.6,305.6,15.0,0.0,455.4,1316.1,4700.2,3536.4,1109.9,764.6,954.2,924.1,608.3,363.6,362.0,435.5,774.2,485.7,218.5,159.9,124.1,62.2
DT18,WEEKENDS/HOLIDAY,7.5,1.4,22.4,41.7,51.4,64.1,120.7,173.8,235.0,252.6,267.6,270.1,274.7,324.1,245.0,222.0,201.7,226.6,245.8,133.4,5.8,0.0,69.4,175.0,249.8,288.9,286.5,314.8,302.3,298.3,229.6,185.6,187.7,210.7,278.4,242.0,168.7,150.6,113.6,71.5
DT2,WEEKDAY,0.3,10.8,251.0,306.3,351.0,166.7,118.8,128.0,146.1,94.6,78.4,81.1,113.5,257.3,183.8,95.2,44.0,30.3,25.0,7.3,20.4,0.2,50.2,261.5,176.4,70.5,29.3,33.0,42.5,71.2,62.3,63.9,77.6,109.9,186.0,172.0,109.4,106.6,111.0,60.8
DT2,WEEKENDS/HOLIDAY,0.4,3.4,88.7,85.3,109.2,128.5,144.4,103.0,162.1,86.0,71.5,59.9,67.3,86.2,147.8,60.2,27.2,24.6,22.5,6.6,17.6,0.1,7.6,40.2,39.4,28.2,35.6,33.3,47.3,54.1,58.6,67.8,76.6,102.2,102.9,86.1,74.7,75.3,83.3,52.7
DT20,WEEKDAY,41.3,2.2,56.1,231.4,564.7,396.2,272.0,294.3,389.3,374.2,299.6,297.8,331.9,596.5,847.7,538.8,366.2,424.0,439.8,256.1,46.0,0.0,140.6,463.9,893.2,609.7,344.6,323.7,440.8,438.3,395.2,340.7,390.0,528.1,932.4,673.0,407.0,364.7,283.6,161.0
DT20,WEEKENDS/HOLIDAY,12.2,1.7,52.3,70.6,97.0,186.5,271.9,316.8,337.9,308.1,310.0,348.1,354.2,413.8,376.9,347.3,292.8,327.8,359.1,246.6,18.7,0.0,88.7,217.9,244.8,298.3,362.8,368.2,371.1,382.0,371.3,361.6,383.8,430.5,457.0,390.7,374.6,371.6,318.6,192.1
DT21,WEEKDAY,24.8,2.9,47.0,122.1,342.7,281.4,257.6,253.9,287.7,315.3,286.6,308.5,356.1,542.9,807.6,533.7,397.6,457.6,432.4,200.3,33.5,0.0,94.9,308.4,755.1,510.0,298.8,320.2,420.2,367.9,322.1,299.6,287.6,375.5,659.3,426.7,268.9,250.4,220.7,118.6
DT21,WEEKENDS/HOLIDAY,13.7,1.4,42.2,52.7,107.0,182.2,274.6,267.3,263.5,279.5,272.2,311.5,346.0,380.6,402.3,366.7,297.2,334.6,351.3,180.0,13.3,0.2,55.7,108.0,218.2,289.4,303.9,315.8,325.5,346.7,343.7,343.8,316.7,325.6,318.5,250.0,230.9,264.8,230.4,116.7
DT22,WEEKDAY,18.1,26.5,225.8,453.0,591.7,372.9,288.4,265.7,284.5,351.1,311.2,300.1,306.9,412.3,544.6,493.7,459.0,470.1,374.8,203.3,43.2,0.0,107.0,272.7,424.9,391.6,366.1,336.0,399.2,342.0,306.2,330.1,380.1,541.9,892.1,779.4,514.4,378.3,330.3,188.2
DT22,WEEKENDS/HOLIDAY,21.3,8.2,141.9,212.1,264.0,256.0,282.2,314.1,370.7,399.1,405.9,436.9,433.9,487.6,610.5,834.9,1011.6,977.5,725.0,349.8,18.0,0.0,116.1,206.3,281.4,377.3,481.1,499.5,536.4,542.7,538.2,545.8,656.1,1030.3,1154.2,775.8,474.9,382.8,330.2,218.4
DT23,WEEKDAY,5.6,5.9,55.2,172.1,282.4,169.4,112.9,178.6,208.2,168.8,135.9,151.1,177.6,507.3,949.0,465.0,208.5,155.3,134.4,58.0,22.0,0.0,102.6,302.0,928.0,685.6,236.2,126.7,160.2,202.5,165.0,123.4,127.9,173.0,318.8,244.9,130.3,118.2,104.5,68.6
DT23,WEEKENDS/HOLIDAY,2.0,1.0,33.7,63.7,69.2,80.2,108.3,117.2,166.5,151.6,142.6,124.1,129.3,163.1,181.7,146.6,91.5,97.7,87.6,40.4,7.0,0.0,26.8,75.5,119.2,133.7,138.7,136.4,121.8,151.3,143.6,126.3,122.0,130.3,127.9,117.0,91.6,124.6,113.0,74.3
DT24,WEEKDAY,2.9,49.2,303.2,580.0,810.8,408.9,228.0,204.0,221.0,209.7,169.0,167.3,189.5,359.0,452.3,281.6,160.7,128.7,86.9,32.0,39.0,0.0,91.0,286.5,395.6,179.9,99.3,105.4,158.6,162.2,153.6,181.6,221.6,357.2,629.0,466.9,325.3,313.2,300.8,219.7
DT24,WEEKENDS/HOLIDAY,3.1,11.9,161.4,220.2,248.1,256.5,240.1,226.1,233.0,232.2,215.6,183.4,208.2,245.9,253.6,217.8,128.8,104.0,90.0,32.1,23.9,0.1,63.1,99.9,131.2,106.1,96.6,113.6,152.1,177.5,177.1,184.6,216.5,257.8,268.7,284.3,284.0,303.4,312.4,236.3
DT25,WEEKDAY,4.7,23.1,155.6,347.5,476.4,247.9,159.9,135.2,143.3,156.3,112.9,111.6,140.0,329.2,548.1,257.4,127.9,105.0,87.6,35.4,25.6,6.6,71.4,316.1,564.1,243.0,94.8,84.8,110.4,114.2,106.5,115.5,137.8,244.4,433.7,352.0,249.1,215.8,215.9,133.7
DT25,WEEKENDS/HOLIDAY,1.8,6.8,86.5,144.3,151.2,160.4,186.0,175.4,222.0,197.6,141.7,131.8,144.9,172.7,221.7,157.8,98.0,88.4,82.7,28.2,14.1,1.6,27.8,91.9,147.0,105.4,113.4,81.6,89.6,107.5,113.6,129.5,153.2,194.5,204.3,215.9,211.8,207.6,207.0,130.7
DT27,WEEKDAY,3.5,31.6,239.2,594.2,635.3,359.6,277.5,243.0,297.6,310.5,266.1,254.0,332.9,788.2,1427.5,632.4,341.4,207.2,148.3,49.8,46.4,7.6,167.0,709.5,1454.2,605.0,254.5,188.7,227.9,231.4,230.8,231.5,270.8,371.4,653.0,516.7,359.7,307.8,290.3,155.5
DT27,WEEKENDS/HOLIDAY,1.2,11.8,143.0,269.2,269.3,285.8,327.7,320.0,386.1,383.7,339.9,324.2,407.7,492.7,512.9,334.5,197.0,133.8,101.4,45.3,33.7,1.1,80.3,231.5,337.8,220.0,203.8,172.4,208.6,225.4,233.6,254.2,259.5,348.4,376.3,429.4,453.3,426.6,389.4,224.2
DT28,WEEKDAY,3.9,64.1,520.2,1361.7,1287.5,607.2,405.0,378.0,395.0,345.0,300.9,352.4,338.1,1024.6,1563.9,699.9,353.3,208.0,139.3,100.9,89.6,6.7,256.5,880.0,1578.8,561.7,203.3,187.8,218.0,266.4,278.3,266.7,314.6,538.2,945.0,892.9,633.4,598.8,633.4,333.0
DT28,WEEKENDS/HOLIDAY,2.1,27.6,311.5,573.7,512.5,462.1,469.3,462.0,499.6,512.9,423.6,408.2,485.5,698.0,712.7,426.6,249.4,152.9,119.3,55.4,56.8,1.0,103.8,269.3,332.5,191.1,154.2,168.7,219.6,263.4,294.1,309.3,360.3,512.8,534.4,658.1,753.5,844.4,787.5,461.0
DT29,WEEKDAY,3.3,70.6,412.0,996.5,1294.5,654.6,376.0,283.3,257.4,255.6,204.4,208.6,207.4,380.5,526.3,279.3,151.7,113.0,84.3,40.5,64.5,3.6,61.1,221.9,350.4,193.5,90.5,95.3,136.5,164.9,197.8,222.7,280.7,495.3,929.0,730.3,542.2,474.0,497.2,317.2
DT29,WEEKENDS/HOLIDAY,1.0,27.5,195.4,296.6,347.9,390.1,377.3,347.6,339.3,326.6,292.8,268.2,300.3,349.7,314.5,241.3,151.5,102.6,87.4,36.2,38.7,1.6,30.1,93.6,111.5,112.1,100.1,122.3,159.1,208.7,227.8,262.7,270.4,318.2,326.8,357.0,390.4,454.6,489.1,327.2
DT3,WEEKDAY,4.0,38.8,192.4,846.0,1304.4,637.4,405.0,388.1,368.2,314.3,260.3,290.5,281.0,377.9,385.0,228.6,131.4,117.6,92.0,30.3,66.8,1.8,43.7,204.3,189.2,136.1,114.8,127.5,161.5,220.3,241.8,264.9,311.8,429.8,820.1,741.9,493.7,431.8,428.7,226.2
DT3,WEEKENDS/HOLIDAY,2.2,13.7,81.4,182.3,325.9,430.5,474.7,491.0,474.3,412.7,339.0,304.8,336.5,369.3,348.8,206.6,130.0,99.9,87.9,32.4,49.0,0.9,30.5,98.7,133.5,146.2,146.2,158.3,192.0,236.7,243.5,252.5,297.0,343.0,388.8,358.2,366.2,391.7,358.2,225.1
DT30,WEEKDAY,4.0,61.8,337.9,1040.1,1570.8,728.6,399.6,324.3,303.2,263.0,229.8,195.5,214.5,290.2,321.8,240.6,147.0,117.5,86.5,37.3,68.3,3.0,67.4,175.7,163.7,125.0,92.0,99.8,145.0,198.8,208.6,250.1,316.8,566.1,1137.2,883.6,598.6,519.6,479.1,288.9
DT30,WEEKENDS/HOLIDAY,1.5,27.0,138.8,241.0,336.9,378.8,395.3,396.3,388.8,362.4,322.5,295.2,303.7,366.7,323.4,235.0,133.9,103.9,81.7,38.8,43.8,0.6,47.6,113.2,114.6,120.7,117.4,128.6,173.0,225.8,250.9,273.6,331.2,355.6,369.0,372.2,404.0,458.8,473.2,299.4
DT31,WEEKDAY,6.4,73.4,360.7,991.7,1332.6,606.1,368.4,312.8,313.9,303.0,249.6,259.3,287.0,414.2,545.7,314.1,225.4,191.0,140.9,64.6,81.2,2.6,88.5,334.5,513.5,261.7,159.7,166.2,236.0,289.9,274.2,287.1,343.9,567.2,1258.1,926.7,607.2,487.3,483.0,298.0
DT31,WEEKENDS/HOLIDAY,3.1,29.1,150.7,237.3,309.8,363.9,348.6,353.0,355.9,365.9,320.9,307.4,315.0,383.0,364.3,263.9,179.0,146.1,111.7,58.4,48.7,2.2,52.0,159.0,192.2,167.0,156.2,177.5,216.8,294.9,298.8,313.9,328.8,391.4,408.1,424.7,412.5,465.6,467.8,308.5
DT32,WEEKDAY,76.3,123.0,700.5,2021.7,2691.5,1376.6,834.6,725.3,822.5,949.7,849.3,782.8,838.0,1165.4,1541.7,1252.1,996.8,993.5,702.1,259.9,149.9,34.8,378.3,836.6,1022.5,741.4,616.8,676.2,946.1,985.1,904.9,1011.7,1119.3,1861.0,3750.8,2591.6,1403.9,941.1,810.4,470.2
DT32,WEEKENDS/HOLIDAY,26.1,62.6,296.1,476.8,598.9,681.9,742.5,851.1,917.8,1028.6,1048.9,1057.0,1107.9,1201.6,1195.5,1036.5,900.9,918.6,730.5,258.7,108.9,10.7,198.5,343.7,457.4,573.6,692.2,776.8,916.5,1062.7,1091.5,1129.1,1162.0,1335.0,1374.4,1275.8,1027.3,887.2,817.8,528.2
DT33,WEEKDAY,4.5,221.0,1015.4,2833.2,3457.0,1607.3,956.2,743.4,679.3,640.2,526.0,435.1,484.9,749.0,927.1,592.9,360.4,258.4,208.0,93.6,241.7,2.7,213.3,577.9,460.3,229.1,186.8,214.3,332.2,444.8,484.7,554.0,721.3,1166.7,2564.4,2090.1,1472.1,1309.7,1228.6,710.6
DT33,WEEKENDS/HOLIDAY,1.6,94.7,385.9,595.5,758.4,837.8,881.1,867.5,847.1,814.5,766.1,696.7,714.2,858.8,780.1,566.6,327.7,239.6,172.8,89.3,178.4,0.5,89.7,244.5,236.9,209.8,215.1,275.6,389.5,507.2,557.4,608.2,687.1,709.2,831.8,874.9,972.9,1125.4,1194.0,772.9
DT34,WEEKDAY,1.7,48.9,109.7,329.9,510.4,322.1,201.4,220.5,251.7,184.2,144.9,156.4,234.7,505.9,631.9,308.5,188.9,116.7,96.7,45.1,40.5,0.6,103.5,301.4,505.1,242.2,133.1,109.0,142.0,206.7,160.9,139.6,147.6,194.7,394.0,407.9,285.8,239.2,187.2,126.4
DT34,WEEKENDS/HOLIDAY,0.1,21.6,41.0,73.0,104.5,124.4,153.4,191.7,238.0,209.6,162.2,169.8,192.1,269.6,235.2,201.8,122.8,72.6,59.4,31.1,37.4,0.6,38.0,95.1,120.8,116.0,83.8,87.9,111.4,138.1,150.4,141.4,133.9,148.6,168.5,187.1,208.1,242.0,197.7,128.7
DT5,WEEKDAY,8.7,54.9,459.7,1115.8,1523.0,781.7,512.7,545.9,618.7,631.6,494.1,458.3,530.1,777.9,971.9,639.0,444.0,343.7,255.0,114.0,88.4,14.3,185.6,551.2,688.4,519.5,407.8,397.8,487.4,479.9,476.6,509.8,556.1,832.0,1421.2,1222.1,759.6,652.7,634.4,366.3
DT5,WEEKENDS/HOLIDAY,7.2,30.3,228.0,365.4,505.1,624.6,700.8,792.1,798.0,801.7,729.2,656.2,663.7,759.9,751.6,539.8,375.7,295.8,217.4,95.8,74.0,8.9,112.1,281.9,405.3,513.7,468.8,450.9,493.5,543.2,542.7,528.8,632.8,746.5,833.3,806.5,706.5,707.8,720.8,432.0
DT6,WEEKDAY,3.6,9.9,89.4,346.0,544.9,322.9,268.6,354.3,348.7,296.5,256.2,368.0,343.1,580.3,666.0,320.3,176.8,158.5,156.3,36.2,32.5,8.0,81.3,392.9,497.1,283.4,203.9,212.9,237.9,235.8,241.9,279.0,260.4,348.3,542.0,393.1,251.1,236.2,213.5,128.7
DT6,WEEKENDS/HOLIDAY,1.7,2.5,40.3,89.4,187.8,255.7,278.3,296.3,288.0,275.3,232.7,223.1,237.1,263.6,242.5,154.2,102.5,82.9,77.5,28.3,23.5,1.6,28.0,109.9,146.2,129.8,130.9,146.3,175.1,191.7,191.6,193.3,218.8,244.7,274.4,254.8,222.1,230.1,213.2,125.1
DT7,WEEKDAY,2.0,4.5,38.3,164.4,256.3,175.1,121.4,147.9,160.0,156.2,118.2,157.3,200.4,295.4,394.2,246.5,115.5,114.0,99.2,42.4,17.5,3.8,75.0,399.8,502.3,241.2,139.8,160.0,159.9,161.9,172.8,193.5,196.5,243.3,403.6,290.3,162.2,129.8,120.0,60.2
DT7,WEEKENDS/HOLIDAY,0.9,3.6,17.4,54.1,99.0,157.7,160.1,162.3,152.3,153.3,144.6,145.8,146.9,200.7,193.0,161.3,94.0,81.1,84.1,36.1,9.4,0.3,36.4,142.6,151.4,146.4,126.5,127.7,142.5,156.7,162.2,157.2,176.0,202.3,213.6,183.1,151.8,136.5,115.4,67.7
DT8,WEEKDAY,1.9,3.9,45.6,220.1,363.8,196.7,149.8,193.7,210.8,159.8,138.5,137.9,160.6,249.0,271.9,148.8,74.8,56.2,58.7,24.8,13.1,4.3,66.0,255.0,297.0,184.2,131.5,119.6,122.4,144.1,148.5,138.1,154.1,195.6,295.0,211.6,124.4,106.9,85.5,47.9
DT8,WEEKENDS/HOLIDAY,1.0,1.7,21.0,55.7,116.3,174.9,180.1,160.3,148.7,132.4,125.9,116.0,131.7,154.4,144.4,105.2,61.2,53.5,58.8,31.6,10.3,1.2,27.8,90.0,103.4,101.8,108.2,88.7,93.0,106.2,118.3,118.7,144.6,158.7,193.1,145.6,125.0,112.2,84.0,53.4
EW1,WEEKDAY,10.1,446.7,1643.9,4037.2,4771.3,2199.1,1646.7,1631.1,1585.8,1433.2,1236.5,1195.3,1226.1,1717.5,1917.1,1206.0,706.7,625.4,547.8,100.1,275.0,30.6,332.8,1046.9,1054.0,589.3,565.0,644.4,813.6,1065.8,1222.0,1356.0,1540.7,2169.1,3853.2,3574.7,2367.0,2154.1,1981.0,996.2
EW1,WEEKENDS/HOLIDAY,0.0,191.4,566.0,889.2,1379.4,1695.4,1772.1,1913.7,1840.2,1846.2,1596.0,1499.5,1504.7,1680.0,1536.6,1149.1,759.6,620.4,630.8,81.8,196.7,11.7,137.1,506.9,600.9,660.0,685.7,764.1,1007.1,1164.8,1350.9,1433.2,1633.5,1842.6,2010.6,1885.6,1790.8,1808.6,1768.9,907.5
EW10,WEEKDAY,15.9,155.0,806.0,1360.7,1420.1,843.3,582.6,505.2,472.5,454.1,402.6,388.0,414.0,681.1,877.1,581.0,378.3,340.7,261.9,128.1,81.7,12.5,151.4,445.4,663.8,391.0,267.8,275.5,344.2,393.8,406.9,444.3,537.5,820.3,1457.7,1355.2,902.0,908.9,906.2,454.1
EW10,WEEKENDS/HOLIDAY,6.4,43.9,455.9,614.8,587.6,713.8,743.3,724.3,712.7,737.2,753.8,745.2,828.8,971.4,983.1,895.2,603.8,488.0,549.3,276.9,39.2,2.5,113.9,263.1,364.9,473.5,573.4,681.5,771.7,822.9,799.1,814.7,904.1,1109.3,1114.6,959.7,797.5,800.0,824.8,446.8
EW11,WEEKDAY,18.9,133.1,633.1,996.2,1350.0,1270.1,1204.8,1187.0,1212.0,1156.2,1032.8,1059.5,1108.5,1733.7,2174.8,1254.7,770.0,676.0,561.6,222.0,104.0,20.1,340.8,1134.2,2313.8,1630.0,1105.5,975.2,1049.2,1162.4,1128.8,1033.2,918.5,1090.4,1668.1,1332.2,940.3,937.2,907.9,441.5
EW11,WEEKENDS/HOLIDAY,9.1,45.9,344.7,540.9,632.3,954.8,1143.9,1166.3,1121.1,1041.9,882.5,846.3,1004.8,1099.5,1105.0,1014.9,837.2,734.4,543.7,211.6,23.7,4.5,198.2,427.8,710.7,835.0,912.9,920.9,932.8,1042.7,1079.4,1029.9,1105.4,1204.1,1144.1,989.6,844.4,935.6,934.2,518.3
EW12,WEEKDAY,100.69999999999999,224.2,456.0,862.9,1344.9,1289.0,1361.5,1822.9,2588.6,3810.8,3567.5,3794.7999999999997,4066.1,5232.9,6675.3,4827.8,4022.3999999999996,4695.9,3664.8,1282.5,162.1,50.6,793.6,1921.6,4805.7,3909.1,3369.7000000000003,3914.3,4986.7,4463.7,3897.3,3657.0,3572.8,3969.6000000000004,5980.299999999999,4029.4,2241.8,1517.1,1153.8,580.3
EW12,WEEKENDS/HOLIDAY,44.0,59.2,370.90000000000003,441.29999999999995,602.3,970.5999999999999,1403.5,1937.9,2717.1,3398.5,4216.3,4857.3,5245.9,5358.6,4990.4,4387.9,3877.3999999999996,4179.2,3424.6000000000004,1294.6,60.2,22.599999999999998,489.79999999999995,861.5999999999999,1396.8999999999999,2523.9,3777.6,4616.1,5204.7,5529.3,5378.5,5034.1,4843.1,4537.5,4049.9,3179.2,2233.8999999999996,1552.0,1208.0,640.4
EW13-NS25,WEEKDAY,910.4,32.5,131.3,588.6,561.0,566.2,749.1,1143.4,1787.8,2968.4,2652.3,2558.0,2824.6,3877.9,5435.4,4064.8,3503.0,4267.4,3810.2,1432.9,30.3,50.2,827.5,2022.5,4539.7,3909.6,2725.2,3054.8,3840.0,2902.1,2559.5,2303.4,2315.4,2922.9,4876.7,2896.4,1331.3,927.0,777.9,333.1
EW13-NS25,WEEKENDS/HOLIDAY,37.8,17.9,173.2,509.4,262.5,577.4,1085.5,1589.2,2121.1,2504.5,3025.8,3507.7,4041.3,4780.0,4805.3,4167.7,3602.1,4122.9,3804.8,1380.7,10.9,11.8,547.4,1018.3,1740.7,3891.3,4023.7,3927.1,3874.0,4021.2,3878.0,3662.1,3729.6,3634.8,3156.1,2077.9,1138.4,767.8,569.9,249.7
EW14-NS26,WEEKDAY,938.1,35.6,105.2,273.9,450.8,596.9,981.5,2394.3,3875.7,2836.5,2485.5,2691.3,3030.3,6497.9,12942.5,6664.4,3706.1,2444.8,1768.9,1001.2,26.2,120.8,1724.2,4029.0,14304.9,10334.6,3211.7,2257.7,2325.1,3762.4,2610.9,1574.9,1425.7,1541.8,1988.5,1259.8,721.4,610.9,586.4,320.1
