DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,98.49999999999999
WEEKDAY,BP10,BP12,101.30000000000001
WEEKDAY,BP10,BP13,92.1
WEEKDAY,BP10,BP2,40.8
WEEKDAY,BP10,BP3,72.19999999999999
WEEKDAY,BP10,BP4,42.2
WEEKDAY,BP10,BP5,111.2
WEEKDAY,BP10,BP6,1226.0000000000002
WEEKDAY,BP10,BP7,71.8
WEEKDAY,BP10,BP8,258.3
WEEKDAY,BP10,BP9,83.50000000000001
WEEKDAY,BP10,CC1-NE6-NS24,0.2
WEEKDAY,BP10,CC11,0.5
WEEKDAY,BP10,CC16,0.1
WEEKDAY,BP10,CC23,0.1
WEEKDAY,BP10,CC24,2.3000000000000003
WEEKDAY,BP10,CC25,0.1
WEEKDAY,BP10,CC27,0.5
WEEKDAY,BP10,CC4-DT15,0.1
WEEKDAY,BP10,CE1,0.2
WEEKDAY,BP10,CG2,0.7
WEEKDAY,BP10,DT11,0.5
WEEKDAY,BP10,DT17,0.2
WEEKDAY,BP10,DT18,0.1
WEEKDAY,BP10,DT5,0.2
WEEKDAY,BP10,DT7,0.1
WEEKDAY,BP10,EW1,0.1
WEEKDAY,BP10,EW11,0.1
WEEKDAY,BP10,EW12,1.1000000000000003
WEEKDAY,BP10,EW13-NS25,0.5
WEEKDAY,BP10,EW14-NS26,1.1
WEEKDAY,BP10,EW15,1.7000000000000002
WEEKDAY,BP10,EW16,0.8
WEEKDAY,BP10,EW17,3.500000000000001
WEEKDAY,BP10,EW18,4.999999999999999
WEEKDAY,BP10,EW19,6.199999999999998
WEEKDAY,BP10,EW2,0.2
WEEKDAY,BP10,EW20,7.599999999999998
WEEKDAY,BP10,EW21,9.1
WEEKDAY,BP10,EW22,20.599999999999998
WEEKDAY,BP10,EW23,31.499999999999996
WEEKDAY,BP10,EW24-NS1,258.20000000000005
WEEKDAY,BP10,EW25,4.0
WEEKDAY,BP10,EW26,22.900000000000002
WEEKDAY,BP10,EW27,53.1
WEEKDAY,BP10,EW28,15.399999999999999
WEEKDAY,BP10,EW29,36.5
WEEKDAY,BP10,EW30,10.1
WEEKDAY,BP10,EW31,2.6
WEEKDAY,BP10,EW32,7.700000000000001
WEEKDAY,BP10,EW33,4.2
WEEKDAY,BP10,EW4,0.1
WEEKDAY,BP10,EW5,0.1
WEEKDAY,BP10,EW6,0.30000000000000004
WEEKDAY,BP10,EW7,0.1
WEEKDAY,BP10,EW8,0.30000000000000004
WEEKDAY,BP10,NE1,0.8
WEEKDAY,BP10,NE12,0.2
WEEKDAY,BP10,NE4,0.1
WEEKDAY,BP10,NE5,0.1
WEEKDAY,BP10,NS10,18.4
WEEKDAY,BP10,NS11,17.900000000000002
WEEKDAY,BP10,NS13,14.7
WEEKDAY,BP10,NS14,10.0
WEEKDAY,BP10,NS15,23.199999999999996
WEEKDAY,BP10,NS16,12.800000000000002
WEEKDAY,BP10,NS17,1.7000000000000002
WEEKDAY,BP10,NS18,0.8
WEEKDAY,BP10,NS19,1.6000000000000003
WEEKDAY,BP10,NS2,45.3
WEEKDAY,BP10,NS20,1.3
WEEKDAY,BP10,NS23,0.1
WEEKDAY,BP10,NS27,0.1
WEEKDAY,BP10,NS3,27.999999999999993
WEEKDAY,BP10,NS4,269.5
WEEKDAY,BP10,NS5,46.5
WEEKDAY,BP10,NS7,33.7
WEEKDAY,BP10,NS8,7.6000000000000005
WEEKDAY,BP10,NS9,37.1
WEEKDAY,BP11,BP10,51.60000000000001
WEEKDAY,BP11,BP12,52.7
WEEKDAY,BP11,BP13,73.49999999999999
WEEKDAY,BP11,BP2,46.4
WEEKDAY,BP11,BP3,60.000000000000014
WEEKDAY,BP11,BP4,45.79999999999999
WEEKDAY,BP11,BP5,110.39999999999998
WEEKDAY,BP11,BP6,1438.8000000000002
WEEKDAY,BP11,BP7,42.00000000000001
WEEKDAY,BP11,BP8,152.5
WEEKDAY,BP11,BP9,84.4
WEEKDAY,BP11,CC1-NE6-NS24,0.30000000000000004
WEEKDAY,BP11,CC11,0.2
WEEKDAY,BP11,CC23,0.30000000000000004
WEEKDAY,BP11,CC24,2.6
WEEKDAY,BP11,CC25,0.1
WEEKDAY,BP11,CC27,0.2
WEEKDAY,BP11,CC28,0.1
WEEKDAY,BP11,CC4-DT15,0.1
WEEKDAY,BP11,CC6,0.1
WEEKDAY,BP11,CE1,0.4
WEEKDAY,BP11,CG1,0.1
WEEKDAY,BP11,CG2,0.4
WEEKDAY,BP11,DT1,0.1
WEEKDAY,BP11,DT11,0.6000000000000001
WEEKDAY,BP11,DT17,0.30000000000000004
WEEKDAY,BP11,DT18,0.1
WEEKDAY,BP11,DT5,0.4
WEEKDAY,BP11,DT6,0.30000000000000004
WEEKDAY,BP11,DT8,0.1
WEEKDAY,BP11,EW1,0.1
WEEKDAY,BP11,EW10,0.2
WEEKDAY,BP11,EW11,1.0
WEEKDAY,BP11,EW12,0.9
WEEKDAY,BP11,EW13-NS25,1.1
WEEKDAY,BP11,EW15,5.0
WEEKDAY,BP11,EW16,1.9000000000000004
WEEKDAY,BP11,EW17,6.699999999999999
WEEKDAY,BP11,EW18,13.3
WEEKDAY,BP11,EW19,9.699999999999998
WEEKDAY,BP11,EW2,0.30000000000000004
WEEKDAY,BP11,EW20,13.500000000000002
WEEKDAY,BP11,EW21,6.699999999999999
WEEKDAY,BP11,EW22,21.400000000000002
WEEKDAY,BP11,EW23,68.4
WEEKDAY,BP11,EW24-NS1,355.7
WEEKDAY,BP11,EW25,2.8000000000000003
WEEKDAY,BP11,EW26,25.700000000000003
