DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,3379.0,3634.0
WEEKDAY,BP11,3599.0,2884.0
WEEKDAY,BP12,2688.0,2074.0
WEEKDAY,BP13,1626.0,1088.0
WEEKDAY,BP2,3378.0,2578.0
WEEKDAY,BP3,4399.0,3622.0
WEEKDAY,BP4,2226.0,2025.0
WEEKDAY,BP5,2144.0,1669.0
WEEKDAY,BP6,10461.0,13499.0
WEEKDAY,BP7,1294.0,1297.0
WEEKDAY,BP8,2308.0,2072.0
WEEKDAY,BP9,2368.0,2148.0
WEEKDAY,CC1-NE6-NS24,36567.0,35745.0
WEEKDAY,CC10,16309.0,15348.0
WEEKDAY,CC11,18288.0,18510.0
WEEKDAY,CC12,4612.0,4054.0
WEEKDAY,CC14,6109.0,5609.0
WEEKDAY,CC16,8817.0,8510.0
WEEKDAY,CC17,3522.0,3358.0
WEEKDAY,CC19,5801.0,6371.0
WEEKDAY,CC2,4506.0,4733.0
WEEKDAY,CC20,4379.0,4429.0
WEEKDAY,CC21,7514.0,8180.0
WEEKDAY,CC23,13660.0,13512.0
WEEKDAY,CC24,17653.0,17255.0
WEEKDAY,CC25,6836.0,6307.0
WEEKDAY,CC26,5550.0,5677.0
WEEKDAY,CC27,6877.0,6959.0
WEEKDAY,CC28,3703.0,3832.0
WEEKDAY,CC3,8469.0,8035.0
WEEKDAY,CC4-DT15,19087.0,20278.0
WEEKDAY,CC5,4766.0,5024.0
WEEKDAY,CC6,7648.0,7860.0
WEEKDAY,CC7,6179.0,6656.0
WEEKDAY,CC8,6493.0,6044.0
WEEKDAY,CE1,32510.0,34093.0
WEEKDAY,CG1,14496.0,15125.0
WEEKDAY,CG2,22282.0,22352.0
WEEKDAY,DT1,27452.0,25578.0
WEEKDAY,DT10,4076.0,3337.0
WEEKDAY,DT11,26275.0,26851.0
WEEKDAY,DT13,8451.0,8822.0
WEEKDAY,DT17,20766.0,21387.0
WEEKDAY,DT18,16132.0,17370.0
WEEKDAY,DT2,2489.0,1815.0
WEEKDAY,DT20,7020.0,8177.0
WEEKDAY,DT21,6259.0,6338.0
WEEKDAY,DT22,6754.0,7324.0
WEEKDAY,DT23,4301.0,4340.0
WEEKDAY,DT24,5045.0,4687.0
WEEKDAY,DT25,3705.0,3835.0
WEEKDAY,DT27,7440.0,7280.0
WEEKDAY,DT28,10449.0,9683.0
WEEKDAY,DT29,6800.0,6069.0
WEEKDAY,DT3,6693.0,5657.0
WEEKDAY,DT30,6914.0,6387.0
WEEKDAY,DT31,7360.0,7666.0
WEEKDAY,DT32,19703.0,21253.0
WEEKDAY,DT33,16793.0,15205.0
WEEKDAY,DT34,4610.0,4068.0
WEEKDAY,DT5,11280.0,11251.0
WEEKDAY,DT6,5647.0,5080.0
WEEKDAY,DT7,3009.0,3833.0
WEEKDAY,DT8,2867.0,2845.0
WEEKDAY,EW1,29884.0,27631.0
WEEKDAY,EW10,11068.0,11220.0
WEEKDAY,EW11,19755.0,20233.0
WEEKDAY,EW12,55692.0,58976.0
WEEKDAY,EW13-NS25,43865.0,45146.0
WEEKDAY,EW14-NS26,55722.0,54737.0
WEEKDAY,EW15,43193.0,45804.0
WEEKDAY,EW16,29287.0,28770.0
WEEKDAY,EW17,26708.0,27829.0
WEEKDAY,EW18,16296.0,17000.0
WEEKDAY,EW19,13804.0,12530.0
WEEKDAY,EW2,31766.0,32293.0
WEEKDAY,EW20,14869.0,14233.0
WEEKDAY,EW21,23001.0,22208.0
WEEKDAY,EW22,9291.0,9493.0
WEEKDAY,EW23,41737.0,42224.0
WEEKDAY,EW24-NS1,80632.0,85696.0
WEEKDAY,EW25,8824.0,7424.0
WEEKDAY,EW26,32401.0,27238.0
WEEKDAY,EW27,47496.0,53443.0
WEEKDAY,EW28,28475.0,20988.0
WEEKDAY,EW29,17837.0,17918.0
