,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
WEEKDAY,BP8,BP9,,20.0,244.0,309.0,199.0,140.0,140.0,149.0,189.0,234.0,237.0,278.0,351.0,498.0,553.0,369.0,287.0,243.0,166.0,51.0
WEEKDAY,BP9,BP10,,14.0,131.0,183.0,153.0,131.0,131.0,135.0,161.0,189.0,186.0,212.0,252.0,369.0,413.0,276.0,212.0,182.0,123.0,37.0
WEEKDAY,BP9,BP8,,112.0,272.0,300.0,164.0,108.0,96.0,95.0,118.0,104.0,121.0,80.0,69.0,105.0,107.0,76.0,39.0,19.0,12.0,2.0
WEEKDAY,CC10,CC11,2.0,375.0,1855.0,2789.0,2204.0,1175.0,866.0,828.0,1031.0,1204.0,1289.0,1482.0,1757.0,3390.0,4213.0,2203.0,1636.0,1518.0,1169.0,338.0
WEEKDAY,CC10,DT25,,879.0,2773.0,4781.0,4252.0,2634.0,1797.0,1556.0,1478.0,1426.0,1198.0,1181.0,1376.0,2278.0,2662.0,1341.0,846.0,733.0,508.0,161.0
WEEKDAY,CC10,DT27,25.0,356.0,1877.0,3080.0,2370.0,1255.0,1052.0,1222.0,1567.0,1897.0,2170.0,2667.0,3461.0,6160.0,7107.0,4353.0,3477.0,3221.0,2508.0,926.0
WEEKDAY,CC10,EW8,,794.0,3386.0,5528.0,5174.0,3537.0,2817.0,2543.0,2443.0,2403.0,2062.0,1944.0,2216.0,3525.0,4197.0,2137.0,1233.0,1084.0,746.0,174.0
WEEKDAY,CC11,CC10,,586.0,2571.0,4555.0,3881.0,2151.0,1479.0,1313.0,1358.0,1414.0,1293.0,1275.0,1585.0,2692.0,2992.0,1525.0,952.0,854.0,612.0,119.0
WEEKDAY,CC11,CC12,,321.0,1677.0,2343.0,1641.0,951.0,802.0,815.0,1040.0,1179.0,1362.0,1623.0,2062.0,4279.0,5453.0,2811.0,1933.0,1671.0,1273.0,376.0
WEEKDAY,CC12,CC11,,791.0,3245.0,6011.0,5309.0,2698.0,1656.0,1366.0,1383.0,1468.0,1251.0,1197.0,1420.0,2296.0,2421.0,1261.0,801.0,805.0,557.0,100.0
WEEKDAY,CC12,NE12,,321.0,1656.0,2447.0,1750.0,1025.0,881.0,889.0,1082.0,1398.0,1539.0,1747.0,2170.0,4365.0,5472.0,2785.0,1903.0,1634.0,1245.0,369.0
WEEKDAY,CC14,NE12,,727.0,2869.0,5026.0,4190.0,2248.0,1601.0,1454.0,1585.0,1763.0,1701.0,1863.0,2332.0,4288.0,4426.0,2238.0,1502.0,1380.0,903.0,171.0
WEEKDAY,CC14,NS17,,846.0,3858.0,5551.0,3507.0,1930.0,1410.0,1305.0,1453.0,1462.0,1426.0,1682.0,2025.0,3730.0,4473.0,2308.0,1617.0,1484.0,1086.0,292.0
WEEKDAY,CC16,CC17,3.0,1134.0,3958.0,5211.0,3330.0,1863.0,1254.0,1094.0,1132.0,1108.0,951.0,1029.0,1146.0,1947.0,2111.0,992.0,594.0,560.0,354.0,94.0
WEEKDAY,CC16,NS17,2.0,321.0,1388.0,2189.0,1522.0,790.0,691.0,776.0,923.0,1056.0,1196.0,1413.0,1945.0,3764.0,3996.0,2073.0,1398.0,1220.0,844.0,206.0
WEEKDAY,CC17,CC16,2.0,306.0,1437.0,2309.0,1544.0,786.0,622.0,710.0,912.0,1020.0,1175.0,1337.0,1905.0,3692.0,3831.0,2080.0,1441.0,1274.0,884.0,218.0
WEEKDAY,CC17,CC19,3.0,1162.0,4051.0,5340.0,3484.0,1973.0,1332.0,1151.0,1175.0,1168.0,990.0,1098.0,1185.0,1997.0,2187.0,1018.0,606.0,574.0,356.0,93.0
WEEKDAY,CC19,CC17,2.0,303.0,1463.0,2382.0,1598.0,817.0,644.0,727.0,945.0,1014.0,1211.0,1355.0,1980.0,3842.0,3978.0,2173.0,1516.0,1355.0,934.0,235.0
WEEKDAY,CC19,CC20,3.0,1846.0,5937.0,7485.0,4872.0,2843.0,2003.0,1980.0,2184.0,2277.0,2259.0,2495.0,2948.0,4757.0,5058.0,2979.0,2388.0,2453.0,1650.0,477.0
WEEKDAY,CC19,DT10,,1027.0,3535.0,6525.0,5991.0,4263.0,3450.0,3270.0,3141.0,3021.0,2825.0,2709.0,3052.0,4977.0,5203.0,2480.0,1509.0,1214.0,784.0,179.0
WEEKDAY,CC19,DT8,24.0,177.0,1454.0,2191.0,1199.0,728.0,738.0,843.0,1057.0,1319.0,1490.0,1800.0,2151.0,3686.0,4255.0,2644.0,2059.0,2003.0,1474.0,513.0
WEEKDAY,CC2,CC3,,37.0,114.0,197.0,245.0,230.0,190.0,162.0,175.0,170.0,183.0,188.0,179.0,235.0,277.0,175.0,108.0,95.0,57.0,12.0
WEEKDAY,CC2,NS24,,3.0,33.0,65.0,84.0,65.0,99.0,150.0,182.0,205.0,211.0,275.0,303.0,473.0,556.0,395.0,331.0,332.0,345.0,95.0
WEEKDAY,CC20,CC19,2.0,808.0,2957.0,5052.0,4002.0,2769.0,2264.0,2271.0,2468.0,2483.0,2503.0,2799.0,3661.0,7000.0,7296.0,3744.0,2511.0,2088.0,1388.0,337.0
WEEKDAY,CC20,CC21,3.0,1825.0,5710.0,7411.0,4841.0,2854.0,2010.0,1999.0,2196.0,2312.0,2293.0,2449.0,2923.0,4739.0,5016.0,2951.0,2372.0,2423.0,1623.0,473.0
WEEKDAY,CC21,CC20,2.0,814.0,2957.0,4943.0,3930.0,2736.0,2238.0,2243.0,2454.0,2428.0,2416.0,2873.0,3649.0,6984.0,7259.0,3759.0,2528.0,2111.0,1406.0,339.0
WEEKDAY,CC21,EW21,3.0,1815.0,5680.0,7327.0,4733.0,2755.0,1928.0,1932.0,2161.0,2317.0,2282.0,2411.0,2867.0,4615.0,4865.0,2905.0,2408.0,2471.0,1691.0,496.0
WEEKDAY,CC23,CC24,,677.0,2149.0,3486.0,2581.0,1511.0,925.0,849.0,924.0,1026.0,731.0,566.0,473.0,706.0,767.0,383.0,250.0,186.0,98.0,22.0
WEEKDAY,CC23,EW21,,56.0,304.0,623.0,528.0,361.0,477.0,665.0,859.0,801.0,883.0,1406.0,1827.0,3673.0,3923.0,2424.0,1544.0,1076.0,698.0,234.0
WEEKDAY,CC24,CC23,,60.0,298.0,627.0,522.0,361.0,435.0,587.0,756.0,655.0,675.0,1000.0,1411.0,2874.0,2931.0,1841.0,1191.0,888.0,552.0,206.0
WEEKDAY,CC24,CC25,,421.0,1126.0,1397.0,1058.0,584.0,430.0,441.0,503.0,502.0,398.0,441.0,499.0,846.0,907.0,457.0,295.0,215.0,111.0,23.0
WEEKDAY,CC25,CC24,,85.0,463.0,824.0,614.0,350.0,244.0,260.0,316.0,354.0,352.0,447.0,571.0,1164.0,1323.0,994.0,664.0,495.0,380.0,160.0
WEEKDAY,CC25,CC26,,290.0,760.0,1028.0,894.0,542.0,421.0,448.0,488.0,442.0,356.0,408.0,475.0,860.0,892.0,444.0,262.0,154.0,78.0,17.0
WEEKDAY,CC26,CC25,,93.0,460.0,763.0,511.0,252.0,178.0,197.0,254.0,321.0,306.0,346.0,463.0,903.0,1040.0,801.0,570.0,494.0,363.0,139.0
WEEKDAY,CC26,CC27,,116.0,347.0,756.0,709.0,490.0,424.0,448.0,477.0,420.0,359.0,408.0,493.0,958.0,985.0,584.0,289.0,159.0,93.0,20.0
WEEKDAY,CC27,CC26,,194.0,664.0,825.0,582.0,262.0,167.0,190.0,257.0,332.0,296.0,329.0,415.0,667.0,816.0,559.0,513.0,485.0,327.0,126.0
WEEKDAY,CC27,CC28,,98.0,253.0,493.0,461.0,397.0,393.0,445.0,481.0,414.0,364.0,430.0,532.0,1100.0,1207.0,718.0,349.0,193.0,103.0,22.0
WEEKDAY,CC28,CC27,,209.0,723.0,1083.0,807.0,362.0,196.0,195.0,263.0,346.0,299.0,314.0,374.0,548.0,635.0,453.0,455.0,448.0,306.0,122.0
WEEKDAY,CC28,NE1,,117.0,319.0,569.0,528.0,470.0,439.0,496.0,520.0,437.0,387.0,439.0,525.0,1090.0,1237.0,729.0,334.0,185.0,91.0,20.0
WEEKDAY,CC3,CC2,,5.0,30.0,90.0,100.0,81.0,101.0,133.0,151.0,179.0,175.0,211.0,225.0,294.0,361.0,266.0,244.0,259.0,236.0,65.0
WEEKDAY,CC3,CC4,,2.0,14.0,40.0,53.0,38.0,46.0,82.0,122.0,154.0,186.0,209.0,214.0,268.0,310.0,247.0,216.0,210.0,157.0,41.0
WEEKDAY,CC4,CC3,,15.0,82.0,139.0,158.0,146.0,175.0,179.0,181.0,179.0,168.0,170.0,168.0,215.0,262.0,146.0,77.0,43.0,29.0,10.0
WEEKDAY,CC4,CC5,4.0,36.0,222.0,454.0,458.0,320.0,286.0,319.0,395.0,445.0,544.0,672.0,758.0,1156.0,1475.0,994.0,813.0,851.0,667.0,297.0
WEEKDAY,CC4,CE1,,375.0,1049.0,1682.0,2095.0,1429.0,1060.0,920.0,930.0,1188.0,933.0,706.0,732.0,871.0,1058.0,712.0,474.0,493.0,298.0,45.0
WEEKDAY,CC4,EW12,17.0,27.0,213.0,443.0,456.0,306.0,333.0,425.0,524.0,558.0,704.0,1023.0,1105.0,1684.0,2280.0,1650.0,1407.0,1492.0,1228.0,628.0
WEEKDAY,CC5,CC4,,176.0,575.0,1113.0,1360.0,892.0,667.0,582.0,596.0,641.0,551.0,480.0,508.0,737.0,890.0,477.0,292.0,272.0,218.0,60.0
WEEKDAY,CC5,CC6,4.0,24.0,178.0,306.0,282.0,213.0,224.0,269.0,347.0,404.0,509.0,632.0,735.0,1134.0,1462.0,1002.0,816.0,863.0,681.0,300.0
WEEKDAY,CC6,CC5,,175.0,566.0,1143.0,1409.0,915.0,665.0,578.0,572.0,614.0,523.0,440.0,460.0,596.0,728.0,381.0,232.0,215.0,162.0,33.0
WEEKDAY,CC6,CC7,5.0,20.0,159.0,267.0,261.0,164.0,184.0,241.0,321.0,397.0,499.0,626.0,788.0,1159.0,1483.0,1067.0,976.0,1052.0,864.0,366.0
WEEKDAY,CC7,CC6,,196.0,660.0,1261.0,1503.0,1004.0,749.0,676.0,651.0,691.0,578.0,476.0,487.0,639.0,776.0,373.0,172.0,132.0,74.0,10.0
WEEKDAY,CC7,CC8,4.0,40.0,276.0,373.0,337.0,205.0,211.0,281.0,366.0,458.0,624.0,693.0,865.0,1246.0,1525.0,1047.0,929.0,999.0,845.0,359.0
WEEKDAY,CC8,CC7,,214.0,734.0,1555.0,1599.0,996.0,750.0,672.0,651.0,741.0,613.0,528.0,533.0,686.0,849.0,421.0,219.0,180.0,85.0,17.0
WEEKDAY,CC8,EW8,7.0,54.0,323.0,466.0,469.0,274.0,316.0,363.0,467.0,665.0,919.0,980.0,973.0,1319.0,1543.0,1047.0,927.0,958.0,822.0,359.0
WEEKDAY,CE1,CC4,20.0,24.0,204.0,437.0,516.0,291.0,304.0,476.0,642.0,587.0,709.0,1034.0,1163.0,1727.0,2297.0,1662.0,1399.0,1363.0,1123.0,698.0
WEEKDAY,CE1,DT17,2.0,112.0,430.0,1087.0,1495.0,793.0,420.0,405.0,421.0,512.0,421.0,418.0,418.0,508.0,608.0,425.0,319.0,325.0,266.0,115.0
WEEKDAY,CE1,NS27,,13.0,55.0,101.0,92.0,53.0,31.0,36.0,42.0,53.0,43.0,41.0,39.0,42.0,51.0,32.0,20.0,12.0,4.0,1.0
WEEKDAY,CG1,CG2,,67.0,298.0,440.0,417.0,353.0,346.0,373.0,407.0,439.0,348.0,273.0,261.0,294.0,365.0,253.0,160.0,83.0,25.0,1.0
WEEKDAY,CG1,DT34,,10.0,31.0,81.0,97.0,60.0,49.0,96.0,154.0,188.0,207.0,278.0,336.0,522.0,702.0,543.0,453.0,377.0,274.0,70.0
WEEKDAY,CG1,EW4,,34.0,93.0,208.0,292.0,183.0,121.0,151.0,194.0,241.0,320.0,526.0,629.0,963.0,1179.0,729.0,635.0,653.0,578.0,96.0
WEEKDAY,CG2,CG1,,15.0,25.0,107.0,164.0,124.0,76.0,78.0,109.0,164.0,251.0,431.0,442.0,544.0,536.0,398.0,444.0,565.0,551.0,95.0
WEEKDAY,DT1,BP13,,21.0,186.0,258.0,133.0,89.0,70.0,93.0,123.0,140.0,160.0,176.0,239.0,492.0,619.0,417.0,243.0,190.0,133.0,31.0
WEEKDAY,DT1,BP5,,376.0,1292.0,1362.0,804.0,530.0,440.0,493.0,623.0,683.0,713.0,704.0,777.0,1193.0,1389.0,968.0,710.0,692.0,486.0,144.0
WEEKDAY,DT1,BP7,,45.0,258.0,329.0,231.0,172.0,157.0,172.0,231.0,261.0,294.0,335.0,425.0,632.0,702.0,457.0,359.0,308.0,212.0,62.0
WEEKDAY,DT1,DT2,,605.0,2167.0,3675.0,2860.0,1810.0,1284.0,1129.0,1100.0,1030.0,832.0,696.0,758.0,1039.0,1090.0,542.0,339.0,323.0,179.0,31.0
WEEKDAY,DT10,CC19,25.0,784.0,3059.0,3803.0,2355.0,1491.0,1332.0,1533.0,1930.0,2263.0,2578.0,3023.0,3685.0,6047.0,6720.0,4353.0,3746.0,3808.0,2722.0,893.0
WEEKDAY,DT10,NS21,,1020.0,3466.0,6578.0,6193.0,4392.0,3590.0,3372.0,3234.0,3138.0,3028.0,2788.0,3145.0,5074.0,5307.0,2546.0,1537.0,1235.0,799.0,184.0
WEEKDAY,DT13,EW12,,886.0,3077.0,5100.0,5253.0,3810.0,3118.0,2923.0,3056.0,3133.0,2906.0,2836.0,3242.0,4914.0,5256.0,3027.0,2358.0,2291.0,1464.0,376.0
WEEKDAY,DT13,NE7,24.0,783.0,2805.0,3783.0,2956.0,2307.0,2034.0,2082.0,2408.0,2642.0,2756.0,3289.0,3753.0,5792.0,6690.0,4287.0,3590.0,3728.0,2875.0,1158.0
WEEKDAY,DT17,CE1,2.0,72.0,157.0,230.0,305.0,276.0,294.0,379.0,554.0,505.0,511.0,511.0,631.0,1075.0,1602.0,1008.0,557.0,384.0,286.0,94.0
WEEKDAY,DT17,DT18,2.0,13.0,90.0,231.0,275.0,240.0,262.0,419.0,529.0,371.0,359.0,408.0,432.0,538.0,712.0,507.0,369.0,351.0,291.0,126.0
WEEKDAY,DT18,DT17,,82.0,217.0,287.0,423.0,336.0,293.0,346.0,507.0,637.0,456.0,366.0,386.0,495.0,600.0,385.0,239.0,181.0,142.0,35.0
WEEKDAY,DT18,NE4,6.0,8.0,76.0,191.0,255.0,222.0,270.0,461.0,618.0,511.0,525.0,629.0,755.0,1301.0,1817.0,1149.0,750.0,658.0,712.0,264.0
WEEKDAY,DT2,DT1,21.0,86.0,500.0,693.0,465.0,366.0,411.0,567.0,768.0,916.0,1142.0,1293.0,1592.0,2733.0,3078.0,1908.0,1525.0,1472.0,1052.0,367.0
WEEKDAY,DT2,DT3,,608.0,2212.0,3771.0,2967.0,1876.0,1330.0,1169.0,1144.0,1066.0,879.0,721.0,809.0,1157.0,1189.0,585.0,346.0,325.0,182.0,31.0
WEEKDAY,DT20,DT21,3.0,269.0,1009.0,1629.0,1371.0,828.0,678.0,796.0,970.0,1044.0,1101.0,1364.0,1852.0,3488.0,4016.0,2454.0,1778.0,1509.0,1230.0,466.0
WEEKDAY,DT20,NE4,,799.0,2450.0,3941.0,3363.0,2127.0,1507.0,1352.0,1310.0,1246.0,1022.0,986.0,1142.0,1883.0,2177.0,1075.0,641.0,554.0,443.0,139.0
WEEKDAY,DT21,DT20,,816.0,2483.0,4026.0,3465.0,2191.0,1545.0,1353.0,1288.0,1256.0,1024.0,996.0,1133.0,1859.0,2163.0,1057.0,625.0,539.0,378.0,106.0
WEEKDAY,DT21,DT22,6.0,268.0,1040.0,1679.0,1398.0,828.0,681.0,803.0,993.0,1073.0,1139.0,1431.0,1963.0,3703.0,4288.0,2671.0,1977.0,1696.0,1427.0,539.0
WEEKDAY,DT22,DT21,,837.0,2568.0,4278.0,3741.0,2384.0,1688.0,1472.0,1373.0,1330.0,1084.0,1039.0,1166.0,1911.0,2267.0,1082.0,623.0,553.0,361.0,104.0
WEEKDAY,DT22,DT23,11.0,269.0,1154.0,1841.0,1521.0,888.0,713.0,826.0,1031.0,1120.0,1186.0,1482.0,2018.0,3809.0,4412.0,2759.0,2065.0,1760.0,1479.0,572.0
WEEKDAY,DT23,DT22,,843.0,2630.0,4393.0,3879.0,2502.0,1792.0,1547.0,1447.0,1388.0,1144.0,1101.0,1256.0,2059.0,2477.0,1214.0,704.0,592.0,398.0,117.0
WEEKDAY,DT23,DT24,12.0,266.0,1177.0,1869.0,1515.0,874.0,723.0,842.0,1039.0,1125.0,1195.0,1513.0,2084.0,3989.0,4656.0,2885.0,2126.0,1800.0,1510.0,582.0
WEEKDAY,DT24,DT23,,869.0,2717.0,4580.0,4169.0,2670.0,1848.0,1562.0,1459.0,1410.0,1163.0,1107.0,1264.0,2064.0,2438.0,1201.0,714.0,604.0,412.0,123.0
WEEKDAY,DT24,DT25,11.0,293.0,1363.0,2130.0,1726.0,954.0,767.0,874.0,1069.0,1152.0,1217.0,1523.0,2078.0,4000.0,4672.0,2854.0,2073.0,1736.0,1448.0,553.0
WEEKDAY,DT25,CC10,10.0,301.0,1371.0,2186.0,1791.0,991.0,800.0,892.0,1097.0,1217.0,1244.0,1553.0,2118.0,4092.0,4831.0,2874.0,2056.0,1711.0,1420.0,541.0
WEEKDAY,DT25,DT24,,871.0,2689.0,4618.0,4135.0,2614.0,1805.0,1557.0,1463.0,1437.0,1189.0,1160.0,1338.0,2203.0,2613.0,1287.0,793.0,689.0,469.0,145.0
WEEKDAY,DT27,CC10,,1165.0,4059.0,6981.0,6667.0,4141.0,2936.0,2515.0,2358.0,2326.0,1925.0,1768.0,1987.0,3296.0,3896.0,1857.0,1063.0,936.0,607.0,170.0
WEEKDAY,DT27,DT28,25.0,339.0,1694.0,2575.0,1947.0,1114.0,1020.0,1179.0,1526.0,1919.0,2135.0,2630.0,3421.0,6157.0,7194.0,4324.0,3411.0,3142.0,2450.0,902.0
WEEKDAY,DT28,DT27,,1163.0,4096.0,7071.0,6760.0,4095.0,2846.0,2440.0,2282.0,2182.0,1826.0,1676.0,1874.0,2988.0,3378.0,1652.0,981.0,892.0,576.0,168.0
WEEKDAY,DT28,DT29,25.0,281.0,1530.0,2124.0,1592.0,1032.0,998.0,1164.0,1475.0,1804.0,2044.0,2559.0,3325.0,6063.0,7098.0,4197.0,3256.0,2971.0,2298.0,866.0
WEEKDAY,DT29,DT28,,1147.0,4006.0,6880.0,6631.0,3925.0,2702.0,2308.0,2188.0,2102.0,1777.0,1594.0,1768.0,2530.0,2834.0,1459.0,942.0,897.0,585.0,130.0
WEEKDAY,DT29,DT30,24.0,277.0,1651.0,2209.0,1618.0,1078.0,1027.0,1174.0,1464.0,1774.0,1991.0,2502.0,3207.0,5800.0,6753.0,3973.0,3053.0,2789.0,2154.0,805.0
WEEKDAY,DT3,DT2,21.0,101.0,619.0,840.0,516.0,371.0,401.0,558.0,732.0,900.0,1069.0,1304.0,1598.0,2783.0,3153.0,1956.0,1572.0,1520.0,1097.0,376.0
WEEKDAY,DT3,DT5,,636.0,2433.0,4268.0,3450.0,2185.0,1556.0,1388.0,1342.0,1231.0,1103.0,991.0,1008.0,1382.0,1411.0,675.0,377.0,353.0,203.0,40.0
WEEKDAY,DT30,DT29,,1091.0,3765.0,6439.0,6209.0,3679.0,2552.0,2201.0,2110.0,2041.0,1755.0,1593.0,1761.0,2455.0,2767.0,1475.0,991.0,954.0,632.0,148.0
WEEKDAY,DT30,DT31,24.0,270.0,1614.0,2254.0,1637.0,1090.0,1038.0,1172.0,1445.0,1708.0,1920.0,2373.0,3029.0,5426.0,6262.0,3673.0,2832.0,2580.0,1985.0,738.0
WEEKDAY,DT31,DT30,,1041.0,3518.0,5915.0,5631.0,3379.0,2378.0,2066.0,2000.0,1948.0,1678.0,1544.0,1733.0,2422.0,2756.0,1491.0,1025.0,990.0,653.0,158.0
WEEKDAY,DT31,EW2,24.0,254.0,1574.0,2148.0,1558.0,1093.0,1036.0,1157.0,1415.0,1684.0,1862.0,2281.0,2880.0,5056.0,5819.0,3436.0,2655.0,2405.0,1842.0,679.0
WEEKDAY,DT33,DT34,6.0,25.0,423.0,764.0,774.0,460.0,281.0,247.0,251.0,307.0,254.0,207.0,215.0,231.0,331.0,258.0,126.0,85.0,52.0,22.0
WEEKDAY,DT33,EW2,,240.0,1003.0,1744.0,1597.0,869.0,595.0,540.0,617.0,584.0,586.0,538.0,654.0,969.0,1183.0,738.0,481.0,377.0,280.0,79.0
WEEKDAY,DT34,CG1,4.0,38.0,355.0,696.0,760.0,474.0,290.0,274.0,272.0,276.0,235.0,202.0,228.0,290.0,367.0,246.0,102.0,57.0,27.0,13.0
WEEKDAY,DT34,DT33,,33.0,42.0,106.0,126.0,73.0,66.0,111.0,167.0,170.0,200.0,290.0,397.0,597.0,770.0,544.0,436.0,357.0,263.0,68.0
WEEKDAY,DT5,DT3,22.0,114.0,726.0,1152.0,611.0,432.0,467.0,622.0,811.0,1056.0,1211.0,1472.0,1796.0,3108.0,3544.0,2227.0,1770.0,1698.0,1232.0,425.0
WEEKDAY,DT5,DT6,,660.0,2666.0,4698.0,3847.0,2414.0,1730.0,1567.0,1532.0,1439.0,1243.0,1108.0,1159.0,1655.0,1755.0,855.0,503.0,466.0,269.0,60.0
WEEKDAY,DT6,DT5,23.0,139.0,872.0,1395.0,863.0,577.0,617.0,759.0,948.0,1226.0,1430.0,1692.0,2052.0,3536.0,4041.0,2499.0,1943.0,1876.0,1393.0,490.0
WEEKDAY,DT6,DT7,,655.0,2665.0,4767.0,3978.0,2505.0,1854.0,1685.0,1625.0,1547.0,1418.0,1174.0,1286.0,1870.0,1949.0,933.0,537.0,488.0,288.0,59.0
WEEKDAY,DT7,DT6,24.0,155.0,1031.0,1603.0,983.0,628.0,670.0,808.0,1000.0,1284.0,1460.0,1762.0,2113.0,3626.0,4173.0,2605.0,2021.0,1947.0,1448.0,512.0
WEEKDAY,DT7,DT8,,654.0,2627.0,4668.0,3962.0,2513.0,1871.0,1718.0,1654.0,1618.0,1523.0,1312.0,1410.0,2012.0,2090.0,1021.0,561.0,513.0,323.0,64.0
WEEKDAY,DT8,CC19,,640.0,2528.0,4518.0,3988.0,2539.0,1942.0,1836.0,1739.0,1731.0,1727.0,1473.0,1583.0,2156.0,2203.0,1067.0,584.0,524.0,337.0,67.0
WEEKDAY,DT8,DT7,24.0,164.0,1128.0,1824.0,1142.0,690.0,717.0,836.0,1038.0,1324.0,1504.0,1808.0,2151.0,3680.0,4238.0,2642.0,2049.0,1982.0,1461.0,513.0
WEEKDAY,EW1,EW2,,434.0,1644.0,2662.0,2307.0,1516.0,1234.0,1192.0,1122.0,1105.0,992.0,954.0,1085.0,1321.0,1349.0,775.0,447.0,370.0,281.0,40.0
WEEKDAY,EW10,EW11,,962.0,3248.0,5088.0,5202.0,3931.0,3020.0,2644.0,2450.0,2364.0,2106.0,2031.0,2156.0,3224.0,3736.0,1832.0,1108.0,894.0,623.0,154.0
