,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CC27,WEEKDAY,0.4,4.0,23.1,56.1,72.0,55.2,71.9,169.2,284.5,180.3,170.2,216.8,381.7,1485.2,2640.9,1253.0,509.5,274.6,139.1,34.5,1.7,3.1,214.3,910.6,3022.0,1829.0,427.4,198.5,184.5,314.5,233.5,108.6,103.3,123.1,179.5,112.5,41.5,26.9,22.0,7.3
CC27,WEEKENDS/HOLIDAY,0.7,2.3,14.9,26.6,36.9,32.6,50.3,72.3,96.3,115.1,98.3,116.7,157.7,194.3,152.8,137.2,85.0,112.4,66.0,20.7,3.9,0.3,33.6,160.8,191.8,152.8,114.7,93.4,104.4,103.9,93.8,81.7,92.7,97.6,105.3,80.3,34.0,27.8,16.6,6.4
CC28,WEEKDAY,0.3,67.4,305.4,510.4,582.8,307.5,170.5,162.8,169.0,154.9,125.9,133.4,147.1,263.5,378.4,206.0,106.8,80.2,49.4,22.0,4.8,2.7,63.4,222.9,475.8,488.3,162.0,98.8,110.7,136.3,131.3,140.3,190.1,286.0,529.5,392.5,267.7,238.9,215.9,103.4
CC28,WEEKENDS/HOLIDAY,0.2,20.9,96.8,133.4,157.2,210.1,232.4,224.6,225.3,206.6,180.0,188.2,188.0,199.6,222.6,143.4,99.8,81.1,42.7,18.9,11.0,0.9,30.1,76.2,102.1,100.2,114.7,115.1,146.1,175.2,170.9,164.8,198.6,201.3,222.2,213.3,206.0,210.3,193.6,103.1
CC3,WEEKDAY,3.3,1.7,11.9,35.5,90.1,89.5,113.0,190.5,288.4,378.1,354.5,412.3,490.3,836.3,1246.5,839.7,640.1,743.4,652.5,232.9,2.0,1.6,202.9,489.2,1235.3,950.8,537.5,451.0,490.8,401.7,334.5,325.5,293.3,339.5,589.3,403.8,165.2,118.5,79.9,25.6
CC3,WEEKENDS/HOLIDAY,2.8,3.3,21.8,27.8,48.1,84.6,134.0,230.4,388.8,493.4,628.4,709.9,770.9,841.0,840.8,878.2,762.1,980.1,877.6,290.1,4.4,0.8,141.3,227.8,406.2,754.9,754.8,623.7,704.0,726.7,728.8,711.1,756.6,651.2,624.0,446.8,211.1,133.4,92.4,40.7
CC4-DT15,WEEKDAY,13.9,13.0,27.5,124.6,290.6,252.8,278.4,551.8,863.7,1036.3,772.8,827.3,993.3,2221.9,4271.5,2159.6,1444.1,1542.6,1131.0,396.0,9.6,6.3,461.8,1139.8,4336.4,3084.7,1158.9,1010.7,1324.0,1146.4,863.9,709.8,659.4,837.0,1459.0,871.4,377.9,202.0,145.7,47.4
CC4-DT15,WEEKENDS/HOLIDAY,22.1,11.7,46.2,65.8,95.6,138.3,233.3,328.6,437.9,622.2,803.4,972.1,1066.9,1088.2,1189.8,1162.8,1094.8,1445.3,1136.4,449.8,10.8,1.4,175.0,330.4,487.7,781.6,1025.9,1053.8,1211.2,1194.8,1123.3,1091.3,1041.1,1014.6,976.6,736.8,412.6,225.4,164.3,84.6
CC5,WEEKDAY,1.5,24.2,73.5,127.0,239.8,185.0,150.6,173.3,273.1,242.7,183.0,183.2,218.3,640.6,939.7,465.3,290.7,258.7,220.0,103.5,5.3,1.5,73.6,258.1,1015.2,618.5,216.7,173.5,242.6,294.6,219.8,170.1,176.1,233.2,429.5,355.5,239.3,211.4,175.0,101.0
CC5,WEEKENDS/HOLIDAY,2.9,6.9,56.9,63.6,93.1,115.0,175.0,252.1,237.2,260.3,274.7,271.6,354.8,366.6,356.3,352.1,274.8,254.0,249.7,153.2,6.9,0.3,54.4,139.6,161.9,193.9,217.2,230.3,306.6,352.9,326.3,271.9,305.6,288.4,308.9,293.8,220.1,182.6,189.1,123.4
CC6,WEEKDAY,4.6,6.9,59.9,231.5,481.5,281.1,202.8,266.0,400.5,470.7,355.1,365.6,416.2,555.3,791.4,533.9,684.2,824.1,1088.1,177.5,4.6,1.7,146.5,356.2,535.7,517.7,346.4,364.3,578.6,502.3,489.7,439.1,485.2,698.6,1488.9,1052.0,313.4,164.4,107.7,37.0
CC6,WEEKENDS/HOLIDAY,6.4,4.1,28.3,68.0,167.6,247.0,405.9,445.2,553.1,528.2,539.3,567.0,673.0,741.4,839.1,684.1,639.4,798.3,1114.0,855.4,6.6,0.8,145.3,523.8,447.9,529.7,501.7,515.9,542.9,635.4,660.6,705.2,848.0,890.2,1013.8,912.0,295.0,169.3,115.8,46.7
CC7,WEEKDAY,2.3,59.2,387.2,652.8,844.2,411.1,309.0,330.5,546.5,449.2,325.5,314.3,386.2,699.0,824.9,441.6,229.0,231.8,220.7,81.0,31.8,7.8,154.0,695.8,862.8,417.4,237.9,217.5,323.7,435.1,363.2,328.7,367.4,520.7,936.3,761.9,451.4,397.2,329.9,172.3
CC7,WEEKENDS/HOLIDAY,4.3,24.3,143.0,219.7,284.2,315.4,351.7,353.4,371.6,360.4,314.3,296.9,338.7,437.1,383.8,300.3,191.7,190.9,166.0,98.6,37.9,1.6,77.6,188.7,244.7,241.7,275.8,239.4,278.9,350.0,367.8,367.7,369.7,423.6,469.9,439.1,370.2,370.1,315.8,193.6
CC8,WEEKDAY,4.2,48.5,386.2,848.1,1211.4,664.5,440.2,405.3,520.3,606.1,426.3,375.2,450.9,569.0,669.4,446.5,251.5,229.2,172.4,66.5,22.5,8.1,360.8,825.8,448.0,297.5,243.2,241.2,303.5,311.0,285.0,262.5,314.8,518.4,951.0,775.7,480.5,413.1,365.5,168.5
CC8,WEEKENDS/HOLIDAY,4.1,19.7,148.1,252.4,306.9,377.7,374.9,399.9,423.7,443.4,347.2,331.6,338.8,394.2,430.3,368.1,262.3,233.0,176.2,71.4,25.4,2.8,52.3,183.7,217.3,249.7,273.2,277.3,293.1,342.8,328.7,319.4,366.0,408.3,434.1,401.9,357.6,329.1,314.9,194.2
CE1,WEEKDAY,54.800000000000004,62.7,291.1,474.4,496.0,366.1,479.8,720.5999999999999,935.1,1071.5,1129.0,1475.0,1726.7,2174.5,2522.5,1973.6,3180.3,2936.5,2184.2,1639.4,25.400000000000002,0.0,978.9,1239.6,1724.0,1764.8999999999999,1387.6,1498.8999999999999,1491.9,1832.3999999999999,1846.5,1484.7,1373.4,1694.6,1997.1000000000001,2032.1,1307.5,889.6,806.2,261.90000000000003
CE1,WEEKENDS/HOLIDAY,77.39999999999999,37.599999999999994,508.09999999999997,557.1999999999999,540.0,503.8,916.5999999999999,916.4,1222.6000000000001,2005.8,1777.0,2390.2000000000003,2765.4,2912.7000000000003,3026.0,2940.6000000000004,4632.0,3931.2999999999997,2964.1000000000004,2198.0,33.3,0.0,910.0,1135.3,1481.3,1603.7,1867.7,2580.6,2243.9,2722.8999999999996,3212.6,2781.7,2493.8999999999996,2919.8999999999996,2711.1,2623.4,1708.3000000000002,1128.4,945.0999999999999,346.9
CG1,WEEKDAY,2.0,15.6,60.2,119.2,171.8,132.5,168.1,366.5,666.9,610.9,607.9,743.8,1035.6,2214.4,4086.5,2441.7,1602.4,1141.9,617.4,168.3,19.0,10.9,494.1,1634.1,3991.3,3210.0,1475.9,827.0999999999999,729.1,850.6,696.6,506.8,487.4,577.6,820.7,682.6,286.5,165.9,95.1,58.8
CG1,WEEKENDS/HOLIDAY,2.3,15.1,50.3,91.9,122.30000000000001,116.4,218.10000000000002,471.29999999999995,784.9,965.6999999999999,1120.1,1269.5,1413.2,1599.1,1471.3,1396.2,1325.3,1377.2,796.9,183.7,31.799999999999997,3.7,143.0,510.1,655.3,668.0,985.2,1174.3000000000002,1267.1999999999998,1434.4,1463.1,1435.9,1303.1999999999998,1261.1,1274.9,960.7,503.8,230.20000000000002,155.4,89.0
CG2,WEEKDAY,7.7,329.0,411.6,611.6,688.8,692.6,695.5,740.6,866.3,1071.7,1161.4,1567.7,1478.9,1768.1,1860.0,1472.5,1392.0,1437.7,1756.9,507.2,7.8,47.8,576.7,1288.2,1888.5,1250.6,1106.7,1122.8,1292.3,1242.2,1334.5,1027.3,994.3,1102.0,1439.9,1397.9,1031.7,780.4,526.5,408.6
CG2,WEEKENDS/HOLIDAY,11.6,338.9,444.6,626.8,705.3,710.4,831.3,928.4,1129.8,1390.1,1614.0,2105.6,1979.4,1864.9,1768.0,1833.9,1904.9,1964.0,2181.7,731.2,5.2,37.6,339.2,1057.3,1134.1,1146.8,1425.0,1701.9,2013.1,1793.8,2286.7,1808.7,1712.3,1797.9,1749.3,1578.0,1218.6,930.3,577.6,384.2
DT1,WEEKDAY,0.0,518.9,2885.1,6509.9,6217.6,2702.1,1529.0,1245.3,1117.6,1051.2,900.0,765.2,835.9,1199.0,1246.3,719.8,388.0,391.6,240.2,72.6,247.6,0.2,230.7,707.1,651.3,464.0,446.7,503.3,827.4,954.9,993.4,1138.5,1541.4,2643.0,5280.6,4757.4,2767.3,2184.3,2121.6,1254.8
DT1,WEEKENDS/HOLIDAY,0.0,220.7,1093.0,1680.0,1780.2,2029.4,1986.0,1983.1,1834.8,1748.9,1538.3,1320.2,1298.4,1511.6,1311.0,828.7,486.2,436.9,290.7,92.2,349.6,0.3,96.9,370.0,435.3,432.0,529.7,714.1,926.3,1164.6,1207.6,1271.9,1470.3,1764.0,2157.3,2124.6,2043.6,2080.0,2221.4,1384.6
DT10,WEEKDAY,1.2,6.7,186.0,488.2,869.7,484.5,311.3,252.6,301.5,347.8,338.9,242.6,253.8,324.6,405.2,247.1,143.2,151.0,81.0,23.9,6.6,5.6,254.5,790.2,311.7,148.3,121.1,107.1,155.3,161.7,163.5,170.8,201.7,322.4,552.6,398.1,223.1,189.8,158.5,71.5
DT10,WEEKENDS/HOLIDAY,1.8,3.7,75.0,130.8,200.7,260.4,264.3,258.8,255.4,208.1,193.2,172.9,208.8,237.8,262.2,183.6,95.1,78.8,76.4,33.1,6.0,2.2,71.1,209.3,139.8,123.4,121.2,113.1,129.4,133.1,143.8,144.7,150.4,179.2,187.3,172.4,147.9,149.6,144.8,77.4
DT11,WEEKDAY,12.2,88.5,765.0,1930.3,3517.3,2157.5,1343.3,1254.7,1361.0,1408.6,1287.4,1227.3,1396.0,2430.8,3334.5,2018.3,1182.3,1191.7,858.6,290.1,68.1,24.0,493.1,1867.9,2921.6,1830.1,1069.0,1081.1,1306.0,1459.1,1366.7,1375.0,1608.0,2431.0,4065.7,2629.0,1643.3,1492.6,1283.0,753.0
DT11,WEEKENDS/HOLIDAY,20.9,30.7,408.2,660.6,893.2,1241.8,1470.6,1629.7,1610.9,1805.4,1713.8,1596.1,1641.0,1852.4,1861.9,1505.2,1019.8,987.7,822.1,329.1,98.7,3.7,222.1,605.4,893.8,1147.3,1222.0,1392.6,1452.6,1574.4,1455.1,1526.6,1493.8,1661.1,1649.7,1506.8,1288.8,1283.3,1203.0,815.4
DT13,WEEKDAY,12.8,16.0,187.8,383.0,500.0,362.0,313.4,374.8,537.8,854.2,509.0,519.6,609.1,932.9,1243.8,868.3,669.0,609.0,440.3,212.2,15.8,2.3,121.0,364.2,1156.1,1070.5,810.4,629.3,970.4,653.2,545.3,491.7,483.0,573.7,901.1,662.3,363.5,323.4,262.3,168.1
DT13,WEEKENDS/HOLIDAY,17.0,5.4,89.7,183.0,254.4,306.9,389.8,436.7,571.7,660.9,603.0,608.3,691.3,694.6,643.9,651.7,577.1,481.1,375.2,214.4,18.2,1.6,87.7,177.8,404.6,485.7,683.1,675.2,701.3,764.0,699.8,657.1,629.3,601.0,567.2,463.6,366.4,337.8,287.1,157.6
DT17,WEEKDAY,10.0,1.9,37.7,129.5,260.8,195.8,296.5,1474.0,2125.5,704.5,536.4,614.7,943.7,3184.5,6892.4,3665.1,1668.0,944.0,529.9,201.4,3.8,0.0,633.0,2078.9,8026.2,5656.4,1156.0,648.3,942.8,2447.2,1024.1,410.8,333.5,414.8,570.2,385.3,201.3,147.5,94.5,35.4
DT17,WEEKENDS/HOLIDAY,4.2,1.1,21.1,62.4,91.2,99.3,148.9,220.4,251.9,260.2,264.2,320.7,362.4,370.9,358.7,333.3,276.1,244.7,203.1,106.6,5.6,0.0,98.4,242.1,268.4,288.3,289.3,274.4,273.9,296.0,266.0,229.9,222.6,249.7,277.2,254.7,194.7,142.3,92.4,37.6
DT18,WEEKDAY,11.0,2.2,24.6,100.4,247.2,230.0,276.9,660.0,1062.0,1012.1,677.1,617.9,804.0,2550.5,5094.6,2541.4,1266.5,865.8,685.4,293.7,4.5,0.0,486.2,1641.3,5851.2,4310.4,1232.3,861.6,1112.7,1072.9,625.7,386.9,397.7,476.6,831.9,529.9,225.1,142.1,99.0,42.5
DT18,WEEKENDS/HOLIDAY,12.0,0.6,22.2,44.7,62.8,81.2,145.9,203.2,294.6,311.2,298.1,298.1,296.0,327.1,306.4,249.1,248.6,233.7,261.0,147.9,6.2,0.0,73.8,207.7,312.1,338.9,328.3,346.0,363.1,312.7,265.0,217.6,205.6,242.3,312.2,256.7,180.3,142.1,102.4,52.7
DT2,WEEKDAY,0.1,12.4,280.4,406.3,413.5,220.0,139.9,105.7,206.8,160.2,116.8,106.3,139.8,320.2,225.2,106.3,41.0,28.5,22.6,6.4,13.7,1.2,87.4,394.9,209.2,71.4,38.5,36.2,54.6,86.3,79.5,72.6,90.7,131.6,249.4,236.3,141.0,124.0,104.1,49.8
DT2,WEEKENDS/HOLIDAY,0.4,5.0,89.6,62.0,112.8,138.3,158.7,107.9,150.1,100.0,79.8,75.3,65.3,100.7,158.1,68.9,32.1,24.3,19.2,7.4,15.1,0.1,6.1,43.2,44.6,34.3,38.0,40.0,49.0,67.8,69.9,72.8,74.7,102.8,112.7,108.4,79.6,93.4,75.2,52.8
DT20,WEEKDAY,12.7,1.8,73.5,296.9,739.9,465.6,270.4,285.5,366.4,394.5,276.0,286.3,328.1,637.9,937.8,576.8,382.4,397.5,369.1,217.7,18.1,0.0,147.9,540.5,974.6,654.7,331.2,314.5,463.2,420.5,353.1,291.5,349.4,541.8,995.6,750.7,425.0,346.7,233.6,112.4
DT20,WEEKENDS/HOLIDAY,9.0,1.2,40.4,70.9,116.4,206.9,309.8,297.8,297.0,296.9,315.0,346.2,341.4,422.7,400.8,372.4,311.6,360.9,420.3,260.3,19.9,0.0,91.6,252.7,263.9,315.1,347.4,385.7,386.1,402.3,401.0,392.2,408.2,465.2,490.9,432.6,390.1,325.7,252.8,126.4
DT21,WEEKDAY,17.1,3.3,57.4,154.5,421.3,322.7,243.3,299.5,335.2,383.2,303.3,390.3,417.0,740.7,1143.0,707.0,495.3,587.1,565.0,234.4,14.0,0.0,115.1,486.0,1197.5,742.6,426.0,483.6,468.3,459.4,342.0,334.4,303.9,399.1,852.2,528.1,284.4,251.4,208.4,90.5
DT21,WEEKENDS/HOLIDAY,13.7,0.8,35.8,62.4,129.0,218.4,276.8,289.0,351.6,350.2,343.1,371.0,458.3,503.1,497.8,439.8,338.6,350.6,345.8,195.2,12.2,0.0,62.4,134.9,327.1,397.7,439.2,371.4,460.2,463.2,463.3,399.9,345.9,345.9,340.1,251.6,259.2,274.8,202.8,98.8
DT22,WEEKDAY,10.0,26.5,234.5,494.7,638.3,392.3,291.2,261.7,291.8,357.0,298.2,275.5,298.0,424.4,590.0,535.3,463.9,467.8,397.0,188.0,19.7,0.0,122.4,368.9,466.7,418.5,364.5,325.2,383.1,304.7,278.7,307.5,357.2,544.3,983.1,839.7,529.1,365.6,329.5,173.1
DT22,WEEKENDS/HOLIDAY,25.8,13.7,140.9,248.2,286.7,287.0,338.8,355.0,421.2,472.8,446.2,455.4,469.3,531.1,667.4,795.8,1056.7,1026.7,805.4,388.2,20.8,0.0,130.4,222.8,339.8,474.0,602.1,578.0,573.6,570.0,537.4,566.9,678.4,1072.3,1261.9,891.1,542.2,375.0,334.3,212.8
DT23,WEEKDAY,2.4,4.3,63.5,204.3,352.2,191.5,116.9,170.6,212.2,146.8,118.5,145.7,181.9,580.9,1155.3,535.4,231.0,171.0,148.9,55.0,8.4,0.0,103.5,335.3,1075.0,773.7,234.4,125.1,163.0,230.1,163.5,125.0,126.8,193.1,408.6,296.6,151.6,126.0,112.3,60.2
DT23,WEEKENDS/HOLIDAY,1.8,1.7,34.9,80.8,84.1,115.7,115.9,124.3,175.0,153.9,140.0,134.9,151.9,169.6,189.3,138.6,113.4,92.4,84.9,45.8,13.4,0.0,31.9,79.6,126.7,133.9,141.0,133.7,135.9,157.2,158.6,128.2,141.1,126.7,136.9,129.9,104.9,116.9,119.7,74.0
DT24,WEEKDAY,0.8,51.1,382.0,719.2,881.0,439.7,230.1,195.8,199.7,210.0,166.8,154.3,186.6,424.3,513.0,303.8,165.7,128.2,74.3,24.3,19.3,0.0,99.4,373.4,453.5,179.4,100.9,116.2,167.9,170.7,169.7,184.0,224.4,386.4,748.8,529.0,342.2,323.7,303.6,211.1
DT24,WEEKENDS/HOLIDAY,1.9,15.0,156.2,236.9,256.7,264.2,261.6,238.3,238.3,242.7,223.1,203.8,209.1,248.0,258.7,220.1,133.9,109.1,79.3,31.8,24.7,0.0,62.9,114.8,152.2,115.1,112.4,132.1,165.7,187.1,182.9,185.6,203.2,261.4,290.2,287.7,295.9,282.9,323.6,224.9
DT25,WEEKDAY,4.0,23.6,211.7,420.9,524.0,261.4,154.8,129.0,144.3,186.0,113.9,120.1,149.6,390.7,634.1,284.7,132.2,107.5,94.0,37.4,12.4,6.8,120.6,399.9,578.8,239.8,95.2,79.1,114.8,109.2,113.0,116.2,156.1,278.0,527.7,452.1,264.0,220.2,221.9,121.8
DT25,WEEKENDS/HOLIDAY,2.8,8.8,96.7,152.3,169.6,161.8,202.8,185.2,231.4,178.0,141.8,129.1,163.3,218.1,243.7,172.7,108.7,78.2,69.7,31.9,16.3,1.2,35.2,105.3,166.4,117.2,113.2,90.8,104.8,133.9,135.2,145.9,162.8,206.7,215.9,220.7,199.8,195.8,210.1,122.2
DT27,WEEKDAY,1.4,33.3,323.9,697.5,716.6,399.4,275.9,244.6,293.2,378.3,322.1,244.5,329.5,867.3,1562.1,634.2,346.0,209.1,154.7,45.2,28.0,6.5,261.1,895.4,1487.8,626.1,265.7,186.7,226.6,262.9,228.8,224.0,277.8,414.5,760.7,594.7,384.1,312.3,293.2,149.5
DT27,WEEKENDS/HOLIDAY,1.8,16.8,158.8,269.4,297.1,317.7,352.0,343.2,388.8,417.6,322.9,315.7,393.1,510.9,515.9,348.2,208.1,150.4,116.0,48.4,31.4,1.1,80.6,238.3,357.6,230.6,212.9,176.1,218.8,235.9,244.8,250.2,261.2,359.6,390.2,442.4,458.6,419.4,386.2,214.9
DT28,WEEKDAY,1.5,67.2,707.0,1662.7,1467.5,657.0,388.0,353.4,349.6,325.8,276.7,331.4,318.5,1087.6,1707.7,722.2,328.7,181.9,124.0,90.9,56.6,6.0,282.6,960.7,1707.7,590.5,213.1,186.2,228.4,291.3,315.6,267.2,339.7,601.9,1149.2,1047.1,677.1,625.6,674.8,304.9
DT28,WEEKENDS/HOLIDAY,2.8,26.7,345.2,632.9,567.3,541.9,530.9,514.0,526.9,535.3,425.9,406.3,499.0,738.6,746.6,457.0,249.1,165.7,116.0,62.4,72.2,1.0,101.3,294.9,378.9,200.1,182.1,199.4,268.3,314.8,326.8,336.7,382.8,538.9,577.6,680.4,756.1,809.7,779.9,462.3
DT29,WEEKDAY,1.8,72.0,560.9,1280.5,1499.5,722.1,370.3,268.5,238.9,228.4,197.1,179.3,211.5,411.4,577.9,274.0,145.0,110.1,75.5,32.3,37.7,4.5,77.0,269.5,383.3,202.2,100.1,106.0,151.7,191.2,200.1,224.5,308.1,563.6,1143.0,887.6,604.6,493.3,491.1,292.9
DT29,WEEKENDS/HOLIDAY,3.0,27.4,216.8,321.3,392.7,410.6,397.1,379.3,343.1,352.0,293.2,279.6,284.4,333.3,330.2,253.6,139.1,100.7,78.4,35.2,40.7,1.7,34.4,99.4,116.7,119.6,105.0,137.4,183.2,245.3,231.3,269.7,283.7,316.6,350.0,368.2,410.9,442.2,453.3,280.8
DT3,WEEKDAY,1.2,44.3,417.2,1243.7,1605.2,752.5,409.6,358.5,353.4,340.3,284.6,390.0,384.4,424.5,418.3,211.2,120.3,117.0,79.4,24.1,47.9,2.5,58.0,503.5,228.0,139.5,137.6,153.2,193.3,271.9,304.5,312.7,357.9,510.1,1046.7,969.0,577.3,485.8,427.3,204.4
DT3,WEEKENDS/HOLIDAY,2.9,14.2,96.2,233.9,407.4,517.7,532.6,550.7,520.4,451.9,356.6,336.9,354.0,385.6,364.7,243.6,131.8,114.3,84.4,33.8,46.7,0.9,30.9,106.0,167.6,168.6,172.3,197.0,233.8,285.6,294.1,303.9,331.6,377.8,442.7,438.9,393.6,392.9,338.8,187.8
DT30,WEEKDAY,0.6,66.0,508.9,1382.7,1865.3,794.2,416.6,332.8,290.1,284.3,237.2,184.3,220.7,302.0,366.8,219.2,138.5,108.2,78.0,33.1,42.3,4.2,161.8,315.0,186.2,132.8,104.6,110.0,169.3,211.8,234.2,262.6,344.9,640.4,1417.5,1107.7,704.9,564.2,495.3,269.0
DT30,WEEKENDS/HOLIDAY,1.6,24.7,163.0,282.6,412.2,420.3,437.7,423.8,440.0,393.8,333.6,287.6,313.4,357.1,372.4,246.0,134.0,116.8,81.2,40.7,44.7,1.4,55.6,144.9,148.2,135.8,127.2,148.0,214.8,263.9,281.6,293.3,341.2,391.3,408.9,405.1,417.7,441.1,428.1,254.9
DT31,WEEKDAY,3.5,83.7,498.6,1252.7,1546.1,678.0,354.5,302.2,317.7,340.0,276.3,282.6,331.7,517.6,627.1,331.2,222.4,218.0,158.9,64.0,59.0,2.9,135.1,516.9,701.5,314.0,199.3,190.6,269.1,317.4,275.4,290.6,359.3,668.7,1595.9,1136.1,667.0,522.0,503.3,275.1
DT31,WEEKENDS/HOLIDAY,4.9,34.6,172.4,281.4,337.7,398.2,379.9,405.8,393.3,394.7,333.4,329.9,354.3,405.7,397.7,285.1,189.4,163.6,127.0,56.3,45.7,1.8,58.4,182.6,211.6,176.9,182.3,207.0,252.4,350.9,347.3,343.9,340.2,441.9,459.2,464.8,446.9,450.6,449.6,261.1
DT32,WEEKDAY,21.7,129.8,918.5,2509.0,3168.6,1545.2,888.2,734.3,797.6,955.3,792.7,714.6,815.0,1228.0,1670.1,1356.8,1007.6,948.9,660.1,215.8,103.6,42.2,495.0,1097.3,1215.5,794.7,622.4,642.1,934.5,897.0,841.1,937.4,1121.5,2000.2,4377.4,3035.9,1569.6,1016.6,849.0,431.0
DT32,WEEKENDS/HOLIDAY,33.3,66.0,311.9,555.8,693.8,785.8,828.6,932.1,1053.3,1152.7,1124.0,1092.3,1102.8,1260.4,1258.0,1105.3,966.3,923.3,691.7,265.3,103.4,10.1,201.7,381.9,531.0,635.2,737.0,869.2,989.1,1139.4,1166.7,1187.4,1207.0,1429.8,1510.0,1386.0,1082.7,895.4,753.1,456.9
DT33,WEEKDAY,1.0,253.1,1475.2,3590.6,4107.7,1832.2,1055.2,713.2,672.8,622.0,493.8,396.5,479.1,753.3,983.1,576.2,314.3,228.8,171.1,69.1,175.6,4.4,296.5,831.5,506.0,240.2,199.4,239.6,373.9,459.3,496.5,556.6,763.9,1343.6,3166.6,2641.5,1750.3,1436.0,1322.0,681.3
DT33,WEEKENDS/HOLIDAY,1.2,111.8,437.1,705.4,879.4,931.1,960.4,920.4,902.6,858.8,765.9,695.2,711.0,907.1,888.0,598.7,332.7,245.1,189.1,80.8,172.9,2.2,89.2,250.0,247.7,246.9,242.9,310.7,447.8,580.7,628.7,683.6,742.3,804.8,915.6,980.6,1038.0,1148.9,1130.0,689.4
DT34,WEEKDAY,0.1,57.0,169.5,444.7,620.9,377.4,216.3,227.5,242.0,175.2,136.1,152.7,263.0,582.8,723.0,331.8,201.7,140.7,112.9,50.4,36.1,0.6,130.9,367.2,584.1,305.9,149.9,123.7,152.6,232.4,187.1,141.6,157.7,222.9,496.4,536.0,347.7,265.5,197.7,124.1
DT34,WEEKENDS/HOLIDAY,0.7,25.0,46.4,86.1,136.2,139.0,192.8,217.7,298.9,228.0,171.9,187.0,203.1,273.7,273.7,217.4,132.0,72.8,67.6,30.9,38.6,0.2,48.7,112.3,137.9,103.4,88.4,107.3,127.9,168.4,176.7,178.9,174.2,164.8,202.1,218.7,223.4,249.4,190.2,119.4
DT5,WEEKDAY,5.8,71.8,688.2,1673.4,1837.0,900.5,508.6,517.9,596.1,639.9,507.9,540.0,693.1,992.5,1225.4,745.0,519.2,446.5,326.0,164.9,65.4,15.4,227.6,756.1,894.9,651.1,436.6,412.0,536.1,536.2,553.6,551.9,729.7,1034.9,1795.0,1549.0,860.6,730.6,665.6,326.5
DT5,WEEKENDS/HOLIDAY,7.3,34.0,236.2,429.3,591.2,715.8,789.3,963.8,992.0,991.4,821.2,751.8,790.3,852.2,873.2,649.4,426.0,314.1,241.7,101.3,88.7,9.8,116.2,352.0,515.8,625.1,577.0,573.0,627.8,687.6,660.0,630.3,702.4,813.8,941.2,863.1,740.0,701.6,684.0,398.3
DT6,WEEKDAY,1.2,10.6,175.5,539.3,683.8,382.5,295.8,392.2,535.7,443.1,443.8,635.5,633.5,912.9,961.7,489.2,240.1,293.7,358.4,55.9,20.2,7.5,219.7,751.8,783.5,401.9,258.4,389.1,362.3,327.6,339.7,365.8,307.1,487.5,894.0,530.6,295.6,263.9,211.0,108.7
DT6,WEEKENDS/HOLIDAY,0.9,2.9,47.7,109.1,226.4,293.6,318.2,365.0,374.6,337.0,269.7,321.9,277.4,309.7,321.7,188.9,102.2,86.9,87.6,38.3,24.8,1.2,31.4,135.9,240.9,186.9,168.1,213.9,227.2,257.7,242.0,256.7,258.6,263.2,302.6,262.2,233.4,237.4,194.9,119.8
DT7,WEEKDAY,0.7,7.0,84.5,271.5,350.3,227.6,177.5,177.6,190.0,251.6,181.4,248.8,308.7,409.1,467.4,292.0,138.8,133.0,100.0,38.3,7.5,4.8,95.9,701.0,792.5,284.4,165.2,264.4,188.7,201.1,214.1,237.6,241.3,300.1,549.3,392.7,194.7,145.5,117.5,55.3
DT7,WEEKENDS/HOLIDAY,1.1,3.8,24.9,66.0,133.4,191.0,198.9,197.0,192.9,209.7,172.0,177.6,179.8,232.4,239.9,167.9,86.9,88.2,86.4,34.6,11.4,0.1,37.4,175.9,199.6,170.7,179.7,161.0,169.7,184.1,185.3,180.7,183.3,225.8,249.1,198.0,148.1,129.7,109.1,49.3
