DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,4325.0,4348.300000000001
WEEKDAY,BP11,4589.599999999999,3902.2
WEEKDAY,BP12,3944.5000000000005,3471.8
WEEKDAY,BP13,2099.3999999999996,1856.2
WEEKDAY,BP2,4190.900000000001,3267.7
WEEKDAY,BP3,5156.500000000001,4365.5
WEEKDAY,BP4,4975.599999999999,4797.699999999999
WEEKDAY,BP5,2675.1,2025.8000000000002
WEEKDAY,BP6,13323.6,16481.300000000003
WEEKDAY,BP7,1900.0,1690.3999999999999
WEEKDAY,BP8,3217.7,3033.0999999999995
WEEKDAY,BP9,3368.7999999999997,3291.2
WEEKDAY,CC1-NE6-NS24,33891.299999999996,31957.400000000005
WEEKDAY,CC10,17112.2,16092.6
WEEKDAY,CC11,19488.600000000002,19943.800000000003
WEEKDAY,CC12,7030.500000000001,5922.2
WEEKDAY,CC14,8086.6,7516.4
WEEKDAY,CC16,11428.5,10796.4
WEEKDAY,CC17,4477.4000000000015,4233.7
WEEKDAY,CC19,7298.499999999998,7832.900000000001
WEEKDAY,CC2,6260.499999999999,6891.899999999999
WEEKDAY,CC20,5765.900000000001,5766.2
WEEKDAY,CC21,8532.8,9222.3
WEEKDAY,CC23,16939.899999999998,16711.0
WEEKDAY,CC24,24962.600000000002,24711.800000000003
WEEKDAY,CC25,7866.599999999999,7227.199999999999
WEEKDAY,CC26,5973.000000000001,6206.6
WEEKDAY,CC27,8022.2,8063.800000000001
WEEKDAY,CC28,3943.7000000000007,4261.3
WEEKDAY,CC3,7650.5,7437.9000000000015
WEEKDAY,CC4-DT15,19212.7,19852.099999999995
WEEKDAY,CC5,4993.700000000001,5210.500000000001
WEEKDAY,CC6,8196.900000000001,8630.000000000002
WEEKDAY,CC7,7746.0,8012.799999999999
WEEKDAY,CC8,8791.699999999999,7596.599999999999
WEEKDAY,CE1,25893.8,25637.2
WEEKDAY,CG1,16973.6,17620.1
WEEKDAY,CG2,20517.8,19866.7
WEEKDAY,DT1,30535.299999999996,29715.499999999993
WEEKDAY,DT10,5460.8,4514.1
WEEKDAY,DT11,29055.399999999998,30767.299999999996
WEEKDAY,DT13,10155.0,10567.599999999999
WEEKDAY,DT17,24416.300000000003,25209.999999999996
WEEKDAY,DT18,19023.3,20330.5
WEEKDAY,DT2,3058.4,2272.4
WEEKDAY,DT20,7316.800000000002,8265.0
WEEKDAY,DT21,7820.6,7986.9
WEEKDAY,DT22,6936.099999999999,7481.499999999999
WEEKDAY,DT23,4788.300000000001,4812.2
WEEKDAY,DT24,5450.7,5103.599999999999
WEEKDAY,DT25,4123.900000000001,4227.6
WEEKDAY,DT27,8078.799999999999,7886.400000000001
WEEKDAY,DT28,11149.299999999997,10526.199999999999
WEEKDAY,DT29,7457.0,6732.000000000001
WEEKDAY,DT3,7979.700000000001,6931.099999999999
WEEKDAY,DT30,7829.500000000001,7478.7
WEEKDAY,DT31,8406.800000000001,8999.199999999999
WEEKDAY,DT32,21077.8,23024.0
WEEKDAY,DT33,18788.3,17484.699999999997
WEEKDAY,DT34,5225.7,4760.099999999999
WEEKDAY,DT5,13599.699999999997,13328.800000000001
WEEKDAY,DT6,8484.400000000001,7325.899999999999
WEEKDAY,DT7,4055.7999999999997,5153.599999999999
WEEKDAY,DT8,5182.9000000000015,4985.4
WEEKDAY,EW1,32788.7,30945.8
WEEKDAY,EW10,11699.3,11880.500000000002
WEEKDAY,EW11,20344.500000000004,20715.699999999997
WEEKDAY,EW12,51791.899999999994,54892.7
WEEKDAY,EW13-NS25,41290.2,42509.6
WEEKDAY,EW14-NS26,60743.99999999999,59950.7
WEEKDAY,EW15,48461.3,50958.30000000001
WEEKDAY,EW16,31010.0,30784.700000000004
WEEKDAY,EW17,28882.1,29992.9
WEEKDAY,EW18,18946.9,19404.0
WEEKDAY,EW19,15418.800000000003,14205.099999999999
WEEKDAY,EW2,32642.899999999994,33758.0
WEEKDAY,EW20,16265.200000000003,15625.299999999997
WEEKDAY,EW21,29023.000000000004,27028.299999999996
WEEKDAY,EW22,15453.300000000003,15725.499999999996
WEEKDAY,EW23,47383.400000000016,48463.600000000006
WEEKDAY,EW24-NS1,78540.8,83492.2
WEEKDAY,EW25,9593.699999999999,8105.4000000000015
WEEKDAY,EW26,34982.100000000006,30264.4
WEEKDAY,EW27,49868.2,57433.0
WEEKDAY,EW28,32794.2,24396.6
WEEKDAY,EW29,18224.7,18524.799999999996
WEEKDAY,EW3,18307.200000000004,18679.300000000003
WEEKDAY,EW30,3649.2,3132.0
WEEKDAY,EW31,4260.3,3530.2000000000003
WEEKDAY,EW32,3987.7999999999997,3876.6000000000004
WEEKDAY,EW33,3376.6,3540.0
WEEKDAY,EW4,17811.1,15870.400000000001
WEEKDAY,EW5,34964.50000000001,34358.9
WEEKDAY,EW6,11282.7,13255.8
WEEKDAY,EW7,14735.7,17205.6
WEEKDAY,EW8,42969.3,43887.99999999999
WEEKDAY,EW9,22379.600000000002,21976.799999999996
WEEKDAY,NE1,45424.8,46974.700000000004
WEEKDAY,NE10,15206.299999999996,15435.699999999999
WEEKDAY,NE11,5970.099999999999,5555.400000000001
WEEKDAY,NE12,58135.90000000001,60247.40000000001
WEEKDAY,NE13,20532.7,20671.1
WEEKDAY,NE14,32385.2,30869.4
WEEKDAY,NE15,17317.7,15928.0
WEEKDAY,NE16-STC,43552.4,44880.100000000006
WEEKDAY,NE17-PTC,38128.7,36637.7
WEEKDAY,NE4,52976.499999999985,52938.30000000001
