DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS,multiplier
WEEKDAY,BP11,BP2,68.0,22
WEEKDAY,BP11,BP3,92.0,22
WEEKDAY,BP11,BP4,131.0,22
WEEKDAY,BP11,BP5,157.0,22
WEEKDAY,BP11,BP6,1664.0,22
WEEKDAY,BP11,BP7,99.0,22
WEEKDAY,BP11,BP8,347.0,22
WEEKDAY,BP11,BP9,216.0,22
WEEKDAY,BP11,CC11,1.0,22
WEEKDAY,BP11,CC16,1.0,22
WEEKDAY,BP11,CC23,1.0,22
WEEKDAY,BP11,CC24,3.0,22
WEEKDAY,BP11,CE1,1.0,22
WEEKDAY,BP11,DT11,1.0,22
WEEKDAY,BP11,DT5,2.0,22
WEEKDAY,BP11,DT6,2.0,22
WEEKDAY,BP11,DT7,1.0,22
WEEKDAY,BP11,DT8,2.0,22
WEEKDAY,BP11,EW11,1.0,22
WEEKDAY,BP11,EW12,2.0,22
WEEKDAY,BP11,EW13-NS25,1.0,22
WEEKDAY,BP11,EW15,5.0,22
WEEKDAY,BP11,EW16,1.0,22
WEEKDAY,BP11,EW17,8.0,22
WEEKDAY,BP11,EW18,14.0,22
WEEKDAY,BP11,EW19,13.0,22
WEEKDAY,BP11,EW20,17.0,22
WEEKDAY,BP11,EW21,7.0,22
WEEKDAY,BP11,EW22,44.0,22
WEEKDAY,BP11,EW23,66.0,22
WEEKDAY,BP11,EW24-NS1,326.0,22
WEEKDAY,BP11,EW25,3.0,22
WEEKDAY,BP11,EW26,31.0,22
WEEKDAY,BP11,EW27,72.0,22
WEEKDAY,BP11,EW28,37.0,22
WEEKDAY,BP11,EW29,46.0,22
WEEKDAY,BP11,EW30,8.0,22
WEEKDAY,BP11,EW31,5.0,22
WEEKDAY,BP11,EW32,7.0,22
WEEKDAY,BP11,EW33,3.0,22
WEEKDAY,BP11,EW4,1.0,22
WEEKDAY,BP11,EW5,1.0,22
WEEKDAY,BP11,EW8,1.0,22
WEEKDAY,BP11,NE1,2.0,22
WEEKDAY,BP11,NS10,26.0,22
WEEKDAY,BP11,NS11,22.0,22
WEEKDAY,BP11,NS13,24.0,22
WEEKDAY,BP11,NS14,9.0,22
WEEKDAY,BP11,NS15,50.0,22
WEEKDAY,BP11,NS16,14.0,22
WEEKDAY,BP11,NS17,2.0,22
WEEKDAY,BP11,NS19,1.0,22
WEEKDAY,BP11,NS2,54.0,22
WEEKDAY,BP11,NS20,1.0,22
WEEKDAY,BP11,NS3,36.0,22
WEEKDAY,BP11,NS4,339.0,22
WEEKDAY,BP11,NS5,65.0,22
WEEKDAY,BP11,NS7,34.0,22
WEEKDAY,BP11,NS8,16.0,22
WEEKDAY,BP11,NS9,54.0,22
WEEKDAY,BP12,BP10,148.0,22
WEEKDAY,BP12,BP11,69.0,22
WEEKDAY,BP12,BP13,61.0,22
WEEKDAY,BP12,BP2,74.0,22
WEEKDAY,BP12,BP3,103.0,22
WEEKDAY,BP12,BP4,93.0,22
WEEKDAY,BP12,BP5,114.0,22
WEEKDAY,BP12,BP6,1668.0,22
WEEKDAY,BP12,BP7,44.0,22
WEEKDAY,BP12,BP8,186.0,22
WEEKDAY,BP12,BP9,181.0,22
WEEKDAY,BP12,CC11,1.0,22
WEEKDAY,BP12,CC23,2.0,22
WEEKDAY,BP12,CC24,2.0,22
WEEKDAY,BP12,DT10,1.0,22
WEEKDAY,BP12,DT11,2.0,22
WEEKDAY,BP12,DT5,1.0,22
WEEKDAY,BP12,DT6,2.0,22
WEEKDAY,BP12,DT7,2.0,22
WEEKDAY,BP12,DT8,1.0,22
WEEKDAY,BP12,EW12,1.0,22
WEEKDAY,BP12,EW13-NS25,1.0,22
WEEKDAY,BP12,EW14-NS26,3.0,22
WEEKDAY,BP12,EW15,2.0,22
WEEKDAY,BP12,EW16,2.0,22
WEEKDAY,BP12,EW17,8.0,22
WEEKDAY,BP12,EW18,12.0,22
WEEKDAY,BP12,EW19,7.0,22
WEEKDAY,BP12,EW20,11.0,22
WEEKDAY,BP12,EW21,8.0,22
WEEKDAY,BP12,EW22,32.0,22
WEEKDAY,BP12,EW23,44.0,22
WEEKDAY,BP12,EW24-NS1,222.0,22
WEEKDAY,BP12,EW25,4.0,22
WEEKDAY,BP12,EW26,23.0,22
WEEKDAY,BP12,EW27,44.0,22
WEEKDAY,BP12,EW28,35.0,22
WEEKDAY,BP12,EW29,41.0,22
WEEKDAY,BP12,EW30,7.0,22
WEEKDAY,BP12,EW31,3.0,22
WEEKDAY,BP12,EW32,3.0,22
WEEKDAY,BP12,EW33,2.0,22
WEEKDAY,BP12,EW5,1.0,22
WEEKDAY,BP12,NE1,1.0,22
WEEKDAY,BP12,NE10,1.0,22
WEEKDAY,BP12,NE7,1.0,22
WEEKDAY,BP12,NS10,27.0,22
WEEKDAY,BP12,NS11,33.0,22
WEEKDAY,BP12,NS13,24.0,22
WEEKDAY,BP12,NS14,9.0,22
WEEKDAY,BP12,NS15,41.0,22
WEEKDAY,BP12,NS16,15.0,22
WEEKDAY,BP12,NS17,2.0,22
WEEKDAY,BP12,NS18,1.0,22
WEEKDAY,BP12,NS19,1.0,22
WEEKDAY,BP12,NS2,41.0,22
WEEKDAY,BP12,NS20,1.0,22
WEEKDAY,BP12,NS3,34.0,22
WEEKDAY,BP12,NS4,266.0,22
WEEKDAY,BP12,NS5,52.0,22
WEEKDAY,BP12,NS7,27.0,22
WEEKDAY,BP12,NS8,19.0,22
WEEKDAY,BP12,NS9,55.0,22
WEEKDAY,BP13,BP10,112.0,22
WEEKDAY,BP13,BP11,94.0,22
WEEKDAY,BP13,BP12,74.0,22
WEEKDAY,BP13,BP2,47.0,22
WEEKDAY,BP13,BP3,52.0,22
WEEKDAY,BP13,BP4,61.0,22
WEEKDAY,BP13,BP5,36.0,22
WEEKDAY,BP13,BP6,554.0,22
WEEKDAY,BP13,BP7,14.0,22
WEEKDAY,BP13,BP8,57.0,22
WEEKDAY,BP13,BP9,150.0,22
WEEKDAY,BP13,CC24,1.0,22
WEEKDAY,BP13,DT11,1.0,22
WEEKDAY,BP13,DT6,1.0,22
WEEKDAY,BP13,DT8,1.0,22
WEEKDAY,BP13,EW13-NS25,1.0,22
WEEKDAY,BP13,EW14-NS26,1.0,22
WEEKDAY,BP13,EW15,1.0,22
WEEKDAY,BP13,EW16,2.0,22
WEEKDAY,BP13,EW17,7.0,22
WEEKDAY,BP13,EW18,5.0,22
WEEKDAY,BP13,EW19,6.0,22
WEEKDAY,BP13,EW20,7.0,22
WEEKDAY,BP13,EW21,3.0,22
WEEKDAY,BP13,EW22,32.0,22
WEEKDAY,BP13,EW23,33.0,22
WEEKDAY,BP13,EW24-NS1,214.0,22
WEEKDAY,BP13,EW25,1.0,22
WEEKDAY,BP13,EW26,5.0,22
WEEKDAY,BP13,EW27,29.0,22
WEEKDAY,BP13,EW28,14.0,22
WEEKDAY,BP13,EW29,25.0,22
WEEKDAY,BP13,EW30,1.0,22
WEEKDAY,BP13,EW31,4.0,22
WEEKDAY,BP13,EW32,6.0,22
WEEKDAY,BP13,EW33,1.0,22
WEEKDAY,BP13,EW9,1.0,22
WEEKDAY,BP13,NE1,1.0,22
WEEKDAY,BP13,NS10,17.0,22
WEEKDAY,BP13,NS11,21.0,22
WEEKDAY,BP13,NS13,16.0,22
WEEKDAY,BP13,NS14,7.0,22
WEEKDAY,BP13,NS15,27.0,22
WEEKDAY,BP13,NS16,7.0,22
WEEKDAY,BP13,NS18,1.0,22
WEEKDAY,BP13,NS19,1.0,22
WEEKDAY,BP13,NS2,23.0,22
WEEKDAY,BP13,NS3,27.0,22
WEEKDAY,BP13,NS4,192.0,22
WEEKDAY,BP13,NS5,32.0,22
WEEKDAY,BP13,NS7,11.0,22
WEEKDAY,BP13,NS8,5.0,22
WEEKDAY,BP13,NS9,34.0,22
WEEKDAY,BP2,BP10,51.0,22
WEEKDAY,BP2,BP11,56.0,22
WEEKDAY,BP2,BP12,69.0,22
WEEKDAY,BP2,BP13,37.0,22
WEEKDAY,BP2,BP3,52.0,22
WEEKDAY,BP2,BP4,105.0,22
WEEKDAY,BP2,BP5,83.0,22
WEEKDAY,BP2,BP6,1479.0,22
WEEKDAY,BP2,BP7,36.0,22
WEEKDAY,BP2,BP8,113.0,22
WEEKDAY,BP2,BP9,94.0,22
WEEKDAY,BP2,CC1-NE6-NS24,2.0,22
WEEKDAY,BP2,CC10,1.0,22
WEEKDAY,BP2,CC11,5.0,22
WEEKDAY,BP2,CC14,1.0,22
WEEKDAY,BP2,CC16,2.0,22
WEEKDAY,BP2,CC19,1.0,22
WEEKDAY,BP2,CC2,1.0,22
WEEKDAY,BP2,CC21,3.0,22
WEEKDAY,BP2,CC23,20.0,22
WEEKDAY,BP2,CC24,34.0,22
WEEKDAY,BP2,CC25,4.0,22
WEEKDAY,BP2,CC26,9.0,22
WEEKDAY,BP2,CC27,10.0,22
WEEKDAY,BP2,CC28,1.0,22
WEEKDAY,BP2,CC3,1.0,22
WEEKDAY,BP2,CC4-DT15,4.0,22
WEEKDAY,BP2,CE1,1.0,22
WEEKDAY,BP2,CG1,2.0,22
WEEKDAY,BP2,CG2,5.0,22
WEEKDAY,BP2,DT10,1.0,22
WEEKDAY,BP2,DT11,10.0,22
WEEKDAY,BP2,DT13,3.0,22
WEEKDAY,BP2,DT17,6.0,22
WEEKDAY,BP2,DT18,5.0,22
WEEKDAY,BP2,DT27,2.0,22
WEEKDAY,BP2,DT3,1.0,22
WEEKDAY,BP2,DT5,4.0,22
WEEKDAY,BP2,DT6,1.0,22
WEEKDAY,BP2,DT7,3.0,22
WEEKDAY,BP2,DT8,4.0,22
WEEKDAY,BP2,EW1,2.0,22
WEEKDAY,BP2,EW10,2.0,22
WEEKDAY,BP2,EW11,3.0,22
WEEKDAY,BP2,EW12,7.0,22
WEEKDAY,BP2,EW13-NS25,9.0,22
WEEKDAY,BP2,EW14-NS26,29.0,22
WEEKDAY,BP2,EW15,47.0,22
WEEKDAY,BP2,EW16,23.0,22
WEEKDAY,BP2,EW17,19.0,22
WEEKDAY,BP2,EW18,22.0,22
WEEKDAY,BP2,EW19,17.0,22
WEEKDAY,BP2,EW2,3.0,22
WEEKDAY,BP2,EW20,30.0,22
WEEKDAY,BP2,EW21,37.0,22
WEEKDAY,BP2,EW22,56.0,22
WEEKDAY,BP2,EW23,90.0,22
WEEKDAY,BP2,EW24-NS1,251.0,22
WEEKDAY,BP2,EW25,7.0,22
WEEKDAY,BP2,EW26,26.0,22
WEEKDAY,BP2,EW27,42.0,22
WEEKDAY,BP2,EW28,18.0,22
WEEKDAY,BP2,EW29,40.0,22
WEEKDAY,BP2,EW3,2.0,22
WEEKDAY,BP2,EW30,7.0,22
WEEKDAY,BP2,EW31,7.0,22
WEEKDAY,BP2,EW32,10.0,22
WEEKDAY,BP2,EW33,4.0,22
WEEKDAY,BP2,EW4,6.0,22
WEEKDAY,BP2,EW5,4.0,22
WEEKDAY,BP2,EW6,1.0,22
WEEKDAY,BP2,EW7,4.0,22
WEEKDAY,BP2,EW8,7.0,22
WEEKDAY,BP2,EW9,4.0,22
WEEKDAY,BP2,NE1,18.0,22
WEEKDAY,BP2,NE10,1.0,22
WEEKDAY,BP2,NE12,2.0,22
WEEKDAY,BP2,NE17-PTC,1.0,22
WEEKDAY,BP2,NE4,5.0,22
WEEKDAY,BP2,NE5,2.0,22
WEEKDAY,BP2,NE7,3.0,22
WEEKDAY,BP2,NE8,2.0,22
WEEKDAY,BP2,NE9,1.0,22
WEEKDAY,BP2,NS10,42.0,22
WEEKDAY,BP2,NS11,36.0,22
WEEKDAY,BP2,NS13,56.0,22
WEEKDAY,BP2,NS14,15.0,22
WEEKDAY,BP2,NS15,63.0,22
WEEKDAY,BP2,NS16,33.0,22
WEEKDAY,BP2,NS17,15.0,22
WEEKDAY,BP2,NS18,7.0,22
WEEKDAY,BP2,NS19,11.0,22
WEEKDAY,BP2,NS2,80.0,22
WEEKDAY,BP2,NS20,6.0,22
WEEKDAY,BP2,NS21,1.0,22
WEEKDAY,BP2,NS22,4.0,22
WEEKDAY,BP2,NS23,1.0,22
WEEKDAY,BP2,NS3,32.0,22
WEEKDAY,BP2,NS4,287.0,22
WEEKDAY,BP2,NS5,125.0,22
WEEKDAY,BP2,NS7,46.0,22
WEEKDAY,BP2,NS8,31.0,22
WEEKDAY,BP2,NS9,83.0,22
WEEKDAY,BP3,BP10,94.0,22
WEEKDAY,BP3,BP11,80.0,22
WEEKDAY,BP3,BP12,123.0,22
WEEKDAY,BP3,BP13,46.0,22
WEEKDAY,BP3,BP2,46.0,22
WEEKDAY,BP3,BP4,27.0,22
WEEKDAY,BP3,BP5,107.0,22
WEEKDAY,BP3,BP6,1605.0,22
WEEKDAY,BP3,BP7,39.0,22
WEEKDAY,BP3,BP8,113.0,22
WEEKDAY,BP3,BP9,72.0,22
WEEKDAY,BP3,CC1-NE6-NS24,1.0,22
WEEKDAY,BP3,CC10,1.0,22
WEEKDAY,BP3,CC11,4.0,22
WEEKDAY,BP3,CC16,1.0,22
WEEKDAY,BP3,CC21,1.0,22
WEEKDAY,BP3,CC23,24.0,22
WEEKDAY,BP3,CC24,35.0,22
WEEKDAY,BP3,CC25,5.0,22
WEEKDAY,BP3,CC26,10.0,22
WEEKDAY,BP3,CC27,12.0,22
WEEKDAY,BP3,CC28,1.0,22
WEEKDAY,BP3,CE1,1.0,22
WEEKDAY,BP3,CG2,3.0,22
WEEKDAY,BP3,DT10,1.0,22
WEEKDAY,BP3,DT11,4.0,22
WEEKDAY,BP3,DT13,1.0,22
WEEKDAY,BP3,DT18,1.0,22
WEEKDAY,BP3,DT5,1.0,22
WEEKDAY,BP3,DT7,1.0,22
WEEKDAY,BP3,DT8,2.0,22
WEEKDAY,BP3,EW1,1.0,22
WEEKDAY,BP3,EW10,2.0,22
WEEKDAY,BP3,EW11,3.0,22
WEEKDAY,BP3,EW12,5.0,22
WEEKDAY,BP3,EW13-NS25,9.0,22
WEEKDAY,BP3,EW14-NS26,20.0,22
WEEKDAY,BP3,EW15,46.0,22
WEEKDAY,BP3,EW16,24.0,22
WEEKDAY,BP3,EW17,23.0,22
WEEKDAY,BP3,EW18,55.0,22
WEEKDAY,BP3,EW19,24.0,22
WEEKDAY,BP3,EW2,2.0,22
WEEKDAY,BP3,EW20,38.0,22
WEEKDAY,BP3,EW21,49.0,22
WEEKDAY,BP3,EW22,70.0,22
WEEKDAY,BP3,EW23,119.0,22
WEEKDAY,BP3,EW24-NS1,377.0,22
WEEKDAY,BP3,EW25,11.0,22
WEEKDAY,BP3,EW26,59.0,22
WEEKDAY,BP3,EW27,73.0,22
WEEKDAY,BP3,EW28,29.0,22
WEEKDAY,BP3,EW29,44.0,22
WEEKDAY,BP3,EW3,1.0,22
WEEKDAY,BP3,EW30,11.0,22
WEEKDAY,BP3,EW31,9.0,22
WEEKDAY,BP3,EW32,10.0,22
WEEKDAY,BP3,EW33,3.0,22
WEEKDAY,BP3,EW4,3.0,22
WEEKDAY,BP3,EW5,4.0,22
WEEKDAY,BP3,EW6,1.0,22
WEEKDAY,BP3,EW7,1.0,22
WEEKDAY,BP3,EW8,2.0,22
WEEKDAY,BP3,EW9,2.0,22
WEEKDAY,BP3,NE1,12.0,22
WEEKDAY,BP3,NE10,1.0,22
WEEKDAY,BP3,NE12,2.0,22
WEEKDAY,BP3,NE17-PTC,3.0,22
WEEKDAY,BP3,NE4,3.0,22
WEEKDAY,BP3,NE5,1.0,22
WEEKDAY,BP3,NE7,2.0,22
WEEKDAY,BP3,NS10,54.0,22
WEEKDAY,BP3,NS11,58.0,22
WEEKDAY,BP3,NS13,79.0,22
WEEKDAY,BP3,NS14,21.0,22
WEEKDAY,BP3,NS15,79.0,22
WEEKDAY,BP3,NS16,41.0,22
WEEKDAY,BP3,NS17,20.0,22
WEEKDAY,BP3,NS18,4.0,22
WEEKDAY,BP3,NS19,9.0,22
WEEKDAY,BP3,NS2,91.0,22
WEEKDAY,BP3,NS20,6.0,22
WEEKDAY,BP3,NS21,1.0,22
WEEKDAY,BP3,NS22,4.0,22
WEEKDAY,BP3,NS23,2.0,22
WEEKDAY,BP3,NS3,44.0,22
WEEKDAY,BP3,NS4,518.0,22
WEEKDAY,BP3,NS5,177.0,22
WEEKDAY,BP3,NS7,68.0,22
WEEKDAY,BP3,NS8,59.0,22
WEEKDAY,BP3,NS9,162.0,22
WEEKDAY,BP4,BP10,96.0,22
WEEKDAY,BP4,BP11,102.0,22
WEEKDAY,BP4,BP12,77.0,22
WEEKDAY,BP4,BP13,47.0,22
WEEKDAY,BP4,BP2,98.0,22
WEEKDAY,BP4,BP3,34.0,22
WEEKDAY,BP4,BP5,54.0,22
WEEKDAY,BP4,BP6,1388.0,22
WEEKDAY,BP4,BP7,53.0,22
WEEKDAY,BP4,BP8,83.0,22
WEEKDAY,BP4,BP9,67.0,22
WEEKDAY,BP4,CC1-NE6-NS24,1.0,22
WEEKDAY,BP4,CC10,1.0,22
WEEKDAY,BP4,CC11,1.0,22
WEEKDAY,BP4,CC14,1.0,22
WEEKDAY,BP4,CC21,3.0,22
WEEKDAY,BP4,CC23,1.0,22
WEEKDAY,BP4,CC24,10.0,22
WEEKDAY,BP4,CC25,1.0,22
WEEKDAY,BP4,CC27,1.0,22
WEEKDAY,BP4,CC28,2.0,22
WEEKDAY,BP4,CC4-DT15,1.0,22
WEEKDAY,BP4,CC6,1.0,22
WEEKDAY,BP4,CE1,1.0,22
WEEKDAY,BP4,CG2,1.0,22
WEEKDAY,BP4,DT10,1.0,22
WEEKDAY,BP4,DT11,1.0,22
WEEKDAY,BP4,DT13,1.0,22
WEEKDAY,BP4,DT5,1.0,22
WEEKDAY,BP4,DT8,1.0,22
WEEKDAY,BP4,EW1,1.0,22
WEEKDAY,BP4,EW11,2.0,22
WEEKDAY,BP4,EW12,4.0,22
WEEKDAY,BP4,EW13-NS25,4.0,22
WEEKDAY,BP4,EW14-NS26,2.0,22
WEEKDAY,BP4,EW15,12.0,22
WEEKDAY,BP4,EW16,6.0,22
WEEKDAY,BP4,EW17,46.0,22
WEEKDAY,BP4,EW18,41.0,22
WEEKDAY,BP4,EW19,24.0,22
WEEKDAY,BP4,EW2,2.0,22
WEEKDAY,BP4,EW20,39.0,22
WEEKDAY,BP4,EW21,23.0,22
WEEKDAY,BP4,EW22,23.0,22
WEEKDAY,BP4,EW23,101.0,22
WEEKDAY,BP4,EW24-NS1,300.0,22
WEEKDAY,BP4,EW25,3.0,22
WEEKDAY,BP4,EW26,35.0,22
WEEKDAY,BP4,EW27,100.0,22
WEEKDAY,BP4,EW28,34.0,22
WEEKDAY,BP4,EW29,22.0,22
WEEKDAY,BP4,EW3,2.0,22
WEEKDAY,BP4,EW30,1.0,22
WEEKDAY,BP4,EW31,2.0,22
WEEKDAY,BP4,EW32,5.0,22
WEEKDAY,BP4,EW33,1.0,22
WEEKDAY,BP4,EW4,2.0,22
WEEKDAY,BP4,EW5,2.0,22
WEEKDAY,BP4,EW7,1.0,22
WEEKDAY,BP4,EW8,2.0,22
WEEKDAY,BP4,EW9,1.0,22
WEEKDAY,BP4,NE1,5.0,22
WEEKDAY,BP4,NE12,5.0,22
WEEKDAY,BP4,NE14,1.0,22
WEEKDAY,BP4,NE15,1.0,22
WEEKDAY,BP4,NE16-STC,2.0,22
WEEKDAY,BP4,NE17-PTC,1.0,22
WEEKDAY,BP4,NE4,1.0,22
WEEKDAY,BP4,NE9,1.0,22
WEEKDAY,BP4,NS10,178.0,22
WEEKDAY,BP4,NS11,145.0,22
WEEKDAY,BP4,NS13,215.0,22
WEEKDAY,BP4,NS14,73.0,22
WEEKDAY,BP4,NS15,67.0,22
WEEKDAY,BP4,NS16,74.0,22
WEEKDAY,BP4,NS17,17.0,22
WEEKDAY,BP4,NS18,5.0,22
WEEKDAY,BP4,NS19,12.0,22
WEEKDAY,BP4,NS2,68.0,22
WEEKDAY,BP4,NS20,3.0,22
WEEKDAY,BP4,NS21,1.0,22
WEEKDAY,BP4,NS22,2.0,22
WEEKDAY,BP4,NS23,2.0,22
WEEKDAY,BP4,NS28,1.0,22
WEEKDAY,BP4,NS3,41.0,22
WEEKDAY,BP4,NS4,476.0,22
WEEKDAY,BP4,NS5,170.0,22
WEEKDAY,BP4,NS7,30.0,22
WEEKDAY,BP4,NS8,67.0,22
WEEKDAY,BP4,NS9,307.0,22
WEEKDAY,BP5,BP10,250.0,22
WEEKDAY,BP5,BP11,222.0,22
WEEKDAY,BP5,BP12,202.0,22
WEEKDAY,BP5,BP13,86.0,22
WEEKDAY,BP5,BP2,64.0,22
WEEKDAY,BP5,BP3,78.0,22
WEEKDAY,BP5,BP4,47.0,22
WEEKDAY,BP5,BP6,580.0,22
WEEKDAY,BP5,BP7,79.0,22
WEEKDAY,BP5,BP8,86.0,22
WEEKDAY,BP5,BP9,178.0,22
WEEKDAY,BP5,CC14,1.0,22
WEEKDAY,BP5,CC16,1.0,22
WEEKDAY,BP5,CC21,1.0,22
WEEKDAY,BP5,CC24,3.0,22
WEEKDAY,BP5,CG2,1.0,22
WEEKDAY,BP5,DT11,1.0,22
WEEKDAY,BP5,DT5,1.0,22
WEEKDAY,BP5,DT6,1.0,22
WEEKDAY,BP5,DT8,1.0,22
WEEKDAY,BP5,EW12,1.0,22
WEEKDAY,BP5,EW13-NS25,1.0,22
WEEKDAY,BP5,EW15,5.0,22
WEEKDAY,BP5,EW16,1.0,22
WEEKDAY,BP5,EW17,10.0,22
WEEKDAY,BP5,EW18,9.0,22
WEEKDAY,BP5,EW19,6.0,22
WEEKDAY,BP5,EW20,8.0,22
WEEKDAY,BP5,EW21,7.0,22
WEEKDAY,BP5,EW22,22.0,22
WEEKDAY,BP5,EW23,29.0,22
WEEKDAY,BP5,EW24-NS1,126.0,22
WEEKDAY,BP5,EW25,2.0,22
WEEKDAY,BP5,EW26,7.0,22
WEEKDAY,BP5,EW27,23.0,22
WEEKDAY,BP5,EW28,15.0,22
WEEKDAY,BP5,EW29,18.0,22
WEEKDAY,BP5,EW30,2.0,22
WEEKDAY,BP5,EW31,2.0,22
WEEKDAY,BP5,EW32,3.0,22
WEEKDAY,BP5,EW33,2.0,22
WEEKDAY,BP5,EW8,1.0,22
WEEKDAY,BP5,NE1,1.0,22
WEEKDAY,BP5,NS10,20.0,22
WEEKDAY,BP5,NS11,18.0,22
WEEKDAY,BP5,NS13,26.0,22
WEEKDAY,BP5,NS14,9.0,22
WEEKDAY,BP5,NS15,23.0,22
WEEKDAY,BP5,NS16,12.0,22
WEEKDAY,BP5,NS17,2.0,22
WEEKDAY,BP5,NS19,1.0,22
WEEKDAY,BP5,NS2,22.0,22
WEEKDAY,BP5,NS3,13.0,22
WEEKDAY,BP5,NS4,196.0,22
WEEKDAY,BP5,NS5,51.0,22
WEEKDAY,BP5,NS7,18.0,22
WEEKDAY,BP5,NS8,11.0,22
WEEKDAY,BP5,NS9,42.0,22
WEEKDAY,BP6,BP10,1279.0,22
WEEKDAY,BP6,BP11,1222.0,22
WEEKDAY,BP6,BP12,1138.0,22
WEEKDAY,BP6,BP13,466.0,22
WEEKDAY,BP6,BP2,1126.0,22
WEEKDAY,BP6,BP3,1341.0,22
WEEKDAY,BP6,BP4,1175.0,22
WEEKDAY,BP6,BP5,536.0,22
WEEKDAY,BP6,BP7,364.0,22
WEEKDAY,BP6,BP8,514.0,22
WEEKDAY,BP6,BP9,885.0,22
WEEKDAY,BP6,CC24,1.0,22
WEEKDAY,BP6,EW12,1.0,22
WEEKDAY,BP6,EW13-NS25,1.0,22
WEEKDAY,BP6,EW15,1.0,22
WEEKDAY,BP6,EW16,1.0,22
WEEKDAY,BP6,EW17,8.0,22
WEEKDAY,BP6,EW18,7.0,22
WEEKDAY,BP6,EW19,6.0,22
WEEKDAY,BP6,EW20,11.0,22
WEEKDAY,BP6,EW21,3.0,22
WEEKDAY,BP6,EW22,35.0,22
WEEKDAY,BP6,EW23,58.0,22
WEEKDAY,BP6,EW24-NS1,366.0,22
WEEKDAY,BP6,EW25,4.0,22
WEEKDAY,BP6,EW26,26.0,22
WEEKDAY,BP6,EW27,79.0,22
WEEKDAY,BP6,EW28,38.0,22
WEEKDAY,BP6,EW29,27.0,22
WEEKDAY,BP6,EW30,4.0,22
WEEKDAY,BP6,EW31,8.0,22
WEEKDAY,BP6,EW32,2.0,22
WEEKDAY,BP6,EW33,5.0,22
WEEKDAY,BP6,EW9,1.0,22
WEEKDAY,BP6,NS10,107.0,22
WEEKDAY,BP6,NS11,92.0,22
