DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,multiplier
WEEKENDS/HOLIDAY,BP6,9931.0,11803.0,9
WEEKENDS/HOLIDAY,BP7,1376.0,1267.0,9
WEEKENDS/HOLIDAY,BP8,2257.0,2128.0,9
WEEKENDS/HOLIDAY,BP9,2649.0,2584.0,9
WEEKENDS/HOLIDAY,CC1-NE6-NS24,33168.0,31972.0,9
WEEKENDS/HOLIDAY,CC10,10555.0,9831.0,9
WEEKENDS/HOLIDAY,CC11,8923.0,8777.0,9
WEEKENDS/HOLIDAY,CC12,4154.0,3809.0,9
WEEKENDS/HOLIDAY,CC14,4559.0,4361.0,9
WEEKENDS/HOLIDAY,CC16,6183.0,6147.0,9
WEEKENDS/HOLIDAY,CC17,2013.0,2018.0,9
WEEKENDS/HOLIDAY,CC19,7315.0,8032.0,9
WEEKENDS/HOLIDAY,CC2,4108.0,4437.0,9
WEEKENDS/HOLIDAY,CC20,3951.0,3933.0,9
WEEKENDS/HOLIDAY,CC21,6539.0,6859.0,9
WEEKENDS/HOLIDAY,CC23,3106.0,3080.0,9
WEEKENDS/HOLIDAY,CC24,6611.0,6495.0,9
WEEKENDS/HOLIDAY,CC25,4960.0,4415.0,9
WEEKENDS/HOLIDAY,CC26,3100.0,3160.0,9
WEEKENDS/HOLIDAY,CC27,1589.0,1596.0,9
WEEKENDS/HOLIDAY,CC28,2872.0,2756.0,9
WEEKENDS/HOLIDAY,CC3,9014.0,8741.0,9
WEEKENDS/HOLIDAY,CC4-DT15,12411.0,13143.0,9
WEEKENDS/HOLIDAY,CC5,4171.0,4174.0,9
WEEKENDS/HOLIDAY,CC6,9905.0,9506.0,9
WEEKENDS/HOLIDAY,CC7,5146.0,5623.0,9
WEEKENDS/HOLIDAY,CC8,5704.0,5372.0,9
WEEKENDS/HOLIDAY,CE1,36823.0,35450.0,9
WEEKENDS/HOLIDAY,CG1,14791.0,15550.0,9
WEEKENDS/HOLIDAY,CG2,25065.0,24698.0,9
WEEKENDS/HOLIDAY,DT1,23470.0,22744.0,9
WEEKENDS/HOLIDAY,DT10,3201.0,2546.0,9
WEEKENDS/HOLIDAY,DT11,23101.0,22496.0,9
WEEKENDS/HOLIDAY,DT13,8456.0,8766.0,9
WEEKENDS/HOLIDAY,DT17,4002.0,4004.0,9
WEEKENDS/HOLIDAY,DT18,3844.0,4266.0,9
WEEKENDS/HOLIDAY,DT2,1556.0,1180.0,9
WEEKENDS/HOLIDAY,DT20,5198.0,6150.0,9
WEEKENDS/HOLIDAY,DT21,5571.0,5651.0,9
WEEKENDS/HOLIDAY,DT22,9232.0,9984.0,9
WEEKENDS/HOLIDAY,DT23,2149.0,2190.0,9
WEEKENDS/HOLIDAY,DT24,3629.0,3605.0,9
WEEKENDS/HOLIDAY,DT25,2746.0,2699.0,9
WEEKENDS/HOLIDAY,DT27,5493.0,5211.0,9
WEEKENDS/HOLIDAY,DT28,8090.0,7664.0,9
WEEKENDS/HOLIDAY,DT29,4971.0,4490.0,9
WEEKENDS/HOLIDAY,DT3,5733.0,4911.0,9
WEEKENDS/HOLIDAY,DT30,5282.0,4948.0,9
WEEKENDS/HOLIDAY,DT31,5445.0,5675.0,9
WEEKENDS/HOLIDAY,DT32,16203.0,16673.0,9
WEEKENDS/HOLIDAY,DT33,12122.0,11353.0,9
WEEKENDS/HOLIDAY,DT34,3001.0,2831.0,9
WEEKENDS/HOLIDAY,DT5,11572.0,11308.0,9
WEEKENDS/HOLIDAY,DT6,4080.0,3859.0,9
WEEKENDS/HOLIDAY,DT7,2684.0,2948.0,9
WEEKENDS/HOLIDAY,DT8,2311.0,2363.0,9
WEEKENDS/HOLIDAY,EW1,24694.0,23918.0,9
WEEKENDS/HOLIDAY,EW10,13019.0,13440.0,9
WEEKENDS/HOLIDAY,EW11,15815.0,16093.0,9
WEEKENDS/HOLIDAY,EW12,54177.0,57362.0,9
WEEKENDS/HOLIDAY,EW13-NS25,44200.0,44210.0,9
WEEKENDS/HOLIDAY,EW14-NS26,15281.0,15666.0,9
WEEKENDS/HOLIDAY,EW15,14955.0,15829.0,9
WEEKENDS/HOLIDAY,EW16,14790.0,15287.0,9
WEEKENDS/HOLIDAY,EW17,20514.0,21592.0,9
WEEKENDS/HOLIDAY,EW18,11545.0,11830.0,9
WEEKENDS/HOLIDAY,EW19,10117.0,9941.0,9
WEEKENDS/HOLIDAY,EW2,28821.0,28783.0,9
WEEKENDS/HOLIDAY,EW20,10898.0,10573.0,9
WEEKENDS/HOLIDAY,EW21,14590.0,13986.0,9
WEEKENDS/HOLIDAY,EW22,4523.0,4864.0,9
WEEKENDS/HOLIDAY,EW23,34158.0,33736.0,9
WEEKENDS/HOLIDAY,EW24-NS1,69931.0,72404.0,9
WEEKENDS/HOLIDAY,EW25,8552.0,8241.0,9
WEEKENDS/HOLIDAY,EW26,25827.0,22135.0,9
WEEKENDS/HOLIDAY,EW27,43251.0,46296.0,9
WEEKENDS/HOLIDAY,EW28,22906.0,18221.0,9
WEEKENDS/HOLIDAY,EW29,11229.0,12014.0,9
WEEKENDS/HOLIDAY,EW3,13568.0,13654.0,9
WEEKENDS/HOLIDAY,EW30,2482.0,1998.0,9
WEEKENDS/HOLIDAY,EW31,2871.0,2160.0,9
WEEKENDS/HOLIDAY,EW32,2741.0,3379.0,9
WEEKENDS/HOLIDAY,EW33,3298.0,3711.0,9
WEEKENDS/HOLIDAY,EW4,12260.0,11299.0,9
WEEKENDS/HOLIDAY,EW5,28919.0,28405.0,9
WEEKENDS/HOLIDAY,EW6,8993.0,9479.0,9
WEEKENDS/HOLIDAY,EW7,12217.0,13359.0,9
WEEKENDS/HOLIDAY,EW8,42350.0,43216.0,9
WEEKENDS/HOLIDAY,EW9,21424.0,21353.0,9
WEEKENDS/HOLIDAY,NE1,50215.0,53748.0,9
WEEKENDS/HOLIDAY,NE10,10931.0,10636.0,9
WEEKENDS/HOLIDAY,NE11,3741.0,3468.0,9
WEEKENDS/HOLIDAY,NE12,47471.0,48630.0,9
WEEKENDS/HOLIDAY,NE13,18725.0,18165.0,9
WEEKENDS/HOLIDAY,NE14,25111.0,23416.0,9
WEEKENDS/HOLIDAY,NE15,12487.0,11998.0,9
WEEKENDS/HOLIDAY,NE16-STC,35378.0,36043.0,9
WEEKENDS/HOLIDAY,NE17-PTC,34190.0,33006.0,9
WEEKENDS/HOLIDAY,NE4,51317.0,52029.0,9
WEEKENDS/HOLIDAY,NE5,10914.0,12809.0,9
WEEKENDS/HOLIDAY,NE7,35614.0,39605.0,9
WEEKENDS/HOLIDAY,NE8,36105.0,38652.0,9
WEEKENDS/HOLIDAY,NE9,17866.0,15552.0,9
WEEKENDS/HOLIDAY,NS10,34739.0,30214.0,9
WEEKENDS/HOLIDAY,NS11,34791.0,33988.0,9
WEEKENDS/HOLIDAY,NS13,44718.0,45779.0,9
WEEKENDS/HOLIDAY,NS14,24593.0,21378.0,9
WEEKENDS/HOLIDAY,NS15,13638.0,12391.0,9
WEEKENDS/HOLIDAY,NS16,40807.0,43094.0,9
WEEKENDS/HOLIDAY,NS17,34800.0,33448.0,9
WEEKENDS/HOLIDAY,NS18,11133.0,10342.0,9
WEEKENDS/HOLIDAY,NS19,31713.0,32828.0,9
WEEKENDS/HOLIDAY,NS2,21116.0,21778.0,9
WEEKENDS/HOLIDAY,NS20,26688.0,26490.0,9
WEEKENDS/HOLIDAY,NS21,22363.0,25513.0,9
WEEKENDS/HOLIDAY,NS22,64689.0,68387.0,9
WEEKENDS/HOLIDAY,NS23,32445.0,33983.0,9
WEEKENDS/HOLIDAY,NS27,1797.0,3094.0,9
WEEKENDS/HOLIDAY,NS28,3193.0,2787.0,9
WEEKENDS/HOLIDAY,NS3,14976.0,14081.0,9
WEEKENDS/HOLIDAY,NS4,30044.0,31766.0,9
WEEKENDS/HOLIDAY,NS5,23231.0,22630.0,9
WEEKENDS/HOLIDAY,NS7,21605.0,19577.0,9
WEEKENDS/HOLIDAY,NS8,18704.0,15140.0,9
WEEKENDS/HOLIDAY,NS9,36671.0,41715.0,9
WEEKENDS/HOLIDAY,PE1,2829.0,2697.0,9
WEEKENDS/HOLIDAY,PE2,4092.0,3853.0,9
WEEKENDS/HOLIDAY,PE3,4572.0,4539.0,9
WEEKENDS/HOLIDAY,PE4,1273.0,1308.0,9
WEEKENDS/HOLIDAY,PE5,3972.0,3670.0,9
WEEKENDS/HOLIDAY,PE6,5239.0,4946.0,9
WEEKENDS/HOLIDAY,PE7,3130.0,2924.0,9
WEEKENDS/HOLIDAY,PW1,985.0,961.0,9
WEEKENDS/HOLIDAY,PW3,661.0,651.0,9
WEEKENDS/HOLIDAY,PW4,513.0,465.0,9
WEEKENDS/HOLIDAY,PW5,3104.0,3226.0,9
WEEKENDS/HOLIDAY,PW6,918.0,814.0,9
WEEKENDS/HOLIDAY,PW7,1646.0,1821.0,9
WEEKENDS/HOLIDAY,SE1,3152.0,3139.0,9
WEEKENDS/HOLIDAY,SE2,4306.0,3999.0,9
WEEKENDS/HOLIDAY,SE3,2495.0,2370.0,9
WEEKENDS/HOLIDAY,SE4,3022.0,2842.0,9
WEEKENDS/HOLIDAY,SE5,2003.0,1963.0,9
WEEKENDS/HOLIDAY,SW1,1305.0,1284.0,9
WEEKENDS/HOLIDAY,SW2,3393.0,3165.0,9
WEEKENDS/HOLIDAY,SW3,1638.0,1583.0,9
WEEKENDS/HOLIDAY,SW4,1064.0,1026.0,9
WEEKENDS/HOLIDAY,SW5,6339.0,6042.0,9
WEEKENDS/HOLIDAY,SW6,2395.0,2249.0,9
WEEKENDS/HOLIDAY,SW7,2101.0,1892.0,9
WEEKENDS/HOLIDAY,SW8,1497.0,1425.0,9
