DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,121.10000000000001
WEEKDAY,BP10,BP12,163.40000000000003
WEEKDAY,BP10,BP13,103.90000000000002
WEEKDAY,BP10,BP2,49.4
WEEKDAY,BP10,BP3,89.2
WEEKDAY,BP10,BP4,108.8
WEEKDAY,BP10,BP5,144.20000000000002
WEEKDAY,BP10,BP6,1400.1999999999998
WEEKDAY,BP10,BP7,138.0
WEEKDAY,BP10,BP8,517.2
WEEKDAY,BP10,BP9,273.6000000000001
WEEKDAY,BP10,CC11,0.1
WEEKDAY,BP10,CC14,0.30000000000000004
WEEKDAY,BP10,CC16,0.9
WEEKDAY,BP10,CC20,0.2
WEEKDAY,BP10,CC23,0.4
WEEKDAY,BP10,CC24,3.8
WEEKDAY,BP10,CC25,0.1
WEEKDAY,BP10,CC26,0.1
WEEKDAY,BP10,CC27,1.2
WEEKDAY,BP10,CC28,0.1
WEEKDAY,BP10,CC4-DT15,0.1
WEEKDAY,BP10,CE1,0.30000000000000004
WEEKDAY,BP10,CG2,0.2
WEEKDAY,BP10,DT1,0.2
WEEKDAY,BP10,DT10,0.4
WEEKDAY,BP10,DT11,0.7
WEEKDAY,BP10,DT13,0.1
WEEKDAY,BP10,DT17,0.2
WEEKDAY,BP10,DT18,0.30000000000000004
WEEKDAY,BP10,DT5,1.1
WEEKDAY,BP10,DT6,0.5
WEEKDAY,BP10,DT7,1.2
WEEKDAY,BP10,DT8,0.4
WEEKDAY,BP10,EW11,0.4
WEEKDAY,BP10,EW12,0.4
WEEKDAY,BP10,EW13-NS25,0.7999999999999999
WEEKDAY,BP10,EW14-NS26,1.1
WEEKDAY,BP10,EW15,1.8000000000000003
WEEKDAY,BP10,EW16,0.8999999999999999
WEEKDAY,BP10,EW17,3.5
WEEKDAY,BP10,EW18,5.4
WEEKDAY,BP10,EW19,6.299999999999999
WEEKDAY,BP10,EW2,0.4
WEEKDAY,BP10,EW20,7.9
WEEKDAY,BP10,EW21,7.699999999999998
WEEKDAY,BP10,EW22,40.3
WEEKDAY,BP10,EW23,37.4
WEEKDAY,BP10,EW24-NS1,247.90000000000003
WEEKDAY,BP10,EW25,3.500000000000001
WEEKDAY,BP10,EW26,19.5
WEEKDAY,BP10,EW27,64.4
WEEKDAY,BP10,EW28,27.099999999999994
WEEKDAY,BP10,EW29,42.5
WEEKDAY,BP10,EW30,11.4
WEEKDAY,BP10,EW31,5.199999999999999
WEEKDAY,BP10,EW32,9.1
WEEKDAY,BP10,EW33,1.9000000000000006
WEEKDAY,BP10,EW4,0.30000000000000004
WEEKDAY,BP10,EW5,0.5
WEEKDAY,BP10,EW6,0.1
WEEKDAY,BP10,EW8,0.2
WEEKDAY,BP10,EW9,0.1
WEEKDAY,BP10,NE1,0.30000000000000004
WEEKDAY,BP10,NE12,0.4
WEEKDAY,BP10,NE4,0.2
WEEKDAY,BP10,NE7,0.30000000000000004
WEEKDAY,BP10,NE9,0.1
WEEKDAY,BP10,NS10,19.6
WEEKDAY,BP10,NS11,18.099999999999998
WEEKDAY,BP10,NS13,16.900000000000002
WEEKDAY,BP10,NS14,5.1000000000000005
WEEKDAY,BP10,NS15,39.0
WEEKDAY,BP10,NS16,18.3
WEEKDAY,BP10,NS17,3.500000000000001
WEEKDAY,BP10,NS18,0.7999999999999999
WEEKDAY,BP10,NS19,1.9
WEEKDAY,BP10,NS2,47.10000000000001
WEEKDAY,BP10,NS20,0.5
WEEKDAY,BP10,NS22,0.1
WEEKDAY,BP10,NS3,30.0
WEEKDAY,BP10,NS4,277.30000000000007
WEEKDAY,BP10,NS5,50.800000000000004
WEEKDAY,BP10,NS7,39.1
WEEKDAY,BP10,NS8,8.8
WEEKDAY,BP10,NS9,35.499999999999986
WEEKDAY,BP11,BP10,127.8
WEEKDAY,BP11,BP12,84.89999999999999
WEEKDAY,BP11,BP13,88.6
WEEKDAY,BP11,BP2,68.3
WEEKDAY,BP11,BP3,91.8
WEEKDAY,BP11,BP4,131.39999999999998
WEEKDAY,BP11,BP5,157.4
WEEKDAY,BP11,BP6,1663.6000000000001
WEEKDAY,BP11,BP7,99.10000000000001
WEEKDAY,BP11,BP8,346.70000000000005
WEEKDAY,BP11,BP9,216.3
WEEKDAY,BP11,CC11,0.30000000000000004
WEEKDAY,BP11,CC12,0.2
WEEKDAY,BP11,CC14,0.2
WEEKDAY,BP11,CC16,0.5
WEEKDAY,BP11,CC19,0.1
WEEKDAY,BP11,CC2,0.1
WEEKDAY,BP11,CC20,0.2
WEEKDAY,BP11,CC23,0.8
WEEKDAY,BP11,CC24,2.8
WEEKDAY,BP11,CC26,0.2
WEEKDAY,BP11,CC27,0.1
WEEKDAY,BP11,CC3,0.1
WEEKDAY,BP11,CE1,0.5
WEEKDAY,BP11,DT1,0.2
WEEKDAY,BP11,DT11,0.7
WEEKDAY,BP11,DT13,0.4
WEEKDAY,BP11,DT17,0.30000000000000004
WEEKDAY,BP11,DT18,0.2
WEEKDAY,BP11,DT2,0.2
WEEKDAY,BP11,DT5,1.7000000000000002
WEEKDAY,BP11,DT6,1.7000000000000002
WEEKDAY,BP11,DT7,1.0
WEEKDAY,BP11,DT8,2.2
WEEKDAY,BP11,EW1,0.1
WEEKDAY,BP11,EW11,0.4
WEEKDAY,BP11,EW12,1.2000000000000002
WEEKDAY,BP11,EW13-NS25,0.4
WEEKDAY,BP11,EW14-NS26,0.1
WEEKDAY,BP11,EW15,4.5
WEEKDAY,BP11,EW16,1.1
WEEKDAY,BP11,EW17,7.799999999999999
WEEKDAY,BP11,EW18,13.700000000000001
WEEKDAY,BP11,EW19,12.800000000000002
WEEKDAY,BP11,EW20,16.299999999999997
WEEKDAY,BP11,EW21,6.4
WEEKDAY,BP11,EW22,44.3
WEEKDAY,BP11,EW23,66.4
WEEKDAY,BP11,EW24-NS1,326.30000000000007
WEEKDAY,BP11,EW25,2.4
WEEKDAY,BP11,EW26,31.599999999999998
WEEKDAY,BP11,EW27,72.1
WEEKDAY,BP11,EW28,37.5
WEEKDAY,BP11,EW29,46.3
WEEKDAY,BP11,EW3,0.1
WEEKDAY,BP11,EW30,7.4
WEEKDAY,BP11,EW31,5.3999999999999995
WEEKDAY,BP11,EW32,6.7
WEEKDAY,BP11,EW33,2.4
WEEKDAY,BP11,EW4,0.8999999999999999
WEEKDAY,BP11,EW5,0.4
WEEKDAY,BP11,EW7,0.1
WEEKDAY,BP11,EW8,0.8
WEEKDAY,BP11,EW9,0.2
WEEKDAY,BP11,NE1,1.3
WEEKDAY,BP11,NE10,0.1
WEEKDAY,BP11,NE13,0.1
WEEKDAY,BP11,NE14,0.1
WEEKDAY,BP11,NE4,0.30000000000000004
WEEKDAY,BP11,NE7,0.2
WEEKDAY,BP11,NE9,0.4
WEEKDAY,BP11,NS10,26.4
WEEKDAY,BP11,NS11,22.2
WEEKDAY,BP11,NS13,23.500000000000004
WEEKDAY,BP11,NS14,8.899999999999999
WEEKDAY,BP11,NS15,49.900000000000006
WEEKDAY,BP11,NS16,14.5
WEEKDAY,BP11,NS17,1.8
WEEKDAY,BP11,NS18,0.30000000000000004
WEEKDAY,BP11,NS19,0.9
WEEKDAY,BP11,NS2,53.39999999999999
WEEKDAY,BP11,NS20,0.4
WEEKDAY,BP11,NS22,0.1
WEEKDAY,BP11,NS28,0.2
WEEKDAY,BP11,NS3,35.4
WEEKDAY,BP11,NS4,338.9
WEEKDAY,BP11,NS5,65.4
WEEKDAY,BP11,NS7,33.60000000000001
WEEKDAY,BP11,NS8,15.5
WEEKDAY,BP11,NS9,53.800000000000004
WEEKDAY,BP11,SE1,0.1
WEEKDAY,BP12,BP10,148.00000000000003
WEEKDAY,BP12,BP11,69.5
WEEKDAY,BP12,BP13,60.6
WEEKDAY,BP12,BP2,73.89999999999999
WEEKDAY,BP12,BP3,102.7
