DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,3814.0,4153.0
WEEKDAY,BP11,4007.0,3321.0
WEEKDAY,BP12,3478.0,2714.0
WEEKDAY,BP13,1759.0,1236.0
WEEKDAY,BP2,3908.0,3041.0
WEEKDAY,BP3,4821.0,4184.0
WEEKDAY,BP4,4485.0,4416.0
WEEKDAY,BP5,2420.0,1870.0
WEEKDAY,BP6,12332.0,15601.0
WEEKDAY,BP7,1421.0,1393.0
WEEKDAY,BP8,2640.0,2373.0
WEEKDAY,BP9,3103.0,2948.0
WEEKDAY,CC1-NE6-NS24,30808.0,30839.0
WEEKDAY,CC10,15989.0,15312.0
WEEKDAY,CC11,17458.0,17915.0
WEEKDAY,CC12,6921.0,5900.0
WEEKDAY,CC14,7424.0,6933.0
WEEKDAY,CC16,10571.0,10271.0
WEEKDAY,CC17,4318.0,4149.0
WEEKDAY,CC19,6930.0,7642.0
WEEKDAY,CC2,5516.0,6169.0
WEEKDAY,CC20,5558.0,5575.0
WEEKDAY,CC21,8210.0,8981.0
WEEKDAY,CC23,15151.0,15072.0
WEEKDAY,CC24,21261.0,21225.0
WEEKDAY,CC25,7194.0,6777.0
WEEKDAY,CC26,5501.0,5701.0
WEEKDAY,CC27,7475.0,7649.0
WEEKDAY,CC28,3827.0,4061.0
WEEKDAY,CC3,6856.0,6808.0
WEEKDAY,CC4-DT15,17903.0,18934.0
WEEKDAY,CC5,4575.0,4868.0
WEEKDAY,CC6,7577.0,7994.0
WEEKDAY,CC7,7149.0,7457.0
WEEKDAY,CC8,8448.0,7529.0
WEEKDAY,CE1,24744.0,24960.0
WEEKDAY,CG1,14302.0,15090.0
WEEKDAY,CG2,18822.0,18471.0
WEEKDAY,DT1,29623.0,28946.0
WEEKDAY,DT10,5675.0,4667.0
WEEKDAY,DT11,29413.0,30749.0
WEEKDAY,DT13,9591.0,10282.0
WEEKDAY,DT17,22428.0,23443.0
WEEKDAY,DT18,17053.0,18748.0
WEEKDAY,DT2,3278.0,2421.0
WEEKDAY,DT20,6873.0,7827.0
WEEKDAY,DT21,7244.0,7737.0
WEEKDAY,DT22,6873.0,7581.0
WEEKDAY,DT23,4382.0,4502.0
WEEKDAY,DT24,5035.0,4886.0
WEEKDAY,DT25,4033.0,4262.0
WEEKDAY,DT27,7808.0,7743.0
WEEKDAY,DT28,10304.0,9984.0
WEEKDAY,DT29,6780.0,6525.0
WEEKDAY,DT3,7582.0,6633.0
WEEKDAY,DT30,7469.0,7352.0
WEEKDAY,DT31,8045.0,8712.0
WEEKDAY,DT32,20239.0,22263.0
WEEKDAY,DT33,17971.0,16897.0
WEEKDAY,DT34,4732.0,4408.0
WEEKDAY,DT5,13115.0,13119.0
WEEKDAY,DT6,8188.0,7116.0
WEEKDAY,DT7,3924.0,5088.0
WEEKDAY,DT8,5168.0,4911.0
WEEKDAY,EW1,31170.0,29670.0
WEEKDAY,EW10,10955.0,11119.0
WEEKDAY,EW11,19370.0,19781.0
WEEKDAY,EW12,52033.0,55284.0
WEEKDAY,EW13-NS25,39262.0,40821.0
WEEKDAY,EW14-NS26,56146.0,55758.0
WEEKDAY,EW15,43870.0,46441.0
WEEKDAY,EW16,27175.0,29232.0
WEEKDAY,EW17,27211.0,28506.0
WEEKDAY,EW18,17771.0,18294.0
WEEKDAY,EW19,14510.0,13368.0
WEEKDAY,EW2,31372.0,32421.0
WEEKDAY,EW20,15532.0,14890.0
WEEKDAY,EW21,26179.0,24879.0
WEEKDAY,EW22,16286.0,16490.0
WEEKDAY,EW23,44920.0,46683.0
WEEKDAY,EW24-NS1,75820.0,81393.0
WEEKDAY,EW25,8998.0,7649.0
WEEKDAY,EW26,33302.0,28807.0
WEEKDAY,EW27,47711.0,55040.0
WEEKDAY,EW28,30359.0,22745.0
WEEKDAY,EW29,16956.0,17237.0
WEEKDAY,EW3,17578.0,17899.0
WEEKDAY,EW30,3444.0,3036.0
WEEKDAY,EW31,4148.0,3291.0
WEEKDAY,EW32,3845.0,3807.0
WEEKDAY,EW33,3376.0,3547.0
WEEKDAY,EW4,16893.0,15210.0
WEEKDAY,EW5,33246.0,33220.0
WEEKDAY,EW6,10800.0,12732.0
WEEKDAY,EW7,13859.0,16058.0
WEEKDAY,EW8,40501.0,42058.0
WEEKDAY,EW9,21284.0,20828.0
WEEKDAY,NE1,42901.0,44866.0
WEEKDAY,NE10,13828.0,14803.0
WEEKDAY,NE11,5529.0,5227.0
WEEKDAY,NE12,54444.0,58371.0
WEEKDAY,NE13,19561.0,20746.0
WEEKDAY,NE14,30776.0,30673.0
WEEKDAY,NE15,16125.0,15386.0
WEEKDAY,NE16-STC,40378.0,43181.0
WEEKDAY,NE17-PTC,34424.0,36287.0
WEEKDAY,NE4,54949.0,57086.0
WEEKDAY,NE5,13855.0,16247.0
WEEKDAY,NE7,25644.0,28308.0
WEEKDAY,NE8,23906.0,27352.0
WEEKDAY,NE9,22499.0,20771.0
WEEKDAY,NS10,47490.0,40903.0
WEEKDAY,NS11,40321.0,40396.0
WEEKDAY,NS13,51539.0,55124.0
WEEKDAY,NS14,33798.0,29671.0
WEEKDAY,NS15,30813.0,29082.0
WEEKDAY,NS16,49923.0,53650.0
WEEKDAY,NS17,47820.0,45933.0
WEEKDAY,NS18,15875.0,14175.0
WEEKDAY,NS19,37701.0,39771.0
WEEKDAY,NS2,26867.0,27892.0
WEEKDAY,NS20,38867.0,39125.0
WEEKDAY,NS21,31528.0,33505.0
WEEKDAY,NS22,52162.0,57514.0
WEEKDAY,NS23,30499.0,33679.0
WEEKDAY,NS27,6387.0,6361.0
WEEKDAY,NS28,1948.0,1931.0
WEEKDAY,NS3,19105.0,17851.0
WEEKDAY,NS4,38328.0,41568.0
WEEKDAY,NS5,31679.0,29649.0
WEEKDAY,NS7,20180.0,19110.0
WEEKDAY,NS8,25476.0,20186.0
WEEKDAY,NS9,43813.0,55535.0
WEEKDAY,PE1,3446.0,3506.0
WEEKDAY,PE2,5252.0,5100.0
WEEKDAY,PE3,5424.0,5814.0
WEEKDAY,PE4,1418.0,1382.0
WEEKDAY,PE5,5283.0,5128.0
WEEKDAY,PE6,5832.0,5925.0
WEEKDAY,PE7,3876.0,3802.0
WEEKDAY,PW1,519.0,607.0
WEEKDAY,PW3,630.0,672.0
WEEKDAY,PW4,474.0,523.0
WEEKDAY,PW5,3015.0,3544.0
WEEKDAY,PW6,1077.0,980.0
WEEKDAY,PW7,2096.0,2308.0
WEEKDAY,SE1,4199.0,4367.0
WEEKDAY,SE2,5392.0,5196.0
WEEKDAY,SE3,3042.0,2951.0
WEEKDAY,SE4,3518.0,3562.0
WEEKDAY,SE5,2648.0,2902.0
WEEKDAY,SW1,1931.0,2108.0
WEEKDAY,SW2,3178.0,3110.0
WEEKDAY,SW3,2350.0,2325.0
WEEKDAY,SW4,1350.0,1421.0
WEEKDAY,SW5,7012.0,6787.0
WEEKDAY,SW6,3572.0,3474.0
WEEKDAY,SW7,2584.0,2476.0
WEEKDAY,SW8,1950.0,2175.0
WEEKENDS/HOLIDAY,BP10,2546.0,3008.0
WEEKENDS/HOLIDAY,BP11,2553.0,2133.0
WEEKENDS/HOLIDAY,BP12,1837.0,1446.0
WEEKENDS/HOLIDAY,BP13,1253.0,831.0
WEEKENDS/HOLIDAY,BP2,2520.0,2108.0
WEEKENDS/HOLIDAY,BP3,3342.0,2889.0
WEEKENDS/HOLIDAY,BP4,1472.0,1349.0
WEEKENDS/HOLIDAY,BP5,1680.0,1307.0
WEEKENDS/HOLIDAY,BP6,8855.0,10735.0
WEEKENDS/HOLIDAY,BP7,727.0,955.0
WEEKENDS/HOLIDAY,BP8,1596.0,1417.0
WEEKENDS/HOLIDAY,BP9,2093.0,1714.0
WEEKENDS/HOLIDAY,CC1-NE6-NS24,24626.0,26787.0
WEEKENDS/HOLIDAY,CC10,9208.0,9066.0
WEEKENDS/HOLIDAY,CC11,6754.0,7100.0
WEEKENDS/HOLIDAY,CC12,3329.0,3189.0
WEEKENDS/HOLIDAY,CC14,3838.0,3842.0
WEEKENDS/HOLIDAY,CC16,5156.0,5419.0
WEEKENDS/HOLIDAY,CC17,1735.0,1843.0
WEEKENDS/HOLIDAY,CC19,6298.0,7395.0
WEEKENDS/HOLIDAY,CC2,2674.0,3058.0
WEEKENDS/HOLIDAY,CC20,3400.0,3502.0
WEEKENDS/HOLIDAY,CC21,5608.0,6188.0
WEEKENDS/HOLIDAY,CC23,2329.0,2389.0
WEEKENDS/HOLIDAY,CC24,4594.0,4879.0
WEEKENDS/HOLIDAY,CC25,4163.0,4081.0
WEEKENDS/HOLIDAY,CC26,2355.0,2626.0
WEEKENDS/HOLIDAY,CC27,1173.0,1307.0
WEEKENDS/HOLIDAY,CC28,2555.0,2589.0
WEEKENDS/HOLIDAY,CC3,6678.0,7022.0
WEEKENDS/HOLIDAY,CC4-DT15,10417.0,12129.0
WEEKENDS/HOLIDAY,CC5,3471.0,3674.0
WEEKENDS/HOLIDAY,CC6,7877.0,8022.0
WEEKENDS/HOLIDAY,CC7,4309.0,4979.0
WEEKENDS/HOLIDAY,CC8,4819.0,4724.0
WEEKENDS/HOLIDAY,CE1,34638.0,35479.0
WEEKENDS/HOLIDAY,CG1,7727.0,8672.0
