DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,3814.1999999999994,4153.200000000001
WEEKDAY,BP11,4006.4,3321.0000000000005
WEEKDAY,BP12,3478.0000000000005,2714.1000000000004
WEEKDAY,BP13,1758.5999999999997,1236.0999999999997
WEEKDAY,BP2,3907.7999999999997,3041.2
WEEKDAY,BP3,4821.499999999999,4184.4
WEEKDAY,BP4,4485.299999999999,4416.0
WEEKDAY,BP5,2419.8,1870.4
WEEKDAY,BP6,12332.300000000001,15600.8
WEEKDAY,BP7,1421.1000000000004,1392.8
WEEKDAY,BP8,2639.5,2372.9000000000005
WEEKDAY,BP9,3102.8000000000006,2947.8999999999996
WEEKDAY,CC1-NE6-NS24,30807.600000000002,30839.2
WEEKDAY,CC10,15988.999999999998,15311.899999999998
WEEKDAY,CC11,17458.4,17915.5
WEEKDAY,CC12,6921.000000000001,5899.9
WEEKDAY,CC14,7424.500000000001,6933.300000000002
WEEKDAY,CC16,10570.900000000003,10271.300000000001
WEEKDAY,CC17,4317.7,4149.1
WEEKDAY,CC19,6930.000000000001,7641.600000000001
WEEKDAY,CC2,5515.7,6169.400000000001
WEEKDAY,CC20,5558.099999999999,5574.7
WEEKDAY,CC21,8209.6,8980.9
WEEKDAY,CC23,15151.199999999999,15072.199999999997
WEEKDAY,CC24,21261.1,21225.099999999995
WEEKDAY,CC25,7194.2,6776.500000000001
WEEKDAY,CC26,5501.200000000001,5700.600000000001
WEEKDAY,CC27,7475.1,7648.5999999999985
WEEKDAY,CC28,3827.1999999999994,4060.7999999999997
WEEKDAY,CC3,6856.200000000001,6808.2
WEEKDAY,CC4-DT15,17903.5,18934.399999999998
WEEKDAY,CC5,4575.299999999999,4868.2
WEEKDAY,CC6,7576.3,7994.000000000001
WEEKDAY,CC7,7149.4,7456.900000000001
WEEKDAY,CC8,8448.2,7528.8
WEEKDAY,CE1,24743.6,24960.300000000007
WEEKDAY,CG1,14302.399999999996,15090.300000000003
