,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
BP10,BP3,WEEKENDS/HOLIDAY,,0.4,1.6,2.0,2.4,3.4,3.2,3.6,5.4,4.6,4.7,3.8,3.7,3.0,3.1,4.4,2.1,4.4,3.2,0.3
BP10,BP4,WEEKDAY,,1.3,1.9,19.3,19.0,12.0,4.3,2.6,6.0,6.8,2.7,2.5,4.3,3.0,3.1,3.9,1.9,2.6,1.9,0.2
BP10,BP4,WEEKENDS/HOLIDAY,,0.8,0.8,3.0,2.7,3.1,2.9,1.2,2.2,2.4,2.7,1.2,1.6,2.0,2.6,1.4,2.7,1.9,0.8,0.6
BP10,BP5,WEEKDAY,,4.5,19.7,15.8,12.7,7.4,7.5,6.1,8.0,7.2,6.1,5.9,5.4,5.1,5.6,6.5,4.0,2.8,2.8,0.7
BP10,BP5,WEEKENDS/HOLIDAY,,2.6,5.0,6.1,8.4,7.6,6.8,7.2,8.5,7.4,4.4,5.8,4.0,6.1,3.3,3.8,2.3,3.1,3.3,1.1
BP10,BP6,WEEKDAY,,76.6,208.8,256.6,157.6,91.6,66.9,58.9,52.1,60.8,50.3,41.5,49.3,50.3,50.2,42.4,24.5,22.2,14.8,6.0
BP10,BP6,WEEKENDS/HOLIDAY,,37.5,62.6,50.0,63.6,77.2,77.1,74.2,83.1,77.8,77.2,58.3,53.5,64.5,56.6,47.9,32.4,26.5,18.5,7.0
BP10,BP7,WEEKDAY,,6.1,9.4,10.9,5.8,4.1,2.5,3.6,3.2,2.0,3.0,1.3,2.0,6.1,8.3,7.3,3.8,1.4,1.7,0.5
BP10,BP7,WEEKENDS/HOLIDAY,,0.5,1.1,1.2,1.2,2.1,3.4,4.7,3.5,1.8,2.5,2.4,2.4,2.1,4.5,2.2,1.6,0.2,1.3,0.5
BP10,BP8,WEEKDAY,,18.5,66.3,62.2,43.0,8.9,2.1,2.1,4.0,5.5,3.4,3.2,2.9,20.4,20.8,16.9,6.0,1.2,2.0,1.0
BP10,BP8,WEEKENDS/HOLIDAY,,1.1,1.8,1.0,3.0,4.3,2.7,6.0,1.6,3.2,3.0,2.8,3.9,3.0,2.7,1.4,1.9,1.6,0.5,0.5
BP10,BP9,WEEKDAY,,12.0,17.8,22.0,21.0,7.3,1.0,1.1,0.9,0.3,1.1,0.3,0.7,7.4,10.9,10.7,3.0,0.1,0.4,
BP10,BP9,WEEKENDS/HOLIDAY,,1.4,0.4,0.1,0.7,0.7,1.4,1.1,0.8,0.2,0.4,0.4,0.6,0.1,0.4,0.2,0.3,0.2,,
BP10,CC1-NE6-NS24,WEEKENDS/HOLIDAY,,,,,,,,0.2,,,,,,,,,,,,
BP10,CC10,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,0.1,,,,,,,,
BP10,CC11,WEEKDAY,,,,,0.1,0.1,,,,,,,,,,,,,,
BP10,CC11,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,,,0.1,,,
BP10,CC16,WEEKENDS/HOLIDAY,,,,0.1,,,,,,,,,,,,,0.2,,,
BP10,CC17,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,,0.2,,,0.1,0.1,,,,
BP10,CC19,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,,0.1,0.1,,,,,,,
BP10,CC20,WEEKENDS/HOLIDAY,,,,0.1,0.2,,,,,,0.2,,,,,,,,,
BP10,CC23,WEEKDAY,,,0.2,,,,,,,,,,,,,,,,,
BP10,CC23,WEEKENDS/HOLIDAY,,,,,,,0.1,,,,,,0.1,,,,,,,
BP10,CC24,WEEKDAY,,,0.1,0.6,0.2,0.3,0.2,,0.4,0.1,,,,,,,,,,
BP10,CC24,WEEKENDS/HOLIDAY,,,,0.2,,0.1,,0.1,,0.1,,,0.2,0.2,0.1,,,,,
BP10,CC25,WEEKENDS/HOLIDAY,,,,,0.1,,,,,,0.1,,,,,,,,,
BP10,CC26,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,0.1,,
BP10,CC27,WEEKDAY,,,,,0.3,,,,,,,,,,,,,,,
BP10,CC3,WEEKENDS/HOLIDAY,,,,,,,,,,,,0.1,,,0.1,,,,,
BP10,CC4-DT15,WEEKENDS/HOLIDAY,,,,,,,,,0.2,0.4,0.3,,,0.1,,,,,,
BP10,CC7,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,0.1,,,,,
BP10,CC8,WEEKENDS/HOLIDAY,,,,,,,,,,,,0.1,,,,,,,,
BP10,CE1,WEEKENDS/HOLIDAY,,0.1,,,,,0.1,,,0.2,0.2,,,0.4,,0.2,,0.1,,
BP10,CG1,WEEKENDS/HOLIDAY,,,,,,,,,,,,,0.1,,,,,,,
BP10,CG2,WEEKDAY,,,,,,,,,,,,0.1,,,,,,,,
BP10,CG2,WEEKENDS/HOLIDAY,,,,,0.1,,0.3,0.2,,,0.1,,0.1,,0.1,,0.2,0.1,,
BP10,DT1,WEEKDAY,,,0.1,,,,,,,,,,,,,,,,,
BP10,DT11,WEEKENDS/HOLIDAY,,,,,,,,,,,,,0.1,,,,,,,
BP10,DT27,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,0.1,,,,,
BP10,DT32,WEEKENDS/HOLIDAY,,,,,,,,,,,,0.2,,,,,,,,
BP10,DT5,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,0.1,,,
BP10,DT6,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP10,EW1,WEEKENDS/HOLIDAY,,,,,,,0.1,,0.3,,0.1,,0.1,,0.1,,,,0.1,
BP10,EW10,WEEKDAY,,,,,,,,,,,,,,,,0.1,,,,
BP10,EW10,WEEKENDS/HOLIDAY,,,,0.1,,,,,,,,,0.2,,0.1,0.1,,,,
BP10,EW11,WEEKDAY,,0.1,,,,,,,,,0.1,,,,,,,,,
BP10,EW11,WEEKENDS/HOLIDAY,,,,,0.1,,,0.1,0.1,0.4,0.1,,0.3,,,,,,,
BP10,EW12,WEEKDAY,,,,,,,,0.1,,,,,,,,0.1,,,,
BP10,EW12,WEEKENDS/HOLIDAY,,,,,,,,0.4,0.2,0.4,,0.1,0.6,0.1,,,,,,
BP10,EW13-NS25,WEEKDAY,,,,,,,,,0.1,,,,,0.1,,,,,,
BP10,EW13-NS25,WEEKENDS/HOLIDAY,,,,,0.2,0.1,0.2,0.5,0.1,0.4,,,,,0.1,,,,,
BP10,EW14-NS26,WEEKDAY,,,,0.9,,,,0.2,,,,,,,,,,,,
BP10,EW14-NS26,WEEKENDS/HOLIDAY,,,0.1,,,0.1,,0.2,,0.2,0.1,,0.1,,,,,,,
BP10,EW15,WEEKDAY,,,0.3,0.3,0.6,0.4,0.1,0.1,0.1,,,,0.1,,,,,,,
BP10,EW15,WEEKENDS/HOLIDAY,,,0.1,0.2,0.3,,,0.3,,,,,,0.2,0.4,,,,,
BP10,EW16,WEEKDAY,,,0.1,0.2,,,,,,0.1,,,,,,,,,,
BP10,EW16,WEEKENDS/HOLIDAY,,,,,,,0.1,0.2,,,,,,,,,,0.1,,
BP10,EW17,WEEKDAY,,,,0.2,0.2,0.2,0.1,0.2,0.1,,0.3,,0.2,0.2,,0.2,,,1.0,
BP10,EW17,WEEKENDS/HOLIDAY,,,0.1,0.1,,0.5,0.4,0.3,0.6,0.8,1.1,0.3,0.3,0.9,0.3,0.1,0.1,0.3,1.1,
BP10,EW18,WEEKDAY,,,1.6,1.0,0.4,0.1,0.4,0.2,0.1,0.1,,,0.1,0.3,,0.1,0.1,,0.1,
BP10,EW18,WEEKENDS/HOLIDAY,,,0.2,0.2,0.2,0.2,0.7,0.3,0.3,,0.6,0.3,0.2,,,0.4,0.8,0.3,0.1,
BP10,EW19,WEEKDAY,,,1.4,4.7,0.4,0.4,0.4,,0.2,,0.1,,,0.1,0.1,0.2,,,0.1,
BP10,EW19,WEEKENDS/HOLIDAY,,,0.1,0.2,0.1,,0.1,0.2,0.2,0.3,0.2,0.3,0.4,0.3,0.1,,0.8,0.1,,
BP10,EW2,WEEKDAY,,0.3,,,,,,,,,0.1,,,,,,,,,
BP10,EW2,WEEKENDS/HOLIDAY,,,,,,,,,,,,0.1,,0.1,,,,,,
BP10,EW20,WEEKDAY,,0.1,0.3,3.8,2.0,0.2,0.2,0.1,0.3,0.5,0.2,,0.4,0.1,0.2,0.2,0.1,0.1,,
BP10,EW20,WEEKENDS/HOLIDAY,,,0.2,0.6,0.2,,0.6,0.6,0.2,1.1,0.2,0.1,0.5,,0.3,0.1,0.1,0.1,,
BP10,EW21,WEEKDAY,,0.6,2.6,2.4,0.3,0.5,0.5,0.4,,0.2,0.1,0.1,0.2,0.1,0.2,0.1,,0.1,,
BP10,EW21,WEEKENDS/HOLIDAY,,0.5,0.4,0.1,0.4,0.7,0.4,0.4,0.30000000000000004,0.7,0.2,0.1,0.4,0.4,0.1,0.1,0.1,,,
BP10,EW22,WEEKDAY,,,0.7,15.1,9.3,7.8,3.8,2.5,3.0,1.4,0.4,0.3,1.0,1.2,0.3,,,,,
BP10,EW22,WEEKENDS/HOLIDAY,,,0.1,,0.1,0.1,0.5,0.2,0.3,0.5,0.4,0.2,1.0,0.1,0.1,,0.1,0.1,0.1,
BP10,EW23,WEEKDAY,,1.5,10.2,6.5,3.7,2.5,1.7,2.1,2.4,1.9,0.8,0.6,0.7,1.0,1.0,0.4,0.4,0.3,0.2,
BP10,EW23,WEEKENDS/HOLIDAY,,0.8,1.5,1.9,1.8,1.8,1.4,2.2,2.5,1.8,1.3,1.7,1.8,2.3,0.7,1.6,0.6,0.1,0.4,
BP10,EW24-NS1,WEEKDAY,,10.4,37.9,52.5,26.6,16.3,12.4,11.5,9.9,8.4,7.5,6.4,6.1,8.8,8.5,4.0,1.0,1.3,1.5,
BP10,EW24-NS1,WEEKENDS/HOLIDAY,,5.1,8.0,7.3,8.5,10.9,11.0,13.9,13.9,12.5,14.5,11.6,10.8,11.0,10.7,5.0,1.8,1.7,1.3,0.3
BP10,EW25,WEEKDAY,,,1.0,0.8,0.4,0.2,,,,,0.1,0.2,0.1,,0.2,,0.1,,0.1,
BP10,EW25,WEEKENDS/HOLIDAY,,,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0.7,0.2,0.2,,0.3,0.1,,
BP10,EW26,WEEKDAY,,1.1,4.8,3.9,2.4,0.4,0.3,0.4,0.7,0.4,0.7,0.9,0.2,0.6,0.6,0.3,0.3,0.8,0.4,
BP10,EW26,WEEKENDS/HOLIDAY,,0.7,1.3,0.7,0.6,1.3,0.8,1.1,0.2,0.5,1.0,0.7,0.3,1.4,0.8,0.5,0.6,0.6,1.1,
BP10,EW27,WEEKDAY,,3.3,13.9,12.2,4.5,3.5,1.6,1.4,1.8,1.9,1.1,0.7,1.1,1.0,1.5,1.3,0.5,1.1,0.2,
BP10,EW27,WEEKENDS/HOLIDAY,,0.5,3.0,0.8,1.1,3.3,1.3,2.3,2.0,2.1,1.5,1.7,1.3,1.6,1.7,2.1,1.1,1.5,0.4,0.2
BP10,EW28,WEEKDAY,,0.6,1.2,3.4,3.4,2.2,1.0,0.8,1.4,0.9,0.5,0.4,0.3,0.2,0.5,0.7,0.5,0.2,,
BP10,EW28,WEEKENDS/HOLIDAY,,0.4,1.2,0.1,0.2,1.3,0.5,0.7,1.2,0.4,0.6,0.9,0.6,0.8,0.8,0.7,0.6,0.5,0.7,0.2
BP10,EW29,WEEKDAY,,3.7,17.0,13.5,2.6,0.6,0.1,0.2,0.2,0.2,0.2,,0.4,0.5,,,,,,
BP10,EW29,WEEKENDS/HOLIDAY,,1.5,2.9,1.1,0.7,0.8,0.1,0.4,0.9,,,0.7,0.1,0.5,0.4,0.5,,,,
BP10,EW3,WEEKENDS/HOLIDAY,,,,,,,,,,,0.2,,0.2,,,,,,,
BP10,EW30,WEEKDAY,,1.5,4.5,3.7,0.4,0.6,0.1,,0.1,,,,,,,,,,,
BP10,EW30,WEEKENDS/HOLIDAY,,0.2,1.6,0.8,,0.1,0.1,,,,,,,,0.1,,,,,
BP10,EW31,WEEKDAY,,,1.5,2.0,,0.1,,,,,,,,,,,,,,
BP10,EW31,WEEKENDS/HOLIDAY,,0.1,0.2,0.3,,,,,,,,0.1,,,0.1,,,,,
BP10,EW32,WEEKDAY,,0.3,0.5,3.9,1.5,0.1,0.2,,0.3,,,,,,,,,,,
BP10,EW32,WEEKENDS/HOLIDAY,,0.2,0.7,0.3,,,,,,,,0.1,,0.1,0.1,0.1,0.1,,,
BP10,EW33,WEEKDAY,,0.2,1.0,0.6,0.1,,,,0.1,0.4,0.1,,,,0.2,,,,,
BP10,EW33,WEEKENDS/HOLIDAY,,0.1,0.4,0.5,,0.4,0.1,0.2,,0.3,0.2,,,0.2,0.3,0.1,0.1,0.3,,
BP10,EW4,WEEKDAY,,,0.1,,,,,,,,,,,,,,,,,
BP10,EW4,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,0.1,,,,,
BP10,EW5,WEEKDAY,,,0.1,,,,,,,,,,,,,,,,,
BP10,EW5,WEEKENDS/HOLIDAY,,,,,,,,,0.2,0.1,0.1,,,0.1,,,0.1,,,
BP10,EW6,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,,,,,,,,
BP10,EW7,WEEKENDS/HOLIDAY,,,,,,,0.1,,0.1,0.2,0.1,0.2,0.1,,,,,,,
BP10,EW8,WEEKDAY,,,,,0.1,,,,,,,,,,,,,,,
BP10,EW8,WEEKENDS/HOLIDAY,,,,0.1,0.1,0.4,0.1,0.30000000000000004,0.3,0.1,0.2,0.1,0.4,,0.1,,0.1,,,
BP10,EW9,WEEKDAY,,,,,,0.1,,,,,,,,,,,,,,
BP10,EW9,WEEKENDS/HOLIDAY,,,,0.2,,,,,0.3,0.2,0.2,,0.1,0.3,,0.1,,,,
BP10,NE1,WEEKDAY,,,,,,,0.1,,,,0.1,,,,,,,,,
BP10,NE1,WEEKENDS/HOLIDAY,,,0.1,,,0.1,0.1,0.5,0.1,,,0.1,0.1,0.2,0.1,0.1,,,,
BP10,NE10,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,,,,,,,,
BP10,NE12,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,0.1,0.1,,,0.1,
BP10,NE13,WEEKENDS/HOLIDAY,,,,,,,,,,0.2,,,,,,,,,,
BP10,NE17-PTC,WEEKDAY,,,,,,,,,,,,,,,0.1,,,,,
BP10,NE17-PTC,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,0.1,,0.1,,
BP10,NE4,WEEKDAY,,,,,,,,0.1,,,,,,,,,,,,
BP10,NE4,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,,,,,,,,
BP10,NE5,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,0.1,,,,
BP10,NE7,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP10,NE8,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.2,,,,,,
BP10,NS10,WEEKDAY,,1.0,3.5,1.8,3.0,1.3,0.7,0.3,0.3,0.5,1.1,0.8,1.4,1.2,2.0,1.0,0.5,0.4,0.5,
BP10,NS10,WEEKENDS/HOLIDAY,,0.2,0.2,0.4,0.6,0.8,0.6,0.2,0.7,0.8,2.0,0.7,1.7,0.7,1.3,0.2,0.9,0.6,0.7,0.1
BP10,NS11,WEEKDAY,,0.1,2.6,2.2,2.0,1.0,0.9,0.7,0.3,1.0,1.1,0.4,0.5,1.2,0.6,0.8,1.6,0.4,0.2,
BP10,NS11,WEEKENDS/HOLIDAY,,0.1,0.3,0.8,1.7,0.9,0.7,0.7,1.3,1.1,0.5,1.3,1.0,1.3,1.1,0.6,1.0,1.2,0.3,
BP10,NS13,WEEKDAY,,0.3,1.9,0.8,0.5,1.3,0.7,1.4,0.5,0.4,0.2,0.4,0.7,1.4,1.2,0.6,0.6,0.4,0.3,0.1
BP10,NS13,WEEKENDS/HOLIDAY,,1.0,0.7,0.2,1.7,0.9,0.6,1.2,1.6,1.3,0.8,0.8,2.4,2.9,1.7,0.6,1.5,0.4,0.4,
BP10,NS14,WEEKDAY,,0.9,1.1,0.1,0.2,0.7,0.1,,0.2,0.1,0.2,0.1,0.1,0.2,0.3,0.5,0.1,0.4,0.2,
BP10,NS14,WEEKENDS/HOLIDAY,,0.2,0.2,0.1,0.6,0.3,0.8,0.9,0.7,0.5,0.6,0.4,0.7,0.2,0.4,0.4,,0.4,0.2,
BP10,NS15,WEEKDAY,,0.5,7.6,9.0,5.9,1.5,2.1,1.2,0.6,0.8,0.2,0.2,0.1,0.5,0.2,0.1,,0.2,0.4,
BP10,NS15,WEEKENDS/HOLIDAY,,0.1,0.9,0.3,0.2,0.2,0.7,0.2,0.6,1.5,0.7,0.1,0.4,,0.4,0.1,0.2,0.5,0.1,
BP10,NS16,WEEKDAY,,1.7,2.6,1.4,1.5,0.7,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.5,0.7,0.6,0.2,0.1,0.1,0.1
BP10,NS16,WEEKENDS/HOLIDAY,,0.4,0.1,0.1,0.2,0.4,0.6,0.8,0.9,0.6,0.8,1.3,0.7,0.4,1.4,0.7,0.2,0.8,0.5,
BP10,NS17,WEEKDAY,,0.1,,0.30000000000000004,0.6000000000000001,0.1,0.1,0.1,0.2,,0.2,,0.1,0.1,,,,,,
BP10,NS17,WEEKENDS/HOLIDAY,,,,0.4,0.7999999999999999,0.1,0.1,,0.1,0.2,,,0.2,0.1,0.4,0.1,0.1,,0.1,
BP10,NS18,WEEKDAY,,0.7,,0.1,,,,,,,,,,,,0.1,,,,
BP10,NS18,WEEKENDS/HOLIDAY,,0.2,,0.2,,,,,0.1,,,,,,,,,,,
BP10,NS19,WEEKDAY,,0.3,,,0.1,0.1,,,,0.1,0.1,,,0.3,,,,,,0.1
BP10,NS19,WEEKENDS/HOLIDAY,,,0.1,0.1,,0.1,0.4,,0.2,,,,0.2,0.2,0.4,,,0.1,,
BP10,NS2,WEEKDAY,,2.3,5.0,3.9,3.9,2.2,1.9,1.3,1.7,1.5,1.4,2.4,2.5,3.0,3.6,1.7,1.6,0.9,0.8,1.4
BP10,NS2,WEEKENDS/HOLIDAY,,0.5,1.3,1.5,2.1,1.7,1.8,3.7,1.3,3.5,3.3,2.2,2.4,2.8,2.3,1.9,2.5,1.0,1.3,0.6
BP10,NS20,WEEKDAY,,,,,0.1,,0.2,,,,0.1,,,,,0.1,,,,
BP10,NS20,WEEKENDS/HOLIDAY,,,,0.1,,,,,,,0.1,,,,,,,,,
BP10,NS21,WEEKENDS/HOLIDAY,,,,,0.1,,,,,,,,,,,,,,,
BP10,NS22,WEEKENDS/HOLIDAY,,,,,,0.1,,,,,,0.2,0.1,,,,,,,
BP10,NS23,WEEKDAY,,,,,,,,,,,,,,0.1,,,,,,
BP10,NS23,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP10,NS27,WEEKENDS/HOLIDAY,,,,,0.1,,,,,,,,,,,,,,,
BP10,NS28,WEEKENDS/HOLIDAY,,,,,,,,,0.2,,,,,,,,,,,
BP10,NS3,WEEKDAY,,0.1,1.0,3.3,2.8,2.5,2.6,2.2,1.9,1.3,1.3,0.9,0.8,1.2,1.5,1.9,0.6,0.8,0.9,0.1
BP10,NS3,WEEKENDS/HOLIDAY,,0.1,1.5,2.8,2.3,4.3,2.3,2.3,3.3,1.6,2.1,1.5,2.6,1.1,1.9,0.6,0.9,1.3,1.0,0.2
BP10,NS4,WEEKDAY,,12.1,58.900000000000006,31.8,12.8,13.9,16.5,14.5,13.5,14.1,15.1,11.3,10.3,13.600000000000001,14.7,10.4,5.1,3.9,4.5,2.4
BP10,NS4,WEEKENDS/HOLIDAY,,5.9,9.0,5.8,11.0,14.5,17.7,16.9,20.5,18.2,18.3,15.1,14.3,12.6,13.2,11.3,6.0,4.9,4.1,6.5
BP10,NS5,WEEKDAY,,1.6,10.3,6.0,3.6,1.7,3.3,1.3,2.1,2.7,1.6,1.6,1.8,2.5,3.5,3.2,1.7,1.0,1.8,0.1
BP10,NS5,WEEKENDS/HOLIDAY,,1.3,1.2,1.5,1.9,3.3,2.4,2.6,4.3,3.0,1.2,2.2,1.8,2.3,2.4,1.1,1.1,1.1,2.9,0.3
BP10,NS7,WEEKDAY,,2.1,4.0,8.5,3.7,1.0,0.7,0.6,0.9,0.3,0.8,0.4,1.2,2.0,1.7,1.3,0.3,0.2,1.4,0.1
BP10,NS7,WEEKENDS/HOLIDAY,,2.4,1.5,2.9,1.5,1.5,3.1,5.4,4.5,1.6,1.8,0.8,,0.9,1.3,1.7,0.4,0.1,2.0,
BP10,NS8,WEEKDAY,,2.5,1.6,0.7,0.6,0.4,0.7,0.2,0.1,0.6,0.2,0.2,0.1,0.3,0.3,0.5,0.2,0.2,0.2,0.1
BP10,NS8,WEEKENDS/HOLIDAY,,1.5,1.1,0.4,,0.4,0.3,0.7,0.1,0.3,0.7,0.3,0.6,0.6,0.2,0.2,0.3,,0.2,
BP10,NS9,WEEKDAY,,3.2,4.0,8.9,4.1,2.2,2.2,1.7,1.6,1.5,1.4,0.9,1.2,2.0,1.9,0.9,0.8,1.0,0.2,
BP10,NS9,WEEKENDS/HOLIDAY,,1.8,0.3,1.0,2.1,2.1,2.4,1.6,3.1,1.7,2.2,4.2,2.7,1.1,2.4,2.7,1.6,1.6,0.4,
BP11,BP10,WEEKDAY,,1.3,5.4,6.5,8.3,1.1,0.3,0.3,0.2,0.3,0.4,0.2,0.6,6.9,8.0,6.0,1.4,0.9,0.1,
BP11,BP10,WEEKENDS/HOLIDAY,,,,0.3,0.3,0.1,0.1,0.6,0.6,0.6,0.5,0.5,0.4,0.2,0.3,0.2,0.4,0.4,,
BP11,BP12,WEEKDAY,,,5.6,4.8,3.8,2.9,2.6,3.3,3.3,3.7,2.9,2.1,4.0,5.0,7.6,5.4,4.4,2.6,2.5,1.5
BP11,BP12,WEEKENDS/HOLIDAY,,,0.7,1.1,2.7,3.1,3.5,3.8,3.9,3.9,3.3,2.3,2.3,5.2,4.1,2.5,1.9,1.7,2.2,0.8
BP11,BP13,WEEKDAY,,2.5,6.5,7.1,3.3,4.1,3.2,3.3,3.7,4.1,3.9,3.3,4.2,5.6,8.3,4.3,4.7,2.8,1.7,1.3
BP11,BP13,WEEKENDS/HOLIDAY,,1.2,1.8,2.0,3.6,4.9,3.7,4.9,5.1,3.4,3.9,2.5,3.2,4.4,2.8,2.4,5.1,2.3,1.2,0.7
BP11,BP2,WEEKDAY,,1.0,5.9,6.3,4.6,1.9,2.1,1.3,3.2,2.7,1.4,2.7,2.3,4.1,3.3,3.7,2.3,2.5,2.4,1.5
BP11,BP2,WEEKENDS/HOLIDAY,,1.2,0.3,2.1,2.2,2.1,4.3,3.1,3.8,1.9,2.6,3.8,2.2,3.5,3.0,3.2,1.9,2.3,3.5,0.6
BP11,BP3,WEEKDAY,,1.1,8.5,13.0,4.6,2.9,2.6,2.4,1.3,7.5,3.8,4.6,2.4,6.5,6.7,6.7,2.5,1.9,2.7,0.4
BP11,BP3,WEEKENDS/HOLIDAY,,0.3,2.4,4.0,2.2,2.6,1.9,5.6,5.0,3.1,4.8,3.1,1.4,2.7,4.5,1.2,2.3,2.1,3.3,0.5
BP11,BP4,WEEKDAY,,0.5,2.0,18.8,21.8,11.2,5.4,3.2,4.7,4.2,2.8,4.9,3.4,4.8,4.8,3.1,2.2,1.4,2.1,0.2
BP11,BP4,WEEKENDS/HOLIDAY,,0.5,0.8,1.9,2.0,2.4,2.8,0.8,3.6,2.1,3.2,1.1,2.2,2.3,3.0,1.3,1.4,1.3,1.8,0.1
BP11,BP5,WEEKDAY,,5.5,29.8,18.0,12.7,7.0,7.8,7.0,4.5,6.4,5.6,3.7,6.4,7.6,7.1,5.6,4.3,2.9,3.1,1.1
BP11,BP5,WEEKENDS/HOLIDAY,,2.2,2.4,6.4,5.6,8.7,7.4,7.8,8.4,4.4,5.1,4.3,3.0,4.8,4.7,2.5,3.1,1.7,2.7,1.2
BP11,BP6,WEEKDAY,,95.9,228.7,313.5,203.9,110.9,79.1,68.9,63.6,63.6,50.8,45.8,44.9,58.5,66.9,40.6,28.8,22.4,13.7,3.2
BP11,BP6,WEEKENDS/HOLIDAY,,41.0,54.8,54.4,77.8,94.7,95.8,88.9,87.0,82.0,70.1,65.4,55.1,83.3,68.7,50.5,32.9,23.2,17.5,3.6
BP11,BP7,WEEKDAY,,3.5,16.0,9.6,2.8,1.6,1.9,1.0,1.3,2.8,1.9,1.9,2.0,5.1,4.4,3.3,1.0,0.9,1.2,0.2
BP11,BP7,WEEKENDS/HOLIDAY,,0.8,0.8,0.8,1.0,1.6,1.2,1.7,2.3,2.3,2.0,1.5,1.3,1.8,1.7,0.9,0.9,0.4,0.7,0.2
