DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,2914.0
WEEKDAY,BP10,BP9,629.0
WEEKDAY,BP11,BP10,422.0
WEEKDAY,BP11,BP12,5213.0
WEEKDAY,BP12,BP11,2112.0
WEEKDAY,BP12,BP13,6789.0
WEEKDAY,BP13,BP12,3096.0
WEEKDAY,BP13,DT1,7722.0
WEEKDAY,BP2,BP3,15507.0
WEEKDAY,BP2,NS4,15943.0
WEEKDAY,BP3,BP2,15833.0
WEEKDAY,BP3,BP4,15500.0
WEEKDAY,BP4,BP3,15218.0
WEEKDAY,BP4,BP5,15379.0
WEEKDAY,BP5,BP4,14916.0
WEEKDAY,BP5,DT1,15837.0
WEEKDAY,BP7,BP8,4810.0
WEEKDAY,BP7,DT1,2837.0
WEEKDAY,BP8,BP7,2373.0
WEEKDAY,BP8,BP9,4324.0
WEEKDAY,BP9,BP10,3352.0
WEEKDAY,BP9,BP8,1743.0
WEEKDAY,CC10,CC11,33589.0
WEEKDAY,CC10,DT25,37383.0
WEEKDAY,CC10,DT27,56070.0
WEEKDAY,CC10,EW8,55243.0
WEEKDAY,CC11,CC10,36452.0
WEEKDAY,CC11,CC12,35826.0
WEEKDAY,CC12,CC11,39193.0
WEEKDAY,CC12,NE12,36411.0
WEEKDAY,CC14,NE12,44275.0
WEEKDAY,CC14,NS17,43390.0
WEEKDAY,CC16,CC17,30922.0
WEEKDAY,CC16,NS17,27903.0
WEEKDAY,CC17,CC16,27907.0
WEEKDAY,CC17,CC19,31960.0
WEEKDAY,CC19,CC17,28948.0
WEEKDAY,CC19,CC20,64426.0
WEEKDAY,CC19,DT10,69196.0
WEEKDAY,CC19,DT8,36158.0
WEEKDAY,CC2,CC3,4359.0
WEEKDAY,CC2,NS24,5605.0
WEEKDAY,CC20,CC19,63730.0
WEEKDAY,CC20,CC21,63980.0
WEEKDAY,CC21,CC20,63527.0
WEEKDAY,CC21,EW21,63253.0
WEEKDAY,CC23,CC24,19886.0
WEEKDAY,CC23,EW21,23871.0
WEEKDAY,CC24,CC23,19336.0
WEEKDAY,CC24,CC25,12570.0
WEEKDAY,CC25,CC24,11788.0
WEEKDAY,CC25,CC26,11367.0
WEEKDAY,CC26,CC25,10248.0
WEEKDAY,CC26,CC27,10746.0
WEEKDAY,CC27,CC26,9856.0
WEEKDAY,CC27,CC28,10797.0
WEEKDAY,CC28,CC27,10088.0
WEEKDAY,CC28,NE1,11492.0
WEEKDAY,CC3,CC2,4630.0
WEEKDAY,CC3,CC4,3969.0
WEEKDAY,CC4,CC3,3786.0
WEEKDAY,CC4,CC5,14441.0
WEEKDAY,CC4,CE1,22902.0
WEEKDAY,CC4,EW12,21894.0
WEEKDAY,CC5,CC4,14392.0
WEEKDAY,CC5,CC6,13431.0
WEEKDAY,CC6,CC5,13552.0
WEEKDAY,CC6,CC7,14086.0
WEEKDAY,CC7,CC6,14294.0
WEEKDAY,CC7,CC8,14252.0
WEEKDAY,CC8,CC7,14886.0
WEEKDAY,CC8,EW8,14819.0
WEEKDAY,CE1,CC4,22844.0
WEEKDAY,CE1,DT17,12277.0
WEEKDAY,CE1,NS27,1162.0
WEEKDAY,CG1,CG2,7692.0
WEEKDAY,CG1,DT34,5214.0
WEEKDAY,CG1,EW4,10089.0
WEEKDAY,CG2,CG1,7302.0
WEEKDAY,DT1,BP13,3543.0
WEEKDAY,DT1,BP5,14971.0
WEEKDAY,DT1,BP7,5344.0
WEEKDAY,DT1,DT2,24354.0
WEEKDAY,DT10,CC19,65784.0
WEEKDAY,DT10,NS21,70737.0
WEEKDAY,DT13,EW12,71727.0
WEEKDAY,DT13,NE7,71954.0
WEEKDAY,DT17,CE1,12357.0
WEEKDAY,DT17,DT18,8606.0
