,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
WEEKDAY,BP8,BP9,,21.0,76.0,150.0,182.0,147.0,139.0,155.0,187.0,198.0,214.0,259.0,323.0,496.0,556.0,389.0,308.0,261.0,197.0,66.0
WEEKDAY,BP9,BP10,,19.0,69.0,108.0,146.0,126.0,129.0,139.0,154.0,159.0,166.0,198.0,240.0,369.0,418.0,298.0,230.0,196.0,142.0,46.0
WEEKDAY,BP9,BP8,,110.0,188.0,250.0,175.0,112.0,95.0,94.0,98.0,82.0,68.0,56.0,60.0,105.0,100.0,78.0,38.0,17.0,16.0,1.0
WEEKDAY,CC10,CC11,12.0,332.0,1471.0,2813.0,2472.0,1379.0,1019.0,1003.0,1241.0,1337.0,1281.0,1486.0,1876.0,3478.0,4414.0,2439.0,1864.0,1794.0,1414.0,464.0
WEEKDAY,CC10,DT25,1.0,830.0,2515.0,4868.0,4820.0,2994.0,2151.0,1940.0,1837.0,1678.0,1397.0,1321.0,1555.0,2480.0,2925.0,1515.0,952.0,782.0,616.0,206.0
WEEKDAY,CC10,DT27,79.0,324.0,1491.0,2965.0,2551.0,1373.0,1187.0,1372.0,1832.0,2133.0,2346.0,2907.0,3775.0,6494.0,7615.0,4891.0,3921.0,4021.0,3422.0,1371.0
WEEKDAY,CC10,EW8,2.0,757.0,2576.0,5506.0,5983.0,4177.0,3494.0,3356.0,3298.0,3087.0,2621.0,2443.0,2662.0,4091.0,4804.0,2472.0,1434.0,1293.0,907.0,280.0
WEEKDAY,CC11,CC10,3.0,539.0,1967.0,4612.0,4406.0,2505.0,1812.0,1688.0,1752.0,1653.0,1409.0,1440.0,1679.0,2881.0,3363.0,1744.0,1068.0,993.0,725.0,213.0
WEEKDAY,CC11,CC12,8.0,282.0,1247.0,2318.0,1816.0,1121.0,921.0,985.0,1254.0,1355.0,1324.0,1634.0,2180.0,4391.0,5719.0,3108.0,2155.0,1961.0,1496.0,551.0
WEEKDAY,CC12,CC11,2.0,726.0,2646.0,6116.0,6058.0,3126.0,2006.0,1751.0,1742.0,1652.0,1369.0,1323.0,1503.0,2445.0,2681.0,1411.0,897.0,907.0,676.0,156.0
WEEKDAY,CC12,NE12,8.0,285.0,1291.0,2421.0,1951.0,1211.0,983.0,1050.0,1308.0,1394.0,1351.0,1653.0,2212.0,4448.0,5743.0,3080.0,2115.0,1916.0,1454.0,537.0
WEEKDAY,CC14,NE12,9.0,661.0,2296.0,5063.0,4692.0,2579.0,1810.0,1741.0,1893.0,1819.0,1609.0,1826.0,2314.0,4341.0,4678.0,2419.0,1607.0,1547.0,1098.0,273.0
WEEKDAY,CC14,NS17,5.0,768.0,2954.0,5356.0,4132.0,2359.0,1629.0,1531.0,1680.0,1628.0,1460.0,1626.0,2065.0,3840.0,4675.0,2542.0,1743.0,1714.0,1245.0,438.0
WEEKDAY,CC16,CC17,8.0,1044.0,3247.0,5128.0,3822.0,2213.0,1394.0,1254.0,1293.0,1152.0,974.0,957.0,1151.0,2040.0,2252.0,1119.0,649.0,630.0,441.0,154.0
WEEKDAY,CC16,NS17,5.0,306.0,1010.0,2077.0,1672.0,962.0,767.0,844.0,1074.0,1044.0,1015.0,1305.0,1844.0,3720.0,4001.0,2169.0,1485.0,1335.0,984.0,284.0
WEEKDAY,CC17,CC16,6.0,283.0,1016.0,2092.0,1707.0,946.0,736.0,808.0,1053.0,1042.0,1021.0,1315.0,1864.0,3697.0,3875.0,2167.0,1529.0,1402.0,1044.0,304.0
WEEKDAY,CC17,CC19,7.0,1074.0,3352.0,5230.0,3980.0,2323.0,1469.0,1321.0,1346.0,1197.0,1013.0,985.0,1177.0,2086.0,2338.0,1150.0,674.0,642.0,445.0,151.0
WEEKDAY,CC19,CC17,6.0,282.0,1041.0,2174.0,1761.0,981.0,759.0,820.0,1091.0,1073.0,1071.0,1360.0,1935.0,3841.0,3997.0,2250.0,1602.0,1474.0,1104.0,326.0
WEEKDAY,CC19,CC20,18.0,1714.0,5255.0,7405.0,5436.0,3219.0,2195.0,2183.0,2497.0,2503.0,2487.0,2737.0,3351.0,5316.0,5568.0,3448.0,2830.0,3141.0,2355.0,768.0
WEEKDAY,CC19,DT10,1.0,979.0,2999.0,6510.0,6888.0,5060.0,4577.0,4576.0,4588.0,4055.0,3395.0,3228.0,3666.0,5824.0,5867.0,2882.0,1650.0,1327.0,896.0,228.0
WEEKDAY,CC19,DT8,72.0,139.0,896.0,1784.0,1343.0,900.0,804.0,972.0,1310.0,1470.0,1656.0,2037.0,2635.0,4144.0,4798.0,3070.0,2529.0,2657.0,2129.0,813.0
WEEKDAY,CC2,CC3,,49.0,128.0,187.0,273.0,282.0,245.0,245.0,255.0,271.0,281.0,298.0,332.0,402.0,407.0,254.0,177.0,155.0,95.0,23.0
WEEKDAY,CC2,NS24,4.0,4.0,23.0,49.0,89.0,76.0,135.0,203.0,262.0,282.0,324.0,410.0,498.0,657.0,687.0,481.0,419.0,421.0,417.0,164.0
WEEKDAY,CC20,CC19,8.0,780.0,2394.0,4859.0,4471.0,3198.0,2925.0,2910.0,3299.0,3079.0,2799.0,3077.0,3963.0,7428.0,7613.0,4007.0,2652.0,2247.0,1583.0,438.0
WEEKDAY,CC20,CC21,18.0,1701.0,5213.0,7320.0,5398.0,3228.0,2203.0,2205.0,2519.0,2511.0,2480.0,2703.0,3318.0,5277.0,5506.0,3414.0,2803.0,3091.0,2318.0,754.0
WEEKDAY,CC21,CC20,8.0,775.0,2376.0,4799.0,4378.0,3151.0,2894.0,2880.0,3295.0,3075.0,2808.0,3123.0,3965.0,7428.0,7589.0,4011.0,2671.0,2267.0,1597.0,437.0
WEEKDAY,CC21,EW21,17.0,1686.0,5187.0,7265.0,5303.0,3125.0,2128.0,2125.0,2467.0,2538.0,2477.0,2679.0,3273.0,5146.0,5329.0,3380.0,2825.0,3130.0,2402.0,771.0
WEEKDAY,CC23,CC24,1.0,663.0,2109.0,3414.0,2796.0,1675.0,1133.0,1062.0,1096.0,1123.0,840.0,623.0,570.0,854.0,853.0,450.0,282.0,208.0,111.0,23.0
WEEKDAY,CC23,EW21,10.0,52.0,226.0,573.0,548.0,406.0,527.0,733.0,1066.0,1000.0,969.0,1425.0,1910.0,3637.0,4051.0,2571.0,1640.0,1278.0,944.0,305.0
WEEKDAY,CC24,CC23,10.0,57.0,207.0,566.0,540.0,402.0,504.0,660.0,919.0,810.0,774.0,1137.0,1524.0,2865.0,3002.0,1943.0,1292.0,1076.0,776.0,272.0
WEEKDAY,CC24,CC25,1.0,425.0,1180.0,1489.0,1241.0,734.0,668.0,699.0,715.0,651.0,508.0,505.0,593.0,982.0,975.0,495.0,326.0,232.0,121.0,30.0
WEEKDAY,CC25,CC24,9.0,75.0,357.0,754.0,642.0,398.0,283.0,292.0,413.0,445.0,448.0,582.0,711.0,1326.0,1514.0,1175.0,806.0,716.0,621.0,221.0
WEEKDAY,CC25,CC26,,288.0,818.0,1118.0,1067.0,694.0,672.0,733.0,726.0,627.0,483.0,502.0,574.0,1027.0,991.0,493.0,282.0,162.0,91.0,19.0
WEEKDAY,CC26,CC25,9.0,83.0,385.0,717.0,545.0,300.0,196.0,210.0,326.0,396.0,406.0,508.0,631.0,1083.0,1236.0,963.0,724.0,728.0,606.0,196.0
WEEKDAY,CC26,CC27,,121.0,376.0,829.0,863.0,637.0,680.0,740.0,740.0,621.0,504.0,532.0,608.0,1134.0,1092.0,646.0,316.0,163.0,119.0,25.0
WEEKDAY,CC27,CC26,9.0,189.0,614.0,812.0,615.0,302.0,176.0,206.0,314.0,404.0,409.0,475.0,578.0,879.0,1018.0,723.0,663.0,717.0,568.0,185.0
WEEKDAY,CC27,CC28,,102.0,269.0,539.0,558.0,524.0,647.0,733.0,762.0,637.0,517.0,567.0,671.0,1271.0,1382.0,809.0,392.0,218.0,160.0,39.0
WEEKDAY,CC28,CC27,9.0,199.0,692.0,1092.0,890.0,423.0,212.0,225.0,321.0,432.0,417.0,458.0,546.0,769.0,824.0,610.0,599.0,670.0,526.0,174.0
WEEKDAY,CC28,NE1,,118.0,319.0,619.0,659.0,601.0,713.0,802.0,823.0,692.0,565.0,598.0,689.0,1276.0,1430.0,828.0,374.0,199.0,147.0,40.0
WEEKDAY,CC3,CC2,5.0,6.0,26.0,68.0,116.0,92.0,129.0,188.0,224.0,254.0,284.0,344.0,377.0,444.0,492.0,383.0,348.0,368.0,348.0,134.0
WEEKDAY,CC3,CC4,2.0,3.0,9.0,30.0,63.0,45.0,66.0,103.0,178.0,246.0,293.0,350.0,372.0,433.0,449.0,358.0,325.0,330.0,236.0,78.0
WEEKDAY,CC4,CC3,4.0,20.0,77.0,133.0,183.0,176.0,216.0,265.0,285.0,269.0,284.0,292.0,284.0,338.0,397.0,242.0,143.0,89.0,66.0,23.0
WEEKDAY,CC4,CC5,52.0,34.0,191.0,468.0,556.0,397.0,362.0,420.0,529.0,613.0,693.0,883.0,1039.0,1431.0,1787.0,1241.0,1053.0,1141.0,1079.0,472.0
WEEKDAY,CC4,CE1,1.0,415.0,1073.0,1788.0,2523.0,1867.0,1342.0,1212.0,1322.0,1628.0,1373.0,1139.0,1166.0,1326.0,1519.0,1128.0,811.0,733.0,436.0,100.0
WEEKDAY,CC4,EW12,111.0,21.0,173.0,426.0,451.0,346.0,423.0,579.0,739.0,807.0,975.0,1339.0,1506.0,2165.0,2789.0,2074.0,1871.0,2044.0,2065.0,990.0
WEEKDAY,CC5,CC4,1.0,194.0,566.0,1115.0,1610.0,1160.0,901.0,860.0,885.0,888.0,798.0,705.0,698.0,998.0,1156.0,674.0,421.0,361.0,311.0,90.0
WEEKDAY,CC5,CC6,53.0,23.0,140.0,299.0,338.0,270.0,299.0,360.0,476.0,548.0,640.0,838.0,992.0,1387.0,1752.0,1234.0,1057.0,1152.0,1097.0,476.0
WEEKDAY,CC6,CC5,1.0,195.0,564.0,1157.0,1677.0,1192.0,903.0,846.0,851.0,858.0,756.0,653.0,638.0,839.0,978.0,551.0,341.0,282.0,215.0,55.0
WEEKDAY,CC6,CC7,55.0,14.0,87.0,233.0,271.0,216.0,269.0,337.0,449.0,568.0,652.0,866.0,1051.0,1424.0,1769.0,1311.0,1225.0,1381.0,1337.0,571.0
WEEKDAY,CC7,CC6,1.0,221.0,690.0,1349.0,1854.0,1335.0,1012.0,937.0,934.0,904.0,791.0,657.0,643.0,862.0,1011.0,538.0,255.0,177.0,99.0,24.0
WEEKDAY,CC7,CC8,51.0,36.0,138.0,299.0,348.0,267.0,294.0,367.0,484.0,570.0,642.0,844.0,1047.0,1475.0,1817.0,1277.0,1150.0,1297.0,1295.0,554.0
WEEKDAY,CC8,CC7,2.0,244.0,730.0,1517.0,1947.0,1348.0,994.0,913.0,915.0,918.0,795.0,678.0,673.0,884.0,1050.0,589.0,299.0,232.0,124.0,34.0
WEEKDAY,CC8,EW8,52.0,52.0,199.0,431.0,495.0,327.0,347.0,422.0,572.0,598.0,651.0,863.0,1073.0,1487.0,1804.0,1271.0,1133.0,1245.0,1248.0,549.0
WEEKDAY,CE1,CC4,149.0,23.0,195.0,461.0,529.0,351.0,424.0,692.0,903.0,906.0,1037.0,1428.0,1623.0,2243.0,2892.0,2168.0,1893.0,1845.0,1974.0,1108.0
WEEKDAY,CE1,DT17,28.0,133.0,453.0,1137.0,1776.0,1037.0,537.0,517.0,570.0,658.0,545.0,573.0,586.0,707.0,797.0,571.0,470.0,481.0,480.0,221.0
WEEKDAY,CE1,NS27,1.0,18.0,52.0,114.0,132.0,81.0,60.0,59.0,59.0,76.0,71.0,71.0,65.0,77.0,76.0,53.0,38.0,32.0,19.0,8.0
WEEKDAY,CG1,CG2,,56.0,295.0,425.0,453.0,436.0,556.0,635.0,661.0,714.0,613.0,543.0,509.0,550.0,586.0,344.0,192.0,92.0,29.0,3.0
WEEKDAY,CG1,DT34,1.0,3.0,34.0,59.0,86.0,56.0,55.0,97.0,178.0,226.0,247.0,319.0,409.0,570.0,822.0,617.0,526.0,454.0,355.0,100.0
WEEKDAY,CG1,EW4,1.0,35.0,63.0,206.0,306.0,201.0,149.0,201.0,262.0,338.0,450.0,660.0,840.0,1192.0,1446.0,943.0,881.0,896.0,842.0,177.0
WEEKDAY,CG2,CG1,1.0,13.0,27.0,94.0,165.0,119.0,86.0,106.0,146.0,233.0,357.0,538.0,654.0,772.0,773.0,624.0,711.0,819.0,877.0,187.0
WEEKDAY,DT1,BP13,,14.0,49.0,117.0,135.0,95.0,82.0,87.0,122.0,130.0,141.0,159.0,223.0,484.0,601.0,432.0,270.0,215.0,150.0,37.0
WEEKDAY,DT1,BP5,5.0,348.0,1070.0,1292.0,803.0,536.0,493.0,571.0,671.0,680.0,673.0,703.0,845.0,1249.0,1495.0,1044.0,826.0,829.0,626.0,212.0
WEEKDAY,DT1,BP7,,37.0,105.0,214.0,233.0,183.0,162.0,169.0,220.0,246.0,254.0,310.0,381.0,628.0,687.0,469.0,393.0,323.0,250.0,80.0
WEEKDAY,DT1,DT2,,561.0,1704.0,3552.0,3322.0,2183.0,1704.0,1562.0,1486.0,1340.0,1068.0,876.0,891.0,1251.0,1264.0,640.0,369.0,330.0,202.0,49.0
WEEKDAY,DT10,CC19,83.0,713.0,2597.0,3537.0,2541.0,1668.0,1467.0,1740.0,2318.0,2663.0,3064.0,3699.0,4655.0,7045.0,7688.0,5152.0,4604.0,5122.0,3999.0,1429.0
WEEKDAY,DT10,NS21,1.0,974.0,3057.0,6681.0,7110.0,5215.0,4692.0,4687.0,4700.0,4146.0,3455.0,3285.0,3716.0,5908.0,5970.0,2949.0,1682.0,1356.0,915.0,238.0
WEEKDAY,DT13,EW12,2.0,906.0,2787.0,5357.0,6136.0,4632.0,3999.0,3958.0,4326.0,4227.0,3770.0,3689.0,4169.0,5924.0,6114.0,3611.0,2718.0,2825.0,2001.0,576.0
WEEKDAY,DT13,NE7,118.0,735.0,2507.0,3754.0,3251.0,2519.0,2419.0,2620.0,3026.0,3347.0,3513.0,4120.0,4770.0,6962.0,7843.0,5237.0,4472.0,4794.0,4227.0,1720.0
WEEKDAY,DT17,CE1,14.0,68.0,150.0,258.0,355.0,349.0,386.0,528.0,739.0,747.0,760.0,754.0,896.0,1366.0,1962.0,1245.0,703.0,520.0,406.0,151.0
WEEKDAY,DT17,DT18,29.0,15.0,94.0,221.0,326.0,282.0,322.0,517.0,648.0,492.0,472.0,543.0,593.0,750.0,908.0,653.0,512.0,494.0,503.0,232.0
WEEKDAY,DT18,DT17,,78.0,218.0,325.0,497.0,437.0,381.0,464.0,634.0,830.0,669.0,566.0,567.0,695.0,804.0,531.0,367.0,285.0,211.0,70.0
WEEKDAY,DT18,NE4,32.0,10.0,81.0,193.0,282.0,250.0,340.0,555.0,772.0,659.0,701.0,803.0,929.0,1511.0,2082.0,1352.0,926.0,852.0,1002.0,409.0
WEEKDAY,DT2,DT1,61.0,82.0,390.0,610.0,458.0,372.0,433.0,609.0,857.0,922.0,1031.0,1333.0,1787.0,2955.0,3351.0,2162.0,1817.0,1829.0,1439.0,566.0
WEEKDAY,DT2,DT3,,563.0,1736.0,3642.0,3452.0,2268.0,1767.0,1634.0,1558.0,1385.0,1103.0,909.0,945.0,1381.0,1365.0,679.0,379.0,332.0,203.0,48.0
WEEKDAY,DT20,DT21,15.0,242.0,855.0,1684.0,1512.0,919.0,804.0,900.0,1176.0,1279.0,1359.0,1626.0,2018.0,3626.0,4192.0,2635.0,1942.0,1833.0,1661.0,674.0
WEEKDAY,DT20,NE4,2.0,762.0,2283.0,4034.0,3853.0,2458.0,1822.0,1696.0,1631.0,1508.0,1260.0,1187.0,1383.0,2132.0,2440.0,1248.0,754.0,631.0,576.0,203.0
WEEKDAY,DT21,DT20,1.0,779.0,2323.0,4144.0,3961.0,2515.0,1862.0,1691.0,1601.0,1503.0,1234.0,1151.0,1360.0,2108.0,2431.0,1224.0,719.0,602.0,466.0,147.0
WEEKDAY,DT21,DT22,21.0,242.0,868.0,1715.0,1566.0,932.0,813.0,904.0,1198.0,1306.0,1402.0,1700.0,2138.0,3826.0,4451.0,2837.0,2121.0,2044.0,1871.0,764.0
WEEKDAY,DT22,DT21,,802.0,2408.0,4377.0,4237.0,2717.0,2006.0,1826.0,1707.0,1580.0,1294.0,1190.0,1379.0,2157.0,2525.0,1252.0,721.0,599.0,450.0,142.0
WEEKDAY,DT22,DT23,26.0,244.0,942.0,1844.0,1720.0,990.0,840.0,915.0,1215.0,1367.0,1442.0,1729.0,2175.0,3911.0,4575.0,2938.0,2215.0,2137.0,1958.0,816.0
WEEKDAY,DT23,DT22,,806.0,2412.0,4479.0,4383.0,2858.0,2153.0,1927.0,1804.0,1649.0,1356.0,1256.0,1454.0,2327.0,2761.0,1390.0,802.0,634.0,482.0,152.0
WEEKDAY,DT23,DT24,26.0,242.0,955.0,1867.0,1703.0,961.0,852.0,946.0,1224.0,1380.0,1453.0,1773.0,2239.0,4085.0,4816.0,3074.0,2276.0,2175.0,2000.0,834.0
WEEKDAY,DT24,DT23,,827.0,2511.0,4693.0,4712.0,3043.0,2214.0,1948.0,1826.0,1674.0,1375.0,1266.0,1460.0,2322.0,2726.0,1383.0,806.0,644.0,493.0,159.0
WEEKDAY,DT24,DT25,24.0,274.0,1066.0,2067.0,1914.0,1052.0,903.0,986.0,1269.0,1412.0,1472.0,1771.0,2232.0,4107.0,4841.0,3054.0,2236.0,2113.0,1914.0,790.0
WEEKDAY,DT25,CC10,23.0,282.0,1108.0,2129.0,1972.0,1093.0,933.0,1007.0,1296.0,1442.0,1499.0,1790.0,2256.0,4199.0,4975.0,3069.0,2216.0,2083.0,1878.0,777.0
WEEKDAY,DT25,DT24,,831.0,2500.0,4728.0,4676.0,2992.0,2169.0,1943.0,1825.0,1670.0,1385.0,1302.0,1512.0,2424.0,2880.0,1467.0,892.0,725.0,562.0,189.0
WEEKDAY,DT27,CC10,,1093.0,3477.0,7099.0,7690.0,4836.0,3620.0,3296.0,3113.0,2865.0,2363.0,2133.0,2334.0,3754.0,4324.0,2124.0,1202.0,1019.0,689.0,213.0
WEEKDAY,DT27,DT28,78.0,306.0,1370.0,2481.0,2077.0,1217.0,1143.0,1311.0,1791.0,2065.0,2284.0,2836.0,3719.0,6483.0,7666.0,4844.0,3843.0,3925.0,3335.0,1329.0
WEEKDAY,DT28,DT27,,1090.0,3446.0,7161.0,7819.0,4790.0,3518.0,3211.0,2998.0,2756.0,2263.0,2058.0,2221.0,3406.0,3776.0,1901.0,1102.0,953.0,643.0,211.0
WEEKDAY,DT28,DT29,75.0,256.0,1207.0,2020.0,1692.0,1136.0,1114.0,1299.0,1754.0,1989.0,2204.0,2778.0,3616.0,6384.0,7581.0,4710.0,3672.0,3721.0,3143.0,1262.0
WEEKDAY,DT29,DT28,1.0,1087.0,3389.0,7002.0,7659.0,4600.0,3346.0,3045.0,2843.0,2632.0,2168.0,1928.0,2072.0,2949.0,3209.0,1692.0,1059.0,962.0,657.0,178.0
WEEKDAY,DT29,DT30,73.0,254.0,1281.0,2063.0,1725.0,1189.0,1139.0,1321.0,1748.0,1961.0,2158.0,2710.0,3495.0,6123.0,7242.0,4460.0,3450.0,3491.0,2931.0,1178.0
WEEKDAY,DT3,DT2,63.0,91.0,458.0,741.0,518.0,380.0,427.0,600.0,849.0,943.0,1058.0,1369.0,1825.0,3016.0,3439.0,2219.0,1865.0,1888.0,1491.0,585.0
WEEKDAY,DT3,DT5,,586.0,1864.0,4077.0,4006.0,2666.0,2104.0,1967.0,1861.0,1621.0,1300.0,1141.0,1145.0,1639.0,1617.0,792.0,419.0,373.0,244.0,56.0
WEEKDAY,DT30,DT29,3.0,1041.0,3180.0,6564.0,7174.0,4308.0,3160.0,2907.0,2730.0,2547.0,2110.0,1888.0,2054.0,2851.0,3144.0,1701.0,1099.0,1029.0,702.0,190.0
WEEKDAY,DT30,DT31,73.0,250.0,1313.0,2105.0,1756.0,1212.0,1155.0,1331.0,1724.0,1904.0,2086.0,2588.0,3309.0,5754.0,6730.0,4129.0,3189.0,3208.0,2680.0,1090.0
WEEKDAY,DT31,DT30,3.0,997.0,2967.0,6033.0,6500.0,3941.0,2939.0,2717.0,2566.0,2432.0,2030.0,1839.0,2013.0,2800.0,3098.0,1722.0,1146.0,1076.0,731.0,198.0
WEEKDAY,DT31,EW2,71.0,237.0,1277.0,2007.0,1648.0,1196.0,1162.0,1331.0,1705.0,1875.0,2035.0,2506.0,3183.0,5397.0,6285.0,3878.0,2987.0,3009.0,2487.0,1008.0
WEEKDAY,DT33,DT34,9.0,26.0,401.0,766.0,854.0,494.0,338.0,328.0,325.0,364.0,332.0,274.0,277.0,304.0,382.0,321.0,150.0,103.0,76.0,29.0
WEEKDAY,DT33,EW2,,221.0,811.0,1719.0,1799.0,1036.0,726.0,697.0,719.0,676.0,606.0,621.0,753.0,1077.0,1338.0,841.0,563.0,441.0,348.0,108.0
WEEKDAY,DT34,CG1,3.0,41.0,327.0,699.0,829.0,507.0,365.0,377.0,357.0,362.0,326.0,278.0,304.0,381.0,447.0,302.0,130.0,63.0,34.0,8.0
WEEKDAY,DT34,DT33,,26.0,30.0,78.0,121.0,82.0,78.0,134.0,202.0,224.0,251.0,332.0,451.0,644.0,882.0,620.0,507.0,426.0,333.0,99.0
WEEKDAY,DT5,DT3,67.0,101.0,513.0,940.0,630.0,451.0,492.0,673.0,953.0,1087.0,1221.0,1557.0,2063.0,3378.0,3891.0,2539.0,2113.0,2153.0,1710.0,657.0
WEEKDAY,DT5,DT6,,613.0,2005.0,4423.0,4472.0,2938.0,2333.0,2239.0,2168.0,1943.0,1570.0,1372.0,1389.0,1985.0,2023.0,1008.0,561.0,503.0,333.0,87.0
WEEKDAY,DT6,DT5,71.0,122.0,662.0,1250.0,925.0,666.0,653.0,836.0,1125.0,1264.0,1414.0,1795.0,2387.0,3847.0,4449.0,2871.0,2343.0,2432.0,1969.0,767.0
WEEKDAY,DT6,DT7,,607.0,2025.0,4471.0,4616.0,3056.0,2444.0,2413.0,2326.0,2065.0,1671.0,1494.0,1586.0,2247.0,2269.0,1096.0,612.0,536.0,365.0,90.0
WEEKDAY,DT7,DT6,73.0,130.0,766.0,1480.0,1123.0,770.0,720.0,911.0,1210.0,1353.0,1515.0,1894.0,2496.0,3987.0,4622.0,2986.0,2446.0,2559.0,2064.0,800.0
WEEKDAY,DT7,DT8,,603.0,2004.0,4433.0,4613.0,3089.0,2484.0,2466.0,2394.0,2127.0,1708.0,1559.0,1689.0,2405.0,2420.0,1193.0,646.0,573.0,419.0,101.0
WEEKDAY,DT8,CC19,,593.0,1979.0,4417.0,4641.0,3127.0,2536.0,2568.0,2488.0,2176.0,1750.0,1607.0,1767.0,2523.0,2522.0,1249.0,667.0,585.0,427.0,106.0
WEEKDAY,DT8,DT7,73.0,137.0,850.0,1682.0,1279.0,847.0,768.0,950.0,1264.0,1410.0,1594.0,1976.0,2579.0,4082.0,4732.0,3039.0,2499.0,2619.0,2099.0,806.0
