,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
WEEKDAY,BP8,BP9,,23.0,117.0,202.0,194.0,151.0,151.0,158.0,194.0,239.0,210.0,249.0,325.0,528.0,577.0,394.0,299.0,242.0,179.0,50.0
WEEKDAY,BP9,BP10,,20.0,98.0,142.0,150.0,131.0,134.0,140.0,165.0,186.0,161.0,188.0,241.0,390.0,434.0,295.0,234.0,179.0,133.0,37.0
WEEKDAY,BP9,BP8,,111.0,225.0,297.0,177.0,114.0,91.0,103.0,98.0,92.0,67.0,55.0,55.0,102.0,100.0,77.0,36.0,14.0,13.0,3.0
WEEKDAY,CC10,CC11,3.0,381.0,1726.0,3044.0,2525.0,1358.0,979.0,940.0,1201.0,1236.0,1133.0,1323.0,1782.0,3604.0,4548.0,2439.0,1737.0,1665.0,1231.0,402.0
WEEKDAY,CC10,DT25,,877.0,2823.0,5296.0,4951.0,2963.0,1969.0,1715.0,1626.0,1500.0,1221.0,1166.0,1455.0,2448.0,2880.0,1474.0,890.0,770.0,550.0,167.0
WEEKDAY,CC10,DT27,24.0,347.0,1697.0,3151.0,2624.0,1319.0,1120.0,1345.0,1738.0,1929.0,2055.0,2647.0,3703.0,6793.0,7993.0,4860.0,3744.0,3514.0,2748.0,1080.0
WEEKDAY,CC10,EW8,1.0,783.0,2932.0,5908.0,5950.0,3954.0,3048.0,2822.0,2710.0,2551.0,2059.0,2079.0,2395.0,3769.0,4527.0,2298.0,1295.0,1161.0,789.0,216.0
WEEKDAY,CC11,CC10,2.0,561.0,2264.0,4825.0,4408.0,2392.0,1633.0,1502.0,1526.0,1469.0,1193.0,1358.0,1718.0,2917.0,3367.0,1668.0,1016.0,925.0,641.0,178.0
WEEKDAY,CC11,CC12,2.0,326.0,1501.0,2557.0,1869.0,1099.0,886.0,922.0,1219.0,1227.0,1156.0,1480.0,2110.0,4583.0,5919.0,3153.0,2026.0,1820.0,1312.0,485.0
WEEKDAY,CC12,CC11,1.0,754.0,2989.0,6335.0,6053.0,3006.0,1836.0,1565.0,1548.0,1498.0,1188.0,1261.0,1537.0,2487.0,2692.0,1347.0,847.0,840.0,602.0,134.0
WEEKDAY,CC12,NE12,2.0,328.0,1542.0,2707.0,2016.0,1186.0,950.0,991.0,1273.0,1408.0,1195.0,1523.0,2185.0,4662.0,5963.0,3122.0,1986.0,1783.0,1285.0,472.0
WEEKDAY,CC14,NE12,1.0,686.0,2565.0,5312.0,4746.0,2446.0,1732.0,1636.0,1780.0,1777.0,1528.0,1917.0,2607.0,4762.0,5029.0,2478.0,1606.0,1519.0,1008.0,235.0
WEEKDAY,CC14,NS17,1.0,844.0,3572.0,6116.0,4399.0,2376.0,1601.0,1504.0,1683.0,1606.0,1330.0,1626.0,2017.0,3945.0,4820.0,2539.0,1655.0,1579.0,1103.0,362.0
WEEKDAY,CC16,CC17,2.0,1130.0,3827.0,5938.0,4241.0,2327.0,1442.0,1317.0,1395.0,1189.0,937.0,1035.0,1232.0,2149.0,2295.0,1105.0,639.0,605.0,384.0,114.0
WEEKDAY,CC16,NS17,3.0,319.0,1254.0,2377.0,1786.0,969.0,801.0,884.0,1119.0,1091.0,1070.0,1452.0,2191.0,4230.0,4524.0,2314.0,1512.0,1361.0,933.0,262.0
WEEKDAY,CC17,CC16,3.0,300.0,1290.0,2410.0,1808.0,955.0,732.0,813.0,1085.0,1118.0,1081.0,1454.0,2177.0,4206.0,4381.0,2320.0,1562.0,1409.0,966.0,275.0
WEEKDAY,CC17,CC19,1.0,1161.0,3905.0,6064.0,4408.0,2450.0,1521.0,1379.0,1435.0,1242.0,981.0,1123.0,1282.0,2201.0,2388.0,1135.0,660.0,621.0,392.0,111.0
WEEKDAY,CC19,CC17,3.0,296.0,1322.0,2504.0,1878.0,980.0,758.0,833.0,1118.0,1115.0,1104.0,1483.0,2247.0,4370.0,4538.0,2413.0,1640.0,1490.0,1022.0,295.0
WEEKDAY,CC19,CC20,1.0,1799.0,5836.0,8404.0,6028.0,3466.0,2252.0,2239.0,2503.0,2449.0,2223.0,2516.0,3165.0,5212.0,5492.0,3295.0,2627.0,2686.0,1852.0,578.0
WEEKDAY,CC19,DT10,,1004.0,3343.0,7065.0,6861.0,4810.0,3918.0,3716.0,3678.0,3326.0,2804.0,2923.0,3408.0,5557.0,5714.0,2769.0,1551.0,1283.0,871.0,195.0
WEEKDAY,CC19,DT8,25.0,166.0,1253.0,2156.0,1428.0,868.0,797.0,947.0,1257.0,1365.0,1419.0,1822.0,2388.0,4119.0,4818.0,3016.0,2292.0,2219.0,1616.0,587.0
WEEKDAY,CC2,CC3,,41.0,125.0,203.0,278.0,254.0,216.0,193.0,199.0,200.0,206.0,209.0,208.0,266.0,306.0,191.0,131.0,102.0,67.0,22.0
WEEKDAY,CC2,NS24,,5.0,29.0,55.0,88.0,77.0,129.0,183.0,223.0,227.0,244.0,332.0,389.0,576.0,643.0,462.0,369.0,400.0,384.0,124.0
WEEKDAY,CC20,CC19,3.0,796.0,2817.0,5381.0,4508.0,3060.0,2552.0,2564.0,2894.0,2722.0,2496.0,3068.0,4134.0,7904.0,8139.0,4171.0,2685.0,2277.0,1533.0,392.0
WEEKDAY,CC20,CC21,1.0,1789.0,5766.0,8345.0,5995.0,3479.0,2260.0,2263.0,2524.0,2468.0,2210.0,2464.0,3136.0,5173.0,5433.0,3268.0,2599.0,2648.0,1826.0,572.0
WEEKDAY,CC21,CC20,3.0,796.0,2785.0,5276.0,4414.0,3014.0,2526.0,2548.0,2888.0,2707.0,2506.0,3122.0,4131.0,7915.0,8132.0,4179.0,2704.0,2300.0,1544.0,395.0
WEEKDAY,CC21,EW21,1.0,1777.0,5725.0,8259.0,5913.0,3388.0,2180.0,2212.0,2500.0,2491.0,2213.0,2431.0,3085.0,5043.0,5268.0,3234.0,2629.0,2680.0,1884.0,589.0
WEEKDAY,CC23,CC24,,701.0,2203.0,3635.0,2862.0,1626.0,1005.0,927.0,976.0,1049.0,751.0,596.0,498.0,789.0,837.0,430.0,267.0,183.0,101.0,20.0
WEEKDAY,CC23,EW21,2.0,52.0,258.0,645.0,574.0,400.0,493.0,688.0,930.0,854.0,847.0,1373.0,1928.0,3962.0,4356.0,2682.0,1632.0,1176.0,798.0,265.0
WEEKDAY,CC24,CC23,2.0,56.0,252.0,643.0,561.0,403.0,465.0,626.0,809.0,680.0,675.0,1033.0,1462.0,3041.0,3175.0,1975.0,1239.0,952.0,607.0,228.0
WEEKDAY,CC24,CC25,,435.0,1201.0,1535.0,1217.0,610.0,480.0,505.0,553.0,516.0,390.0,452.0,530.0,952.0,984.0,495.0,323.0,218.0,112.0,26.0
WEEKDAY,CC25,CC24,,79.0,418.0,853.0,676.0,407.0,272.0,267.0,361.0,378.0,376.0,469.0,603.0,1286.0,1484.0,1107.0,695.0,549.0,423.0,178.0
WEEKDAY,CC25,CC26,,296.0,836.0,1136.0,1027.0,572.0,477.0,520.0,541.0,468.0,353.0,426.0,511.0,971.0,980.0,486.0,277.0,155.0,80.0,18.0
WEEKDAY,CC26,CC25,,87.0,436.0,810.0,576.0,303.0,197.0,195.0,290.0,336.0,331.0,380.0,505.0,995.0,1181.0,881.0,608.0,549.0,402.0,151.0
WEEKDAY,CC26,CC27,,126.0,394.0,832.0,832.0,516.0,477.0,524.0,543.0,454.0,360.0,440.0,534.0,1089.0,1085.0,642.0,305.0,156.0,103.0,18.0
WEEKDAY,CC27,CC26,,194.0,669.0,888.0,646.0,310.0,180.0,184.0,281.0,349.0,320.0,347.0,456.0,759.0,962.0,625.0,535.0,532.0,369.0,141.0
WEEKDAY,CC27,CC28,,103.0,290.0,541.0,518.0,409.0,449.0,524.0,556.0,451.0,363.0,465.0,586.0,1241.0,1386.0,818.0,386.0,209.0,134.0,29.0
WEEKDAY,CC28,CC27,,204.0,751.0,1194.0,939.0,424.0,221.0,202.0,290.0,379.0,326.0,333.0,413.0,637.0,742.0,503.0,474.0,486.0,338.0,129.0
WEEKDAY,CC28,NE1,,121.0,345.0,635.0,618.0,487.0,509.0,586.0,600.0,488.0,394.0,474.0,587.0,1230.0,1413.0,822.0,362.0,191.0,118.0,28.0
WEEKDAY,CC3,CC2,,5.0,30.0,94.0,126.0,106.0,126.0,157.0,179.0,196.0,209.0,241.0,278.0,341.0,414.0,310.0,270.0,299.0,250.0,75.0
WEEKDAY,CC3,CC4,,3.0,10.0,35.0,68.0,41.0,50.0,94.0,140.0,183.0,207.0,245.0,245.0,293.0,342.0,272.0,250.0,239.0,171.0,58.0
WEEKDAY,CC4,CC3,,17.0,85.0,163.0,191.0,180.0,204.0,216.0,221.0,204.0,200.0,202.0,195.0,237.0,300.0,168.0,76.0,54.0,26.0,8.0
WEEKDAY,CC4,CC5,2.0,42.0,196.0,501.0,536.0,372.0,319.0,375.0,444.0,502.0,547.0,740.0,866.0,1349.0,1785.0,1197.0,886.0,900.0,741.0,344.0
WEEKDAY,CC4,CE1,,394.0,1111.0,1966.0,2579.0,1743.0,1140.0,993.0,1038.0,1301.0,982.0,765.0,757.0,872.0,1050.0,707.0,498.0,518.0,314.0,54.0
WEEKDAY,CC4,EW12,20.0,29.0,188.0,441.0,486.0,323.0,373.0,507.0,601.0,639.0,765.0,1073.0,1287.0,2041.0,2757.0,1941.0,1496.0,1524.0,1319.0,668.0
WEEKDAY,CC5,CC4,,185.0,606.0,1272.0,1673.0,1105.0,756.0,678.0,710.0,728.0,597.0,515.0,546.0,824.0,1010.0,531.0,346.0,313.0,244.0,60.0
WEEKDAY,CC5,CC6,2.0,28.0,138.0,314.0,321.0,238.0,260.0,312.0,394.0,447.0,511.0,698.0,839.0,1329.0,1769.0,1201.0,894.0,911.0,754.0,348.0
WEEKDAY,CC6,CC5,,184.0,605.0,1324.0,1722.0,1143.0,758.0,669.0,683.0,694.0,560.0,472.0,483.0,670.0,802.0,415.0,268.0,246.0,178.0,34.0
WEEKDAY,CC6,CC7,4.0,17.0,98.0,265.0,290.0,191.0,231.0,280.0,374.0,460.0,512.0,708.0,886.0,1351.0,1788.0,1264.0,1078.0,1141.0,971.0,415.0
WEEKDAY,CC7,CC6,,209.0,727.0,1465.0,1831.0,1251.0,850.0,767.0,750.0,744.0,588.0,521.0,504.0,729.0,861.0,422.0,193.0,140.0,79.0,19.0
WEEKDAY,CC7,CC8,2.0,41.0,167.0,337.0,364.0,247.0,273.0,340.0,459.0,486.0,520.0,709.0,940.0,1470.0,1848.0,1237.0,1007.0,1080.0,940.0,406.0
WEEKDAY,CC8,CC7,,223.0,799.0,1707.0,1944.0,1248.0,839.0,754.0,756.0,784.0,608.0,555.0,547.0,750.0,912.0,475.0,238.0,195.0,97.0,23.0
WEEKDAY,CC8,EW8,5.0,56.0,237.0,452.0,501.0,323.0,332.0,394.0,557.0,585.0,541.0,762.0,1011.0,1495.0,1844.0,1241.0,982.0,1036.0,915.0,403.0
WEEKDAY,CE1,CC4,19.0,27.0,193.0,449.0,536.0,323.0,353.0,558.0,725.0,684.0,750.0,1092.0,1289.0,2044.0,2795.0,1961.0,1403.0,1276.0,1168.0,746.0
WEEKDAY,CE1,DT17,2.0,124.0,480.0,1318.0,1904.0,1077.0,491.0,448.0,481.0,591.0,452.0,460.0,475.0,574.0,682.0,453.0,312.0,317.0,272.0,131.0
WEEKDAY,CE1,NS27,,19.0,57.0,119.0,119.0,65.0,44.0,41.0,53.0,59.0,49.0,42.0,38.0,47.0,50.0,28.0,17.0,14.0,8.0,1.0
WEEKDAY,CG1,CG2,,65.0,307.0,441.0,449.0,368.0,392.0,428.0,458.0,487.0,374.0,343.0,311.0,337.0,412.0,268.0,146.0,76.0,29.0,2.0
WEEKDAY,CG1,DT34,,10.0,33.0,67.0,91.0,65.0,53.0,100.0,166.0,197.0,201.0,266.0,362.0,551.0,793.0,612.0,486.0,393.0,275.0,74.0
WEEKDAY,CG1,EW4,1.0,38.0,84.0,226.0,312.0,199.0,139.0,175.0,218.0,279.0,353.0,527.0,698.0,1062.0,1339.0,829.0,668.0,671.0,586.0,113.0
WEEKDAY,CG2,CG1,1.0,21.0,28.0,103.0,164.0,121.0,72.0,90.0,119.0,191.0,272.0,416.0,506.0,596.0,599.0,455.0,470.0,579.0,571.0,108.0
WEEKDAY,DT1,BP13,,20.0,100.0,169.0,138.0,86.0,82.0,92.0,126.0,138.0,136.0,169.0,245.0,516.0,631.0,443.0,243.0,203.0,128.0,29.0
WEEKDAY,DT1,BP5,,363.0,1162.0,1496.0,964.0,627.0,491.0,531.0,660.0,671.0,608.0,634.0,762.0,1235.0,1498.0,1018.0,768.0,712.0,500.0,147.0
WEEKDAY,DT1,BP7,,42.0,151.0,253.0,248.0,180.0,168.0,182.0,238.0,253.0,249.0,299.0,387.0,676.0,715.0,477.0,382.0,309.0,221.0,62.0
WEEKDAY,DT1,DT2,,585.0,1965.0,3840.0,3349.0,2065.0,1449.0,1231.0,1207.0,1126.0,892.0,746.0,776.0,1103.0,1130.0,557.0,331.0,305.0,177.0,36.0
WEEKDAY,DT10,CC19,25.0,737.0,2911.0,4014.0,2754.0,1740.0,1436.0,1687.0,2163.0,2426.0,2556.0,3090.0,4059.0,6707.0,7507.0,4910.0,4151.0,4228.0,3024.0,1051.0
WEEKDAY,DT10,NS21,,998.0,3378.0,7240.0,7084.0,4962.0,4019.0,3807.0,3771.0,3456.0,2873.0,2965.0,3485.0,5657.0,5817.0,2827.0,1580.0,1311.0,880.0,203.0
WEEKDAY,DT13,EW12,,930.0,3058.0,5680.0,6114.0,4338.0,3392.0,3217.0,3458.0,3415.0,2973.0,3022.0,3530.0,5369.0,5678.0,3283.0,2486.0,2482.0,1649.0,433.0
WEEKDAY,DT13,NE7,29.0,760.0,2765.0,4057.0,3390.0,2513.0,2238.0,2316.0,2626.0,2877.0,2858.0,3393.0,4121.0,6472.0,7612.0,4882.0,3879.0,3972.0,3102.0,1249.0
WEEKDAY,DT17,CE1,,62.0,152.0,259.0,350.0,307.0,309.0,444.0,612.0,579.0,549.0,550.0,712.0,1283.0,1982.0,1231.0,627.0,415.0,329.0,104.0
WEEKDAY,DT17,DT18,3.0,11.0,98.0,239.0,332.0,281.0,289.0,479.0,598.0,421.0,391.0,435.0,481.0,630.0,835.0,574.0,370.0,346.0,291.0,141.0
WEEKDAY,DT18,DT17,,71.0,227.0,343.0,501.0,400.0,308.0,397.0,540.0,738.0,499.0,405.0,402.0,547.0,657.0,403.0,259.0,188.0,163.0,43.0
WEEKDAY,DT18,NE4,7.0,8.0,84.0,198.0,294.0,249.0,306.0,513.0,695.0,549.0,578.0,656.0,848.0,1509.0,2170.0,1341.0,826.0,685.0,725.0,297.0
WEEKDAY,DT2,DT1,21.0,84.0,458.0,727.0,512.0,399.0,415.0,617.0,842.0,844.0,907.0,1228.0,1696.0,2986.0,3374.0,2108.0,1652.0,1557.0,1125.0,416.0
WEEKDAY,DT2,DT3,,590.0,1998.0,3941.0,3479.0,2152.0,1503.0,1293.0,1276.0,1159.0,919.0,777.0,835.0,1218.0,1240.0,594.0,335.0,306.0,178.0,35.0
WEEKDAY,DT20,DT21,3.0,264.0,943.0,1822.0,1527.0,878.0,737.0,868.0,1060.0,1113.0,1156.0,1476.0,2041.0,3854.0,4470.0,2706.0,1908.0,1654.0,1367.0,523.0
WEEKDAY,DT20,NE4,1.0,805.0,2555.0,4429.0,3955.0,2388.0,1647.0,1495.0,1418.0,1335.0,1087.0,1005.0,1225.0,2062.0,2378.0,1207.0,682.0,588.0,498.0,144.0
WEEKDAY,DT21,DT20,,822.0,2580.0,4522.0,4055.0,2444.0,1676.0,1488.0,1395.0,1342.0,1079.0,1002.0,1218.0,2041.0,2353.0,1184.0,655.0,573.0,415.0,108.0
WEEKDAY,DT21,DT22,6.0,264.0,975.0,1852.0,1556.0,873.0,736.0,877.0,1077.0,1128.0,1189.0,1564.0,2168.0,4089.0,4766.0,2931.0,2117.0,1876.0,1572.0,624.0
WEEKDAY,DT22,DT21,,844.0,2670.0,4804.0,4368.0,2676.0,1846.0,1635.0,1491.0,1421.0,1136.0,1041.0,1237.0,2074.0,2437.0,1208.0,654.0,574.0,397.0,105.0
WEEKDAY,DT22,DT23,9.0,264.0,1069.0,1996.0,1700.0,929.0,759.0,888.0,1107.0,1168.0,1235.0,1602.0,2212.0,4179.0,4898.0,3043.0,2218.0,1987.0,1675.0,674.0
WEEKDAY,DT23,DT22,,852.0,2698.0,4912.0,4508.0,2809.0,1981.0,1724.0,1581.0,1482.0,1193.0,1102.0,1335.0,2256.0,2694.0,1363.0,735.0,619.0,436.0,119.0
WEEKDAY,DT23,DT24,10.0,262.0,1091.0,2021.0,1681.0,896.0,769.0,908.0,1126.0,1171.0,1252.0,1641.0,2274.0,4373.0,5179.0,3183.0,2284.0,2027.0,1711.0,686.0
WEEKDAY,DT24,DT23,,872.0,2801.0,5119.0,4859.0,3005.0,2030.0,1737.0,1602.0,1505.0,1203.0,1117.0,1344.0,2246.0,2653.0,1346.0,742.0,633.0,449.0,126.0
WEEKDAY,DT24,DT25,9.0,293.0,1236.0,2259.0,1905.0,983.0,820.0,945.0,1163.0,1206.0,1265.0,1647.0,2263.0,4394.0,5199.0,3158.0,2235.0,1954.0,1622.0,644.0
WEEKDAY,DT25,CC10,8.0,302.0,1242.0,2304.0,1969.0,1031.0,851.0,966.0,1184.0,1277.0,1294.0,1658.0,2290.0,4495.0,5340.0,3175.0,2214.0,1928.0,1587.0,624.0
WEEKDAY,DT25,DT24,,872.0,2773.0,5154.0,4807.0,2953.0,1979.0,1723.0,1606.0,1518.0,1208.0,1145.0,1408.0,2381.0,2828.0,1432.0,829.0,716.0,512.0,153.0
WEEKDAY,DT27,CC10,,1159.0,3960.0,7806.0,7838.0,4718.0,3222.0,2811.0,2644.0,2481.0,1949.0,1799.0,2060.0,3528.0,4118.0,2014.0,1120.0,974.0,632.0,197.0
WEEKDAY,DT27,DT28,25.0,329.0,1538.0,2682.0,2149.0,1176.0,1075.0,1279.0,1692.0,1930.0,1996.0,2586.0,3642.0,6763.0,8063.0,4819.0,3688.0,3442.0,2683.0,1046.0
WEEKDAY,DT28,DT27,,1156.0,3972.0,7864.0,7958.0,4658.0,3136.0,2723.0,2552.0,2354.0,1865.0,1735.0,1955.0,3180.0,3548.0,1792.0,1022.0,909.0,598.0,191.0
WEEKDAY,DT28,DT29,27.0,278.0,1342.0,2208.0,1771.0,1097.0,1045.0,1258.0,1643.0,1828.0,1920.0,2526.0,3552.0,6651.0,7943.0,4671.0,3533.0,3253.0,2524.0,1004.0
WEEKDAY,DT29,DT28,,1151.0,3900.0,7663.0,7785.0,4473.0,2976.0,2580.0,2438.0,2255.0,1798.0,1629.0,1819.0,2702.0,2959.0,1573.0,974.0,902.0,599.0,151.0
WEEKDAY,DT29,DT30,27.0,278.0,1440.0,2254.0,1795.0,1153.0,1077.0,1266.0,1632.0,1804.0,1872.0,2478.0,3421.0,6361.0,7550.0,4403.0,3311.0,3044.0,2354.0,937.0
WEEKDAY,DT3,DT2,22.0,95.0,547.0,862.0,570.0,407.0,410.0,585.0,806.0,865.0,928.0,1254.0,1726.0,3054.0,3469.0,2166.0,1702.0,1615.0,1165.0,428.0
WEEKDAY,DT3,DT5,,612.0,2170.0,4428.0,4064.0,2545.0,1786.0,1533.0,1511.0,1355.0,1154.0,1043.0,1031.0,1440.0,1477.0,697.0,373.0,333.0,200.0,43.0
WEEKDAY,DT30,DT29,,1107.0,3662.0,7161.0,7295.0,4176.0,2807.0,2462.0,2341.0,2186.0,1746.0,1616.0,1813.0,2614.0,2898.0,1591.0,1024.0,961.0,644.0,163.0
WEEKDAY,DT30,DT31,25.0,275.0,1464.0,2302.0,1825.0,1173.0,1091.0,1258.0,1595.0,1737.0,1803.0,2343.0,3236.0,5959.0,6995.0,4064.0,3044.0,2805.0,2162.0,864.0
WEEKDAY,DT31,DT30,,1061.0,3430.0,6566.0,6606.0,3834.0,2596.0,2298.0,2215.0,2093.0,1674.0,1564.0,1784.0,2587.0,2881.0,1613.0,1059.0,999.0,665.0,167.0
WEEKDAY,DT31,EW2,25.0,258.0,1412.0,2142.0,1672.0,1155.0,1078.0,1238.0,1569.0,1707.0,1750.0,2281.0,3092.0,5561.0,6496.0,3810.0,2852.0,2615.0,2004.0,792.0
WEEKDAY,DT33,DT34,4.0,25.0,433.0,798.0,912.0,533.0,310.0,270.0,271.0,338.0,264.0,224.0,221.0,250.0,336.0,276.0,134.0,89.0,61.0,27.0
WEEKDAY,DT33,EW2,,237.0,958.0,1861.0,1855.0,977.0,642.0,598.0,659.0,587.0,510.0,523.0,688.0,999.0,1281.0,808.0,518.0,388.0,278.0,82.0
WEEKDAY,DT34,CG1,3.0,37.0,354.0,729.0,877.0,539.0,327.0,303.0,291.0,291.0,257.0,221.0,256.0,319.0,415.0,260.0,117.0,63.0,31.0,9.0
WEEKDAY,DT34,DT33,,28.0,38.0,82.0,122.0,77.0,73.0,125.0,189.0,186.0,206.0,280.0,416.0,629.0,871.0,611.0,477.0,375.0,270.0,73.0
WEEKDAY,DT5,DT3,23.0,109.0,644.0,1151.0,666.0,468.0,477.0,655.0,906.0,1012.0,1043.0,1415.0,1951.0,3423.0,3925.0,2489.0,1935.0,1835.0,1331.0,484.0
WEEKDAY,DT5,DT6,,635.0,2351.0,4826.0,4520.0,2806.0,1984.0,1747.0,1750.0,1623.0,1344.0,1215.0,1245.0,1785.0,1862.0,912.0,496.0,458.0,289.0,66.0
WEEKDAY,DT6,DT5,24.0,136.0,820.0,1461.0,950.0,634.0,640.0,816.0,1074.0,1163.0,1217.0,1596.0,2226.0,3883.0,4487.0,2812.0,2135.0,2050.0,1517.0,557.0
WEEKDAY,DT6,DT7,,631.0,2367.0,4899.0,4669.0,2925.0,2108.0,1893.0,1899.0,1753.0,1453.0,1357.0,1455.0,2087.0,2140.0,1007.0,549.0,486.0,313.0,70.0
WEEKDAY,DT7,DT6,25.0,151.0,981.0,1770.0,1162.0,734.0,733.0,914.0,1170.0,1258.0,1294.0,1681.0,2299.0,3993.0,4638.0,2932.0,2225.0,2150.0,1585.0,578.0
WEEKDAY,DT7,DT8,,632.0,2336.0,4861.0,4655.0,2952.0,2139.0,1946.0,1955.0,1793.0,1475.0,1436.0,1580.0,2244.0,2324.0,1114.0,588.0,517.0,367.0,77.0
WEEKDAY,DT8,CC19,,621.0,2270.0,4837.0,4703.0,2992.0,2244.0,2083.0,2051.0,1880.0,1529.0,1514.0,1710.0,2375.0,2436.0,1167.0,606.0,532.0,377.0,82.0
WEEKDAY,DT8,DT7,25.0,159.0,1084.0,2009.0,1339.0,803.0,776.0,944.0,1200.0,1318.0,1372.0,1763.0,2361.0,4071.0,4752.0,2985.0,2262.0,2190.0,1600.0,587.0
WEEKDAY,EW1,EW2,,418.0,1502.0,2808.0,2722.0,1676.0,1345.0,1308.0,1235.0,1124.0,935.0,932.0,1052.0,1328.0,1371.0,793.0,443.0,368.0,271.0,50.0
