,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
WEEKDAY,CC14,NS17,22.0,1102.0,6967.0,11578.0,8673.0,4227.0,2831.0,2916.0,3225.0,3231.0,3501.0,4332.0,5483.0,11553.0,17297.0,9407.0,6416.0,6202.0,4667.0,1508.0
WEEKDAY,CC16,CC17,1.0,1248.0,6064.0,10145.0,7945.0,3771.0,2002.0,1825.0,1835.0,1690.0,1560.0,1652.0,1919.0,3611.0,4329.0,2205.0,1277.0,1241.0,770.0,192.0
WEEKDAY,CC16,NS17,7.0,479.0,2780.0,4698.0,2927.0,1509.0,1152.0,1334.0,1718.0,1822.0,2031.0,2623.0,3399.0,7703.0,9275.0,4656.0,2786.0,2474.0,1691.0,439.0
WEEKDAY,CC17,CC16,7.0,461.0,2960.0,4794.0,2877.0,1435.0,1089.0,1239.0,1540.0,1670.0,1886.0,2400.0,3244.0,7565.0,8990.0,4566.0,2816.0,2477.0,1702.0,449.0
WEEKDAY,CC17,CC19,1.0,1292.0,6146.0,10427.0,8209.0,3934.0,2085.0,1885.0,1880.0,1735.0,1590.0,1720.0,1959.0,3702.0,4467.0,2272.0,1302.0,1261.0,780.0,187.0
WEEKDAY,CC19,CC17,7.0,462.0,3019.0,4902.0,2956.0,1462.0,1093.0,1262.0,1559.0,1656.0,1924.0,2418.0,3303.0,7826.0,9235.0,4676.0,2924.0,2577.0,1769.0,471.0
WEEKDAY,CC19,CC20,1.0,2280.0,9208.0,14576.0,11392.0,5645.0,3192.0,2984.0,3224.0,3090.0,2960.0,3413.0,4123.0,7799.0,9656.0,5377.0,3832.0,3868.0,2622.0,708.0
WEEKDAY,CC19,DT10,,1361.0,6301.0,12180.0,11905.0,5685.0,3560.0,3386.0,3435.0,3305.0,3283.0,3633.0,4193.0,7812.0,8787.0,4392.0,2448.0,2172.0,1467.0,317.0
WEEKDAY,CC19,DT8,44.0,205.0,2118.0,3106.0,1718.0,924.0,931.0,1119.0,1275.0,1375.0,1662.0,1964.0,2531.0,5786.0,8547.0,4896.0,3163.0,2788.0,1900.0,715.0
WEEKDAY,CC2,CC3,1.0,56.0,173.0,460.0,797.0,474.0,319.0,299.0,311.0,330.0,296.0,309.0,288.0,427.0,591.0,359.0,205.0,162.0,99.0,31.0
WEEKDAY,CC2,NS24,,4.0,34.0,80.0,149.0,110.0,157.0,288.0,379.0,341.0,356.0,500.0,554.0,1032.0,1603.0,928.0,717.0,755.0,607.0,247.0
WEEKDAY,CC20,CC19,8.0,1388.0,6132.0,9747.0,6901.0,3744.0,2825.0,2923.0,3306.0,3251.0,3445.0,4254.0,5684.0,13020.0,15068.0,7528.0,4549.0,3891.0,2500.0,654.0
WEEKDAY,CC20,CC21,1.0,2260.0,8868.0,14469.0,11368.0,5700.0,3205.0,2986.0,3219.0,3117.0,3006.0,3343.0,4069.0,7712.0,9503.0,5262.0,3768.0,3810.0,2580.0,696.0
WEEKDAY,CC21,CC20,9.0,1382.0,6100.0,9506.0,6661.0,3633.0,2776.0,2904.0,3306.0,3189.0,3295.0,4250.0,5672.0,12993.0,14981.0,7513.0,4554.0,3904.0,2515.0,660.0
WEEKDAY,CC21,EW21,2.0,2251.0,8818.0,14332.0,11452.0,5685.0,3153.0,2946.0,3253.0,3282.0,3001.0,3305.0,4002.0,7509.0,9190.0,5167.0,3773.0,3845.0,2633.0,743.0
WEEKDAY,CC23,CC24,,821.0,3055.0,6654.0,5551.0,2747.0,1402.0,1269.0,1267.0,1321.0,904.0,745.0,698.0,1171.0,1346.0,668.0,400.0,305.0,155.0,37.0
WEEKDAY,CC23,EW21,4.0,69.0,397.0,850.0,872.0,558.0,618.0,1024.0,1392.0,1211.0,1224.0,1860.0,2773.0,7321.0,9248.0,5020.0,2740.0,2065.0,1217.0,370.0
WEEKDAY,CC24,CC23,1.0,67.0,438.0,857.0,967.0,621.0,571.0,842.0,1106.0,947.0,917.0,1296.0,2000.0,4960.0,6199.0,3322.0,1927.0,1531.0,942.0,279.0
WEEKDAY,CC24,CC25,,553.0,1717.0,3180.0,2641.0,971.0,525.0,571.0,607.0,616.0,477.0,551.0,668.0,1306.0,1585.0,764.0,464.0,348.0,171.0,44.0
WEEKDAY,CC25,CC24,1.0,83.0,577.0,1130.0,1182.0,667.0,407.0,420.0,508.0,543.0,447.0,558.0,800.0,2264.0,3148.0,1758.0,977.0,749.0,586.0,190.0
WEEKDAY,CC25,CC26,,418.0,1274.0,2515.0,2308.0,923.0,518.0,582.0,593.0,546.0,433.0,511.0,633.0,1351.0,1600.0,740.0,396.0,268.0,131.0,26.0
WEEKDAY,CC26,CC25,,89.0,566.0,1071.0,1033.0,519.0,324.0,331.0,420.0,494.0,401.0,453.0,657.0,1754.0,2624.0,1478.0,883.0,727.0,558.0,170.0
WEEKDAY,CC26,CC27,,231.0,710.0,1976.0,1962.0,847.0,518.0,592.0,607.0,532.0,451.0,545.0,679.0,1554.0,1874.0,957.0,461.0,279.0,178.0,43.0
WEEKDAY,CC27,CC26,,204.0,809.0,1294.0,1227.0,551.0,325.0,323.0,411.0,519.0,405.0,439.0,589.0,1394.0,2085.0,1142.0,789.0,718.0,532.0,151.0
WEEKDAY,CC27,CC28,,168.0,472.0,1034.0,1011.0,594.0,466.0,621.0,687.0,526.0,482.0,595.0,797.0,2175.0,3052.0,1518.0,682.0,375.0,223.0,52.0
WEEKDAY,CC28,CC27,,236.0,994.0,2247.0,2323.0,881.0,385.0,345.0,434.0,617.0,438.0,410.0,487.0,915.0,1255.0,741.0,612.0,614.0,483.0,139.0
WEEKDAY,CC28,NE1,,190.0,562.0,1178.0,1226.0,710.0,519.0,672.0,725.0,552.0,506.0,600.0,786.0,2163.0,3090.0,1515.0,661.0,356.0,202.0,45.0
WEEKDAY,CC3,CC2,,9.0,46.0,157.0,226.0,137.0,153.0,236.0,281.0,291.0,296.0,325.0,377.0,636.0,970.0,573.0,528.0,573.0,410.0,152.0
WEEKDAY,CC3,CC4,1.0,7.0,20.0,83.0,217.0,128.0,139.0,175.0,233.0,314.0,299.0,312.0,325.0,481.0,734.0,505.0,351.0,336.0,240.0,84.0
WEEKDAY,CC4,CC3,,22.0,104.0,296.0,446.0,279.0,245.0,310.0,338.0,296.0,269.0,285.0,276.0,392.0,617.0,313.0,266.0,218.0,123.0,37.0
WEEKDAY,CC4,CC5,3.0,52.0,203.0,659.0,809.0,371.0,243.0,291.0,374.0,390.0,393.0,445.0,475.0,881.0,1545.0,872.0,505.0,414.0,271.0,111.0
WEEKDAY,CC4,CE1,,460.0,1507.0,3919.0,6954.0,3146.0,1466.0,1211.0,1386.0,1981.0,1355.0,1021.0,972.0,1269.0,1737.0,1182.0,801.0,772.0,509.0,102.0
WEEKDAY,CC4,EW12,44.0,55.0,357.0,621.0,673.0,403.0,444.0,787.0,1044.0,884.0,1014.0,1437.0,1954.0,4634.0,8383.0,4827.0,3499.0,3073.0,2463.0,1296.0
WEEKDAY,CC5,CC4,,50.0,261.0,608.0,1137.0,622.0,337.0,339.0,400.0,420.0,328.0,322.0,348.0,718.0,1034.0,575.0,359.0,364.0,314.0,77.0
WEEKDAY,CC5,CC6,3.0,37.0,157.0,283.0,306.0,188.0,159.0,222.0,318.0,304.0,334.0,380.0,416.0,859.0,1533.0,842.0,459.0,391.0,260.0,110.0
WEEKDAY,CC6,CC5,,50.0,259.0,672.0,1252.0,623.0,304.0,285.0,343.0,363.0,267.0,254.0,257.0,393.0,559.0,344.0,227.0,264.0,229.0,38.0
WEEKDAY,CC6,CC7,3.0,14.0,129.0,232.0,225.0,114.0,108.0,166.0,261.0,294.0,294.0,352.0,420.0,790.0,1319.0,841.0,706.0,744.0,580.0,200.0
WEEKDAY,CC7,CC6,,79.0,338.0,810.0,1300.0,674.0,375.0,334.0,392.0,360.0,343.0,330.0,322.0,477.0,681.0,354.0,148.0,98.0,76.0,9.0
WEEKDAY,CC7,CC8,3.0,33.0,324.0,380.0,366.0,166.0,136.0,200.0,387.0,311.0,402.0,430.0,611.0,947.0,1369.0,864.0,638.0,678.0,577.0,194.0
WEEKDAY,CC8,CC7,1.0,96.0,547.0,1275.0,1296.0,624.0,345.0,333.0,350.0,414.0,421.0,420.0,399.0,562.0,821.0,416.0,217.0,163.0,94.0,22.0
WEEKDAY,CC8,EW8,3.0,64.0,601.0,839.0,867.0,391.0,263.0,306.0,525.0,526.0,848.0,977.0,982.0,1275.0,1792.0,1008.0,697.0,711.0,614.0,198.0
WEEKDAY,CE1,CC4,39.0,38.0,318.0,587.0,856.0,453.0,460.0,914.0,1168.0,850.0,904.0,1251.0,1576.0,3453.0,6238.0,3677.0,2703.0,2011.0,1622.0,1054.0
WEEKDAY,CE1,DT17,1.0,189.0,797.0,3132.0,5998.0,2368.0,815.0,700.0,812.0,1225.0,763.0,684.0,674.0,876.0,1195.0,721.0,804.0,713.0,496.0,243.0
WEEKDAY,CE1,NS27,,3.0,7.0,46.0,104.0,46.0,33.0,40.0,37.0,67.0,52.0,47.0,47.0,51.0,56.0,37.0,43.0,36.0,16.0,4.0
WEEKDAY,CG1,CG2,,257.0,895.0,1228.0,1161.0,758.0,710.0,709.0,799.0,790.0,685.0,606.0,628.0,792.0,913.0,759.0,619.0,443.0,262.0,47.0
WEEKDAY,CG1,DT34,3.0,36.0,198.0,365.0,286.0,162.0,115.0,189.0,310.0,295.0,299.0,429.0,536.0,1185.0,2245.0,1448.0,1022.0,773.0,557.0,198.0
WEEKDAY,CG1,EW4,4.0,351.0,653.0,1305.0,1519.0,914.0,680.0,688.0,853.0,849.0,984.0,1299.0,1344.0,2385.0,3419.0,1971.0,1459.0,1283.0,1323.0,424.0
WEEKDAY,CG2,CG1,3.0,276.0,291.0,472.0,570.0,577.0,496.0,476.0,603.0,635.0,757.0,1007.0,870.0,1136.0,1327.0,991.0,967.0,999.0,1226.0,412.0
WEEKDAY,DT1,DT2,,497.0,2918.0,5836.0,5242.0,2278.0,1258.0,1026.0,945.0,898.0,760.0,660.0,731.0,1046.0,1144.0,660.0,366.0,360.0,216.0,47.0
WEEKDAY,DT10,CC19,43.0,1137.0,4896.0,6552.0,4404.0,2443.0,2101.0,2241.0,2536.0,2645.0,2916.0,3452.0,4384.0,9305.0,13063.0,7565.0,5448.0,5224.0,3629.0,1224.0
WEEKDAY,DT10,DT11,,1346.0,6105.0,12244.0,12492.0,5978.0,3693.0,3510.0,3512.0,3442.0,3527.0,3824.0,4321.0,7987.0,8993.0,4489.0,2490.0,2216.0,1489.0,320.0
WEEKDAY,DT11,DT10,43.0,1152.0,5193.0,6736.0,4428.0,2448.0,2113.0,2251.0,2594.0,2640.0,2831.0,3395.0,4405.0,9412.0,13300.0,7732.0,5558.0,5312.0,3686.0,1252.0
WEEKDAY,DT11,NE7,,1350.0,6091.0,11876.0,13513.0,6805.0,4157.0,3783.0,3836.0,3700.0,3565.0,3738.0,4311.0,8108.0,9360.0,4804.0,2673.0,2389.0,1629.0,361.0
WEEKDAY,DT13,EW12,,1386.0,5558.0,10947.0,13055.0,6290.0,3820.0,3560.0,3911.0,3879.0,3736.0,3862.0,4456.0,7802.0,9242.0,5140.0,3605.0,3648.0,2509.0,618.0
WEEKDAY,DT13,NE7,45.0,1263.0,4838.0,6905.0,5747.0,3524.0,2902.0,2929.0,3255.0,3556.0,3378.0,3997.0,4876.0,10017.0,14640.0,8223.0,5902.0,5440.0,4098.0,1646.0
WEEKDAY,DT17,CE1,6.0,77.0,215.0,364.0,680.0,435.0,471.0,857.0,1083.0,797.0,740.0,788.0,1034.0,2752.0,5311.0,3062.0,1477.0,818.0,462.0,172.0
WEEKDAY,DT17,DT18,2.0,24.0,145.0,394.0,789.0,516.0,428.0,956.0,1190.0,729.0,622.0,661.0,718.0,1090.0,1816.0,1069.0,958.0,777.0,546.0,258.0
WEEKDAY,DT18,DT17,1.0,96.0,297.0,604.0,1370.0,762.0,506.0,612.0,894.0,1322.0,723.0,554.0,554.0,905.0,1374.0,846.0,460.0,308.0,197.0,62.0
WEEKDAY,DT18,NE4,7.0,17.0,111.0,272.0,447.0,397.0,440.0,987.0,1295.0,848.0,851.0,964.0,1170.0,2872.0,5221.0,2807.0,1825.0,1352.0,1023.0,468.0
WEEKDAY,DT2,DT1,36.0,89.0,561.0,680.0,482.0,328.0,331.0,451.0,708.0,785.0,1041.0,1254.0,1666.0,3707.0,5230.0,3083.0,2030.0,1824.0,1289.0,471.0
WEEKDAY,DT2,DT3,,501.0,3251.0,6151.0,5554.0,2410.0,1321.0,1083.0,1011.0,932.0,821.0,705.0,796.0,1305.0,1312.0,727.0,379.0,362.0,216.0,47.0
WEEKDAY,DT20,DT21,5.0,82.0,540.0,1323.0,1445.0,641.0,437.0,538.0,753.0,767.0,793.0,914.0,1222.0,2974.0,4833.0,2695.0,1765.0,1580.0,1161.0,444.0
WEEKDAY,DT20,NE4,3.0,334.0,1644.0,3895.0,4929.0,2380.0,1290.0,1092.0,1028.0,977.0,795.0,726.0,807.0,1525.0,2259.0,1088.0,517.0,424.0,327.0,121.0
WEEKDAY,DT21,DT20,1.0,360.0,1738.0,4108.0,4978.0,2342.0,1268.0,1031.0,936.0,908.0,763.0,716.0,783.0,1485.0,2184.0,1021.0,467.0,370.0,248.0,89.0
WEEKDAY,DT21,DT22,16.0,83.0,574.0,1339.0,1463.0,637.0,438.0,554.0,745.0,773.0,819.0,1020.0,1351.0,3285.0,5337.0,3043.0,1994.0,1860.0,1474.0,570.0
WEEKDAY,DT22,DT21,,382.0,1872.0,4679.0,5643.0,2626.0,1430.0,1240.0,1041.0,1009.0,846.0,767.0,805.0,1566.0,2329.0,1024.0,453.0,349.0,216.0,69.0
WEEKDAY,DT22,DT23,23.0,89.0,759.0,1615.0,1749.0,768.0,504.0,590.0,782.0,834.0,887.0,1088.0,1422.0,3412.0,5489.0,3207.0,2152.0,2027.0,1581.0,624.0
WEEKDAY,DT23,DT22,,393.0,1987.0,4887.0,5816.0,2739.0,1534.0,1323.0,1143.0,1059.0,897.0,847.0,922.0,1859.0,2794.0,1325.0,636.0,439.0,288.0,96.0
WEEKDAY,DT23,DT24,24.0,88.0,789.0,1652.0,1668.0,718.0,506.0,618.0,786.0,810.0,878.0,1114.0,1465.0,3689.0,6053.0,3478.0,2246.0,2073.0,1627.0,642.0
WEEKDAY,DT24,DT23,,416.0,2099.0,5259.0,6423.0,3041.0,1577.0,1310.0,1137.0,1093.0,917.0,847.0,929.0,1806.0,2694.0,1280.0,637.0,450.0,296.0,103.0
WEEKDAY,DT24,DT25,19.0,117.0,1063.0,1967.0,1984.0,856.0,559.0,663.0,818.0,853.0,888.0,1118.0,1463.0,3757.0,6013.0,3423.0,2192.0,2011.0,1558.0,589.0
WEEKDAY,DT25,CC10,19.0,126.0,1065.0,2037.0,2067.0,901.0,584.0,681.0,841.0,927.0,913.0,1159.0,1511.0,3859.0,6201.0,3422.0,2162.0,1977.0,1533.0,578.0
WEEKDAY,DT25,DT24,,419.0,2063.0,5327.0,6271.0,2926.0,1530.0,1300.0,1132.0,1095.0,947.0,914.0,997.0,1987.0,2972.0,1401.0,745.0,549.0,389.0,138.0
WEEKDAY,DT27,CC10,,482.0,3035.0,7198.0,8195.0,3618.0,1876.0,1545.0,1410.0,1334.0,1164.0,1133.0,1232.0,2684.0,3927.0,1830.0,1007.0,708.0,509.0,182.0
WEEKDAY,DT27,DT28,24.0,180.0,1292.0,2429.0,2029.0,838.0,572.0,685.0,893.0,1129.0,1165.0,1539.0,1984.0,4981.0,7905.0,4177.0,2652.0,2379.0,1794.0,686.0
WEEKDAY,DT28,DT27,,484.0,3003.0,7034.0,8148.0,3500.0,1750.0,1436.0,1290.0,1174.0,1023.0,987.0,1059.0,2228.0,3037.0,1483.0,860.0,645.0,456.0,175.0
WEEKDAY,DT28,DT29,20.0,130.0,1204.0,1906.0,1491.0,744.0,529.0,651.0,825.0,975.0,1042.0,1429.0,1802.0,4650.0,7465.0,3739.0,2304.0,1996.0,1504.0,588.0
WEEKDAY,DT29,DT28,,447.0,2644.0,6276.0,7603.0,3146.0,1525.0,1231.0,1111.0,1044.0,925.0,868.0,941.0,1655.0,2167.0,1186.0,771.0,642.0,481.0,152.0
WEEKDAY,DT29,DT30,18.0,126.0,1362.0,2035.0,1610.0,806.0,576.0,658.0,817.0,945.0,992.0,1351.0,1667.0,4238.0,6763.0,3343.0,2029.0,1713.0,1296.0,499.0
WEEKDAY,DT3,DT2,37.0,111.0,829.0,941.0,567.0,335.0,331.0,455.0,660.0,799.0,960.0,1242.0,1673.0,3745.0,5413.0,3201.0,2109.0,1899.0,1345.0,487.0
WEEKDAY,DT3,DT5,,537.0,3646.0,7114.0,6807.0,2955.0,1572.0,1321.0,1210.0,1111.0,1037.0,1013.0,1016.0,1558.0,1555.0,822.0,421.0,405.0,253.0,50.0
WEEKDAY,DT30,DT29,,390.0,2339.0,5573.0,6720.0,2718.0,1323.0,1103.0,1027.0,984.0,889.0,872.0,951.0,1557.0,2087.0,1216.0,826.0,720.0,543.0,185.0
WEEKDAY,DT30,DT31,16.0,116.0,1272.0,2090.0,1748.0,873.0,608.0,645.0,777.0,871.0,906.0,1191.0,1460.0,3654.0,5763.0,2774.0,1671.0,1402.0,1069.0,409.0
WEEKDAY,DT31,DT30,,339.0,2013.0,4645.0,5420.0,2200.0,1094.0,930.0,907.0,875.0,801.0,823.0,917.0,1512.0,2108.0,1267.0,876.0,761.0,566.0,195.0
WEEKDAY,DT31,DT32,18.0,96.0,1206.0,1892.0,1579.0,856.0,592.0,610.0,711.0,834.0,835.0,1091.0,1309.0,3064.0,4822.0,2362.0,1411.0,1170.0,865.0,338.0
WEEKDAY,DT32,DT31,,272.0,1675.0,3898.0,4438.0,1828.0,941.0,818.0,823.0,799.0,756.0,763.0,857.0,1393.0,2035.0,1319.0,922.0,787.0,598.0,196.0
WEEKDAY,DT32,DT33,23.0,42.0,811.0,1562.0,1459.0,839.0,440.0,344.0,415.0,562.0,560.0,590.0,674.0,1400.0,2270.0,1405.0,963.0,862.0,597.0,244.0
WEEKDAY,DT33,DT32,,219.0,1073.0,2346.0,2485.0,1039.0,568.0,561.0,647.0,530.0,505.0,544.0,647.0,1192.0,1881.0,1111.0,659.0,446.0,358.0,136.0
WEEKDAY,DT33,DT34,2.0,58.0,706.0,1655.0,2288.0,1299.0,653.0,348.0,329.0,431.0,322.0,225.0,213.0,288.0,397.0,284.0,167.0,127.0,67.0,26.0
WEEKDAY,DT34,CG1,,83.0,722.0,1746.0,2491.0,1441.0,721.0,422.0,384.0,417.0,319.0,239.0,284.0,485.0,659.0,353.0,190.0,119.0,64.0,21.0
WEEKDAY,DT34,DT33,2.0,48.0,138.0,174.0,165.0,121.0,102.0,200.0,311.0,258.0,268.0,404.0,556.0,1214.0,2158.0,1314.0,924.0,694.0,514.0,191.0
WEEKDAY,DT5,DT3,40.0,118.0,980.0,1263.0,673.0,402.0,374.0,508.0,740.0,959.0,1135.0,1439.0,1923.0,4318.0,6360.0,3798.0,2489.0,2233.0,1542.0,562.0
WEEKDAY,DT5,DT6,,574.0,4144.0,8231.0,7999.0,3428.0,1800.0,1544.0,1493.0,1395.0,1220.0,1194.0,1240.0,2009.0,2168.0,1176.0,672.0,608.0,399.0,91.0
WEEKDAY,DT6,DT5,44.0,152.0,1185.0,1634.0,1021.0,625.0,533.0,679.0,931.0,1161.0,1421.0,1762.0,2319.0,5116.0,7639.0,4520.0,2924.0,2593.0,1809.0,680.0
WEEKDAY,DT6,DT7,,567.0,4117.0,8473.0,8362.0,3599.0,1908.0,1733.0,1716.0,1564.0,1531.0,1552.0,1547.0,2608.0,2859.0,1435.0,797.0,766.0,662.0,106.0
WEEKDAY,DT7,DT6,44.0,172.0,1453.0,2035.0,1308.0,768.0,708.0,877.0,1080.0,1298.0,1551.0,1863.0,2432.0,5496.0,8101.0,4704.0,3056.0,2716.0,1876.0,708.0
