DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,1571.0
WEEKDAY,BP10,BP9,402.0
WEEKDAY,BP11,BP10,274.0
WEEKDAY,BP11,BP12,2652.0
WEEKDAY,BP12,BP11,1124.0
WEEKDAY,BP12,BP13,3371.0
WEEKDAY,BP13,BP12,1621.0
WEEKDAY,BP13,BP6,3792.0
WEEKDAY,BP2,BP3,5106.0
WEEKDAY,BP2,NS4,5409.0
WEEKDAY,BP3,BP2,5360.0
WEEKDAY,BP3,BP4,4999.0
WEEKDAY,BP4,BP3,5011.0
WEEKDAY,BP4,BP5,4961.0
WEEKDAY,BP5,BP4,4912.0
WEEKDAY,BP5,BP6,5279.0
WEEKDAY,BP6,BP13,1852.0
WEEKDAY,BP6,BP5,5009.0
WEEKDAY,BP6,BP7,2837.0
WEEKDAY,BP7,BP6,1587.0
WEEKDAY,BP7,BP8,2567.0
WEEKDAY,BP8,BP7,1323.0
WEEKDAY,BP8,BP9,2306.0
WEEKDAY,BP9,BP10,1814.0
WEEKDAY,BP9,BP8,1000.0
WEEKDAY,CC10,CC11,17042.0
WEEKDAY,CC10,DT25,9628.0
WEEKDAY,CC10,DT27,12719.0
WEEKDAY,CC10,EW8,14880.0
WEEKDAY,CC11,CC10,16283.0
WEEKDAY,CC11,CC12,18608.0
WEEKDAY,CC12,CC11,17980.0
WEEKDAY,CC12,NE12,19103.0
WEEKDAY,CC14,NE12,33899.0
WEEKDAY,CC14,NS17,34110.0
WEEKDAY,CC16,CC17,15067.0
WEEKDAY,CC16,NS17,15542.0
WEEKDAY,CC17,CC16,14928.0
WEEKDAY,CC17,CC19,15531.0
WEEKDAY,CC19,CC17,15360.0
WEEKDAY,CC19,CC20,29170.0
WEEKDAY,CC19,DT10,23233.0
WEEKDAY,CC19,DT8,10587.0
WEEKDAY,CC2,CC3,925.0
WEEKDAY,CC2,NS24,1494.0
WEEKDAY,CC20,CC19,29333.0
WEEKDAY,CC20,CC21,28960.0
WEEKDAY,CC21,CC20,29166.0
WEEKDAY,CC21,EW21,28670.0
WEEKDAY,CC23,CC24,9733.0
WEEKDAY,CC23,EW21,11731.0
WEEKDAY,CC24,CC23,9833.0
WEEKDAY,CC24,CC25,5171.0
WEEKDAY,CC25,CC24,5056.0
WEEKDAY,CC25,CC26,4261.0
WEEKDAY,CC26,CC25,4000.0
WEEKDAY,CC26,CC27,3957.0
WEEKDAY,CC27,CC26,3756.0
WEEKDAY,CC27,CC28,3881.0
WEEKDAY,CC28,CC27,3773.0
WEEKDAY,CC28,NE1,4101.0
WEEKDAY,CC3,CC2,952.0
WEEKDAY,CC3,CC4,725.0
WEEKDAY,CC4,CC3,742.0
WEEKDAY,CC4,CC5,1592.0
WEEKDAY,CC4,CE1,4562.0
WEEKDAY,CC4,EW12,5974.0
WEEKDAY,CC5,CC4,1475.0
WEEKDAY,CC5,CC6,1332.0
WEEKDAY,CC6,CC5,1273.0
WEEKDAY,CC6,CC7,1879.0
WEEKDAY,CC7,CC6,1805.0
WEEKDAY,CC7,CC8,2198.0
WEEKDAY,CC8,CC7,2201.0
WEEKDAY,CC8,EW8,3400.0
WEEKDAY,CE1,CC4,4265.0
WEEKDAY,CE1,DT17,3400.0
WEEKDAY,CE1,NS27,51.0
WEEKDAY,CG1,CG2,2971.0
WEEKDAY,CG1,DT34,2910.0
WEEKDAY,CG1,EW4,5515.0
WEEKDAY,CG2,CG1,3155.0
WEEKDAY,DT1,DT2,7603.0
WEEKDAY,DT10,CC19,22544.0
WEEKDAY,DT10,DT11,23723.0
WEEKDAY,DT11,DT10,22806.0
WEEKDAY,DT11,NE7,24400.0
WEEKDAY,DT13,EW12,24312.0
WEEKDAY,DT13,NE7,24278.0
WEEKDAY,DT17,CE1,3106.0
WEEKDAY,DT17,DT18,1833.0
WEEKDAY,DT18,DT17,1559.0
WEEKDAY,DT18,NE4,3850.0
WEEKDAY,DT2,DT1,7428.0
WEEKDAY,DT2,DT3,7930.0
WEEKDAY,DT20,DT21,6768.0
WEEKDAY,DT20,NE4,6726.0
WEEKDAY,DT21,DT20,6832.0
WEEKDAY,DT21,DT22,7473.0
WEEKDAY,DT22,DT21,7465.0
WEEKDAY,DT22,DT23,8194.0
WEEKDAY,DT23,DT22,8268.0
WEEKDAY,DT23,DT24,8681.0
WEEKDAY,DT24,DT23,8779.0
WEEKDAY,DT24,DT25,9166.0
WEEKDAY,DT25,CC10,9459.0
WEEKDAY,DT25,DT24,9258.0
WEEKDAY,DT27,CC10,12671.0
WEEKDAY,DT27,DT28,11942.0
WEEKDAY,DT28,DT27,11960.0
WEEKDAY,DT28,DT29,10701.0
WEEKDAY,DT29,DT28,10592.0
WEEKDAY,DT29,DT30,10252.0
WEEKDAY,DT3,DT2,7568.0
WEEKDAY,DT3,DT5,8981.0
WEEKDAY,DT30,DT29,9896.0
WEEKDAY,DT30,DT31,9498.0
WEEKDAY,DT31,DT30,9048.0
WEEKDAY,DT31,DT32,8625.0
WEEKDAY,DT32,DT31,8406.0
WEEKDAY,DT32,DT33,5457.0
WEEKDAY,DT33,DT32,5639.0
WEEKDAY,DT33,DT34,2946.0
WEEKDAY,DT34,CG1,3164.0
WEEKDAY,DT34,DT33,2873.0
WEEKDAY,DT5,DT3,8427.0
WEEKDAY,DT5,DT6,10315.0
WEEKDAY,DT6,DT5,9806.0
WEEKDAY,DT6,DT7,10663.0
WEEKDAY,DT7,DT6,10164.0
WEEKDAY,DT7,DT8,10784.0
WEEKDAY,DT8,CC19,11018.0
WEEKDAY,DT8,DT7,10409.0
WEEKDAY,EW1,EW2,9150.0
WEEKDAY,EW10,EW11,28389.0
WEEKDAY,EW10,EW9,29073.0
WEEKDAY,EW11,EW10,29260.0
WEEKDAY,EW11,EW12,29604.0
WEEKDAY,EW12,CC4,6479.0
WEEKDAY,EW12,DT13,23179.0
WEEKDAY,EW12,EW11,30471.0
WEEKDAY,EW12,NS25,11693.0
WEEKDAY,EW15,EW16,12809.0
WEEKDAY,EW15,NS26,15472.0
WEEKDAY,EW16,EW15,13713.0
WEEKDAY,EW16,EW17,18516.0
WEEKDAY,EW16,NE1,8364.0
WEEKDAY,EW16,NE4,18429.0
WEEKDAY,EW17,EW16,18813.0
WEEKDAY,EW17,EW18,17607.0
WEEKDAY,EW18,EW17,18261.0
WEEKDAY,EW18,EW19,17707.0
WEEKDAY,EW19,EW18,18610.0
WEEKDAY,EW19,EW20,18512.0
WEEKDAY,EW2,EW1,8689.0
WEEKDAY,EW2,EW3,14974.0
WEEKDAY,EW20,EW19,19071.0
WEEKDAY,EW20,EW21,19876.0
WEEKDAY,EW21,CC21,28992.0
WEEKDAY,EW21,CC23,11748.0
WEEKDAY,EW21,EW20,20212.0
WEEKDAY,EW21,EW22,44807.0
WEEKDAY,EW22,EW21,45075.0
WEEKDAY,EW22,EW23,44972.0
WEEKDAY,EW23,EW22,45271.0
WEEKDAY,EW23,NS1,44537.0
WEEKDAY,EW25,EW26,36441.0
WEEKDAY,EW25,NS1,38748.0
WEEKDAY,EW26,EW25,38031.0
WEEKDAY,EW26,EW27,31675.0
WEEKDAY,EW27,EW26,31700.0
WEEKDAY,EW27,EW28,19496.0
WEEKDAY,EW28,EW27,21896.0
WEEKDAY,EW28,EW29,14884.0
WEEKDAY,EW29,EW28,14984.0
WEEKDAY,EW29,EW30,6576.0
WEEKDAY,EW3,EW2,14781.0
WEEKDAY,EW3,EW4,16952.0
WEEKDAY,EW30,EW29,7223.0
WEEKDAY,EW30,EW31,4756.0
WEEKDAY,EW31,EW30,5226.0
