DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,107.20000000000002
WEEKDAY,BP10,BP12,127.59999999999998
WEEKDAY,BP10,BP13,96.4
WEEKDAY,BP10,BP2,47.400000000000006
WEEKDAY,BP10,BP3,85.09999999999998
WEEKDAY,BP10,BP4,93.89999999999999
WEEKDAY,BP10,BP5,118.5
WEEKDAY,BP10,BP6,1200.6999999999998
WEEKDAY,BP10,BP7,126.89999999999999
WEEKDAY,BP10,BP8,502.49999999999994
WEEKDAY,BP10,BP9,248.0
WEEKDAY,BP10,CC1-NE6-NS24,0.1
WEEKDAY,BP10,CC10,0.1
WEEKDAY,BP10,CC11,1.1
WEEKDAY,BP10,CC12,0.30000000000000004
WEEKDAY,BP10,CC14,0.1
WEEKDAY,BP10,CC16,1.3000000000000003
WEEKDAY,BP10,CC19,0.1
WEEKDAY,BP10,CC2,0.2
WEEKDAY,BP10,CC20,0.5
WEEKDAY,BP10,CC21,0.2
WEEKDAY,BP10,CC23,1.6
WEEKDAY,BP10,CC24,7.1000000000000005
WEEKDAY,BP10,CC25,0.8
WEEKDAY,BP10,CC26,0.6
WEEKDAY,BP10,CC27,2.1
WEEKDAY,BP10,CC28,0.1
WEEKDAY,BP10,CC4-DT15,0.7
WEEKDAY,BP10,CC5,0.1
WEEKDAY,BP10,CC6,0.1
WEEKDAY,BP10,CE1,3.0
WEEKDAY,BP10,CG1,0.5
WEEKDAY,BP10,CG2,0.30000000000000004
WEEKDAY,BP10,DT1,0.2
WEEKDAY,BP10,DT11,3.8000000000000007
WEEKDAY,BP10,DT13,1.9000000000000004
WEEKDAY,BP10,DT17,1.8
WEEKDAY,BP10,DT18,1.8000000000000003
WEEKDAY,BP10,DT2,0.2
WEEKDAY,BP10,DT20,0.2
WEEKDAY,BP10,DT3,0.2
WEEKDAY,BP10,DT30,0.2
WEEKDAY,BP10,DT32,0.4
WEEKDAY,BP10,DT33,0.4
WEEKDAY,BP10,DT5,4.9
WEEKDAY,BP10,DT6,1.6
WEEKDAY,BP10,DT7,1.3
WEEKDAY,BP10,DT8,0.5
WEEKDAY,BP10,EW1,0.2
WEEKDAY,BP10,EW11,0.7
WEEKDAY,BP10,EW12,2.4000000000000004
WEEKDAY,BP10,EW13-NS25,1.3
WEEKDAY,BP10,EW14-NS26,2.0
WEEKDAY,BP10,EW15,2.7
WEEKDAY,BP10,EW16,2.0
WEEKDAY,BP10,EW17,4.000000000000001
WEEKDAY,BP10,EW18,4.9
WEEKDAY,BP10,EW19,6.3
WEEKDAY,BP10,EW2,0.2
WEEKDAY,BP10,EW20,6.800000000000001
WEEKDAY,BP10,EW21,10.5
WEEKDAY,BP10,EW22,53.99999999999999
WEEKDAY,BP10,EW23,36.60000000000001
WEEKDAY,BP10,EW24-NS1,250.3
WEEKDAY,BP10,EW25,4.300000000000001
WEEKDAY,BP10,EW26,20.200000000000003
WEEKDAY,BP10,EW27,59.600000000000016
WEEKDAY,BP10,EW28,23.0
WEEKDAY,BP10,EW29,39.4
WEEKDAY,BP10,EW3,0.1
WEEKDAY,BP10,EW30,10.000000000000002
WEEKDAY,BP10,EW31,4.300000000000001
