ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS,multiplier
DT20,EW14-NS26,13.0,496
DT20,EW15,27.0,558
DT20,EW16,35.0,920
DT20,EW17,13.0,535
DT20,EW18,4.0,441
DT20,EW19,6.0,488
DT20,EW2,1.0,224
DT20,EW20,7.0,526
DT20,EW21,17.0,1052
DT20,EW22,4.0,401
DT20,EW23,25.0,558
DT20,EW24-NS1,40.0,558
DT20,EW25,7.0,464
DT20,EW26,23.0,534
DT20,EW27,34.0,558
DT20,EW28,14.0,534
DT20,EW29,2.0,370
DT20,EW3,6.0,410
DT20,EW31,1.0,139
DT20,EW32,0.0,154
DT20,EW33,1.0,247
DT20,EW4,12.0,588
DT20,EW5,26.0,573
DT20,EW6,21.0,534
DT20,EW7,15.0,542
DT20,EW8,80.0,1162
DT20,EW9,18.0,550
DT20,NE1,220.0,1139
DT20,NE10,17.0,473
DT20,NE11,8.0,425
DT20,NE12,108.0,1100
DT20,NE13,33.0,550
DT20,NE14,56.0,550
DT20,NE15,28.0,527
DT20,NE16-STC,67.0,558
DT20,NE17-PTC,51.0,573
DT20,NE4,558.0,1186
DT20,NE5,9.0,426
DT20,NE7,71.0,1123
DT20,NE8,45.0,550
DT20,NE9,21.0,527
DT20,NS10,7.0,503
DT20,NS11,7.0,372
DT20,NS13,11.0,534
DT20,NS14,9.0,511
DT20,NS15,3.0,394
DT20,NS16,13.0,519
DT20,NS17,29.0,959
DT20,NS18,2.0,332
DT20,NS19,5.0,503
DT20,NS2,12.0,433
DT20,NS20,6.0,441
DT20,NS21,0.0,139
DT20,NS22,40.0,527
DT20,NS23,22.0,519
DT20,NS27,6.0,611
DT20,NS28,1.0,170
DT20,NS3,8.0,402
DT20,NS4,4.0,509
DT20,NS5,8.0,371
DT20,NS7,2.0,370
DT20,NS8,2.0,262
DT20,NS9,5.0,424
DT20,PE1,5.0,394
DT20,PE2,5.0,317
DT20,PE3,5.0,410
DT20,PE4,1.0,123
DT20,PE5,5.0,379
DT20,PE6,6.0,356
DT20,PE7,6.0,364
DT20,PW1,0.0,23
DT20,PW3,0.0,16
DT20,PW5,2.0,333
DT20,PW6,1.0,224
DT20,PW7,2.0,309
DT20,SE1,3.0,286
DT20,SE2,6.0,270
DT20,SE3,3.0,356
DT20,SE4,5.0,356
DT20,SE5,2.0,323
DT20,SW1,2.0,254
DT20,SW2,3.0,255
DT20,SW3,3.0,286
DT20,SW4,0.0,162
DT20,SW5,9.0,449
DT20,SW6,3.0,340
DT20,SW7,2.0,255
DT20,SW8,2.0,247
DT21,BP11,0.0,69
DT21,BP12,0.0,46
DT21,BP13,0.0,46
DT21,BP2,0.0,92
DT21,BP3,0.0,92
DT21,BP4,0.0,46
DT21,BP5,0.0,23
DT21,BP8,0.0,23
DT21,CC1-NE6-NS24,12.0,487
DT21,CC10,149.0,1139
DT21,CC11,35.0,550
DT21,CC12,14.0,503
DT21,CC14,7.0,480
DT21,CC16,3.0,480
DT21,CC17,1.0,224
DT21,CC19,26.0,944
DT21,CC2,0.0,100
DT21,CC20,2.0,340
DT21,CC21,4.0,426
DT21,CC23,2.0,393
DT21,CC24,11.0,487
DT21,CC25,10.0,527
DT21,CC26,4.0,401
DT21,CC27,6.0,363
DT21,CC28,4.0,387
DT21,CC3,10.0,465
DT21,CC4-DT15,59.0,558
DT21,CC5,3.0,441
DT21,CC6,7.0,410
DT21,CC7,3.0,464
DT21,CC8,4.0,402
DT21,CE1,363.0,1170
DT21,CG1,89.0,968
DT21,CG2,248.0,589
DT21,DT1,65.0,589
DT21,DT10,5.0,487
DT21,DT11,81.0,573
DT21,DT13,7.0,479
DT21,DT17,235.0,558
DT21,DT18,332.0,612
DT21,DT2,5.0,434
DT21,DT20,253.0,589
DT21,DT22,238.0,589
DT21,DT23,177.0,581
DT21,DT24,245.0,612
DT21,DT25,152.0,612
DT21,DT27,166.0,604
DT21,DT28,299.0,604
DT21,DT29,242.0,589
DT21,DT3,15.0,519
DT21,DT30,319.0,589
DT21,DT31,326.0,589
DT21,DT32,734.0,620
DT21,DT33,628.0,612
DT21,DT34,107.0,612
DT21,DT5,32.0,566
DT21,DT6,14.0,542
DT21,DT7,6.0,457
DT21,DT8,6.0,518
DT21,EW1,6.0,363
DT21,EW10,3.0,417
DT21,EW11,6.0,449
DT21,EW12,81.0,1061
DT21,EW13-NS25,8.0,450
DT21,EW14-NS26,16.0,511
DT21,EW15,7.0,433
DT21,EW16,25.0,935
DT21,EW17,10.0,511
DT21,EW18,3.0,448
DT21,EW19,3.0,448
DT21,EW2,1.0,200
DT21,EW20,4.0,441
DT21,EW21,5.0,751
DT21,EW22,2.0,354
DT21,EW23,14.0,519
DT21,EW24-NS1,21.0,550
DT21,EW25,3.0,433
DT21,EW26,9.0,511
DT21,EW27,20.0,558
DT21,EW28,10.0,526
DT21,EW29,1.0,210
DT21,EW3,3.0,401
DT21,EW30,0.0,31
DT21,EW31,0.0,31
DT21,EW32,0.0,54
DT21,EW33,0.0,77
DT21,EW4,4.0,418
DT21,EW5,7.0,487
DT21,EW6,5.0,473
DT21,EW7,4.0,426
DT21,EW8,30.0,1053
DT21,EW9,4.0,426
DT21,NE1,273.0,1131
DT21,NE10,4.0,417
DT21,NE11,1.0,231
DT21,NE12,45.0,992
DT21,NE13,9.0,488
DT21,NE14,15.0,496
DT21,NE15,7.0,457
DT21,NE16-STC,19.0,519
DT21,NE17-PTC,12.0,495
DT21,NE4,591.0,1193
DT21,NE5,28.0,511
DT21,NE7,29.0,945
DT21,NE8,17.0,527
DT21,NE9,5.0,464
DT21,NS10,2.0,294
DT21,NS11,2.0,440
DT21,NS13,4.0,425
DT21,NS14,5.0,457
DT21,NS15,1.0,339
DT21,NS16,4.0,511
DT21,NS17,10.0,844
DT21,NS18,0.0,192
DT21,NS19,1.0,316
DT21,NS2,3.0,372
DT21,NS20,1.0,316
DT21,NS21,0.0,62
DT21,NS22,22.0,488
DT21,NS23,10.0,465
DT21,NS27,5.0,589
DT21,NS28,0.0,85
DT21,NS3,3.0,371
DT21,NS4,2.0,455
DT21,NS5,1.0,354
DT21,NS7,1.0,200
DT21,NS8,1.0,254
DT21,NS9,2.0,378
DT21,PE1,1.0,278
DT21,PE2,1.0,186
DT21,PE3,1.0,309
DT21,PE4,0.0,146
DT21,PE5,1.0,277
DT21,PE6,3.0,278
DT21,PE7,3.0,294
DT21,PW1,0.0,31
DT21,PW4,0.0,23
DT21,PW5,1.0,255
DT21,PW6,0.0,69
DT21,PW7,0.0,115
DT21,SE1,1.0,269
DT21,SE2,1.0,179
DT21,SE3,1.0,263
DT21,SE4,1.0,231
DT21,SE5,1.0,162
DT21,SW1,0.0,62
DT21,SW2,1.0,177
DT21,SW3,0.0,46
DT21,SW4,0.0,115
DT21,SW5,2.0,324
DT21,SW6,1.0,201
DT21,SW7,0.0,162
DT21,SW8,0.0,62
DT22,BP11,0.0,8
DT22,BP2,0.0,23
DT22,BP3,0.0,23
DT22,BP4,0.0,46
DT22,BP7,0.0,23
DT22,BP8,0.0,23
DT22,BP9,0.0,23
DT22,CC1-NE6-NS24,13.0,496
DT22,CC10,247.0,1232
DT22,CC11,158.0,620
DT22,CC12,21.0,581
DT22,CC14,5.0,479
DT22,CC16,5.0,557
DT22,CC17,1.0,177
DT22,CC19,10.0,735
DT22,CC2,1.0,208
DT22,CC20,1.0,371
DT22,CC21,3.0,425
DT22,CC23,4.0,355
DT22,CC24,10.0,456
DT22,CC25,9.0,479
DT22,CC26,6.0,534
DT22,CC27,14.0,448
DT22,CC28,4.0,526
DT22,CC3,8.0,488
DT22,CC4-DT15,41.0,558
DT22,CC5,4.0,518
DT22,CC6,11.0,512
DT22,CC7,11.0,550
DT22,CC8,18.0,558
DT22,CE1,221.0,1178
DT22,CG1,172.0,1138
DT22,CG2,236.0,589
DT22,DT1,38.0,589
DT22,DT10,3.0,462
DT22,DT11,73.0,581
DT22,DT13,4.0,495
DT22,DT17,196.0,589
DT22,DT18,281.0,589
DT22,DT2,2.0,301
DT22,DT20,231.0,620
DT22,DT21,142.0,620
DT22,DT23,178.0,612
DT22,DT24,343.0,612
DT22,DT25,185.0,620
DT22,DT27,530.0,620
DT22,DT28,814.0,620
DT22,DT29,227.0,612
DT22,DT3,5.0,549
DT22,DT30,215.0,620
DT22,DT31,210.0,620
DT22,DT32,524.0,620
DT22,DT33,530.0,612
DT22,DT34,133.0,612
DT22,DT5,12.0,581
DT22,DT6,4.0,502
DT22,DT7,3.0,479
DT22,DT8,1.0,425
DT22,EW1,3.0,471
DT22,EW10,3.0,480
DT22,EW11,5.0,495
DT22,EW12,53.0,1100
DT22,EW13-NS25,11.0,441
DT22,EW14-NS26,15.0,519
DT22,EW15,8.0,479
DT22,EW16,52.0,944
DT22,EW17,10.0,550
DT22,EW18,4.0,487
DT22,EW19,2.0,434
DT22,EW2,0.0,139
DT22,EW20,3.0,456
DT22,EW21,5.0,973
DT22,EW22,5.0,401
DT22,EW23,12.0,581
DT22,EW24-NS1,23.0,581
DT22,EW25,2.0,386
DT22,EW26,8.0,526
DT22,EW27,15.0,581
DT22,EW28,7.0,527
DT22,EW29,3.0,441
DT22,EW3,2.0,424
DT22,EW30,0.0,162
DT22,EW31,1.0,308
DT22,EW32,1.0,285
DT22,EW33,2.0,356
DT22,EW4,9.0,581
DT22,EW5,14.0,581
DT22,EW6,7.0,527
DT22,EW7,7.0,526
DT22,EW8,74.0,1139
DT22,EW9,13.0,550
DT22,NE1,194.0,1178
DT22,NE10,3.0,471
DT22,NE11,1.0,276
DT22,NE12,56.0,1116
DT22,NE13,8.0,518
DT22,NE14,14.0,557
DT22,NE15,5.0,486
DT22,NE16-STC,13.0,511
DT22,NE17-PTC,12.0,542
DT22,NE4,547.0,1201
DT22,NE5,18.0,557
DT22,NE7,12.0,967
DT22,NE8,11.0,534
DT22,NE9,4.0,487
DT22,NS10,4.0,479
DT22,NS11,6.0,557
DT22,NS13,8.0,550
DT22,NS14,6.0,519
DT22,NS15,4.0,494
DT22,NS16,10.0,581
DT22,NS17,26.0,1036
DT22,NS18,1.0,385
DT22,NS19,4.0,495
DT22,NS2,3.0,471
DT22,NS20,1.0,408
DT22,NS21,0.0,92
DT22,NS22,18.0,511
DT22,NS23,9.0,480
DT22,NS27,6.0,611
DT22,NS28,1.0,210
DT22,NS3,2.0,333
DT22,NS4,2.0,410
DT22,NS5,1.0,371
DT22,NS7,2.0,372
DT22,NS8,1.0,348
DT22,NS9,5.0,503
DT22,PE1,1.0,300
DT22,PE2,1.0,263
DT22,PE3,2.0,278
DT22,PE4,0.0,192
DT22,PE5,1.0,316
DT22,PE6,1.0,285
DT22,PE7,1.0,224
DT22,PW1,0.0,46
DT22,PW3,0.0,31
DT22,PW4,0.0,54
DT22,PW5,1.0,200
DT22,PW6,0.0,70
DT22,PW7,1.0,200
DT22,SE1,1.0,224
DT22,SE2,1.0,324
DT22,SE3,0.0,154
DT22,SE4,1.0,193
DT22,SE5,0.0,108
DT22,SW1,0.0,23
DT22,SW2,1.0,208
DT22,SW3,0.0,93
DT22,SW4,0.0,108
DT22,SW5,2.0,317
DT22,SW6,1.0,208
DT22,SW7,0.0,139
DT22,SW8,0.0,177
DT23,BP10,0.0,92
DT23,BP11,0.0,46
DT23,BP12,0.0,46
DT23,BP13,0.0,23
DT23,BP2,0.0,69
DT23,BP3,0.0,115
DT23,BP4,0.0,46
DT23,BP6,0.0,23
DT23,BP7,0.0,46
DT23,BP8,0.0,23
DT23,CC1-NE6-NS24,9.0,472
DT23,CC10,122.0,1185
DT23,CC11,41.0,581
DT23,CC12,14.0,479
DT23,CC14,12.0,433
DT23,CC16,15.0,534
DT23,CC17,1.0,254
DT23,CC19,11.0,688
DT23,CC2,0.0,162
DT23,CC20,3.0,385
DT23,CC21,4.0,394
DT23,CC23,3.0,338
DT23,CC24,5.0,409
DT23,CC25,6.0,417
DT23,CC26,4.0,369
DT23,CC27,4.0,339
DT23,CC28,8.0,408
DT23,CC3,5.0,418
DT23,CC4-DT15,42.0,511
DT23,CC5,2.0,401
DT23,CC6,21.0,550
DT23,CC7,7.0,557
DT23,CC8,8.0,488
DT23,CE1,122.0,1154
DT23,CG1,95.0,873
DT23,CG2,113.0,589
DT23,DT1,93.0,550
DT23,DT10,5.0,424
DT23,DT11,55.0,558
DT23,DT13,5.0,440
DT23,DT17,133.0,604
DT23,DT18,156.0,581
DT23,DT2,3.0,262
DT23,DT20,127.0,558
DT23,DT21,181.0,573
DT23,DT22,161.0,558
DT23,DT24,72.0,566
DT23,DT25,77.0,589
DT23,DT27,137.0,612
DT23,DT28,175.0,612
DT23,DT29,121.0,573
DT23,DT3,12.0,487
DT23,DT30,158.0,589
DT23,DT31,161.0,604
DT23,DT32,394.0,620
DT23,DT33,285.0,612
DT23,DT34,53.0,581
DT23,DT5,19.0,503
DT23,DT6,9.0,471
DT23,DT7,5.0,439
DT23,DT8,5.0,493
DT23,EW1,3.0,346
DT23,EW10,1.0,155
DT23,EW11,1.0,262
DT23,EW12,43.0,1029
DT23,EW13-NS25,4.0,402
DT23,EW14-NS26,6.0,441
DT23,EW15,3.0,386
DT23,EW16,13.0,718
DT23,EW17,8.0,425
DT23,EW18,5.0,378
DT23,EW19,3.0,301
DT23,EW2,0.0,123
DT23,EW20,3.0,309
DT23,EW21,5.0,609
DT23,EW22,3.0,331
DT23,EW23,9.0,471
DT23,EW24-NS1,13.0,526
DT23,EW25,3.0,308
DT23,EW26,7.0,394
DT23,EW27,8.0,449
DT23,EW28,5.0,370
DT23,EW29,1.0,293
DT23,EW3,2.0,301
DT23,EW30,0.0,69
DT23,EW31,0.0,62
DT23,EW32,0.0,92
DT23,EW33,0.0,138
DT23,EW4,2.0,356
DT23,EW5,11.0,479
DT23,EW6,3.0,393
DT23,EW7,5.0,378
DT23,EW8,40.0,1045
DT23,EW9,2.0,324
DT23,NE1,111.0,1122
DT23,NE10,1.0,200
DT23,NE11,0.0,23
DT23,NE12,99.0,1091
DT23,NE13,7.0,456
DT23,NE14,14.0,473
DT23,NE15,6.0,386
DT23,NE16-STC,19.0,449
DT23,NE17-PTC,18.0,464
DT23,NE4,300.0,1162
DT23,NE5,12.0,472
DT23,NE7,11.0,867
DT23,NE8,4.0,448
DT23,NE9,2.0,409
DT23,NS10,19.0,449
DT23,NS11,31.0,472
DT23,NS13,44.0,534
DT23,NS14,18.0,472
DT23,NS15,8.0,425
DT23,NS16,36.0,495
DT23,NS17,77.0,928
DT23,NS18,5.0,316
DT23,NS19,3.0,417
DT23,NS2,3.0,377
DT23,NS20,2.0,324
DT23,NS21,0.0,69
DT23,NS22,12.0,465
DT23,NS23,6.0,371
DT23,NS27,2.0,324
DT23,NS28,0.0,69
DT23,NS3,2.0,209
DT23,NS4,1.0,324
DT23,NS5,2.0,308
DT23,NS7,2.0,362
DT23,NS8,5.0,370
DT23,NS9,25.0,542
DT23,PE1,2.0,239
DT23,PE2,1.0,270
DT23,PE3,2.0,277
DT23,PE4,0.0,70
DT23,PE5,1.0,232
DT23,PE6,1.0,231
DT23,PE7,1.0,216
DT23,PW3,0.0,54
DT23,PW4,0.0,8
DT23,PW5,1.0,238
DT23,PW6,0.0,31
DT23,PW7,0.0,115
DT23,SE1,2.0,285
DT23,SE2,2.0,254
DT23,SE3,1.0,230
DT23,SE4,1.0,185
DT23,SE5,0.0,162
DT23,SW1,0.0,108
DT23,SW2,2.0,177
DT23,SW3,0.0,123
DT23,SW4,1.0,146
DT23,SW5,2.0,362
DT23,SW6,1.0,192
DT23,SW7,0.0,115
DT23,SW8,0.0,123
DT24,BP10,0.0,46
DT24,BP11,0.0,23
DT24,BP12,0.0,23
DT24,BP13,0.0,23
DT24,BP2,0.0,8
DT24,BP3,0.0,46
DT24,BP4,0.0,69
DT24,BP7,0.0,23
DT24,BP9,0.0,23
DT24,CC1-NE6-NS24,12.0,542
DT24,CC10,172.0,1194
DT24,CC11,125.0,589
DT24,CC12,23.0,527
DT24,CC14,13.0,518
DT24,CC16,22.0,495
DT24,CC17,4.0,402
DT24,CC19,4.0,602
DT24,CC2,1.0,170
DT24,CC20,6.0,418
DT24,CC21,10.0,519
DT24,CC23,15.0,448
DT24,CC24,21.0,472
DT24,CC25,10.0,472
DT24,CC26,13.0,495
DT24,CC27,16.0,410
DT24,CC28,10.0,464
DT24,CC3,7.0,480
DT24,CC4-DT15,59.0,573
DT24,CC5,3.0,433
DT24,CC6,33.0,550
DT24,CC7,18.0,542
DT24,CC8,36.0,573
DT24,CE1,139.0,1131
DT24,CG1,153.0,874
DT24,CG2,132.0,589
DT24,DT1,52.0,612
DT24,DT10,4.0,464
DT24,DT11,31.0,550
DT24,DT13,5.0,510
DT24,DT17,168.0,558
DT24,DT18,244.0,581
DT24,DT2,1.0,269
DT24,DT20,121.0,612
DT24,DT21,209.0,604
DT24,DT22,299.0,589
DT24,DT23,90.0,604
DT24,DT25,129.0,620
DT24,DT27,208.0,612
DT24,DT28,185.0,597
DT24,DT29,88.0,612
DT24,DT3,5.0,526
DT24,DT30,122.0,612
DT24,DT31,115.0,612
DT24,DT32,369.0,612
DT24,DT33,205.0,620
DT24,DT34,48.0,581
DT24,DT5,16.0,558
DT24,DT6,10.0,526
DT24,DT7,6.0,495
DT24,DT8,4.0,371
DT24,EW1,4.0,470
DT24,EW10,2.0,310
DT24,EW11,2.0,370
DT24,EW12,40.0,1076
DT24,EW13-NS25,4.0,387
DT24,EW14-NS26,2.0,347
DT24,EW15,12.0,502
DT24,EW16,59.0,827
DT24,EW17,12.0,557
DT24,EW18,10.0,503
DT24,EW19,4.0,502
DT24,EW2,0.0,200
DT24,EW20,8.0,510
DT24,EW21,17.0,812
DT24,EW22,11.0,424
DT24,EW23,15.0,573
DT24,EW24-NS1,22.0,566
DT24,EW25,2.0,371
DT24,EW26,10.0,526
DT24,EW27,17.0,573
DT24,EW28,6.0,494
DT24,EW29,11.0,494
DT24,EW3,3.0,448
DT24,EW30,2.0,108
DT24,EW31,1.0,115
DT24,EW32,1.0,246
DT24,EW33,1.0,239
DT24,EW4,10.0,495
DT24,EW5,18.0,573
DT24,EW6,6.0,495
DT24,EW7,10.0,503
DT24,EW8,113.0,1131
DT24,EW9,10.0,534
DT24,NE1,128.0,1139
DT24,NE10,1.0,254
DT24,NE11,0.0,46
DT24,NE12,67.0,1107
DT24,NE13,5.0,448
DT24,NE14,9.0,526
DT24,NE15,4.0,433
DT24,NE16-STC,12.0,542
DT24,NE17-PTC,9.0,519
DT24,NE4,378.0,1170
DT24,NE5,12.0,557
DT24,NE7,13.0,1044
DT24,NE8,7.0,526
DT24,NE9,1.0,370
DT24,NS10,13.0,550
DT24,NS11,19.0,581
DT24,NS13,19.0,558
DT24,NS14,10.0,472
DT24,NS15,21.0,495
DT24,NS16,28.0,558
DT24,NS17,56.0,1084
DT24,NS18,3.0,417
DT24,NS19,3.0,432
DT24,NS2,3.0,425
DT24,NS20,3.0,440
DT24,NS21,0.0,139
DT24,NS22,10.0,518
DT24,NS23,6.0,473
DT24,NS27,2.0,255
DT24,NS28,0.0,70
DT24,NS3,3.0,309
DT24,NS4,4.0,633
DT24,NS5,4.0,503
DT24,NS7,10.0,542
DT24,NS8,4.0,473
DT24,NS9,20.0,573
DT24,PE1,1.0,231
DT24,PE2,0.0,139
DT24,PE3,1.0,231
DT24,PE4,0.0,54
DT24,PE5,2.0,231
DT24,PE6,1.0,193
DT24,PE7,0.0,108
DT24,PW1,0.0,69
DT24,PW3,0.0,77
DT24,PW4,0.0,77
DT24,PW5,1.0,178
DT24,PW6,0.0,54
DT24,PW7,0.0,85
DT24,SE1,0.0,123
DT24,SE2,1.0,270
DT24,SE3,0.0,155
DT24,SE4,0.0,92
DT24,SE5,0.0,39
DT24,SW1,1.0,108
DT24,SW2,0.0,177
DT24,SW3,0.0,115
DT24,SW4,0.0,100
DT24,SW5,3.0,347
DT24,SW6,1.0,202
DT24,SW7,0.0,46
DT24,SW8,0.0,115
DT25,BP10,0.0,46
DT25,BP11,0.0,46
DT25,BP12,0.0,23
DT25,BP13,0.0,23
DT25,BP2,0.0,23
DT25,BP3,0.0,92
DT25,BP4,0.0,69
DT25,BP6,0.0,8
DT25,BP9,0.0,23
DT25,CC1-NE6-NS24,9.0,519
DT25,CC10,38.0,1138
DT25,CC11,27.0,565
DT25,CC12,8.0,494
DT25,CC14,2.0,409
DT25,CC16,10.0,519
DT25,CC17,2.0,324
DT25,CC19,5.0,581
DT25,CC2,1.0,210
DT25,CC20,3.0,425
DT25,CC21,6.0,518
DT25,CC23,7.0,323
DT25,CC24,9.0,448
DT25,CC25,5.0,340
DT25,CC26,4.0,393
DT25,CC27,12.0,425
DT25,CC28,7.0,517
DT25,CC3,6.0,418
DT25,CC4-DT15,31.0,511
DT25,CC5,3.0,433
DT25,CC6,16.0,519
DT25,CC7,14.0,487
DT25,CC8,14.0,550
DT25,CE1,93.0,1139
DT25,CG1,87.0,721
DT25,CG2,61.0,589
DT25,DT1,48.0,573
DT25,DT10,2.0,370
DT25,DT11,24.0,550
DT25,DT13,4.0,433
DT25,DT17,144.0,581
DT25,DT18,147.0,565
DT25,DT2,2.0,286
DT25,DT20,100.0,620
DT25,DT21,148.0,589
DT25,DT22,213.0,589
DT25,DT23,74.0,581
DT25,DT24,109.0,589
DT25,DT27,76.0,581
DT25,DT28,174.0,620
DT25,DT29,93.0,566
DT25,DT3,6.0,573
DT25,DT30,132.0,620
DT25,DT31,131.0,620
DT25,DT32,365.0,620
DT25,DT33,243.0,620
DT25,DT34,46.0,589
DT25,DT5,11.0,581
DT25,DT6,3.0,511
DT25,DT7,1.0,362
DT25,DT8,3.0,348
DT25,EW1,3.0,362
DT25,EW10,1.0,248
DT25,EW11,2.0,379
DT25,EW12,29.0,1007
DT25,EW13-NS25,6.0,449
DT25,EW14-NS26,4.0,417
DT25,EW15,8.0,386
DT25,EW16,35.0,858
DT25,EW17,10.0,558
DT25,EW18,4.0,440
DT25,EW19,4.0,363
DT25,EW2,0.0,123
DT25,EW20,2.0,301
DT25,EW21,7.0,634
DT25,EW22,3.0,331
DT25,EW23,5.0,511
DT25,EW24-NS1,9.0,565
DT25,EW25,1.0,255
DT25,EW26,3.0,395
DT25,EW27,9.0,495
DT25,EW28,3.0,410
DT25,EW29,1.0,224
DT25,EW3,3.0,417
DT25,EW30,0.0,54
DT25,EW31,0.0,16
DT25,EW32,0.0,85
DT25,EW33,1.0,185
DT25,EW4,4.0,471
DT25,EW5,12.0,503
DT25,EW6,5.0,473
DT25,EW7,6.0,519
DT25,EW8,64.0,1092
DT25,EW9,4.0,472
DT25,NE1,111.0,1123
DT25,NE10,2.0,378
DT25,NE11,0.0,77
DT25,NE12,58.0,1068
DT25,NE13,6.0,471
DT25,NE14,12.0,495
DT25,NE15,5.0,473
DT25,NE16-STC,15.0,542
DT25,NE17-PTC,11.0,519
DT25,NE4,284.0,1162
DT25,NE5,15.0,518
DT25,NE7,10.0,874
DT25,NE8,7.0,511
DT25,NE9,1.0,424
DT25,NS10,25.0,558
DT25,NS11,23.0,581
DT25,NS13,27.0,589
DT25,NS14,14.0,527
DT25,NS15,10.0,526
DT25,NS16,20.0,558
DT25,NS17,37.0,1061
DT25,NS18,4.0,432
DT25,NS19,4.0,472
DT25,NS2,2.0,393
DT25,NS20,7.0,510
DT25,NS21,0.0,154
DT25,NS22,7.0,456
DT25,NS23,6.0,464
DT25,NS27,3.0,363
DT25,NS28,1.0,217
DT25,NS3,1.0,262
DT25,NS4,2.0,424
DT25,NS5,5.0,433
DT25,NS7,4.0,388
DT25,NS8,5.0,456
DT25,NS9,23.0,573
DT25,PE1,1.0,270
DT25,PE2,1.0,286
DT25,PE3,2.0,317
DT25,PE4,0.0,69
DT25,PE5,0.0,208
DT25,PE6,1.0,254
DT25,PE7,1.0,208
DT25,PW1,0.0,46
DT25,PW3,0.0,23
DT25,PW5,1.0,116
DT25,PW6,0.0,70
DT25,PW7,0.0,169
DT25,SE1,1.0,247
DT25,SE2,1.0,239
DT25,SE3,1.0,231
DT25,SE4,1.0,208
DT25,SE5,0.0,71
DT25,SW1,0.0,100
DT25,SW2,3.0,332
DT25,SW3,0.0,139
DT25,SW4,0.0,100
DT25,SW5,1.0,285
DT25,SW6,1.0,170
DT25,SW7,0.0,169
DT25,SW8,0.0,184
DT27,BP10,0.0,92
DT27,BP11,0.0,92
DT27,BP12,0.0,46
DT27,BP13,0.0,23
DT27,BP2,1.0,131
DT27,BP3,0.0,100
DT27,BP4,0.0,92
DT27,BP5,0.0,69
DT27,BP6,0.0,85
DT27,BP7,0.0,115
DT27,BP8,0.0,23
DT27,BP9,0.0,23
DT27,CC1-NE6-NS24,29.0,519
DT27,CC10,104.0,1116
DT27,CC11,67.0,558
DT27,CC12,22.0,558
DT27,CC14,12.0,511
DT27,CC16,34.0,550
DT27,CC17,5.0,463
DT27,CC19,10.0,766
DT27,CC2,4.0,378
DT27,CC20,6.0,487
DT27,CC21,15.0,581
DT27,CC23,21.0,457
DT27,CC24,34.0,511
DT27,CC25,13.0,542
DT27,CC26,28.0,518
DT27,CC27,21.0,456
DT27,CC28,13.0,487
DT27,CC3,40.0,558
DT27,CC4-DT15,61.0,558
DT27,CC5,23.0,573
DT27,CC6,36.0,542
DT27,CC7,47.0,550
DT27,CC8,52.0,581
DT27,CE1,132.0,1147
DT27,CG1,141.0,943
DT27,CG2,88.0,581
DT27,DT1,119.0,589
DT27,DT10,7.0,496
DT27,DT11,31.0,558
DT27,DT13,9.0,472
DT27,DT17,149.0,550
DT27,DT18,175.0,581
DT27,DT2,4.0,432
DT27,DT20,105.0,589
DT27,DT21,207.0,589
DT27,DT22,593.0,589
DT27,DT23,153.0,589
DT27,DT24,195.0,589
DT27,DT25,70.0,581
DT27,DT28,222.0,612
DT27,DT29,144.0,604
DT27,DT3,10.0,534
DT27,DT30,184.0,620
DT27,DT31,199.0,620
DT27,DT32,665.0,612
DT27,DT33,384.0,620
DT27,DT34,71.0,620
DT27,DT5,30.0,573
DT27,DT6,16.0,496
DT27,DT7,9.0,488
DT27,DT8,6.0,464
DT27,EW1,6.0,487
DT27,EW10,14.0,534
DT27,EW11,17.0,511
DT27,EW12,95.0,1100
DT27,EW13-NS25,26.0,511
DT27,EW14-NS26,12.0,472
DT27,EW15,20.0,550
DT27,EW16,77.0,1114
DT27,EW17,28.0,550
DT27,EW18,17.0,527
DT27,EW19,8.0,534
DT27,EW2,1.0,185
DT27,EW20,8.0,487
DT27,EW21,31.0,975
DT27,EW22,11.0,440
DT27,EW23,32.0,589
DT27,EW24-NS1,60.0,589
DT27,EW25,6.0,472
DT27,EW26,24.0,550
DT27,EW27,46.0,589
DT27,EW28,24.0,589
DT27,EW29,12.0,550
DT27,EW3,4.0,447
DT27,EW30,1.0,340
DT27,EW31,1.0,248
DT27,EW32,3.0,448
DT27,EW33,6.0,526
DT27,EW4,7.0,526
DT27,EW5,17.0,488
DT27,EW6,6.0,387
DT27,EW7,6.0,518
DT27,EW8,177.0,1147
DT27,EW9,40.0,581
DT27,NE1,154.0,1124
DT27,NE10,17.0,550
DT27,NE11,4.0,394
DT27,NE12,196.0,1147
DT27,NE13,25.0,542
DT27,NE14,39.0,550
DT27,NE15,26.0,550
DT27,NE16-STC,65.0,558
DT27,NE17-PTC,58.0,566
DT27,NE4,403.0,1178
DT27,NE5,29.0,534
DT27,NE7,34.0,1069
DT27,NE8,31.0,581
DT27,NE9,12.0,511
DT27,NS10,57.0,581
DT27,NS11,74.0,589
DT27,NS13,95.0,581
DT27,NS14,36.0,581
DT27,NS15,35.0,573
DT27,NS16,66.0,581
DT27,NS17,111.0,1139
DT27,NS18,12.0,534
DT27,NS19,21.0,512
DT27,NS2,8.0,534
