DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS,multiplier
WEEKDAY,CC2,DT1,58.0,23
WEEKDAY,CC2,DT11,5.0,23
WEEKDAY,CC2,DT13,3.0,23
WEEKDAY,CC2,DT17,20.0,23
WEEKDAY,CC2,DT18,12.0,23
WEEKDAY,CC2,DT2,3.0,23
WEEKDAY,CC2,DT27,3.0,23
WEEKDAY,CC2,DT28,5.0,23
WEEKDAY,CC2,DT29,1.0,23
WEEKDAY,CC2,DT3,14.0,23
WEEKDAY,CC2,DT30,1.0,23
WEEKDAY,CC2,DT31,2.0,23
WEEKDAY,CC2,DT32,11.0,23
WEEKDAY,CC2,DT33,8.0,23
WEEKDAY,CC2,DT5,34.0,23
WEEKDAY,CC2,DT6,9.0,23
WEEKDAY,CC2,DT7,4.0,23
WEEKDAY,CC2,DT8,2.0,23
WEEKDAY,CC2,EW1,32.0,23
WEEKDAY,CC2,EW10,1.0,23
WEEKDAY,CC2,EW11,6.0,23
WEEKDAY,CC2,EW12,25.0,23
WEEKDAY,CC2,EW13-NS25,18.0,23
WEEKDAY,CC2,EW14-NS26,56.0,23
WEEKDAY,CC2,EW15,18.0,23
WEEKDAY,CC2,EW16,17.0,23
WEEKDAY,CC2,EW17,15.0,23
WEEKDAY,CC2,EW18,3.0,23
WEEKDAY,CC2,EW19,3.0,23
WEEKDAY,CC2,EW2,17.0,23
WEEKDAY,CC2,EW20,1.0,23
WEEKDAY,CC2,EW21,1.0,23
WEEKDAY,CC2,EW23,15.0,23
WEEKDAY,CC2,EW24-NS1,20.0,23
WEEKDAY,CC2,EW25,1.0,23
WEEKDAY,CC2,EW26,12.0,23
WEEKDAY,CC2,EW27,24.0,23
WEEKDAY,CC2,EW28,6.0,23
WEEKDAY,CC2,EW3,21.0,23
WEEKDAY,CC2,EW4,20.0,23
WEEKDAY,CC2,EW5,52.0,23
WEEKDAY,CC2,EW6,24.0,23
WEEKDAY,CC2,EW7,17.0,23
WEEKDAY,CC2,EW8,137.0,23
WEEKDAY,CC2,EW9,8.0,23
WEEKDAY,CC2,NE1,163.0,23
WEEKDAY,CC2,NE10,41.0,23
WEEKDAY,CC2,NE11,12.0,23
WEEKDAY,CC2,NE12,315.0,23
WEEKDAY,CC2,NE13,84.0,23
WEEKDAY,CC2,NE14,167.0,23
WEEKDAY,CC2,NE15,78.0,23
WEEKDAY,CC2,NE16-STC,182.0,23
WEEKDAY,CC2,NE17-PTC,126.0,23
WEEKDAY,CC2,NE4,66.0,23
WEEKDAY,CC2,NE5,36.0,23
WEEKDAY,CC2,NE7,47.0,23
WEEKDAY,CC2,NE8,87.0,23
WEEKDAY,CC2,NE9,52.0,23
WEEKDAY,CC2,NS10,62.0,23
WEEKDAY,CC2,NS11,66.0,23
WEEKDAY,CC2,NS13,125.0,23
WEEKDAY,CC2,NS14,84.0,23
WEEKDAY,CC2,NS15,33.0,23
WEEKDAY,CC2,NS16,127.0,23
WEEKDAY,CC2,NS17,134.0,23
WEEKDAY,CC2,NS18,31.0,23
WEEKDAY,CC2,NS19,116.0,23
WEEKDAY,CC2,NS2,7.0,23
WEEKDAY,CC2,NS20,48.0,23
WEEKDAY,CC2,NS21,30.0,23
WEEKDAY,CC2,NS22,177.0,23
WEEKDAY,CC2,NS23,114.0,23
WEEKDAY,CC2,NS27,9.0,23
WEEKDAY,CC2,NS3,4.0,23
WEEKDAY,CC2,NS4,3.0,23
WEEKDAY,CC2,NS5,10.0,23
WEEKDAY,CC2,NS7,5.0,23
WEEKDAY,CC2,NS8,16.0,23
WEEKDAY,CC2,NS9,63.0,23
WEEKDAY,CC2,PE1,8.0,23
WEEKDAY,CC2,PE2,12.0,23
WEEKDAY,CC2,PE3,17.0,23
WEEKDAY,CC2,PE4,2.0,23
WEEKDAY,CC2,PE5,14.0,23
WEEKDAY,CC2,PE6,14.0,23
WEEKDAY,CC2,PE7,14.0,23
WEEKDAY,CC2,PW5,1.0,23
WEEKDAY,CC2,PW7,1.0,23
WEEKDAY,CC2,SE1,17.0,23
WEEKDAY,CC2,SE2,14.0,23
WEEKDAY,CC2,SE3,9.0,23
WEEKDAY,CC2,SE4,16.0,23
WEEKDAY,CC2,SE5,2.0,23
WEEKDAY,CC2,SW1,3.0,23
WEEKDAY,CC2,SW2,8.0,23
WEEKDAY,CC2,SW3,4.0,23
WEEKDAY,CC2,SW4,1.0,23
WEEKDAY,CC2,SW5,12.0,23
WEEKDAY,CC2,SW6,8.0,23
WEEKDAY,CC2,SW7,7.0,23
WEEKDAY,CC2,SW8,2.0,23
WEEKDAY,CC20,CC1-NE6-NS24,12.0,23
WEEKDAY,CC20,CC10,43.0,23
WEEKDAY,CC20,CC11,99.0,23
WEEKDAY,CC20,CC12,35.0,23
WEEKDAY,CC20,CC14,73.0,23
WEEKDAY,CC20,CC16,129.0,23
WEEKDAY,CC20,CC17,80.0,23
WEEKDAY,CC20,CC19,113.0,23
WEEKDAY,CC20,CC21,375.0,23
WEEKDAY,CC20,CC23,223.0,23
WEEKDAY,CC20,CC24,235.0,23
WEEKDAY,CC20,CC25,80.0,23
WEEKDAY,CC20,CC26,37.0,23
WEEKDAY,CC20,CC27,51.0,23
WEEKDAY,CC20,CC28,17.0,23
WEEKDAY,CC20,CC3,6.0,23
WEEKDAY,CC20,CC4-DT15,59.0,23
WEEKDAY,CC20,CC5,13.0,23
WEEKDAY,CC20,CC6,18.0,23
WEEKDAY,CC20,CC7,17.0,23
WEEKDAY,CC20,CC8,15.0,23
WEEKDAY,CC20,CE1,38.0,23
WEEKDAY,CC20,CG1,18.0,23
WEEKDAY,CC20,CG2,27.0,23
WEEKDAY,CC20,DT1,108.0,23
WEEKDAY,CC20,DT10,17.0,23
WEEKDAY,CC20,DT11,151.0,23
WEEKDAY,CC20,DT13,33.0,23
WEEKDAY,CC20,DT17,128.0,23
WEEKDAY,CC20,DT18,56.0,23
WEEKDAY,CC20,DT2,14.0,23
WEEKDAY,CC20,DT20,9.0,23
WEEKDAY,CC20,DT23,4.0,23
WEEKDAY,CC20,DT24,4.0,23
WEEKDAY,CC20,DT25,1.0,23
WEEKDAY,CC20,DT27,10.0,23
WEEKDAY,CC20,DT28,13.0,23
WEEKDAY,CC20,DT29,2.0,23
WEEKDAY,CC20,DT3,33.0,23
WEEKDAY,CC20,DT30,5.0,23
WEEKDAY,CC20,DT31,5.0,23
WEEKDAY,CC20,DT32,21.0,23
WEEKDAY,CC20,DT33,15.0,23
WEEKDAY,CC20,DT34,3.0,23
WEEKDAY,CC20,DT5,43.0,23
WEEKDAY,CC20,DT6,15.0,23
WEEKDAY,CC20,DT7,10.0,23
WEEKDAY,CC20,DT8,11.0,23
WEEKDAY,CC20,EW1,6.0,23
WEEKDAY,CC20,EW10,10.0,23
WEEKDAY,CC20,EW11,19.0,23
WEEKDAY,CC20,EW12,77.0,23
WEEKDAY,CC20,EW13-NS25,15.0,23
WEEKDAY,CC20,EW14-NS26,50.0,23
WEEKDAY,CC20,EW15,86.0,23
WEEKDAY,CC20,EW16,29.0,23
WEEKDAY,CC20,EW17,33.0,23
WEEKDAY,CC20,EW18,22.0,23
WEEKDAY,CC20,EW19,14.0,23
WEEKDAY,CC20,EW2,4.0,23
WEEKDAY,CC20,EW20,20.0,23
WEEKDAY,CC20,EW21,352.0,23
WEEKDAY,CC20,EW22,36.0,23
WEEKDAY,CC20,EW23,113.0,23
WEEKDAY,CC20,EW24-NS1,134.0,23
WEEKDAY,CC20,EW25,11.0,23
WEEKDAY,CC20,EW26,42.0,23
WEEKDAY,CC20,EW27,80.0,23
WEEKDAY,CC20,EW28,29.0,23
WEEKDAY,CC20,EW29,22.0,23
WEEKDAY,CC20,EW3,5.0,23
WEEKDAY,CC20,EW30,2.0,23
WEEKDAY,CC20,EW31,1.0,23
WEEKDAY,CC20,EW32,2.0,23
WEEKDAY,CC20,EW33,2.0,23
WEEKDAY,CC20,EW4,8.0,23
WEEKDAY,CC20,EW5,19.0,23
WEEKDAY,CC20,EW6,17.0,23
WEEKDAY,CC20,EW7,9.0,23
WEEKDAY,CC20,EW8,71.0,23
WEEKDAY,CC20,EW9,18.0,23
WEEKDAY,CC20,NE1,147.0,23
WEEKDAY,CC20,NE10,22.0,23
WEEKDAY,CC20,NE11,8.0,23
WEEKDAY,CC20,NE12,310.0,23
WEEKDAY,CC20,NE13,30.0,23
WEEKDAY,CC20,NE14,49.0,23
WEEKDAY,CC20,NE15,21.0,23
WEEKDAY,CC20,NE16-STC,45.0,23
WEEKDAY,CC20,NE17-PTC,32.0,23
WEEKDAY,CC20,NE4,35.0,23
WEEKDAY,CC20,NE5,15.0,23
WEEKDAY,CC20,NE7,61.0,23
WEEKDAY,CC20,NE8,51.0,23
WEEKDAY,CC20,NE9,26.0,23
WEEKDAY,CC20,NS10,36.0,23
WEEKDAY,CC20,NS11,63.0,23
WEEKDAY,CC20,NS13,127.0,23
WEEKDAY,CC20,NS14,66.0,23
WEEKDAY,CC20,NS15,76.0,23
WEEKDAY,CC20,NS16,105.0,23
WEEKDAY,CC20,NS17,383.0,23
WEEKDAY,CC20,NS18,12.0,23
WEEKDAY,CC20,NS19,29.0,23
WEEKDAY,CC20,NS2,16.0,23
WEEKDAY,CC20,NS20,29.0,23
WEEKDAY,CC20,NS22,8.0,23
WEEKDAY,CC20,NS23,2.0,23
WEEKDAY,CC20,NS28,3.0,23
WEEKDAY,CC20,NS3,15.0,23
WEEKDAY,CC20,NS4,13.0,23
WEEKDAY,CC20,NS5,14.0,23
WEEKDAY,CC20,NS7,11.0,23
WEEKDAY,CC20,NS8,6.0,23
WEEKDAY,CC20,NS9,41.0,23
WEEKDAY,CC20,PE1,1.0,23
WEEKDAY,CC20,PE2,1.0,23
WEEKDAY,CC20,PE3,5.0,23
WEEKDAY,CC20,PE6,3.0,23
WEEKDAY,CC20,PW6,1.0,23
WEEKDAY,CC20,SE1,1.0,23
WEEKDAY,CC20,SE2,4.0,23
WEEKDAY,CC20,SE3,1.0,23
WEEKDAY,CC20,SE4,2.0,23
WEEKDAY,CC20,SE5,1.0,23
WEEKDAY,CC20,SW1,3.0,23
WEEKDAY,CC20,SW5,1.0,23
WEEKDAY,CC20,SW7,1.0,23
WEEKDAY,CC21,BP3,1.0,23
WEEKDAY,CC21,BP4,1.0,23
WEEKDAY,CC21,CC1-NE6-NS24,17.0,23
WEEKDAY,CC21,CC10,62.0,23
WEEKDAY,CC21,CC11,116.0,23
WEEKDAY,CC21,CC12,40.0,23
WEEKDAY,CC21,CC14,80.0,23
WEEKDAY,CC21,CC16,170.0,23
WEEKDAY,CC21,CC17,127.0,23
WEEKDAY,CC21,CC19,245.0,23
WEEKDAY,CC21,CC2,1.0,23
WEEKDAY,CC21,CC20,417.0,23
WEEKDAY,CC21,CC23,587.0,23
WEEKDAY,CC21,CC24,577.0,23
WEEKDAY,CC21,CC25,171.0,23
WEEKDAY,CC21,CC26,82.0,23
WEEKDAY,CC21,CC27,84.0,23
WEEKDAY,CC21,CC28,49.0,23
WEEKDAY,CC21,CC3,6.0,23
WEEKDAY,CC21,CC4-DT15,63.0,23
WEEKDAY,CC21,CC5,12.0,23
WEEKDAY,CC21,CC6,27.0,23
WEEKDAY,CC21,CC7,37.0,23
WEEKDAY,CC21,CC8,40.0,23
WEEKDAY,CC21,CE1,48.0,23
WEEKDAY,CC21,CG1,17.0,23
WEEKDAY,CC21,CG2,29.0,23
WEEKDAY,CC21,DT1,192.0,23
WEEKDAY,CC21,DT10,48.0,23
WEEKDAY,CC21,DT11,221.0,23
WEEKDAY,CC21,DT13,52.0,23
WEEKDAY,CC21,DT17,87.0,23
WEEKDAY,CC21,DT18,39.0,23
WEEKDAY,CC21,DT2,22.0,23
WEEKDAY,CC21,DT20,10.0,23
WEEKDAY,CC21,DT23,1.0,23
WEEKDAY,CC21,DT24,8.0,23
WEEKDAY,CC21,DT25,4.0,23
WEEKDAY,CC21,DT27,14.0,23
WEEKDAY,CC21,DT28,22.0,23
WEEKDAY,CC21,DT29,7.0,23
WEEKDAY,CC21,DT3,59.0,23
WEEKDAY,CC21,DT30,19.0,23
WEEKDAY,CC21,DT31,17.0,23
WEEKDAY,CC21,DT32,31.0,23
WEEKDAY,CC21,DT33,28.0,23
WEEKDAY,CC21,DT34,12.0,23
WEEKDAY,CC21,DT5,58.0,23
WEEKDAY,CC21,DT6,36.0,23
WEEKDAY,CC21,DT7,24.0,23
WEEKDAY,CC21,DT8,57.0,23
WEEKDAY,CC21,EW1,28.0,23
WEEKDAY,CC21,EW10,9.0,23
WEEKDAY,CC21,EW11,19.0,23
WEEKDAY,CC21,EW12,114.0,23
WEEKDAY,CC21,EW13-NS25,37.0,23
WEEKDAY,CC21,EW14-NS26,71.0,23
WEEKDAY,CC21,EW15,83.0,23
WEEKDAY,CC21,EW16,32.0,23
WEEKDAY,CC21,EW17,72.0,23
WEEKDAY,CC21,EW18,42.0,23
WEEKDAY,CC21,EW19,43.0,23
WEEKDAY,CC21,EW2,9.0,23
WEEKDAY,CC21,EW20,25.0,23
WEEKDAY,CC21,EW21,620.0,23
WEEKDAY,CC21,EW22,33.0,23
WEEKDAY,CC21,EW23,139.0,23
WEEKDAY,CC21,EW24-NS1,202.0,23
WEEKDAY,CC21,EW25,32.0,23
WEEKDAY,CC21,EW26,91.0,23
WEEKDAY,CC21,EW27,143.0,23
WEEKDAY,CC21,EW28,49.0,23
WEEKDAY,CC21,EW29,13.0,23
WEEKDAY,CC21,EW3,14.0,23
WEEKDAY,CC21,EW32,1.0,23
WEEKDAY,CC21,EW33,2.0,23
WEEKDAY,CC21,EW4,22.0,23
WEEKDAY,CC21,EW5,37.0,23
WEEKDAY,CC21,EW6,27.0,23
WEEKDAY,CC21,EW7,16.0,23
WEEKDAY,CC21,EW8,100.0,23
WEEKDAY,CC21,EW9,20.0,23
WEEKDAY,CC21,NE1,281.0,23
WEEKDAY,CC21,NE10,21.0,23
WEEKDAY,CC21,NE11,8.0,23
WEEKDAY,CC21,NE12,334.0,23
WEEKDAY,CC21,NE13,49.0,23
WEEKDAY,CC21,NE14,64.0,23
WEEKDAY,CC21,NE15,29.0,23
WEEKDAY,CC21,NE16-STC,65.0,23
WEEKDAY,CC21,NE17-PTC,47.0,23
WEEKDAY,CC21,NE4,61.0,23
WEEKDAY,CC21,NE5,28.0,23
WEEKDAY,CC21,NE7,64.0,23
WEEKDAY,CC21,NE8,45.0,23
WEEKDAY,CC21,NE9,36.0,23
WEEKDAY,CC21,NS10,50.0,23
WEEKDAY,CC21,NS11,62.0,23
WEEKDAY,CC21,NS13,127.0,23
WEEKDAY,CC21,NS14,75.0,23
WEEKDAY,CC21,NS15,94.0,23
WEEKDAY,CC21,NS16,133.0,23
WEEKDAY,CC21,NS17,332.0,23
WEEKDAY,CC21,NS18,23.0,23
WEEKDAY,CC21,NS19,72.0,23
WEEKDAY,CC21,NS2,54.0,23
WEEKDAY,CC21,NS20,46.0,23
WEEKDAY,CC21,NS22,16.0,23
WEEKDAY,CC21,NS23,12.0,23
WEEKDAY,CC21,NS3,39.0,23
WEEKDAY,CC21,NS4,57.0,23
WEEKDAY,CC21,NS5,53.0,23
WEEKDAY,CC21,NS7,39.0,23
WEEKDAY,CC21,NS8,24.0,23
WEEKDAY,CC21,NS9,63.0,23
WEEKDAY,CC21,PE2,1.0,23
WEEKDAY,CC21,PE3,9.0,23
WEEKDAY,CC21,PE4,1.0,23
WEEKDAY,CC21,PE5,8.0,23
WEEKDAY,CC21,PE6,1.0,23
WEEKDAY,CC21,PE7,1.0,23
WEEKDAY,CC21,PW5,2.0,23
WEEKDAY,CC21,PW7,1.0,23
WEEKDAY,CC21,SE1,6.0,23
WEEKDAY,CC21,SE2,8.0,23
WEEKDAY,CC21,SE3,3.0,23
WEEKDAY,CC21,SE4,7.0,23
WEEKDAY,CC21,SE5,1.0,23
WEEKDAY,CC21,SW1,1.0,23
WEEKDAY,CC21,SW2,1.0,23
WEEKDAY,CC21,SW5,7.0,23
WEEKDAY,CC21,SW6,2.0,23
WEEKDAY,CC21,SW7,1.0,23
WEEKDAY,CC23,BP12,1.0,23
WEEKDAY,CC23,BP2,8.0,23
WEEKDAY,CC23,BP3,13.0,23
WEEKDAY,CC23,BP4,3.0,23
WEEKDAY,CC23,BP9,1.0,23
WEEKDAY,CC23,CC1-NE6-NS24,111.0,23
WEEKDAY,CC23,CC10,67.0,23
WEEKDAY,CC23,CC11,61.0,23
WEEKDAY,CC23,CC12,86.0,23
WEEKDAY,CC23,CC14,88.0,23
WEEKDAY,CC23,CC16,246.0,23
WEEKDAY,CC23,CC17,211.0,23
WEEKDAY,CC23,CC19,166.0,23
WEEKDAY,CC23,CC2,12.0,23
WEEKDAY,CC23,CC20,245.0,23
WEEKDAY,CC23,CC21,703.0,23
WEEKDAY,CC23,CC24,695.0,23
WEEKDAY,CC23,CC25,378.0,23
WEEKDAY,CC23,CC26,117.0,23
WEEKDAY,CC23,CC27,113.0,23
WEEKDAY,CC23,CC28,136.0,23
WEEKDAY,CC23,CC3,7.0,23
WEEKDAY,CC23,CC4-DT15,49.0,23
WEEKDAY,CC23,CC5,8.0,23
WEEKDAY,CC23,CC6,32.0,23
WEEKDAY,CC23,CC7,43.0,23
WEEKDAY,CC23,CC8,68.0,23
WEEKDAY,CC23,CE1,35.0,23
WEEKDAY,CC23,CG1,11.0,23
WEEKDAY,CC23,CG2,32.0,23
WEEKDAY,CC23,DT1,438.0,23
WEEKDAY,CC23,DT10,45.0,23
WEEKDAY,CC23,DT11,323.0,23
WEEKDAY,CC23,DT13,81.0,23
WEEKDAY,CC23,DT17,28.0,23
WEEKDAY,CC23,DT18,25.0,23
WEEKDAY,CC23,DT2,22.0,23
WEEKDAY,CC23,DT20,16.0,23
WEEKDAY,CC23,DT21,6.0,23
WEEKDAY,CC23,DT22,5.0,23
WEEKDAY,CC23,DT23,4.0,23
WEEKDAY,CC23,DT24,14.0,23
WEEKDAY,CC23,DT25,7.0,23
WEEKDAY,CC23,DT27,21.0,23
WEEKDAY,CC23,DT28,46.0,23
WEEKDAY,CC23,DT29,40.0,23
WEEKDAY,CC23,DT3,123.0,23
WEEKDAY,CC23,DT30,46.0,23
WEEKDAY,CC23,DT31,56.0,23
WEEKDAY,CC23,DT32,124.0,23
WEEKDAY,CC23,DT33,105.0,23
WEEKDAY,CC23,DT34,28.0,23
WEEKDAY,CC23,DT5,136.0,23
WEEKDAY,CC23,DT6,30.0,23
WEEKDAY,CC23,DT7,26.0,23
WEEKDAY,CC23,DT8,18.0,23
WEEKDAY,CC23,EW1,117.0,23
WEEKDAY,CC23,EW10,45.0,23
WEEKDAY,CC23,EW11,51.0,23
WEEKDAY,CC23,EW12,171.0,23
WEEKDAY,CC23,EW13-NS25,129.0,23
WEEKDAY,CC23,EW14-NS26,100.0,23
WEEKDAY,CC23,EW15,157.0,23
WEEKDAY,CC23,EW16,93.0,23
WEEKDAY,CC23,EW17,233.0,23
WEEKDAY,CC23,EW18,141.0,23
WEEKDAY,CC23,EW19,164.0,23
WEEKDAY,CC23,EW2,52.0,23
WEEKDAY,CC23,EW20,128.0,23
WEEKDAY,CC23,EW21,985.0,23
WEEKDAY,CC23,EW22,68.0,23
WEEKDAY,CC23,EW23,541.0,23
WEEKDAY,CC23,EW24-NS1,553.0,23
WEEKDAY,CC23,EW25,86.0,23
WEEKDAY,CC23,EW26,287.0,23
WEEKDAY,CC23,EW27,421.0,23
WEEKDAY,CC23,EW28,161.0,23
WEEKDAY,CC23,EW29,18.0,23
WEEKDAY,CC23,EW3,75.0,23
WEEKDAY,CC23,EW30,1.0,23
WEEKDAY,CC23,EW31,2.0,23
WEEKDAY,CC23,EW32,3.0,23
WEEKDAY,CC23,EW33,5.0,23
WEEKDAY,CC23,EW4,55.0,23
WEEKDAY,CC23,EW5,147.0,23
WEEKDAY,CC23,EW6,64.0,23
WEEKDAY,CC23,EW7,46.0,23
WEEKDAY,CC23,EW8,224.0,23
WEEKDAY,CC23,EW9,69.0,23
WEEKDAY,CC23,NE1,534.0,23
WEEKDAY,CC23,NE10,45.0,23
WEEKDAY,CC23,NE11,7.0,23
WEEKDAY,CC23,NE12,712.0,23
WEEKDAY,CC23,NE13,105.0,23
WEEKDAY,CC23,NE14,200.0,23
WEEKDAY,CC23,NE15,137.0,23
WEEKDAY,CC23,NE16-STC,272.0,23
WEEKDAY,CC23,NE17-PTC,227.0,23
WEEKDAY,CC23,NE4,158.0,23
WEEKDAY,CC23,NE5,78.0,23
WEEKDAY,CC23,NE7,108.0,23
WEEKDAY,CC23,NE8,127.0,23
WEEKDAY,CC23,NE9,96.0,23
WEEKDAY,CC23,NS10,164.0,23
WEEKDAY,CC23,NS11,211.0,23
WEEKDAY,CC23,NS13,358.0,23
WEEKDAY,CC23,NS14,192.0,23
WEEKDAY,CC23,NS15,97.0,23
WEEKDAY,CC23,NS16,267.0,23
WEEKDAY,CC23,NS17,586.0,23
WEEKDAY,CC23,NS18,31.0,23
WEEKDAY,CC23,NS19,97.0,23
WEEKDAY,CC23,NS2,245.0,23
WEEKDAY,CC23,NS20,48.0,23
WEEKDAY,CC23,NS22,51.0,23
WEEKDAY,CC23,NS23,47.0,23
WEEKDAY,CC23,NS27,1.0,23
WEEKDAY,CC23,NS28,1.0,23
WEEKDAY,CC23,NS3,152.0,23
WEEKDAY,CC23,NS4,255.0,23
WEEKDAY,CC23,NS5,168.0,23
WEEKDAY,CC23,NS7,107.0,23
WEEKDAY,CC23,NS8,97.0,23
WEEKDAY,CC23,NS9,226.0,23
WEEKDAY,CC23,PE1,21.0,23
WEEKDAY,CC23,PE2,22.0,23
WEEKDAY,CC23,PE3,30.0,23
WEEKDAY,CC23,PE4,5.0,23
WEEKDAY,CC23,PE5,22.0,23
WEEKDAY,CC23,PE6,17.0,23
WEEKDAY,CC23,PE7,11.0,23
WEEKDAY,CC23,PW1,1.0,23
WEEKDAY,CC23,PW5,12.0,23
WEEKDAY,CC23,PW6,3.0,23
WEEKDAY,CC23,PW7,7.0,23
WEEKDAY,CC23,SE1,14.0,23
WEEKDAY,CC23,SE2,28.0,23
WEEKDAY,CC23,SE3,16.0,23
WEEKDAY,CC23,SE4,9.0,23
WEEKDAY,CC23,SE5,7.0,23
WEEKDAY,CC23,SW1,4.0,23
WEEKDAY,CC23,SW2,12.0,23
WEEKDAY,CC23,SW3,3.0,23
WEEKDAY,CC23,SW4,1.0,23
WEEKDAY,CC23,SW5,24.0,23
WEEKDAY,CC23,SW6,17.0,23
WEEKDAY,CC23,SW7,11.0,23
WEEKDAY,CC23,SW8,4.0,23
WEEKDAY,CC24,BP10,2.0,23
WEEKDAY,CC24,BP11,2.0,23
WEEKDAY,CC24,BP2,11.0,23
WEEKDAY,CC24,BP3,15.0,23
WEEKDAY,CC24,BP4,3.0,23
WEEKDAY,CC24,BP6,2.0,23
WEEKDAY,CC24,CC1-NE6-NS24,169.0,23
WEEKDAY,CC24,CC10,105.0,23
WEEKDAY,CC24,CC11,73.0,23
WEEKDAY,CC24,CC12,78.0,23
WEEKDAY,CC24,CC14,96.0,23
WEEKDAY,CC24,CC16,298.0,23
WEEKDAY,CC24,CC17,242.0,23
WEEKDAY,CC24,CC19,193.0,23
WEEKDAY,CC24,CC2,17.0,23
WEEKDAY,CC24,CC20,247.0,23
WEEKDAY,CC24,CC21,703.0,23
WEEKDAY,CC24,CC23,722.0,23
WEEKDAY,CC24,CC25,408.0,23
WEEKDAY,CC24,CC26,132.0,23
WEEKDAY,CC24,CC27,109.0,23
WEEKDAY,CC24,CC28,205.0,23
WEEKDAY,CC24,CC3,18.0,23
WEEKDAY,CC24,CC4-DT15,60.0,23
WEEKDAY,CC24,CC5,13.0,23
WEEKDAY,CC24,CC6,30.0,23
WEEKDAY,CC24,CC7,44.0,23
WEEKDAY,CC24,CC8,66.0,23
WEEKDAY,CC24,CE1,85.0,23
WEEKDAY,CC24,CG1,16.0,23
WEEKDAY,CC24,CG2,69.0,23
WEEKDAY,CC24,DT1,642.0,23
WEEKDAY,CC24,DT10,45.0,23
WEEKDAY,CC24,DT11,313.0,23
WEEKDAY,CC24,DT13,85.0,23
WEEKDAY,CC24,DT17,40.0,23
WEEKDAY,CC24,DT18,29.0,23
WEEKDAY,CC24,DT2,33.0,23
WEEKDAY,CC24,DT20,16.0,23
WEEKDAY,CC24,DT21,9.0,23
WEEKDAY,CC24,DT22,10.0,23
WEEKDAY,CC24,DT23,5.0,23
WEEKDAY,CC24,DT24,21.0,23
WEEKDAY,CC24,DT25,10.0,23
WEEKDAY,CC24,DT27,39.0,23
WEEKDAY,CC24,DT28,87.0,23
WEEKDAY,CC24,DT29,37.0,23
WEEKDAY,CC24,DT3,127.0,23
WEEKDAY,CC24,DT30,63.0,23
WEEKDAY,CC24,DT31,65.0,23
WEEKDAY,CC24,DT32,173.0,23
WEEKDAY,CC24,DT33,145.0,23
WEEKDAY,CC24,DT34,25.0,23
WEEKDAY,CC24,DT5,159.0,23
WEEKDAY,CC24,DT6,42.0,23
WEEKDAY,CC24,DT7,29.0,23
WEEKDAY,CC24,DT8,21.0,23
WEEKDAY,CC24,EW1,133.0,23
WEEKDAY,CC24,EW10,53.0,23
WEEKDAY,CC24,EW11,77.0,23
WEEKDAY,CC24,EW12,235.0,23
WEEKDAY,CC24,EW13-NS25,157.0,23
WEEKDAY,CC24,EW14-NS26,125.0,23
WEEKDAY,CC24,EW15,158.0,23
WEEKDAY,CC24,EW16,146.0,23
WEEKDAY,CC24,EW17,230.0,23
WEEKDAY,CC24,EW18,138.0,23
WEEKDAY,CC24,EW19,185.0,23
WEEKDAY,CC24,EW2,59.0,23
WEEKDAY,CC24,EW20,227.0,23
WEEKDAY,CC24,EW21,988.0,23
WEEKDAY,CC24,EW22,93.0,23
WEEKDAY,CC24,EW23,706.0,23
WEEKDAY,CC24,EW24-NS1,748.0,23
WEEKDAY,CC24,EW25,80.0,23
WEEKDAY,CC24,EW26,355.0,23
WEEKDAY,CC24,EW27,769.0,23
WEEKDAY,CC24,EW28,243.0,23
WEEKDAY,CC24,EW29,34.0,23
WEEKDAY,CC24,EW3,79.0,23
WEEKDAY,CC24,EW31,1.0,23
WEEKDAY,CC24,EW32,3.0,23
WEEKDAY,CC24,EW33,4.0,23
WEEKDAY,CC24,EW4,68.0,23
WEEKDAY,CC24,EW5,177.0,23
WEEKDAY,CC24,EW6,74.0,23
WEEKDAY,CC24,EW7,62.0,23
WEEKDAY,CC24,EW8,256.0,23
WEEKDAY,CC24,EW9,81.0,23
WEEKDAY,CC24,NE1,1051.0,23
WEEKDAY,CC24,NE10,65.0,23
WEEKDAY,CC24,NE11,10.0,23
WEEKDAY,CC24,NE12,939.0,23
WEEKDAY,CC24,NE13,121.0,23
WEEKDAY,CC24,NE14,242.0,23
WEEKDAY,CC24,NE15,121.0,23
WEEKDAY,CC24,NE16-STC,290.0,23
WEEKDAY,CC24,NE17-PTC,199.0,23
WEEKDAY,CC24,NE4,313.0,23
WEEKDAY,CC24,NE5,102.0,23
WEEKDAY,CC24,NE7,171.0,23
WEEKDAY,CC24,NE8,201.0,23
WEEKDAY,CC24,NE9,107.0,23
WEEKDAY,CC24,NS10,224.0,23
WEEKDAY,CC24,NS11,224.0,23
WEEKDAY,CC24,NS13,457.0,23
WEEKDAY,CC24,NS14,237.0,23
WEEKDAY,CC24,NS15,118.0,23
WEEKDAY,CC24,NS16,341.0,23
WEEKDAY,CC24,NS17,723.0,23
WEEKDAY,CC24,NS18,37.0,23
WEEKDAY,CC24,NS19,140.0,23
WEEKDAY,CC24,NS2,275.0,23
WEEKDAY,CC24,NS20,75.0,23
WEEKDAY,CC24,NS21,1.0,23
WEEKDAY,CC24,NS22,107.0,23
