DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,4489,4480
WEEKDAY,BP11,4837,4064
WEEKDAY,BP12,4306,3702
WEEKDAY,BP13,2227,1921
WEEKDAY,BP2,4540,3442
WEEKDAY,BP3,5422,4507
WEEKDAY,BP4,4961,4675
WEEKDAY,BP5,2733,2075
WEEKDAY,BP6,13558,17280
WEEKDAY,BP7,2013,1774
WEEKDAY,BP8,3390,3146
WEEKDAY,BP9,3573,3462
WEEKDAY,CC1-NE6-NS24,36094,34522
WEEKDAY,CC10,17635,16543
WEEKDAY,CC11,20099,20437
WEEKDAY,CC12,7305,6157
WEEKDAY,CC14,8273,7728
WEEKDAY,CC16,12101,11366
WEEKDAY,CC17,4440,4220
WEEKDAY,CC19,7363,8015
WEEKDAY,CC2,5278,5694
WEEKDAY,CC20,5956,5935
WEEKDAY,CC21,8991,9692
WEEKDAY,CC23,17615,17477
WEEKDAY,CC24,22181,21968
WEEKDAY,CC25,7937,7391
WEEKDAY,CC26,6127,6227
WEEKDAY,CC27,8718,8710
WEEKDAY,CC28,4087,4445
WEEKDAY,CC3,8060,7670
WEEKDAY,CC4-DT15,20418,20879
WEEKDAY,CC5,5323,5551
WEEKDAY,CC6,8102,8405
WEEKDAY,CC7,8084,8244
WEEKDAY,CC8,9165,7974
WEEKDAY,CE1,29464,28640
WEEKDAY,CG1,16238,16793
WEEKDAY,CG2,23378,22389
WEEKDAY,DT1,31516,31217
WEEKDAY,DT10,5862,4646
WEEKDAY,DT11,29548,33374
WEEKDAY,DT13,9624,9791
WEEKDAY,DT17,26964,27669
WEEKDAY,DT18,20680,22059
WEEKDAY,DT2,3263,2545
WEEKDAY,DT20,7752,8677
WEEKDAY,DT21,7520,7617
WEEKDAY,DT22,7044,7470
WEEKDAY,DT23,5123,5195
WEEKDAY,DT24,5605,5262
WEEKDAY,DT25,4150,4291
WEEKDAY,DT27,8405,8184
WEEKDAY,DT28,11555,10788
WEEKDAY,DT29,7514,6796
WEEKDAY,DT3,8178,7039
WEEKDAY,DT30,8079,7749
WEEKDAY,DT31,8724,9306
WEEKDAY,DT32,21258,23613
WEEKDAY,DT33,19401,17942
WEEKDAY,DT34,5245,4811
WEEKDAY,DT5,14392,14083
WEEKDAY,DT6,8589,7409
WEEKDAY,DT7,4031,5042
WEEKDAY,DT8,5793,5246
WEEKDAY,EW1,33607,31752
WEEKDAY,EW10,12175,12402
WEEKDAY,EW11,21954,22135
WEEKDAY,EW12,56764,58632
WEEKDAY,EW13-NS25,45749,47000
WEEKDAY,EW14-NS26,66312,65192
WEEKDAY,EW15,51559,54181
WEEKDAY,EW16,32714,32187
WEEKDAY,EW17,29572,30827
WEEKDAY,EW18,19751,20338
WEEKDAY,EW19,16029,14742
WEEKDAY,EW2,33490,34321
WEEKDAY,EW20,16989,16359
WEEKDAY,EW21,30146,28029
WEEKDAY,EW22,17940,18007
WEEKDAY,EW23,47885,49096
WEEKDAY,EW24-NS1,80162,84974
WEEKDAY,EW25,9565,8251
WEEKDAY,EW26,35589,30933
WEEKDAY,EW27,49415,57793
WEEKDAY,EW28,32222,24182
WEEKDAY,EW29,18518,18795
WEEKDAY,EW3,18920,19294
WEEKDAY,EW30,3572,2960
WEEKDAY,EW31,4252,3521
WEEKDAY,EW32,3856,3709
WEEKDAY,EW33,3429,3671
WEEKDAY,EW4,18672,16615
WEEKDAY,EW5,36207,35687
WEEKDAY,EW6,11762,13849
WEEKDAY,EW7,14902,17452
WEEKDAY,EW8,39271,39950
WEEKDAY,EW9,24019,23543
WEEKDAY,NE1,49640,49367
WEEKDAY,NE10,15834,16079
WEEKDAY,NE11,5633,5226
WEEKDAY,NE12,59872,62981
WEEKDAY,NE13,21250,21417
WEEKDAY,NE14,33594,32066
WEEKDAY,NE15,17653,16232
WEEKDAY,NE16-STC,43972,45055
WEEKDAY,NE17-PTC,38755,37233
WEEKDAY,NE4,57405,57131
WEEKDAY,NE5,17028,19027
WEEKDAY,NE7,28120,29600
WEEKDAY,NE8,26856,29160
WEEKDAY,NE9,23579,20945
WEEKDAY,NS10,50543,43555
WEEKDAY,NS11,45784,44765
WEEKDAY,NS13,59973,63322
WEEKDAY,NS14,35749,31488
WEEKDAY,NS15,35941,33611
WEEKDAY,NS16,53343,57070
WEEKDAY,NS17,51346,49309
WEEKDAY,NS18,16676,14989
WEEKDAY,NS19,41382,43295
WEEKDAY,NS2,28838,29693
WEEKDAY,NS20,43160,42885
WEEKDAY,NS21,32816,35339
WEEKDAY,NS22,57092,61630
WEEKDAY,NS23,34405,37133
WEEKDAY,NS27,7094,6976
WEEKDAY,NS28,1544,1501
WEEKDAY,NS3,19793,18548
WEEKDAY,NS4,40639,43624
WEEKDAY,NS5,33869,31858
WEEKDAY,NS7,21628,20134
WEEKDAY,NS8,27045,21058
WEEKDAY,NS9,47992,59652
WEEKDAY,PE1,3669,3643
WEEKDAY,PE2,5744,5296
WEEKDAY,PE3,5880,5966
WEEKDAY,PE4,1471,1377
WEEKDAY,PE5,5661,5290
WEEKDAY,PE6,6252,6037
WEEKDAY,PE7,4036,3841
WEEKDAY,PW1,618,669
WEEKDAY,PW3,764,771
WEEKDAY,PW4,520,551
WEEKDAY,PW5,2741,3073
WEEKDAY,PW6,1155,977
WEEKDAY,PW7,2111,2246
WEEKDAY,SE1,4533,4543
WEEKDAY,SE2,5786,5326
WEEKDAY,SE3,3391,3078
WEEKDAY,SE4,3752,3524
WEEKDAY,SE5,2926,2952
WEEKDAY,SW1,2095,2119
WEEKDAY,SW2,3660,3407
WEEKDAY,SW3,2376,2238
WEEKDAY,SW4,1061,1043
WEEKDAY,SW5,7565,6815
WEEKDAY,SW6,3841,3612
WEEKDAY,SW7,2983,2672
WEEKDAY,SW8,2167,2133
WEEKENDS/HOLIDAY,BP10,3611,3634
WEEKENDS/HOLIDAY,BP11,3628,3197
WEEKENDS/HOLIDAY,BP12,2921,2694
WEEKENDS/HOLIDAY,BP13,1892,1667
WEEKENDS/HOLIDAY,BP2,3180,2642
WEEKENDS/HOLIDAY,BP3,4007,3423
WEEKENDS/HOLIDAY,BP4,1950,1814
WEEKENDS/HOLIDAY,BP5,2040,1623
WEEKENDS/HOLIDAY,BP6,11370,13442
WEEKENDS/HOLIDAY,BP7,1536,1408
WEEKENDS/HOLIDAY,BP8,2455,2338
WEEKENDS/HOLIDAY,BP9,2872,2842
WEEKENDS/HOLIDAY,CC1-NE6-NS24,36783,35720
WEEKENDS/HOLIDAY,CC10,11080,10328
WEEKENDS/HOLIDAY,CC11,9416,9212
WEEKENDS/HOLIDAY,CC12,4336,3972
WEEKENDS/HOLIDAY,CC14,4663,4505
WEEKENDS/HOLIDAY,CC16,6986,6896
WEEKENDS/HOLIDAY,CC17,2112,2151
WEEKENDS/HOLIDAY,CC19,8148,8916
WEEKENDS/HOLIDAY,CC2,4989,4785
WEEKENDS/HOLIDAY,CC20,4194,4242
WEEKENDS/HOLIDAY,CC21,7292,7629
WEEKENDS/HOLIDAY,CC23,3319,3284
WEEKENDS/HOLIDAY,CC24,6826,6862
WEEKENDS/HOLIDAY,CC25,5217,4743
WEEKENDS/HOLIDAY,CC26,3064,3186
WEEKENDS/HOLIDAY,CC27,1804,1888
WEEKENDS/HOLIDAY,CC28,3094,3010
WEEKENDS/HOLIDAY,CC3,12463,11027
WEEKENDS/HOLIDAY,CC4-DT15,15831,16174
WEEKENDS/HOLIDAY,CC5,5154,5118
WEEKENDS/HOLIDAY,CC6,16564,16835
WEEKENDS/HOLIDAY,CC7,6362,6517
WEEKENDS/HOLIDAY,CC8,6692,6480
WEEKENDS/HOLIDAY,CE1,47352,45656
WEEKENDS/HOLIDAY,CG1,11010,11712
WEEKENDS/HOLIDAY,CG2,30040,28793
WEEKENDS/HOLIDAY,DT1,25486,24648
WEEKENDS/HOLIDAY,DT10,3520,2894
WEEKENDS/HOLIDAY,DT11,27671,27211
