DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,121.90000000000002
WEEKDAY,BP10,BP12,186.40000000000003
WEEKDAY,BP10,BP13,113.7
WEEKDAY,BP10,BP2,54.400000000000006
WEEKDAY,BP10,BP3,100.1
WEEKDAY,BP10,BP4,108.0
WEEKDAY,BP10,BP5,152.39999999999998
WEEKDAY,BP10,BP6,1414.2
WEEKDAY,BP10,BP7,154.99999999999997
WEEKDAY,BP10,BP8,512.0999999999999
WEEKDAY,BP10,BP9,287.3
WEEKDAY,BP10,CC1-NE6-NS24,0.2
WEEKDAY,BP10,CC10,0.1
WEEKDAY,BP10,CC14,0.1
WEEKDAY,BP10,CC16,0.4
WEEKDAY,BP10,CC23,0.30000000000000004
WEEKDAY,BP10,CC24,2.9000000000000004
WEEKDAY,BP10,CC25,0.1
WEEKDAY,BP10,CC27,0.7
WEEKDAY,BP10,CG2,0.1
WEEKDAY,BP10,DT1,0.2
WEEKDAY,BP10,DT10,0.1
WEEKDAY,BP10,DT11,0.2
WEEKDAY,BP10,DT17,0.2
WEEKDAY,BP10,DT18,0.1
WEEKDAY,BP10,DT5,0.2
WEEKDAY,BP10,DT6,0.2
WEEKDAY,BP10,DT7,0.9
WEEKDAY,BP10,DT8,0.1
WEEKDAY,BP10,EW1,0.30000000000000004
WEEKDAY,BP10,EW10,0.6000000000000001
WEEKDAY,BP10,EW11,0.5
WEEKDAY,BP10,EW12,0.2
WEEKDAY,BP10,EW13-NS25,0.1
WEEKDAY,BP10,EW14-NS26,1.2000000000000002
WEEKDAY,BP10,EW15,2.5
WEEKDAY,BP10,EW16,0.6000000000000001
WEEKDAY,BP10,EW17,6.9
WEEKDAY,BP10,EW18,6.1
WEEKDAY,BP10,EW19,7.1
WEEKDAY,BP10,EW20,9.999999999999998
WEEKDAY,BP10,EW21,7.999999999999999
WEEKDAY,BP10,EW22,32.7
WEEKDAY,BP10,EW23,38.2
WEEKDAY,BP10,EW24-NS1,242.59999999999994
WEEKDAY,BP10,EW25,5.4
WEEKDAY,BP10,EW26,22.700000000000003
WEEKDAY,BP10,EW27,61.89999999999999
WEEKDAY,BP10,EW28,28.699999999999996
WEEKDAY,BP10,EW29,38.8
WEEKDAY,BP10,EW30,10.1
WEEKDAY,BP10,EW31,4.3
WEEKDAY,BP10,EW32,8.0
WEEKDAY,BP10,EW33,2.5000000000000004
WEEKDAY,BP10,EW4,0.1
WEEKDAY,BP10,EW8,0.1
WEEKDAY,BP10,EW9,0.2
WEEKDAY,BP10,NE1,0.30000000000000004
WEEKDAY,BP10,NE12,0.2
WEEKDAY,BP10,NE14,0.1
WEEKDAY,BP10,NE5,0.1
WEEKDAY,BP10,NS10,19.8
WEEKDAY,BP10,NS11,16.0
WEEKDAY,BP10,NS13,15.599999999999998
WEEKDAY,BP10,NS14,6.699999999999999
WEEKDAY,BP10,NS15,36.7
WEEKDAY,BP10,NS16,15.200000000000001
WEEKDAY,BP10,NS17,3.7000000000000006
WEEKDAY,BP10,NS18,1.0
WEEKDAY,BP10,NS19,3.000000000000001
