DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,122
WEEKDAY,BP10,BP12,186
WEEKDAY,BP10,BP13,114
WEEKDAY,BP10,BP2,54
WEEKDAY,BP10,BP3,100
WEEKDAY,BP10,BP4,108
WEEKDAY,BP10,BP5,152
WEEKDAY,BP10,BP6,1414
WEEKDAY,BP10,BP7,155
WEEKDAY,BP10,BP8,512
WEEKDAY,BP10,BP9,287
WEEKDAY,BP10,CC24,3
WEEKDAY,BP10,CC27,1
WEEKDAY,BP10,DT7,1
WEEKDAY,BP10,EW10,1
WEEKDAY,BP10,EW11,1
WEEKDAY,BP10,EW14-NS26,2
WEEKDAY,BP10,EW15,3
WEEKDAY,BP10,EW16,1
WEEKDAY,BP10,EW17,7
WEEKDAY,BP10,EW18,6
WEEKDAY,BP10,EW19,7
WEEKDAY,BP10,EW20,10
WEEKDAY,BP10,EW21,9
WEEKDAY,BP10,EW22,33
WEEKDAY,BP10,EW23,38
WEEKDAY,BP10,EW24-NS1,243
WEEKDAY,BP10,EW25,5
WEEKDAY,BP10,EW26,23
WEEKDAY,BP10,EW27,62
WEEKDAY,BP10,EW28,29
WEEKDAY,BP10,EW29,39
WEEKDAY,BP10,EW30,10
WEEKDAY,BP10,EW31,4
WEEKDAY,BP10,EW32,8
WEEKDAY,BP10,EW33,3
WEEKDAY,BP10,NE1,1
WEEKDAY,BP10,NS10,20
WEEKDAY,BP10,NS11,16
WEEKDAY,BP10,NS13,16
WEEKDAY,BP10,NS14,7
WEEKDAY,BP10,NS15,37
WEEKDAY,BP10,NS16,15
WEEKDAY,BP10,NS17,4
WEEKDAY,BP10,NS18,1
WEEKDAY,BP10,NS19,3
WEEKDAY,BP10,NS2,52
WEEKDAY,BP10,NS20,1
WEEKDAY,BP10,NS3,31
WEEKDAY,BP10,NS4,272
WEEKDAY,BP10,NS5,55
WEEKDAY,BP10,NS7,39
WEEKDAY,BP10,NS8,12
WEEKDAY,BP10,NS9,38
WEEKDAY,BP11,BP10,137
WEEKDAY,BP11,BP12,76
WEEKDAY,BP11,BP13,99
WEEKDAY,BP11,BP2,68
WEEKDAY,BP11,BP3,88
WEEKDAY,BP11,BP4,127
WEEKDAY,BP11,BP5,173
WEEKDAY,BP11,BP6,1706
WEEKDAY,BP11,BP7,102
WEEKDAY,BP11,BP8,333
WEEKDAY,BP11,BP9,236
WEEKDAY,BP11,CC23,1
WEEKDAY,BP11,CC24,2
WEEKDAY,BP11,CC26,1
WEEKDAY,BP11,CG2,1
WEEKDAY,BP11,DT6,1
WEEKDAY,BP11,DT7,1
WEEKDAY,BP11,DT8,1
WEEKDAY,BP11,EW11,1
WEEKDAY,BP11,EW12,1
WEEKDAY,BP11,EW15,4
WEEKDAY,BP11,EW16,2
WEEKDAY,BP11,EW17,5
WEEKDAY,BP11,EW18,11
WEEKDAY,BP11,EW19,12
WEEKDAY,BP11,EW20,17
WEEKDAY,BP11,EW21,6
WEEKDAY,BP11,EW22,40
WEEKDAY,BP11,EW23,69
WEEKDAY,BP11,EW24-NS1,318
WEEKDAY,BP11,EW25,2
WEEKDAY,BP11,EW26,30
WEEKDAY,BP11,EW27,76
WEEKDAY,BP11,EW28,36
WEEKDAY,BP11,EW29,45
WEEKDAY,BP11,EW30,9
WEEKDAY,BP11,EW31,6
WEEKDAY,BP11,EW32,9
WEEKDAY,BP11,EW33,3
WEEKDAY,BP11,EW4,1
WEEKDAY,BP11,EW8,1
WEEKDAY,BP11,NE1,1
WEEKDAY,BP11,NS10,31
WEEKDAY,BP11,NS11,26
WEEKDAY,BP11,NS13,24
WEEKDAY,BP11,NS14,10
WEEKDAY,BP11,NS15,44
WEEKDAY,BP11,NS16,13
WEEKDAY,BP11,NS17,2
WEEKDAY,BP11,NS19,2
WEEKDAY,BP11,NS2,49
WEEKDAY,BP11,NS20,1
WEEKDAY,BP11,NS3,37
WEEKDAY,BP11,NS4,339
WEEKDAY,BP11,NS5,74
WEEKDAY,BP11,NS7,36
WEEKDAY,BP11,NS8,14
WEEKDAY,BP11,NS9,59
WEEKDAY,BP12,BP10,164
WEEKDAY,BP12,BP11,73
WEEKDAY,BP12,BP13,71
WEEKDAY,BP12,BP2,85
WEEKDAY,BP12,BP3,109
WEEKDAY,BP12,BP4,99
WEEKDAY,BP12,BP5,131
WEEKDAY,BP12,BP6,1748
WEEKDAY,BP12,BP7,56
WEEKDAY,BP12,BP8,214
WEEKDAY,BP12,BP9,197
WEEKDAY,BP12,CC23,1
WEEKDAY,BP12,CC24,1
WEEKDAY,BP12,CG2,1
WEEKDAY,BP12,DT11,1
WEEKDAY,BP12,DT7,1
WEEKDAY,BP12,EW14-NS26,2
WEEKDAY,BP12,EW15,2
WEEKDAY,BP12,EW16,2
WEEKDAY,BP12,EW17,8
WEEKDAY,BP12,EW18,12
WEEKDAY,BP12,EW19,5
WEEKDAY,BP12,EW20,8
WEEKDAY,BP12,EW21,8
WEEKDAY,BP12,EW22,36
WEEKDAY,BP12,EW23,45
WEEKDAY,BP12,EW24-NS1,223
WEEKDAY,BP12,EW25,4
WEEKDAY,BP12,EW26,23
WEEKDAY,BP12,EW27,48
WEEKDAY,BP12,EW28,45
WEEKDAY,BP12,EW29,43
WEEKDAY,BP12,EW30,6
WEEKDAY,BP12,EW31,5
WEEKDAY,BP12,EW32,2
WEEKDAY,BP12,EW33,2
WEEKDAY,BP12,NS10,24
WEEKDAY,BP12,NS11,34
WEEKDAY,BP12,NS13,26
WEEKDAY,BP12,NS14,10
WEEKDAY,BP12,NS15,41
WEEKDAY,BP12,NS16,17
WEEKDAY,BP12,NS17,1
WEEKDAY,BP12,NS18,1
WEEKDAY,BP12,NS19,1
WEEKDAY,BP12,NS2,37
WEEKDAY,BP12,NS22,1
WEEKDAY,BP12,NS3,35
WEEKDAY,BP12,NS4,263
WEEKDAY,BP12,NS5,67
WEEKDAY,BP12,NS7,23
WEEKDAY,BP12,NS8,24
WEEKDAY,BP12,NS9,58
WEEKDAY,BP13,BP10,121
WEEKDAY,BP13,BP11,94
WEEKDAY,BP13,BP12,81
WEEKDAY,BP13,BP2,47
WEEKDAY,BP13,BP3,51
WEEKDAY,BP13,BP4,66
WEEKDAY,BP13,BP5,38
WEEKDAY,BP13,BP6,579
WEEKDAY,BP13,BP7,14
WEEKDAY,BP13,BP8,52
WEEKDAY,BP13,BP9,158
WEEKDAY,BP13,CC24,1
WEEKDAY,BP13,DT8,1
WEEKDAY,BP13,EW13-NS25,1
WEEKDAY,BP13,EW14-NS26,1
WEEKDAY,BP13,EW15,1
WEEKDAY,BP13,EW16,2
WEEKDAY,BP13,EW17,7
WEEKDAY,BP13,EW18,6
WEEKDAY,BP13,EW19,6
WEEKDAY,BP13,EW20,5
WEEKDAY,BP13,EW21,3
WEEKDAY,BP13,EW22,27
WEEKDAY,BP13,EW23,33
WEEKDAY,BP13,EW24-NS1,199
WEEKDAY,BP13,EW25,1
WEEKDAY,BP13,EW26,6
WEEKDAY,BP13,EW27,34
WEEKDAY,BP13,EW28,11
WEEKDAY,BP13,EW29,22
WEEKDAY,BP13,EW30,2
WEEKDAY,BP13,EW31,4
WEEKDAY,BP13,EW32,5
WEEKDAY,BP13,EW33,1
WEEKDAY,BP13,NS10,16
WEEKDAY,BP13,NS11,24
WEEKDAY,BP13,NS13,16
WEEKDAY,BP13,NS14,7
WEEKDAY,BP13,NS15,29
WEEKDAY,BP13,NS16,7
WEEKDAY,BP13,NS17,1
WEEKDAY,BP13,NS18,1
WEEKDAY,BP13,NS19,1
WEEKDAY,BP13,NS2,21
WEEKDAY,BP13,NS22,1
WEEKDAY,BP13,NS3,26
WEEKDAY,BP13,NS4,187
WEEKDAY,BP13,NS5,33
WEEKDAY,BP13,NS7,10
WEEKDAY,BP13,NS8,5
WEEKDAY,BP13,NS9,39
WEEKDAY,BP2,BP10,57
WEEKDAY,BP2,BP11,57
WEEKDAY,BP2,BP12,87
WEEKDAY,BP2,BP13,39
WEEKDAY,BP2,BP3,56
WEEKDAY,BP2,BP4,103
WEEKDAY,BP2,BP5,92
WEEKDAY,BP2,BP6,1543
WEEKDAY,BP2,BP7,42
WEEKDAY,BP2,BP8,114
WEEKDAY,BP2,BP9,102
WEEKDAY,BP2,CC1-NE6-NS24,1
WEEKDAY,BP2,CC10,2
WEEKDAY,BP2,CC11,4
WEEKDAY,BP2,CC12,1
WEEKDAY,BP2,CC14,1
WEEKDAY,BP2,CC16,1
WEEKDAY,BP2,CC19,1
WEEKDAY,BP2,CC21,4
WEEKDAY,BP2,CC23,21
WEEKDAY,BP2,CC24,31
WEEKDAY,BP2,CC25,4
WEEKDAY,BP2,CC26,6
WEEKDAY,BP2,CC27,7
WEEKDAY,BP2,CC28,1
WEEKDAY,BP2,CC4-DT15,1
WEEKDAY,BP2,CG1,2
WEEKDAY,BP2,CG2,5
WEEKDAY,BP2,DT11,4
WEEKDAY,BP2,DT13,1
WEEKDAY,BP2,DT17,2
WEEKDAY,BP2,DT18,2
WEEKDAY,BP2,DT27,2
WEEKDAY,BP2,DT5,1
WEEKDAY,BP2,DT7,1
WEEKDAY,BP2,DT8,2
WEEKDAY,BP2,EW1,2
WEEKDAY,BP2,EW10,1
WEEKDAY,BP2,EW11,4
WEEKDAY,BP2,EW12,3
WEEKDAY,BP2,EW13-NS25,10
WEEKDAY,BP2,EW14-NS26,28
WEEKDAY,BP2,EW15,50
WEEKDAY,BP2,EW16,24
WEEKDAY,BP2,EW17,17
WEEKDAY,BP2,EW18,24
WEEKDAY,BP2,EW19,15
WEEKDAY,BP2,EW2,2
WEEKDAY,BP2,EW20,37
WEEKDAY,BP2,EW21,44
WEEKDAY,BP2,EW22,60
WEEKDAY,BP2,EW23,84
WEEKDAY,BP2,EW24-NS1,260
WEEKDAY,BP2,EW25,6
WEEKDAY,BP2,EW26,31
WEEKDAY,BP2,EW27,41
WEEKDAY,BP2,EW28,23
WEEKDAY,BP2,EW29,45
WEEKDAY,BP2,EW3,2
WEEKDAY,BP2,EW30,5
WEEKDAY,BP2,EW31,6
WEEKDAY,BP2,EW32,9
WEEKDAY,BP2,EW33,6
WEEKDAY,BP2,EW4,3
