DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,4641,4693
WEEKDAY,BP11,4945,4309
WEEKDAY,BP12,4494,4062
WEEKDAY,BP13,2419,2158
WEEKDAY,BP14,76,69
WEEKDAY,BP2,4338,3604
WEEKDAY,BP3,5228,4440
WEEKDAY,BP4,5464,5236
WEEKDAY,BP5,2993,2262
WEEKDAY,BP6,15305,18261
WEEKDAY,BP7,2129,1901
WEEKDAY,BP8,3639,3414
WEEKDAY,BP9,3605,3647
WEEKDAY,CC1-NE6-NS24,41256,39933
WEEKDAY,CC10,18408,17225
WEEKDAY,CC11,20292,20454
WEEKDAY,CC12,7281,6054
WEEKDAY,CC14,9425,8798
WEEKDAY,CC16,12778,11892
WEEKDAY,CC17,4546,4422
WEEKDAY,CC19,8240,8835
WEEKDAY,CC2,7606,8377
WEEKDAY,CC20,6321,6168
WEEKDAY,CC21,10118,11050
WEEKDAY,CC23,19469,19349
WEEKDAY,CC24,27325,26795
WEEKDAY,CC25,8382,7653
WEEKDAY,CC26,5641,5848
WEEKDAY,CC27,8846,8756
WEEKDAY,CC28,4332,4777
WEEKDAY,CC3,8754,8444
WEEKDAY,CC4-DT15,21638,22592
WEEKDAY,CC5,5565,5943
WEEKDAY,CC6,9672,9964
WEEKDAY,CC7,7876,7984
WEEKDAY,CC8,9528,8457
WEEKDAY,CE1,29109,28850
WEEKDAY,CG1,18691,19503
WEEKDAY,CG2,20473,19542
WEEKDAY,DT1,33837,32269
WEEKDAY,DT10,6004,4741
WEEKDAY,DT11,33574,35001
WEEKDAY,DT13,10767,11251
WEEKDAY,DT17,29560,30695
WEEKDAY,DT18,20299,21546
WEEKDAY,DT2,3305,2636
WEEKDAY,DT20,7866,8733
WEEKDAY,DT21,8695,8802
WEEKDAY,DT22,6813,7167
WEEKDAY,DT23,4698,4700
WEEKDAY,DT24,5257,4990
WEEKDAY,DT25,3824,3930
WEEKDAY,DT27,7936,7690
WEEKDAY,DT28,11099,10352
WEEKDAY,DT29,7172,6618
WEEKDAY,DT3,8798,7639
WEEKDAY,DT30,7961,7732
WEEKDAY,DT31,8301,8773
WEEKDAY,DT32,22070,23922
WEEKDAY,DT33,19626,18333
WEEKDAY,DT34,5028,4640
WEEKDAY,DT5,14411,14150
WEEKDAY,DT6,8862,7294
WEEKDAY,DT7,4446,5430
WEEKDAY,DT8,5641,5210
WEEKDAY,EW1,36107,34070
WEEKDAY,EW10,12629,12921
WEEKDAY,EW11,24061,24195
WEEKDAY,EW12,60142,62926
WEEKDAY,EW13-NS25,46983,48752
WEEKDAY,EW14-NS26,73421,72425
WEEKDAY,EW15,52880,56098
WEEKDAY,EW16,35204,34770
WEEKDAY,EW17,30623,31702
WEEKDAY,EW18,20501,20726
WEEKDAY,EW19,16657,15486
WEEKDAY,EW2,36629,36870
WEEKDAY,EW20,18029,17066
WEEKDAY,EW21,32128,31007
WEEKDAY,EW22,16459,16249
WEEKDAY,EW23,49676,50391
WEEKDAY,EW24-NS1,83376,89335
WEEKDAY,EW25,10232,8800
WEEKDAY,EW26,36097,30905
WEEKDAY,EW27,52349,60291
WEEKDAY,EW28,35410,25815
WEEKDAY,EW29,18998,18807
WEEKDAY,EW3,20585,20648
WEEKDAY,EW30,2958,2478
WEEKDAY,EW31,3301,2728
WEEKDAY,EW32,3018,3105
WEEKDAY,EW33,2587,2667
WEEKDAY,EW4,20579,17992
WEEKDAY,EW5,37893,37389
WEEKDAY,EW6,13012,14950
WEEKDAY,EW7,16484,19225
WEEKDAY,EW8,40153,40596
WEEKDAY,EW9,25034,24262
WEEKDAY,NE1,52030,52235
WEEKDAY,NE10,15282,15524
WEEKDAY,NE11,5815,5321
WEEKDAY,NE12,63613,65762
WEEKDAY,NE13,22684,22898
WEEKDAY,NE14,34187,32687
WEEKDAY,NE15,18612,17115
WEEKDAY,NE16-STC,46029,47046
WEEKDAY,NE17-PTC,39926,38609
WEEKDAY,NE4,60060,60349
WEEKDAY,NE5,18764,21781
WEEKDAY,NE7,28656,30533
WEEKDAY,NE8,27705,30060
WEEKDAY,NE9,25635,22616
WEEKDAY,NS10,49696,44331
WEEKDAY,NS11,45498,44212
WEEKDAY,NS13,60205,63826
WEEKDAY,NS14,34820,30547
WEEKDAY,NS15,33088,30803
WEEKDAY,NS16,53835,57990
WEEKDAY,NS17,54561,52324
WEEKDAY,NS18,16878,15456
WEEKDAY,NS19,42984,45140
WEEKDAY,NS2,29143,29522
WEEKDAY,NS20,44152,43890
WEEKDAY,NS21,35768,37186
WEEKDAY,NS22,61659,67206
WEEKDAY,NS23,37876,41410
WEEKDAY,NS27,7882,7626
WEEKDAY,NS28,1433,1536
WEEKDAY,NS3,18517,17748
WEEKDAY,NS4,44868,46701
WEEKDAY,NS5,34836,32655
