DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,4179,4180
WEEKDAY,BP11,4507,3733
WEEKDAY,BP12,3434,3018
WEEKDAY,BP13,2119,1824
WEEKDAY,BP14,102,84
WEEKDAY,BP2,3927,3132
WEEKDAY,BP3,4920,4105
WEEKDAY,BP4,2609,2391
WEEKDAY,BP5,2569,1928
WEEKDAY,BP6,13344,16508
WEEKDAY,BP7,1870,1619
WEEKDAY,BP8,3015,2793
WEEKDAY,BP9,2868,2796
WEEKDAY,CC1-NE6-NS24,43161,42199
WEEKDAY,CC10,17530,16292
WEEKDAY,CC11,19724,19816
WEEKDAY,CC12,4891,4173
WEEKDAY,CC14,6662,6168
WEEKDAY,CC16,9498,9076
WEEKDAY,CC17,3689,3553
WEEKDAY,CC19,6446,6972
WEEKDAY,CC2,5415,5784
WEEKDAY,CC20,4966,4936
WEEKDAY,CC21,8654,9398
WEEKDAY,CC23,16628,16394
WEEKDAY,CC24,20222,19725
WEEKDAY,CC25,7337,6665
WEEKDAY,CC26,5447,5726
WEEKDAY,CC27,8076,8032
WEEKDAY,CC28,4028,4333
WEEKDAY,CC3,9577,9086
WEEKDAY,CC4-DT15,21097,22860
WEEKDAY,CC5,5039,5402
WEEKDAY,CC6,8983,9112
WEEKDAY,CC7,6571,7003
WEEKDAY,CC8,7238,6843
WEEKDAY,CE1,34193,35601
WEEKDAY,CG1,16655,17270
WEEKDAY,CG2,19526,18904
WEEKDAY,DT1,31555,29560
WEEKDAY,DT10,4450,3498
WEEKDAY,DT11,31246,33246
WEEKDAY,DT13,9309,9566
WEEKDAY,DT17,26058,27042
WEEKDAY,DT18,18826,20406
WEEKDAY,DT2,2517,2009
WEEKDAY,DT20,7299,8138
WEEKDAY,DT21,6779,6760
WEEKDAY,DT22,6716,7126
WEEKDAY,DT23,4479,4481
WEEKDAY,DT24,5106,4735
WEEKDAY,DT25,3710,3812
WEEKDAY,DT27,7552,7393
WEEKDAY,DT28,10787,9892
WEEKDAY,DT29,7029,6299
WEEKDAY,DT3,7704,6341
WEEKDAY,DT30,7390,6878
WEEKDAY,DT31,7734,7871
WEEKDAY,DT32,21340,23249
WEEKDAY,DT33,18240,16475
WEEKDAY,DT34,4723,4201
WEEKDAY,DT5,13020,12695
WEEKDAY,DT6,6675,5465
WEEKDAY,DT7,3499,4387
WEEKDAY,DT8,3344,3284
WEEKDAY,EW1,33604,31063
WEEKDAY,EW10,11744,11903
WEEKDAY,EW11,22151,22460
WEEKDAY,EW12,63030,66216
WEEKDAY,EW13-NS25,48152,50512
WEEKDAY,EW14-NS26,67465,66382
WEEKDAY,EW15,48556,51638
WEEKDAY,EW16,32000,31747
WEEKDAY,EW17,28690,29489
WEEKDAY,EW18,17998,18405
WEEKDAY,EW19,14965,13696
WEEKDAY,EW2,35622,35933
WEEKDAY,EW20,16024,15420
WEEKDAY,EW21,25804,25654
WEEKDAY,EW22,10190,10354
WEEKDAY,EW23,44402,44934
WEEKDAY,EW24-NS1,85221,90869
WEEKDAY,EW25,9502,8038
WEEKDAY,EW26,33198,27571
WEEKDAY,EW27,49875,56542
WEEKDAY,EW28,30831,22091
WEEKDAY,EW29,18186,17961
WEEKDAY,EW3,18957,18556
WEEKDAY,EW30,3111,2622
WEEKDAY,EW31,3726,3055
WEEKDAY,EW32,3223,3329
WEEKDAY,EW33,3041,3026
WEEKDAY,EW4,17374,15238
WEEKDAY,EW5,36119,35364
WEEKDAY,EW6,11625,13338
WEEKDAY,EW7,15283,17434
