DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,116
WEEKDAY,BP10,BP12,172
WEEKDAY,BP10,BP13,103
WEEKDAY,BP10,BP2,57
WEEKDAY,BP10,BP3,81
WEEKDAY,BP10,BP4,122
WEEKDAY,BP10,BP5,151
WEEKDAY,BP10,BP6,1492
WEEKDAY,BP10,BP7,150
WEEKDAY,BP10,BP8,495
WEEKDAY,BP10,BP9,288
WEEKDAY,BP10,CC1-NE6-NS24,1
WEEKDAY,BP10,CC10,0
WEEKDAY,BP10,CC11,1
WEEKDAY,BP10,CC12,0
WEEKDAY,BP10,CC14,1
WEEKDAY,BP10,CC16,2
WEEKDAY,BP10,CC17,0
WEEKDAY,BP10,CC19,0
WEEKDAY,BP10,CC2,0
WEEKDAY,BP10,CC20,1
WEEKDAY,BP10,CC21,0
WEEKDAY,BP10,CC23,3
WEEKDAY,BP10,CC24,5
WEEKDAY,BP10,CC25,1
WEEKDAY,BP10,CC26,1
WEEKDAY,BP10,CC27,2
WEEKDAY,BP10,CC28,0
WEEKDAY,BP10,CC3,0
WEEKDAY,BP10,CC4-DT15,1
WEEKDAY,BP10,CC5,0
WEEKDAY,BP10,CC6,0
WEEKDAY,BP10,CC7,0
WEEKDAY,BP10,CC8,0
WEEKDAY,BP10,CE1,4
WEEKDAY,BP10,CG1,1
WEEKDAY,BP10,CG2,2
WEEKDAY,BP10,DT1,0
WEEKDAY,BP10,DT10,0
WEEKDAY,BP10,DT11,4
WEEKDAY,BP10,DT13,2
WEEKDAY,BP10,DT17,3
WEEKDAY,BP10,DT18,2
WEEKDAY,BP10,DT2,1
WEEKDAY,BP10,DT20,0
WEEKDAY,BP10,DT22,0
WEEKDAY,BP10,DT23,0
WEEKDAY,BP10,DT24,0
WEEKDAY,BP10,DT27,0
WEEKDAY,BP10,DT28,0
WEEKDAY,BP10,DT29,0
WEEKDAY,BP10,DT3,1
WEEKDAY,BP10,DT31,0
WEEKDAY,BP10,DT32,1
WEEKDAY,BP10,DT33,0
WEEKDAY,BP10,DT5,4
WEEKDAY,BP10,DT6,2
WEEKDAY,BP10,DT7,3
WEEKDAY,BP10,DT8,2
WEEKDAY,BP10,EW1,1
WEEKDAY,BP10,EW10,0
WEEKDAY,BP10,EW11,2
WEEKDAY,BP10,EW12,3
WEEKDAY,BP10,EW13-NS25,1
WEEKDAY,BP10,EW14-NS26,1
WEEKDAY,BP10,EW15,4
WEEKDAY,BP10,EW16,3
WEEKDAY,BP10,EW17,4
WEEKDAY,BP10,EW18,7
WEEKDAY,BP10,EW19,7
