DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,4544,4466
WEEKDAY,BP11,4936,4186
WEEKDAY,BP12,4424,3819
WEEKDAY,BP13,2312,1996
WEEKDAY,BP14,0,0
WEEKDAY,BP2,4588,3472
WEEKDAY,BP3,5456,4476
WEEKDAY,BP4,6049,5746
WEEKDAY,BP5,2841,2106
WEEKDAY,BP6,14172,18161
WEEKDAY,BP7,2076,1831
WEEKDAY,BP8,3472,3194
WEEKDAY,BP9,3624,3531
WEEKDAY,CC1-NE6-NS24,36601,35117
WEEKDAY,CC10,17926,16800
WEEKDAY,CC11,20624,21071
WEEKDAY,CC12,7272,6105
WEEKDAY,CC14,8684,8242
WEEKDAY,CC16,12381,11771
WEEKDAY,CC17,4620,4474
WEEKDAY,CC19,7602,8064
WEEKDAY,CC2,6465,7020
WEEKDAY,CC20,6320,6258
WEEKDAY,CC21,9357,10187
WEEKDAY,CC23,18843,18687
WEEKDAY,CC24,24734,24476
WEEKDAY,CC25,8147,7502
WEEKDAY,CC26,6015,6199
WEEKDAY,CC27,9179,9165
WEEKDAY,CC28,4179,4622
WEEKDAY,CC3,8162,7741
WEEKDAY,CC4-DT15,20797,21555
WEEKDAY,CC5,5298,5568
WEEKDAY,CC6,10217,10676
WEEKDAY,CC7,8281,8429
WEEKDAY,CC8,9599,8383
WEEKDAY,CE1,27015,26666
WEEKDAY,CG1,17856,18426
WEEKDAY,CG2,25624,25768
WEEKDAY,DT1,32956,32218
WEEKDAY,DT10,6121,4828
WEEKDAY,DT11,31174,34294
WEEKDAY,DT13,10497,10718
WEEKDAY,DT17,29390,30123
WEEKDAY,DT18,21913,23231
WEEKDAY,DT2,3326,2536
WEEKDAY,DT20,7732,8481
WEEKDAY,DT21,7976,8046
WEEKDAY,DT22,6896,7256
WEEKDAY,DT23,5049,5114
WEEKDAY,DT24,5613,5261
WEEKDAY,DT25,4158,4259
WEEKDAY,DT27,8532,8341
WEEKDAY,DT28,11639,10947
WEEKDAY,DT29,7646,6901
WEEKDAY,DT3,8738,7416
WEEKDAY,DT30,8325,8019
WEEKDAY,DT31,8777,9280
WEEKDAY,DT32,22179,24322
WEEKDAY,DT33,19885,18446
WEEKDAY,DT34,5378,4943
WEEKDAY,DT5,14419,14066
WEEKDAY,DT6,9064,7485
WEEKDAY,DT7,4396,5383
WEEKDAY,DT8,5986,5659
WEEKDAY,EW1,34678,32607
WEEKDAY,EW10,12261,12430
WEEKDAY,EW11,21868,22097
WEEKDAY,EW12,55549,57580
WEEKDAY,EW13-NS25,42226,43787
WEEKDAY,EW14-NS26,69047,68066
WEEKDAY,EW15,52928,55731
WEEKDAY,EW16,33276,32643
WEEKDAY,EW17,30238,31439
WEEKDAY,EW18,20208,20702
WEEKDAY,EW19,16304,15093
WEEKDAY,EW2,34283,35133
WEEKDAY,EW20,17348,16788
WEEKDAY,EW21,31084,28851
WEEKDAY,EW22,16548,16606
WEEKDAY,EW23,48888,50175
WEEKDAY,EW24-NS1,80614,85565
WEEKDAY,EW25,10311,8759
WEEKDAY,EW26,35765,30953
WEEKDAY,EW27,51061,59301
WEEKDAY,EW28,33520,25095
WEEKDAY,EW29,18939,18624
WEEKDAY,EW3,19655,19952
WEEKDAY,EW30,3523,3060
WEEKDAY,EW31,4091,3453
WEEKDAY,EW32,3573,3517
WEEKDAY,EW33,3332,3461
WEEKDAY,EW4,19629,17509
WEEKDAY,EW5,37072,36312
WEEKDAY,EW6,12364,14518
WEEKDAY,EW7,15501,18197
WEEKDAY,EW8,39708,40159
WEEKDAY,EW9,24127,23575
WEEKDAY,NE1,47870,47707
WEEKDAY,NE10,16063,16285
WEEKDAY,NE11,6030,5587
WEEKDAY,NE12,61412,63519
WEEKDAY,NE13,21335,21641
WEEKDAY,NE14,33730,31999
WEEKDAY,NE15,18054,16707
WEEKDAY,NE16-STC,44721,45863
WEEKDAY,NE17-PTC,38910,37452
WEEKDAY,NE4,54534,54315
WEEKDAY,NE5,16327,18229
WEEKDAY,NE7,27581,29075
WEEKDAY,NE8,26555,29092
WEEKDAY,NE9,24974,22304
WEEKDAY,NS10,50251,44526
WEEKDAY,NS11,46139,45040
WEEKDAY,NS13,60674,63978
WEEKDAY,NS14,35789,31479
WEEKDAY,NS15,35006,32980
WEEKDAY,NS16,54034,58008
WEEKDAY,NS17,53053,50908
WEEKDAY,NS18,16778,15069
WEEKDAY,NS19,41733,43544
WEEKDAY,NS2,28808,29622
WEEKDAY,NS20,44192,43875
WEEKDAY,NS21,33646,36322
WEEKDAY,NS22,56530,61246
WEEKDAY,NS23,34588,37332
WEEKDAY,NS27,7391,7046
WEEKDAY,NS28,1547,1594
WEEKDAY,NS3,19656,18561
WEEKDAY,NS4,41740,44469
WEEKDAY,NS5,34142,31923
WEEKDAY,NS7,21689,19974
WEEKDAY,NS8,26753,20890
WEEKDAY,NS9,48421,59038
WEEKDAY,PE1,3797,3780
WEEKDAY,PE2,5897,5446
WEEKDAY,PE3,5973,6002
WEEKDAY,PE4,1492,1397
WEEKDAY,PE5,5770,5415
WEEKDAY,PE6,6292,6069
WEEKDAY,PE7,4081,3880
WEEKDAY,PW1,527,572
WEEKDAY,PW3,608,608
WEEKDAY,PW4,487,536
WEEKDAY,PW5,2685,3140
WEEKDAY,PW6,1181,967
WEEKDAY,PW7,2136,2270
WEEKDAY,SE1,4662,4661
WEEKDAY,SE2,5980,5474
WEEKDAY,SE3,3388,3145
WEEKDAY,SE4,3777,3539
WEEKDAY,SE5,3022,3036
WEEKDAY,SW1,2113,2171
WEEKDAY,SW2,3794,3492
WEEKDAY,SW3,2397,2275
WEEKDAY,SW4,799,740
WEEKDAY,SW5,7664,6932
WEEKDAY,SW6,3945,3731
WEEKDAY,SW7,3142,2847
WEEKDAY,SW8,2186,2154
WEEKENDS/HOLIDAY,BP10,3476,3466
WEEKENDS/HOLIDAY,BP11,3635,3161
WEEKENDS/HOLIDAY,BP12,2767,2492
WEEKENDS/HOLIDAY,BP13,1943,1694
WEEKENDS/HOLIDAY,BP2,3177,2576
WEEKENDS/HOLIDAY,BP3,3953,3337
WEEKENDS/HOLIDAY,BP4,1697,1546
WEEKENDS/HOLIDAY,BP5,2070,1585
WEEKENDS/HOLIDAY,BP6,11083,13302
WEEKENDS/HOLIDAY,BP7,1494,1368
WEEKENDS/HOLIDAY,BP8,2457,2281
WEEKENDS/HOLIDAY,BP9,2913,2888
WEEKENDS/HOLIDAY,CC1-NE6-NS24,35442,34185
WEEKENDS/HOLIDAY,CC10,10687,9958
WEEKENDS/HOLIDAY,CC11,9548,9250
WEEKENDS/HOLIDAY,CC12,4020,3682
WEEKENDS/HOLIDAY,CC14,4822,4590
WEEKENDS/HOLIDAY,CC16,6789,6654
WEEKENDS/HOLIDAY,CC17,2100,2113
WEEKENDS/HOLIDAY,CC19,7894,8621
WEEKENDS/HOLIDAY,CC2,4459,4805
WEEKENDS/HOLIDAY,CC20,4421,4398
WEEKENDS/HOLIDAY,CC21,7430,7769
WEEKENDS/HOLIDAY,CC23,3238,3271
WEEKENDS/HOLIDAY,CC24,6892,6732
WEEKENDS/HOLIDAY,CC25,5143,4694
WEEKENDS/HOLIDAY,CC26,2744,2921
WEEKENDS/HOLIDAY,CC27,1766,1897
WEEKENDS/HOLIDAY,CC28,2946,2843
