DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,97.0
WEEKDAY,BP10,BP12,135.0
WEEKDAY,BP10,BP13,92.0
WEEKDAY,BP10,BP2,46.0
WEEKDAY,BP10,BP3,79.0
WEEKDAY,BP10,BP4,79.0
WEEKDAY,BP10,BP5,123.0
WEEKDAY,BP10,BP6,1182.0
WEEKDAY,BP10,BP7,67.0
WEEKDAY,BP10,BP8,232.0
WEEKDAY,BP10,BP9,87.0
WEEKDAY,BP10,CC23,1.0
WEEKDAY,BP10,CC24,1.0
WEEKDAY,BP10,EW14-NS26,1.0
WEEKDAY,BP10,EW15,1.0
WEEKDAY,BP10,EW16,1.0
WEEKDAY,BP10,EW17,4.0
WEEKDAY,BP10,EW18,5.0
WEEKDAY,BP10,EW19,7.0
WEEKDAY,BP10,EW20,8.0
WEEKDAY,BP10,EW21,8.0
WEEKDAY,BP10,EW22,8.0
WEEKDAY,BP10,EW23,33.0
WEEKDAY,BP10,EW24-NS1,216.0
WEEKDAY,BP10,EW25,4.0
WEEKDAY,BP10,EW26,22.0
WEEKDAY,BP10,EW27,49.0
WEEKDAY,BP10,EW28,23.0
WEEKDAY,BP10,EW29,36.0
WEEKDAY,BP10,EW30,14.0
WEEKDAY,BP10,EW31,6.0
WEEKDAY,BP10,EW32,7.0
WEEKDAY,BP10,EW33,4.0
WEEKDAY,BP10,NS10,20.0
WEEKDAY,BP10,NS11,13.0
WEEKDAY,BP10,NS13,15.0
WEEKDAY,BP10,NS14,9.0
WEEKDAY,BP10,NS15,18.0
WEEKDAY,BP10,NS16,12.0
WEEKDAY,BP10,NS17,2.0
WEEKDAY,BP10,NS18,1.0
WEEKDAY,BP10,NS19,1.0
WEEKDAY,BP10,NS2,43.0
WEEKDAY,BP10,NS3,26.0
WEEKDAY,BP10,NS4,251.0
WEEKDAY,BP10,NS5,50.0
WEEKDAY,BP10,NS7,27.0
WEEKDAY,BP10,NS8,7.0
WEEKDAY,BP10,NS9,23.0
WEEKDAY,BP11,BP10,44.0
WEEKDAY,BP11,BP12,50.0
WEEKDAY,BP11,BP13,67.0
WEEKDAY,BP11,BP2,49.0
WEEKDAY,BP11,BP3,69.0
WEEKDAY,BP11,BP4,79.0
WEEKDAY,BP11,BP5,127.0
WEEKDAY,BP11,BP6,1430.0
WEEKDAY,BP11,BP7,48.0
WEEKDAY,BP11,BP8,147.0
WEEKDAY,BP11,BP9,82.0
WEEKDAY,BP11,CC23,1.0
WEEKDAY,BP11,CC24,2.0
WEEKDAY,BP11,EW12,1.0
WEEKDAY,BP11,EW13-NS25,1.0
WEEKDAY,BP11,EW14-NS26,1.0
WEEKDAY,BP11,EW15,5.0
WEEKDAY,BP11,EW16,1.0
WEEKDAY,BP11,EW17,6.0
WEEKDAY,BP11,EW18,14.0
WEEKDAY,BP11,EW19,12.0
WEEKDAY,BP11,EW20,15.0
WEEKDAY,BP11,EW21,5.0
WEEKDAY,BP11,EW22,12.0
WEEKDAY,BP11,EW23,60.0
WEEKDAY,BP11,EW24-NS1,280.0
WEEKDAY,BP11,EW25,3.0
WEEKDAY,BP11,EW26,27.0
WEEKDAY,BP11,EW27,64.0
WEEKDAY,BP11,EW28,31.0
WEEKDAY,BP11,EW29,49.0
WEEKDAY,BP11,EW30,8.0
WEEKDAY,BP11,EW31,7.0
WEEKDAY,BP11,EW32,6.0
WEEKDAY,BP11,EW33,3.0
WEEKDAY,BP11,EW8,1.0
WEEKDAY,BP11,NS10,27.0
WEEKDAY,BP11,NS11,24.0
WEEKDAY,BP11,NS13,18.0
WEEKDAY,BP11,NS14,9.0
WEEKDAY,BP11,NS15,25.0
WEEKDAY,BP11,NS16,14.0
WEEKDAY,BP11,NS17,1.0
WEEKDAY,BP11,NS19,2.0
WEEKDAY,BP11,NS2,50.0
WEEKDAY,BP11,NS3,31.0
WEEKDAY,BP11,NS4,276.0
WEEKDAY,BP11,NS5,58.0
WEEKDAY,BP11,NS7,25.0
WEEKDAY,BP11,NS8,15.0
WEEKDAY,BP11,NS9,45.0
WEEKDAY,BP12,BP10,50.0
WEEKDAY,BP12,BP11,18.0
WEEKDAY,BP12,BP13,47.0
WEEKDAY,BP12,BP2,46.0
WEEKDAY,BP12,BP3,78.0
WEEKDAY,BP12,BP4,55.0
WEEKDAY,BP12,BP5,94.0
WEEKDAY,BP12,BP6,1328.0
WEEKDAY,BP12,BP7,28.0
WEEKDAY,BP12,BP8,90.0
WEEKDAY,BP12,BP9,79.0
WEEKDAY,BP12,CC23,1.0
WEEKDAY,BP12,EW14-NS26,2.0
WEEKDAY,BP12,EW15,1.0
WEEKDAY,BP12,EW16,2.0
