,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CC8,WEEKDAY,3.1,53.5,359.6,617.1,741.0,375.7,221.7,209.9,264.6,352.6,643.8,588.5,394.6,465.8,677.7,345.5,216.6,154.9,117.8,47.0,14.8,6.7,405.3,855.6,372.5,238.5,173.5,170.5,200.4,219.5,240.8,250.6,268.2,395.0,666.0,573.0,360.2,292.8,236.5,107.4
CC8,WEEKENDS/HOLIDAY,4.0,19.1,119.2,184.1,219.8,241.2,268.2,273.6,311.2,318.6,263.9,234.1,248.4,274.4,302.8,269.4,222.6,160.3,121.2,49.0,12.4,2.1,54.0,151.2,181.0,197.9,216.3,217.1,235.4,252.3,231.7,230.0,247.7,288.0,318.1,279.4,236.0,216.8,204.0,107.9
CE1,WEEKDAY,27.1,42.5,234.9,444.09999999999997,459.7,271.5,284.59999999999997,487.9,528.8,540.0,587.1,908.3,998.9,1206.4,1479.8999999999999,1122.2,1386.9,1195.6,1346.1,866.6,12.1,0.0,855.5,875.5,993.1,996.9,858.0,834.3,899.0999999999999,1088.3,1203.1,885.8,688.3000000000001,803.5999999999999,974.2,951.6,623.2,556.2,561.8000000000001,160.9
CE1,WEEKENDS/HOLIDAY,34.7,18.8,323.09999999999997,460.8,454.0,273.90000000000003,400.2,542.9,534.4,810.5,840.8,1213.0,1449.3,1580.9,1378.2,1333.3,1767.1,1498.6999999999998,1533.4,978.0,13.8,0.0,738.6,735.4,704.4,816.4,994.3000000000001,1201.7,1187.9,1406.7,1734.8000000000002,1461.9,1165.1,1124.0,1017.2,1059.2,733.6,647.0999999999999,599.0,173.6
CG1,WEEKDAY,1.0,25.9,45.2,108.0,138.0,105.8,113.5,239.5,373.9,352.8,343.1,453.70000000000005,589.4,1360.7,2708.6,1625.5,1031.1,652.3000000000001,351.8,118.9,8.8,11.0,445.9,1408.0,2976.4,1926.9,827.9,425.70000000000005,374.1,457.79999999999995,359.2,272.5,266.7,301.0,432.3,369.7,178.2,97.1,50.5,28.5
CG1,WEEKENDS/HOLIDAY,0.4,26.1,34.2,79.6,90.7,61.599999999999994,119.3,194.6,315.3,380.6,406.20000000000005,474.6,492.7,538.7,501.70000000000005,520.0999999999999,527.6,514.3,303.8,77.8,9.8,3.7,120.0,365.20000000000005,333.20000000000005,312.59999999999997,354.1,395.70000000000005,407.3,440.8,448.0,438.0,416.8,423.6,468.5,435.79999999999995,253.60000000000002,108.1,64.2,42.1
CG2,WEEKDAY,3.4,185.9,210.2,365.3,460.6,414.6,335.3,297.7,375.8,428.6,486.6,755.8,647.3,907.3,1076.1,782.9,770.5,846.5,1024.6,303.0,2.2,47.3,396.9,911.0,1221.1,633.2,521.8,510.5,602.0,613.6,674.7,449.5,415.0,464.9,647.3,626.3,491.0,374.2,216.2,132.5
CG2,WEEKENDS/HOLIDAY,3.6,145.9,196.8,357.2,464.7,414.0,345.7,324.3,452.1,522.4,592.3,862.7,758.4,705.8,746.6,780.2,868.2,968.4,1190.9,380.8,1.7,35.4,238.6,664.4,575.2,488.8,568.2,684.8,755.4,684.9,884.6,603.0,605.1,631.7,648.3,658.7,497.9,412.4,212.2,106.3
DT1,WEEKDAY,0.0,484.6,2610.5,5248.4,4513.3,2095.1,1218.2,996.3,951.4,922.6,769.1,656.5,698.0,983.2,1097.8,614.8,344.9,333.8,202.0,55.6,159.1,0.0,236.8,677.6,570.8,374.6,337.0,356.4,642.3,704.1,963.2,1067.0,1307.7,2277.0,4309.9,3802.1,2244.6,1688.9,1446.3,825.2
DT1,WEEKENDS/HOLIDAY,0.0,192.7,850.6,1245.2,1277.2,1387.4,1258.3,1224.0,1177.6,1134.0,999.0,844.9,759.8,886.4,851.8,580.6,375.2,345.4,217.2,61.3,160.0,0.2,89.1,307.3,348.4,355.7,384.9,515.9,670.7,841.6,836.3,892.6,1019.6,1214.4,1433.3,1334.0,1370.4,1284.9,1263.8,736.3
DT10,WEEKDAY,1.1,8.3,181.4,410.5,615.0,306.6,168.3,158.0,151.0,243.3,416.6,337.8,256.8,309.0,361.1,195.6,94.7,96.5,54.0,13.6,2.4,4.3,226.0,763.6,265.6,104.8,72.0,73.8,95.2,118.0,115.8,136.7,161.6,230.7,378.4,285.6,163.7,117.9,89.8,45.2
DT10,WEEKENDS/HOLIDAY,0.9,3.4,75.2,101.1,136.4,154.8,172.6,167.3,176.4,152.8,147.2,125.7,149.4,152.7,163.9,110.3,71.3,51.4,54.3,17.8,1.9,1.8,53.7,144.6,107.6,86.1,90.3,84.6,96.1,105.9,110.1,92.4,101.8,119.4,130.6,120.4,105.0,94.7,62.3,40.1
DT11,WEEKDAY,8.9,76.5,749.0,1569.0,2545.3,1572.6,1079.1,928.9,1042.9,1073.4,1016.4,971.5,1081.6,1944.0,2644.5,1571.7,936.6,840.8,560.1,171.6,37.2,15.1,510.8,1634.8,2279.1,1364.1,786.8,749.0,890.3,1002.8,1036.3,1105.9,1224.2,1797.6,2972.1,1912.0,1210.0,1051.9,910.7,468.0
DT11,WEEKENDS/HOLIDAY,9.2,26.2,354.2,475.6,599.1,819.1,962.8,985.7,1083.8,1174.2,1064.0,1004.7,1005.0,1080.8,1076.1,892.1,667.6,618.7,445.4,152.3,29.3,2.6,202.8,481.0,617.8,730.2,783.6,817.2,848.6,942.4,867.8,909.1,895.0,1025.3,988.6,872.0,819.3,797.6,753.9,385.2
DT13,WEEKDAY,11.3,19.7,181.6,315.3,353.7,235.5,190.9,257.0,393.0,609.6,406.4,408.7,473.5,705.1,965.5,660.8,518.5,386.9,327.8,162.0,8.2,2.1,106.0,327.8,892.5,797.2,691.6,523.7,747.2,520.1,464.3,378.3,358.5,411.2,647.0,447.1,234.5,203.7,157.5,98.5
DT13,WEEKENDS/HOLIDAY,9.4,6.0,84.1,131.7,150.4,149.9,200.2,225.8,334.8,373.6,363.6,392.0,444.6,447.4,435.4,411.4,392.2,278.1,220.8,126.7,5.8,1.1,69.3,133.9,295.4,352.3,480.2,425.6,463.8,496.3,463.9,446.9,414.3,379.6,359.9,277.7,200.9,172.3,152.6,93.0
DT17,WEEKDAY,6.5,1.5,36.2,111.0,180.1,134.9,194.8,741.0,1055.2,420.6,355.4,412.9,659.3,1836.4,3825.6,2226.9,1085.5,558.5,292.5,125.4,1.6,0.0,508.8,1380.7,4543.8,3081.3,719.0,409.1,548.5,1211.1,533.2,257.7,212.0,219.8,337.7,228.6,105.6,74.4,43.3,15.8
DT17,WEEKENDS/HOLIDAY,3.0,0.3,19.6,58.6,69.8,55.2,84.4,127.7,152.2,144.9,155.8,189.4,230.6,228.6,203.8,201.2,141.8,155.9,111.0,64.0,1.0,0.0,83.7,170.4,186.2,200.3,183.8,152.3,170.1,175.3,161.0,143.4,126.1,125.2,160.0,141.0,86.9,65.8,39.0,13.9
DT18,WEEKDAY,8.4,4.2,27.0,75.9,176.2,144.7,175.7,395.0,613.6,611.8,482.7,450.8,605.8,1828.7,3346.8,1762.5,904.0,605.1,506.3,221.3,3.5,0.0,454.7,1325.6,3933.3,2836.4,919.1,594.4,691.6,651.6,421.6,264.1,263.0,321.8,581.2,386.2,148.3,85.0,57.8,26.3
DT18,WEEKENDS/HOLIDAY,6.0,2.9,17.7,40.1,49.0,46.6,83.8,120.8,186.4,208.2,216.4,222.3,232.8,255.4,199.9,166.8,143.0,140.9,180.8,100.8,2.0,0.0,72.8,179.8,227.4,264.3,251.3,259.2,253.6,237.4,189.0,154.9,143.4,146.7,196.6,168.9,104.8,80.3,65.4,27.3
DT2,WEEKDAY,0.2,10.8,346.6,376.0,280.3,141.8,79.3,75.9,134.9,86.5,214.8,113.5,129.9,316.8,213.7,93.3,35.9,20.8,13.2,6.4,8.5,1.6,99.1,412.2,193.8,64.0,24.8,25.1,35.1,62.5,68.8,70.8,78.3,112.0,190.7,172.2,106.3,81.6,70.5,33.9
DT2,WEEKENDS/HOLIDAY,0.0,4.4,120.4,66.1,88.8,100.8,79.4,74.2,75.7,59.4,53.3,48.9,36.9,53.6,46.6,39.2,16.6,19.6,14.7,8.9,7.3,0.0,4.6,47.3,32.1,20.3,27.9,31.6,37.9,43.7,48.8,46.9,50.8,62.3,83.9,63.4,49.2,39.8,40.7,23.6
DT20,WEEKDAY,6.9,8.2,101.6,234.4,424.5,234.0,130.5,163.6,236.0,210.1,185.5,186.3,232.8,462.2,668.2,432.1,252.4,252.8,252.2,149.6,8.8,0.0,135.8,403.6,724.6,508.6,250.9,206.6,266.8,268.3,242.8,177.7,221.7,307.9,562.5,414.5,230.5,177.9,129.0,59.1
DT20,WEEKENDS/HOLIDAY,5.9,3.3,56.9,68.7,77.4,98.0,122.6,156.8,182.9,181.2,189.6,207.7,224.9,258.2,243.0,224.7,184.1,191.0,235.1,142.3,6.8,0.0,73.2,170.1,186.8,226.7,244.9,244.4,238.1,232.2,223.6,207.2,206.1,222.9,238.8,217.1,175.3,149.3,118.4,57.2
DT21,WEEKDAY,15.3,5.8,65.9,110.5,239.3,133.5,112.9,193.2,216.0,250.5,227.9,272.7,320.7,545.1,850.2,533.5,408.2,411.5,392.3,178.1,7.2,0.0,94.0,377.0,883.5,565.1,366.3,383.4,352.8,341.5,268.8,249.0,198.3,254.7,530.9,298.1,140.0,111.8,76.0,45.5
DT21,WEEKENDS/HOLIDAY,10.0,1.2,33.3,34.9,55.0,66.1,102.3,123.0,182.8,189.8,197.7,222.9,262.7,293.4,298.3,264.7,237.0,232.1,191.8,117.1,5.4,0.0,43.3,87.0,226.8,277.1,279.2,245.9,270.2,267.0,253.6,213.8,182.0,176.9,160.1,131.2,97.6,94.0,70.3,38.3
DT22,WEEKDAY,10.0,23.5,236.1,424.0,488.6,297.7,201.3,188.4,210.2,238.1,212.2,215.0,224.1,341.6,458.8,408.0,353.5,325.9,227.6,112.5,15.4,0.0,123.8,336.0,393.7,331.4,284.9,238.2,276.7,228.5,217.9,221.4,254.2,398.2,666.1,566.2,355.5,231.5,211.5,119.1
DT22,WEEKENDS/HOLIDAY,14.0,4.2,108.3,188.1,205.0,185.8,185.9,199.4,250.3,288.3,293.6,271.1,286.4,329.7,450.7,605.7,722.4,631.3,422.6,182.1,9.9,0.0,94.6,192.0,253.7,282.3,355.2,331.8,369.6,370.6,344.8,346.3,420.2,663.4,786.8,580.1,328.4,203.4,187.2,125.3
DT23,WEEKDAY,2.6,6.5,64.4,161.8,236.7,120.5,79.3,118.7,137.2,103.9,94.6,119.6,138.0,463.6,877.8,441.5,182.4,115.7,100.0,41.1,4.0,0.0,111.8,316.9,816.2,590.1,188.9,100.6,127.1,160.6,122.4,91.8,99.4,146.0,280.2,198.2,96.1,72.7,56.2,40.4
DT23,WEEKENDS/HOLIDAY,2.0,1.8,28.4,60.0,49.3,50.2,61.1,68.2,93.7,93.7,88.6,88.1,90.8,116.4,126.1,101.9,67.6,56.9,60.0,27.7,3.6,0.0,33.0,73.9,110.9,100.7,92.8,80.2,91.8,108.8,99.9,88.4,79.3,78.9,87.4,87.0,58.0,58.8,45.2,31.6
DT24,WEEKDAY,1.5,50.9,392.8,602.5,704.3,348.1,195.2,162.9,177.0,181.9,147.8,137.9,155.9,301.9,385.1,241.2,144.0,111.5,74.0,25.2,14.6,0.0,85.5,292.7,357.0,168.4,95.1,97.5,148.2,150.9,150.9,180.7,215.7,353.3,638.5,461.6,297.7,266.7,226.3,142.0
DT24,WEEKENDS/HOLIDAY,1.2,13.0,136.2,198.9,209.8,206.7,197.2,180.3,177.9,188.7,176.8,152.0,143.9,172.4,175.8,174.8,105.8,98.0,72.6,29.2,14.8,0.0,48.9,105.1,130.8,105.2,98.6,106.1,135.4,149.4,149.0,157.7,168.0,193.2,231.0,227.2,225.7,209.6,212.1,131.3
DT25,WEEKDAY,2.3,27.5,201.5,361.3,377.6,198.3,130.6,105.5,110.5,210.0,112.2,129.1,143.0,325.0,547.3,221.9,129.0,84.6,69.1,27.7,8.1,7.7,163.9,430.0,519.0,220.1,85.9,67.5,88.7,117.1,100.3,105.3,132.0,254.6,412.5,329.2,227.2,174.5,160.1,78.5
DT25,WEEKENDS/HOLIDAY,1.4,7.8,91.7,121.6,116.7,131.1,140.2,122.1,138.6,136.8,112.2,90.6,111.1,141.8,166.3,134.9,88.1,65.9,55.9,23.8,7.4,1.0,26.0,82.1,131.0,85.3,81.8,74.3,91.6,99.0,100.1,120.2,121.7,146.2,158.1,162.7,154.9,147.3,134.9,74.6
DT27,WEEKDAY,1.5,30.3,279.8,582.8,539.8,312.4,238.5,225.4,262.4,387.9,284.7,272.4,317.5,778.0,1411.3,572.9,308.6,162.0,125.5,42.4,18.9,8.4,281.4,877.8,1387.0,554.9,241.5,175.6,211.0,221.1,211.2,206.2,253.6,346.7,650.0,494.3,320.5,256.6,205.4,106.0
DT27,WEEKENDS/HOLIDAY,0.6,11.6,137.1,208.7,225.3,222.9,251.0,233.7,308.2,318.6,257.4,252.8,288.7,351.6,374.9,266.7,168.1,106.3,86.0,33.2,16.4,1.1,67.9,209.6,323.3,212.1,184.1,156.3,183.6,189.0,197.1,201.7,212.3,269.1,294.3,318.2,335.3,299.1,235.1,128.7
DT28,WEEKDAY,1.6,65.0,652.4,1390.0,1101.4,539.9,339.1,307.4,299.0,276.1,259.8,281.6,278.7,938.1,1504.2,629.5,274.2,165.5,106.5,88.5,34.9,7.9,260.0,867.9,1549.9,542.9,189.5,161.6,184.4,262.7,267.9,265.1,306.4,520.6,942.8,851.8,571.2,495.9,461.6,212.3
DT28,WEEKENDS/HOLIDAY,2.1,26.3,284.7,512.9,416.3,359.6,355.1,352.8,409.4,395.9,320.0,291.9,327.3,471.1,542.4,347.1,216.0,133.1,90.8,46.4,34.2,0.7,101.7,253.0,338.9,187.2,146.2,150.0,181.7,222.8,238.0,268.2,280.6,420.4,439.6,480.6,562.3,554.4,487.2,247.7
DT29,WEEKDAY,1.3,79.0,556.7,1049.7,1139.7,554.0,305.3,232.1,211.5,214.3,171.3,171.3,170.5,347.0,502.9,241.2,148.4,86.0,68.0,24.6,25.1,2.5,72.2,290.1,343.7,171.8,80.8,84.1,128.9,152.2,181.0,229.8,255.4,489.3,966.1,733.0,498.7,407.1,350.9,211.0
DT29,WEEKENDS/HOLIDAY,1.3,22.8,176.3,276.0,311.0,312.6,300.0,259.8,258.2,267.0,226.1,217.1,203.9,233.6,242.8,195.9,135.6,88.8,68.9,25.0,18.7,0.9,32.6,106.1,119.3,100.9,97.8,108.3,151.9,183.1,175.6,207.9,215.8,236.2,295.1,281.9,311.1,337.1,296.8,176.8
DT3,WEEKDAY,0.8,40.1,364.6,940.8,1066.6,503.3,290.8,282.5,269.0,245.0,297.3,362.0,283.0,316.2,328.0,168.1,101.0,90.2,65.2,22.9,28.6,2.5,56.3,437.5,186.9,123.9,99.3,104.9,136.9,202.9,263.4,276.3,292.0,409.6,815.8,747.5,442.1,334.4,255.4,126.4
DT3,WEEKENDS/HOLIDAY,1.8,15.0,66.0,154.2,274.8,347.2,354.4,346.8,357.2,311.0,250.6,235.6,205.7,238.1,239.9,155.4,109.7,88.6,73.2,26.4,19.7,1.1,29.3,96.8,149.0,140.9,144.0,154.4,181.7,226.0,225.2,217.8,227.6,261.6,288.4,268.9,247.6,240.2,169.4,100.7
DT30,WEEKDAY,1.0,60.7,476.2,1102.5,1335.9,604.5,298.8,254.3,233.5,228.9,218.7,197.3,173.5,238.8,292.5,165.9,120.4,84.4,60.9,30.2,28.6,4.0,169.0,270.3,167.9,108.2,78.4,90.4,133.7,170.7,195.3,244.7,286.6,532.7,1116.0,862.5,529.5,407.0,333.9,180.5
DT30,WEEKENDS/HOLIDAY,1.3,22.2,126.1,218.1,310.1,312.7,315.7,298.2,290.2,282.8,233.0,209.2,222.6,232.8,216.8,169.4,117.3,84.7,64.4,30.7,20.3,0.1,40.7,103.2,123.9,105.2,103.7,123.7,174.1,203.1,216.2,221.3,252.2,259.4,290.7,285.0,280.6,287.6,271.6,145.9
DT31,WEEKDAY,2.3,77.2,467.2,1029.2,1175.4,530.5,285.5,243.2,241.6,255.9,216.6,237.5,216.1,329.9,480.0,270.0,186.8,143.3,109.4,49.3,39.0,2.5,127.0,436.9,454.9,209.2,128.9,144.8,207.2,239.0,238.1,283.1,320.3,573.0,1215.5,877.6,570.8,406.9,354.1,189.6
DT31,WEEKENDS/HOLIDAY,2.7,26.3,136.0,226.6,254.8,271.2,269.3,277.0,268.3,282.1,251.8,225.0,224.7,257.3,254.4,209.6,162.2,130.4,99.6,46.7,25.1,1.2,53.2,129.2,173.1,152.7,142.7,175.0,201.9,241.1,246.9,245.6,264.0,315.4,339.6,333.2,336.9,321.3,281.1,153.0
DT32,WEEKDAY,13.0,128.6,874.3,2123.7,2431.3,1204.8,685.1,582.5,673.1,763.3,716.6,669.7,706.8,996.6,1376.2,1092.9,834.7,796.5,499.2,153.6,68.3,48.8,496.7,1018.5,975.0,664.6,514.3,556.1,732.9,731.6,765.6,903.7,966.1,1641.6,3375.2,2284.4,1184.9,745.2,572.3,306.8
DT32,WEEKENDS/HOLIDAY,16.3,54.1,266.3,416.6,516.9,546.6,564.0,671.0,727.9,782.0,804.2,789.8,816.4,856.6,877.2,775.2,690.7,704.9,472.8,146.2,52.2,16.1,182.6,327.6,429.1,510.8,580.0,663.3,759.2,874.3,856.0,812.8,849.6,920.9,989.6,871.9,711.6,563.4,449.4,264.1
DT33,WEEKDAY,0.6,236.1,1261.0,2787.1,3006.5,1376.5,766.0,592.4,575.9,547.8,511.3,434.6,441.5,663.6,843.9,502.5,277.5,212.8,173.6,69.5,123.7,3.7,304.7,836.3,462.3,218.0,173.6,196.9,308.7,367.8,435.0,542.8,687.3,1151.1,2603.4,2088.4,1341.7,1076.5,915.5,467.5
DT33,WEEKENDS/HOLIDAY,1.2,91.2,328.8,524.8,663.4,676.0,671.6,674.2,651.0,618.0,561.0,519.4,496.1,587.7,567.7,440.2,282.3,217.4,142.3,69.0,89.8,2.0,79.3,257.9,235.3,213.7,196.9,259.0,346.2,447.0,464.1,514.7,556.8,568.2,650.2,680.6,721.8,746.9,683.0,417.9
DT34,WEEKDAY,0.0,56.5,144.5,324.0,414.9,249.1,144.2,161.0,188.5,134.8,111.6,124.8,215.9,447.3,578.2,260.1,164.1,101.0,73.7,34.4,20.9,0.2,117.3,317.2,417.5,218.0,127.8,95.8,121.6,180.6,162.9,125.9,129.4,170.5,352.5,372.5,239.2,181.5,121.1,69.8
DT34,WEEKENDS/HOLIDAY,0.0,24.7,32.9,69.7,102.4,102.3,131.2,153.6,181.9,161.1,122.2,125.8,148.1,164.0,175.1,156.0,102.2,53.3,39.6,23.9,20.1,0.0,39.1,99.1,94.6,72.2,72.0,74.6,94.8,129.9,137.9,128.0,124.7,116.8,126.1,148.4,165.9,152.6,106.6,62.0
DT5,WEEKDAY,4.5,55.3,604.5,1273.6,1270.6,627.0,389.8,396.0,448.7,505.6,384.3,396.5,451.6,730.6,943.4,584.2,425.0,338.2,215.4,81.8,43.3,11.6,241.4,598.9,667.0,493.3,339.2,335.0,397.8,407.6,489.7,503.4,581.7,810.0,1411.3,1231.9,681.8,491.4,420.1,212.9
DT5,WEEKENDS/HOLIDAY,3.0,27.6,187.7,313.8,432.7,496.8,563.4,667.9,721.2,707.0,592.3,530.9,542.1,527.4,588.3,460.1,340.6,253.8,162.3,66.4,41.1,8.2,119.9,305.0,478.9,532.3,460.9,453.9,470.0,487.7,471.0,455.2,501.8,581.0,641.3,569.4,485.0,451.4,378.4,204.8
DT6,WEEKDAY,1.0,9.1,156.3,419.3,440.2,254.3,177.0,212.5,206.0,259.6,372.3,334.0,350.0,615.3,625.6,282.9,157.2,140.0,163.5,27.0,12.8,9.7,221.4,542.6,427.4,219.8,153.0,194.6,192.9,219.5,235.3,262.2,234.1,327.0,525.2,364.9,220.4,175.1,124.2,66.0
DT6,WEEKENDS/HOLIDAY,2.1,1.4,30.8,70.2,154.0,186.8,196.7,215.0,204.3,206.0,168.8,169.2,157.3,200.0,184.2,123.6,76.2,63.0,53.7,21.1,11.0,1.4,26.3,109.0,142.6,109.8,121.3,129.8,153.0,178.0,157.0,173.1,168.2,168.4,197.1,175.8,151.3,136.3,113.1,56.6
DT7,WEEKDAY,0.5,7.2,67.0,204.5,204.3,131.8,80.5,96.6,116.7,163.5,200.2,229.5,263.0,366.2,451.3,296.5,160.5,145.3,114.3,37.2,3.0,6.1,112.2,620.7,503.9,203.1,121.5,141.0,119.8,139.1,159.6,196.3,221.6,273.6,436.8,308.4,157.6,89.2,62.9,28.0
DT7,WEEKENDS/HOLIDAY,1.6,3.3,14.1,46.3,79.6,121.9,127.7,152.0,141.6,137.8,112.8,119.9,129.9,174.9,176.0,152.2,133.9,120.3,117.0,44.1,3.2,0.3,48.8,167.1,156.0,136.0,141.2,126.1,121.7,134.3,142.2,141.4,188.3,223.4,223.1,178.6,117.3,85.0,53.8,24.4
DT8,WEEKDAY,1.0,4.7,74.8,286.1,276.3,139.0,109.5,113.7,114.0,283.6,449.5,462.1,433.8,418.6,485.8,260.7,103.5,67.5,41.8,14.5,4.2,10.3,242.7,1255.2,370.3,132.4,99.2,101.4,97.7,130.0,145.8,160.5,156.0,177.2,271.9,203.2,105.0,77.4,50.7,22.5
DT8,WEEKENDS/HOLIDAY,1.1,1.6,14.2,37.8,97.6,130.6,125.1,149.9,141.1,119.8,101.0,99.8,105.8,129.8,108.0,78.7,52.0,39.8,44.0,16.6,3.4,2.0,32.7,88.4,114.0,95.3,96.0,81.6,92.2,105.4,109.7,104.2,105.3,108.7,121.9,99.1,84.6,66.6,47.9,19.4
EW1,WEEKDAY,0.0,496.5,2137.0,4095.0,4084.7,1851.1,1269.1,1176.9,1181.9,1074.3,1000.9,1093.0,1109.3,1523.7,1687.8,1006.9,565.0,499.9,373.5,81.2,176.0,28.0,519.5,1403.6,1052.0,504.4,478.1,560.9,660.2,860.8,1049.9,1253.1,1385.6,2008.8,3809.4,3333.6,2032.7,1738.9,1335.8,699.0
EW1,WEEKENDS/HOLIDAY,0.0,199.2,524.1,822.7,1140.6,1355.7,1387.2,1372.3,1374.3,1294.7,1119.7,1043.1,1072.2,1136.0,1074.2,838.4,593.4,481.4,384.2,84.7,150.4,12.0,147.4,493.2,519.2,535.8,598.6,674.0,850.7,1013.4,1091.1,1161.6,1259.7,1388.0,1404.2,1389.0,1226.7,1241.3,987.9,582.0
EW10,WEEKDAY,2.9,160.3,919.0,1405.2,1190.1,652.4,438.0,357.1,352.5,351.3,281.1,280.6,312.9,552.8,703.4,434.3,277.3,219.2,158.1,71.1,13.9,14.5,161.1,438.1,589.1,337.7,214.9,207.8,260.2,375.9,345.3,384.5,458.1,690.5,1266.0,1157.0,738.6,680.2,604.6,270.6
EW10,WEEKENDS/HOLIDAY,3.8,42.2,429.6,538.4,458.3,530.8,518.8,540.7,528.7,537.3,533.4,556.1,605.9,700.9,711.6,614.1,426.0,301.4,202.9,87.1,17.9,3.9,95.3,211.4,307.6,402.9,459.4,516.8,588.7,617.9,602.3,564.9,633.9,716.3,743.0,673.4,554.7,533.1,529.4,258.6
EW11,WEEKDAY,5.3,162.5,754.0,919.7,1026.2,789.1,717.6,748.9,782.7,784.9,717.5,793.0,820.6,1477.9,1892.3,1004.9,583.6,478.3,381.1,138.6,18.6,17.2,313.6,1106.4,2069.4,1344.3,866.3,717.9,737.6,811.1,791.3,742.5,625.3,816.7,1287.4,976.0,616.4,549.8,459.1,251.0
EW11,WEEKENDS/HOLIDAY,6.0,60.7,360.7,450.0,454.2,574.8,649.6,658.0,713.9,754.7,626.9,610.6,645.6,727.6,757.3,688.8,556.9,446.1,325.0,126.9,12.9,4.1,160.1,385.3,617.2,698.6,738.7,684.4,714.3,728.6,679.1,676.8,721.4,759.3,718.6,610.6,518.3,460.0,412.8,232.6
EW12,WEEKDAY,21.0,184.60000000000002,489.1,739.3,993.5,779.5999999999999,806.5,1071.2,1648.9,2267.7,1902.9,2101.6,2404.1,3655.7,5049.8,3473.0,2990.8,3242.0,2005.4,690.3,26.0,43.6,739.1,1987.3,4185.5,3087.0,2418.3,2362.3,2910.8999999999996,2379.5,2171.9,2068.0,2031.0,2322.9,3748.3,2480.6,1241.9,742.8,525.9000000000001,264.1
EW12,WEEKENDS/HOLIDAY,22.200000000000003,57.800000000000004,309.70000000000005,353.7,391.70000000000005,571.9,797.4000000000001,1163.6999999999998,1725.3999999999999,2120.6000000000004,2432.4,2768.4,2986.6000000000004,3139.2,2926.7,2653.5,2534.5,2797.8,1835.7,694.1,24.2,16.599999999999998,370.9,669.2,1126.9,1777.3,2631.0,2794.9,3160.6,3254.7,3037.0,2844.5,2685.2,2509.6,2293.6,1806.7,1194.9,695.2,523.9,245.7
EW13-NS25,WEEKDAY,18.7,75.2,179.3,289.3,390.6,326.6,400.7,697.6,1115.5,1733.3,1395.7,1467.9,1730.2,2797.0,4240.6,3100.6,2526.9,2808.3,1968.7,745.6,5.9,28.5,749.0,1789.4,3988.3,3078.7,2140.6,2048.0,2224.8,1668.5,1456.9,1317.4,1242.8,1558.8,2748.6,1653.0,648.0,345.4,254.1,99.8
EW13-NS25,WEEKENDS/HOLIDAY,16.3,31.6,156.1,143.0,174.1,243.4,544.0,842.1,1168.3,1491.4,1778.8,2093.7,2434.9,2765.1,2811.2,2305.6,2162.6,2365.2,1787.4,654.1,6.8,7.3,435.8,709.3,1148.2,2505.9,2701.3,2360.0,2305.1,2326.2,2140.7,1931.2,1818.9,1758.6,1630.7,1113.4,613.6,338.0,247.9,103.9
EW14-NS26,WEEKDAY,16.3,34.5,116.5,266.7,400.0,427.0,605.7,1422.7,2216.1,1434.0,1373.6,1583.6,2078.8,5441.2,10234.4,5914.8,3150.8,1822.7,1187.1,550.4,4.3,117.6,1601.4,4006.7,11672.5,7952.0,2342.1,1417.5,1441.3,2372.5,1518.3,911.0,794.6,844.6,1172.1,753.5,310.0,195.6,128.5,44.6
EW14-NS26,WEEKENDS/HOLIDAY,9.4,20.6,94.8,150.3,161.8,148.3,264.7,422.3,605.1,628.6,624.2,709.4,807.7,837.1,705.1,569.3,496.2,464.2,543.7,296.3,4.4,12.6,296.3,732.8,769.8,803.1,747.3,660.7,622.6,610.6,555.0,472.3,364.4,407.1,449.0,402.0,235.0,181.3,115.6,46.2
