DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,97.1
WEEKDAY,BP10,BP12,134.59999999999997
WEEKDAY,BP10,BP13,91.49999999999999
WEEKDAY,BP10,BP2,45.99999999999999
WEEKDAY,BP10,BP3,79.2
WEEKDAY,BP10,BP4,79.1
WEEKDAY,BP10,BP5,123.2
WEEKDAY,BP10,BP6,1181.8000000000002
WEEKDAY,BP10,BP7,66.80000000000001
WEEKDAY,BP10,BP8,232.0
WEEKDAY,BP10,BP9,86.99999999999999
WEEKDAY,BP10,CC21,0.2
WEEKDAY,BP10,CC23,0.4
WEEKDAY,BP10,CC24,0.6
WEEKDAY,BP10,CC4-DT15,0.1
WEEKDAY,BP10,EW1,0.30000000000000004
WEEKDAY,BP10,EW11,0.4
WEEKDAY,BP10,EW12,0.30000000000000004
WEEKDAY,BP10,EW13-NS25,0.2
WEEKDAY,BP10,EW14-NS26,0.9
WEEKDAY,BP10,EW15,0.8
WEEKDAY,BP10,EW16,0.30000000000000004
WEEKDAY,BP10,EW17,3.900000000000001
WEEKDAY,BP10,EW18,4.299999999999999
WEEKDAY,BP10,EW19,6.399999999999999
WEEKDAY,BP10,EW20,7.4
WEEKDAY,BP10,EW21,7.1
WEEKDAY,BP10,EW22,7.8999999999999995
WEEKDAY,BP10,EW23,33.00000000000001
WEEKDAY,BP10,EW24-NS1,216.1
WEEKDAY,BP10,EW25,3.2
WEEKDAY,BP10,EW26,21.700000000000003
WEEKDAY,BP10,EW27,49.39999999999999
WEEKDAY,BP10,EW28,23.2
WEEKDAY,BP10,EW29,36.0
WEEKDAY,BP10,EW3,0.1
WEEKDAY,BP10,EW30,13.6
WEEKDAY,BP10,EW31,6.2
WEEKDAY,BP10,EW32,6.5
WEEKDAY,BP10,EW33,3.4000000000000004
WEEKDAY,BP10,EW4,0.2
WEEKDAY,BP10,EW5,0.4
WEEKDAY,BP10,NE1,0.1
WEEKDAY,BP10,NE12,0.1
WEEKDAY,BP10,NE8,0.1
WEEKDAY,BP10,NS10,20.0
WEEKDAY,BP10,NS11,12.5
WEEKDAY,BP10,NS13,14.9
WEEKDAY,BP10,NS14,8.499999999999998
WEEKDAY,BP10,NS15,18.099999999999998
WEEKDAY,BP10,NS16,11.799999999999999
WEEKDAY,BP10,NS17,1.7
WEEKDAY,BP10,NS18,0.8999999999999999
WEEKDAY,BP10,NS19,0.5
WEEKDAY,BP10,NS2,42.50000000000001
WEEKDAY,BP10,NS20,0.1
WEEKDAY,BP10,NS3,25.700000000000003
WEEKDAY,BP10,NS4,251.29999999999998
WEEKDAY,BP10,NS5,49.999999999999986
WEEKDAY,BP10,NS7,26.4
WEEKDAY,BP10,NS8,7.199999999999999
WEEKDAY,BP10,NS9,23.400000000000002
WEEKDAY,BP11,BP10,44.599999999999994
WEEKDAY,BP11,BP12,49.9
WEEKDAY,BP11,BP13,66.7
WEEKDAY,BP11,BP2,49.2
WEEKDAY,BP11,BP3,68.99999999999999
WEEKDAY,BP11,BP4,78.8
WEEKDAY,BP11,BP5,127.29999999999998
WEEKDAY,BP11,BP6,1430.3000000000002
WEEKDAY,BP11,BP7,48.199999999999996
WEEKDAY,BP11,BP8,147.4
WEEKDAY,BP11,BP9,82.0
WEEKDAY,BP11,CC11,0.1
WEEKDAY,BP11,CC20,0.2
WEEKDAY,BP11,CC23,1.2
WEEKDAY,BP11,CC24,1.4
WEEKDAY,BP11,CC4-DT15,0.1
WEEKDAY,BP11,CG2,0.1
WEEKDAY,BP11,DT11,0.1
WEEKDAY,BP11,DT6,0.1
WEEKDAY,BP11,EW1,0.4
