DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS,multiplier
WEEKDAY,BP12,EW33,2.0,19
WEEKDAY,BP12,NS10,24.0,19
WEEKDAY,BP12,NS11,41.0,19
WEEKDAY,BP12,NS13,25.0,19
WEEKDAY,BP12,NS14,9.0,19
WEEKDAY,BP12,NS15,24.0,19
WEEKDAY,BP12,NS16,8.0,19
WEEKDAY,BP12,NS18,1.0,19
WEEKDAY,BP12,NS2,36.0,19
WEEKDAY,BP12,NS3,28.0,19
WEEKDAY,BP12,NS4,256.0,19
WEEKDAY,BP12,NS5,43.0,19
WEEKDAY,BP12,NS7,27.0,19
WEEKDAY,BP12,NS8,22.0,19
WEEKDAY,BP12,NS9,58.0,19
WEEKDAY,BP13,BP10,116.0,19
WEEKDAY,BP13,BP11,91.0,19
WEEKDAY,BP13,BP12,32.0,19
WEEKDAY,BP13,BP2,39.0,19
WEEKDAY,BP13,BP3,33.0,19
WEEKDAY,BP13,BP4,28.0,19
WEEKDAY,BP13,BP5,22.0,19
WEEKDAY,BP13,BP6,616.0,19
WEEKDAY,BP13,BP7,13.0,19
WEEKDAY,BP13,BP8,48.0,19
WEEKDAY,BP13,BP9,137.0,19
WEEKDAY,BP13,CC24,1.0,19
WEEKDAY,BP13,DT11,1.0,19
WEEKDAY,BP13,EW14-NS26,1.0,19
WEEKDAY,BP13,EW16,2.0,19
WEEKDAY,BP13,EW17,7.0,19
WEEKDAY,BP13,EW18,6.0,19
WEEKDAY,BP13,EW19,5.0,19
WEEKDAY,BP13,EW20,5.0,19
WEEKDAY,BP13,EW21,1.0,19
WEEKDAY,BP13,EW22,19.0,19
WEEKDAY,BP13,EW23,35.0,19
WEEKDAY,BP13,EW24-NS1,220.0,19
WEEKDAY,BP13,EW26,5.0,19
WEEKDAY,BP13,EW27,37.0,19
WEEKDAY,BP13,EW28,6.0,19
WEEKDAY,BP13,EW29,23.0,19
WEEKDAY,BP13,EW30,3.0,19
WEEKDAY,BP13,EW31,5.0,19
WEEKDAY,BP13,EW32,5.0,19
WEEKDAY,BP13,NS10,15.0,19
WEEKDAY,BP13,NS11,20.0,19
WEEKDAY,BP13,NS13,12.0,19
WEEKDAY,BP13,NS14,5.0,19
WEEKDAY,BP13,NS15,21.0,19
WEEKDAY,BP13,NS16,5.0,19
WEEKDAY,BP13,NS18,1.0,19
WEEKDAY,BP13,NS2,24.0,19
WEEKDAY,BP13,NS3,22.0,19
WEEKDAY,BP13,NS4,215.0,19
WEEKDAY,BP13,NS5,29.0,19
WEEKDAY,BP13,NS7,3.0,19
WEEKDAY,BP13,NS8,3.0,19
WEEKDAY,BP13,NS9,36.0,19
WEEKDAY,BP2,BP10,51.0,19
WEEKDAY,BP2,BP11,51.0,19
WEEKDAY,BP2,BP12,45.0,19
WEEKDAY,BP2,BP13,29.0,19
WEEKDAY,BP2,BP3,48.0,19
WEEKDAY,BP2,BP4,47.0,19
WEEKDAY,BP2,BP5,88.0,19
WEEKDAY,BP2,BP6,1573.0,19
WEEKDAY,BP2,BP7,34.0,19
WEEKDAY,BP2,BP8,101.0,19
WEEKDAY,BP2,BP9,57.0,19
WEEKDAY,BP2,CC10,2.0,19
WEEKDAY,BP2,CC11,4.0,19
WEEKDAY,BP2,CC23,22.0,19
WEEKDAY,BP2,CC24,35.0,19
WEEKDAY,BP2,CC25,4.0,19
WEEKDAY,BP2,CC26,6.0,19
WEEKDAY,BP2,CC27,5.0,19
WEEKDAY,BP2,CC28,1.0,19
WEEKDAY,BP2,CC4-DT15,2.0,19
WEEKDAY,BP2,CG1,2.0,19
WEEKDAY,BP2,CG2,6.0,19
WEEKDAY,BP2,DT11,10.0,19
WEEKDAY,BP2,DT13,1.0,19
WEEKDAY,BP2,DT17,4.0,19
WEEKDAY,BP2,DT18,3.0,19
WEEKDAY,BP2,DT27,2.0,19
WEEKDAY,BP2,DT5,2.0,19
WEEKDAY,BP2,EW11,2.0,19
WEEKDAY,BP2,EW12,3.0,19
WEEKDAY,BP2,EW13-NS25,11.0,19
WEEKDAY,BP2,EW14-NS26,29.0,19
WEEKDAY,BP2,EW15,44.0,19
WEEKDAY,BP2,EW16,22.0,19
WEEKDAY,BP2,EW17,13.0,19
WEEKDAY,BP2,EW18,21.0,19
WEEKDAY,BP2,EW19,13.0,19
WEEKDAY,BP2,EW2,2.0,19
WEEKDAY,BP2,EW20,36.0,19
WEEKDAY,BP2,EW21,38.0,19
WEEKDAY,BP2,EW22,41.0,19
WEEKDAY,BP2,EW23,70.0,19
WEEKDAY,BP2,EW24-NS1,255.0,19
WEEKDAY,BP2,EW25,5.0,19
WEEKDAY,BP2,EW26,29.0,19
WEEKDAY,BP2,EW27,38.0,19
WEEKDAY,BP2,EW28,17.0,19
WEEKDAY,BP2,EW29,42.0,19
WEEKDAY,BP2,EW30,6.0,19
WEEKDAY,BP2,EW31,5.0,19
WEEKDAY,BP2,EW32,7.0,19
WEEKDAY,BP2,EW33,5.0,19
WEEKDAY,BP2,EW4,3.0,19
WEEKDAY,BP2,EW5,1.0,19
WEEKDAY,BP2,EW7,2.0,19
WEEKDAY,BP2,EW8,6.0,19
WEEKDAY,BP2,NE1,19.0,19
WEEKDAY,BP2,NE12,1.0,19
WEEKDAY,BP2,NE4,3.0,19
WEEKDAY,BP2,NE5,2.0,19
WEEKDAY,BP2,NE7,2.0,19
WEEKDAY,BP2,NS10,34.0,19
WEEKDAY,BP2,NS11,38.0,19
WEEKDAY,BP2,NS13,47.0,19
WEEKDAY,BP2,NS14,11.0,19
WEEKDAY,BP2,NS15,38.0,19
WEEKDAY,BP2,NS16,29.0,19
WEEKDAY,BP2,NS17,13.0,19
WEEKDAY,BP2,NS18,3.0,19
WEEKDAY,BP2,NS19,9.0,19
WEEKDAY,BP2,NS2,74.0,19
WEEKDAY,BP2,NS20,3.0,19
WEEKDAY,BP2,NS22,1.0,19
WEEKDAY,BP2,NS23,2.0,19
WEEKDAY,BP2,NS28,1.0,19
WEEKDAY,BP2,NS3,29.0,19
WEEKDAY,BP2,NS4,300.0,19
WEEKDAY,BP2,NS5,103.0,19
WEEKDAY,BP2,NS7,40.0,19
WEEKDAY,BP2,NS8,32.0,19
WEEKDAY,BP2,NS9,80.0,19
WEEKDAY,BP3,BP10,66.0,19
WEEKDAY,BP3,BP11,65.0,19
WEEKDAY,BP3,BP12,99.0,19
WEEKDAY,BP3,BP13,32.0,19
WEEKDAY,BP3,BP2,42.0,19
WEEKDAY,BP3,BP4,23.0,19
WEEKDAY,BP3,BP5,110.0,19
WEEKDAY,BP3,BP6,1680.0,19
WEEKDAY,BP3,BP7,36.0,19
WEEKDAY,BP3,BP8,100.0,19
WEEKDAY,BP3,BP9,57.0,19
WEEKDAY,BP3,CC10,1.0,19
WEEKDAY,BP3,CC11,3.0,19
WEEKDAY,BP3,CC23,22.0,19
WEEKDAY,BP3,CC24,26.0,19
WEEKDAY,BP3,CC25,2.0,19
WEEKDAY,BP3,CC26,5.0,19
WEEKDAY,BP3,CC27,14.0,19
WEEKDAY,BP3,CG2,4.0,19
WEEKDAY,BP3,DT11,4.0,19
WEEKDAY,BP3,DT13,1.0,19
WEEKDAY,BP3,DT17,2.0,19
WEEKDAY,BP3,DT18,2.0,19
WEEKDAY,BP3,DT5,1.0,19
WEEKDAY,BP3,EW10,1.0,19
WEEKDAY,BP3,EW11,2.0,19
WEEKDAY,BP3,EW12,2.0,19
WEEKDAY,BP3,EW13-NS25,7.0,19
WEEKDAY,BP3,EW14-NS26,19.0,19
WEEKDAY,BP3,EW15,50.0,19
WEEKDAY,BP3,EW16,26.0,19
WEEKDAY,BP3,EW17,26.0,19
WEEKDAY,BP3,EW18,50.0,19
WEEKDAY,BP3,EW19,20.0,19
WEEKDAY,BP3,EW20,39.0,19
WEEKDAY,BP3,EW21,48.0,19
WEEKDAY,BP3,EW22,36.0,19
WEEKDAY,BP3,EW23,91.0,19
WEEKDAY,BP3,EW24-NS1,397.0,19
WEEKDAY,BP3,EW25,8.0,19
WEEKDAY,BP3,EW26,54.0,19
WEEKDAY,BP3,EW27,73.0,19
WEEKDAY,BP3,EW28,22.0,19
WEEKDAY,BP3,EW29,50.0,19
WEEKDAY,BP3,EW30,7.0,19
WEEKDAY,BP3,EW31,5.0,19
WEEKDAY,BP3,EW32,6.0,19
WEEKDAY,BP3,EW33,4.0,19
WEEKDAY,BP3,EW4,1.0,19
WEEKDAY,BP3,EW5,1.0,19
WEEKDAY,BP3,EW6,1.0,19
WEEKDAY,BP3,EW9,2.0,19
WEEKDAY,BP3,NE1,8.0,19
WEEKDAY,BP3,NE4,3.0,19
WEEKDAY,BP3,NS10,48.0,19
WEEKDAY,BP3,NS11,45.0,19
WEEKDAY,BP3,NS13,62.0,19
WEEKDAY,BP3,NS14,19.0,19
WEEKDAY,BP3,NS15,56.0,19
WEEKDAY,BP3,NS16,41.0,19
WEEKDAY,BP3,NS17,9.0,19
WEEKDAY,BP3,NS18,2.0,19
WEEKDAY,BP3,NS19,10.0,19
WEEKDAY,BP3,NS2,86.0,19
WEEKDAY,BP3,NS20,7.0,19
WEEKDAY,BP3,NS22,2.0,19
WEEKDAY,BP3,NS23,2.0,19
WEEKDAY,BP3,NS3,34.0,19
WEEKDAY,BP3,NS4,540.0,19
WEEKDAY,BP3,NS5,140.0,19
WEEKDAY,BP3,NS7,72.0,19
WEEKDAY,BP3,NS8,60.0,19
WEEKDAY,BP3,NS9,146.0,19
WEEKDAY,BP4,BP10,38.0,19
WEEKDAY,BP4,BP11,42.0,19
WEEKDAY,BP4,BP12,29.0,19
WEEKDAY,BP4,BP13,27.0,19
WEEKDAY,BP4,BP2,52.0,19
WEEKDAY,BP4,BP3,28.0,19
WEEKDAY,BP4,BP5,39.0,19
WEEKDAY,BP4,BP6,957.0,19
WEEKDAY,BP4,BP7,28.0,19
WEEKDAY,BP4,BP8,51.0,19
WEEKDAY,BP4,BP9,36.0,19
WEEKDAY,BP4,CC16,1.0,19
WEEKDAY,BP4,CC23,2.0,19
WEEKDAY,BP4,CC24,5.0,19
WEEKDAY,BP4,CC27,1.0,19
WEEKDAY,BP4,DT11,1.0,19
WEEKDAY,BP4,DT17,1.0,19
WEEKDAY,BP4,EW12,1.0,19
WEEKDAY,BP4,EW14-NS26,1.0,19
WEEKDAY,BP4,EW15,15.0,19
WEEKDAY,BP4,EW16,2.0,19
WEEKDAY,BP4,EW17,17.0,19
WEEKDAY,BP4,EW18,15.0,19
WEEKDAY,BP4,EW19,10.0,19
WEEKDAY,BP4,EW20,22.0,19
WEEKDAY,BP4,EW21,10.0,19
WEEKDAY,BP4,EW22,9.0,19
WEEKDAY,BP4,EW23,41.0,19
WEEKDAY,BP4,EW24-NS1,164.0,19
WEEKDAY,BP4,EW25,2.0,19
WEEKDAY,BP4,EW26,14.0,19
WEEKDAY,BP4,EW27,39.0,19
WEEKDAY,BP4,EW28,14.0,19
WEEKDAY,BP4,EW29,14.0,19
WEEKDAY,BP4,EW30,2.0,19
WEEKDAY,BP4,EW31,2.0,19
WEEKDAY,BP4,EW32,2.0,19
WEEKDAY,BP4,EW33,1.0,19
WEEKDAY,BP4,NE1,1.0,19
WEEKDAY,BP4,NS10,51.0,19
WEEKDAY,BP4,NS11,47.0,19
WEEKDAY,BP4,NS13,67.0,19
WEEKDAY,BP4,NS14,23.0,19
WEEKDAY,BP4,NS15,30.0,19
WEEKDAY,BP4,NS16,27.0,19
WEEKDAY,BP4,NS17,4.0,19
WEEKDAY,BP4,NS18,1.0,19
WEEKDAY,BP4,NS19,2.0,19
WEEKDAY,BP4,NS2,36.0,19
WEEKDAY,BP4,NS3,21.0,19
WEEKDAY,BP4,NS4,296.0,19
WEEKDAY,BP4,NS5,72.0,19
WEEKDAY,BP4,NS7,25.0,19
WEEKDAY,BP4,NS8,23.0,19
WEEKDAY,BP4,NS9,108.0,19
WEEKDAY,BP5,BP10,235.0,19
WEEKDAY,BP5,BP11,201.0,19
WEEKDAY,BP5,BP12,142.0,19
WEEKDAY,BP5,BP13,62.0,19
WEEKDAY,BP5,BP2,55.0,19
WEEKDAY,BP5,BP3,82.0,19
WEEKDAY,BP5,BP4,29.0,19
WEEKDAY,BP5,BP6,580.0,19
WEEKDAY,BP5,BP7,78.0,19
WEEKDAY,BP5,BP8,86.0,19
WEEKDAY,BP5,BP9,129.0,19
WEEKDAY,BP5,CC24,1.0,19
WEEKDAY,BP5,CG2,1.0,19
WEEKDAY,BP5,DT11,1.0,19
WEEKDAY,BP5,EW15,4.0,19
WEEKDAY,BP5,EW17,7.0,19
WEEKDAY,BP5,EW18,10.0,19
WEEKDAY,BP5,EW19,3.0,19
WEEKDAY,BP5,EW20,8.0,19
WEEKDAY,BP5,EW21,4.0,19
WEEKDAY,BP5,EW22,13.0,19
WEEKDAY,BP5,EW23,23.0,19
WEEKDAY,BP5,EW24-NS1,127.0,19
WEEKDAY,BP5,EW25,1.0,19
WEEKDAY,BP5,EW26,5.0,19
WEEKDAY,BP5,EW27,21.0,19
WEEKDAY,BP5,EW28,11.0,19
WEEKDAY,BP5,EW29,10.0,19
WEEKDAY,BP5,EW30,3.0,19
WEEKDAY,BP5,EW31,1.0,19
WEEKDAY,BP5,EW32,3.0,19
WEEKDAY,BP5,NS10,25.0,19
WEEKDAY,BP5,NS11,18.0,19
WEEKDAY,BP5,NS13,22.0,19
WEEKDAY,BP5,NS14,11.0,19
WEEKDAY,BP5,NS15,16.0,19
WEEKDAY,BP5,NS16,6.0,19
WEEKDAY,BP5,NS17,1.0,19
WEEKDAY,BP5,NS2,21.0,19
WEEKDAY,BP5,NS3,13.0,19
WEEKDAY,BP5,NS4,187.0,19
WEEKDAY,BP5,NS5,45.0,19
WEEKDAY,BP5,NS7,16.0,19
WEEKDAY,BP5,NS8,10.0,19
WEEKDAY,BP5,NS9,38.0,19
WEEKDAY,BP6,BP10,1256.0,19
WEEKDAY,BP6,BP11,1277.0,19
WEEKDAY,BP6,BP12,1066.0,19
WEEKDAY,BP6,BP13,481.0,19
WEEKDAY,BP6,BP2,1161.0,19
WEEKDAY,BP6,BP3,1323.0,19
WEEKDAY,BP6,BP4,820.0,19
WEEKDAY,BP6,BP5,502.0,19
WEEKDAY,BP6,BP7,354.0,19
WEEKDAY,BP6,BP8,512.0,19
WEEKDAY,BP6,BP9,848.0,19
WEEKDAY,BP6,EW17,5.0,19
WEEKDAY,BP6,EW18,5.0,19
WEEKDAY,BP6,EW19,3.0,19
WEEKDAY,BP6,EW20,5.0,19
WEEKDAY,BP6,EW21,1.0,19
WEEKDAY,BP6,EW22,17.0,19
WEEKDAY,BP6,EW23,58.0,19
WEEKDAY,BP6,EW24-NS1,424.0,19
WEEKDAY,BP6,EW25,2.0,19
WEEKDAY,BP6,EW26,34.0,19
WEEKDAY,BP6,EW27,71.0,19
WEEKDAY,BP6,EW28,30.0,19
WEEKDAY,BP6,EW29,26.0,19
WEEKDAY,BP6,EW30,7.0,19
WEEKDAY,BP6,EW31,3.0,19
WEEKDAY,BP6,EW32,1.0,19
WEEKDAY,BP6,EW33,1.0,19
WEEKDAY,BP6,NS10,92.0,19
WEEKDAY,BP6,NS11,84.0,19
WEEKDAY,BP6,NS13,62.0,19
WEEKDAY,BP6,NS14,20.0,19
WEEKDAY,BP6,NS15,19.0,19
WEEKDAY,BP6,NS16,14.0,19
WEEKDAY,BP6,NS2,76.0,19
WEEKDAY,BP6,NS3,117.0,19
WEEKDAY,BP6,NS4,1508.0,19
WEEKDAY,BP6,NS5,315.0,19
WEEKDAY,BP6,NS7,51.0,19
WEEKDAY,BP6,NS8,43.0,19
WEEKDAY,BP6,NS9,149.0,19
WEEKDAY,BP7,BP10,158.0,19
WEEKDAY,BP7,BP11,75.0,19
WEEKDAY,BP7,BP12,32.0,19
WEEKDAY,BP7,BP13,10.0,19
WEEKDAY,BP7,BP2,32.0,19
WEEKDAY,BP7,BP3,43.0,19
WEEKDAY,BP7,BP4,30.0,19
WEEKDAY,BP7,BP5,30.0,19
WEEKDAY,BP7,BP6,450.0,19
WEEKDAY,BP7,BP8,58.0,19
WEEKDAY,BP7,BP9,152.0,19
WEEKDAY,BP7,DT11,1.0,19
WEEKDAY,BP7,DT18,1.0,19
WEEKDAY,BP7,EW15,1.0,19
WEEKDAY,BP7,EW17,1.0,19
WEEKDAY,BP7,EW18,2.0,19
WEEKDAY,BP7,EW19,4.0,19
WEEKDAY,BP7,EW20,6.0,19
WEEKDAY,BP7,EW21,2.0,19
WEEKDAY,BP7,EW22,14.0,19
WEEKDAY,BP7,EW23,18.0,19
WEEKDAY,BP7,EW24-NS1,201.0,19
WEEKDAY,BP7,EW26,10.0,19
WEEKDAY,BP7,EW27,36.0,19
WEEKDAY,BP7,EW28,10.0,19
WEEKDAY,BP7,EW29,19.0,19
WEEKDAY,BP7,EW30,3.0,19
WEEKDAY,BP7,EW31,3.0,19
WEEKDAY,BP7,EW32,4.0,19
WEEKDAY,BP7,NS10,4.0,19
WEEKDAY,BP7,NS11,9.0,19
WEEKDAY,BP7,NS13,4.0,19
WEEKDAY,BP7,NS15,11.0,19
WEEKDAY,BP7,NS16,3.0,19
WEEKDAY,BP7,NS17,1.0,19
WEEKDAY,BP7,NS2,19.0,19
WEEKDAY,BP7,NS3,19.0,19
WEEKDAY,BP7,NS4,190.0,19
WEEKDAY,BP7,NS5,34.0,19
WEEKDAY,BP7,NS7,11.0,19
WEEKDAY,BP7,NS8,3.0,19
WEEKDAY,BP7,NS9,11.0,19
WEEKDAY,BP8,BP10,490.0,19
WEEKDAY,BP8,BP11,273.0,19
WEEKDAY,BP8,BP12,157.0,19
WEEKDAY,BP8,BP13,57.0,19
WEEKDAY,BP8,BP2,105.0,19
WEEKDAY,BP8,BP3,116.0,19
WEEKDAY,BP8,BP4,63.0,19
WEEKDAY,BP8,BP5,53.0,19
WEEKDAY,BP8,BP6,558.0,19
WEEKDAY,BP8,BP7,41.0,19
WEEKDAY,BP8,BP9,106.0,19
WEEKDAY,BP8,CC26,1.0,19
WEEKDAY,BP8,CC28,1.0,19
WEEKDAY,BP8,EW15,1.0,19
WEEKDAY,BP8,EW17,3.0,19
WEEKDAY,BP8,EW18,5.0,19
WEEKDAY,BP8,EW19,1.0,19
WEEKDAY,BP8,EW20,4.0,19
WEEKDAY,BP8,EW21,1.0,19
WEEKDAY,BP8,EW22,13.0,19
WEEKDAY,BP8,EW23,10.0,19
WEEKDAY,BP8,EW24-NS1,231.0,19
WEEKDAY,BP8,EW25,4.0,19
WEEKDAY,BP8,EW26,18.0,19
WEEKDAY,BP8,EW27,50.0,19
WEEKDAY,BP8,EW28,18.0,19
WEEKDAY,BP8,EW29,30.0,19
WEEKDAY,BP8,EW30,3.0,19
WEEKDAY,BP8,EW31,3.0,19
WEEKDAY,BP8,EW32,2.0,19
WEEKDAY,BP8,EW33,3.0,19
WEEKDAY,BP8,NS10,1.0,19
WEEKDAY,BP8,NS11,4.0,19
WEEKDAY,BP8,NS13,5.0,19
WEEKDAY,BP8,NS15,5.0,19
WEEKDAY,BP8,NS16,1.0,19
WEEKDAY,BP8,NS2,20.0,19
WEEKDAY,BP8,NS3,20.0,19
WEEKDAY,BP8,NS4,281.0,19
WEEKDAY,BP8,NS5,69.0,19
WEEKDAY,BP8,NS7,3.0,19
WEEKDAY,BP8,NS9,7.0,19
WEEKDAY,BP9,BP10,260.0,19
WEEKDAY,BP9,BP11,175.0,19
WEEKDAY,BP9,BP12,142.0,19
WEEKDAY,BP9,BP13,105.0,19
WEEKDAY,BP9,BP2,70.0,19
WEEKDAY,BP9,BP3,59.0,19
WEEKDAY,BP9,BP4,36.0,19
WEEKDAY,BP9,BP5,74.0,19
WEEKDAY,BP9,BP6,921.0,19
WEEKDAY,BP9,BP7,137.0,19
WEEKDAY,BP9,BP8,117.0,19
WEEKDAY,BP9,DT17,1.0,19
WEEKDAY,BP9,EW15,2.0,19
WEEKDAY,BP9,EW17,1.0,19
WEEKDAY,BP9,EW18,3.0,19
WEEKDAY,BP9,EW19,1.0,19
WEEKDAY,BP9,EW20,4.0,19
WEEKDAY,BP9,EW21,3.0,19
WEEKDAY,BP9,EW22,17.0,19
WEEKDAY,BP9,EW23,19.0,19
WEEKDAY,BP9,EW24-NS1,189.0,19
WEEKDAY,BP9,EW25,1.0,19
WEEKDAY,BP9,EW26,28.0,19
WEEKDAY,BP9,EW27,37.0,19
WEEKDAY,BP9,EW28,19.0,19
WEEKDAY,BP9,EW29,27.0,19
WEEKDAY,BP9,EW30,5.0,19
WEEKDAY,BP9,EW31,3.0,19
WEEKDAY,BP9,EW32,5.0,19
WEEKDAY,BP9,EW33,1.0,19
WEEKDAY,BP9,NS10,3.0,19
WEEKDAY,BP9,NS11,10.0,19
WEEKDAY,BP9,NS13,6.0,19
WEEKDAY,BP9,NS14,1.0,19
WEEKDAY,BP9,NS15,7.0,19
WEEKDAY,BP9,NS16,6.0,19
WEEKDAY,BP9,NS17,1.0,19
WEEKDAY,BP9,NS2,28.0,19
WEEKDAY,BP9,NS3,23.0,19
WEEKDAY,BP9,NS4,233.0,19
WEEKDAY,BP9,NS5,51.0,19
WEEKDAY,BP9,NS7,15.0,19
WEEKDAY,BP9,NS8,3.0,19
WEEKDAY,BP9,NS9,12.0,19
WEEKDAY,CC1-NE6-NS24,CC10,132.0,19
WEEKDAY,CC1-NE6-NS24,CC11,114.0,19
WEEKDAY,CC1-NE6-NS24,CC12,49.0,19
WEEKDAY,CC1-NE6-NS24,CC14,66.0,19
WEEKDAY,CC1-NE6-NS24,CC16,53.0,19
