DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,1293.0
WEEKDAY,BP10,BP9,330.0
WEEKDAY,BP11,BP10,229.0
WEEKDAY,BP11,BP12,2100.0
WEEKDAY,BP12,BP11,876.0
WEEKDAY,BP12,BP13,2551.0
WEEKDAY,BP13,BP12,1216.0
WEEKDAY,BP13,DT1,2892.0
WEEKDAY,BP2,BP3,5142.0
WEEKDAY,BP2,NS4,5235.0
WEEKDAY,BP3,BP2,5181.0
WEEKDAY,BP3,BP4,5016.0
WEEKDAY,BP4,BP3,4850.0
WEEKDAY,BP4,BP5,5012.0
WEEKDAY,BP5,BP4,4785.0
WEEKDAY,BP5,DT1,5284.0
WEEKDAY,BP7,BP8,2038.0
WEEKDAY,BP7,DT1,1233.0
WEEKDAY,BP8,BP7,1041.0
WEEKDAY,BP8,BP9,1833.0
WEEKDAY,BP9,BP10,1503.0
WEEKDAY,BP9,BP8,771.0
WEEKDAY,CC10,CC11,8933.0
WEEKDAY,CC10,DT25,7521.0
WEEKDAY,CC10,DT27,9307.0
WEEKDAY,CC10,EW8,8418.0
WEEKDAY,CC11,CC10,9457.0
WEEKDAY,CC11,CC12,10064.0
WEEKDAY,CC12,CC11,10716.0
WEEKDAY,CC12,NE12,10127.0
WEEKDAY,CC14,NE12,12321.0
WEEKDAY,CC14,NS17,12261.0
WEEKDAY,CC16,CC17,8134.0
WEEKDAY,CC16,NS17,7602.0
WEEKDAY,CC17,CC16,7505.0
WEEKDAY,CC17,CC19,8519.0
WEEKDAY,CC19,CC17,7874.0
WEEKDAY,CC19,CC20,19583.0
WEEKDAY,CC19,DT10,17798.0
WEEKDAY,CC19,DT8,7728.0
WEEKDAY,CC2,CC3,437.0
WEEKDAY,CC2,NS24,731.0
WEEKDAY,CC20,CC19,19087.0
WEEKDAY,CC20,CC21,19570.0
WEEKDAY,CC21,CC20,19142.0
WEEKDAY,CC21,EW21,19407.0
WEEKDAY,CC23,CC24,7430.0
WEEKDAY,CC23,EW21,8531.0
WEEKDAY,CC24,CC23,7435.0
WEEKDAY,CC24,CC25,3743.0
WEEKDAY,CC25,CC24,3594.0
WEEKDAY,CC25,CC26,3015.0
WEEKDAY,CC26,CC25,2808.0
WEEKDAY,CC26,CC27,2617.0
WEEKDAY,CC27,CC26,2558.0
WEEKDAY,CC27,CC28,2574.0
WEEKDAY,CC28,CC27,2576.0
WEEKDAY,CC28,NE1,2756.0
WEEKDAY,CC3,CC2,421.0
WEEKDAY,CC3,CC4,326.0
WEEKDAY,CC4,CC3,324.0
WEEKDAY,CC4,CC5,877.0
WEEKDAY,CC4,CE1,2219.0
WEEKDAY,CC4,EW12,3065.0
WEEKDAY,CC5,CC4,839.0
WEEKDAY,CC5,CC6,808.0
WEEKDAY,CC6,CC5,776.0
WEEKDAY,CC6,CC7,1258.0
WEEKDAY,CC7,CC6,1191.0
WEEKDAY,CC7,CC8,1315.0
WEEKDAY,CC8,CC7,1338.0
WEEKDAY,CC8,EW8,1926.0
WEEKDAY,CE1,CC4,2028.0
WEEKDAY,CE1,DT17,1973.0
WEEKDAY,CE1,NS27,16.0
WEEKDAY,CG1,CG2,1630.0
WEEKDAY,CG1,DT34,1961.0
WEEKDAY,CG1,EW4,2904.0
WEEKDAY,CG2,CG1,1711.0
WEEKDAY,DT1,BP13,1413.0
WEEKDAY,DT1,BP5,4837.0
WEEKDAY,DT1,BP7,2278.0
WEEKDAY,DT1,DT2,6275.0
WEEKDAY,DT10,CC19,17407.0
WEEKDAY,DT10,NS21,18122.0
WEEKDAY,DT13,EW12,17036.0
WEEKDAY,DT13,NE7,17878.0
WEEKDAY,DT17,CE1,1767.0
WEEKDAY,DT17,DT18,1169.0
WEEKDAY,DT18,DT17,949.0
WEEKDAY,DT18,NE4,1980.0
WEEKDAY,DT2,DT1,6026.0
WEEKDAY,DT2,DT3,6417.0
WEEKDAY,DT20,DT21,5730.0
WEEKDAY,DT20,NE4,5499.0
WEEKDAY,DT21,DT20,5568.0
WEEKDAY,DT21,DT22,6203.0
WEEKDAY,DT22,DT21,5937.0
WEEKDAY,DT22,DT23,6662.0
WEEKDAY,DT23,DT22,6471.0
WEEKDAY,DT23,DT24,7022.0
WEEKDAY,DT24,DT23,6829.0
WEEKDAY,DT24,DT25,7402.0
WEEKDAY,DT25,CC10,7608.0
WEEKDAY,DT25,DT24,7249.0
WEEKDAY,DT27,CC10,9024.0
WEEKDAY,DT27,DT28,8933.0
WEEKDAY,DT28,DT27,8679.0
WEEKDAY,DT28,DT29,8224.0
WEEKDAY,DT29,DT28,7973.0
WEEKDAY,DT29,DT30,7956.0
WEEKDAY,DT3,DT2,6129.0
WEEKDAY,DT3,DT5,7034.0
WEEKDAY,DT30,DT29,7565.0
WEEKDAY,DT30,DT31,7455.0
WEEKDAY,DT31,DT30,7016.0
WEEKDAY,DT31,EW2,6975.0
WEEKDAY,DT33,DT34,732.0
WEEKDAY,DT33,EW2,4739.0
WEEKDAY,DT34,CG1,913.0
WEEKDAY,DT34,DT33,1894.0
WEEKDAY,DT5,DT3,6610.0
WEEKDAY,DT5,DT6,7721.0
WEEKDAY,DT6,DT5,7327.0
WEEKDAY,DT6,DT7,7942.0
WEEKDAY,DT7,DT6,7542.0
WEEKDAY,DT7,DT8,7994.0
WEEKDAY,DT8,CC19,7979.0
WEEKDAY,DT8,DT7,7701.0
WEEKDAY,EW1,EW2,6822.0
WEEKDAY,EW10,EW11,20311.0
WEEKDAY,EW10,EW9,20248.0
WEEKDAY,EW11,EW10,20310.0
WEEKDAY,EW11,EW12,21685.0
WEEKDAY,EW12,CC4,3243.0
WEEKDAY,EW12,DT13,17143.0
WEEKDAY,EW12,EW11,21650.0
WEEKDAY,EW12,NS25,7148.0
WEEKDAY,EW15,EW16,7949.0
WEEKDAY,EW15,NS26,9230.0
WEEKDAY,EW16,EW15,8344.0
WEEKDAY,EW16,EW17,13130.0
WEEKDAY,EW16,NE1,5771.0
WEEKDAY,EW16,NE4,14579.0
WEEKDAY,EW17,EW16,12866.0
WEEKDAY,EW17,EW18,12664.0
WEEKDAY,EW18,EW17,12701.0
WEEKDAY,EW18,EW19,12885.0
WEEKDAY,EW19,EW18,13123.0
WEEKDAY,EW19,EW20,13545.0
WEEKDAY,EW2,DT31,6707.0
WEEKDAY,EW2,DT33,3442.0
WEEKDAY,EW2,EW1,6589.0
WEEKDAY,EW2,EW3,12049.0
WEEKDAY,EW20,EW19,13564.0
WEEKDAY,EW20,EW21,14785.0
WEEKDAY,EW21,CC21,19089.0
WEEKDAY,EW21,CC23,8643.0
WEEKDAY,EW21,EW20,14639.0
WEEKDAY,EW21,EW22,32146.0
WEEKDAY,EW22,EW21,31658.0
WEEKDAY,EW22,EW23,32311.0
WEEKDAY,EW23,EW22,31889.0
WEEKDAY,EW23,NS1,32283.0
WEEKDAY,EW25,EW26,28213.0
WEEKDAY,EW25,NS1,29601.0
WEEKDAY,EW26,EW25,29192.0
WEEKDAY,EW26,EW27,24427.0
WEEKDAY,EW27,EW26,24218.0
WEEKDAY,EW27,EW28,15143.0
WEEKDAY,EW28,EW27,16860.0
WEEKDAY,EW28,EW29,11993.0
WEEKDAY,EW29,EW28,12047.0
WEEKDAY,EW29,EW30,5154.0
WEEKDAY,EW3,EW2,10658.0
WEEKDAY,EW3,EW4,13417.0
WEEKDAY,EW30,EW29,5800.0
WEEKDAY,EW30,EW31,3633.0
WEEKDAY,EW31,EW30,4111.0
WEEKDAY,EW31,EW32,2361.0
WEEKDAY,EW32,EW31,2628.0
