DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,4626,4673
WEEKDAY,BP11,4931,4332
WEEKDAY,BP12,4500,4089
WEEKDAY,BP13,2434,2187
WEEKDAY,BP14,71,63
WEEKDAY,BP2,4367,3588
WEEKDAY,BP3,5090,4333
WEEKDAY,BP4,5070,4832
WEEKDAY,BP5,3014,2254
WEEKDAY,BP6,15203,17928
WEEKDAY,BP7,2108,1893
WEEKDAY,BP8,3642,3387
WEEKDAY,BP9,3556,3568
WEEKDAY,CC1-NE6-NS24,39949,38557
WEEKDAY,CC10,18532,17346
WEEKDAY,CC11,20398,20567
WEEKDAY,CC12,7647,6336
WEEKDAY,CC14,8971,8434
WEEKDAY,CC16,12869,11963
WEEKDAY,CC17,4503,4310
WEEKDAY,CC19,7819,8498
WEEKDAY,CC2,6380,6926
WEEKDAY,CC20,6278,6035
WEEKDAY,CC21,9610,10505
WEEKDAY,CC23,19564,19513
WEEKDAY,CC24,23407,23192
WEEKDAY,CC25,8181,7534
WEEKDAY,CC26,5524,5735
WEEKDAY,CC27,8922,8769
WEEKDAY,CC28,4296,4723
WEEKDAY,CC3,8613,8166
WEEKDAY,CC4-DT15,21541,22163
WEEKDAY,CC5,5567,5814
WEEKDAY,CC6,9943,10282
WEEKDAY,CC7,7981,8073
WEEKDAY,CC8,9590,8523
WEEKDAY,CE1,29907,29107
WEEKDAY,CG1,17291,17925
WEEKDAY,CG2,19876,18489
WEEKDAY,DT1,33673,32316
WEEKDAY,DT10,6040,4785
WEEKDAY,DT11,32905,34391
WEEKDAY,DT13,9935,10232
WEEKDAY,DT17,29991,30985
WEEKDAY,DT18,20198,21328
WEEKDAY,DT2,3334,2678
WEEKDAY,DT20,7679,8417
WEEKDAY,DT21,7634,7680
WEEKDAY,DT22,6617,6885
WEEKDAY,DT23,4668,4662
WEEKDAY,DT24,5130,4860
WEEKDAY,DT25,3765,3853
WEEKDAY,DT27,7838,7612
WEEKDAY,DT28,10926,10194
WEEKDAY,DT29,6982,6515
WEEKDAY,DT3,8468,7420
WEEKDAY,DT30,7793,7629
WEEKDAY,DT31,8468,9043
WEEKDAY,DT32,21561,23465
WEEKDAY,DT33,19276,18206
WEEKDAY,DT34,5073,4692
WEEKDAY,DT5,14643,14293
WEEKDAY,DT6,9102,7302
WEEKDAY,DT7,4196,5407
WEEKDAY,DT8,5819,5322
WEEKDAY,EW1,35615,33859
WEEKDAY,EW10,12748,13037
WEEKDAY,EW11,24377,24382
WEEKDAY,EW12,60248,62687
WEEKDAY,EW13-NS25,45818,47096
WEEKDAY,EW14-NS26,73489,72366
WEEKDAY,EW15,53250,56429
WEEKDAY,EW16,35271,34937
WEEKDAY,EW17,30690,31776
WEEKDAY,EW18,20627,20915
WEEKDAY,EW19,16733,15535
WEEKDAY,EW2,36693,36908
WEEKDAY,EW20,18054,17169
WEEKDAY,EW21,31899,30205
WEEKDAY,EW22,18580,18403
WEEKDAY,EW23,49229,50393
WEEKDAY,EW24-NS1,81273,86711
WEEKDAY,EW25,9809,8582
WEEKDAY,EW26,36010,31217
WEEKDAY,EW27,50590,59312
WEEKDAY,EW28,33493,24675
WEEKDAY,EW29,19630,19364
WEEKDAY,EW3,20618,20793
WEEKDAY,EW30,2845,2395
WEEKDAY,EW31,3117,2628
WEEKDAY,EW32,3006,2977
WEEKDAY,EW33,2362,2577
WEEKDAY,EW4,20499,17959
WEEKDAY,EW5,37764,37333
WEEKDAY,EW6,12977,14954
WEEKDAY,EW7,16720,19440
WEEKDAY,EW8,39366,39721
WEEKDAY,EW9,25310,24652
WEEKDAY,NE1,51094,51171
WEEKDAY,NE10,15422,15672
WEEKDAY,NE11,5415,5044
WEEKDAY,NE12,62804,64967
WEEKDAY,NE13,22432,22762
WEEKDAY,NE14,34285,33055
WEEKDAY,NE15,18344,17038
WEEKDAY,NE16-STC,45390,46683
WEEKDAY,NE17-PTC,39028,37822
WEEKDAY,NE4,59388,59432
WEEKDAY,NE5,18699,21270
WEEKDAY,NE7,28568,29960
WEEKDAY,NE8,27408,29611
WEEKDAY,NE9,25479,22583
WEEKDAY,NS10,49807,44376
WEEKDAY,NS11,45189,44739
WEEKDAY,NS13,59684,63788
WEEKDAY,NS14,34849,30770
WEEKDAY,NS15,36587,34144
WEEKDAY,NS16,53812,57952
WEEKDAY,NS17,53677,51728
