DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS,multiplier
WEEKDAY,BP11,BP13,123.0,22
WEEKDAY,BP11,BP14,4.0,22
WEEKDAY,BP11,BP2,77.0,22
WEEKDAY,BP11,BP3,86.0,22
WEEKDAY,BP11,BP4,122.0,22
WEEKDAY,BP11,BP5,198.0,22
WEEKDAY,BP11,BP6,1811.0,22
WEEKDAY,BP11,BP7,107.0,22
WEEKDAY,BP11,BP8,365.0,22
WEEKDAY,BP11,BP9,234.0,22
WEEKDAY,BP11,CC1-NE6-NS24,0.0,22
WEEKDAY,BP11,CC10,0.0,22
WEEKDAY,BP11,CC11,0.0,22
WEEKDAY,BP11,CC12,0.0,22
WEEKDAY,BP11,CC16,0.0,22
WEEKDAY,BP11,CC17,0.0,22
WEEKDAY,BP11,CC19,0.0,22
WEEKDAY,BP11,CC20,0.0,22
WEEKDAY,BP11,CC21,0.0,22
WEEKDAY,BP11,CC23,1.0,22
WEEKDAY,BP11,CC24,3.0,22
WEEKDAY,BP11,CC25,0.0,22
WEEKDAY,BP11,CC26,0.0,22
WEEKDAY,BP11,CC27,0.0,22
WEEKDAY,BP11,CC28,0.0,22
WEEKDAY,BP11,CC4-DT15,0.0,22
WEEKDAY,BP11,CC6,0.0,22
WEEKDAY,BP11,CE1,1.0,22
WEEKDAY,BP11,CG1,0.0,22
WEEKDAY,BP11,CG2,0.0,22
WEEKDAY,BP11,DT1,0.0,22
WEEKDAY,BP11,DT10,0.0,22
WEEKDAY,BP11,DT11,1.0,22
WEEKDAY,BP11,DT13,0.0,22
WEEKDAY,BP11,DT17,0.0,22
WEEKDAY,BP11,DT18,0.0,22
WEEKDAY,BP11,DT2,0.0,22
WEEKDAY,BP11,DT20,0.0,22
WEEKDAY,BP11,DT22,0.0,22
WEEKDAY,BP11,DT23,0.0,22
WEEKDAY,BP11,DT27,0.0,22
WEEKDAY,BP11,DT3,0.0,22
WEEKDAY,BP11,DT31,0.0,22
WEEKDAY,BP11,DT32,0.0,22
WEEKDAY,BP11,DT5,1.0,22
WEEKDAY,BP11,DT6,0.0,22
WEEKDAY,BP11,DT7,0.0,22
WEEKDAY,BP11,DT8,0.0,22
WEEKDAY,BP11,EW1,0.0,22
WEEKDAY,BP11,EW10,0.0,22
WEEKDAY,BP11,EW11,1.0,22
WEEKDAY,BP11,EW12,1.0,22
WEEKDAY,BP11,EW13-NS25,1.0,22
WEEKDAY,BP11,EW14-NS26,1.0,22
WEEKDAY,BP11,EW15,5.0,22
WEEKDAY,BP11,EW16,2.0,22
WEEKDAY,BP11,EW17,9.0,22
WEEKDAY,BP11,EW18,12.0,22
WEEKDAY,BP11,EW19,12.0,22
WEEKDAY,BP11,EW2,0.0,22
WEEKDAY,BP11,EW20,13.0,22
WEEKDAY,BP11,EW21,8.0,22
WEEKDAY,BP11,EW22,49.0,22
WEEKDAY,BP11,EW23,52.0,22
WEEKDAY,BP11,EW24-NS1,329.0,22
WEEKDAY,BP11,EW25,2.0,22
WEEKDAY,BP11,EW26,32.0,22
WEEKDAY,BP11,EW27,73.0,22
WEEKDAY,BP11,EW28,29.0,22
WEEKDAY,BP11,EW29,51.0,22
WEEKDAY,BP11,EW3,0.0,22
WEEKDAY,BP11,EW30,8.0,22
WEEKDAY,BP11,EW31,4.0,22
WEEKDAY,BP11,EW32,5.0,22
WEEKDAY,BP11,EW33,2.0,22
WEEKDAY,BP11,EW4,0.0,22
WEEKDAY,BP11,EW5,1.0,22
WEEKDAY,BP11,EW6,0.0,22
WEEKDAY,BP11,EW7,0.0,22
WEEKDAY,BP11,EW8,1.0,22
WEEKDAY,BP11,EW9,0.0,22
WEEKDAY,BP11,NE1,1.0,22
WEEKDAY,BP11,NE11,0.0,22
WEEKDAY,BP11,NE12,0.0,22
WEEKDAY,BP11,NE13,0.0,22
WEEKDAY,BP11,NE14,0.0,22
WEEKDAY,BP11,NE17-PTC,0.0,22
WEEKDAY,BP11,NE4,1.0,22
WEEKDAY,BP11,NE5,0.0,22
WEEKDAY,BP11,NE7,0.0,22
WEEKDAY,BP11,NE9,0.0,22
WEEKDAY,BP11,NS10,32.0,22
WEEKDAY,BP11,NS11,29.0,22
WEEKDAY,BP11,NS13,33.0,22
WEEKDAY,BP11,NS14,8.0,22
WEEKDAY,BP11,NS15,61.0,22
WEEKDAY,BP11,NS16,16.0,22
WEEKDAY,BP11,NS17,2.0,22
WEEKDAY,BP11,NS18,0.0,22
WEEKDAY,BP11,NS19,2.0,22
WEEKDAY,BP11,NS2,59.0,22
WEEKDAY,BP11,NS20,2.0,22
WEEKDAY,BP11,NS21,0.0,22
WEEKDAY,BP11,NS22,0.0,22
WEEKDAY,BP11,NS23,0.0,22
WEEKDAY,BP11,NS28,0.0,22
WEEKDAY,BP11,NS3,36.0,22
WEEKDAY,BP11,NS4,366.0,22
WEEKDAY,BP11,NS5,71.0,22
WEEKDAY,BP11,NS7,38.0,22
WEEKDAY,BP11,NS8,12.0,22
WEEKDAY,BP11,NS9,72.0,22
WEEKDAY,BP11,PE2,0.0,22
WEEKDAY,BP11,PW3,0.0,22
WEEKDAY,BP11,SW8,0.0,22
WEEKDAY,BP12,BP10,175.0,22
WEEKDAY,BP12,BP11,89.0,22
WEEKDAY,BP12,BP13,86.0,22
WEEKDAY,BP12,BP14,4.0,22
WEEKDAY,BP12,BP2,83.0,22
WEEKDAY,BP12,BP3,125.0,22
WEEKDAY,BP12,BP4,89.0,22
WEEKDAY,BP12,BP5,164.0,22
WEEKDAY,BP12,BP6,1834.0,22
WEEKDAY,BP12,BP7,58.0,22
WEEKDAY,BP12,BP8,241.0,22
WEEKDAY,BP12,BP9,225.0,22
WEEKDAY,BP12,CC1-NE6-NS24,0.0,22
WEEKDAY,BP12,CC11,0.0,22
WEEKDAY,BP12,CC16,0.0,22
WEEKDAY,BP12,CC17,0.0,22
WEEKDAY,BP12,CC19,0.0,22
WEEKDAY,BP12,CC2,0.0,22
WEEKDAY,BP12,CC21,0.0,22
WEEKDAY,BP12,CC23,1.0,22
WEEKDAY,BP12,CC24,2.0,22
WEEKDAY,BP12,CC25,0.0,22
WEEKDAY,BP12,CC27,0.0,22
WEEKDAY,BP12,CC3,0.0,22
WEEKDAY,BP12,CC4-DT15,0.0,22
WEEKDAY,BP12,CC7,0.0,22
WEEKDAY,BP12,CC8,0.0,22
WEEKDAY,BP12,CE1,0.0,22
WEEKDAY,BP12,CG1,0.0,22
WEEKDAY,BP12,CG2,0.0,22
WEEKDAY,BP12,DT1,0.0,22
WEEKDAY,BP12,DT10,0.0,22
WEEKDAY,BP12,DT11,1.0,22
WEEKDAY,BP12,DT17,0.0,22
WEEKDAY,BP12,DT18,0.0,22
WEEKDAY,BP12,DT2,0.0,22
WEEKDAY,BP12,DT23,0.0,22
WEEKDAY,BP12,DT27,0.0,22
WEEKDAY,BP12,DT28,0.0,22
WEEKDAY,BP12,DT29,0.0,22
WEEKDAY,BP12,DT3,0.0,22
WEEKDAY,BP12,DT31,0.0,22
WEEKDAY,BP12,DT33,0.0,22
WEEKDAY,BP12,DT5,1.0,22
WEEKDAY,BP12,DT6,0.0,22
WEEKDAY,BP12,DT7,0.0,22
WEEKDAY,BP12,DT8,0.0,22
WEEKDAY,BP12,EW1,1.0,22
WEEKDAY,BP12,EW10,0.0,22
WEEKDAY,BP12,EW11,0.0,22
WEEKDAY,BP12,EW12,1.0,22
WEEKDAY,BP12,EW13-NS25,0.0,22
WEEKDAY,BP12,EW14-NS26,1.0,22
WEEKDAY,BP12,EW15,3.0,22
WEEKDAY,BP12,EW16,2.0,22
WEEKDAY,BP12,EW17,8.0,22
WEEKDAY,BP12,EW18,12.0,22
WEEKDAY,BP12,EW19,6.0,22
WEEKDAY,BP12,EW2,0.0,22
WEEKDAY,BP12,EW20,11.0,22
WEEKDAY,BP12,EW21,5.0,22
WEEKDAY,BP12,EW22,45.0,22
WEEKDAY,BP12,EW23,48.0,22
WEEKDAY,BP12,EW24-NS1,245.0,22
WEEKDAY,BP12,EW25,3.0,22
WEEKDAY,BP12,EW26,31.0,22
WEEKDAY,BP12,EW27,51.0,22
WEEKDAY,BP12,EW28,24.0,22
WEEKDAY,BP12,EW29,38.0,22
WEEKDAY,BP12,EW3,0.0,22
WEEKDAY,BP12,EW30,7.0,22
WEEKDAY,BP12,EW31,3.0,22
WEEKDAY,BP12,EW32,2.0,22
WEEKDAY,BP12,EW33,2.0,22
WEEKDAY,BP12,EW4,0.0,22
WEEKDAY,BP12,EW5,1.0,22
WEEKDAY,BP12,EW6,0.0,22
WEEKDAY,BP12,EW7,0.0,22
WEEKDAY,BP12,EW8,0.0,22
WEEKDAY,BP12,EW9,0.0,22
WEEKDAY,BP12,NE1,1.0,22
WEEKDAY,BP12,NE12,0.0,22
WEEKDAY,BP12,NE13,0.0,22
WEEKDAY,BP12,NE14,0.0,22
WEEKDAY,BP12,NE15,0.0,22
WEEKDAY,BP12,NE17-PTC,0.0,22
WEEKDAY,BP12,NE4,0.0,22
WEEKDAY,BP12,NE5,0.0,22
WEEKDAY,BP12,NE7,0.0,22
WEEKDAY,BP12,NE8,0.0,22
WEEKDAY,BP12,NE9,0.0,22
WEEKDAY,BP12,NS10,28.0,22
WEEKDAY,BP12,NS11,29.0,22
WEEKDAY,BP12,NS13,40.0,22
WEEKDAY,BP12,NS14,9.0,22
WEEKDAY,BP12,NS15,41.0,22
WEEKDAY,BP12,NS16,12.0,22
WEEKDAY,BP12,NS17,1.0,22
WEEKDAY,BP12,NS18,2.0,22
WEEKDAY,BP12,NS19,1.0,22
WEEKDAY,BP12,NS2,40.0,22
WEEKDAY,BP12,NS20,1.0,22
WEEKDAY,BP12,NS21,0.0,22
WEEKDAY,BP12,NS22,0.0,22
WEEKDAY,BP12,NS23,0.0,22
WEEKDAY,BP12,NS3,34.0,22
WEEKDAY,BP12,NS4,337.0,22
WEEKDAY,BP12,NS5,64.0,22
WEEKDAY,BP12,NS7,18.0,22
WEEKDAY,BP12,NS8,14.0,22
WEEKDAY,BP12,NS9,72.0,22
WEEKDAY,BP12,SW5,0.0,22
WEEKDAY,BP13,BP10,117.0,22
WEEKDAY,BP13,BP11,119.0,22
WEEKDAY,BP13,BP12,83.0,22
WEEKDAY,BP13,BP14,1.0,22
WEEKDAY,BP13,BP2,50.0,22
WEEKDAY,BP13,BP3,55.0,22
WEEKDAY,BP13,BP4,57.0,22
WEEKDAY,BP13,BP5,44.0,22
WEEKDAY,BP13,BP6,735.0,22
WEEKDAY,BP13,BP7,20.0,22
WEEKDAY,BP13,BP8,63.0,22
WEEKDAY,BP13,BP9,152.0,22
WEEKDAY,BP13,CC1-NE6-NS24,0.0,22
WEEKDAY,BP13,CC10,0.0,22
WEEKDAY,BP13,CC11,0.0,22
WEEKDAY,BP13,CC14,0.0,22
WEEKDAY,BP13,CC16,0.0,22
WEEKDAY,BP13,CC19,0.0,22
WEEKDAY,BP13,CC2,0.0,22
WEEKDAY,BP13,CC21,0.0,22
WEEKDAY,BP13,CC23,0.0,22
WEEKDAY,BP13,CC24,1.0,22
WEEKDAY,BP13,CC26,0.0,22
WEEKDAY,BP13,CC27,0.0,22
WEEKDAY,BP13,CC3,0.0,22
WEEKDAY,BP13,CC4-DT15,0.0,22
WEEKDAY,BP13,CC6,0.0,22
WEEKDAY,BP13,CC7,0.0,22
WEEKDAY,BP13,CG1,0.0,22
WEEKDAY,BP13,CG2,0.0,22
WEEKDAY,BP13,DT1,0.0,22
WEEKDAY,BP13,DT11,0.0,22
WEEKDAY,BP13,DT13,0.0,22
WEEKDAY,BP13,DT17,0.0,22
WEEKDAY,BP13,DT18,0.0,22
WEEKDAY,BP13,DT20,0.0,22
WEEKDAY,BP13,DT24,0.0,22
WEEKDAY,BP13,DT3,0.0,22
WEEKDAY,BP13,DT32,0.0,22
WEEKDAY,BP13,DT5,0.0,22
WEEKDAY,BP13,DT6,0.0,22
WEEKDAY,BP13,DT8,0.0,22
WEEKDAY,BP13,EW1,0.0,22
WEEKDAY,BP13,EW10,0.0,22
WEEKDAY,BP13,EW11,0.0,22
WEEKDAY,BP13,EW12,1.0,22
WEEKDAY,BP13,EW13-NS25,1.0,22
WEEKDAY,BP13,EW14-NS26,0.0,22
WEEKDAY,BP13,EW15,1.0,22
WEEKDAY,BP13,EW16,1.0,22
WEEKDAY,BP13,EW17,5.0,22
WEEKDAY,BP13,EW18,6.0,22
WEEKDAY,BP13,EW19,6.0,22
WEEKDAY,BP13,EW2,0.0,22
WEEKDAY,BP13,EW20,6.0,22
WEEKDAY,BP13,EW21,4.0,22
WEEKDAY,BP13,EW22,36.0,22
WEEKDAY,BP13,EW23,37.0,22
WEEKDAY,BP13,EW24-NS1,228.0,22
WEEKDAY,BP13,EW25,1.0,22
WEEKDAY,BP13,EW26,11.0,22
WEEKDAY,BP13,EW27,28.0,22
WEEKDAY,BP13,EW28,16.0,22
WEEKDAY,BP13,EW29,28.0,22
WEEKDAY,BP13,EW30,3.0,22
WEEKDAY,BP13,EW31,2.0,22
WEEKDAY,BP13,EW32,7.0,22
WEEKDAY,BP13,EW33,2.0,22
WEEKDAY,BP13,EW4,0.0,22
WEEKDAY,BP13,EW5,0.0,22
WEEKDAY,BP13,EW6,0.0,22
WEEKDAY,BP13,EW7,0.0,22
WEEKDAY,BP13,EW8,0.0,22
WEEKDAY,BP13,EW9,0.0,22
WEEKDAY,BP13,NE1,1.0,22
WEEKDAY,BP13,NE12,0.0,22
WEEKDAY,BP13,NE16-STC,0.0,22
WEEKDAY,BP13,NE17-PTC,0.0,22
WEEKDAY,BP13,NE4,0.0,22
WEEKDAY,BP13,NE7,0.0,22
WEEKDAY,BP13,NE8,0.0,22
WEEKDAY,BP13,NS10,20.0,22
WEEKDAY,BP13,NS11,28.0,22
WEEKDAY,BP13,NS13,20.0,22
WEEKDAY,BP13,NS14,4.0,22
WEEKDAY,BP13,NS15,31.0,22
WEEKDAY,BP13,NS16,9.0,22
WEEKDAY,BP13,NS17,1.0,22
WEEKDAY,BP13,NS18,1.0,22
WEEKDAY,BP13,NS19,1.0,22
WEEKDAY,BP13,NS2,28.0,22
WEEKDAY,BP13,NS20,1.0,22
WEEKDAY,BP13,NS22,0.0,22
WEEKDAY,BP13,NS27,0.0,22
WEEKDAY,BP13,NS3,21.0,22
WEEKDAY,BP13,NS4,227.0,22
WEEKDAY,BP13,NS5,41.0,22
WEEKDAY,BP13,NS7,8.0,22
WEEKDAY,BP13,NS8,4.0,22
WEEKDAY,BP13,NS9,39.0,22
WEEKDAY,BP13,PW7,0.0,22
WEEKDAY,BP14,BP10,8.0,22
WEEKDAY,BP14,BP11,6.0,22
WEEKDAY,BP14,BP12,5.0,22
WEEKDAY,BP14,BP13,4.0,22
WEEKDAY,BP14,BP2,1.0,22
WEEKDAY,BP14,BP3,1.0,22
WEEKDAY,BP14,BP4,1.0,22
WEEKDAY,BP14,BP5,0.0,22
WEEKDAY,BP14,BP6,22.0,22
WEEKDAY,BP14,BP7,1.0,22
WEEKDAY,BP14,BP8,2.0,22
WEEKDAY,BP14,BP9,7.0,22
WEEKDAY,BP14,EW18,0.0,22
WEEKDAY,BP14,EW20,0.0,22
WEEKDAY,BP14,EW22,0.0,22
WEEKDAY,BP14,EW23,0.0,22
WEEKDAY,BP14,EW24-NS1,1.0,22
WEEKDAY,BP14,EW26,0.0,22
WEEKDAY,BP14,EW27,0.0,22
WEEKDAY,BP14,EW28,0.0,22
WEEKDAY,BP14,EW29,0.0,22
WEEKDAY,BP14,NS10,0.0,22
WEEKDAY,BP14,NS13,0.0,22
WEEKDAY,BP14,NS14,0.0,22
WEEKDAY,BP14,NS19,0.0,22
WEEKDAY,BP14,NS2,0.0,22
WEEKDAY,BP14,NS3,0.0,22
WEEKDAY,BP14,NS4,3.0,22
WEEKDAY,BP14,NS5,0.0,22
WEEKDAY,BP14,NS9,0.0,22
WEEKDAY,BP2,BP10,65.0,22
WEEKDAY,BP2,BP11,69.0,22
WEEKDAY,BP2,BP12,94.0,22
WEEKDAY,BP2,BP13,41.0,22
WEEKDAY,BP2,BP14,0.0,22
WEEKDAY,BP2,BP3,62.0,22
WEEKDAY,BP2,BP4,112.0,22
WEEKDAY,BP2,BP5,90.0,22
WEEKDAY,BP2,BP6,1691.0,22
WEEKDAY,BP2,BP7,50.0,22
WEEKDAY,BP2,BP8,132.0,22
WEEKDAY,BP2,BP9,101.0,22
WEEKDAY,BP2,CC1-NE6-NS24,1.0,22
WEEKDAY,BP2,CC10,1.0,22
WEEKDAY,BP2,CC11,3.0,22
WEEKDAY,BP2,CC12,0.0,22
WEEKDAY,BP2,CC14,0.0,22
WEEKDAY,BP2,CC16,0.0,22
WEEKDAY,BP2,CC17,0.0,22
WEEKDAY,BP2,CC19,0.0,22
WEEKDAY,BP2,CC2,0.0,22
WEEKDAY,BP2,CC20,0.0,22
WEEKDAY,BP2,CC21,3.0,22
WEEKDAY,BP2,CC23,24.0,22
WEEKDAY,BP2,CC24,27.0,22
WEEKDAY,BP2,CC25,6.0,22
WEEKDAY,BP2,CC26,10.0,22
WEEKDAY,BP2,CC27,7.0,22
WEEKDAY,BP2,CC28,1.0,22
WEEKDAY,BP2,CC3,0.0,22
WEEKDAY,BP2,CC4-DT15,0.0,22
WEEKDAY,BP2,CC5,0.0,22
WEEKDAY,BP2,CC6,0.0,22
WEEKDAY,BP2,CC7,0.0,22
WEEKDAY,BP2,CC8,0.0,22
WEEKDAY,BP2,CE1,0.0,22
WEEKDAY,BP2,CG1,0.0,22
WEEKDAY,BP2,CG2,4.0,22
WEEKDAY,BP2,DT1,0.0,22
WEEKDAY,BP2,DT10,0.0,22
WEEKDAY,BP2,DT11,1.0,22
WEEKDAY,BP2,DT13,0.0,22
WEEKDAY,BP2,DT17,1.0,22
WEEKDAY,BP2,DT18,1.0,22
WEEKDAY,BP2,DT2,0.0,22
WEEKDAY,BP2,DT20,0.0,22
WEEKDAY,BP2,DT25,0.0,22
WEEKDAY,BP2,DT27,1.0,22
WEEKDAY,BP2,DT3,0.0,22
WEEKDAY,BP2,DT31,0.0,22
WEEKDAY,BP2,DT32,0.0,22
WEEKDAY,BP2,DT34,0.0,22
WEEKDAY,BP2,DT5,1.0,22
WEEKDAY,BP2,DT6,1.0,22
WEEKDAY,BP2,DT7,0.0,22
WEEKDAY,BP2,DT8,0.0,22
WEEKDAY,BP2,EW1,1.0,22
WEEKDAY,BP2,EW10,1.0,22
WEEKDAY,BP2,EW11,3.0,22
WEEKDAY,BP2,EW12,3.0,22
WEEKDAY,BP2,EW13-NS25,9.0,22
WEEKDAY,BP2,EW14-NS26,20.0,22
WEEKDAY,BP2,EW15,42.0,22
WEEKDAY,BP2,EW16,22.0,22
WEEKDAY,BP2,EW17,18.0,22
WEEKDAY,BP2,EW18,17.0,22
WEEKDAY,BP2,EW19,22.0,22
WEEKDAY,BP2,EW2,2.0,22
WEEKDAY,BP2,EW20,33.0,22
WEEKDAY,BP2,EW21,39.0,22
WEEKDAY,BP2,EW22,60.0,22
WEEKDAY,BP2,EW23,76.0,22
WEEKDAY,BP2,EW24-NS1,236.0,22
WEEKDAY,BP2,EW25,4.0,22
WEEKDAY,BP2,EW26,26.0,22
WEEKDAY,BP2,EW27,42.0,22
WEEKDAY,BP2,EW28,19.0,22
WEEKDAY,BP2,EW29,35.0,22
WEEKDAY,BP2,EW3,1.0,22
WEEKDAY,BP2,EW30,4.0,22
WEEKDAY,BP2,EW31,6.0,22
WEEKDAY,BP2,EW32,5.0,22
WEEKDAY,BP2,EW33,2.0,22
WEEKDAY,BP2,EW4,2.0,22
WEEKDAY,BP2,EW5,3.0,22
WEEKDAY,BP2,EW6,1.0,22
WEEKDAY,BP2,EW7,2.0,22
WEEKDAY,BP2,EW8,4.0,22
WEEKDAY,BP2,EW9,2.0,22
WEEKDAY,BP2,NE1,14.0,22
WEEKDAY,BP2,NE10,0.0,22
WEEKDAY,BP2,NE11,0.0,22
WEEKDAY,BP2,NE12,2.0,22
WEEKDAY,BP2,NE13,0.0,22
WEEKDAY,BP2,NE14,0.0,22
WEEKDAY,BP2,NE15,0.0,22
WEEKDAY,BP2,NE16-STC,0.0,22
WEEKDAY,BP2,NE17-PTC,0.0,22
WEEKDAY,BP2,NE4,3.0,22
WEEKDAY,BP2,NE5,2.0,22
WEEKDAY,BP2,NE7,1.0,22
WEEKDAY,BP2,NE8,0.0,22
WEEKDAY,BP2,NE9,0.0,22
WEEKDAY,BP2,NS10,39.0,22
WEEKDAY,BP2,NS11,38.0,22
WEEKDAY,BP2,NS13,44.0,22
WEEKDAY,BP2,NS14,12.0,22
WEEKDAY,BP2,NS15,71.0,22
WEEKDAY,BP2,NS16,25.0,22
WEEKDAY,BP2,NS17,17.0,22
WEEKDAY,BP2,NS18,7.0,22
WEEKDAY,BP2,NS19,12.0,22
WEEKDAY,BP2,NS2,84.0,22
WEEKDAY,BP2,NS20,6.0,22
WEEKDAY,BP2,NS21,1.0,22
WEEKDAY,BP2,NS22,3.0,22
WEEKDAY,BP2,NS23,2.0,22
WEEKDAY,BP2,NS27,0.0,22
WEEKDAY,BP2,NS28,0.0,22
WEEKDAY,BP2,NS3,34.0,22
WEEKDAY,BP2,NS4,285.0,22
WEEKDAY,BP2,NS5,101.0,22
WEEKDAY,BP2,NS7,43.0,22
WEEKDAY,BP2,NS8,24.0,22
WEEKDAY,BP2,NS9,112.0,22
WEEKDAY,BP2,PE2,0.0,22
WEEKDAY,BP2,PE3,0.0,22
WEEKDAY,BP2,SE3,0.0,22
WEEKDAY,BP2,SW5,0.0,22
WEEKDAY,BP3,BP10,66.0,22
WEEKDAY,BP3,BP11,77.0,22
WEEKDAY,BP3,BP12,133.0,22
WEEKDAY,BP3,BP13,53.0,22
WEEKDAY,BP3,BP14,1.0,22
WEEKDAY,BP3,BP2,61.0,22
WEEKDAY,BP3,BP4,35.0,22
WEEKDAY,BP3,BP5,121.0,22
WEEKDAY,BP3,BP6,1712.0,22
WEEKDAY,BP3,BP7,44.0,22
WEEKDAY,BP3,BP8,117.0,22
WEEKDAY,BP3,BP9,91.0,22
WEEKDAY,BP3,CC1-NE6-NS24,1.0,22
WEEKDAY,BP3,CC10,0.0,22
WEEKDAY,BP3,CC11,5.0,22
