DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,4535,4639
WEEKDAY,BP11,4946,4264
WEEKDAY,BP12,4426,4008
WEEKDAY,BP13,2367,2128
WEEKDAY,BP14,77,60
WEEKDAY,BP2,4352,3587
WEEKDAY,BP3,5275,4523
WEEKDAY,BP4,5308,5166
WEEKDAY,BP5,2933,2261
WEEKDAY,BP6,15389,18106
WEEKDAY,BP7,2087,1887
WEEKDAY,BP8,3583,3294
WEEKDAY,BP9,3453,3452
WEEKDAY,CC1-NE6-NS24,39460,37692
WEEKDAY,CC10,18298,17144
WEEKDAY,CC11,20354,20652
WEEKDAY,CC12,7166,5942
WEEKDAY,CC14,8929,8362
WEEKDAY,CC16,12476,11586
WEEKDAY,CC17,4546,4362
WEEKDAY,CC19,7843,8422
WEEKDAY,CC2,7442,8198
WEEKDAY,CC20,6242,6114
WEEKDAY,CC21,9576,10421
WEEKDAY,CC23,20038,19832
WEEKDAY,CC24,27351,26949
WEEKDAY,CC25,8304,7606
WEEKDAY,CC26,5818,6041
WEEKDAY,CC27,9049,8972
WEEKDAY,CC28,4413,4838
WEEKDAY,CC3,8393,7960
WEEKDAY,CC4-DT15,20603,21489
WEEKDAY,CC5,5341,5597
WEEKDAY,CC6,9515,9875
WEEKDAY,CC7,7768,7920
WEEKDAY,CC8,9405,8263
WEEKDAY,CE1,26572,26344
WEEKDAY,CG1,18446,19065
WEEKDAY,CG2,18706,17649
WEEKDAY,DT1,33661,32505
WEEKDAY,DT10,5931,4642
WEEKDAY,DT11,32402,34455
WEEKDAY,DT13,10754,11152
WEEKDAY,DT17,29933,30835
WEEKDAY,DT18,20872,22103
WEEKDAY,DT2,3165,2532
WEEKDAY,DT20,7629,8397
WEEKDAY,DT21,8474,8564
WEEKDAY,DT22,6761,7117
WEEKDAY,DT23,4765,4745
WEEKDAY,DT24,5356,5033
WEEKDAY,DT25,3937,4045
WEEKDAY,DT27,8140,7939
WEEKDAY,DT28,11234,10552
WEEKDAY,DT29,7438,6779
WEEKDAY,DT3,8660,7480
WEEKDAY,DT30,8054,7823
WEEKDAY,DT31,8511,9031
WEEKDAY,DT32,22214,24265
WEEKDAY,DT33,19947,18559
WEEKDAY,DT34,5246,4832
WEEKDAY,DT5,14276,13987
WEEKDAY,DT6,9381,7331
WEEKDAY,DT7,4404,5707
WEEKDAY,DT8,5623,5324
WEEKDAY,EW1,35379,33600
WEEKDAY,EW10,12296,12471
WEEKDAY,EW11,22793,22861
WEEKDAY,EW12,58239,60707
WEEKDAY,EW13-NS25,44164,45825
WEEKDAY,EW14-NS26,72411,70965
WEEKDAY,EW15,52752,55673
WEEKDAY,EW16,34475,34221
WEEKDAY,EW17,30502,31539
WEEKDAY,EW18,20085,20352
WEEKDAY,EW19,16488,15210
WEEKDAY,EW2,35601,36069
WEEKDAY,EW20,17681,16905
WEEKDAY,EW21,31712,30129
WEEKDAY,EW22,16252,16283
WEEKDAY,EW23,49503,49841
WEEKDAY,EW24-NS1,82337,87569
WEEKDAY,EW25,10135,8807
WEEKDAY,EW26,35345,30347
WEEKDAY,EW27,51189,59777
WEEKDAY,EW28,34632,25235
WEEKDAY,EW29,19001,18997
WEEKDAY,EW3,20059,20182
WEEKDAY,EW30,3056,2587
WEEKDAY,EW31,3583,2953
WEEKDAY,EW32,3121,3280
WEEKDAY,EW33,2688,2740
WEEKDAY,EW4,20018,17588
WEEKDAY,EW5,37375,36875
WEEKDAY,EW6,12585,14673
WEEKDAY,EW7,16127,18929
WEEKDAY,EW8,39777,40148
WEEKDAY,EW9,24051,23352
WEEKDAY,NE1,48468,50101
WEEKDAY,NE10,14977,15272
WEEKDAY,NE11,5880,5403
WEEKDAY,NE12,62907,64972
WEEKDAY,NE13,21192,21136
WEEKDAY,NE14,33786,32506
WEEKDAY,NE15,18265,16843
WEEKDAY,NE16-STC,45894,47190
WEEKDAY,NE17-PTC,39535,38225
WEEKDAY,NE4,57223,57460
WEEKDAY,NE5,17429,19639
WEEKDAY,NE7,28759,30860
WEEKDAY,NE8,27455,29691
WEEKDAY,NE9,25356,22498
WEEKDAY,NS10,49747,44361
WEEKDAY,NS11,45668,44574
WEEKDAY,NS13,59866,63730
WEEKDAY,NS14,34694,30256
WEEKDAY,NS15,33890,31677
WEEKDAY,NS16,53088,57280
WEEKDAY,NS17,53470,51124
WEEKDAY,NS18,16930,15574
WEEKDAY,NS19,42184,44375
WEEKDAY,NS2,28846,29316
WEEKDAY,NS20,43316,42938
WEEKDAY,NS21,35536,36605
WEEKDAY,NS22,59622,64529
WEEKDAY,NS23,36253,39259
WEEKDAY,NS27,7723,7341
WEEKDAY,NS28,1921,1939
WEEKDAY,NS3,18597,17788
WEEKDAY,NS4,43432,45651
WEEKDAY,NS5,34299,32324
WEEKDAY,NS7,20957,19083
WEEKDAY,NS8,25102,19687
WEEKDAY,NS9,50494,61203
WEEKDAY,PE1,3808,3783
WEEKDAY,PE2,5784,5347
WEEKDAY,PE3,6145,6123
WEEKDAY,PE4,1464,1360
WEEKDAY,PE5,5598,5153
WEEKDAY,PE6,6024,5775
WEEKDAY,PE7,4061,3864
WEEKDAY,PW1,595,628
WEEKDAY,PW3,453,488
WEEKDAY,PW4,371,383
WEEKDAY,PW5,2096,2278
WEEKDAY,PW6,1124,826
WEEKDAY,PW7,1746,1990
WEEKDAY,SE1,4587,4658
WEEKDAY,SE2,5990,5492
WEEKDAY,SE3,3455,3224
WEEKDAY,SE4,3933,3666
WEEKDAY,SE5,2890,2907
WEEKDAY,SW1,1558,1655
WEEKDAY,SW2,3752,3463
WEEKDAY,SW3,2156,2083
WEEKDAY,SW4,852,753
WEEKDAY,SW5,7601,6997
WEEKDAY,SW6,3634,3527
WEEKDAY,SW7,3124,2825
WEEKDAY,SW8,2168,2130
WEEKENDS/HOLIDAY,BP10,3507,3655
WEEKENDS/HOLIDAY,BP11,3595,3267
WEEKENDS/HOLIDAY,BP12,2698,2645
WEEKENDS/HOLIDAY,BP13,1885,1746
WEEKENDS/HOLIDAY,BP14,118,113
WEEKENDS/HOLIDAY,BP2,2941,2672
WEEKENDS/HOLIDAY,BP3,3787,3472
WEEKENDS/HOLIDAY,BP4,1656,1629
WEEKENDS/HOLIDAY,BP5,2209,1723
WEEKENDS/HOLIDAY,BP6,11777,13202
WEEKENDS/HOLIDAY,BP7,1521,1448
WEEKENDS/HOLIDAY,BP8,2465,2303
WEEKENDS/HOLIDAY,BP9,2755,2741
WEEKENDS/HOLIDAY,CC1-NE6-NS24,39504,38021
WEEKENDS/HOLIDAY,CC10,10801,9946
WEEKENDS/HOLIDAY,CC11,9677,9408
WEEKENDS/HOLIDAY,CC12,4174,3711
WEEKENDS/HOLIDAY,CC14,4879,4696
WEEKENDS/HOLIDAY,CC16,6962,6780
WEEKENDS/HOLIDAY,CC17,2218,2230
WEEKENDS/HOLIDAY,CC19,7562,8168
WEEKENDS/HOLIDAY,CC2,5020,5541
WEEKENDS/HOLIDAY,CC20,4411,4335
WEEKENDS/HOLIDAY,CC21,7669,8141
WEEKENDS/HOLIDAY,CC23,3526,3484
WEEKENDS/HOLIDAY,CC24,8001,7801
WEEKENDS/HOLIDAY,CC25,5373,4718
WEEKENDS/HOLIDAY,CC26,2918,3016
WEEKENDS/HOLIDAY,CC27,2174,2218
WEEKENDS/HOLIDAY,CC28,3186,3125
WEEKENDS/HOLIDAY,CC3,9962,9421
WEEKENDS/HOLIDAY,CC4-DT15,13329,14111
WEEKENDS/HOLIDAY,CC5,4490,4490
WEEKENDS/HOLIDAY,CC6,15973,14706
WEEKENDS/HOLIDAY,CC7,5474,5891
WEEKENDS/HOLIDAY,CC8,6610,6454
WEEKENDS/HOLIDAY,CE1,38488,37032
WEEKENDS/HOLIDAY,CG1,14378,15190
WEEKENDS/HOLIDAY,CG2,19858,18609
WEEKENDS/HOLIDAY,DT1,26247,25200
WEEKENDS/HOLIDAY,DT10,3396,2772
WEEKENDS/HOLIDAY,DT11,27031,26694
WEEKENDS/HOLIDAY,DT13,9132,9617
WEEKENDS/HOLIDAY,DT17,4985,4926
WEEKENDS/HOLIDAY,DT18,4181,4692
WEEKENDS/HOLIDAY,DT2,1674,1315
WEEKENDS/HOLIDAY,DT20,5394,5995
WEEKENDS/HOLIDAY,DT21,6215,6109
WEEKENDS/HOLIDAY,DT22,8816,9403
WEEKENDS/HOLIDAY,DT23,2234,2225
WEEKENDS/HOLIDAY,DT24,3636,3574
WEEKENDS/HOLIDAY,DT25,2690,2697
WEEKENDS/HOLIDAY,DT27,5275,5022
WEEKENDS/HOLIDAY,DT28,8144,7693
WEEKENDS/HOLIDAY,DT29,5087,4657
WEEKENDS/HOLIDAY,DT3,6339,5449
WEEKENDS/HOLIDAY,DT30,5646,5407
WEEKENDS/HOLIDAY,DT31,5648,5862
WEEKENDS/HOLIDAY,DT32,17266,17802
WEEKENDS/HOLIDAY,DT33,12980,12346
WEEKENDS/HOLIDAY,DT34,3074,2924
WEEKENDS/HOLIDAY,DT5,12435,12208
WEEKENDS/HOLIDAY,DT6,4696,4181
WEEKENDS/HOLIDAY,DT7,3136,3398
WEEKENDS/HOLIDAY,DT8,2634,2637
WEEKENDS/HOLIDAY,EW1,27038,26212
WEEKENDS/HOLIDAY,EW10,13466,13768
WEEKENDS/HOLIDAY,EW11,17742,17969
WEEKENDS/HOLIDAY,EW12,61280,64443
WEEKENDS/HOLIDAY,EW13-NS25,45812,45899
WEEKENDS/HOLIDAY,EW14-NS26,17517,18192
WEEKENDS/HOLIDAY,EW15,16918,18228
WEEKENDS/HOLIDAY,EW16,17376,17816
WEEKENDS/HOLIDAY,EW17,21684,22596
WEEKENDS/HOLIDAY,EW18,12626,12615
WEEKENDS/HOLIDAY,EW19,11262,11169
WEEKENDS/HOLIDAY,EW2,32036,31538
WEEKENDS/HOLIDAY,EW20,11900,11444
WEEKENDS/HOLIDAY,EW21,16552,15922
WEEKENDS/HOLIDAY,EW22,4891,5232
WEEKENDS/HOLIDAY,EW23,36399,35808
WEEKENDS/HOLIDAY,EW24-NS1,72112,74936
WEEKENDS/HOLIDAY,EW25,8549,8246
WEEKENDS/HOLIDAY,EW26,25466,21603
WEEKENDS/HOLIDAY,EW27,43448,47561
WEEKENDS/HOLIDAY,EW28,23604,18896
WEEKENDS/HOLIDAY,EW29,11370,11346
WEEKENDS/HOLIDAY,EW3,15168,15269
WEEKENDS/HOLIDAY,EW30,1761,1347
WEEKENDS/HOLIDAY,EW31,2325,1744
WEEKENDS/HOLIDAY,EW32,2368,2460
WEEKENDS/HOLIDAY,EW33,2392,2729
WEEKENDS/HOLIDAY,EW4,13888,12604
WEEKENDS/HOLIDAY,EW5,31450,30798
WEEKENDS/HOLIDAY,EW6,10025,10727
WEEKENDS/HOLIDAY,EW7,13778,14980
WEEKENDS/HOLIDAY,EW8,38413,39024
WEEKENDS/HOLIDAY,EW9,23200,22930
WEEKENDS/HOLIDAY,NE1,50454,54760
WEEKENDS/HOLIDAY,NE10,11040,10639
WEEKENDS/HOLIDAY,NE11,3733,3424
WEEKENDS/HOLIDAY,NE12,52837,54001
WEEKENDS/HOLIDAY,NE13,19348,18690
WEEKENDS/HOLIDAY,NE14,26979,25460
WEEKENDS/HOLIDAY,NE15,13538,13001
WEEKENDS/HOLIDAY,NE16-STC,38353,38754
WEEKENDS/HOLIDAY,NE17-PTC,37238,36302
WEEKENDS/HOLIDAY,NE4,55653,56470
WEEKENDS/HOLIDAY,NE5,12149,14743
WEEKENDS/HOLIDAY,NE7,33562,37157
WEEKENDS/HOLIDAY,NE8,37816,40690
WEEKENDS/HOLIDAY,NE9,19382,16886
WEEKENDS/HOLIDAY,NS10,36471,33053
WEEKENDS/HOLIDAY,NS11,36420,35495
WEEKENDS/HOLIDAY,NS13,48065,49242
WEEKENDS/HOLIDAY,NS14,25352,21880
WEEKENDS/HOLIDAY,NS15,15206,13982
WEEKENDS/HOLIDAY,NS16,43327,45333
WEEKENDS/HOLIDAY,NS17,38779,37572
WEEKENDS/HOLIDAY,NS18,12304,11534
WEEKENDS/HOLIDAY,NS19,34741,35945
WEEKENDS/HOLIDAY,NS2,21961,22261
WEEKENDS/HOLIDAY,NS20,29166,28581
WEEKENDS/HOLIDAY,NS21,26758,29622
WEEKENDS/HOLIDAY,NS22,74182,78598
WEEKENDS/HOLIDAY,NS23,36249,37944
WEEKENDS/HOLIDAY,NS27,2298,3627
WEEKENDS/HOLIDAY,NS28,2822,2496
WEEKENDS/HOLIDAY,NS3,14895,14282
WEEKENDS/HOLIDAY,NS4,34350,35157
WEEKENDS/HOLIDAY,NS5,24694,24121
WEEKENDS/HOLIDAY,NS7,22635,19646
WEEKENDS/HOLIDAY,NS8,18239,15061
WEEKENDS/HOLIDAY,NS9,42235,46754
WEEKENDS/HOLIDAY,PE1,3112,2998
WEEKENDS/HOLIDAY,PE2,4438,4162
WEEKENDS/HOLIDAY,PE3,5065,5046
WEEKENDS/HOLIDAY,PE4,1417,1465
WEEKENDS/HOLIDAY,PE5,4208,3914
WEEKENDS/HOLIDAY,PE6,5226,4988
WEEKENDS/HOLIDAY,PE7,3468,3195
WEEKENDS/HOLIDAY,PW1,1023,1023
WEEKENDS/HOLIDAY,PW3,427,408
WEEKENDS/HOLIDAY,PW4,347,333
WEEKENDS/HOLIDAY,PW5,2368,2150
WEEKENDS/HOLIDAY,PW6,934,765
WEEKENDS/HOLIDAY,PW7,1506,1714
WEEKENDS/HOLIDAY,SE1,3623,3614
WEEKENDS/HOLIDAY,SE2,4772,4462
WEEKENDS/HOLIDAY,SE3,2688,2534
WEEKENDS/HOLIDAY,SE4,3409,3228
WEEKENDS/HOLIDAY,SE5,2305,2259
WEEKENDS/HOLIDAY,SW1,1109,1122
WEEKENDS/HOLIDAY,SW2,4003,3646
WEEKENDS/HOLIDAY,SW3,1677,1616
WEEKENDS/HOLIDAY,SW4,692,620
WEEKENDS/HOLIDAY,SW5,6893,6620
WEEKENDS/HOLIDAY,SW6,2618,2441
WEEKENDS/HOLIDAY,SW7,2535,2317
WEEKENDS/HOLIDAY,SW8,1639,1553
