,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
BP10,BP4,WEEKDAY,,1.0,2.2,7.9,11.1,4.5,1.5,2.1,6.8,3.9,1.8,2.1,3.0,1.7,2.0,2.9,1.1,0.2,0.5,0.5
BP10,BP4,WEEKENDS/HOLIDAY,,1.2,0.8,1.8,2.2,0.9,1.2,0.6,0.4,0.6,0.9,1.4,0.2,2.1,3.4,1.0,0.9,0.4,0.2,0.5
BP10,BP5,WEEKDAY,,1.1,11.6,14.0,7.9,4.4,3.8,4.2,7.4,6.6,3.5,3.6,4.6,3.3,3.0,1.9,1.8,1.4,2.7,0.4
BP10,BP5,WEEKENDS/HOLIDAY,,1.9,2.9,3.2,2.2,3.9,4.0,5.2,4.6,3.0,1.9,4.4,3.4,2.9,3.2,3.2,1.5,1.4,2.9,0.6
BP10,BP7,WEEKDAY,,5.2,5.3,7.0,3.9,3.2,1.7,1.1,2.4,2.0,2.7,2.0,2.0,4.9,5.4,4.0,1.6,0.6,1.5,0.1
BP10,BP7,WEEKENDS/HOLIDAY,,0.5,1.5,1.4,1.9,1.2,2.2,1.1,3.0,2.1,3.9,2.8,1.5,1.5,2.4,2.1,0.4,0.5,1.6,0.1
BP10,BP8,WEEKDAY,,14.8,41.9,32.4,19.6,8.6,0.9,1.8,1.1,1.2,1.4,1.0,2.0,12.2,11.4,9.1,1.7,0.8,0.4,0.2
BP10,BP8,WEEKENDS/HOLIDAY,,1.5,0.5,0.5,0.9,1.4,1.1,1.1,1.5,0.9,1.4,1.2,0.6,0.9,1.9,1.5,0.9,1.0,0.8,0.1
BP10,BP9,WEEKDAY,,9.2,9.8,15.7,10.3,7.6,0.7,0.7,0.5,0.6,0.4,0.3,0.1,5.0,6.8,3.6,1.2,,,
BP10,BP9,WEEKENDS/HOLIDAY,,0.1,0.1,0.2,0.6,0.6,0.4,0.6,0.4,0.9,0.2,0.2,,0.5,0.2,0.1,0.6,,0.1,
BP10,CC20,WEEKENDS/HOLIDAY,,,0.1,,,,,,,,,,,,,,,,,
BP10,CC21,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,,,,,,
BP10,CC22/EW21,WEEKDAY,,,2.3,,1.0,0.1,,0.2,0.1,0.1,0.3,,,0.1,,,,,,
BP10,CC22/EW21,WEEKENDS/HOLIDAY,,,0.9,,,0.1,,,,,0.2,0.2,0.1,0.4,0.2,,,,,
BP10,CC23,WEEKDAY,,,,0.1,,0.1,,,,,,,,,,,,,,
BP10,CC24,WEEKDAY,,,,0.1,,0.2,,0.2,,,,,,,,,,,,
BP10,CC25,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP10,CC6,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,,,,,,
BP10,CG2,WEEKENDS/HOLIDAY,,,,,,,,,,,,,0.1,,,,,,,
BP10,DT1/PB6,WEEKDAY,,59.7,126.1,100.7,58.1,39.0,28.4,29.7,28.8,38.6,25.0,20.6,23.6,21.5,23.5,15.9,9.9,11.3,6.7,1.4
BP10,DT1/PB6,WEEKENDS/HOLIDAY,,30.6,39.4,29.0,29.8,38.0,34.6,36.8,30.6,39.0,29.4,27.2,22.1,28.8,23.5,20.8,16.0,11.0,9.9,3.0
BP10,EW10,WEEKENDS/HOLIDAY,,,,0.1,,,0.1,,,,,,,,,,,,,
BP10,EW11,WEEKDAY,,,,0.1,0.1,,0.1,,,,,,,,,,,,,
BP10,EW11,WEEKENDS/HOLIDAY,,,,,,,0.1,,,,,,,,,,,,,
BP10,EW12/DT14,WEEKDAY,,,,,,,,,0.1,,,,,,,,,,,
BP10,EW12/DT14,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,0.1,,,,,
BP10,EW13/NS25,WEEKENDS/HOLIDAY,,,,,,0.1,,,0.1,0.1,,,,,0.1,,,,,
BP10,EW14/NS26,WEEKDAY,,,0.1,0.9,,,,,0.1,0.1,,,,,,,,,,
BP10,EW14/NS26,WEEKENDS/HOLIDAY,,,0.2,0.2,,,,,0.1,,,,,,,,,,,
BP10,EW15,WEEKDAY,,,,,,,,,,0.1,,,,,,,,,,
BP10,EW15,WEEKENDS/HOLIDAY,,,0.1,0.1,,,,0.1,,,,0.2,0.1,0.4,,,,,,
BP10,EW16/NE3,WEEKDAY,,,,,,,,,,0.1,,,,,,,,,,
BP10,EW16/NE3,WEEKENDS/HOLIDAY,,,,,0.1,,,,,,,,,,,,,,,
BP10,EW17,WEEKDAY,,,,,,,0.2,,,,0.1,,0.2,,0.1,,,,,
BP10,EW17,WEEKENDS/HOLIDAY,,,0.1,,0.1,0.4,,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.4,,,,,
BP10,EW18,WEEKDAY,,,0.4,1.5,0.1,,0.3,,0.1,,,,0.1,,,,1.0,,,
BP10,EW18,WEEKENDS/HOLIDAY,,,0.5,0.1,,,0.4,0.1,0.1,0.1,,,,,,,1.2,0.2,,
BP10,EW19,WEEKDAY,,,2.0,1.8,0.3,0.6,0.5,0.1,,,,,0.1,,,0.1,,,,
BP10,EW19,WEEKENDS/HOLIDAY,,,0.4,0.1,0.2,0.5,,0.1,0.1,0.4,0.2,0.1,,,,,0.1,,,
BP10,EW2/DT32,WEEKDAY,,,,,,,,0.1,,,,,,,,,,,,
BP10,EW20,WEEKDAY,,,0.6,0.6,0.5,0.1,0.4,,,,0.1,0.1,0.7,3.0,1.1,,0.1,,,
BP10,EW20,WEEKENDS/HOLIDAY,,0.1,,0.2,,0.1,0.1,0.1,,,0.1,0.1,0.8,3.5,1.2,,,,0.1,
BP10,EW22,WEEKDAY,,,0.2,2.0,0.6,0.4,0.1,0.5,0.2,0.2,0.2,0.1,0.7,0.2,0.2,,,,,
BP10,EW22,WEEKENDS/HOLIDAY,,,,0.1,,0.2,0.1,,,0.2,,,1.0,0.1,0.2,,,,,
BP10,EW23,WEEKDAY,,0.8,8.5,4.3,1.6,1.1,1.2,0.7,0.8,1.6,0.5,0.7,0.5,1.2,0.3,0.1,0.2,,,
BP10,EW23,WEEKENDS/HOLIDAY,,0.8,1.1,1.1,1.4,0.2,1.0,0.8,1.2,1.4,0.9,0.8,0.8,1.1,0.5,0.8,0.4,0.4,,
BP10,EW24/NS1,WEEKDAY,,11.9,29.9,18.9,14.4,7.2,7.1,5.2,5.2,4.6,5.1,3.6,2.7,4.1,3.1,2.4,0.7,1.5,0.9,
BP10,EW24/NS1,WEEKENDS/HOLIDAY,,4.0,7.2,4.4,5.5,6.0,5.4,6.6,7.9,6.1,4.5,5.4,5.4,5.1,5.4,2.0,0.5,1.0,1.0,
BP10,EW25,WEEKDAY,,,,0.1,0.1,,,0.1,,0.1,0.1,0.1,,,,,,,,
BP10,EW25,WEEKENDS/HOLIDAY,,0.2,0.1,,0.1,,0.4,0.4,,0.2,0.1,0.1,0.1,,,,0.2,0.1,,
BP10,EW26,WEEKDAY,,1.2,1.8,0.8,1.4,0.2,0.3,0.5,0.2,0.1,0.3,0.1,0.3,0.2,0.7,0.2,0.3,,,
BP10,EW26,WEEKENDS/HOLIDAY,,,2.8,0.5,0.5,0.1,0.4,0.6,0.6,0.1,0.1,0.4,0.2,0.2,0.6,0.2,0.2,0.4,0.4,
BP10,EW27,WEEKDAY,,3.9,9.4,7.8,1.8,2.4,1.8,0.6,1.1,0.7,0.8,1.5,0.9,1.4,1.6,0.6,0.6,0.4,0.2,
BP10,EW27,WEEKENDS/HOLIDAY,,0.6,1.8,1.5,1.0,2.8,1.2,1.9,0.6,0.8,1.2,1.4,1.1,1.1,1.2,0.6,0.8,0.2,,
BP10,EW28,WEEKDAY,,0.5,3.0,1.3,1.3,0.5,0.1,0.1,0.4,0.5,0.1,0.3,,0.1,1.2,0.1,0.1,,,
BP10,EW28,WEEKENDS/HOLIDAY,,0.2,1.5,,0.2,,0.1,0.1,0.1,1.1,0.1,0.5,0.2,,0.9,0.4,0.4,,,
BP10,EW29,WEEKDAY,,5.9,9.6,6.7,1.3,0.1,0.1,0.2,0.2,0.1,,,,,0.3,,,,,
BP10,EW29,WEEKENDS/HOLIDAY,,1.2,2.8,1.6,0.2,0.1,,0.1,0.2,,0.1,0.4,0.1,0.5,0.1,0.1,,,,
BP10,EW3,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,,,,,,
BP10,EW30,WEEKDAY,,1.4,3.1,4.5,0.1,0.9,,0.1,0.1,,,,,0.1,0.3,,,,,
BP10,EW30,WEEKENDS/HOLIDAY,,0.4,1.1,1.4,,,,,,,,,,,0.1,,,,,
BP10,EW31,WEEKDAY,,0.7,2.3,1.3,0.1,0.2,,,,,0.4,,,,0.1,,,,,
BP10,EW31,WEEKENDS/HOLIDAY,,,0.9,0.2,,0.1,,,,,,,,,,,,,,
BP10,EW32,WEEKDAY,,1.3,0.4,3.0,0.3,,,,,,,,,,,,,,,
BP10,EW32,WEEKENDS/HOLIDAY,,0.9,0.6,0.9,0.2,,,,,,,,,,,,,,,
BP10,EW33,WEEKDAY,,,0.5,0.4,0.2,,,,,,,,,,,,,,,
BP10,EW33,WEEKENDS/HOLIDAY,,,0.9,0.2,,,,,,,,,,,0.1,,,0.1,,
BP10,EW6,WEEKENDS/HOLIDAY,,,0.1,,,,,,,,,,,,,,0.2,,,
BP10,EW8/CC9,WEEKDAY,,,,0.1,,,,,,,,,,,,,,,,
BP10,EW8/CC9,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,,,,,,,,,,
BP10,EW9,WEEKDAY,,,,,,,0.1,,,,,,,,,,,,,
BP10,EW9,WEEKENDS/HOLIDAY,,,,,0.1,0.1,,,,,0.2,,,,,,,,0.4,
BP10,NE1/CC29,WEEKENDS/HOLIDAY,,,,,,,,,,,,0.4,,,,,,,,
BP10,NE17/PTC,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,,,,,,,,,,
BP10,NE4/DT19,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,0.1,,0.1,,,,,,,
BP10,NS10,WEEKDAY,,0.1,1.6,2.6,1.6,1.5,0.1,0.1,1.2,0.3,0.5,0.5,0.5,0.4,0.8,0.3,0.1,,0.1,
BP10,NS10,WEEKENDS/HOLIDAY,,,0.5,1.5,0.1,0.5,0.5,0.4,0.2,0.1,0.2,0.2,0.5,0.6,0.5,0.2,0.1,,0.1,
BP10,NS11,WEEKDAY,,0.9,1.7,0.7,1.1,0.1,0.4,0.4,0.5,0.4,0.5,0.4,0.3,1.2,0.4,0.3,0.6,,0.1,
BP10,NS11,WEEKENDS/HOLIDAY,,0.1,0.9,0.4,0.5,1.1,0.4,0.1,1.4,0.8,0.1,0.8,0.4,1.0,,0.9,,0.8,0.1,
BP10,NS12,WEEKDAY,,,0.1,0.1,,0.2,0.1,,,,0.3,0.1,0.2,,,,,,0.4,
BP10,NS12,WEEKENDS/HOLIDAY,,,,,0.1,,,0.2,0.1,0.1,0.1,0.1,,,,,0.6,0.1,,
BP10,NS13,WEEKDAY,,1.4,1.6,1.1,0.8,0.8,0.6,0.4,0.6,0.7,0.2,0.2,0.3,0.5,1.1,0.1,1.0,0.8,0.1,
BP10,NS13,WEEKENDS/HOLIDAY,,0.6,0.4,0.4,1.0,0.8,0.2,0.1,1.0,0.5,0.1,0.5,0.4,0.5,1.1,0.5,0.8,0.4,0.1,
BP10,NS14,WEEKDAY,,1.8,0.6,0.6,0.1,,0.1,0.2,,0.6,0.1,0.1,0.2,0.1,,0.1,,,,
BP10,NS14,WEEKENDS/HOLIDAY,,0.8,,,,,0.1,0.2,,,,,,0.1,0.4,0.4,0.2,,,
BP10,NS15,WEEKDAY,,0.9,3.7,3.0,2.5,0.2,0.2,0.6,0.4,0.1,0.2,0.1,,0.1,,,0.1,,0.3,
BP10,NS15,WEEKENDS/HOLIDAY,,1.0,1.0,0.2,,0.1,,0.1,,,,,,0.1,,0.2,0.1,,,
BP10,NS16,WEEKDAY,,1.0,1.5,0.2,,0.4,0.3,0.2,1.0,0.2,0.5,0.5,0.5,0.2,0.1,,,0.1,0.3,
BP10,NS16,WEEKENDS/HOLIDAY,,0.1,0.1,,,,0.4,0.2,0.1,,0.4,0.1,0.4,,,0.2,,0.1,0.4,
BP10,NS17/CC15,WEEKDAY,,0.1,,,,,0.1,,,,,,,,,,,,,
BP10,NS17/CC15,WEEKENDS/HOLIDAY,,,,,,,0.1,,,,,,,,,,,,,
BP10,NS19,WEEKDAY,,,,0.1,0.1,,,,,,0.1,0.1,,,,,,,,
BP10,NS19,WEEKENDS/HOLIDAY,,,,0.1,,,0.4,,,,,,,,,,,,,
BP10,NS2,WEEKDAY,,1.3,3.7,3.9,1.3,1.7,0.7,1.2,1.4,1.4,1.7,0.8,1.2,1.9,2.5,1.2,1.2,0.3,1.2,
BP10,NS2,WEEKENDS/HOLIDAY,,0.6,0.6,1.0,1.4,1.0,0.6,1.1,1.1,1.5,1.8,1.6,0.6,1.5,0.8,0.9,1.4,0.8,1.2,
BP10,NS20,WEEKDAY,,,0.1,0.1,,0.1,,,,,,,,,,,,,,
BP10,NS20,WEEKENDS/HOLIDAY,,0.1,,,,,,,,,0.1,0.1,0.1,,,,,,,
BP10,NS21/DT11,WEEKDAY,,,,,,,,,,,,0.1,0.1,,,,,,,
BP10,NS22,WEEKENDS/HOLIDAY,,,,0.1,,0.1,,,,,,,,0.1,,,,,,
BP10,NS23,WEEKENDS/HOLIDAY,,,,,,,,0.4,,,,,0.1,,,,,,,
BP10,NS3,WEEKDAY,,0.4,0.7,2.2,1.5,1.2,0.7,1.0,1.0,1.1,1.4,0.9,0.4,1.1,1.0,0.5,0.3,0.2,0.2,
BP10,NS3,WEEKENDS/HOLIDAY,,0.2,0.6,3.1,3.0,2.9,1.5,2.5,1.5,0.4,1.4,1.2,1.2,1.4,1.4,0.2,,0.2,0.8,0.1
BP10,NS4/BP1,WEEKDAY,,12.0,34.7,18.6,9.1,8.1,8.7,8.3,8.6,7.9,9.6,7.1,5.4,8.0,7.5,2.9,1.5,2.0,1.7,1.3
BP10,NS4/BP1,WEEKENDS/HOLIDAY,,6.0,10.6,5.4,5.5,6.1,9.2,12.0,11.6,10.5,7.0,9.5,7.6,10.5,7.1,3.6,1.9,2.6,2.1,2.8
BP10,NS5,WEEKDAY,,0.9,6.5,4.0,2.5,1.5,2.1,1.1,0.4,3.1,2.1,2.0,2.1,3.0,2.4,3.2,0.5,0.7,1.5,0.7
BP10,NS5,WEEKENDS/HOLIDAY,,1.5,0.9,1.2,2.4,0.6,1.8,2.0,1.8,2.4,1.6,1.5,1.2,1.1,1.2,0.6,0.6,0.1,1.2,0.6
BP10,NS7,WEEKDAY,,1.7,3.2,3.7,0.9,,,,0.1,,,,,0.6,0.4,,,,,
BP10,NS7,WEEKENDS/HOLIDAY,,1.8,0.9,1.9,0.4,0.1,,,,0.2,,,,0.6,0.4,,,,,
BP10,NS8,WEEKDAY,,1.3,1.7,0.7,0.4,0.2,0.2,0.7,0.3,0.1,,0.2,0.1,0.4,,0.1,0.2,,,
BP10,NS8,WEEKENDS/HOLIDAY,,1.5,0.4,0.1,,,0.4,0.5,0.1,0.4,0.4,0.2,,0.1,0.1,0.1,0.6,,,
BP10,NS9/TE2,WEEKDAY,,3.0,1.3,3.9,0.6,0.8,0.5,0.7,1.0,1.1,1.2,1.1,1.1,2.6,1.3,0.4,0.3,0.1,,
BP10,NS9/TE2,WEEKENDS/HOLIDAY,,1.8,0.5,2.0,1.2,0.5,0.6,1.4,0.4,1.4,1.1,1.1,0.5,2.4,0.4,0.6,0.8,0.1,0.1,
BP10,TE3,WEEKDAY,,,,,0.2,0.1,,,,,0.2,,,,,,,,,
BP10,TE3,WEEKENDS/HOLIDAY,,,,,,,,,,,0.2,0.1,,,,,,,,
BP11,BP10,WEEKDAY,,0.6,2.7,5.0,5.5,2.4,0.5,0.3,0.2,0.5,0.5,0.1,0.6,4.7,6.1,3.5,0.5,0.3,,
BP11,BP10,WEEKENDS/HOLIDAY,,,0.2,0.1,0.4,0.2,1.0,0.5,0.1,0.8,,0.2,0.4,0.2,0.2,0.2,0.2,0.2,,
BP11,BP12,WEEKDAY,,0.1,4.2,4.3,2.3,2.2,1.9,2.0,2.3,3.2,2.3,2.3,2.4,2.4,3.1,2.4,1.6,1.1,0.3,1.2
BP11,BP12,WEEKENDS/HOLIDAY,,0.2,0.5,0.6,1.2,2.5,2.2,4.5,2.6,3.0,1.1,1.8,2.2,2.8,2.6,1.5,1.9,1.5,0.5,1.0
BP11,BP13,WEEKDAY,,2.5,2.7,5.1,1.5,2.6,1.8,2.7,2.4,2.5,2.5,2.4,1.9,4.1,3.8,2.3,1.2,0.7,0.4,1.0
BP11,BP13,WEEKENDS/HOLIDAY,,0.8,1.6,3.0,2.4,3.2,1.6,3.4,2.0,4.1,2.8,1.8,2.2,3.0,2.9,1.9,0.6,0.9,0.1,0.5
BP11,BP2,WEEKDAY,,1.3,2.2,2.0,4.0,1.8,0.6,1.1,2.0,2.1,0.9,1.3,1.9,3.3,2.5,2.0,1.1,1.4,1.0,0.1
BP11,BP2,WEEKENDS/HOLIDAY,,1.4,0.4,0.6,1.1,1.5,1.2,1.2,2.1,2.6,1.6,1.0,1.5,1.5,2.5,0.9,1.1,2.9,2.5,
BP11,BP3,WEEKDAY,,0.4,4.7,6.2,3.0,2.2,1.9,1.0,0.8,8.2,2.4,1.9,2.1,3.6,4.8,4.1,1.0,1.0,1.4,0.1
BP11,BP3,WEEKENDS/HOLIDAY,,0.1,1.1,1.1,2.0,1.2,2.5,2.1,2.8,1.2,3.8,1.5,0.9,1.0,3.0,2.8,1.5,1.2,2.0,0.1
BP11,BP4,WEEKDAY,,0.1,1.9,11.3,11.2,6.8,1.4,1.5,5.9,2.8,1.6,2.0,1.5,1.9,3.0,1.7,0.5,0.7,1.3,
BP11,BP4,WEEKENDS/HOLIDAY,,0.4,1.0,0.8,0.6,1.4,0.6,0.6,1.4,1.5,1.1,1.2,0.6,1.4,1.6,1.2,1.4,0.2,1.4,
BP11,BP5,WEEKDAY,,6.3,18.8,11.1,6.0,3.7,3.8,4.3,4.2,6.3,2.6,3.6,5.4,5.8,3.6,2.1,1.3,0.7,0.6,1.0
BP11,BP5,WEEKENDS/HOLIDAY,,1.5,1.8,1.8,1.2,5.0,4.5,4.1,4.0,2.1,3.8,1.8,2.1,3.4,1.5,2.9,2.4,1.5,0.9,1.1
BP11,BP7,WEEKDAY,,4.5,6.7,5.4,1.7,1.7,1.4,1.0,0.4,0.8,1.3,0.5,2.5,2.0,1.3,1.2,0.3,0.3,0.4,0.1
BP11,BP7,WEEKENDS/HOLIDAY,,1.0,0.2,0.6,0.8,1.1,1.0,2.0,0.9,1.1,1.8,1.4,1.4,0.8,0.4,0.8,0.5,0.1,0.5,
BP11,BP8,WEEKDAY,,9.0,23.6,19.3,7.8,3.3,0.5,1.4,1.1,0.6,1.6,2.4,0.8,7.5,4.8,3.1,0.5,0.4,0.9,0.3
BP11,BP8,WEEKENDS/HOLIDAY,,0.2,1.2,0.4,0.6,0.9,1.4,1.5,0.9,0.6,1.8,1.4,0.8,1.6,0.5,0.5,0.1,0.2,1.0,0.5
BP11,BP9,WEEKDAY,,3.9,9.1,19.2,12.6,4.0,0.8,0.6,0.5,0.5,0.4,1.1,0.5,6.5,4.2,2.4,0.6,0.2,,
BP11,BP9,WEEKENDS/HOLIDAY,,0.1,0.2,0.1,1.2,0.4,2.1,1.0,1.1,0.5,0.9,0.6,0.2,0.1,0.2,0.2,,0.1,0.1,
BP11,CC11,WEEKENDS/HOLIDAY,,,,,,0.1,0.1,,,,,,,,,,,,,
BP11,CC16,WEEKENDS/HOLIDAY,,,,,0.1,,,,,,,,,,,,,,,
BP11,CC20,WEEKDAY,,,,,,,,0.1,,,,,,,,,,,,
BP11,CC21,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,0.1,,,,
BP11,CC22/EW21,WEEKDAY,,0.5,,1.1,0.6,0.2,0.2,0.1,0.2,0.3,0.1,,0.1,0.2,,,,,,
BP11,CC22/EW21,WEEKENDS/HOLIDAY,,0.4,,0.1,0.5,0.1,0.2,0.1,0.1,0.1,0.1,,,,,0.1,,0.1,,
BP11,CC23,WEEKENDS/HOLIDAY,,0.1,,,,,,,,0.1,0.1,,,,,,,,,
BP11,CC24,WEEKDAY,,,,,0.1,,0.1,0.1,0.2,0.1,0.1,0.2,,,,,,,,
BP11,CC24,WEEKENDS/HOLIDAY,,,,,,,,0.2,,0.2,0.2,,,,,,,,,
BP11,CC27,WEEKDAY,,0.1,,,,,,,,,,,,,,,,,,
BP11,CC27,WEEKENDS/HOLIDAY,,0.1,,,,0.1,,,,,,,,,,,,,,
BP11,CC3,WEEKENDS/HOLIDAY,,,,,0.1,,,,,,,,,,,,,,,
BP11,CC7,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,,,,,,,,
BP11,DT1/PB6,WEEKDAY,,69.1,142.5,150.3,66.2,38.1,29.0,30.6,33.7,35.5,27.5,24.6,22.3,28.8,32.6,17.4,10.6,6.3,3.1,0.8
BP11,DT1/PB6,WEEKENDS/HOLIDAY,,29.1,36.6,31.2,28.8,39.9,39.2,40.2,39.2,35.5,30.4,34.1,31.1,30.6,29.9,15.4,10.2,6.9,5.4,1.4
BP11,DT29,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,0.1,,,,
BP11,EW1,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,,0.1,,,,,,,,
BP11,EW11,WEEKDAY,,,,,,,,,,,0.1,,,,,,,,,
BP11,EW11,WEEKENDS/HOLIDAY,,,,,,0.1,,0.1,,,,,,,,,,,,
BP11,EW12/DT14,WEEKENDS/HOLIDAY,,,,0.1,0.1,,,,0.2,0.2,,,,,,,,,,
BP11,EW13/NS25,WEEKDAY,,,,,,,,0.1,,,,,,0.1,,,,,,
BP11,EW13/NS25,WEEKENDS/HOLIDAY,,,,,,0.1,,,0.1,,0.1,0.1,0.1,,,,,,,
BP11,EW14/NS26,WEEKDAY,,0.5,,,,,,,,,,0.1,,0.1,,,,,,
BP11,EW15,WEEKDAY,,,1.0,0.1,1.1,0.3,0.1,,,0.1,,,,,0.1,,,,,
BP11,EW15,WEEKENDS/HOLIDAY,,,,,0.1,0.2,,0.2,0.1,,,0.4,,,,,,,,
BP11,EW16/NE3,WEEKDAY,,,,0.2,0.1,,,,,,,,,,,,,,,
BP11,EW16/NE3,WEEKENDS/HOLIDAY,,,,,0.1,,,,,0.1,,,,0.1,,,,,,
BP11,EW17,WEEKDAY,,,,0.8,0.4,0.3,0.5,0.3,0.3,0.2,0.1,,0.1,0.2,0.1,,,,,
BP11,EW17,WEEKENDS/HOLIDAY,,,,,0.1,0.2,1.0,0.5,0.5,,0.1,0.6,0.2,0.2,0.2,0.4,0.2,,0.1,
BP11,EW18,WEEKDAY,,0.3,1.3,2.0,1.3,1.1,0.3,0.1,,0.2,0.1,,0.1,0.4,0.1,0.4,,,,
BP11,EW18,WEEKENDS/HOLIDAY,,,0.9,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.4,,,,0.2,,,,,
BP11,EW19,WEEKDAY,,0.1,1.3,2.6,1.6,0.4,0.2,0.1,,0.2,,0.2,0.1,1.1,,,,,,
BP11,EW19,WEEKENDS/HOLIDAY,,,0.2,0.5,,0.4,0.1,1.2,,0.2,,0.1,,0.5,,,,0.1,,
BP11,EW2/DT32,WEEKDAY,,,,,,,,,0.1,,,,,,,,,,,
BP11,EW2/DT32,WEEKENDS/HOLIDAY,,,,,0.1,,,,,,0.2,,,,,,,,,
BP11,EW20,WEEKDAY,,0.4,1.7,1.9,0.7,0.5,0.3,0.2,,0.3,0.2,0.1,0.1,0.1,0.2,,0.1,,,
BP11,EW20,WEEKENDS/HOLIDAY,,,0.9,0.2,,0.1,0.9,0.6,0.5,0.4,0.1,,,0.4,0.1,,,0.1,0.1,
BP11,EW22,WEEKDAY,,1.3,1.2,3.0,1.8,0.8,0.3,0.6,1.0,0.8,0.5,,,,,,,0.1,,
BP11,EW22,WEEKENDS/HOLIDAY,,0.9,0.1,0.8,0.1,,,,,,,,,,,,0.1,,,
BP11,EW23,WEEKDAY,,2.4,10.3,7.5,3.0,5.6,2.3,2.5,2.0,2.0,1.7,1.2,1.0,1.2,0.8,0.4,0.4,0.3,0.4,
BP11,EW23,WEEKENDS/HOLIDAY,,1.0,3.4,3.2,3.2,6.5,2.0,3.0,3.8,1.5,1.0,1.2,1.9,0.9,1.2,,0.4,0.8,0.4,0.1
BP11,EW24/NS1,WEEKDAY,,10.9,26.5,27.5,16.5,11.5,8.1,9.3,5.8,7.6,5.0,3.7,3.9,3.5,5.3,5.0,1.7,1.4,,
