DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,2107.0,2289.0
WEEKDAY,BP11,2132.0,1819.0
WEEKDAY,BP12,1727.0,1438.0
WEEKDAY,BP13,951.0,673.0
WEEKDAY,BP14,0.0,0.0
WEEKDAY,BP2,1852.0,1538.0
WEEKDAY,BP3,2459.0,2132.0
WEEKDAY,BP4,2501.0,2368.0
WEEKDAY,BP5,1406.0,1049.0
WEEKDAY,BP7,769.0,811.0
WEEKDAY,BP8,1369.0,1237.0
WEEKDAY,BP9,1635.0,1532.0
WEEKDAY,CC10/DT26,7346.0,6984.0
WEEKDAY,CC11,7344.0,7386.0
WEEKDAY,CC12,2624.0,2252.0
WEEKDAY,CC14,3197.0,3013.0
WEEKDAY,CC16,4364.0,4193.0
WEEKDAY,CC17,1610.0,1552.0
WEEKDAY,CC19/DT9,1956.0,2162.0
WEEKDAY,CC2,909.0,883.0
WEEKDAY,CC20,2177.0,2199.0
WEEKDAY,CC21,2947.0,3199.0
WEEKDAY,CC22/EW21,8426.0,7605.0
WEEKDAY,CC23,3526.0,3489.0
WEEKDAY,CC24,8077.0,7745.0
WEEKDAY,CC25,3014.0,2877.0
WEEKDAY,CC26,2406.0,2568.0
WEEKDAY,CC27,1338.0,1394.0
WEEKDAY,CC28,1735.0,1678.0
WEEKDAY,CC3,1562.0,1459.0
WEEKDAY,CC4/DT15,3537.0,3534.0
WEEKDAY,CC5,1224.0,1240.0
WEEKDAY,CC6,2174.0,2157.0
WEEKDAY,CC7,2831.0,2796.0
WEEKDAY,CC8,3675.0,3133.0
WEEKDAY,CE1/DT16,2148.0,2080.0
WEEKDAY,CG1/DT35,4824.0,4858.0
WEEKDAY,CG2,2971.0,2868.0
WEEKDAY,DT1/PB6,15832.0,17227.0
WEEKDAY,DT10,1842.0,1414.0
WEEKDAY,DT13,2656.0,2719.0
WEEKDAY,DT17,3423.0,3356.0
WEEKDAY,DT18,3747.0,3934.0
WEEKDAY,DT2,1168.0,890.0
WEEKDAY,DT20,1464.0,1533.0
WEEKDAY,DT21,1600.0,1386.0
WEEKDAY,DT22,2109.0,2221.0
WEEKDAY,DT23,1332.0,1292.0
WEEKDAY,DT24,2486.0,2501.0
WEEKDAY,DT25,1852.0,1984.0
WEEKDAY,DT27,3559.0,3568.0
WEEKDAY,DT28,4375.0,4283.0
WEEKDAY,DT29,3416.0,3138.0
WEEKDAY,DT3,2571.0,2243.0
WEEKDAY,DT30,3051.0,3019.0
WEEKDAY,DT31,3350.0,3706.0
WEEKDAY,DT33,7658.0,7411.0
WEEKDAY,DT34,1500.0,1359.0
WEEKDAY,DT5,3862.0,4040.0
WEEKDAY,DT6,1799.0,1679.0
WEEKDAY,DT7,1390.0,1406.0
WEEKDAY,DT8,2005.0,1796.0
WEEKDAY,EW1,13264.0,12943.0
WEEKDAY,EW10,4710.0,4748.0
WEEKDAY,EW11,7909.0,7799.0
WEEKDAY,EW12/DT14,12936.0,13574.0
WEEKDAY,EW13/NS25,10038.0,10320.0
WEEKDAY,EW14/NS26,12193.0,11791.0
WEEKDAY,EW15,11324.0,11905.0
WEEKDAY,EW16/NE3,14862.0,14021.0
WEEKDAY,EW17,12171.0,12753.0
WEEKDAY,EW18,7596.0,7948.0
WEEKDAY,EW19,6040.0,5691.0
WEEKDAY,EW2/DT32,22904.0,23791.0
WEEKDAY,EW20,7436.0,7055.0
WEEKDAY,EW22,3453.0,3465.0
WEEKDAY,EW23,19598.0,20099.0
WEEKDAY,EW24/NS1,32436.0,33715.0
WEEKDAY,EW25,4075.0,3570.0
WEEKDAY,EW26,17308.0,15418.0
WEEKDAY,EW27,22245.0,25625.0
WEEKDAY,EW28,13816.0,10750.0
WEEKDAY,EW29,9199.0,9839.0
WEEKDAY,EW3,8068.0,8071.0
WEEKDAY,EW30,2313.0,2104.0
WEEKDAY,EW31,2252.0,1946.0
WEEKDAY,EW32,2208.0,2054.0
WEEKDAY,EW33,1377.0,1223.0
WEEKDAY,EW4,6638.0,5806.0
WEEKDAY,EW5,14998.0,14983.0
WEEKDAY,EW6,3960.0,4731.0
WEEKDAY,EW7,6183.0,7280.0
WEEKDAY,EW8/CC9,16516.0,16637.0
WEEKDAY,EW9,8407.0,8241.0
WEEKDAY,NE1/CC29,10363.0,10614.0
WEEKDAY,NE10,6365.0,6628.0
WEEKDAY,NE11,2217.0,2002.0
WEEKDAY,NE12/CC13,11164.0,10350.0
WEEKDAY,NE13,8781.0,8868.0
WEEKDAY,NE14,14296.0,14305.0
WEEKDAY,NE15,6878.0,6870.0
WEEKDAY,NE16/STC,19194.0,19902.0
WEEKDAY,NE17/PTC,16730.0,16259.0
WEEKDAY,NE4/DT19,16410.0,16386.0
WEEKDAY,NE5,3868.0,3695.0
WEEKDAY,NE7/DT12,8933.0,9233.0
WEEKDAY,NE8,7963.0,9091.0
WEEKDAY,NE9,10844.0,9602.0
WEEKDAY,NS10,26142.0,23016.0
WEEKDAY,NS11,20855.0,21316.0
WEEKDAY,NS12,5689.0,4971.0
WEEKDAY,NS13,25990.0,27613.0
WEEKDAY,NS14,16484.0,14961.0
WEEKDAY,NS15,12460.0,11693.0
WEEKDAY,NS16,24244.0,26227.0
WEEKDAY,NS17/CC15,9082.0,5614.0
WEEKDAY,NS18,7538.0,6922.0
WEEKDAY,NS19,17194.0,18541.0
WEEKDAY,NS2,13812.0,14660.0
WEEKDAY,NS20,17626.0,16950.0
WEEKDAY,NS21/DT11,17662.0,18045.0
WEEKDAY,NS22,17508.0,18551.0
WEEKDAY,NS23,8530.0,9264.0
WEEKDAY,NS24/NE6/CC1,9652.0,8586.0
WEEKDAY,NS27/CE2,1010.0,979.0
WEEKDAY,NS28,586.0,522.0
WEEKDAY,NS3,9848.0,9554.0
WEEKDAY,NS4/BP1,19279.0,20891.0
WEEKDAY,NS5,16021.0,15444.0
WEEKDAY,NS7,2898.0,3100.0
WEEKDAY,NS8,12918.0,10443.0
WEEKDAY,NS9/TE2,20225.0,25383.0
WEEKDAY,PE1,1631.0,1638.0
WEEKDAY,PE2,2605.0,2545.0
