,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
WEEKDAY,BP8,BP9,,20.0,238.0,293.0,198.0,143.0,145.0,155.0,205.0,262.0,222.0,255.0,340.0,516.0,566.0,375.0,287.0,227.0,176.0,50.0
WEEKDAY,BP9,BP10,,14.0,128.0,168.0,155.0,127.0,131.0,139.0,173.0,204.0,168.0,190.0,253.0,381.0,431.0,278.0,224.0,170.0,130.0,39.0
WEEKDAY,BP9,BP8,,111.0,262.0,309.0,177.0,111.0,90.0,93.0,124.0,127.0,97.0,65.0,68.0,112.0,111.0,73.0,36.0,17.0,10.0,1.0
WEEKDAY,CC10,CC11,2.0,398.0,1927.0,3032.0,2387.0,1271.0,950.0,936.0,1207.0,1302.0,1180.0,1355.0,1802.0,3621.0,4480.0,2304.0,1702.0,1596.0,1184.0,368.0
WEEKDAY,CC10,DT25,,897.0,2926.0,5166.0,4683.0,2828.0,1867.0,1606.0,1549.0,1477.0,1195.0,1136.0,1441.0,2419.0,2862.0,1432.0,854.0,734.0,551.0,162.0
WEEKDAY,CC10,DT27,24.0,362.0,1891.0,3178.0,2495.0,1324.0,1119.0,1315.0,1754.0,1971.0,2098.0,2650.0,3616.0,6611.0,7720.0,4584.0,3557.0,3394.0,2681.0,990.0
WEEKDAY,CC10,EW8,,795.0,3423.0,5953.0,5649.0,3763.0,2909.0,2601.0,2586.0,2513.0,2024.0,1936.0,2293.0,3688.0,4540.0,2280.0,1250.0,1102.0,806.0,188.0
WEEKDAY,CC11,CC10,,583.0,2621.0,4831.0,4193.0,2283.0,1577.0,1382.0,1501.0,1521.0,1229.0,1270.0,1674.0,2873.0,3305.0,1622.0,973.0,885.0,653.0,126.0
WEEKDAY,CC11,CC12,,342.0,1739.0,2562.0,1777.0,1036.0,855.0,911.0,1218.0,1279.0,1243.0,1496.0,2109.0,4588.0,5826.0,2918.0,1961.0,1746.0,1305.0,403.0
WEEKDAY,CC12,CC11,,781.0,3335.0,6353.0,5758.0,2879.0,1760.0,1447.0,1523.0,1562.0,1198.0,1187.0,1496.0,2454.0,2629.0,1329.0,819.0,822.0,594.0,110.0
WEEKDAY,CC12,NE12,,345.0,1720.0,2674.0,1917.0,1150.0,984.0,975.0,1306.0,1553.0,1321.0,1574.0,2217.0,4672.0,5867.0,2883.0,1923.0,1707.0,1278.0,394.0
WEEKDAY,CC14,NE12,,722.0,2923.0,5285.0,4533.0,2364.0,1656.0,1502.0,1808.0,1937.0,1631.0,1871.0,2608.0,4682.0,4878.0,2367.0,1497.0,1456.0,975.0,213.0
WEEKDAY,CC14,NS17,,872.0,4059.0,6172.0,3985.0,2156.0,1475.0,1349.0,1583.0,1592.0,1362.0,1581.0,2053.0,3989.0,4792.0,2378.0,1619.0,1517.0,1099.0,307.0
WEEKDAY,CC16,CC17,1.0,1165.0,4215.0,5846.0,3830.0,2064.0,1304.0,1152.0,1300.0,1198.0,976.0,973.0,1188.0,2088.0,2257.0,1031.0,612.0,569.0,367.0,95.0
WEEKDAY,CC16,NS17,2.0,320.0,1386.0,2305.0,1683.0,885.0,714.0,797.0,1097.0,1229.0,1120.0,1430.0,2182.0,4211.0,4356.0,2186.0,1410.0,1315.0,886.0,244.0
WEEKDAY,CC17,CC16,3.0,301.0,1424.0,2471.0,1710.0,887.0,686.0,743.0,1022.0,1176.0,1081.0,1407.0,2154.0,4164.0,4200.0,2197.0,1460.0,1359.0,919.0,257.0
WEEKDAY,CC17,CC19,1.0,1198.0,4316.0,5990.0,3982.0,2185.0,1377.0,1205.0,1340.0,1255.0,1016.0,1057.0,1230.0,2144.0,2347.0,1063.0,621.0,584.0,374.0,94.0
WEEKDAY,CC19,CC17,3.0,297.0,1460.0,2534.0,1769.0,908.0,706.0,771.0,1071.0,1167.0,1108.0,1429.0,2230.0,4329.0,4358.0,2300.0,1537.0,1438.0,977.0,276.0
WEEKDAY,CC19,CC20,1.0,1849.0,6177.0,8156.0,5533.0,3128.0,2099.0,2081.0,2417.0,2457.0,2236.0,2425.0,3009.0,5060.0,5342.0,3004.0,2388.0,2470.0,1730.0,514.0
WEEKDAY,CC19,DT10,,1060.0,3647.0,6881.0,6579.0,4554.0,3584.0,3284.0,3346.0,3218.0,2754.0,2745.0,3297.0,5394.0,5544.0,2607.0,1508.0,1219.0,828.0,203.0
WEEKDAY,CC19,DT8,24.0,187.0,1544.0,2449.0,1261.0,804.0,745.0,860.0,1173.0,1368.0,1395.0,1730.0,2287.0,4013.0,4611.0,2853.0,2171.0,2105.0,1553.0,564.0
WEEKDAY,CC2,CC3,,40.0,117.0,197.0,259.0,253.0,193.0,170.0,177.0,175.0,178.0,185.0,194.0,255.0,302.0,190.0,119.0,92.0,61.0,16.0
WEEKDAY,CC2,NS24,,6.0,34.0,50.0,92.0,71.0,98.0,161.0,192.0,197.0,210.0,265.0,314.0,513.0,601.0,410.0,338.0,352.0,383.0,113.0
WEEKDAY,CC20,CC19,3.0,829.0,3050.0,5370.0,4309.0,2912.0,2370.0,2295.0,2678.0,2648.0,2400.0,2869.0,4042.0,7688.0,7826.0,3911.0,2494.0,2170.0,1457.0,381.0
WEEKDAY,CC20,CC21,1.0,1833.0,5953.0,8090.0,5505.0,3145.0,2116.0,2101.0,2439.0,2488.0,2232.0,2380.0,3003.0,5034.0,5281.0,2972.0,2366.0,2436.0,1699.0,510.0
WEEKDAY,CC21,CC20,3.0,834.0,3056.0,5261.0,4217.0,2847.0,2334.0,2286.0,2659.0,2573.0,2396.0,2924.0,4022.0,7675.0,7809.0,3916.0,2513.0,2197.0,1469.0,385.0
WEEKDAY,CC21,EW21,1.0,1824.0,5933.0,7977.0,5406.0,3060.0,2044.0,2043.0,2387.0,2498.0,2228.0,2357.0,2954.0,4896.0,5112.0,2937.0,2402.0,2468.0,1760.0,534.0
WEEKDAY,CC23,CC24,,701.0,2223.0,3636.0,2804.0,1574.0,947.0,862.0,949.0,1053.0,728.0,562.0,488.0,764.0,808.0,403.0,259.0,179.0,91.0,21.0
WEEKDAY,CC23,EW21,1.0,57.0,304.0,663.0,541.0,364.0,474.0,664.0,915.0,831.0,856.0,1325.0,1895.0,3933.0,4210.0,2535.0,1499.0,1126.0,743.0,248.0
WEEKDAY,CC24,CC23,1.0,60.0,292.0,646.0,544.0,372.0,440.0,599.0,793.0,663.0,663.0,1016.0,1464.0,3050.0,3075.0,1898.0,1151.0,918.0,574.0,215.0
WEEKDAY,CC24,CC25,,432.0,1187.0,1507.0,1166.0,584.0,428.0,457.0,515.0,508.0,384.0,421.0,520.0,903.0,956.0,476.0,305.0,220.0,104.0,25.0
WEEKDAY,CC25,CC24,,82.0,459.0,858.0,650.0,383.0,262.0,261.0,332.0,367.0,345.0,442.0,577.0,1275.0,1401.0,1060.0,633.0,512.0,376.0,163.0
WEEKDAY,CC25,CC26,,297.0,820.0,1117.0,989.0,533.0,423.0,463.0,502.0,445.0,344.0,397.0,499.0,909.0,955.0,467.0,264.0,159.0,71.0,16.0
WEEKDAY,CC26,CC25,,89.0,463.0,819.0,546.0,285.0,188.0,185.0,257.0,333.0,308.0,344.0,472.0,994.0,1109.0,837.0,557.0,512.0,354.0,138.0
WEEKDAY,CC26,CC27,,125.0,386.0,817.0,801.0,476.0,423.0,455.0,504.0,426.0,348.0,406.0,511.0,1021.0,1046.0,601.0,290.0,156.0,93.0,23.0
WEEKDAY,CC27,CC26,,194.0,681.0,894.0,612.0,293.0,174.0,183.0,255.0,344.0,299.0,320.0,428.0,731.0,888.0,592.0,499.0,496.0,323.0,127.0
WEEKDAY,CC27,CC28,,106.0,285.0,523.0,508.0,374.0,395.0,452.0,513.0,420.0,359.0,436.0,555.0,1170.0,1329.0,758.0,355.0,192.0,115.0,28.0
WEEKDAY,CC28,CC27,,209.0,762.0,1191.0,882.0,406.0,200.0,189.0,266.0,368.0,303.0,308.0,379.0,597.0,678.0,476.0,444.0,453.0,307.0,119.0
WEEKDAY,CC28,NE1,,129.0,352.0,601.0,594.0,448.0,440.0,508.0,545.0,439.0,377.0,453.0,548.0,1154.0,1350.0,771.0,328.0,181.0,105.0,25.0
WEEKDAY,CC3,CC2,,5.0,28.0,84.0,126.0,94.0,110.0,143.0,162.0,181.0,178.0,208.0,225.0,302.0,382.0,273.0,245.0,268.0,251.0,71.0
WEEKDAY,CC3,CC4,,4.0,11.0,32.0,64.0,45.0,46.0,80.0,128.0,162.0,174.0,208.0,234.0,281.0,329.0,264.0,227.0,218.0,169.0,47.0
WEEKDAY,CC4,CC3,,17.0,79.0,151.0,197.0,164.0,189.0,194.0,202.0,195.0,170.0,169.0,166.0,214.0,278.0,142.0,80.0,41.0,25.0,11.0
WEEKDAY,CC4,CC5,5.0,36.0,224.0,484.0,490.0,358.0,298.0,346.0,423.0,488.0,522.0,689.0,812.0,1265.0,1671.0,1106.0,843.0,864.0,715.0,323.0
WEEKDAY,CC4,CE1,,385.0,1079.0,1913.0,2415.0,1638.0,1084.0,948.0,972.0,1228.0,924.0,703.0,726.0,845.0,1037.0,702.0,487.0,499.0,316.0,53.0
WEEKDAY,CC4,EW12,17.0,27.0,224.0,457.0,464.0,323.0,364.0,480.0,569.0,592.0,684.0,1010.0,1175.0,1906.0,2564.0,1804.0,1433.0,1495.0,1314.0,671.0
WEEKDAY,CC5,CC4,,182.0,619.0,1244.0,1543.0,1008.0,705.0,628.0,657.0,684.0,532.0,466.0,516.0,783.0,945.0,499.0,321.0,274.0,236.0,69.0
WEEKDAY,CC5,CC6,5.0,23.0,172.0,322.0,301.0,233.0,237.0,297.0,379.0,429.0,487.0,648.0,787.0,1247.0,1655.0,1112.0,853.0,881.0,734.0,325.0
WEEKDAY,CC6,CC5,,181.0,612.0,1284.0,1597.0,1041.0,707.0,624.0,638.0,661.0,506.0,425.0,462.0,643.0,769.0,388.0,253.0,213.0,164.0,39.0
WEEKDAY,CC6,CC7,5.0,17.0,153.0,282.0,273.0,184.0,197.0,262.0,349.0,411.0,482.0,657.0,830.0,1272.0,1672.0,1170.0,1032.0,1100.0,938.0,401.0
WEEKDAY,CC7,CC6,,206.0,711.0,1413.0,1693.0,1156.0,810.0,720.0,711.0,739.0,547.0,462.0,493.0,691.0,829.0,391.0,179.0,128.0,76.0,14.0
WEEKDAY,CC7,CC8,4.0,46.0,265.0,379.0,358.0,231.0,250.0,348.0,470.0,520.0,537.0,686.0,877.0,1372.0,1722.0,1136.0,974.0,1037.0,913.0,388.0
WEEKDAY,CC8,CC7,,218.0,788.0,1727.0,1786.0,1164.0,813.0,720.0,720.0,792.0,571.0,501.0,547.0,726.0,898.0,454.0,224.0,175.0,98.0,21.0
WEEKDAY,CC8,EW8,5.0,59.0,317.0,485.0,491.0,305.0,376.0,504.0,711.0,739.0,652.0,793.0,996.0,1474.0,1740.0,1136.0,967.0,992.0,899.0,383.0
WEEKDAY,CE1,CC4,21.0,22.0,207.0,450.0,523.0,318.0,327.0,517.0,682.0,615.0,670.0,1024.0,1195.0,1902.0,2590.0,1832.0,1400.0,1319.0,1172.0,746.0
WEEKDAY,CE1,DT17,3.0,120.0,461.0,1279.0,1775.0,988.0,445.0,421.0,458.0,562.0,417.0,421.0,434.0,525.0,636.0,443.0,324.0,320.0,272.0,123.0
WEEKDAY,CE1,NS27,,16.0,51.0,113.0,113.0,55.0,37.0,38.0,47.0,53.0,43.0,37.0,43.0,41.0,56.0,34.0,15.0,8.0,8.0,1.0
WEEKDAY,CG1,CG2,,65.0,305.0,464.0,436.0,355.0,347.0,361.0,396.0,429.0,335.0,264.0,265.0,302.0,391.0,244.0,159.0,81.0,23.0,3.0
WEEKDAY,CG1,DT34,,8.0,37.0,71.0,95.0,62.0,52.0,94.0,175.0,195.0,202.0,258.0,347.0,544.0,761.0,590.0,450.0,380.0,273.0,73.0
WEEKDAY,CG1,EW4,1.0,38.0,93.0,223.0,303.0,188.0,137.0,164.0,204.0,251.0,325.0,494.0,660.0,1010.0,1250.0,756.0,609.0,636.0,552.0,97.0
WEEKDAY,CG2,CG1,1.0,19.0,30.0,106.0,163.0,117.0,80.0,89.0,115.0,170.0,261.0,386.0,460.0,548.0,533.0,393.0,405.0,543.0,534.0,94.0
WEEKDAY,DT1,BP13,,19.0,173.0,249.0,137.0,92.0,74.0,104.0,138.0,160.0,153.0,162.0,248.0,511.0,642.0,420.0,241.0,185.0,130.0,31.0
WEEKDAY,DT1,BP5,,365.0,1294.0,1473.0,860.0,558.0,463.0,494.0,656.0,731.0,647.0,645.0,775.0,1237.0,1424.0,960.0,715.0,695.0,493.0,146.0
WEEKDAY,DT1,BP7,,46.0,254.0,314.0,237.0,183.0,170.0,177.0,246.0,284.0,275.0,295.0,411.0,659.0,699.0,465.0,364.0,298.0,217.0,62.0
WEEKDAY,DT1,DT2,,604.0,2208.0,3966.0,3192.0,1915.0,1312.0,1137.0,1086.0,1031.0,831.0,704.0,764.0,1098.0,1136.0,573.0,336.0,304.0,174.0,34.0
WEEKDAY,DT10,CC19,24.0,770.0,3159.0,4076.0,2528.0,1606.0,1391.0,1627.0,2084.0,2387.0,2466.0,2949.0,3806.0,6475.0,7157.0,4544.0,3845.0,3920.0,2856.0,975.0
WEEKDAY,DT10,NS21,,1052.0,3580.0,6961.0,6790.0,4731.0,3721.0,3421.0,3487.0,3378.0,2868.0,2797.0,3363.0,5515.0,5656.0,2668.0,1534.0,1241.0,837.0,212.0
WEEKDAY,DT13,EW12,,927.0,3179.0,5502.0,5812.0,4163.0,3196.0,2952.0,3181.0,3196.0,2870.0,2843.0,3376.0,5193.0,5525.0,3129.0,2339.0,2337.0,1560.0,406.0
WEEKDAY,DT13,NE7,21.0,792.0,2978.0,4048.0,3177.0,2403.0,2109.0,2156.0,2464.0,2721.0,2666.0,3209.0,3824.0,6174.0,7186.0,4525.0,3662.0,3795.0,3048.0,1233.0
WEEKDAY,DT17,CE1,1.0,67.0,157.0,247.0,332.0,301.0,307.0,418.0,583.0,536.0,503.0,517.0,673.0,1211.0,1852.0,1161.0,604.0,410.0,312.0,111.0
WEEKDAY,DT17,DT18,3.0,12.0,92.0,235.0,308.0,266.0,263.0,439.0,574.0,390.0,361.0,401.0,447.0,581.0,786.0,546.0,375.0,354.0,292.0,130.0
WEEKDAY,DT18,DT17,,79.0,224.0,318.0,465.0,375.0,305.0,365.0,518.0,688.0,455.0,369.0,372.0,502.0,635.0,396.0,252.0,195.0,153.0,46.0
WEEKDAY,DT18,NE4,6.0,8.0,72.0,195.0,273.0,243.0,276.0,488.0,666.0,502.0,528.0,610.0,804.0,1440.0,2060.0,1275.0,793.0,688.0,719.0,287.0
WEEKDAY,DT2,DT1,20.0,94.0,534.0,719.0,468.0,413.0,449.0,581.0,858.0,1018.0,983.0,1229.0,1670.0,2945.0,3272.0,2004.0,1581.0,1513.0,1106.0,397.0
WEEKDAY,DT2,DT3,,608.0,2255.0,4060.0,3317.0,2000.0,1365.0,1187.0,1134.0,1080.0,863.0,727.0,817.0,1230.0,1241.0,609.0,344.0,306.0,175.0,34.0
WEEKDAY,DT20,DT21,3.0,269.0,1020.0,1726.0,1456.0,848.0,714.0,836.0,1024.0,1081.0,1156.0,1405.0,1975.0,3752.0,4358.0,2595.0,1825.0,1616.0,1334.0,501.0
WEEKDAY,DT20,NE4,1.0,817.0,2584.0,4312.0,3704.0,2269.0,1561.0,1387.0,1347.0,1304.0,1021.0,950.0,1194.0,2005.0,2368.0,1160.0,669.0,576.0,492.0,144.0
WEEKDAY,DT21,DT20,,835.0,2621.0,4410.0,3813.0,2328.0,1602.0,1387.0,1326.0,1307.0,1012.0,943.0,1183.0,1985.0,2345.0,1144.0,652.0,556.0,418.0,106.0
WEEKDAY,DT21,DT22,8.0,269.0,1061.0,1767.0,1475.0,847.0,716.0,842.0,1043.0,1114.0,1189.0,1486.0,2101.0,3980.0,4653.0,2818.0,2022.0,1825.0,1548.0,585.0
WEEKDAY,DT22,DT21,,857.0,2709.0,4658.0,4126.0,2553.0,1756.0,1515.0,1421.0,1389.0,1079.0,1001.0,1215.0,2041.0,2443.0,1164.0,643.0,557.0,396.0,102.0
WEEKDAY,DT22,DT23,10.0,272.0,1183.0,1925.0,1616.0,915.0,747.0,861.0,1081.0,1172.0,1230.0,1543.0,2156.0,4081.0,4781.0,2918.0,2122.0,1909.0,1619.0,628.0
WEEKDAY,DT23,DT22,,862.0,2777.0,4779.0,4264.0,2684.0,1873.0,1594.0,1505.0,1450.0,1145.0,1066.0,1310.0,2217.0,2682.0,1305.0,711.0,600.0,439.0,117.0
WEEKDAY,DT23,DT24,11.0,269.0,1209.0,1956.0,1602.0,887.0,760.0,883.0,1090.0,1170.0,1240.0,1586.0,2226.0,4265.0,5053.0,3062.0,2180.0,1947.0,1652.0,640.0
WEEKDAY,DT24,DT23,,887.0,2884.0,4986.0,4591.0,2869.0,1928.0,1610.0,1518.0,1474.0,1165.0,1075.0,1315.0,2211.0,2636.0,1296.0,720.0,610.0,456.0,122.0
WEEKDAY,DT24,DT25,11.0,299.0,1389.0,2236.0,1815.0,974.0,809.0,925.0,1129.0,1206.0,1260.0,1599.0,2212.0,4290.0,5058.0,3036.0,2134.0,1871.0,1580.0,604.0
WEEKDAY,DT25,CC10,10.0,308.0,1383.0,2298.0,1878.0,1012.0,842.0,944.0,1155.0,1285.0,1284.0,1621.0,2238.0,4384.0,5215.0,3048.0,2108.0,1840.0,1546.0,590.0
WEEKDAY,DT25,DT24,,888.0,2845.0,5019.0,4548.0,2812.0,1879.0,1608.0,1527.0,1495.0,1180.0,1119.0,1392.0,2354.0,2814.0,1384.0,801.0,686.0,518.0,149.0
WEEKDAY,DT27,CC10,,1195.0,4232.0,7650.0,7353.0,4458.0,3033.0,2598.0,2481.0,2388.0,1901.0,1718.0,2029.0,3442.0,4098.0,1954.0,1058.0,935.0,656.0,179.0
WEEKDAY,DT27,DT28,25.0,343.0,1704.0,2674.0,2036.0,1184.0,1070.0,1259.0,1716.0,2002.0,2054.0,2603.0,3569.0,6581.0,7793.0,4549.0,3501.0,3317.0,2613.0,957.0
WEEKDAY,DT28,DT27,,1193.0,4254.0,7735.0,7459.0,4400.0,2945.0,2519.0,2391.0,2240.0,1809.0,1641.0,1916.0,3093.0,3535.0,1741.0,964.0,884.0,617.0,174.0
WEEKDAY,DT28,DT29,23.0,290.0,1542.0,2217.0,1681.0,1097.0,1033.0,1238.0,1666.0,1884.0,1961.0,2538.0,3472.0,6470.0,7679.0,4401.0,3352.0,3127.0,2459.0,920.0
WEEKDAY,DT29,DT28,,1186.0,4166.0,7523.0,7301.0,4219.0,2799.0,2386.0,2279.0,2149.0,1748.0,1536.0,1791.0,2618.0,2969.0,1532.0,918.0,884.0,619.0,140.0
WEEKDAY,DT29,DT30,22.0,289.0,1653.0,2289.0,1714.0,1154.0,1061.0,1250.0,1660.0,1851.0,1907.0,2474.0,3341.0,6193.0,7290.0,4153.0,3142.0,2937.0,2303.0,854.0
WEEKDAY,DT3,DT2,20.0,110.0,650.0,871.0,528.0,399.0,423.0,553.0,812.0,964.0,981.0,1249.0,1687.0,3002.0,3356.0,2063.0,1630.0,1565.0,1149.0,410.0
WEEKDAY,DT3,DT5,,637.0,2476.0,4575.0,3862.0,2365.0,1631.0,1395.0,1354.0,1262.0,1086.0,969.0,992.0,1451.0,1480.0,706.0,383.0,337.0,198.0,41.0
WEEKDAY,DT30,DT29,,1136.0,3920.0,7036.0,6811.0,3957.0,2646.0,2285.0,2202.0,2097.0,1713.0,1530.0,1780.0,2536.0,2914.0,1556.0,967.0,942.0,668.0,153.0
WEEKDAY,DT30,DT31,21.0,279.0,1624.0,2345.0,1739.0,1167.0,1069.0,1240.0,1614.0,1786.0,1842.0,2352.0,3147.0,5799.0,6749.0,3835.0,2898.0,2714.0,2121.0,786.0
WEEKDAY,DT31,DT30,,1087.0,3674.0,6456.0,6187.0,3620.0,2458.0,2134.0,2078.0,1997.0,1643.0,1484.0,1746.0,2511.0,2894.0,1579.0,1004.0,980.0,688.0,161.0
WEEKDAY,DT31,EW2,22.0,263.0,1569.0,2217.0,1626.0,1157.0,1066.0,1224.0,1582.0,1759.0,1793.0,2267.0,3000.0,5387.0,6276.0,3587.0,2718.0,2540.0,1969.0,725.0
WEEKDAY,DT33,DT34,7.0,24.0,457.0,820.0,845.0,507.0,292.0,251.0,247.0,315.0,256.0,206.0,201.0,239.0,334.0,261.0,124.0,92.0,63.0,19.0
WEEKDAY,DT33,EW2,,254.0,1065.0,1881.0,1730.0,931.0,632.0,591.0,657.0,598.0,502.0,508.0,674.0,1000.0,1258.0,800.0,483.0,379.0,279.0,81.0
WEEKDAY,DT34,CG1,5.0,38.0,379.0,742.0,824.0,516.0,306.0,271.0,265.0,274.0,241.0,204.0,231.0,310.0,395.0,246.0,106.0,57.0,26.0,12.0
WEEKDAY,DT34,DT33,,29.0,46.0,96.0,128.0,70.0,66.0,119.0,184.0,176.0,193.0,279.0,400.0,624.0,833.0,599.0,442.0,359.0,261.0,74.0
WEEKDAY,DT5,DT3,21.0,126.0,754.0,1158.0,614.0,471.0,483.0,614.0,913.0,1133.0,1106.0,1413.0,1917.0,3369.0,3797.0,2362.0,1853.0,1762.0,1305.0,467.0
WEEKDAY,DT5,DT6,,660.0,2711.0,5025.0,4315.0,2614.0,1784.0,1569.0,1554.0,1481.0,1243.0,1112.0,1177.0,1761.0,1830.0,898.0,517.0,459.0,276.0,65.0
WEEKDAY,DT6,DT5,23.0,152.0,914.0,1435.0,879.0,639.0,622.0,751.0,1073.0,1298.0,1293.0,1601.0,2182.0,3851.0,4347.0,2670.0,2043.0,1963.0,1470.0,534.0
WEEKDAY,DT6,DT7,,655.0,2707.0,5094.0,4453.0,2731.0,1906.0,1691.0,1727.0,1632.0,1370.0,1225.0,1359.0,2026.0,2071.0,976.0,556.0,484.0,297.0,68.0
WEEKDAY,DT7,DT6,24.0,168.0,1080.0,1705.0,1032.0,707.0,690.0,830.0,1124.0,1356.0,1348.0,1670.0,2251.0,3944.0,4491.0,2794.0,2123.0,2054.0,1530.0,561.0
WEEKDAY,DT7,DT8,,655.0,2662.0,4964.0,4453.0,2765.0,1980.0,1757.0,1785.0,1742.0,1437.0,1316.0,1465.0,2184.0,2236.0,1083.0,595.0,511.0,344.0,78.0
WEEKDAY,DT8,CC19,,642.0,2553.0,4768.0,4484.0,2795.0,2031.0,1862.0,1896.0,1931.0,1635.0,1494.0,1709.0,2411.0,2405.0,1148.0,622.0,531.0,360.0,82.0
WEEKDAY,DT8,DT7,24.0,179.0,1189.0,1934.0,1193.0,763.0,722.0,855.0,1153.0,1389.0,1398.0,1736.0,2314.0,4015.0,4587.0,2840.0,2160.0,2087.0,1544.0,563.0
WEEKDAY,EW1,EW2,,440.0,1687.0,2877.0,2564.0,1587.0,1253.0,1193.0,1176.0,1168.0,962.0,906.0,1067.0,1355.0,1410.0,821.0,433.0,368.0,275.0,45.0
