,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
WEEKDAY,CC14,NS17,617.0,1008.0,4861.0,9921.0,8463.0,4547.0,3151.0,3196.0,3770.0,4033.0,3965.0,4796.0,5937.0,11479.0,16665.0,9624.0,7101.0,7602.0,6304.0,2417.0
WEEKDAY,CC16,CC17,7.0,1134.0,4428.0,8387.0,7314.0,3573.0,1889.0,1657.0,1715.0,1589.0,1389.0,1433.0,1645.0,3087.0,3778.0,2078.0,1287.0,1306.0,919.0,265.0
WEEKDAY,CC16,NS17,15.0,426.0,2070.0,3961.0,2893.0,1645.0,1304.0,1464.0,1931.0,1796.0,1581.0,1923.0,2636.0,6299.0,7772.0,3937.0,2348.0,2121.0,1543.0,470.0
WEEKDAY,CC17,CC16,28.0,406.0,2056.0,3931.0,2814.0,1573.0,1205.0,1313.0,1763.0,1680.0,1508.0,1883.0,2587.0,6188.0,7501.0,3877.0,2381.0,2141.0,1569.0,488.0
WEEKDAY,CC17,CC19,5.0,1176.0,4535.0,8620.0,7579.0,3737.0,1968.0,1717.0,1772.0,1626.0,1420.0,1470.0,1680.0,3157.0,3904.0,2143.0,1305.0,1318.0,917.0,265.0
WEEKDAY,CC19,CC17,32.0,409.0,2116.0,4031.0,2890.0,1590.0,1204.0,1322.0,1774.0,1709.0,1549.0,1927.0,2661.0,6405.0,7665.0,3953.0,2489.0,2237.0,1645.0,511.0
WEEKDAY,CC19,CC20,135.0,2151.0,7606.0,12601.0,10602.0,5435.0,3216.0,3029.0,3413.0,3410.0,3281.0,3700.0,4376.0,7585.0,9297.0,5606.0,4369.0,4802.0,3731.0,1145.0
WEEKDAY,CC19,DT10,1.0,1287.0,5166.0,11128.0,12358.0,6485.0,4898.0,4907.0,5052.0,4612.0,3950.0,3909.0,4554.0,8300.0,9074.0,4716.0,2653.0,2230.0,1608.0,416.0
WEEKDAY,CC19,DT8,306.0,140.0,1092.0,2048.0,1554.0,934.0,849.0,1008.0,1362.0,1519.0,1700.0,2058.0,2598.0,5149.0,7272.0,4507.0,3397.0,3557.0,2732.0,1165.0
WEEKDAY,CC2,CC3,8.0,63.0,177.0,507.0,921.0,630.0,505.0,512.0,533.0,595.0,563.0,575.0,593.0,773.0,941.0,638.0,447.0,389.0,303.0,84.0
WEEKDAY,CC2,NS24,223.0,6.0,33.0,75.0,172.0,157.0,266.0,396.0,577.0,544.0,623.0,744.0,895.0,1281.0,1786.0,1098.0,943.0,1072.0,917.0,358.0
WEEKDAY,CC20,CC19,19.0,1298.0,4862.0,8907.0,7145.0,4265.0,3638.0,3756.0,4505.0,4217.0,3782.0,4158.0,5485.0,12157.0,13895.0,7120.0,4302.0,3624.0,2569.0,754.0
WEEKDAY,CC20,CC21,125.0,2133.0,7567.0,12479.0,10576.0,5484.0,3235.0,3031.0,3419.0,3390.0,3250.0,3632.0,4323.0,7485.0,9131.0,5507.0,4303.0,4720.0,3669.0,1122.0
WEEKDAY,CC21,CC20,22.0,1295.0,4823.0,8740.0,6877.0,4149.0,3562.0,3708.0,4468.0,4198.0,3766.0,4163.0,5475.0,12145.0,13844.0,7106.0,4299.0,3628.0,2574.0,754.0
WEEKDAY,CC21,EW21,128.0,2130.0,7538.0,12468.0,10624.0,5471.0,3173.0,2999.0,3442.0,3588.0,3297.0,3616.0,4272.0,7310.0,8864.0,5412.0,4286.0,4726.0,3698.0,1152.0
WEEKDAY,CC23,CC24,,836.0,2942.0,6310.0,5508.0,2836.0,1570.0,1480.0,1563.0,1571.0,1127.0,896.0,810.0,1294.0,1401.0,718.0,420.0,336.0,183.0,56.0
WEEKDAY,CC23,EW21,55.0,59.0,251.0,690.0,838.0,607.0,723.0,1257.0,1855.0,1662.0,1413.0,1981.0,2803.0,6785.0,8457.0,4734.0,2708.0,2141.0,1444.0,459.0
WEEKDAY,CC24,CC23,50.0,56.0,263.0,699.0,903.0,663.0,672.0,1024.0,1385.0,1322.0,1125.0,1535.0,2123.0,4658.0,5612.0,3233.0,1963.0,1657.0,1181.0,376.0
WEEKDAY,CC24,CC25,,581.0,1798.0,3225.0,2896.0,1290.0,862.0,962.0,1023.0,900.0,691.0,682.0,781.0,1429.0,1593.0,787.0,455.0,360.0,193.0,58.0
WEEKDAY,CC25,CC24,54.0,73.0,385.0,913.0,1050.0,662.0,398.0,467.0,626.0,802.0,674.0,759.0,1024.0,2339.0,3125.0,1917.0,1201.0,1066.0,935.0,315.0
WEEKDAY,CC25,CC26,,451.0,1377.0,2595.0,2566.0,1249.0,865.0,1012.0,1048.0,886.0,696.0,677.0,791.0,1534.0,1711.0,805.0,427.0,282.0,154.0,33.0
WEEKDAY,CC26,CC25,65.0,79.0,417.0,920.0,933.0,502.0,314.0,365.0,540.0,742.0,620.0,691.0,911.0,1904.0,2657.0,1670.0,1149.0,1122.0,959.0,305.0
WEEKDAY,CC26,CC27,,241.0,747.0,2046.0,2249.0,1158.0,870.0,1033.0,1094.0,914.0,728.0,727.0,854.0,1786.0,2048.0,1057.0,503.0,320.0,187.0,49.0
WEEKDAY,CC27,CC26,70.0,199.0,711.0,1186.0,1130.0,545.0,315.0,354.0,519.0,733.0,621.0,683.0,848.0,1547.0,2195.0,1336.0,1061.0,1119.0,945.0,290.0
WEEKDAY,CC27,CC28,,177.0,534.0,1161.0,1235.0,874.0,817.0,1074.0,1234.0,1001.0,805.0,831.0,1024.0,2422.0,3278.0,1607.0,721.0,433.0,241.0,63.0
WEEKDAY,CC28,CC27,70.0,232.0,896.0,2108.0,2261.0,906.0,401.0,405.0,529.0,847.0,654.0,656.0,760.0,1129.0,1451.0,988.0,914.0,1017.0,897.0,280.0
WEEKDAY,CC28,NE1,,195.0,585.0,1303.0,1462.0,1002.0,899.0,1161.0,1318.0,1071.0,860.0,874.0,1061.0,2457.0,3363.0,1644.0,720.0,430.0,230.0,61.0
WEEKDAY,CC3,CC2,226.0,10.0,49.0,127.0,225.0,146.0,214.0,327.0,470.0,490.0,540.0,615.0,722.0,940.0,1322.0,861.0,812.0,916.0,797.0,303.0
WEEKDAY,CC3,CC4,87.0,9.0,26.0,101.0,252.0,191.0,227.0,312.0,396.0,538.0,542.0,592.0,637.0,830.0,1080.0,837.0,639.0,643.0,523.0,170.0
WEEKDAY,CC4,CC3,105.0,27.0,113.0,282.0,497.0,333.0,345.0,437.0,549.0,511.0,493.0,526.0,550.0,702.0,1010.0,563.0,536.0,457.0,317.0,136.0
WEEKDAY,CC4,CC5,114.0,50.0,193.0,654.0,864.0,423.0,319.0,352.0,483.0,557.0,527.0,525.0,591.0,1001.0,1584.0,939.0,639.0,635.0,494.0,224.0
WEEKDAY,CC4,CE1,72.0,482.0,1481.0,4007.0,7795.0,3710.0,2072.0,1933.0,2137.0,2941.0,2216.0,1977.0,2026.0,2559.0,3331.0,2607.0,1865.0,1743.0,1387.0,468.0
WEEKDAY,CC4,EW12,1556.0,58.0,319.0,571.0,636.0,452.0,561.0,1006.0,1559.0,1532.0,1701.0,2190.0,2751.0,5214.0,8791.0,5190.0,4637.0,4943.0,4394.0,2709.0
WEEKDAY,CC5,CC4,26.0,43.0,197.0,556.0,1210.0,727.0,452.0,477.0,597.0,602.0,472.0,440.0,458.0,876.0,1194.0,665.0,471.0,435.0,395.0,187.0
WEEKDAY,CC5,CC6,96.0,38.0,137.0,283.0,314.0,228.0,211.0,261.0,419.0,422.0,445.0,448.0,512.0,933.0,1509.0,855.0,552.0,559.0,436.0,202.0
WEEKDAY,CC6,CC5,24.0,46.0,200.0,608.0,1319.0,702.0,399.0,390.0,469.0,505.0,380.0,326.0,342.0,532.0,698.0,431.0,331.0,309.0,268.0,131.0
WEEKDAY,CC6,CC7,155.0,19.0,77.0,201.0,225.0,142.0,163.0,205.0,331.0,402.0,405.0,437.0,549.0,884.0,1318.0,840.0,780.0,859.0,704.0,384.0
WEEKDAY,CC7,CC6,,74.0,336.0,816.0,1403.0,787.0,491.0,481.0,544.0,509.0,408.0,366.0,349.0,545.0,758.0,420.0,223.0,166.0,126.0,39.0
WEEKDAY,CC7,CC8,114.0,27.0,166.0,301.0,354.0,208.0,203.0,255.0,402.0,380.0,367.0,417.0,516.0,898.0,1280.0,765.0,663.0,721.0,627.0,346.0
WEEKDAY,CC8,CC7,3.0,88.0,362.0,1022.0,1394.0,725.0,476.0,430.0,462.0,514.0,423.0,398.0,387.0,569.0,808.0,466.0,267.0,242.0,161.0,49.0
WEEKDAY,CC8,EW8,78.0,60.0,348.0,692.0,846.0,466.0,365.0,437.0,583.0,533.0,474.0,528.0,657.0,1034.0,1376.0,888.0,721.0,736.0,638.0,326.0
WEEKDAY,CE1,CC4,1330.0,49.0,315.0,588.0,878.0,517.0,602.0,1218.0,1769.0,1543.0,1610.0,1970.0,2379.0,4184.0,6951.0,4233.0,3969.0,3857.0,3420.0,2423.0
WEEKDAY,CE1,DT17,411.0,192.0,762.0,3110.0,6665.0,2670.0,1117.0,1029.0,1201.0,1770.0,1213.0,1052.0,1114.0,1332.0,1733.0,1129.0,1333.0,1408.0,1150.0,644.0
WEEKDAY,CE1,NS27,13.0,2.0,7.0,40.0,105.0,61.0,45.0,55.0,62.0,86.0,76.0,74.0,80.0,91.0,96.0,58.0,75.0,81.0,67.0,30.0
WEEKDAY,CG1,CG2,,313.0,1043.0,1403.0,1453.0,1175.0,1355.0,1486.0,1608.0,1586.0,1434.0,1315.0,1297.0,1484.0,1595.0,1235.0,933.0,684.0,437.0,88.0
WEEKDAY,CG1,DT34,64.0,33.0,182.0,343.0,260.0,152.0,118.0,211.0,378.0,395.0,395.0,516.0,622.0,1200.0,2146.0,1405.0,1072.0,988.0,737.0,321.0
WEEKDAY,CG1,EW4,8.0,350.0,579.0,1323.0,1680.0,1039.0,913.0,1017.0,1347.0,1522.0,1643.0,2088.0,2188.0,3125.0,3901.0,2457.0,2089.0,1900.0,2061.0,655.0
WEEKDAY,CG2,CG1,8.0,280.0,340.0,555.0,672.0,668.0,693.0,735.0,994.0,1187.0,1364.0,1731.0,1673.0,1898.0,1879.0,1523.0,1573.0,1546.0,1944.0,674.0
WEEKDAY,DT1,DT2,,428.0,2052.0,4898.0,5186.0,2469.0,1539.0,1354.0,1224.0,1145.0,950.0,776.0,811.0,1149.0,1266.0,744.0,455.0,435.0,294.0,71.0
WEEKDAY,DT10,CC19,463.0,1073.0,3960.0,5555.0,4081.0,2481.0,2146.0,2332.0,2942.0,3249.0,3565.0,4251.0,5168.0,9127.0,12182.0,7694.0,6339.0,7019.0,5533.0,2036.0
WEEKDAY,DT10,DT11,1.0,1278.0,5229.0,11321.0,12935.0,6786.0,5070.0,5071.0,5181.0,4718.0,4034.0,3975.0,4633.0,8408.0,9229.0,4830.0,2716.0,2312.0,1648.0,426.0
WEEKDAY,DT11,DT10,480.0,1086.0,4050.0,5695.0,4133.0,2497.0,2157.0,2368.0,2989.0,3313.0,3627.0,4339.0,5275.0,9303.0,12451.0,7869.0,6466.0,7148.0,5628.0,2087.0
WEEKDAY,DT11,NE7,6.0,1289.0,5335.0,11114.0,13758.0,7505.0,5424.0,5311.0,5546.0,5113.0,4399.0,4274.0,4912.0,8815.0,9875.0,5373.0,3052.0,2667.0,1983.0,547.0
WEEKDAY,DT13,EW12,75.0,1334.0,4968.0,10681.0,14118.0,7349.0,5296.0,5229.0,5741.0,5751.0,5179.0,5166.0,5796.0,9132.0,10430.0,6321.0,4603.0,5014.0,4011.0,1160.0
WEEKDAY,DT13,NE7,995.0,1221.0,4157.0,6297.0,5704.0,3861.0,3433.0,3743.0,4423.0,4951.0,4892.0,5634.0,6540.0,11001.0,15219.0,9107.0,7252.0,7594.0,6241.0,2930.0
WEEKDAY,DT17,CE1,275.0,79.0,195.0,405.0,792.0,596.0,689.0,1242.0,1701.0,1412.0,1298.0,1373.0,1586.0,3328.0,5918.0,3402.0,1873.0,1267.0,857.0,333.0
WEEKDAY,DT17,DT18,489.0,32.0,132.0,392.0,831.0,601.0,646.0,1377.0,1814.0,1171.0,1036.0,1045.0,1171.0,1596.0,2471.0,1492.0,1438.0,1410.0,1121.0,644.0
WEEKDAY,DT18,DT17,10.0,103.0,286.0,667.0,1607.0,991.0,726.0,892.0,1294.0,2043.0,1195.0,992.0,1005.0,1428.0,2014.0,1399.0,923.0,735.0,534.0,187.0
WEEKDAY,DT18,NE4,543.0,25.0,104.0,269.0,494.0,486.0,653.0,1463.0,2026.0,1414.0,1316.0,1431.0,1649.0,3170.0,5493.0,2970.0,2233.0,1951.0,1621.0,878.0
WEEKDAY,DT2,DT1,204.0,61.0,363.0,480.0,422.0,319.0,381.0,527.0,781.0,852.0,910.0,1176.0,1592.0,3230.0,4445.0,2834.0,2155.0,2202.0,1721.0,726.0
WEEKDAY,DT2,DT3,,436.0,2290.0,5161.0,5504.0,2604.0,1625.0,1433.0,1306.0,1189.0,991.0,827.0,885.0,1357.0,1406.0,802.0,465.0,437.0,298.0,71.0
WEEKDAY,DT20,DT21,137.0,78.0,452.0,1278.0,1392.0,653.0,499.0,677.0,995.0,1091.0,1098.0,1237.0,1458.0,2943.0,4571.0,2758.0,2049.0,2041.0,1619.0,698.0
WEEKDAY,DT20,NE4,12.0,316.0,1533.0,3795.0,5024.0,2631.0,1626.0,1480.0,1417.0,1404.0,1131.0,1050.0,1124.0,1899.0,2630.0,1303.0,691.0,564.0,461.0,197.0
WEEKDAY,DT21,DT20,3.0,338.0,1642.0,4031.0,5081.0,2555.0,1570.0,1391.0,1267.0,1274.0,1067.0,1001.0,1072.0,1812.0,2533.0,1219.0,614.0,487.0,343.0,133.0
WEEKDAY,DT21,DT22,131.0,79.0,469.0,1319.0,1480.0,688.0,527.0,666.0,978.0,1091.0,1107.0,1289.0,1544.0,3134.0,4875.0,2961.0,2170.0,2222.0,1837.0,794.0
WEEKDAY,DT22,DT21,1.0,363.0,1738.0,4431.0,5568.0,2702.0,1625.0,1473.0,1355.0,1316.0,1107.0,1030.0,1091.0,1894.0,2680.0,1226.0,604.0,473.0,327.0,119.0
WEEKDAY,DT22,DT23,111.0,83.0,599.0,1575.0,1767.0,802.0,586.0,689.0,1000.0,1170.0,1167.0,1318.0,1579.0,3209.0,4971.0,3111.0,2332.0,2409.0,1970.0,863.0
WEEKDAY,DT23,DT22,,374.0,1766.0,4573.0,5707.0,2818.0,1738.0,1572.0,1492.0,1366.0,1163.0,1102.0,1205.0,2196.0,3161.0,1555.0,778.0,548.0,389.0,132.0
WEEKDAY,DT23,DT24,98.0,82.0,612.0,1608.0,1668.0,747.0,582.0,719.0,1010.0,1155.0,1160.0,1341.0,1622.0,3454.0,5455.0,3339.0,2408.0,2448.0,2009.0,875.0
WEEKDAY,DT24,DT23,,400.0,1855.0,4929.0,6310.0,3097.0,1788.0,1547.0,1470.0,1376.0,1175.0,1092.0,1199.0,2139.0,3030.0,1512.0,769.0,555.0,392.0,136.0
WEEKDAY,DT24,DT25,78.0,112.0,757.0,1856.0,1978.0,890.0,661.0,764.0,1050.0,1186.0,1177.0,1341.0,1619.0,3505.0,5450.0,3306.0,2348.0,2352.0,1902.0,792.0
WEEKDAY,DT25,CC10,75.0,122.0,795.0,1950.0,2067.0,950.0,694.0,797.0,1083.0,1234.0,1193.0,1359.0,1643.0,3607.0,5613.0,3318.0,2294.0,2313.0,1865.0,766.0
WEEKDAY,DT25,DT24,3.0,402.0,1813.0,4972.0,6138.0,2961.0,1736.0,1507.0,1446.0,1360.0,1180.0,1114.0,1239.0,2252.0,3205.0,1609.0,866.0,650.0,495.0,177.0
WEEKDAY,DT27,CC10,3.0,457.0,2285.0,6636.0,8214.0,3734.0,2148.0,1792.0,1734.0,1602.0,1349.0,1294.0,1441.0,2870.0,4082.0,2026.0,1144.0,886.0,658.0,261.0
WEEKDAY,DT27,DT28,211.0,167.0,976.0,2252.0,2013.0,842.0,652.0,721.0,1088.0,1276.0,1277.0,1522.0,1949.0,4558.0,7080.0,3968.0,2778.0,2800.0,2245.0,1006.0
WEEKDAY,DT28,DT27,4.0,453.0,2173.0,6450.0,8129.0,3592.0,2006.0,1656.0,1579.0,1432.0,1201.0,1168.0,1256.0,2419.0,3179.0,1642.0,959.0,781.0,591.0,243.0
WEEKDAY,DT28,DT29,164.0,110.0,812.0,1629.0,1438.0,735.0,613.0,678.0,1022.0,1158.0,1155.0,1418.0,1770.0,4257.0,6679.0,3546.0,2414.0,2335.0,1868.0,851.0
WEEKDAY,DT29,DT28,7.0,421.0,1911.0,5713.0,7527.0,3232.0,1734.0,1424.0,1349.0,1253.0,1058.0,982.0,1085.0,1783.0,2228.0,1294.0,838.0,756.0,614.0,217.0
WEEKDAY,DT29,DT30,141.0,112.0,882.0,1689.0,1519.0,808.0,671.0,702.0,1002.0,1129.0,1091.0,1332.0,1628.0,3893.0,6100.0,3201.0,2112.0,2013.0,1594.0,720.0
WEEKDAY,DT3,DT2,210.0,71.0,515.0,668.0,504.0,329.0,373.0,515.0,773.0,871.0,938.0,1222.0,1633.0,3326.0,4598.0,2928.0,2226.0,2295.0,1785.0,758.0
WEEKDAY,DT3,DT5,,472.0,2460.0,5969.0,6758.0,3195.0,1982.0,1757.0,1598.0,1428.0,1182.0,1053.0,1098.0,1643.0,1703.0,952.0,523.0,498.0,345.0,84.0
WEEKDAY,DT30,DT29,11.0,371.0,1686.0,5064.0,6623.0,2788.0,1502.0,1267.0,1226.0,1136.0,987.0,940.0,1051.0,1666.0,2092.0,1297.0,892.0,833.0,691.0,250.0
WEEKDAY,DT30,DT31,110.0,107.0,882.0,1739.0,1631.0,873.0,709.0,716.0,971.0,1062.0,1007.0,1192.0,1438.0,3373.0,5236.0,2705.0,1743.0,1627.0,1284.0,584.0
WEEKDAY,DT31,DT30,16.0,324.0,1459.0,4238.0,5312.0,2227.0,1234.0,1062.0,1058.0,1017.0,891.0,884.0,997.0,1601.0,2081.0,1299.0,934.0,878.0,713.0,261.0
WEEKDAY,DT31,DT32,94.0,87.0,822.0,1596.0,1525.0,889.0,738.0,703.0,920.0,1005.0,942.0,1109.0,1305.0,2871.0,4416.0,2315.0,1484.0,1350.0,1024.0,468.0
WEEKDAY,DT32,DT31,19.0,259.0,1209.0,3505.0,4304.0,1829.0,1046.0,920.0,950.0,929.0,850.0,847.0,952.0,1491.0,1997.0,1348.0,993.0,940.0,749.0,276.0
WEEKDAY,DT32,DT33,79.0,41.0,583.0,1260.0,1344.0,833.0,523.0,417.0,517.0,677.0,586.0,584.0,664.0,1300.0,1997.0,1347.0,1009.0,980.0,707.0,308.0
WEEKDAY,DT33,DT32,2.0,192.0,767.0,2104.0,2403.0,1045.0,624.0,652.0,746.0,640.0,557.0,586.0,699.0,1247.0,1831.0,1122.0,722.0,525.0,421.0,179.0
WEEKDAY,DT33,DT34,8.0,57.0,573.0,1532.0,2212.0,1323.0,778.0,495.0,450.0,555.0,401.0,292.0,306.0,393.0,479.0,360.0,229.0,167.0,102.0,37.0
WEEKDAY,DT34,CG1,,86.0,585.0,1635.0,2443.0,1483.0,883.0,593.0,536.0,577.0,431.0,336.0,392.0,610.0,749.0,449.0,257.0,164.0,97.0,29.0
WEEKDAY,DT34,DT33,50.0,33.0,90.0,139.0,160.0,123.0,105.0,224.0,381.0,343.0,351.0,485.0,625.0,1240.0,2061.0,1276.0,956.0,866.0,670.0,292.0
WEEKDAY,DT5,DT3,243.0,76.0,591.0,856.0,606.0,401.0,434.0,586.0,884.0,1033.0,1106.0,1437.0,1897.0,3841.0,5378.0,3438.0,2615.0,2706.0,2083.0,878.0
WEEKDAY,DT5,DT6,,501.0,2806.0,6817.0,8007.0,3731.0,2283.0,2071.0,1943.0,1801.0,1445.0,1292.0,1387.0,2120.0,2290.0,1280.0,743.0,663.0,472.0,135.0
WEEKDAY,DT6,DT5,272.0,113.0,788.0,1229.0,949.0,623.0,606.0,775.0,1128.0,1254.0,1347.0,1732.0,2265.0,4598.0,6482.0,4085.0,3078.0,3231.0,2489.0,1067.0
