DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,2817.4,3061.9
WEEKDAY,BP11,3007.9,2456.7000000000003
WEEKDAY,BP12,2411.2,1886.9999999999998
WEEKDAY,BP13,1308.4999999999998,865.1999999999998
WEEKDAY,BP2,2753.2000000000003,2191.1000000000004
WEEKDAY,BP3,3492.4,2997.5999999999995
WEEKDAY,BP4,2989.7000000000003,2883.3
WEEKDAY,BP5,1875.1999999999996,1445.5
WEEKDAY,BP6/DT1,25318.699999999997,27125.199999999997
WEEKDAY,BP7,1011.1000000000003,1048.7000000000003
WEEKDAY,BP8,1842.1,1662.4
WEEKDAY,BP9,2147.5,2060.9
WEEKDAY,CC10/DT26,10706.199999999999,10152.9
WEEKDAY,CC11,10539.3,10691.4
WEEKDAY,CC12,3986.3,3407.7000000000007
WEEKDAY,CC14,5045.900000000001,4765.8
WEEKDAY,CC16,6572.5,6420.4000000000015
WEEKDAY,CC17,2645.2999999999997,2533.899999999999
WEEKDAY,CC19/DT9,3729.6000000000004,4044.5000000000005
WEEKDAY,CC2,2021.5999999999997,2201.8999999999996
WEEKDAY,CC20,3413.7999999999993,3474.3
WEEKDAY,CC21,5418.4,5813.5
WEEKDAY,CC22/EW21,14546.199999999997,13165.899999999998
WEEKDAY,CC23,6287.999999999998,6035.3
WEEKDAY,CC24,12398.700000000003,11996.3
WEEKDAY,CC25,4518.400000000001,4221.400000000001
WEEKDAY,CC26,3278.6,3522.7000000000003
WEEKDAY,CC27,2072.6,2230.3999999999996
WEEKDAY,CC28,2568.5,2519.2000000000003
WEEKDAY,CC3,3128.600000000001,2803.9999999999995
WEEKDAY,CC4/DT15,8038.0,8339.4
WEEKDAY,CC5,2297.0,2365.1000000000004
WEEKDAY,CC6,3904.199999999999,4028.3000000000006
WEEKDAY,CC7,4550.5,4666.5
WEEKDAY,CC8,5532.2,4813.5
WEEKDAY,CE1/DT16,12073.399999999998,12327.800000000001
WEEKDAY,CG1/DT35,6942.3,6980.500000000001
WEEKDAY,CG2,5488.299999999999,5521.8
WEEKDAY,DT10,3231.7,2478.5
WEEKDAY,DT13,5398.999999999999,5740.500000000001
WEEKDAY,DT17,6244.8,6203.1
WEEKDAY,DT18,7078.4,7625.799999999999
WEEKDAY,DT2,1734.6999999999998,1382.3999999999999
WEEKDAY,DT20,2590.3,2802.7000000000003
WEEKDAY,DT21,3201.9999999999995,2993.3
WEEKDAY,DT22,3316.9999999999995,3595.3999999999996
WEEKDAY,DT23,2101.5,2097.2999999999997
WEEKDAY,DT24,3503.0999999999995,3433.8
WEEKDAY,DT25,2710.1,2866.1000000000004
WEEKDAY,DT27,5278.0,5180.400000000001
WEEKDAY,DT28,6421.899999999999,6186.700000000002
WEEKDAY,DT29,5077.9,4656.0
WEEKDAY,DT3,4826.900000000001,4177.4
WEEKDAY,DT30,4750.1,4693.3
WEEKDAY,DT31,5148.400000000001,5553.299999999999
WEEKDAY,DT33,11701.7,11056.900000000001
WEEKDAY,DT34,2639.5999999999995,2435.8
WEEKDAY,DT5,7547.499999999999,7835.200000000001
WEEKDAY,DT6,3620.0,3395.5000000000005
WEEKDAY,DT7,2443.1,2602.4
WEEKDAY,DT8,3042.199999999999,2805.7
WEEKDAY,EW1,21144.099999999995,20358.799999999996
WEEKDAY,EW10,6985.1,7124.899999999999
WEEKDAY,EW11,11077.599999999999,11099.799999999997
WEEKDAY,EW12/DT14,25942.399999999998,27325.1
WEEKDAY,EW13/NS25,19705.8,20366.500000000004
WEEKDAY,EW14/NS26,21649.3,21067.1
WEEKDAY,EW15,19177.0,20184.800000000003
WEEKDAY,EW16/NE3,20386.6,19610.600000000002
WEEKDAY,EW17,18202.500000000004,19029.0
WEEKDAY,EW18,11346.499999999998,11886.300000000001
WEEKDAY,EW19,9217.699999999999,8770.8
WEEKDAY,EW2/DT32,35202.4,36437.0
WEEKDAY,EW20,10370.199999999999,9981.0
WEEKDAY,EW22,5338.9,5514.8
WEEKDAY,EW23,29867.900000000005,30521.800000000003
WEEKDAY,EW24/NS1,50832.29999999999,53264.09999999999
WEEKDAY,EW25,6285.6,5498.1
WEEKDAY,EW26,24624.0,21711.499999999996
WEEKDAY,EW27,34071.3,38710.49999999999
WEEKDAY,EW28,22316.799999999992,17236.5
WEEKDAY,EW29,12246.1,12880.499999999998
WEEKDAY,EW3,12224.6,12175.4
WEEKDAY,EW30,2941.5,2594.8
WEEKDAY,EW31,3151.5,2656.8
WEEKDAY,EW32,2866.8,2685.0
WEEKDAY,EW33,1852.1,1726.3
WEEKDAY,EW4,10149.6,8964.7
WEEKDAY,EW5,22693.5,22351.000000000004
WEEKDAY,EW6,6314.8,7585.799999999999
WEEKDAY,EW7,9337.500000000002,10907.2
WEEKDAY,EW8/CC9,27969.699999999997,28408.600000000002
WEEKDAY,EW9,13165.400000000001,12809.0
WEEKDAY,NE1/CC29,20575.0,21204.999999999996
WEEKDAY,NE10,9610.800000000001,9885.700000000003
WEEKDAY,NE11,4059.5000000000005,3762.1999999999994
WEEKDAY,NE12/CC13,18241.600000000002,16610.8
WEEKDAY,NE13,14275.4,14573.800000000003
WEEKDAY,NE14,21991.9,21611.100000000002
WEEKDAY,NE15,10780.1,10650.000000000002
WEEKDAY,NE16/STC,28847.399999999994,30166.1
WEEKDAY,NE17/PTC,25889.699999999997,25163.0
WEEKDAY,NE4/DT19,28335.0,28057.6
WEEKDAY,NE5,6893.299999999999,6853.2
WEEKDAY,NE7/DT12,13633.0,14208.599999999999
WEEKDAY,NE8,13237.200000000003,14912.999999999996
WEEKDAY,NE9,15836.5,14113.800000000001
WEEKDAY,NS10,37510.2,32633.099999999995
WEEKDAY,NS11,30134.0,30343.399999999998
WEEKDAY,NS12,8604.500000000002,7582.2
WEEKDAY,NS13,38979.399999999994,41043.50000000001
WEEKDAY,NS14,24412.2,22324.1
WEEKDAY,NS15,16995.4,15844.900000000001
WEEKDAY,NS16,35946.5,38609.299999999996
WEEKDAY,NS17/CC15,14097.499999999998,8745.099999999999
WEEKDAY,NS18,10822.699999999999,9869.000000000002
WEEKDAY,NS19,25746.800000000003,27291.799999999992
WEEKDAY,NS2,19947.6,21066.9
WEEKDAY,NS20,24822.300000000003,24284.600000000006
WEEKDAY,NS21/DT11,33428.5,34461.0
WEEKDAY,NS22,31238.600000000002,33364.3
WEEKDAY,NS23,17731.5,19154.7
WEEKDAY,NS24/NE6/CC1,19398.2,17895.4
WEEKDAY,NS27/CE2,1694.1000000000001,1670.0
WEEKDAY,NS28,914.6999999999999,808.7000000000002
WEEKDAY,NS3,14512.700000000003,13969.7
WEEKDAY,NS4/BP1,27366.6,29425.700000000004
WEEKDAY,NS5,23339.100000000002,22290.6
WEEKDAY,NS7,4124.1,4480.800000000001
WEEKDAY,NS8,17990.3,14303.400000000001
WEEKDAY,NS9/TE2,29425.799999999996,36478.00000000001
