,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
DT3,NS22,WEEKDAY,,,,0.7,,0.2,,,,0.4,0.1,0.1,,,0.1,,,,,
DT3,NS22,WEEKENDS/HOLIDAY,,,,,,0.2,,0.1,0.1,0.1,0.1,0.4,0.1,,,0.1,,,,
DT3,NS23,WEEKDAY,,,,,,,,0.1,0.1,0.2,,0.3,0.1,,,,,,,
DT3,NS23,WEEKENDS/HOLIDAY,,,,,,,,0.1,0.4,,,,0.1,0.1,,,,,,
DT3,NS24/NE6/CC1,WEEKDAY,,,2.0,3.5,1.9,1.7,3.3,3.1,2.0,1.9,1.8,2.9,3.0,2.4,3.8,1.7,0.1,0.1,,
DT3,NS24/NE6/CC1,WEEKENDS/HOLIDAY,,,1.0,0.1,2.4,3.1,2.5,2.0,3.4,4.0,3.9,3.1,2.4,4.6,4.4,0.5,,0.2,0.1,
DT3,NS27/CE2,WEEKDAY,,,,,0.3,0.1,,,,,,,,,,,,,,
DT3,NS27/CE2,WEEKENDS/HOLIDAY,,,,0.1,,,,0.1,,,,,,,,,,,,
DT3,NS28,WEEKDAY,,,,,0.1,0.1,0.1,,,,,,,,,,,,,
DT3,NS28,WEEKENDS/HOLIDAY,,,,0.1,,0.4,,0.1,,,,,,,0.1,,,,,
DT3,NS3,WEEKDAY,,,,,,,,,,,,,,,,0.1,,,,
DT3,NS3,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,0.1,,,
DT3,NS4/BP1,WEEKENDS/HOLIDAY,,,,,0.1,,0.1,,,,,,,,,,,,,
DT3,NS7,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,,,0.1
DT3,NS9/TE2,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,0.4,0.1,,,,0.1,,,
DT3,PE1,WEEKDAY,,,,0.2,,,,,,,0.1,,0.1,,,0.1,,,0.3,
DT3,PE1,WEEKENDS/HOLIDAY,,,,0.1,,,,,,,0.1,0.1,,,,,,0.1,0.2,
DT3,PE2,WEEKDAY,,,,,,,,,0.2,,0.1,0.3,0.2,0.2,,,,,,
DT3,PE2,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,0.1,0.2,0.1,,0.1,,,0.1,,0.2
DT3,PE3,WEEKDAY,,,,0.5,,,0.1,,,0.2,0.1,,0.1,0.5,0.2,,0.2,,,
DT3,PE3,WEEKENDS/HOLIDAY,,,,,,,0.4,0.1,0.2,,,,,0.4,0.2,0.1,,,0.1,
DT3,PE4,WEEKDAY,,,,,,,,,,,,,,1.2,0.6,,,,,
DT3,PE4,WEEKENDS/HOLIDAY,,,,,,0.1,0.1,,,0.6,,,0.2,0.5,0.1,,,,,
DT3,PE5,WEEKDAY,,,,,,,,,0.6,0.2,,,0.2,0.2,,0.1,,,,
DT3,PE5,WEEKENDS/HOLIDAY,,,,,,0.2,0.1,,0.1,0.1,0.1,,,0.1,,0.1,0.2,,0.1,
DT3,PE6,WEEKDAY,,,,,,0.1,,0.2,0.2,0.1,0.5,0.1,,0.2,,,0.1,,,
DT3,PE6,WEEKENDS/HOLIDAY,,,,0.4,0.2,,,,,,0.4,0.1,0.1,,0.1,,0.5,,,0.1
DT3,PE7,WEEKDAY,,,,,,,,,0.1,0.1,0.1,,0.2,1.0,0.2,,,,,
DT3,PE7,WEEKENDS/HOLIDAY,,,,,,0.1,0.2,0.2,0.1,0.1,0.2,,0.1,,0.1,,,,,
DT3,PW1,WEEKDAY,,,,,,0.1,,,,,,,,0.1,0.1,,,,,
DT3,PW4,WEEKENDS/HOLIDAY,,,,,,,,,,,0.2,,,,,,,,0.1,
DT3,PW5,WEEKDAY,,,,,,,,,,,,,1.0,,,,,,,
DT3,PW5,WEEKENDS/HOLIDAY,,,,,,,0.4,,,,,0.1,,0.1,,,0.1,,,
DT3,PW6,WEEKDAY,,,,,0.1,,0.1,,,,,,0.1,,,,0.1,,,
DT3,PW6,WEEKENDS/HOLIDAY,,,,,,0.1,,,,,,,,,,,,,,
DT3,PW7,WEEKDAY,,,,,,,,,,,,,,,,,0.1,,,
DT3,PW7,WEEKENDS/HOLIDAY,,,,,,,,0.1,,,,0.1,,,,,,,,
DT3,SE1,WEEKDAY,,,0.2,,,,,0.1,0.1,0.1,,0.1,0.1,,0.2,0.1,0.1,,,
DT3,SE1,WEEKENDS/HOLIDAY,,,,,,0.1,,,0.1,,,0.1,0.1,,0.1,,0.1,0.2,0.1,
DT3,SE2,WEEKDAY,,,,,,,,,,,0.1,,,0.5,0.4,0.4,0.2,,,
DT3,SE2,WEEKENDS/HOLIDAY,,,,,,,0.1,,0.5,,0.1,0.1,,0.2,0.1,,0.8,0.1,,
DT3,SE3,WEEKDAY,,,,,,0.1,,0.1,,0.2,,,0.1,,0.1,,,,,
DT3,SE3,WEEKENDS/HOLIDAY,,,,,,,,0.1,0.1,,,,0.1,,,0.4,0.1,,,
DT3,SE4,WEEKDAY,,,,,,,,,,,,,0.1,,0.1,,,,,
DT3,SE4,WEEKENDS/HOLIDAY,,,,,0.4,,,,,,,,,0.2,,,,,,
DT3,SE5,WEEKDAY,,,,,,,,,,,,,0.1,,0.2,0.1,,,0.1,
DT3,SE5,WEEKENDS/HOLIDAY,,,,,,,0.1,,,,0.1,,,,,,,,,
DT3,SW1,WEEKDAY,,,0.1,,0.4,0.2,0.1,,,0.1,,0.2,,,,0.1,,,,
DT3,SW1,WEEKENDS/HOLIDAY,,,,,,,0.2,,0.1,,0.5,,,,0.1,0.1,0.1,0.4,0.1,
DT3,SW2,WEEKDAY,,,,,,,,,,0.1,0.3,0.3,0.1,0.2,0.1,,,,,
DT3,SW2,WEEKENDS/HOLIDAY,,,,,0.1,,,,0.1,,,,,,,,,,,
DT3,SW3,WEEKDAY,,,,,,,,,,,,,,,0.1,0.3,,,,
DT3,SW3,WEEKENDS/HOLIDAY,,,,,,,0.1,,,,,0.1,,,,,,0.1,,
DT3,SW4,WEEKDAY,,,,,,,,,,,,1.1,0.3,0.2,,0.1,,,0.4,
DT3,SW4,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,,0.2,
DT3,SW5,WEEKDAY,,,,0.1,,0.1,,,,,0.2,0.2,0.8,,0.1,,,,,
DT3,SW5,WEEKENDS/HOLIDAY,,,,,,0.5,0.1,0.4,0.4,0.4,0.1,0.2,0.1,0.2,,,0.1,0.4,,
DT3,SW6,WEEKDAY,,,,,,0.1,,,,,,,,,0.1,,,,,
DT3,SW6,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,0.1,0.1,,,0.1,
DT3,SW7,WEEKDAY,,,,,,,,,,,,,,0.3,0.4,0.3,,,,
DT3,SW7,WEEKENDS/HOLIDAY,,,,,,,0.1,,,0.1,,,0.2,,,,,,,
DT3,SW8,WEEKDAY,,,,0.9,,,,,,,0.1,,0.1,,,,,,0.1,
DT3,SW8,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,0.1,,0.1,,
DT30,BP6/DT1,WEEKDAY,,0.5,5.9,2.8,1.8,1.7,1.5,1.1,1.4,1.4,1.2,1.8,2.0,2.4,2.5,1.6,1.5,1.5,0.7,0.4
DT30,BP6/DT1,WEEKENDS/HOLIDAY,,,0.9,0.9,2.8,0.8,2.5,1.4,3.8,2.5,2.2,1.6,2.1,1.5,0.9,2.2,1.8,1.9,0.6,0.6
DT30,BP7,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,,,,,,,,
DT30,CC10/DT26,WEEKDAY,,3.6,11.2,16.9,34.2,14.7,5.3,5.8,4.5,6.0,10.9,8.6,7.0,5.9,10.9,4.5,4.2,3.4,3.6,2.0
DT30,CC10/DT26,WEEKENDS/HOLIDAY,,2.0,6.6,5.2,9.0,8.8,7.0,8.0,10.5,6.1,5.5,4.4,5.1,4.4,5.9,5.6,2.0,3.1,3.6,1.5
DT30,CC11,WEEKDAY,,0.5,13.2,25.1,36.5,9.7,4.9,2.4,2.3,4.4,2.2,1.3,1.0,2.2,2.2,1.8,0.3,0.3,0.3,
DT30,CC11,WEEKENDS/HOLIDAY,,0.1,5.6,7.0,4.9,1.8,2.4,3.0,3.0,2.9,1.2,0.5,1.8,1.4,3.0,1.4,0.5,,0.1,0.1
DT30,CC12,WEEKDAY,,,2.0,3.9,1.2,1.2,0.2,0.1,0.8,0.2,,0.3,0.2,0.3,0.6,0.4,0.5,0.1,0.2,
DT30,CC12,WEEKENDS/HOLIDAY,,,0.8,0.1,0.9,0.5,0.9,,0.4,0.4,0.4,0.2,0.5,,0.6,0.5,0.6,,0.2,
DT30,CC14,WEEKDAY,,,1.5,2.0,2.5,0.8,0.2,0.2,0.3,0.3,0.9,0.5,0.3,0.4,0.2,0.2,,,0.1,0.5
DT30,CC14,WEEKENDS/HOLIDAY,,,0.4,0.5,0.5,1.1,0.8,0.2,0.2,0.1,0.6,0.2,,0.5,0.2,0.4,0.2,0.2,0.1,
DT30,CC16,WEEKDAY,,1.2,5.0,6.9,8.3,3.5,2.6,1.0,1.5,1.0,1.2,0.5,0.5,0.9,0.6,0.5,0.3,0.3,0.2,0.1
DT30,CC16,WEEKENDS/HOLIDAY,,0.8,1.5,3.4,1.8,1.2,0.8,1.4,0.8,0.5,0.6,0.8,0.4,0.6,1.2,0.6,0.2,0.4,0.2,
DT30,CC17,WEEKDAY,,0.8,0.9,2.2,0.6,0.3,0.4,0.1,0.2,0.2,0.2,0.1,0.1,,0.1,,,,,
DT30,CC17,WEEKENDS/HOLIDAY,,,0.6,0.4,1.0,,0.1,0.1,,,0.5,0.1,0.1,,,,0.2,,0.1,
DT30,CC19/DT9,WEEKDAY,,1.9,1.0,1.8,1.8,0.9,0.9,0.5,0.7,0.3,0.3,0.3,0.2,0.4,0.4,0.3,,0.2,0.1,
DT30,CC19/DT9,WEEKENDS/HOLIDAY,,0.5,1.2,0.9,1.5,0.8,2.5,1.2,0.1,0.8,0.2,1.2,0.4,0.4,0.5,0.4,,0.1,,
DT30,CC2,WEEKDAY,,,0.1,0.5,0.2,,0.1,,0.1,,0.2,0.2,,,0.2,,,,,
DT30,CC2,WEEKENDS/HOLIDAY,,,,0.4,0.2,0.1,0.1,0.2,,,,,,0.2,,,,,,
DT30,CC20,WEEKDAY,,,0.6,0.2,0.2,0.2,0.1,,0.5,0.2,0.1,,,0.2,0.2,,,0.1,,
DT30,CC20,WEEKENDS/HOLIDAY,,,,,0.2,0.5,0.2,,0.4,0.1,,0.5,0.1,0.6,0.2,0.1,0.1,0.1,0.4,
DT30,CC21,WEEKDAY,,,1.0,1.1,0.8,1.4,2.7,0.5,0.5,0.2,0.5,0.6,0.5,0.5,0.6,0.3,0.1,0.1,0.3,
DT30,CC21,WEEKENDS/HOLIDAY,,,0.9,0.5,0.4,1.0,3.0,0.6,1.0,0.4,0.8,0.8,0.6,0.1,0.8,0.2,0.5,0.4,,
DT30,CC22/EW21,WEEKDAY,,0.6,1.8,3.4,3.2,1.7,1.4,1.0,1.2,1.0,0.6,0.3,0.3,0.6,1.4,0.3,0.4,,0.1,
DT30,CC22/EW21,WEEKENDS/HOLIDAY,,0.1,0.9,0.6,0.5,0.6,1.2,0.4,1.1,0.5,0.2,,0.2,0.4,0.6,0.4,,0.2,0.2,
DT30,CC23,WEEKDAY,,,1.0,6.6,6.7,1.6,1.2,0.4,1.1,0.5,0.3,,,0.5,0.4,0.1,,0.1,,
DT30,CC23,WEEKENDS/HOLIDAY,,,,0.4,1.8,0.1,,0.5,0.1,,0.2,0.1,,,,0.1,,0.1,,
DT30,CC24,WEEKDAY,,1.2,5.8,12.4,8.6,4.2,2.3,1.9,1.6,1.2,1.1,0.3,0.5,0.2,0.1,,0.3,,,
DT30,CC24,WEEKENDS/HOLIDAY,,0.1,2.1,2.1,0.4,0.4,0.2,0.1,0.4,0.4,0.6,0.5,0.4,0.1,0.1,0.5,0.5,,0.1,
DT30,CC25,WEEKDAY,,0.2,2.3,3.1,1.0,0.3,0.4,0.1,0.1,1.4,0.1,0.1,0.1,,0.9,0.1,0.1,,,
DT30,CC25,WEEKENDS/HOLIDAY,,0.6,1.4,0.8,0.9,0.2,,0.2,0.8,0.2,0.2,,0.4,0.1,1.5,0.1,0.4,,0.1,
DT30,CC26,WEEKDAY,,1.3,2.0,2.4,1.0,0.2,,,,0.1,0.1,,,0.7,0.5,,0.1,0.1,0.1,
DT30,CC26,WEEKENDS/HOLIDAY,,0.4,0.5,2.0,,,0.1,0.1,,,0.5,,0.1,0.9,0.8,0.1,,0.2,0.1,
DT30,CC27,WEEKDAY,,,0.9,4.7,3.5,1.3,0.3,0.3,0.2,0.3,0.3,0.3,,0.7,0.3,0.1,,,,
DT30,CC27,WEEKENDS/HOLIDAY,,,,0.2,0.5,1.1,0.2,0.8,0.4,,,0.2,,0.8,,,,,,
DT30,CC28,WEEKDAY,,0.5,1.3,1.4,1.0,1.1,0.2,0.1,0.1,0.2,,,,0.2,0.7,0.1,,,0.1,
DT30,CC28,WEEKENDS/HOLIDAY,,0.1,0.1,0.1,,0.2,0.1,,,0.1,,0.1,,0.1,0.2,,0.2,,,
DT30,CC3,WEEKDAY,,,1.5,1.2,2.2,3.4,1.7,1.2,0.8,1.0,0.7,0.5,0.7,0.6,1.1,0.2,,0.2,,
DT30,CC3,WEEKENDS/HOLIDAY,,,1.0,1.0,1.8,3.5,2.5,2.4,3.1,1.9,0.4,1.8,0.9,1.5,1.9,0.4,,0.4,,
DT30,CC4/DT15,WEEKDAY,,0.6,2.4,7.1,9.7,5.7,2.9,3.2,2.5,2.3,2.4,3.1,2.1,3.4,2.9,1.2,0.2,0.1,0.1,
DT30,CC4/DT15,WEEKENDS/HOLIDAY,,0.6,1.6,2.4,3.5,4.2,6.5,5.9,4.9,3.4,3.1,3.6,3.6,4.2,2.2,0.9,0.5,0.1,,0.1
DT30,CC5,WEEKDAY,,,,1.5,3.9,1.3,1.2,0.7,0.5,0.9,0.5,0.3,0.4,0.7,1.0,0.2,,0.1,0.1,
DT30,CC5,WEEKENDS/HOLIDAY,,,0.1,0.4,0.4,0.6,1.4,1.5,0.5,0.2,1.4,0.4,1.1,1.0,0.6,0.5,,,,
DT30,CC6,WEEKDAY,,0.1,1.3,1.9,2.7,1.2,1.9,1.0,0.8,2.6,1.4,1.4,0.5,1.8,1.4,0.6,0.1,,,
DT30,CC6,WEEKENDS/HOLIDAY,,0.2,1.6,1.1,0.9,0.9,1.8,1.4,1.8,3.4,2.5,1.4,1.4,2.2,2.1,0.6,0.2,,,0.1
DT30,CC7,WEEKDAY,,,2.1,8.0,4.2,3.5,1.2,1.7,1.2,1.6,1.5,1.3,0.9,1.5,1.7,1.0,0.2,0.4,0.1,0.1
DT30,CC7,WEEKENDS/HOLIDAY,,,0.4,0.9,1.5,2.5,0.8,0.8,1.1,1.6,1.4,0.9,1.5,1.1,1.5,0.4,1.2,0.1,,
DT30,CC8,WEEKDAY,,,7.4,6.0,1.3,0.4,0.7,0.7,1.8,0.6,2.5,1.0,0.7,1.4,0.9,0.5,0.2,,0.2,
DT30,CC8,WEEKENDS/HOLIDAY,,,,0.1,1.2,0.6,0.9,0.9,1.4,1.4,0.8,1.2,,0.6,1.9,0.8,,,,0.1
DT30,CE1/DT16,WEEKDAY,,5.4,7.9,7.3,7.5,6.1,8.5,6.7,6.1,8.6,8.6,3.3,4.6,3.6,4.0,2.8,1.6,3.3,2.2,0.3
DT30,CE1/DT16,WEEKENDS/HOLIDAY,,4.1,7.0,4.6,4.5,5.5,12.4,12.0,13.5,10.9,10.9,6.0,10.4,7.5,6.5,5.1,2.0,4.1,2.9,0.1
DT30,CG1/DT35,WEEKDAY,,0.4,16.9,31.5,31.1,21.9,11.1,6.5,7.0,7.0,7.5,3.9,5.0,5.5,7.6,5.4,1.1,0.9,1.0,
DT30,CG1/DT35,WEEKENDS/HOLIDAY,,0.1,6.6,5.8,3.6,10.6,10.2,9.6,11.0,7.1,7.0,8.6,6.6,11.0,8.2,7.4,2.0,1.0,0.5,
DT30,CG2,WEEKDAY,,,2.0,5.3,5.2,6.0,4.1,3.9,3.7,6.0,3.2,3.0,1.4,2.5,4.6,2.5,1.2,1.2,0.2,
DT30,CG2,WEEKENDS/HOLIDAY,,,1.9,3.6,5.0,4.9,6.0,7.5,5.2,7.5,4.5,2.1,7.9,5.4,6.2,2.6,1.6,1.1,0.1,
DT30,DT10,WEEKDAY,,,2.1,1.2,0.1,0.1,0.2,0.2,0.1,,,0.1,0.3,0.3,0.1,,0.1,,,
DT30,DT10,WEEKENDS/HOLIDAY,,,0.4,0.1,,,,0.2,,0.5,,0.1,0.1,,,0.1,0.1,,,
DT30,DT13,WEEKDAY,,0.4,0.2,0.3,1.7,0.8,0.9,0.5,0.9,0.9,0.6,0.5,0.5,0.2,0.6,0.2,,,,
DT30,DT13,WEEKENDS/HOLIDAY,,0.2,,0.1,0.1,0.4,0.6,1.2,1.0,0.8,0.8,0.6,0.6,0.2,0.5,0.5,0.2,0.1,,0.1
DT30,DT17,WEEKDAY,,1.8,8.1,21.0,29.0,14.3,3.8,2.0,2.1,1.5,2.5,0.7,0.6,1.9,1.5,0.7,0.1,0.7,0.5,
DT30,DT17,WEEKENDS/HOLIDAY,,0.5,2.1,3.0,5.2,3.0,1.8,2.1,0.6,0.8,1.1,0.6,0.8,0.6,0.9,0.2,0.5,0.5,,
DT30,DT18,WEEKDAY,,2.5,14.9,30.4,41.5,29.6,11.4,7.3,3.9,4.5,2.9,2.7,2.6,4.0,5.9,1.7,0.2,0.1,,
DT30,DT18,WEEKENDS/HOLIDAY,,0.5,1.2,2.5,3.9,6.2,5.1,6.2,5.2,3.0,1.2,2.2,2.9,3.9,3.8,1.6,0.9,0.4,,
DT30,DT2,WEEKDAY,,,0.9,1.0,0.6,,0.1,,,0.1,0.1,0.1,,,0.1,,,,,
DT30,DT2,WEEKENDS/HOLIDAY,,,,0.1,0.1,0.1,,,,,,0.1,0.4,,0.1,,,0.1,,
DT30,DT20,WEEKDAY,,2.5,6.2,16.3,14.0,9.5,5.8,4.5,3.0,3.2,2.0,3.4,2.0,2.6,3.2,2.5,0.6,0.4,0.4,
DT30,DT20,WEEKENDS/HOLIDAY,,0.5,2.6,7.8,6.8,6.0,5.4,5.2,4.0,2.4,2.5,4.8,3.9,3.2,3.4,1.9,1.5,0.4,,
DT30,DT21,WEEKDAY,,1.0,7.1,23.9,31.8,18.5,13.7,11.7,12.2,7.6,7.3,6.2,7.0,6.9,9.8,4.1,2.1,1.4,0.2,
DT30,DT21,WEEKENDS/HOLIDAY,,,2.6,7.6,14.4,10.8,18.5,15.0,19.2,10.6,14.4,8.9,9.0,10.2,7.5,3.8,2.1,0.8,,0.1
DT30,DT22,WEEKDAY,,1.0,8.9,14.4,14.5,15.0,11.5,9.5,9.2,9.2,6.5,5.5,5.8,6.2,10.9,6.2,3.8,2.0,0.9,0.1
DT30,DT22,WEEKENDS/HOLIDAY,,0.6,2.8,5.9,13.9,12.4,17.6,15.1,15.4,10.2,9.2,7.2,10.5,11.6,11.8,9.9,5.0,2.0,1.6,0.4
DT30,DT23,WEEKDAY,,5.2,7.4,16.5,18.1,10.6,4.5,5.5,2.2,2.3,2.5,2.1,2.3,2.5,3.4,1.4,1.3,1.0,1.5,
DT30,DT23,WEEKENDS/HOLIDAY,,0.8,3.2,3.8,4.2,3.6,5.1,3.9,3.1,3.4,2.2,2.4,2.1,3.2,3.4,1.8,1.2,0.9,1.8,0.5
DT30,DT24,WEEKDAY,,2.5,10.5,21.4,9.7,5.1,2.7,3.6,2.5,4.7,5.7,4.3,5.0,5.0,7.0,3.1,3.1,2.8,1.2,0.4
DT30,DT24,WEEKENDS/HOLIDAY,,2.0,3.4,5.4,5.5,3.6,3.4,5.9,4.2,3.5,4.4,4.8,5.2,4.9,4.8,3.6,2.2,2.9,2.8,0.6
DT30,DT25,WEEKDAY,,,9.5,39.0,23.9,12.0,4.3,3.4,3.9,3.9,4.5,4.0,4.8,3.5,4.0,4.2,4.2,1.9,1.4,0.6
DT30,DT25,WEEKENDS/HOLIDAY,,,1.6,5.6,7.8,3.8,2.2,4.4,3.6,4.0,3.0,2.0,3.1,3.1,4.2,2.0,4.0,1.2,1.1,0.5
DT30,DT27,WEEKDAY,,1.2,20.8,51.2,44.4,17.8,5.1,4.3,5.4,3.5,4.2,4.0,3.1,6.0,5.4,2.2,3.7,1.5,0.5,0.4
DT30,DT27,WEEKENDS/HOLIDAY,,0.8,3.8,6.6,10.8,6.4,6.1,5.4,3.6,4.5,4.1,2.9,3.2,2.2,3.6,1.9,1.8,0.6,0.5,0.4
DT30,DT28,WEEKDAY,,1.5,19.8,37.9,50.2,14.6,7.6,4.4,7.8,5.9,11.0,10.0,5.0,5.0,6.6,3.3,2.4,3.6,2.9,1.5
DT30,DT28,WEEKENDS/HOLIDAY,,0.5,6.8,7.4,10.6,6.2,3.4,3.5,4.6,2.6,3.9,3.6,3.0,3.2,2.2,3.0,3.6,5.5,2.5,1.1
DT30,DT29,WEEKDAY,,,3.8,8.4,27.5,4.8,4.0,4.2,5.0,5.1,8.9,8.1,7.4,9.1,10.5,4.0,4.6,4.3,3.0,1.3
DT30,DT29,WEEKENDS/HOLIDAY,,,1.6,2.1,3.1,4.1,3.8,4.1,3.6,4.2,3.4,3.2,3.9,3.8,6.0,5.8,3.8,5.9,3.1,1.1
DT30,DT3,WEEKDAY,,0.1,0.2,0.4,0.5,0.1,0.4,0.5,0.2,0.3,0.2,0.4,0.3,0.2,0.4,0.4,0.3,0.4,,0.1
DT30,DT3,WEEKENDS/HOLIDAY,,,1.0,0.5,0.5,0.4,0.4,0.2,0.9,0.2,0.5,0.1,0.2,0.5,0.2,0.4,0.1,0.4,0.6,0.2
DT30,DT31,WEEKDAY,0.1,,2.6,8.1,5.3,2.4,4.1,3.7,5.8,4.2,3.5,5.0,3.6,7.1,8.4,5.2,3.9,2.7,2.4,0.7
DT30,DT31,WEEKENDS/HOLIDAY,,,0.2,2.6,3.2,4.6,8.2,5.5,2.6,5.4,4.0,3.8,4.5,6.6,3.6,5.6,3.4,2.5,3.9,0.9
DT30,DT33,WEEKDAY,0.6,0.3,28.0,52.0,18.3,7.9,6.0,6.5,7.9,9.2,12.5,12.4,13.0,16.0,13.8,10.7,9.0,8.3,7.2,4.5
DT30,DT33,WEEKENDS/HOLIDAY,0.2,,5.6,7.1,8.0,6.5,5.6,8.5,12.2,10.0,10.2,9.6,7.4,11.5,10.5,12.0,10.5,8.5,9.8,3.6
DT30,DT34,WEEKDAY,,,7.7,9.5,5.8,3.5,3.7,1.5,1.8,2.9,2.1,2.6,1.5,2.3,2.0,2.8,1.0,0.8,1.2,0.1
DT30,DT34,WEEKENDS/HOLIDAY,,0.1,0.9,3.5,1.1,2.1,1.8,1.1,2.1,0.9,1.9,1.1,1.2,1.5,3.1,1.6,1.0,0.5,1.4,0.5
DT30,DT5,WEEKDAY,,0.5,1.9,2.1,2.1,0.5,0.4,0.6,0.8,0.7,0.4,0.4,0.3,0.5,0.4,0.4,0.3,0.1,0.1,0.1
DT30,DT5,WEEKENDS/HOLIDAY,,,1.2,3.5,2.1,2.2,0.8,1.2,1.5,0.5,1.0,1.0,1.1,0.4,0.6,0.1,0.4,0.2,0.5,0.1
DT30,DT6,WEEKDAY,,0.7,1.9,1.6,0.6,0.6,2.2,0.9,1.0,0.7,0.6,0.1,0.1,0.5,0.2,,,,0.1,
DT30,DT6,WEEKENDS/HOLIDAY,,,0.9,0.9,0.5,0.9,0.9,0.6,1.0,0.6,,,0.8,0.8,0.5,0.2,0.4,0.1,,
DT30,DT7,WEEKDAY,,,0.9,1.2,0.5,0.7,0.3,0.5,0.2,0.2,0.9,0.1,,0.2,0.4,,,0.1,,
DT30,DT7,WEEKENDS/HOLIDAY,,0.1,1.0,0.5,1.1,0.2,0.1,0.5,0.2,0.2,0.1,0.8,0.1,0.1,0.1,,,,,
DT30,DT8,WEEKDAY,,0.5,3.5,2.0,0.1,0.1,0.5,0.3,,,,,,0.2,,,,,,
DT30,DT8,WEEKENDS/HOLIDAY,,0.1,0.2,0.6,0.2,0.1,,,,0.2,0.1,0.4,0.2,0.6,0.1,,,,,
DT30,EW1,WEEKDAY,,,,,,,,,0.1,0.1,,,,,0.1,,,,,
DT30,EW1,WEEKENDS/HOLIDAY,,,,,,,0.1,,,,,,,,,,,,,
DT30,EW10,WEEKDAY,,,,0.1,0.2,0.2,,0.1,0.1,0.1,0.1,,,0.1,,0.2,,,0.1,
DT30,EW10,WEEKENDS/HOLIDAY,,,0.1,0.1,0.2,0.1,,1.2,0.9,0.1,0.2,0.8,0.1,,0.6,0.1,,,0.1,
DT30,EW11,WEEKDAY,,,0.1,1.0,0.7,0.3,0.2,0.4,0.2,0.3,0.3,0.2,0.6,0.1,0.4,,0.2,,,
DT30,EW11,WEEKENDS/HOLIDAY,,,0.1,0.2,1.1,0.2,0.1,,0.8,0.2,0.4,,0.6,0.1,,,0.2,0.2,,
DT30,EW12/DT14,WEEKDAY,,0.8,3.2,1.7,3.6,2.5,4.3,5.0,3.9,3.0,2.0,1.7,2.1,2.3,2.4,1.1,0.1,,,0.1
DT30,EW12/DT14,WEEKENDS/HOLIDAY,,,2.5,1.2,2.2,3.8,6.1,7.1,4.9,3.6,4.4,4.8,3.6,5.2,3.0,1.5,0.2,0.1,,
DT30,EW13/NS25,WEEKDAY,,,,0.2,1.4,0.5,1.4,1.4,1.0,0.9,1.0,0.5,0.3,0.7,0.4,0.2,,,,
DT30,EW13/NS25,WEEKENDS/HOLIDAY,,,,,1.0,1.9,1.8,0.8,1.9,2.2,1.2,0.8,1.1,1.1,0.5,,,,,
DT30,EW14/NS26,WEEKDAY,,,,0.1,0.9,0.5,0.1,0.1,,0.2,0.1,0.1,0.2,0.2,0.3,,,,,
DT30,EW14/NS26,WEEKENDS/HOLIDAY,,,0.2,,,,0.1,0.2,0.5,,0.1,,0.1,,0.2,,,,,
DT30,EW15,WEEKDAY,,0.5,0.4,2.0,6.0,2.5,0.7,0.5,0.2,0.4,0.1,0.3,0.3,0.6,0.4,0.2,,,,
DT30,EW15,WEEKENDS/HOLIDAY,,,0.2,,0.1,2.0,0.6,0.6,0.1,0.9,0.5,0.6,0.2,,0.4,0.2,,,,
DT30,EW16/NE3,WEEKDAY,,2.8,11.1,22.5,13.9,6.9,3.6,5.0,2.8,2.6,2.4,1.0,1.5,1.5,1.2,2.0,0.4,0.9,0.1,0.1
DT30,EW16/NE3,WEEKENDS/HOLIDAY,,1.1,3.4,4.1,2.8,1.2,1.5,3.4,2.8,1.2,1.8,0.9,0.4,2.0,1.4,1.9,1.9,1.1,0.2,
DT30,EW17,WEEKDAY,,,,0.9,0.3,0.6,0.3,0.2,0.1,0.2,0.3,0.2,0.2,0.5,0.4,0.1,0.2,0.2,0.1,
DT30,EW17,WEEKENDS/HOLIDAY,,,,0.2,0.1,0.2,0.2,0.4,1.1,0.4,,0.4,0.4,0.2,0.1,,0.1,0.6,,0.1
DT30,EW18,WEEKDAY,,,1.5,1.5,3.4,0.4,0.2,0.1,0.4,0.2,0.3,,0.5,0.8,0.2,,,,0.1,
DT30,EW18,WEEKENDS/HOLIDAY,,,,0.2,0.2,0.2,0.5,0.4,0.5,0.2,0.1,0.1,0.6,0.4,0.2,0.5,,0.2,,
