DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,2817.0,3062.0
WEEKDAY,BP11,3008.0,2457.0
WEEKDAY,BP12,2411.0,1887.0
WEEKDAY,BP13,1309.0,865.0
WEEKDAY,BP2,2753.0,2191.0
WEEKDAY,BP3,3493.0,2998.0
WEEKDAY,BP4,2990.0,2883.0
WEEKDAY,BP5,1875.0,1445.0
WEEKDAY,BP6/DT1,25319.0,27125.0
WEEKDAY,BP7,1011.0,1049.0
WEEKDAY,BP8,1842.0,1662.0
WEEKDAY,BP9,2148.0,2061.0
WEEKDAY,CC10/DT26,10706.0,10153.0
WEEKDAY,CC11,10539.0,10691.0
WEEKDAY,CC12,3986.0,3408.0
WEEKDAY,CC14,5046.0,4766.0
WEEKDAY,CC16,6572.0,6420.0
WEEKDAY,CC17,2645.0,2534.0
WEEKDAY,CC19/DT9,3730.0,4045.0
WEEKDAY,CC2,2021.0,2202.0
WEEKDAY,CC20,3414.0,3474.0
WEEKDAY,CC21,5419.0,5813.0
WEEKDAY,CC22/EW21,14546.0,13166.0
WEEKDAY,CC23,6288.0,6035.0
WEEKDAY,CC24,12399.0,11996.0
WEEKDAY,CC25,4518.0,4221.0
WEEKDAY,CC26,3278.0,3523.0
WEEKDAY,CC27,2072.0,2230.0
WEEKDAY,CC28,2568.0,2519.0
WEEKDAY,CC3,3129.0,2804.0
WEEKDAY,CC4/DT15,8038.0,8339.0
WEEKDAY,CC5,2297.0,2365.0
WEEKDAY,CC6,3904.0,4028.0
WEEKDAY,CC7,4551.0,4666.0
WEEKDAY,CC8,5532.0,4813.0
WEEKDAY,CE1/DT16,12074.0,12328.0
WEEKDAY,CG1/DT35,6942.0,6981.0
WEEKDAY,CG2,5488.0,5522.0
WEEKDAY,DT10,3232.0,2478.0
WEEKDAY,DT13,5399.0,5740.0
WEEKDAY,DT17,6245.0,6203.0
WEEKDAY,DT18,7078.0,7626.0
WEEKDAY,DT2,1735.0,1383.0
WEEKDAY,DT20,2590.0,2803.0
WEEKDAY,DT21,3202.0,2993.0
WEEKDAY,DT22,3317.0,3595.0
WEEKDAY,DT23,2101.0,2097.0
WEEKDAY,DT24,3503.0,3434.0
WEEKDAY,DT25,2710.0,2866.0
WEEKDAY,DT27,5278.0,5180.0
WEEKDAY,DT28,6422.0,6187.0
WEEKDAY,DT29,5078.0,4656.0
WEEKDAY,DT3,4827.0,4177.0
WEEKDAY,DT30,4750.0,4694.0
WEEKDAY,DT31,5148.0,5553.0
WEEKDAY,DT33,11702.0,11057.0
WEEKDAY,DT34,2639.0,2436.0
WEEKDAY,DT5,7548.0,7835.0
WEEKDAY,DT6,3620.0,3395.0
