DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,87.0
WEEKDAY,BP10,BP12,127.0
WEEKDAY,BP10,BP13,84.0
WEEKDAY,BP10,BP2,45.0
WEEKDAY,BP10,BP3,67.0
WEEKDAY,BP10,BP4,68.0
WEEKDAY,BP10,BP5,112.0
WEEKDAY,BP10,BP6/DT1,946.0
WEEKDAY,BP10,BP7,64.0
WEEKDAY,BP10,BP8,198.0
WEEKDAY,BP10,BP9,90.0
WEEKDAY,BP10,CC22/EW21,6.0
WEEKDAY,BP10,CC23,1.0
WEEKDAY,BP10,CC24,2.0
WEEKDAY,BP10,CC25,1.0
WEEKDAY,BP10,EW12/DT14,1.0
WEEKDAY,BP10,EW13/NS25,1.0
WEEKDAY,BP10,EW14/NS26,1.0
WEEKDAY,BP10,EW15,1.0
WEEKDAY,BP10,EW16/NE3,1.0
WEEKDAY,BP10,EW17,2.0
WEEKDAY,BP10,EW18,5.0
WEEKDAY,BP10,EW19,6.0
WEEKDAY,BP10,EW20,11.0
WEEKDAY,BP10,EW22,7.0
WEEKDAY,BP10,EW23,29.0
WEEKDAY,BP10,EW24/NS1,185.0
WEEKDAY,BP10,EW25,3.0
WEEKDAY,BP10,EW26,15.0
WEEKDAY,BP10,EW27,51.0
WEEKDAY,BP10,EW28,20.0
WEEKDAY,BP10,EW29,34.0
WEEKDAY,BP10,EW30,10.0
WEEKDAY,BP10,EW31,6.0
WEEKDAY,BP10,EW32,8.0
WEEKDAY,BP10,EW33,5.0
WEEKDAY,BP10,NS10,19.0
WEEKDAY,BP10,NS11,15.0
WEEKDAY,BP10,NS12,3.0
WEEKDAY,BP10,NS13,15.0
WEEKDAY,BP10,NS14,8.0
WEEKDAY,BP10,NS15,18.0
WEEKDAY,BP10,NS16,10.0
WEEKDAY,BP10,NS19,1.0
WEEKDAY,BP10,NS2,35.0
WEEKDAY,BP10,NS3,23.0
WEEKDAY,BP10,NS4/BP1,230.0
WEEKDAY,BP10,NS5,47.0
WEEKDAY,BP10,NS7,16.0
WEEKDAY,BP10,NS8,8.0
WEEKDAY,BP10,NS9/TE2,25.0
WEEKDAY,BP11,BP10,40.0
WEEKDAY,BP11,BP12,51.0
WEEKDAY,BP11,BP13,58.0
WEEKDAY,BP11,BP2,50.0
WEEKDAY,BP11,BP3,63.0
WEEKDAY,BP11,BP4,77.0
WEEKDAY,BP11,BP5,120.0
WEEKDAY,BP11,BP6/DT1,1150.0
WEEKDAY,BP11,BP7,41.0
WEEKDAY,BP11,BP8,114.0
WEEKDAY,BP11,BP9,84.0
WEEKDAY,BP11,CC22/EW21,4.0
WEEKDAY,BP11,CC23,1.0
WEEKDAY,BP11,CC24,1.0
WEEKDAY,BP11,EW11,1.0
WEEKDAY,BP11,EW12/DT14,1.0
WEEKDAY,BP11,EW14/NS26,1.0
WEEKDAY,BP11,EW15,4.0
WEEKDAY,BP11,EW16/NE3,1.0
WEEKDAY,BP11,EW17,7.0
WEEKDAY,BP11,EW18,10.0
WEEKDAY,BP11,EW19,12.0
WEEKDAY,BP11,EW20,13.0
WEEKDAY,BP11,EW22,10.0
WEEKDAY,BP11,EW23,52.0
WEEKDAY,BP11,EW24/NS1,243.0
WEEKDAY,BP11,EW25,3.0
