,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CC8,WEEKENDS/HOLIDAY,8.0,21.5,98.3,153.2,205.8,248.8,253.9,286.3,311.4,293.9,269.9,253.2,252.0,259.8,265.4,239.2,181.0,150.9,126.3,60.6,15.2,2.2,36.4,77.6,132.0,155.4,181.2,192.8,202.2,195.2,189.5,208.1,214.2,247.6,247.1,221.6,204.4,184.2,169.3,93.6
CE1/DT16,WEEKDAY,18.6,28.6,181.0,327.0,345.8,174.0,181.8,289.2,325.0,331.6,396.1,682.6,692.6,797.6,873.1,791.2,996.2,844.1,819.8,622.0,5.8,0.0,661.9,631.0,571.1,669.4,684.0,640.6,607.2,792.6,861.1,562.6,467.7,579.1,546.4,575.7,352.3,405.8,379.4,91.2
CE1/DT16,WEEKENDS/HOLIDAY,23.6,13.4,232.2,368.9,373.7,197.1,248.1,404.5,467.9,571.3,683.2,1146.4,1165.6,1253.1,1235.1,1223.8,1772.1,1483.0,1277.0,874.6,5.9,0.0,559.9,509.5,457.1,628.7,803.6,894.2,857.3,1079.8,1181.7,972.5,827.3,916.1,755.5,769.0,479.8,443.6,372.6,97.5
CG1/DT35,WEEKDAY,0.5,12.5,24.0,73.0,118.9,75.7,79.5,153.0,241.2,261.8,271.4,361.3,474.8,817.9,1151.0,798.6,611.3,424.6,270.1,64.6,8.2,7.5,351.0,968.1,1263.8,717.6,356.5,251.1,269.5,276.3,266.3,214.1,226.8,227.3,307.0,302.1,119.4,53.3,33.5,20.1
CG1/DT35,WEEKENDS/HOLIDAY,0.1,12.4,25.1,77.2,107.7,65.1,104.4,192.3,295.0,363.3,413.1,458.2,473.2,503.7,470.6,512.2,559.8,492.2,304.7,68.8,9.4,2.0,99.5,312.5,204.0,215.5,281.1,321.4,334.7,374.1,366.8,357.3,345.1,363.8,374.2,350.9,164.6,69.4,40.4,21.7
CG2,WEEKDAY,1.0,19.6,38.6,116.5,172.0,139.5,99.3,81.7,106.0,152.9,210.6,368.1,354.3,452.4,463.0,337.0,379.8,493.2,491.1,90.0,0.7,16.5,128.1,388.5,482.3,313.6,277.9,264.0,307.7,330.0,372.9,234.3,237.2,223.4,306.4,286.9,194.1,122.4,56.3,14.8
CG2,WEEKENDS/HOLIDAY,1.3,20.8,35.7,117.3,180.9,138.6,98.1,83.9,136.2,222.1,372.7,600.4,606.5,625.9,584.0,605.9,662.3,785.2,826.4,161.9,0.4,12.2,73.6,239.9,221.5,246.4,319.8,424.1,554.2,509.0,650.7,489.2,456.0,421.4,411.8,353.7,220.5,141.1,63.3,25.1
DT1/PB6,WEEKENDS/HOLIDAY,0.0,38.9,117.6,167.5,210.8,257.5,259.4,271.9,280.6,268.9,240.4,229.2,239.8,241.8,213.7,174.4,135.4,142.5,113.1,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DT10,WEEKDAY,0.6,2.8,121.0,249.7,241.6,158.2,129.0,146.8,147.9,221.8,578.6,250.9,222.3,222.5,203.7,121.9,54.0,44.3,37.0,13.0,1.6,5.1,156.1,629.7,168.1,72.4,52.4,57.0,71.0,92.1,96.0,117.0,128.3,144.0,185.8,138.3,89.0,74.4,72.2,41.6
DT10,WEEKENDS/HOLIDAY,0.5,1.6,60.8,85.2,108.8,135.4,156.7,151.6,152.0,147.5,126.6,118.3,117.6,113.8,125.0,91.4,55.4,44.0,45.3,19.1,1.6,1.9,28.6,62.8,60.7,61.6,55.2,59.0,58.4,72.7,77.3,71.2,77.5,89.7,90.0,80.2,76.5,67.9,68.3,39.3
DT13,WEEKDAY,3.3,9.1,132.3,199.7,171.0,122.9,118.6,146.3,210.9,276.5,244.1,255.1,290.0,408.8,518.2,411.0,342.3,192.8,150.5,70.5,2.9,1.7,62.8,175.3,404.8,432.8,452.0,344.0,347.3,305.0,285.4,274.7,261.7,274.7,341.6,241.7,123.6,112.6,84.8,58.2
DT13,WEEKENDS/HOLIDAY,3.5,2.8,72.3,98.4,116.1,120.3,142.3,196.3,264.4,320.8,340.8,375.4,383.0,384.9,387.8,379.1,363.9,186.9,162.3,82.0,4.4,0.6,39.0,75.4,150.9,226.8,381.2,359.5,371.1,364.9,348.3,330.6,308.6,260.1,219.1,172.2,124.3,103.5,91.0,55.7
DT17,WEEKDAY,2.4,0.8,21.0,88.2,102.2,74.7,123.6,259.1,367.7,190.9,186.0,252.4,363.4,688.0,1066.2,708.0,361.7,245.8,172.0,80.0,0.6,0.0,322.1,619.2,1241.5,861.4,328.3,226.6,253.1,398.0,244.0,129.1,120.0,133.2,171.6,144.1,57.7,40.5,32.5,10.6
DT17,WEEKENDS/HOLIDAY,1.8,1.1,12.5,62.1,65.9,54.9,78.1,112.0,138.5,132.2,127.2,146.7,169.0,163.1,147.9,182.8,156.9,142.6,127.7,74.0,0.9,0.0,71.5,121.2,118.3,143.4,117.0,118.4,110.4,110.6,110.2,99.2,94.8,101.0,121.9,114.4,58.7,40.9,28.5,9.5
DT18,WEEKDAY,4.3,0.2,18.8,57.7,102.0,96.5,111.0,212.8,302.8,316.8,319.0,298.5,400.4,817.8,1150.7,682.2,421.2,326.4,438.4,154.1,1.0,0.0,285.6,731.4,1404.7,1074.6,531.5,370.8,381.7,345.0,246.5,164.5,179.6,220.4,349.3,267.0,93.7,34.8,21.0,9.4
DT18,WEEKENDS/HOLIDAY,5.6,0.9,12.3,34.3,38.4,39.2,65.3,105.1,153.9,199.7,222.4,206.6,183.0,176.1,148.2,167.7,161.3,178.9,348.8,125.9,1.6,0.0,39.9,118.8,132.9,181.1,193.2,192.4,218.3,173.6,147.7,109.3,130.0,159.3,227.7,171.1,73.8,34.3,23.6,7.8
DT2,WEEKDAY,0.1,8.2,84.1,182.5,113.5,72.9,67.6,75.4,109.0,115.4,257.9,95.5,131.5,181.9,134.2,61.3,23.2,17.0,8.9,3.9,6.5,2.8,67.9,299.8,114.8,43.2,17.9,19.0,32.3,50.5,72.2,63.4,70.6,76.2,110.6,87.0,60.7,49.2,49.4,29.0
DT2,WEEKENDS/HOLIDAY,0.3,4.9,14.2,35.8,65.3,76.5,73.5,80.8,83.3,57.3,50.4,47.7,50.4,58.3,61.4,37.0,21.2,17.8,13.7,8.4,7.6,0.0,5.4,20.4,17.8,18.5,18.0,27.6,31.7,33.9,37.3,45.6,38.2,56.5,63.3,50.7,39.3,43.8,39.5,27.6
DT20,WEEKDAY,2.7,2.1,71.0,129.2,136.5,90.2,62.9,78.8,96.2,91.4,101.2,108.6,143.0,230.2,280.1,186.3,110.0,117.1,229.9,109.0,1.4,0.1,76.4,204.8,312.4,248.1,157.4,122.3,111.6,137.5,130.3,109.5,133.7,157.1,227.7,183.2,106.3,71.0,50.6,23.5
DT20,WEEKENDS/HOLIDAY,4.3,2.0,29.1,62.8,61.8,74.9,94.3,107.7,126.5,111.0,136.5,172.4,147.1,171.3,161.4,153.3,121.9,135.9,290.1,138.8,2.2,0.1,42.2,92.0,113.0,140.2,174.2,173.8,159.6,156.2,134.0,133.6,135.8,169.2,164.8,144.6,101.0,58.7,49.7,20.3
DT21,WEEKDAY,4.6,2.4,74.9,109.7,112.6,62.1,52.9,71.0,95.2,120.7,112.1,137.3,199.4,301.0,359.7,263.1,220.5,201.8,200.5,73.2,1.3,0.0,76.7,226.1,321.0,236.8,177.1,151.0,143.9,149.3,125.7,118.6,106.9,139.4,234.9,152.1,73.9,70.5,39.5,17.6
DT21,WEEKENDS/HOLIDAY,4.8,0.6,35.1,64.6,44.1,36.0,76.5,89.5,145.2,148.2,166.2,183.6,207.5,213.5,251.5,226.9,207.4,209.6,213.3,79.8,0.7,0.1,35.4,68.9,122.5,124.3,174.1,170.3,177.7,171.9,166.6,143.1,136.2,142.8,130.2,91.2,49.6,40.2,33.8,18.9
DT22,WEEKDAY,3.5,9.9,183.6,237.7,236.7,156.4,114.7,113.6,155.3,162.7,144.9,162.5,160.4,250.3,295.0,219.6,180.5,150.0,121.2,70.6,7.0,0.0,65.2,226.2,216.5,212.8,192.2,165.4,172.5,166.9,168.1,167.0,180.5,248.9,351.8,291.9,198.8,135.9,117.9,63.0
DT22,WEEKENDS/HOLIDAY,6.2,2.5,96.2,124.5,143.0,130.7,138.6,166.1,202.8,219.9,232.8,205.5,194.5,218.3,245.3,250.5,238.9,217.3,189.6,95.1,5.8,0.0,33.4,77.8,130.2,170.6,218.3,210.7,226.1,219.5,200.8,175.9,182.1,242.4,258.9,239.3,178.9,131.1,114.1,67.5
DT23,WEEKDAY,1.9,3.0,48.0,90.4,90.5,51.4,48.2,62.5,74.8,63.3,64.5,87.2,120.1,257.8,386.5,214.2,97.1,67.5,57.4,19.4,1.0,0.0,86.9,183.7,348.4,295.5,114.3,63.7,69.9,76.7,77.5,62.5,64.4,88.4,121.2,83.4,41.1,29.6,32.8,23.2
DT23,WEEKENDS/HOLIDAY,2.3,1.1,19.7,43.6,46.3,34.4,47.1,50.2,66.9,71.8,70.8,77.3,84.5,85.7,71.8,63.6,56.8,47.4,47.8,18.2,1.2,0.0,23.8,35.2,56.9,52.6,62.4,54.7,60.2,64.3,58.4,50.8,47.7,54.5,59.5,42.7,31.8,32.7,31.8,16.7
DT24,WEEKDAY,1.9,44.7,349.0,467.8,417.2,231.8,147.6,126.7,130.9,130.9,118.6,121.7,124.8,211.9,242.0,159.6,100.4,64.4,57.9,21.3,9.4,0.0,86.4,210.8,207.3,126.8,77.4,75.0,108.9,127.8,135.6,162.7,197.8,296.5,405.6,295.0,223.7,192.3,175.1,106.0
DT24,WEEKENDS/HOLIDAY,2.1,12.0,137.9,193.8,191.7,182.3,185.0,181.6,166.8,184.4,160.9,154.9,147.8,167.7,169.7,147.9,107.0,75.2,71.1,26.5,9.0,0.0,39.3,77.9,84.6,78.9,78.7,90.4,111.4,114.3,123.1,130.3,138.5,160.4,174.8,172.1,160.7,164.3,170.4,106.6
DT25,WEEKDAY,1.0,25.8,162.9,271.9,224.8,127.0,105.5,80.8,89.9,186.0,97.8,118.2,141.6,242.0,359.8,145.2,79.4,54.0,38.1,18.5,5.1,8.0,167.7,340.6,313.5,158.6,74.2,55.6,72.9,103.1,83.2,97.3,124.4,198.5,252.5,198.4,145.9,118.8,118.2,59.6
DT25,WEEKENDS/HOLIDAY,1.2,8.1,80.3,106.9,108.6,119.6,125.8,110.2,113.8,117.4,98.0,83.7,95.1,112.2,140.4,109.3,67.5,51.9,48.6,25.8,5.1,0.7,17.2,56.4,77.8,52.6,58.6,54.7,65.0,72.7,78.6,80.4,98.3,109.3,120.5,111.1,119.4,104.0,110.9,62.4
DT27,WEEKDAY,0.7,19.6,184.9,326.7,278.5,215.0,183.4,159.2,197.4,355.2,244.1,237.8,280.1,620.0,856.0,373.5,202.0,110.8,84.1,23.7,7.2,7.7,242.8,801.9,885.1,411.8,176.0,138.0,154.0,167.8,163.6,162.0,192.3,244.0,328.7,238.3,185.2,140.3,126.7,68.1
DT27,WEEKENDS/HOLIDAY,0.9,8.1,89.4,120.4,151.8,173.3,206.9,205.7,257.4,241.6,202.0,186.4,206.5,222.2,215.7,173.3,101.9,71.1,62.3,24.8,8.8,1.4,55.1,136.7,194.1,129.3,115.3,102.9,122.5,128.1,121.6,136.0,125.5,140.9,155.6,154.5,153.7,136.5,141.3,72.5
DT28,WEEKDAY,1.5,31.0,379.4,650.1,507.6,316.0,219.6,206.4,203.8,193.4,216.0,194.7,266.9,703.6,941.2,401.0,168.3,120.3,113.7,21.7,15.2,7.5,218.7,669.4,953.8,394.0,139.7,114.7,147.1,202.6,240.1,254.0,237.2,328.9,482.9,367.6,267.0,249.7,240.0,121.0
DT28,WEEKENDS/HOLIDAY,0.3,9.9,112.8,192.7,218.7,263.9,275.6,282.9,297.5,320.2,252.0,227.4,249.5,313.2,289.7,192.6,110.1,78.0,63.9,27.2,14.0,1.1,56.0,151.7,196.9,106.9,90.4,104.2,121.0,151.7,152.4,173.5,165.4,189.1,200.0,211.1,222.1,243.4,255.4,135.6
DT29,WEEKDAY,0.8,65.8,506.2,780.2,634.2,373.3,232.0,180.4,180.1,182.3,141.9,161.4,168.0,315.7,349.1,178.2,101.7,60.1,45.2,15.7,18.3,1.6,71.1,242.0,276.9,129.0,70.2,71.0,109.0,158.8,188.9,224.0,245.7,415.5,605.2,443.7,338.7,276.5,259.4,151.1
DT29,WEEKENDS/HOLIDAY,1.1,29.7,176.4,268.1,271.7,299.2,277.1,267.8,280.5,270.8,237.7,211.8,222.2,240.3,228.5,169.7,117.2,78.3,55.4,24.0,15.1,0.5,26.3,69.1,81.6,79.6,77.4,87.6,118.9,147.2,167.7,174.3,182.4,208.2,227.2,227.3,251.1,260.8,257.9,147.0
DT3,WEEKDAY,0.3,28.7,275.4,584.9,443.8,275.8,223.3,232.9,224.1,229.1,317.4,306.0,237.0,269.4,278.0,145.4,76.5,62.8,50.4,18.0,17.7,1.1,49.6,400.2,153.9,92.4,81.1,91.4,117.0,194.1,252.2,251.6,261.6,306.3,434.2,355.7,228.8,186.5,169.6,102.5
DT3,WEEKENDS/HOLIDAY,0.9,13.9,73.3,138.4,230.1,319.6,392.1,399.0,399.1,328.0,273.1,237.5,270.9,266.7,256.3,161.9,97.9,76.3,70.5,23.5,15.8,0.1,25.8,107.3,128.5,127.8,113.9,117.2,142.8,170.2,166.7,193.8,199.8,210.6,218.2,203.9,189.0,192.8,160.7,92.0
DT30,WEEKDAY,0.9,62.3,402.0,716.0,663.0,361.4,223.1,194.6,199.4,193.0,211.1,198.8,165.7,198.0,227.5,144.0,83.2,56.3,45.0,18.0,18.0,3.2,188.9,221.8,125.6,100.1,68.1,73.6,111.4,170.4,198.7,250.3,266.1,423.3,665.5,472.1,335.3,293.7,244.2,136.5
DT30,WEEKENDS/HOLIDAY,0.6,27.1,139.1,199.0,264.2,285.7,318.1,313.0,311.9,277.2,233.6,230.1,218.1,251.7,228.7,172.7,105.8,83.1,59.7,28.3,18.3,0.8,36.5,58.1,83.9,85.5,77.9,102.5,130.0,155.8,166.2,187.2,219.9,254.8,259.1,239.5,247.4,258.6,260.4,144.6
DT31,WEEKDAY,1.6,73.5,395.0,670.3,603.7,337.4,214.1,204.9,217.0,244.5,190.6,232.5,202.7,299.3,373.8,209.2,126.7,99.1,80.9,31.2,29.2,2.3,122.7,346.3,396.0,174.7,106.5,120.2,174.3,213.7,228.5,266.7,283.7,482.9,721.9,505.6,366.1,288.7,259.0,147.6
DT31,WEEKENDS/HOLIDAY,2.4,34.6,150.0,210.9,234.2,269.8,276.3,296.7,300.0,280.6,254.6,229.5,228.3,267.7,256.3,194.2,132.8,109.0,89.7,36.9,23.5,0.5,39.8,82.5,121.1,100.6,107.6,134.9,151.7,194.0,212.4,214.6,216.9,263.9,279.4,266.6,281.5,277.4,259.6,141.0
DT33,WEEKDAY,5.4,213.9,1099.2,1755.9,1539.8,840.6,534.6,460.9,511.2,486.0,503.5,375.8,380.2,537.2,656.2,397.8,202.0,131.9,117.8,43.0,76.8,1.2,258.9,700.0,375.0,180.4,147.1,174.1,250.4,341.2,418.0,521.5,633.7,941.7,1529.0,1153.2,872.8,728.1,638.8,357.7
DT33,WEEKENDS/HOLIDAY,6.4,114.3,361.3,511.2,587.8,634.5,698.0,726.9,704.8,640.7,599.8,519.5,530.1,611.4,564.9,424.5,260.0,164.4,132.8,58.0,71.2,0.4,80.7,157.9,188.8,161.0,167.9,198.7,281.0,358.0,385.4,430.6,460.4,470.4,519.7,534.2,624.9,644.1,629.1,373.9
DT34,WEEKDAY,0.2,49.8,96.0,173.4,194.6,110.7,86.6,103.2,127.0,84.8,81.3,100.0,154.0,230.0,270.2,159.9,97.1,59.3,33.7,17.3,11.6,0.4,93.8,186.5,186.2,91.6,69.2,67.0,82.0,124.6,123.6,102.7,104.1,124.8,181.0,181.1,123.4,101.2,77.6,45.6
DT34,WEEKENDS/HOLIDAY,0.1,26.3,31.7,54.8,89.8,102.9,131.1,145.3,156.9,129.1,113.5,115.8,128.0,158.8,156.6,125.1,89.4,40.3,33.9,18.6,10.6,0.1,21.7,68.4,49.8,45.2,51.9,63.1,78.2,92.7,98.8,84.0,98.0,92.6,99.4,115.4,99.2,108.2,80.8,41.9
DT5,WEEKDAY,2.4,40.9,351.7,666.4,547.1,370.9,277.0,316.3,385.2,412.8,323.5,332.7,379.4,557.8,649.0,406.5,296.0,239.1,152.5,56.2,25.5,9.8,149.3,415.5,472.1,360.9,265.9,271.4,308.6,354.0,453.2,446.7,483.3,599.5,785.3,603.9,364.0,292.0,248.3,160.9
DT5,WEEKENDS/HOLIDAY,5.1,23.0,105.6,168.5,290.8,470.7,554.0,641.5,678.8,693.2,616.5,548.8,516.9,530.6,527.8,410.6,328.1,271.5,180.0,72.5,22.6,5.4,89.4,312.5,411.3,410.2,368.5,376.4,391.7,411.1,363.8,360.2,396.5,441.3,468.2,376.9,290.9,293.4,262.4,163.6
DT6,WEEKDAY,0.5,9.7,117.7,259.4,182.5,151.2,148.3,182.2,187.6,238.6,369.4,227.0,269.1,358.8,330.4,165.3,94.3,68.0,56.9,13.9,8.1,7.3,159.1,429.9,263.0,169.2,113.5,131.5,152.1,175.5,187.3,189.0,176.9,209.7,256.6,199.1,132.2,103.4,82.5,56.7
DT6,WEEKENDS/HOLIDAY,0.9,2.6,36.2,63.7,123.2,176.5,200.2,227.5,239.2,199.5,169.6,160.1,171.3,188.8,183.4,122.9,77.4,68.0,63.0,21.1,6.9,1.6,20.4,82.6,101.2,104.1,96.0,108.0,121.9,142.6,124.8,130.0,154.1,139.5,154.0,132.9,121.0,108.1,90.1,52.0
DT7,WEEKDAY,0.4,7.1,44.6,105.0,81.0,71.9,76.5,76.7,86.9,176.2,254.6,240.3,230.6,274.6,250.5,153.1,72.4,50.2,60.2,17.3,3.4,4.2,91.6,428.0,315.4,131.3,91.0,81.5,84.2,103.7,133.5,135.9,139.0,145.3,172.8,128.7,69.2,53.0,45.1,25.0
DT7,WEEKENDS/HOLIDAY,0.5,2.9,18.5,37.3,67.6,108.5,117.0,127.1,117.9,110.8,97.3,113.2,104.5,121.6,131.2,96.9,69.0,57.1,82.8,21.7,2.7,0.8,30.4,91.0,95.8,102.5,101.0,87.2,83.4,102.0,97.3,96.0,107.7,106.3,113.0,101.0,65.7,57.6,43.4,22.3
DT8,WEEKDAY,0.5,2.7,55.9,157.1,107.4,67.6,113.9,194.9,136.7,262.3,474.8,465.0,444.3,353.5,316.0,140.3,72.6,42.4,35.7,12.2,2.0,8.5,227.8,1288.1,309.1,117.2,71.4,69.1,77.9,99.5,120.6,118.3,120.9,116.8,123.2,85.6,49.0,45.9,35.9,17.9
DT8,WEEKENDS/HOLIDAY,0.3,1.2,12.3,36.5,72.6,102.1,126.6,121.7,121.6,97.8,89.8,94.6,96.1,102.0,86.2,68.4,50.3,36.0,49.8,17.6,1.6,1.5,28.9,53.4,62.0,61.5,75.8,66.0,64.4,70.1,69.2,72.8,88.3,93.3,91.0,74.4,55.2,43.2,33.2,16.9
EW1,WEEKDAY,0.1,417.6,1718.6,2490.3,2081.8,1358.7,1082.3,1012.3,1016.6,1017.8,996.0,916.3,1000.0,1266.8,1263.8,742.0,457.2,362.7,259.4,41.8,121.8,20.7,475.2,1126.7,848.7,469.8,424.6,475.5,620.9,822.1,1053.0,1190.1,1280.2,1658.5,2433.0,1907.7,1346.2,1230.4,986.6,520.0
EW1,WEEKENDS/HOLIDAY,0.0,190.4,532.6,767.0,1039.3,1344.8,1439.2,1532.2,1506.9,1348.6,1237.5,1121.3,1135.0,1256.2,1127.5,830.7,622.2,449.0,337.8,61.5,133.5,9.5,120.3,357.0,407.4,419.9,462.8,566.7,708.6,845.8,877.6,930.1,1023.2,1125.8,1124.0,1093.1,1032.3,1049.1,933.3,534.1
EW10,WEEKDAY,1.5,129.9,626.8,895.0,667.3,460.5,325.5,284.4,295.4,272.9,236.3,243.8,262.3,426.1,492.6,310.2,193.7,149.6,120.3,52.9,10.5,13.4,136.0,297.0,382.5,254.1,189.5,190.8,222.2,353.6,301.5,332.8,383.3,556.4,801.7,637.5,497.9,452.3,394.7,178.3
EW10,WEEKENDS/HOLIDAY,2.9,38.5,290.0,399.1,407.6,462.0,472.5,473.3,463.5,459.2,419.4,408.4,447.6,538.2,489.8,389.8,278.4,215.7,170.1,83.5,13.6,3.8,68.4,118.1,189.9,212.9,250.1,322.6,364.2,374.0,377.6,370.3,407.9,451.1,478.9,426.0,426.8,425.5,383.3,187.0
EW11,WEEKDAY,2.4,143.8,591.5,680.2,577.0,536.0,489.4,509.4,591.2,604.5,579.7,625.0,632.4,1130.6,1082.1,621.2,377.8,315.1,243.9,106.0,10.6,18.1,262.5,819.0,1210.2,839.6,607.0,511.6,523.3,581.0,570.3,548.1,510.2,628.8,792.0,647.3,417.7,395.0,317.0,158.9
EW11,WEEKENDS/HOLIDAY,3.6,59.9,315.5,407.9,396.9,501.0,531.3,602.3,679.5,722.0,627.3,581.8,558.3,619.4,564.5,491.3,385.3,351.5,273.7,132.4,9.3,3.0,123.2,293.6,405.7,458.6,499.8,497.5,502.8,501.4,480.7,467.1,470.8,507.3,482.0,436.5,355.9,339.8,309.9,159.7
EW12/DT14,WEEKDAY,14.7,81.2,320.0,445.9,421.8,379.5,462.0,693.9,1041.0,1361.3,1414.0,1630.5,1841.0,2279.1,2500.7,1936.4,1842.5,2166.8,1592.9,536.0,15.6,22.2,529.5,1156.2,1707.8,1704.9,1725.3,1741.8,1874.1,1742.6,1655.2,1601.9,1546.1,1710.9,2307.2,1597.1,792.2,491.9,274.3,121.1
EW12/DT14,WEEKENDS/HOLIDAY,17.5,35.2,220.7,259.4,285.2,351.8,540.9,901.7,1412.6,1874.6,2301.4,2750.7,2984.8,3046.7,2834.4,2527.5,2519.3,2869.1,2161.4,720.1,13.5,7.1,256.5,405.8,693.7,1163.1,1819.8,2356.7,2699.4,2732.1,2595.1,2510.3,2311.8,2170.0,2061.6,1451.1,874.9,487.9,301.6,127.6
EW13/NS25,WEEKDAY,10.7,27.0,142.0,188.2,182.2,191.6,266.9,441.2,653.6,948.4,1043.0,1103.8,1347.6,1726.0,2046.0,1719.2,1666.1,1858.0,1296.3,488.0,3.0,25.6,478.7,919.8,1608.4,1728.4,1650.3,1382.2,1364.9,1176.5,1119.9,1021.5,941.0,1093.1,1617.7,1026.8,375.3,177.1,112.2,47.3
EW13/NS25,WEEKENDS/HOLIDAY,14.8,8.8,109.7,139.0,142.3,189.5,419.0,736.9,1007.2,1295.6,1643.9,2025.3,2400.0,2730.5,2555.2,2140.5,2264.8,2407.7,1663.7,622.2,3.3,8.9,262.8,473.1,726.0,1701.4,2160.9,1928.8,1891.7,1870.0,1819.3,1762.4,1582.9,1482.9,1334.1,889.4,416.7,196.1,119.1,43.3
EW14/NS26,WEEKDAY,7.5,9.4,63.0,179.3,268.4,273.0,403.0,697.6,966.6,808.1,857.0,1006.8,1416.9,2722.8,3679.1,2367.0,1398.0,880.7,856.7,387.9,2.0,91.5,1024.3,2070.0,4132.2,3236.3,1409.7,899.8,825.9,1099.5,810.3,563.0,499.4,505.8,663.3,495.5,180.8,122.8,65.3,19.8
EW14/NS26,WEEKENDS/HOLIDAY,7.9,6.3,41.0,113.3,144.9,137.6,249.7,420.5,539.7,557.3,567.1,608.0,650.4,671.5,547.0,531.7,564.8,542.7,768.5,442.1,1.8,10.2,238.4,431.2,453.7,537.4,555.9,518.0,480.8,452.8,424.8,353.4,349.7,382.1,466.0,385.6,193.0,121.9,67.9,22.9
EW15,WEEKDAY,3.7,35.1,174.7,311.7,337.3,287.8,350.4,511.0,710.7,784.5,845.0,897.9,1289.0,2254.1,2808.9,1867.1,1268.5,1046.6,987.4,389.3,3.4,30.2,939.5,1809.5,3224.6,2583.9,1398.7,991.1,883.3,889.2,746.1,628.7,590.7,742.9,1103.6,761.1,305.9,212.4,154.4,65.9
EW15,WEEKENDS/HOLIDAY,3.5,17.3,105.2,174.4,201.0,224.8,314.5,456.0,622.0,801.1,872.8,865.7,849.9,870.2,797.7,766.5,728.4,727.8,828.8,361.4,6.8,4.3,288.8,466.0,534.0,681.6,705.6,727.4,788.2,729.2,587.0,532.0,547.6,646.0,701.3,486.4,264.6,205.8,153.8,69.1
EW16/NE3,WEEKDAY,0.2,91.2,434.2,629.1,646.3,566.5,674.8,853.8,1064.6,852.0,836.0,1087.8,1514.9,2982.0,2681.3,1283.0,866.2,827.1,525.5,205.8,7.7,8.3,1176.7,3003.0,2937.4,1645.6,984.7,906.3,953.6,1200.0,957.5,628.9,511.6,580.4,766.8,681.0,387.7,263.7,243.5,113.9
EW16/NE3,WEEKENDS/HOLIDAY,0.5,31.2,199.0,381.4,488.2,453.1,521.4,588.7,796.1,746.2,743.9,737.6,801.3,689.9,696.4,665.6,655.3,683.6,499.1,200.0,9.9,2.5,466.7,661.0,565.8,526.4,529.8,634.2,691.2,563.0,411.5,371.4,409.3,516.1,541.6,541.0,369.5,265.3,241.6,127.9
EW17,WEEKDAY,1.9,204.8,1325.1,1673.8,1374.5,953.7,708.5,724.4,806.6,1011.4,832.9,791.5,916.0,1257.4,1457.6,957.0,664.8,653.6,436.9,138.1,18.3,13.7,439.4,974.0,1295.7,955.9,798.7,720.0,799.0,860.8,916.1,997.8,1058.8,1497.0,1976.8,1425.3,990.9,840.6,714.5,352.9
EW17,WEEKENDS/HOLIDAY,2.0,60.2,480.6,590.4,667.0,885.1,959.0,1049.9,1179.7,1165.4,1110.8,1048.4,1061.0,1120.5,1047.1,895.1,713.3,730.4,591.4,203.8,17.8,3.3,167.8,364.0,578.2,714.0,804.5,827.0,895.4,914.0,865.3,876.2,895.3,1029.5,935.5,834.0,810.7,768.3,728.8,385.6
EW18,WEEKDAY,1.7,98.2,697.9,1020.0,790.8,530.6,444.8,455.9,545.2,590.6,586.9,476.9,540.1,1035.4,1238.4,704.4,374.4,251.5,155.1,69.8,8.9,23.4,482.3,1297.4,1420.1,738.7,403.5,380.3,432.9,529.8,495.4,512.7,579.4,713.7,897.4,669.9,504.3,425.7,342.2,185.2
