DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,82.0
WEEKDAY,BP10,BP12,122.0
WEEKDAY,BP10,BP13,81.0
WEEKDAY,BP10,BP2,44.0
WEEKDAY,BP10,BP3,65.0
WEEKDAY,BP10,BP4,77.0
WEEKDAY,BP10,BP5,117.0
WEEKDAY,BP10,BP6/DT1,885.0
WEEKDAY,BP10,BP7,64.0
WEEKDAY,BP10,BP8,191.0
WEEKDAY,BP10,BP9,88.0
WEEKDAY,BP10,CC22/EW21,6.0
WEEKDAY,BP10,CC24,1.0
WEEKDAY,BP10,CC25,1.0
WEEKDAY,BP10,EW13/NS25,1.0
WEEKDAY,BP10,EW14/NS26,1.0
WEEKDAY,BP10,EW15,1.0
WEEKDAY,BP10,EW16/NE3,1.0
WEEKDAY,BP10,EW17,1.0
WEEKDAY,BP10,EW18,3.0
WEEKDAY,BP10,EW19,6.0
WEEKDAY,BP10,EW20,10.0
WEEKDAY,BP10,EW22,19.0
WEEKDAY,BP10,EW23,29.0
WEEKDAY,BP10,EW24/NS1,163.0
WEEKDAY,BP10,EW25,2.0
WEEKDAY,BP10,EW26,13.0
WEEKDAY,BP10,EW27,48.0
WEEKDAY,BP10,EW28,16.0
WEEKDAY,BP10,EW29,30.0
WEEKDAY,BP10,EW30,10.0
WEEKDAY,BP10,EW31,6.0
WEEKDAY,BP10,EW32,5.0
WEEKDAY,BP10,EW33,3.0
WEEKDAY,BP10,NS10,15.0
WEEKDAY,BP10,NS11,13.0
WEEKDAY,BP10,NS12,3.0
WEEKDAY,BP10,NS13,13.0
WEEKDAY,BP10,NS14,6.0
WEEKDAY,BP10,NS15,18.0
WEEKDAY,BP10,NS16,8.0
WEEKDAY,BP10,NS19,1.0
WEEKDAY,BP10,NS2,33.0
WEEKDAY,BP10,NS3,21.0
WEEKDAY,BP10,NS4/BP1,218.0
WEEKDAY,BP10,NS5,47.0
WEEKDAY,BP10,NS7,16.0
WEEKDAY,BP10,NS8,7.0
WEEKDAY,BP10,NS9/TE2,25.0
WEEKDAY,BP10,TE1,1.0
WEEKDAY,BP10,TE3,1.0
WEEKDAY,BP11,BP10,38.0
WEEKDAY,BP11,BP12,51.0
WEEKDAY,BP11,BP13,63.0
WEEKDAY,BP11,BP2,46.0
WEEKDAY,BP11,BP3,69.0
WEEKDAY,BP11,BP4,82.0
WEEKDAY,BP11,BP5,125.0
WEEKDAY,BP11,BP6/DT1,1067.0
WEEKDAY,BP11,BP7,41.0
WEEKDAY,BP11,BP8,115.0
WEEKDAY,BP11,BP9,85.0
WEEKDAY,BP11,CC22/EW21,5.0
WEEKDAY,BP11,CC23,1.0
WEEKDAY,BP11,CC24,1.0
WEEKDAY,BP11,EW11,1.0
WEEKDAY,BP11,EW12/DT14,1.0
WEEKDAY,BP11,EW14/NS26,1.0
WEEKDAY,BP11,EW15,4.0
WEEKDAY,BP11,EW16/NE3,1.0
