ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
BP11,CC27,0.0
BP11,CC28,0.0
BP11,CG2,0.0
BP11,DT1/PB6,372.0
BP11,EW1,0.0
BP11,EW10,0.0
BP11,EW11,0.0
BP11,EW12/DT14,0.0
BP11,EW13/NS25,0.0
BP11,EW14/NS26,0.0
BP11,EW15,1.0
BP11,EW16/NE3,0.0
BP11,EW17,2.0
BP11,EW18,2.0
BP11,EW19,3.0
BP11,EW2/DT32,0.0
BP11,EW20,4.0
BP11,EW22,1.0
BP11,EW23,25.0
BP11,EW24/NS1,88.0
BP11,EW25,1.0
BP11,EW26,8.0
BP11,EW27,25.0
BP11,EW28,5.0
BP11,EW29,19.0
BP11,EW3,0.0
BP11,EW30,5.0
BP11,EW31,2.0
BP11,EW32,3.0
BP11,EW33,2.0
BP11,EW5,0.0
BP11,EW6,0.0
BP11,EW7,0.0
BP11,EW8/CC9,0.0
BP11,NE1/CC29,0.0
BP11,NE12/CC13,0.0
BP11,NE14,0.0
BP11,NE4/DT19,0.0
BP11,NE7/DT12,0.0
BP11,NE8,0.0
BP11,NE9,0.0
BP11,NS10,12.0
BP11,NS11,7.0
BP11,NS12,1.0
BP11,NS13,6.0
BP11,NS14,2.0
BP11,NS15,1.0
BP11,NS16,5.0
BP11,NS17/CC15,0.0
BP11,NS18,0.0
BP11,NS19,1.0
BP11,NS2,17.0
BP11,NS20,0.0
BP11,NS21/DT11,0.0
BP11,NS22,0.0
BP11,NS23,0.0
BP11,NS28,0.0
BP11,NS3,17.0
BP11,NS4/BP1,88.0
BP11,NS5,11.0
BP11,NS7,8.0
BP11,NS8,6.0
BP11,NS9/TE2,16.0
BP11,PE5,0.0
BP11,TE1,1.0
BP11,TE3,0.0
BP12,BP10,16.0
BP12,BP11,7.0
BP12,BP13,7.0
BP12,BP2,10.0
BP12,BP3,13.0
BP12,BP4,5.0
BP12,BP5,20.0
BP12,BP7,5.0
BP12,BP8,15.0
BP12,BP9,22.0
BP12,CC11,0.0
BP12,CC17,0.0
BP12,CC21,0.0
BP12,CC22/EW21,1.0
BP12,CC23,0.0
BP12,CC24,0.0
BP12,CC28,0.0
BP12,CC8,0.0
BP12,DT1/PB6,256.0
BP12,DT5,0.0
BP12,EW10,0.0
BP12,EW11,0.0
BP12,EW12/DT14,0.0
BP12,EW14/NS26,0.0
BP12,EW15,0.0
BP12,EW16/NE3,0.0
BP12,EW17,3.0
BP12,EW18,2.0
BP12,EW19,2.0
BP12,EW2/DT32,0.0
BP12,EW20,5.0
BP12,EW22,0.0
BP12,EW23,8.0
BP12,EW24/NS1,55.0
BP12,EW25,0.0
BP12,EW26,5.0
BP12,EW27,12.0
BP12,EW28,6.0
BP12,EW29,12.0
BP12,EW30,2.0
BP12,EW31,0.0
BP12,EW32,1.0
BP12,EW33,2.0
BP12,EW5,0.0
BP12,EW6,0.0
BP12,EW7,0.0
BP12,EW8/CC9,0.0
BP12,EW9,0.0
BP12,NE4/DT19,0.0
BP12,NE7/DT12,0.0
BP12,NE8,0.0
BP12,NS10,6.0
BP12,NS11,5.0
BP12,NS12,1.0
BP12,NS13,7.0
BP12,NS14,1.0
BP12,NS15,2.0
BP12,NS16,3.0
BP12,NS17/CC15,0.0
BP12,NS18,0.0
BP12,NS19,0.0
BP12,NS2,8.0
BP12,NS20,0.0
BP12,NS22,0.0
BP12,NS3,10.0
BP12,NS4/BP1,57.0
BP12,NS5,9.0
BP12,NS7,3.0
BP12,NS8,3.0
BP12,NS9/TE2,9.0
BP12,SW5,0.0
BP12,TE1,0.0
BP13,BP10,17.0
BP13,BP11,8.0
BP13,BP12,4.0
BP13,BP2,8.0
BP13,BP3,7.0
BP13,BP4,5.0
BP13,BP5,5.0
BP13,BP7,4.0
BP13,BP8,10.0
BP13,BP9,25.0
BP13,CC22/EW21,0.0
BP13,CC23,0.0
BP13,CC24,1.0
BP13,DT1/PB6,135.0
BP13,DT33,0.0
BP13,EW10,0.0
BP13,EW11,0.0
BP13,EW12/DT14,0.0
BP13,EW13/NS25,0.0
BP13,EW14/NS26,0.0
BP13,EW15,0.0
BP13,EW16/NE3,0.0
BP13,EW17,2.0
BP13,EW18,1.0
BP13,EW19,0.0
BP13,EW2/DT32,0.0
BP13,EW20,1.0
BP13,EW22,0.0
BP13,EW23,11.0
BP13,EW24/NS1,48.0
BP13,EW25,0.0
BP13,EW26,3.0
BP13,EW27,9.0
BP13,EW28,3.0
BP13,EW29,9.0
BP13,EW30,1.0
BP13,EW31,0.0
BP13,EW32,1.0
BP13,EW33,1.0
BP13,EW4,0.0
BP13,EW5,0.0
BP13,EW7,0.0
BP13,EW8/CC9,0.0
BP13,NE16/STC,0.0
BP13,NE17/PTC,0.0
BP13,NE4/DT19,0.0
BP13,NS10,7.0
BP13,NS11,6.0
BP13,NS12,1.0
BP13,NS13,2.0
BP13,NS14,2.0
BP13,NS15,3.0
BP13,NS16,2.0
BP13,NS17/CC15,0.0
BP13,NS18,0.0
BP13,NS19,0.0
BP13,NS2,5.0
BP13,NS20,0.0
BP13,NS21/DT11,0.0
BP13,NS24/NE6/CC1,0.0
BP13,NS3,8.0
BP13,NS4/BP1,59.0
BP13,NS5,8.0
BP13,NS7,2.0
BP13,NS8,1.0
BP13,NS9/TE2,9.0
BP13,TE3,0.0
BP2,BP10,16.0
BP2,BP11,13.0
BP2,BP12,6.0
BP2,BP13,4.0
BP2,BP3,18.0
BP2,BP4,15.0
BP2,BP5,26.0
BP2,BP7,10.0
BP2,BP8,28.0
BP2,BP9,19.0
BP2,CC10/DT26,0.0
BP2,CC11,1.0
BP2,CC16,0.0
BP2,CC20,0.0
BP2,CC21,0.0
BP2,CC22/EW21,3.0
BP2,CC23,2.0
BP2,CC24,6.0
BP2,CC25,2.0
BP2,CC26,1.0
BP2,CC27,1.0
BP2,CC28,0.0
BP2,CC4/DT15,0.0
BP2,CG2,0.0
BP2,DT1/PB6,223.0
BP2,DT13,0.0
BP2,DT17,0.0
BP2,DT20,0.0
BP2,DT27,0.0
BP2,DT28,0.0
BP2,DT5,0.0
BP2,EW1,0.0
BP2,EW10,0.0
BP2,EW11,0.0
BP2,EW12/DT14,0.0
BP2,EW13/NS25,1.0
BP2,EW14/NS26,3.0
BP2,EW15,4.0
BP2,EW16/NE3,6.0
BP2,EW17,5.0
BP2,EW18,5.0
BP2,EW19,3.0
BP2,EW2/DT32,0.0
BP2,EW20,7.0
BP2,EW22,2.0
BP2,EW23,23.0
BP2,EW24/NS1,67.0
BP2,EW25,1.0
BP2,EW26,8.0
BP2,EW27,11.0
BP2,EW28,2.0
BP2,EW29,7.0
BP2,EW3,0.0
BP2,EW30,1.0
BP2,EW31,1.0
BP2,EW32,1.0
BP2,EW33,1.0
BP2,EW4,1.0
BP2,EW5,1.0
BP2,EW6,0.0
BP2,EW7,0.0
BP2,EW8/CC9,0.0
BP2,EW9,0.0
BP2,NE1/CC29,1.0
BP2,NE12/CC13,0.0
BP2,NE13,0.0
BP2,NE14,0.0
BP2,NE15,0.0
BP2,NE16/STC,0.0
BP2,NE17/PTC,0.0
BP2,NE4/DT19,1.0
BP2,NE7/DT12,0.0
BP2,NE8,0.0
BP2,NS10,11.0
BP2,NS11,9.0
BP2,NS12,2.0
BP2,NS13,14.0
BP2,NS14,5.0
BP2,NS15,3.0
BP2,NS16,7.0
BP2,NS17/CC15,1.0
BP2,NS18,1.0
BP2,NS19,2.0
BP2,NS2,18.0
BP2,NS20,0.0
BP2,NS21/DT11,0.0
BP2,NS22,1.0
BP2,NS23,0.0
BP2,NS28,0.0
BP2,NS3,13.0
BP2,NS4/BP1,94.0
BP2,NS5,19.0
BP2,NS7,8.0
BP2,NS8,8.0
BP2,NS9/TE2,16.0
BP2,TE1,1.0
BP2,TE3,0.0
BP3,BP10,23.0
BP3,BP11,19.0
BP3,BP12,11.0
BP3,BP13,5.0
BP3,BP2,15.0
BP3,BP4,7.0
BP3,BP5,28.0
BP3,BP7,15.0
BP3,BP8,33.0
BP3,BP9,15.0
BP3,CC11,1.0
BP3,CC12,0.0
BP3,CC14,1.0
BP3,CC19/DT9,0.0
BP3,CC20,1.0
BP3,CC21,0.0
BP3,CC22/EW21,6.0
BP3,CC23,3.0
BP3,CC24,10.0
BP3,CC25,1.0
BP3,CC26,2.0
BP3,CC27,1.0
BP3,CC28,1.0
BP3,CE1/DT16,0.0
BP3,CG1/DT35,0.0
BP3,CG2,1.0
BP3,DT1/PB6,264.0
BP3,DT13,0.0
BP3,DT17,0.0
BP3,DT27,1.0
BP3,EW1,0.0
BP3,EW10,1.0
BP3,EW11,1.0
BP3,EW12/DT14,1.0
BP3,EW13/NS25,1.0
BP3,EW14/NS26,2.0
BP3,EW15,3.0
BP3,EW16/NE3,10.0
BP3,EW17,6.0
BP3,EW18,7.0
BP3,EW19,4.0
BP3,EW2/DT32,0.0
BP3,EW20,9.0
BP3,EW22,5.0
BP3,EW23,32.0
BP3,EW24/NS1,96.0
BP3,EW25,4.0
BP3,EW26,20.0
BP3,EW27,20.0
BP3,EW28,5.0
BP3,EW29,16.0
BP3,EW3,0.0
BP3,EW30,3.0
BP3,EW31,2.0
BP3,EW32,4.0
BP3,EW33,1.0
BP3,EW4,0.0
BP3,EW5,0.0
BP3,EW6,2.0
BP3,EW7,0.0
BP3,EW8/CC9,1.0
BP3,EW9,0.0
BP3,NE1/CC29,2.0
BP3,NE10,0.0
BP3,NE12/CC13,0.0
BP3,NE13,0.0
BP3,NE14,0.0
BP3,NE16/STC,0.0
BP3,NE17/PTC,0.0
BP3,NE4/DT19,1.0
BP3,NE7/DT12,0.0
BP3,NE9,0.0
BP3,NS10,18.0
BP3,NS11,12.0
BP3,NS12,1.0
BP3,NS13,16.0
BP3,NS14,7.0
BP3,NS15,5.0
BP3,NS16,12.0
BP3,NS17/CC15,1.0
BP3,NS18,1.0
BP3,NS19,2.0
BP3,NS2,23.0
BP3,NS20,1.0
BP3,NS21/DT11,0.0
BP3,NS22,0.0
BP3,NS23,0.0
BP3,NS24/NE6/CC1,0.0
BP3,NS27/CE2,0.0
BP3,NS3,13.0
BP3,NS4/BP1,176.0
BP3,NS5,41.0
BP3,NS7,14.0
BP3,NS8,24.0
BP3,NS9/TE2,39.0
BP3,PE3,0.0
BP3,PE6,0.0
BP3,PW7,0.0
BP3,SW4,0.0
BP3,SW8,0.0
BP3,TE1,1.0
BP3,TE3,0.0
BP4,BP10,14.0
BP4,BP11,9.0
BP4,BP12,5.0
BP4,BP13,3.0
BP4,BP2,13.0
BP4,BP3,8.0
BP4,BP5,13.0
BP4,BP7,11.0
BP4,BP8,13.0
BP4,BP9,11.0
BP4,CC10/DT26,0.0
BP4,CC11,0.0
BP4,CC21,0.0
BP4,CC22/EW21,1.0
BP4,CC23,1.0
BP4,CC24,1.0
BP4,CC25,0.0
BP4,CC26,1.0
BP4,CC28,0.0
BP4,CC7,0.0
BP4,CC8,0.0
BP4,CG1/DT35,0.0
BP4,DT1/PB6,162.0
BP4,DT20,0.0
BP4,DT28,0.0
BP4,DT3,0.0
BP4,DT33,0.0
BP4,EW1,0.0
BP4,EW10,0.0
BP4,EW11,0.0
BP4,EW12/DT14,0.0
BP4,EW13/NS25,0.0
BP4,EW14/NS26,0.0
BP4,EW15,2.0
BP4,EW16/NE3,2.0
BP4,EW17,3.0
BP4,EW18,4.0
BP4,EW19,3.0
BP4,EW2/DT32,0.0
BP4,EW20,4.0
BP4,EW22,1.0
BP4,EW23,11.0
BP4,EW24/NS1,42.0
BP4,EW25,0.0
BP4,EW26,4.0
BP4,EW27,7.0
BP4,EW28,3.0
BP4,EW29,6.0
BP4,EW3,0.0
BP4,EW30,2.0
BP4,EW31,1.0
BP4,EW32,2.0
BP4,EW33,1.0
BP4,EW4,0.0
BP4,EW5,0.0
BP4,EW7,0.0
BP4,EW8/CC9,1.0
BP4,EW9,0.0
BP4,NE1/CC29,0.0
BP4,NE10,0.0
BP4,NE12/CC13,0.0
BP4,NE14,0.0
BP4,NE16/STC,0.0
BP4,NE17/PTC,0.0
BP4,NE4/DT19,0.0
BP4,NE5,0.0
BP4,NS10,16.0
BP4,NS11,8.0
BP4,NS12,2.0
BP4,NS13,11.0
BP4,NS14,4.0
BP4,NS15,5.0
BP4,NS16,5.0
BP4,NS17/CC15,0.0
BP4,NS18,0.0
BP4,NS19,1.0
BP4,NS2,12.0
BP4,NS20,1.0
BP4,NS22,0.0
BP4,NS24/NE6/CC1,0.0
BP4,NS28,0.0
BP4,NS3,11.0
BP4,NS4/BP1,74.0
BP4,NS5,15.0
BP4,NS7,4.0
BP4,NS8,6.0
BP4,NS9/TE2,22.0
BP4,PE7,0.0
BP4,TE3,0.0
BP5,BP10,89.0
BP5,BP11,45.0
BP5,BP12,26.0
BP5,BP13,10.0
BP5,BP2,20.0
BP5,BP3,27.0
BP5,BP4,13.0
BP5,BP7,28.0
BP5,BP8,30.0
BP5,BP9,47.0
BP5,CC11,0.0
BP5,CC14,0.0
BP5,CC16,0.0
BP5,CC22/EW21,2.0
BP5,CC24,1.0
BP5,CC26,0.0
BP5,DT1/PB6,129.0
BP5,DT3,0.0
BP5,DT5,0.0
BP5,EW1,0.0
BP5,EW12/DT14,0.0
BP5,EW13/NS25,0.0
BP5,EW15,0.0
BP5,EW16/NE3,1.0
BP5,EW17,1.0
BP5,EW18,1.0
BP5,EW19,0.0
BP5,EW2/DT32,0.0
BP5,EW20,1.0
BP5,EW22,0.0
BP5,EW23,11.0
BP5,EW24/NS1,28.0
BP5,EW25,0.0
BP5,EW26,2.0
BP5,EW27,7.0
BP5,EW28,3.0
BP5,EW29,6.0
BP5,EW3,0.0
BP5,EW30,1.0
BP5,EW31,1.0
BP5,EW32,0.0
BP5,EW33,0.0
BP5,EW5,0.0
BP5,EW7,0.0
BP5,EW8/CC9,0.0
BP5,EW9,0.0
BP5,NE13,0.0
BP5,NS10,6.0
BP5,NS11,3.0
BP5,NS12,1.0
BP5,NS13,7.0
BP5,NS14,2.0
BP5,NS15,3.0
BP5,NS16,4.0
BP5,NS17/CC15,0.0
BP5,NS18,0.0
BP5,NS19,0.0
BP5,NS2,8.0
BP5,NS20,0.0
BP5,NS21/DT11,0.0
BP5,NS22,0.0
BP5,NS23,0.0
BP5,NS3,5.0
BP5,NS4/BP1,59.0
BP5,NS5,10.0
BP5,NS7,4.0
BP5,NS8,3.0
BP5,NS9/TE2,9.0
BP5,TE1,1.0
BP7,BP10,64.0
BP7,BP11,21.0
BP7,BP12,7.0
BP7,BP13,4.0
BP7,BP2,4.0
BP7,BP3,7.0
BP7,BP4,3.0
BP7,BP5,3.0
BP7,BP8,15.0
BP7,BP9,48.0
BP7,CC22/EW21,0.0
BP7,CC23,0.0
BP7,CC24,0.0
BP7,CG1/DT35,0.0
BP7,DT1/PB6,44.0
BP7,EW1,0.0
BP7,EW10,0.0
BP7,EW16/NE3,0.0
BP7,EW17,0.0
BP7,EW18,1.0
BP7,EW19,1.0
BP7,EW2/DT32,0.0
BP7,EW20,1.0
BP7,EW22,0.0
BP7,EW23,4.0
BP7,EW24/NS1,32.0
BP7,EW25,0.0
BP7,EW26,2.0
BP7,EW27,9.0
BP7,EW28,1.0
BP7,EW29,4.0
BP7,EW30,2.0
BP7,EW31,0.0
BP7,EW32,1.0
BP7,EW33,1.0
BP7,EW4,0.0
BP7,EW8/CC9,0.0
BP7,NE1/CC29,0.0
BP7,NE4/DT19,0.0
BP7,NS10,2.0
BP7,NS11,1.0
BP7,NS12,1.0
BP7,NS13,0.0
BP7,NS14,0.0
BP7,NS15,0.0
BP7,NS16,1.0
BP7,NS17/CC15,0.0
BP7,NS18,0.0
BP7,NS19,0.0
BP7,NS2,2.0
BP7,NS20,0.0
BP7,NS21/DT11,0.0
BP7,NS28,0.0
BP7,NS3,5.0
BP7,NS4/BP1,32.0
BP7,NS5,3.0
BP7,NS7,2.0
BP7,NS8,1.0
BP7,NS9/TE2,3.0
BP8,BP10,143.0
BP8,BP11,67.0
BP8,BP12,40.0
BP8,BP13,18.0
BP8,BP2,23.0
BP8,BP3,25.0
BP8,BP4,11.0
BP8,BP5,12.0
BP8,BP7,2.0
BP8,BP9,22.0
BP8,CC22/EW21,1.0
BP8,CC23,0.0
BP8,CC24,0.0
BP8,CE1/DT16,0.0
BP8,DT1/PB6,80.0
BP8,DT18,0.0
BP8,DT6,0.0
BP8,EW11,0.0
BP8,EW12/DT14,0.0
BP8,EW13/NS25,0.0
BP8,EW16/NE3,0.0
BP8,EW17,1.0
BP8,EW18,1.0
BP8,EW19,0.0
BP8,EW2/DT32,0.0
BP8,EW20,1.0
BP8,EW22,0.0
BP8,EW23,1.0
BP8,EW24/NS1,36.0
BP8,EW25,0.0
BP8,EW26,5.0
BP8,EW27,8.0
BP8,EW28,5.0
BP8,EW29,11.0
BP8,EW30,2.0
BP8,EW31,1.0
BP8,EW32,2.0
BP8,EW33,1.0
BP8,EW4,0.0
BP8,EW5,0.0
BP8,EW6,0.0
BP8,EW8/CC9,0.0
BP8,EW9,0.0
BP8,NE4/DT19,0.0
BP8,NS10,1.0
BP8,NS11,1.0
BP8,NS12,1.0
BP8,NS13,2.0
BP8,NS14,0.0
BP8,NS15,0.0
BP8,NS16,3.0
BP8,NS17/CC15,0.0
BP8,NS18,0.0
BP8,NS19,0.0
BP8,NS2,5.0
BP8,NS20,0.0
BP8,NS22,0.0
BP8,NS3,6.0
BP8,NS4/BP1,59.0
BP8,NS5,18.0
BP8,NS7,0.0
BP8,NS8,0.0
BP8,NS9/TE2,2.0
BP8,TE1,1.0
BP8,TE3,0.0
BP9,BP10,123.0
BP9,BP11,74.0
BP9,BP12,69.0
BP9,BP13,67.0
BP9,BP2,22.0
BP9,BP3,19.0
BP9,BP4,13.0
BP9,BP5,24.0
BP9,BP7,10.0
BP9,BP8,8.0
BP9,CC11,0.0
BP9,CC19/DT9,0.0
BP9,CC22/EW21,1.0
BP9,CC24,0.0
BP9,CC25,0.0
BP9,CC26,0.0
BP9,CC6,0.0
BP9,DT1/PB6,173.0
BP9,DT29,0.0
BP9,DT5,0.0
BP9,EW11,0.0
BP9,EW14/NS26,0.0
BP9,EW15,0.0
BP9,EW16/NE3,0.0
BP9,EW17,2.0
BP9,EW18,1.0
BP9,EW19,0.0
BP9,EW20,1.0
BP9,EW22,1.0
BP9,EW23,6.0
BP9,EW24/NS1,48.0
BP9,EW25,1.0
BP9,EW26,9.0
BP9,EW27,18.0
BP9,EW28,2.0
BP9,EW29,8.0
BP9,EW3,0.0
BP9,EW30,2.0
BP9,EW31,1.0
BP9,EW32,2.0
BP9,EW33,1.0
BP9,EW4,0.0
BP9,EW8/CC9,0.0
BP9,NE1/CC29,0.0
BP9,NE17/PTC,0.0
BP9,NE7/DT12,0.0
BP9,NE9,0.0
BP9,NS10,1.0
BP9,NS11,2.0
BP9,NS12,1.0
BP9,NS13,2.0
BP9,NS14,1.0
BP9,NS15,1.0
BP9,NS16,1.0
BP9,NS18,0.0
BP9,NS19,0.0
BP9,NS2,7.0
BP9,NS20,0.0
BP9,NS21/DT11,0.0
BP9,NS23,0.0
BP9,NS24/NE6/CC1,0.0
BP9,NS27/CE2,0.0
BP9,NS3,7.0
BP9,NS4/BP1,60.0
BP9,NS5,11.0
BP9,NS7,2.0
BP9,NS8,2.0
BP9,NS9/TE2,3.0
BP9,TE3,0.0
CC10/DT26,BP13,0.0
CC10/DT26,BP2,0.0
CC10/DT26,BP3,0.0
CC10/DT26,BP4,0.0
CC10/DT26,CC11,62.0
CC10/DT26,CC12,8.0
CC10/DT26,CC14,10.0
CC10/DT26,CC16,26.0
CC10/DT26,CC17,6.0
CC10/DT26,CC19/DT9,5.0
CC10/DT26,CC2,3.0
CC10/DT26,CC20,7.0
CC10/DT26,CC21,15.0
CC10/DT26,CC22/EW21,15.0
CC10/DT26,CC23,11.0
CC10/DT26,CC24,21.0
CC10/DT26,CC25,21.0
CC10/DT26,CC26,15.0
CC10/DT26,CC27,5.0
CC10/DT26,CC28,4.0
CC10/DT26,CC3,19.0
CC10/DT26,CC4/DT15,25.0
CC10/DT26,CC5,13.0
CC10/DT26,CC6,39.0
CC10/DT26,CC7,26.0
CC10/DT26,CC8,32.0
CC10/DT26,CE1/DT16,7.0
CC10/DT26,CG1/DT35,50.0
CC10/DT26,CG2,23.0
CC10/DT26,DT1/PB6,33.0
CC10/DT26,DT10,1.0
CC10/DT26,DT13,2.0
CC10/DT26,DT17,13.0
CC10/DT26,DT18,26.0
CC10/DT26,DT2,1.0
CC10/DT26,DT20,22.0
CC10/DT26,DT21,22.0
CC10/DT26,DT22,63.0
CC10/DT26,DT23,19.0
CC10/DT26,DT24,52.0
CC10/DT26,DT25,7.0
CC10/DT26,DT27,37.0
CC10/DT26,DT28,64.0
CC10/DT26,DT29,49.0
CC10/DT26,DT3,5.0
CC10/DT26,DT30,53.0
CC10/DT26,DT31,79.0
CC10/DT26,DT33,125.0
CC10/DT26,DT34,23.0
CC10/DT26,DT5,9.0
CC10/DT26,DT6,1.0
CC10/DT26,DT7,2.0
CC10/DT26,DT8,0.0
CC10/DT26,EW1,20.0
CC10/DT26,EW10,5.0
CC10/DT26,EW11,12.0
CC10/DT26,EW12/DT14,16.0
CC10/DT26,EW13/NS25,11.0
CC10/DT26,EW14/NS26,10.0
CC10/DT26,EW15,11.0
CC10/DT26,EW16/NE3,29.0
CC10/DT26,EW17,17.0
CC10/DT26,EW18,6.0
CC10/DT26,EW19,4.0
CC10/DT26,EW2/DT32,167.0
CC10/DT26,EW20,7.0
CC10/DT26,EW22,1.0
CC10/DT26,EW23,29.0
CC10/DT26,EW24/NS1,36.0
CC10/DT26,EW25,4.0
CC10/DT26,EW26,19.0
CC10/DT26,EW27,28.0
CC10/DT26,EW28,11.0
CC10/DT26,EW29,10.0
CC10/DT26,EW3,16.0
CC10/DT26,EW30,3.0
CC10/DT26,EW31,2.0
CC10/DT26,EW32,3.0
CC10/DT26,EW33,1.0
CC10/DT26,EW4,14.0
CC10/DT26,EW5,56.0
CC10/DT26,EW6,17.0
CC10/DT26,EW7,12.0
CC10/DT26,EW8/CC9,228.0
CC10/DT26,EW9,9.0
CC10/DT26,NE1/CC29,28.0
CC10/DT26,NE10,9.0
CC10/DT26,NE11,1.0
CC10/DT26,NE12/CC13,19.0
CC10/DT26,NE13,16.0
CC10/DT26,NE14,47.0
CC10/DT26,NE15,21.0
CC10/DT26,NE16/STC,73.0
CC10/DT26,NE17/PTC,46.0
CC10/DT26,NE4/DT19,99.0
CC10/DT26,NE5,4.0
CC10/DT26,NE7/DT12,7.0
CC10/DT26,NE8,12.0
CC10/DT26,NE9,10.0
CC10/DT26,NS10,47.0
CC10/DT26,NS11,58.0
CC10/DT26,NS12,12.0
CC10/DT26,NS13,83.0
CC10/DT26,NS14,47.0
CC10/DT26,NS15,19.0
CC10/DT26,NS16,55.0
CC10/DT26,NS17/CC15,17.0
CC10/DT26,NS18,11.0
CC10/DT26,NS19,23.0
CC10/DT26,NS2,11.0
CC10/DT26,NS20,35.0
CC10/DT26,NS21/DT11,6.0
CC10/DT26,NS22,30.0
CC10/DT26,NS23,13.0
CC10/DT26,NS24/NE6/CC1,20.0
CC10/DT26,NS27/CE2,1.0
CC10/DT26,NS28,0.0
CC10/DT26,NS3,6.0
CC10/DT26,NS4/BP1,7.0
CC10/DT26,NS5,14.0
CC10/DT26,NS7,3.0
CC10/DT26,NS8,11.0
CC10/DT26,NS9/TE2,39.0
CC10/DT26,PE1,2.0
CC10/DT26,PE2,3.0
CC10/DT26,PE3,6.0
CC10/DT26,PE4,1.0
CC10/DT26,PE5,4.0
CC10/DT26,PE6,6.0
CC10/DT26,PE7,4.0
CC10/DT26,PW4,0.0
CC10/DT26,PW5,2.0
CC10/DT26,PW6,1.0
CC10/DT26,PW7,3.0
CC10/DT26,SE1,2.0
CC10/DT26,SE2,10.0
CC10/DT26,SE3,1.0
CC10/DT26,SE4,3.0
CC10/DT26,SE5,2.0
CC10/DT26,SW1,5.0
CC10/DT26,SW2,3.0
CC10/DT26,SW3,5.0
CC10/DT26,SW4,1.0
CC10/DT26,SW5,6.0
CC10/DT26,SW6,3.0
CC10/DT26,SW7,3.0
CC10/DT26,SW8,1.0
CC10/DT26,TE1,1.0
CC10/DT26,TE3,1.0
CC11,BP12,0.0
CC11,BP13,0.0
CC11,BP3,1.0
CC11,BP8,0.0
CC11,BP9,0.0
CC11,CC10/DT26,60.0
CC11,CC12,32.0
CC11,CC14,12.0
CC11,CC16,19.0
CC11,CC17,5.0
CC11,CC19/DT9,7.0
CC11,CC2,3.0
CC11,CC20,14.0
CC11,CC21,17.0
CC11,CC22/EW21,28.0
CC11,CC23,4.0
CC11,CC24,7.0
CC11,CC25,13.0
CC11,CC26,3.0
CC11,CC27,5.0
CC11,CC28,10.0
CC11,CC3,5.0
CC11,CC4/DT15,5.0
CC11,CC5,8.0
CC11,CC6,7.0
CC11,CC7,17.0
CC11,CC8,20.0
CC11,CE1/DT16,1.0
CC11,CG1/DT35,4.0
CC11,CG2,2.0
CC11,DT1/PB6,69.0
CC11,DT10,2.0
CC11,DT13,1.0
CC11,DT17,3.0
CC11,DT18,1.0
CC11,DT2,1.0
