DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,1246.2,1367.0999999999997
WEEKDAY,BP11,1204.0,1039.6
WEEKDAY,BP12,779.5000000000001,660.8999999999999
WEEKDAY,BP13,556.1999999999999,404.4
WEEKDAY,BP2,934.3,802.6
WEEKDAY,BP3,1336.7,1149.4
WEEKDAY,BP4,675.1999999999999,634.3000000000001
WEEKDAY,BP5,775.4000000000001,566.0999999999999
WEEKDAY,BP7,433.40000000000003,487.09999999999997
WEEKDAY,BP8,766.0000000000001,718.6000000000003
WEEKDAY,BP9,892.7,799.2
WEEKDAY,CC10/DT26,3974.2000000000007,3796.6
WEEKDAY,CC11,4119.0,4139.4
WEEKDAY,CC12,833.0,798.6
WEEKDAY,CC14,981.8999999999997,951.1999999999999
WEEKDAY,CC16,1571.4000000000003,1611.7999999999997
WEEKDAY,CC17,747.1000000000001,702.8999999999999
WEEKDAY,CC19/DT9,927.7,941.3000000000001
WEEKDAY,CC2,527.0000000000001,488.8999999999999
WEEKDAY,CC20,921.9999999999999,964.1
WEEKDAY,CC21,1463.8,1548.6000000000004
WEEKDAY,CC22/EW21,3797.7,3644.7000000000003
WEEKDAY,CC23,1604.1,1671.4
WEEKDAY,CC24,5439.800000000001,5189.1
WEEKDAY,CC25,1948.8,1847.9
WEEKDAY,CC26,1853.6,1945.5
WEEKDAY,CC27,722.9000000000001,767.1999999999998
WEEKDAY,CC28,988.8999999999999,947.7
WEEKDAY,CC3,629.6,617.8
WEEKDAY,CC4/DT15,1364.0000000000002,1303.7
WEEKDAY,CC5,591.4,597.0
WEEKDAY,CC6,1276.7,1232.9
WEEKDAY,CC7,1097.6999999999998,1193.7
WEEKDAY,CC8,1384.2,1280.6999999999998
WEEKDAY,CE1/DT16,494.70000000000005,474.40000000000003
WEEKDAY,CG1/DT35,3053.8,3166.0000000000005
WEEKDAY,CG2,1985.6999999999996,1874.0
WEEKDAY,DT1/PB6,7757.0,8406.0
WEEKDAY,DT10,644.3,538.5999999999999
WEEKDAY,DT13,1235.1,1216.2
WEEKDAY,DT17,1816.9999999999998,1778.1
WEEKDAY,DT18,1589.3000000000002,1722.1
WEEKDAY,DT2,379.40000000000003,320.79999999999995
WEEKDAY,DT20,729.0000000000001,760.4
WEEKDAY,DT21,818.9,725.1
WEEKDAY,DT22,1127.5999999999997,1193.1000000000001
WEEKDAY,DT23,665.0999999999999,652.9000000000001
WEEKDAY,DT24,1389.5999999999997,1426.0000000000002
WEEKDAY,DT25,897.6000000000001,962.2999999999998
WEEKDAY,DT27,1613.5999999999997,1662.1
WEEKDAY,DT28,2345.6000000000004,2320.1
WEEKDAY,DT29,1943.0000000000002,1770.7000000000003
WEEKDAY,DT3,1029.9,889.6
WEEKDAY,DT30,1545.7,1481.3999999999999
WEEKDAY,DT31,2029.1,2197.6
WEEKDAY,DT33,4186.2,4018.2999999999997
WEEKDAY,DT34,866.4999999999998,735.1999999999999
WEEKDAY,DT5,1755.9,1793.1000000000001
WEEKDAY,DT6,649.6,648.1000000000001
WEEKDAY,DT7,383.5,496.6
WEEKDAY,DT8,411.90000000000003,424.49999999999994
WEEKDAY,EW1,7028.200000000001,6779.9000000000015
WEEKDAY,EW10,2705.7,2674.1000000000004
WEEKDAY,EW11,4599.099999999999,4559.3
WEEKDAY,EW12/DT14,5473.900000000001,5509.9
WEEKDAY,EW13/NS25,4228.1,4295.499999999999
WEEKDAY,EW14/NS26,5771.900000000001,5764.299999999999
WEEKDAY,EW15,5112.199999999999,5471.599999999999
WEEKDAY,EW16/NE3,10308.999999999998,9698.399999999998
WEEKDAY,EW17,6708.900000000001,7013.2
WEEKDAY,EW18,3702.4999999999995,3921.8000000000006
WEEKDAY,EW19,3019.4,2792.2
WEEKDAY,EW2/DT32,12635.199999999999,13014.199999999999
WEEKDAY,EW20,4324.8,4155.8
WEEKDAY,EW22,1162.1,1232.8
WEEKDAY,EW23,11014.7,11367.4
WEEKDAY,EW24/NS1,19401.5,20166.200000000004
WEEKDAY,EW25,2312.6000000000004,1995.7000000000003
WEEKDAY,EW26,10584.400000000001,9388.199999999999
WEEKDAY,EW27,13692.700000000003,15619.700000000003
WEEKDAY,EW28,8124.600000000001,6444.9
WEEKDAY,EW29,6697.399999999999,7279.200000000002
WEEKDAY,EW3,4569.9,4463.200000000001
WEEKDAY,EW30,1784.2,1609.8999999999999
WEEKDAY,EW31,1587.4999999999998,1339.6000000000004
WEEKDAY,EW32,1738.6,1585.5
WEEKDAY,EW33,1100.4,944.8000000000001
WEEKDAY,EW4,3219.3,2829.8
WEEKDAY,EW5,8614.6,8593.800000000001
WEEKDAY,EW6,2100.9999999999995,2504.3
WEEKDAY,EW7,3657.4000000000005,4203.6
WEEKDAY,EW8/CC9,8725.999999999998,8881.400000000001
WEEKDAY,EW9,4344.0,4396.8
WEEKDAY,NE1/CC29,5480.7,5611.3
WEEKDAY,NE10,3115.6,3264.6999999999994
WEEKDAY,NE11,959.1999999999999,887.7000000000002
WEEKDAY,NE12/CC13,5396.8,4967.9
WEEKDAY,NE13,4497.400000000001,4464.8
WEEKDAY,NE14,7756.3,7774.3
WEEKDAY,NE15,3491.0,3529.2000000000003
WEEKDAY,NE16/STC,10711.800000000001,10900.500000000002
WEEKDAY,NE17/PTC,8738.599999999999,8292.9
WEEKDAY,NE4/DT19,8411.100000000002,8446.6
WEEKDAY,NE5,1716.6999999999998,1593.8999999999996
WEEKDAY,NE7/DT12,5692.599999999999,5930.400000000001
WEEKDAY,NE8,4521.399999999999,5124.9
WEEKDAY,NE9,6260.2,5413.599999999999
WEEKDAY,NS10,15347.600000000002,13578.9
WEEKDAY,NS11,11571.599999999999,11909.800000000003
WEEKDAY,NS12,3221.2999999999997,2725.0
WEEKDAY,NS13,14708.1,15467.399999999996
WEEKDAY,NS14,9166.800000000001,8334.0
WEEKDAY,NS15,5317.5,4901.299999999999
WEEKDAY,NS16,13559.000000000002,14829.4
WEEKDAY,NS17/CC15,3486.9,2701.0999999999995
WEEKDAY,NS18,4305.9,4027.2000000000003
WEEKDAY,NS19,9750.0,10574.500000000002
WEEKDAY,NS2,7988.7,8439.300000000001
WEEKDAY,NS20,12058.300000000003,11409.800000000001
WEEKDAY,NS21/DT11,8145.900000000001,8237.1
WEEKDAY,NS22,7756.700000000001,8292.800000000001
WEEKDAY,NS23,3514.1,3795.2000000000003
WEEKDAY,NS24/NE6/CC1,4028.0,3506.9999999999995
WEEKDAY,NS27/CE2,590.9000000000001,569.4000000000001
WEEKDAY,NS28,450.99999999999994,402.6
WEEKDAY,NS3,5888.7,5772.700000000001
WEEKDAY,NS4/BP1,11038.999999999998,11926.2
WEEKDAY,NS5,8894.2,8506.2
WEEKDAY,NS7,2089.7000000000003,2141.5
WEEKDAY,NS8,8029.700000000002,6494.700000000001
WEEKDAY,NS9/TE2,11586.099999999999,14522.700000000003
WEEKDAY,PE1,824.2,725.5999999999999
WEEKDAY,PE2,1217.7,1174.1999999999998
WEEKDAY,PE3,1329.6000000000004,1298.3000000000002
WEEKDAY,PE4,317.70000000000005,355.7
WEEKDAY,PE5,1099.3,1111.8000000000002
WEEKDAY,PE6,1634.3999999999999,1626.7999999999997
WEEKDAY,PE7,828.4000000000002,889.8
WEEKDAY,PW1,40.800000000000004,31.200000000000003
WEEKDAY,PW3,42.3,45.1
WEEKDAY,PW4,49.10000000000001,51.6
WEEKDAY,PW5,593.1,610.5
WEEKDAY,PW6,266.90000000000003,275.90000000000003
WEEKDAY,PW7,403.40000000000003,544.8000000000001
WEEKDAY,SE1,1017.0999999999999,934.8
WEEKDAY,SE2,1495.1999999999998,1376.1000000000001
WEEKDAY,SE3,805.4,732.8
WEEKDAY,SE4,981.1000000000001,909.6000000000003
WEEKDAY,SE5,603.0,665.4999999999999
WEEKDAY,SW1,594.5999999999999,891.1999999999999
WEEKDAY,SW2,702.8000000000001,735.1999999999999
WEEKDAY,SW3,653.8,686.9999999999999
WEEKDAY,SW4,261.1,251.60000000000002
WEEKDAY,SW5,1912.4000000000003,1792.9
WEEKDAY,SW6,848.4999999999999,754.0000000000001
WEEKDAY,SW7,673.0,598.3999999999999
WEEKDAY,SW8,560.6,503.69999999999993
WEEKDAY,TE1,221.39999999999998,237.20000000000002
WEEKDAY,TE3,529.1999999999999,434.30000000000007
WEEKENDS/HOLIDAY,BP10,820.2999999999998,961.4000000000001
WEEKENDS/HOLIDAY,BP11,754.5999999999999,686.9
WEEKENDS/HOLIDAY,BP12,433.50000000000006,423.79999999999995
WEEKENDS/HOLIDAY,BP13,301.4,262.3
WEEKENDS/HOLIDAY,BP2,630.0,575.7000000000002
