,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
BP10,BP4,WEEKDAY,,1.2,1.7,1.5,2.1,0.1,0.6,1.2,0.9,1.1,0.8,0.7,1.3,0.8,1.5,1.1,0.6,0.2,0.1,0.1
BP10,BP4,WEEKENDS/HOLIDAY,,0.9,1.5,1.7,0.5,0.3,0.9,0.6,0.6,0.3,1.2,0.8,0.7,0.5,0.5,0.8,0.2,0.4,,
BP10,BP5,WEEKDAY,,1.3,3.6,5.7,4.2,4.2,2.7,3.9,3.3,3.1,2.9,2.2,2.0,1.6,1.9,0.8,1.6,0.6,1.4,0.1
BP10,BP5,WEEKENDS/HOLIDAY,,2.0,2.5,2.5,1.8,2.0,1.3,2.5,4.6,1.5,1.6,2.9,1.7,0.9,1.8,1.4,1.4,0.5,2.1,0.2
BP10,BP7,WEEKDAY,,3.2,3.1,2.7,3.1,1.6,1.4,1.4,2.2,1.2,2.7,1.1,1.5,2.1,2.3,3.0,1.3,0.5,0.8,
BP10,BP7,WEEKENDS/HOLIDAY,,,1.4,0.4,1.4,1.2,2.0,0.8,1.6,1.2,2.0,1.5,1.9,1.3,1.1,1.2,0.4,0.7,1.3,
BP10,BP8,WEEKDAY,,11.3,20.4,17.1,12.7,2.2,1.3,1.2,0.8,0.7,0.7,0.4,1.6,5.2,4.3,7.1,1.6,0.2,0.3,0.3
BP10,BP8,WEEKENDS/HOLIDAY,,1.2,0.7,0.2,0.1,0.9,1.3,1.5,1.1,0.5,0.5,0.4,0.8,1.5,0.5,1.4,0.2,0.4,0.5,0.4
BP10,BP9,WEEKDAY,,8.9,8.2,7.5,5.6,1.8,0.3,0.7,0.6,0.4,0.2,0.3,0.2,2.9,2.6,1.9,1.2,0.4,,
BP10,BP9,WEEKENDS/HOLIDAY,,,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.1,0.4,0.3,0.2,0.2,0.1,0.6,,,
BP10,CC11,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,,,,,,,,
BP10,CC14,WEEKDAY,,,,,,,,,,,,,0.1,,,,,,,
BP10,CC16,WEEKDAY,,,,,,,,,,,,,,0.1,,,,,,
BP10,CC22/EW21,WEEKDAY,,,1.0,,0.7,0.7,0.3,0.4,0.3,,0.2,,,,,0.1,,,,
BP10,CC22/EW21,WEEKENDS/HOLIDAY,,,0.5,,0.1,0.3,,0.1,,0.1,0.1,0.1,,,,,,,,
BP10,CC23,WEEKDAY,,,,,0.1,0.1,0.1,,0.1,,,,,,,,,,,
BP10,CC24,WEEKDAY,,,,,,,,0.9,,0.2,,,,,,,,,,
BP10,CC24,WEEKENDS/HOLIDAY,,,,,,0.1,,,,,,,,0.1,,,,,,
BP10,CC25,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,,,,,,
BP10,CC26,WEEKDAY,,,0.1,,,,,,,,,,,,,,,,,
BP10,CC28,WEEKENDS/HOLIDAY,,,,,,,,,,,0.1,,,,,,,,,
BP10,CE1/DT16,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,0.1,,
BP10,DT1/PB6,WEEKDAY,,42.7,68.3,54.3,23.2,20.5,19.8,18.2,18.7,24.9,14.2,12.8,11.5,14.7,13.2,9.0,6.7,7.6,4.3,1.2
BP10,DT1/PB6,WEEKENDS/HOLIDAY,,26.0,29.2,17.9,17.2,18.5,17.5,15.1,17.0,18.5,16.5,12.2,14.2,17.5,10.8,8.1,7.1,6.2,4.0,0.8
BP10,DT22,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,0.1,,,,,
BP10,EW1,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,0.1,,,,,
BP10,EW11,WEEKDAY,,,,,,,,,,,,0.1,,,,,,,,
BP10,EW12/DT14,WEEKDAY,,,,,0.1,0.1,,,,,,,,,,,,,,
BP10,EW12/DT14,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,,,,,,
BP10,EW13/NS25,WEEKDAY,,,,,,,0.1,,,,,,,,,,,,,
BP10,EW13/NS25,WEEKENDS/HOLIDAY,,,,,,,0.1,,,0.1,,,,,,,,,,
BP10,EW14/NS26,WEEKDAY,,,0.3,0.7,,0.1,0.1,,0.1,,,,,,,,,,,
BP10,EW15,WEEKDAY,,,,,0.1,,,,0.1,,0.1,,,0.1,,,,0.2,,
BP10,EW15,WEEKENDS/HOLIDAY,,,0.1,0.2,,,,,,,,,,0.1,,,,,,
BP10,EW16/NE3,WEEKDAY,,,,0.1,,,,,,,,,,,,,,,,
BP10,EW16/NE3,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,,0.1,,
BP10,EW17,WEEKDAY,,,,,,,,,0.1,0.1,0.1,0.2,0.1,,,0.1,,,,
BP10,EW17,WEEKENDS/HOLIDAY,,,,,,,,,,,,0.1,,0.2,,,,,,
BP10,EW18,WEEKDAY,,,0.1,0.7,0.6,,0.7,0.1,0.1,0.1,,,,,,,1.0,,,
BP10,EW18,WEEKENDS/HOLIDAY,,,,0.2,,0.1,0.3,,0.4,,,,,0.2,0.1,,0.9,0.1,,
BP10,EW19,WEEKDAY,,,0.1,0.1,0.2,0.6,0.6,0.1,,,,,,,,,,,,
BP10,EW19,WEEKENDS/HOLIDAY,,,0.2,0.1,0.2,0.2,0.2,0.2,,,0.1,,0.1,,,0.3,0.2,,,
BP10,EW2/DT32,WEEKDAY,,,,,,0.1,,,,,0.1,,,,,,,,,
BP10,EW20,WEEKDAY,,0.1,0.5,0.3,0.3,0.1,0.2,0.1,0.2,0.1,,0.1,0.7,2.9,1.3,,,,,
BP10,EW20,WEEKENDS/HOLIDAY,,,0.2,,,0.1,0.2,,0.1,,,,0.7,2.3,1.6,,0.2,,,
BP10,EW22,WEEKDAY,,,,0.1,,,0.1,0.1,,0.1,,0.1,0.3,0.1,0.1,0.1,,,,
BP10,EW22,WEEKENDS/HOLIDAY,,,,0.2,0.1,0.1,,0.2,0.2,0.1,,0.2,0.4,0.1,,,,,,
BP10,EW23,WEEKDAY,,1.4,3.6,1.7,1.7,0.3,0.6,0.5,0.2,0.9,0.3,0.3,0.7,0.8,,0.1,0.2,0.3,,
BP10,EW23,WEEKENDS/HOLIDAY,,0.6,0.9,0.8,1.2,0.3,0.5,0.5,0.5,1.6,0.4,0.4,0.6,0.5,0.2,0.2,1.1,,0.1,
BP10,EW24/NS1,WEEKDAY,,9.7,23.6,10.1,6.2,3.3,2.8,2.2,2.9,1.6,1.8,2.2,1.4,1.2,1.6,1.3,0.4,0.3,0.7,
BP10,EW24/NS1,WEEKENDS/HOLIDAY,,2.6,6.6,3.7,3.2,2.3,3.7,2.8,2.2,2.5,2.5,2.3,1.0,1.8,2.2,0.8,0.9,0.3,0.2,
BP10,EW25,WEEKDAY,,,,,,,,0.1,0.1,,,0.1,,,,,,,,
BP10,EW25,WEEKENDS/HOLIDAY,,,,,,,0.2,,0.1,,,,,,,,,,,
BP10,EW26,WEEKDAY,,0.5,1.0,0.5,1.5,0.1,0.2,,0.2,0.1,0.2,0.1,0.7,0.2,0.8,0.4,0.1,0.1,0.1,
BP10,EW26,WEEKENDS/HOLIDAY,,0.1,1.4,0.1,0.3,0.1,0.2,,,0.1,0.2,0.3,0.4,0.6,0.7,0.3,,,0.1,0.1
BP10,EW27,WEEKDAY,,3.6,4.9,5.4,0.2,1.2,0.9,0.6,0.6,0.3,0.1,0.2,1.3,1.1,0.9,,0.1,0.1,,
BP10,EW27,WEEKENDS/HOLIDAY,,0.5,0.5,1.3,0.3,1.2,0.8,0.6,0.3,0.4,0.2,0.2,1.5,0.5,0.5,,0.2,,,
BP10,EW28,WEEKDAY,,0.2,3.4,0.7,0.7,0.8,0.2,0.4,0.2,0.7,0.2,0.1,,,1.0,,0.1,0.3,0.1,
BP10,EW28,WEEKENDS/HOLIDAY,,0.1,1.2,,,0.1,,0.1,0.2,1.1,,,0.2,0.1,0.6,0.1,0.1,0.1,0.1,
BP10,EW29,WEEKDAY,,3.9,7.7,6.1,0.4,0.1,0.1,,,0.1,,,0.7,0.3,0.8,,0.1,,,
BP10,EW29,WEEKENDS/HOLIDAY,,1.0,2.2,1.0,0.1,,,,0.1,,0.2,,0.7,,0.4,0.2,0.1,,,
BP10,EW30,WEEKDAY,,0.9,2.3,3.9,0.1,,,,0.2,,,,,,0.3,,,0.1,,
BP10,EW30,WEEKENDS/HOLIDAY,,0.4,0.6,1.1,,,,,,,,,,,0.2,,,,,
BP10,EW31,WEEKDAY,,0.4,1.8,1.0,0.2,,,,,,0.4,,,,,,,,,
BP10,EW31,WEEKENDS/HOLIDAY,,0.1,0.2,0.8,,,,,,,,,,,,,,,,
BP10,EW32,WEEKDAY,,0.9,1.2,2.1,0.1,,,,0.1,0.1,,,0.1,,0.1,,,,,
BP10,EW32,WEEKENDS/HOLIDAY,,1.0,0.5,0.1,,,,,,,0.1,,,,0.1,,,,,
BP10,EW33,WEEKDAY,,0.1,0.6,0.1,0.3,,,,,,,,0.1,0.1,,,,,,
BP10,EW33,WEEKENDS/HOLIDAY,,,0.5,0.2,0.1,,0.1,,,,,,,,0.1,,,,,
BP10,EW4,WEEKDAY,,,,,,0.1,,,,,,,,,,,,,,
BP10,EW4,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,,,0.1,,,
BP10,EW5,WEEKDAY,,,0.1,,,,,0.1,0.1,,,,,,,,,0.1,0.1,
BP10,EW7,WEEKENDS/HOLIDAY,,,,,,0.1,,,,,,0.1,,,,,,,,
BP10,EW8/CC9,WEEKDAY,,,,,,,,,,,0.1,,,,,,,,,
BP10,EW8/CC9,WEEKENDS/HOLIDAY,,,,,,0.1,,,,,,,,,,0.1,,,,
BP10,EW9,WEEKDAY,,,,,,,,,0.1,,,0.1,0.1,,,,,,,
BP10,EW9,WEEKENDS/HOLIDAY,,,,,0.2,,,,,,,,,,,,,,,
BP10,NE1/CC29,WEEKDAY,,,,,,,,,,,0.1,,,,,,,,,
BP10,NE1/CC29,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,,0.1,,,,,
BP10,NE13,WEEKDAY,,,,,,,,,,,,,,,,0.1,,,,
BP10,NE17/PTC,WEEKDAY,,,,,,,,,,,,,,0.1,,,,,,
BP10,NE4/DT19,WEEKENDS/HOLIDAY,,,,,,,,,0.2,,,,,,,,,,,
BP10,NE7/DT12,WEEKDAY,,,,,,,,,,0.1,,,,,,,,,,
BP10,NE7/DT12,WEEKENDS/HOLIDAY,,,,,0.1,,,,,,,,,,,,,,,
BP10,NS10,WEEKDAY,,0.1,0.8,1.2,0.9,1.4,0.2,0.1,,0.1,0.6,0.2,0.1,0.3,1.3,0.1,0.3,1.0,,
BP10,NS10,WEEKENDS/HOLIDAY,,,0.2,0.6,0.4,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.6,0.4,0.3,,0.2,0.6,,
BP10,NS11,WEEKDAY,,0.3,1.7,0.3,0.2,0.3,0.4,0.2,0.1,0.2,0.3,0.5,0.6,0.6,0.2,0.1,0.1,,0.1,
BP10,NS11,WEEKENDS/HOLIDAY,,0.1,0.7,0.5,0.5,0.2,0.6,0.5,0.2,,,0.6,0.5,0.6,0.2,0.1,,,,
BP10,NS12,WEEKDAY,,,,,,,,,,0.1,,0.1,0.1,0.1,,,0.1,0.1,,
BP10,NS12,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,0.1,0.1,0.2,,,,,,0.1
BP10,NS13,WEEKDAY,,0.6,1.6,0.4,0.9,0.3,0.4,0.1,0.3,0.2,0.2,0.1,0.1,0.2,1.0,,0.6,0.5,0.1,
BP10,NS13,WEEKENDS/HOLIDAY,,0.8,0.3,0.2,1.2,0.2,0.1,0.1,0.2,0.2,0.2,,,0.2,0.7,0.2,0.5,0.2,0.1,
BP10,NS14,WEEKDAY,,1.8,,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.1,,0.1,,
BP10,NS14,WEEKENDS/HOLIDAY,,0.6,,0.1,0.2,,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.1,,0.1,0.2,
BP10,NS15,WEEKDAY,,0.8,1.6,0.9,0.1,0.1,0.1,0.1,0.2,0.1,0.1,,,0.4,,,,0.1,0.1,
BP10,NS15,WEEKENDS/HOLIDAY,,0.3,0.8,0.3,,0.1,,,,0.2,,,,0.2,0.2,0.1,,,,
BP10,NS16,WEEKDAY,,,1.5,0.2,0.1,0.1,0.4,0.2,0.4,0.2,0.3,0.3,0.1,0.1,0.2,0.1,,0.9,0.1,
BP10,NS16,WEEKENDS/HOLIDAY,,0.1,0.2,,,0.1,0.2,0.2,0.1,0.3,0.4,,0.2,,0.1,,,0.8,,
BP10,NS17/CC15,WEEKDAY,,0.1,,,,0.1,0.2,0.2,,,,,,,,,,,,
BP10,NS17/CC15,WEEKENDS/HOLIDAY,,0.3,,,,,0.2,0.2,0.1,,,,,,,,,,,
BP10,NS18,WEEKENDS/HOLIDAY,,,,,,0.1,,,,,,,,,,,,,,
BP10,NS19,WEEKDAY,,,,,,,,0.1,0.1,,0.1,0.1,,,,,,,,
BP10,NS19,WEEKENDS/HOLIDAY,,0.1,0.1,,,,,0.1,,0.2,,,,,,,,,,
BP10,NS2,WEEKDAY,,0.6,1.7,1.1,1.4,1.5,0.4,0.6,0.9,1.1,1.8,0.3,0.8,0.8,0.6,0.2,0.8,0.2,0.6,
BP10,NS2,WEEKENDS/HOLIDAY,,0.2,0.7,0.5,0.6,0.8,0.2,0.5,0.2,0.8,1.1,1.4,0.7,0.5,0.5,0.3,1.1,0.1,0.9,
BP10,NS20,WEEKDAY,,,0.1,,,,,,0.1,,0.1,,,0.1,,,,,,
BP10,NS21/DT11,WEEKDAY,,,0.1,,,,0.1,,,0.1,,,,,,,,,,
BP10,NS22,WEEKDAY,,,,,,,,0.1,,,,,,,,,,,,
BP10,NS23,WEEKDAY,,,,,,,,0.1,,,,,,,,,,,,
BP10,NS28,WEEKDAY,,,,,,,,,0.1,0.1,,0.1,0.1,,,,,,,
BP10,NS28,WEEKENDS/HOLIDAY,,,,,,,,,,,0.1,,,,,,,,,
BP10,NS3,WEEKDAY,,0.3,0.7,1.0,1.4,1.4,1.1,0.7,0.8,0.7,2.2,1.2,0.4,0.4,0.3,,0.1,,0.2,
BP10,NS3,WEEKENDS/HOLIDAY,,0.1,0.5,1.7,1.1,1.2,0.9,0.5,0.5,1.2,2.5,1.2,0.8,0.8,0.5,0.2,0.1,0.1,0.2,
BP10,NS4/BP1,WEEKDAY,,6.8,18.9,10.9,4.4,3.7,4.1,6.3,6.7,6.4,7.2,4.6,3.7,3.8,6.3,1.2,1.2,2.7,0.7,1.3
BP10,NS4/BP1,WEEKENDS/HOLIDAY,,3.7,11.2,3.5,3.4,3.5,4.3,4.7,5.6,2.7,3.3,2.5,2.8,4.1,4.4,1.5,1.0,2.0,0.9,1.4
BP10,NS5,WEEKDAY,,1.6,3.7,0.6,1.1,0.4,1.4,1.1,0.7,1.8,1.0,0.6,1.1,0.8,0.6,0.7,0.2,0.5,0.7,
BP10,NS5,WEEKENDS/HOLIDAY,,1.9,0.4,0.2,1.1,0.5,1.2,0.5,0.6,0.9,1.0,0.9,0.8,0.8,0.2,0.5,0.5,0.7,0.5,
BP10,NS7,WEEKDAY,,1.3,0.8,1.7,0.7,0.1,,,,0.1,,,,0.8,0.5,0.7,,,,
BP10,NS7,WEEKENDS/HOLIDAY,,1.4,0.5,0.9,0.5,,,,0.1,,,,,0.9,0.2,0.8,,,,
BP10,NS8,WEEKDAY,,1.2,1.0,0.5,0.2,0.2,0.1,0.9,0.1,0.1,0.1,0.1,,0.1,0.2,0.1,,,,
BP10,NS8,WEEKENDS/HOLIDAY,,2.0,,0.3,,0.2,0.2,0.5,0.2,0.2,,,,,,0.2,0.3,,,
BP10,NS9/TE2,WEEKDAY,,2.4,1.2,2.5,0.3,0.4,0.4,0.8,0.2,0.3,0.5,0.7,1.0,1.6,0.4,0.4,0.1,0.1,,
BP10,NS9/TE2,WEEKENDS/HOLIDAY,,1.0,0.5,1.8,0.5,0.5,0.2,0.8,1.0,0.6,0.4,0.6,0.2,1.2,0.5,0.2,,0.1,0.1,
BP10,TE3,WEEKDAY,,0.1,0.1,,,,0.1,,,0.1,0.3,0.1,,,0.1,,,,,
BP10,TE3,WEEKENDS/HOLIDAY,,,,,,,0.2,,,,0.1,0.1,,,,,,,,
BP11,BP10,WEEKDAY,,1.1,2.1,2.4,3.6,1.1,0.2,0.2,0.3,0.3,,0.2,0.2,2.9,4.1,1.9,0.6,,,
BP11,BP10,WEEKENDS/HOLIDAY,,0.1,0.2,0.5,0.4,,0.2,0.2,0.3,0.2,0.6,0.4,0.2,0.4,0.3,0.1,,0.1,,
BP11,BP12,WEEKDAY,,0.1,0.2,2.1,2.5,2.5,1.9,2.6,1.7,2.6,2.3,1.3,1.7,1.9,2.3,2.7,1.1,1.0,0.3,0.9
BP11,BP12,WEEKENDS/HOLIDAY,,0.3,0.1,0.7,1.6,2.5,2.1,2.6,2.1,2.2,1.7,1.3,1.2,1.6,2.3,1.0,1.8,1.0,0.5,1.2
BP11,BP13,WEEKDAY,,2.5,1.2,2.6,1.4,1.7,1.4,1.4,1.3,1.6,1.1,1.5,1.0,2.1,1.2,1.5,0.8,0.7,0.2,0.8
BP11,BP13,WEEKENDS/HOLIDAY,,0.2,0.8,1.8,0.8,1.5,0.9,2.0,2.3,2.2,1.4,1.2,1.6,2.2,1.2,1.3,0.7,0.6,0.3,0.4
BP11,BP2,WEEKDAY,,0.8,0.7,0.9,1.2,1.2,0.3,1.3,0.9,1.4,0.8,0.7,0.6,0.8,0.8,0.6,1.2,0.9,0.1,
BP11,BP2,WEEKENDS/HOLIDAY,,1.2,0.3,0.3,0.3,0.5,0.6,0.8,0.8,1.7,0.8,0.7,0.9,1.0,0.7,0.6,0.8,0.8,0.3,
BP11,BP3,WEEKDAY,,0.1,2.1,2.3,2.1,0.9,0.7,1.2,0.5,1.1,2.8,0.7,0.8,1.4,2.4,1.1,0.8,0.6,1.2,0.2
BP11,BP3,WEEKENDS/HOLIDAY,,0.2,0.5,0.4,1.0,0.9,0.5,0.2,0.3,0.7,2.8,1.0,0.5,1.5,3.1,1.6,0.8,1.0,1.2,
BP11,BP4,WEEKDAY,,0.2,0.7,2.6,1.4,0.5,0.2,0.7,0.5,1.4,0.5,1.1,0.8,0.7,1.8,0.2,0.3,0.5,1.0,
BP11,BP4,WEEKENDS/HOLIDAY,,0.3,0.7,1.2,0.1,0.1,0.2,0.6,0.4,0.2,0.1,1.1,0.7,0.5,0.4,0.5,0.4,0.1,0.8,
BP11,BP5,WEEKDAY,,5.3,3.1,4.7,2.2,2.5,2.2,2.8,2.4,2.7,1.8,1.9,2.1,1.9,1.7,1.3,0.9,0.6,0.3,0.7
BP11,BP5,WEEKENDS/HOLIDAY,,2.8,1.2,1.8,0.9,1.3,2.4,2.5,1.5,0.9,1.7,1.2,1.7,1.7,1.0,0.8,0.6,0.5,0.5,1.4
BP11,BP7,WEEKDAY,,3.1,3.2,1.9,0.8,0.5,1.1,0.7,0.9,0.2,0.6,0.2,0.5,0.8,0.7,1.0,0.2,0.1,,
BP11,BP7,WEEKENDS/HOLIDAY,,1.5,0.8,0.3,0.3,0.1,1.0,1.3,0.4,0.8,1.3,1.0,1.0,0.6,0.3,0.5,0.2,0.2,,0.2
BP11,BP8,WEEKDAY,,5.7,9.3,9.1,4.5,1.2,0.6,0.4,1.1,0.7,1.2,1.1,0.8,3.7,3.6,1.6,0.3,0.3,0.6,0.4
BP11,BP8,WEEKENDS/HOLIDAY,,0.5,1.5,0.7,1.2,0.6,0.7,0.2,0.4,0.8,0.7,0.8,1.2,1.5,0.6,0.8,0.4,0.2,0.8,0.2
BP11,BP9,WEEKDAY,,3.1,5.2,7.1,7.9,1.1,0.3,0.2,0.2,0.4,0.7,0.6,0.6,3.8,2.6,2.1,0.7,0.1,0.1,
BP11,BP9,WEEKENDS/HOLIDAY,,0.1,0.1,0.2,1.4,1.2,0.8,0.4,0.2,0.4,0.2,0.8,0.3,0.2,0.6,0.2,0.4,,,
BP11,CC11,WEEKDAY,,,,,,,,,,,,,,0.1,,,,,,
BP11,CC11,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,,,,,,
BP11,CC12,WEEKENDS/HOLIDAY,,,,,0.1,,,,,,,,,,,,,,,
BP11,CC19/DT9,WEEKENDS/HOLIDAY,,,,,,,,,,,0.1,,,,,,,,,
BP11,CC21,WEEKDAY,,,,,,,0.1,,,,,,,,,,,,,
BP11,CC21,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,,,,,,,,
BP11,CC22/EW21,WEEKDAY,,0.4,0.1,0.8,0.1,0.2,,0.2,,0.1,0.2,,,,,,,0.1,,
BP11,CC22/EW21,WEEKENDS/HOLIDAY,,,,0.6,0.1,,0.2,,0.2,0.3,0.2,,,,,,,0.2,,
BP11,CC23,WEEKDAY,,,,,,,,,0.1,0.1,,,,,,,,,,
BP11,CC23,WEEKENDS/HOLIDAY,,,,,,,,,,0.1,,,,,,,,,,
BP11,CC24,WEEKDAY,,,,0.1,0.1,0.2,0.1,,0.1,,0.2,0.1,0.1,,,,,,,
BP11,CC24,WEEKENDS/HOLIDAY,,,0.1,,,,,,,,,,,,,,,,,
BP11,CC25,WEEKDAY,,,,0.1,,,,,,,,,,,,,,,,
BP11,CC27,WEEKDAY,,,,,,,,,,,,,,,,0.1,,,,
BP11,CC28,WEEKENDS/HOLIDAY,,,,,,,,,,,,,,0.1,,,,,,
BP11,CG2,WEEKENDS/HOLIDAY,,,,,,,,,,,0.1,,,,,,,,,
BP11,DT1/PB6,WEEKDAY,,50.3,73.3,67.0,34.7,18.1,18.6,19.2,22.8,20.6,19.6,14.7,12.7,14.2,20.3,11.1,6.4,4.2,2.0,0.4
BP11,DT1/PB6,WEEKENDS/HOLIDAY,,27.0,30.8,21.8,16.2,14.3,18.5,19.5,16.3,19.2,17.1,16.5,16.3,15.6,16.5,10.1,7.9,4.8,1.8,0.6
BP11,EW1,WEEKDAY,,,,,,,,0.1,,,,,,,,,,,,
BP11,EW10,WEEKDAY,,,,,,,,0.1,,,,,,,,,,,,
BP11,EW10,WEEKENDS/HOLIDAY,,,,,,,,,,,0.1,,,,,0.1,,,,
BP11,EW11,WEEKDAY,,,,,0.1,,,0.1,0.1,,,,,,,,,,,
BP11,EW12/DT14,WEEKENDS/HOLIDAY,,,,,,0.2,0.2,,,0.1,,,,,,,,,,
BP11,EW13/NS25,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP11,EW14/NS26,WEEKDAY,,0.2,0.1,,,,,,,,,,,,,,,,,
BP11,EW14/NS26,WEEKENDS/HOLIDAY,,,,,,,,,,,,0.1,,,,,,,,
BP11,EW15,WEEKDAY,,,1.1,0.2,0.8,,,,,,,,,,0.1,,,,,
BP11,EW15,WEEKENDS/HOLIDAY,,,,,,,,,0.1,,,,,,,,,,,
BP11,EW16/NE3,WEEKDAY,,,,0.1,,,0.1,,0.1,0.1,,,,,,,,,,
BP11,EW16/NE3,WEEKENDS/HOLIDAY,,,,,,,0.2,,,,,,,,,,,,,
BP11,EW17,WEEKDAY,,0.1,0.2,,,0.1,0.1,0.1,0.2,0.2,0.1,,,0.3,0.3,,,,,
BP11,EW17,WEEKENDS/HOLIDAY,,,0.1,,,0.2,0.2,0.1,,0.1,,,,0.2,0.4,0.3,,0.3,,
BP11,EW18,WEEKDAY,,0.2,0.6,0.6,0.3,0.1,0.1,0.2,0.1,0.1,0.3,,0.2,0.1,,0.1,,,,
BP11,EW18,WEEKENDS/HOLIDAY,,,0.2,0.2,0.1,0.1,,0.2,0.2,0.1,,,,0.1,,,,,0.1,
BP11,EW19,WEEKDAY,,0.1,0.9,1.0,0.3,0.4,0.1,0.6,,,,,0.1,0.1,0.1,,,,,
BP11,EW19,WEEKENDS/HOLIDAY,,,0.3,0.1,,0.2,,0.2,0.2,,,0.2,,0.5,,0.1,0.1,,,
BP11,EW2/DT32,WEEKDAY,,,,,,,,,,,,0.1,,,,,,,,
BP11,EW20,WEEKDAY,,0.4,1.5,2.1,0.1,0.2,0.3,,0.2,0.1,0.1,0.1,0.1,0.1,,,,,,
BP11,EW20,WEEKENDS/HOLIDAY,,0.1,0.6,0.2,,,0.4,0.1,,0.2,0.2,,0.1,,,,,,,
BP11,EW22,WEEKDAY,,0.1,0.4,0.1,0.4,0.1,0.1,0.1,0.2,0.2,,,,,,,,,,
BP11,EW22,WEEKENDS/HOLIDAY,,,0.2,0.1,0.2,0.1,,0.1,0.2,0.1,,,0.1,,,,,,,
