DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
WEEKDAY,BP10,1246.0,1367.0
WEEKDAY,BP11,1204.0,1040.0
WEEKDAY,BP12,780.0,661.0
WEEKDAY,BP13,556.0,405.0
WEEKDAY,BP2,934.0,803.0
WEEKDAY,BP3,1337.0,1149.0
WEEKDAY,BP4,675.0,634.0
WEEKDAY,BP5,775.0,566.0
WEEKDAY,BP7,433.0,487.0
WEEKDAY,BP8,766.0,718.0
WEEKDAY,BP9,893.0,799.0
WEEKDAY,CC10/DT26,3974.0,3797.0
WEEKDAY,CC11,4119.0,4139.0
WEEKDAY,CC12,833.0,798.0
WEEKDAY,CC14,982.0,951.0
WEEKDAY,CC16,1571.0,1612.0
WEEKDAY,CC17,747.0,703.0
WEEKDAY,CC19/DT9,928.0,941.0
WEEKDAY,CC2,527.0,489.0
WEEKDAY,CC20,922.0,964.0
WEEKDAY,CC21,1464.0,1549.0
WEEKDAY,CC22/EW21,3797.0,3645.0
WEEKDAY,CC23,1604.0,1671.0
WEEKDAY,CC24,5440.0,5189.0
WEEKDAY,CC25,1949.0,1848.0
WEEKDAY,CC26,1854.0,1946.0
WEEKDAY,CC27,723.0,767.0
WEEKDAY,CC28,989.0,948.0
WEEKDAY,CC3,630.0,618.0
WEEKDAY,CC4/DT15,1364.0,1304.0
WEEKDAY,CC5,592.0,597.0
WEEKDAY,CC6,1277.0,1233.0
WEEKDAY,CC7,1098.0,1194.0
WEEKDAY,CC8,1384.0,1281.0
WEEKDAY,CE1/DT16,495.0,474.0
WEEKDAY,CG1/DT35,3054.0,3166.0
WEEKDAY,CG2,1986.0,1874.0
WEEKDAY,DT1/PB6,7757.0,8406.0
WEEKDAY,DT10,644.0,539.0
WEEKDAY,DT13,1235.0,1216.0
WEEKDAY,DT17,1817.0,1778.0
WEEKDAY,DT18,1589.0,1722.0
WEEKDAY,DT2,379.0,321.0
WEEKDAY,DT20,729.0,760.0
WEEKDAY,DT21,819.0,725.0
WEEKDAY,DT22,1128.0,1193.0
WEEKDAY,DT23,665.0,653.0
WEEKDAY,DT24,1389.0,1426.0
WEEKDAY,DT25,898.0,962.0
WEEKDAY,DT27,1613.0,1662.0
WEEKDAY,DT28,2346.0,2320.0
WEEKDAY,DT29,1943.0,1771.0
WEEKDAY,DT3,1030.0,890.0
WEEKDAY,DT30,1546.0,1482.0
WEEKDAY,DT31,2029.0,2197.0
WEEKDAY,DT33,4186.0,4018.0
WEEKDAY,DT34,866.0,735.0
WEEKDAY,DT5,1756.0,1793.0
WEEKDAY,DT6,650.0,648.0
WEEKDAY,DT7,383.0,497.0
WEEKDAY,DT8,412.0,424.0
WEEKDAY,EW1,7028.0,6780.0
WEEKDAY,EW10,2706.0,2674.0
WEEKDAY,EW11,4599.0,4559.0
WEEKDAY,EW12/DT14,5474.0,5510.0
WEEKDAY,EW13/NS25,4228.0,4296.0
WEEKDAY,EW14/NS26,5772.0,5764.0
WEEKDAY,EW15,5112.0,5472.0
WEEKDAY,EW16/NE3,10309.0,9699.0
WEEKDAY,EW17,6709.0,7013.0
WEEKDAY,EW18,3702.0,3922.0
WEEKDAY,EW19,3019.0,2792.0
WEEKDAY,EW2/DT32,12635.0,13014.0
WEEKDAY,EW20,4325.0,4156.0
WEEKDAY,EW22,1162.0,1233.0
WEEKDAY,EW23,11015.0,11367.0
WEEKDAY,EW24/NS1,19402.0,20166.0
WEEKDAY,EW25,2313.0,1996.0
WEEKDAY,EW26,10584.0,9388.0
WEEKDAY,EW27,13693.0,15620.0
WEEKDAY,EW28,8125.0,6445.0
WEEKDAY,EW29,6697.0,7279.0
WEEKDAY,EW3,4570.0,4463.0
WEEKDAY,EW30,1784.0,1610.0
WEEKDAY,EW31,1588.0,1339.0
WEEKDAY,EW32,1739.0,1585.0
WEEKDAY,EW33,1100.0,945.0
WEEKDAY,EW4,3219.0,2830.0
WEEKDAY,EW5,8615.0,8594.0
WEEKDAY,EW6,2101.0,2504.0
WEEKDAY,EW7,3658.0,4204.0
WEEKDAY,EW8/CC9,8726.0,8881.0
WEEKDAY,EW9,4344.0,4397.0
WEEKDAY,NE1/CC29,5481.0,5611.0
WEEKDAY,NE10,3116.0,3265.0
