DAY_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,multiplier
WEEKDAY,DT32,21113.0,22815.0,21
WEEKDAY,DT33,18883.0,17557.0,21
WEEKDAY,DT34,5133.0,4691.0,21
WEEKDAY,DT5,12966.0,13162.0,21
WEEKDAY,DT6,7402.0,6811.0,21
WEEKDAY,DT7,4069.0,4899.0,21
WEEKDAY,DT8,4871.0,4633.0,21
WEEKDAY,EW1,33000.0,31203.0,21
WEEKDAY,EW10,11924.0,12210.0,21
WEEKDAY,EW11,21065.0,21314.0,21
WEEKDAY,EW12,54636.0,57096.0,21
WEEKDAY,EW13-NS25,44945.0,45850.0,21
WEEKDAY,EW14-NS26,64572.0,63274.0,21
WEEKDAY,EW15,49932.0,52445.0,21
WEEKDAY,EW16,31805.0,31236.0,21
WEEKDAY,EW17,29113.0,30366.0,21
WEEKDAY,EW18,18987.0,19430.0,21
WEEKDAY,EW19,15380.0,14209.0,21
WEEKDAY,EW2,32747.0,33672.0,21
WEEKDAY,EW20,16405.0,15713.0,21
WEEKDAY,EW21,29302.0,27493.0,21
WEEKDAY,EW22,9896.0,10077.0,21
WEEKDAY,EW23,46416.0,47211.0,21
WEEKDAY,EW24-NS1,79206.0,84381.0,21
WEEKDAY,EW25,9666.0,8314.0,21
WEEKDAY,EW26,34888.0,30367.0,21
WEEKDAY,EW27,50625.0,57916.0,21
WEEKDAY,EW28,33146.0,24984.0,21
WEEKDAY,EW29,18354.0,18666.0,21
WEEKDAY,EW3,18360.0,18692.0,21
WEEKDAY,EW30,3588.0,3025.0,21
WEEKDAY,EW31,4189.0,3466.0,21
WEEKDAY,EW32,4012.0,3891.0,21
WEEKDAY,EW33,3398.0,3559.0,21
WEEKDAY,EW4,17599.0,15606.0,21
WEEKDAY,EW5,35246.0,34785.0,21
WEEKDAY,EW6,11362.0,13355.0,21
WEEKDAY,EW7,14824.0,17248.0,21
WEEKDAY,EW8,43757.0,44971.0,21
WEEKDAY,EW9,23060.0,22672.0,21
WEEKDAY,NE1,46742.0,46879.0,21
WEEKDAY,NE10,15121.0,15422.0,21
WEEKDAY,NE11,6203.0,5748.0,21
WEEKDAY,NE12,58278.0,60453.0,21
WEEKDAY,NE13,20624.0,20852.0,21
WEEKDAY,NE14,32719.0,31152.0,21
WEEKDAY,NE15,17282.0,15984.0,21
WEEKDAY,NE16-STC,43392.0,44751.0,21
WEEKDAY,NE17-PTC,37792.0,36244.0,21
WEEKDAY,NE4,54439.0,54558.0,21
WEEKDAY,NE5,16030.0,17747.0,21
WEEKDAY,NE7,26811.0,28609.0,21
WEEKDAY,NE8,25463.0,27846.0,21
WEEKDAY,NE9,23727.0,21160.0,21
WEEKDAY,NS10,49038.0,42073.0,21
WEEKDAY,NS11,44534.0,43391.0,21
WEEKDAY,NS13,57856.0,60660.0,21
WEEKDAY,NS14,34351.0,30039.0,21
WEEKDAY,NS15,26325.0,24677.0,21
WEEKDAY,NS16,51768.0,55565.0,21
WEEKDAY,NS17,49375.0,47179.0,21
WEEKDAY,NS18,16051.0,14463.0,21
WEEKDAY,NS19,40239.0,42024.0,21
WEEKDAY,NS2,27634.0,28640.0,21
WEEKDAY,NS20,42014.0,41807.0,21
WEEKDAY,NS21,33205.0,34825.0,21
WEEKDAY,NS22,54611.0,59229.0,21
WEEKDAY,NS23,34685.0,37847.0,21
WEEKDAY,NS27,6931.0,6873.0,21
WEEKDAY,NS28,1602.0,1606.0,21
WEEKDAY,NS3,19236.0,17982.0,21
WEEKDAY,NS4,39010.0,41878.0,21
WEEKDAY,NS5,32465.0,30276.0,21
WEEKDAY,NS7,21623.0,20378.0,21
WEEKDAY,NS8,26142.0,20633.0,21
WEEKDAY,NS9,42152.0,53057.0,21
WEEKDAY,PE1,3523.0,3504.0,21
WEEKDAY,PE2,5477.0,5090.0,21
WEEKDAY,PE3,5713.0,5711.0,21
WEEKDAY,PE4,1444.0,1347.0,21
WEEKDAY,PE5,5383.0,5002.0,21
WEEKDAY,PE6,6181.0,5952.0,21
WEEKDAY,PE7,3902.0,3727.0,21
WEEKDAY,PW1,622.0,689.0,21
WEEKDAY,PW3,733.0,761.0,21
WEEKDAY,PW4,516.0,548.0,21
WEEKDAY,PW5,2750.0,3145.0,21
WEEKDAY,PW6,1095.0,921.0,21
WEEKDAY,PW7,2073.0,2214.0,21
WEEKDAY,SE1,4277.0,4277.0,21
WEEKDAY,SE2,5627.0,5163.0,21
WEEKDAY,SE3,3243.0,2981.0,21
WEEKDAY,SE4,3634.0,3414.0,21
WEEKDAY,SE5,2717.0,2730.0,21
WEEKDAY,SW1,2111.0,2272.0,21
WEEKDAY,SW2,3591.0,3315.0,21
WEEKDAY,SW3,2286.0,2159.0,21
WEEKDAY,SW4,1239.0,1225.0,21
WEEKDAY,SW5,7386.0,6661.0,21
WEEKDAY,SW6,3607.0,3379.0,21
WEEKDAY,SW7,2811.0,2504.0,21
WEEKDAY,SW8,2126.0,2067.0,21
WEEKENDS/HOLIDAY,BP10,3374.0,3422.0,9
WEEKENDS/HOLIDAY,BP11,3425.0,2981.0,9
WEEKENDS/HOLIDAY,BP12,2557.0,2336.0,9
WEEKENDS/HOLIDAY,BP13,1765.0,1553.0,9
WEEKENDS/HOLIDAY,BP14,0.0,0.0,9
WEEKENDS/HOLIDAY,BP2,3043.0,2472.0,9
WEEKENDS/HOLIDAY,BP3,3830.0,3277.0,9
WEEKENDS/HOLIDAY,BP4,1685.0,1537.0,9
WEEKENDS/HOLIDAY,BP5,1974.0,1543.0,9
WEEKENDS/HOLIDAY,BP6,10515.0,12525.0,9
WEEKENDS/HOLIDAY,BP7,1455.0,1345.0,9
WEEKENDS/HOLIDAY,BP8,2351.0,2251.0,9
WEEKENDS/HOLIDAY,BP9,2741.0,2694.0,9
WEEKENDS/HOLIDAY,CC1-NE6-NS24,33626.0,31933.0,9
WEEKENDS/HOLIDAY,CC10,10815.0,10186.0,9
WEEKENDS/HOLIDAY,CC11,9094.0,8965.0,9
WEEKENDS/HOLIDAY,CC12,4112.0,3779.0,9
WEEKENDS/HOLIDAY,CC14,4686.0,4492.0,9
WEEKENDS/HOLIDAY,CC16,6435.0,6325.0,9
WEEKENDS/HOLIDAY,CC17,2036.0,2028.0,9
WEEKENDS/HOLIDAY,CC19,7129.0,7806.0,9
WEEKENDS/HOLIDAY,CC2,4575.0,4853.0,9
WEEKENDS/HOLIDAY,CC20,4231.0,4247.0,9
WEEKENDS/HOLIDAY,CC21,6956.0,7315.0,9
WEEKENDS/HOLIDAY,CC23,3240.0,3185.0,9
WEEKENDS/HOLIDAY,CC24,6414.0,6470.0,9
WEEKENDS/HOLIDAY,CC25,4932.0,4517.0,9
WEEKENDS/HOLIDAY,CC26,3167.0,3253.0,9
WEEKENDS/HOLIDAY,CC27,1651.0,1665.0,9
WEEKENDS/HOLIDAY,CC28,2941.0,2891.0,9
WEEKENDS/HOLIDAY,CC3,11662.0,11306.0,9
WEEKENDS/HOLIDAY,CC4-DT15,14903.0,16284.0,9
WEEKENDS/HOLIDAY,CC5,5501.0,5910.0,9
WEEKENDS/HOLIDAY,CC6,12096.0,11150.0,9
WEEKENDS/HOLIDAY,CC7,5418.0,5926.0,9
WEEKENDS/HOLIDAY,CC8,6081.0,5835.0,9
WEEKENDS/HOLIDAY,CE1,40276.0,39050.0,9
WEEKENDS/HOLIDAY,CG1,11849.0,12068.0,9
WEEKENDS/HOLIDAY,CG2,25431.0,24482.0,9
WEEKENDS/HOLIDAY,DT1,24086.0,23468.0,9
WEEKENDS/HOLIDAY,DT10,3442.0,2777.0,9
WEEKENDS/HOLIDAY,DT11,24444.0,26259.0,9
WEEKENDS/HOLIDAY,DT13,8625.0,9128.0,9
WEEKENDS/HOLIDAY,DT17,4358.0,4325.0,9
WEEKENDS/HOLIDAY,DT18,4092.0,4509.0,9
WEEKENDS/HOLIDAY,DT2,1601.0,1202.0,9
WEEKENDS/HOLIDAY,DT20,5509.0,6428.0,9
WEEKENDS/HOLIDAY,DT21,5772.0,5827.0,9
WEEKENDS/HOLIDAY,DT22,8985.0,9669.0,9
WEEKENDS/HOLIDAY,DT23,2296.0,2391.0,9
WEEKENDS/HOLIDAY,DT24,3644.0,3655.0,9
WEEKENDS/HOLIDAY,DT25,2831.0,2818.0,9
WEEKENDS/HOLIDAY,DT27,5369.0,5154.0,9
WEEKENDS/HOLIDAY,DT28,7948.0,7528.0,9
WEEKENDS/HOLIDAY,DT29,5032.0,4592.0,9
WEEKENDS/HOLIDAY,DT3,5912.0,5197.0,9
WEEKENDS/HOLIDAY,DT30,5445.0,5130.0,9
WEEKENDS/HOLIDAY,DT31,5384.0,5706.0,9
WEEKENDS/HOLIDAY,DT32,16096.0,16609.0,9
WEEKENDS/HOLIDAY,DT33,12268.0,11456.0,9
WEEKENDS/HOLIDAY,DT34,3057.0,2931.0,9
WEEKENDS/HOLIDAY,DT5,11746.0,11764.0,9
WEEKENDS/HOLIDAY,DT6,4098.0,3981.0,9
WEEKENDS/HOLIDAY,DT7,2855.0,3226.0,9
WEEKENDS/HOLIDAY,DT8,2546.0,2679.0,9
WEEKENDS/HOLIDAY,EW1,25033.0,24332.0,9
WEEKENDS/HOLIDAY,EW10,13496.0,14211.0,9
WEEKENDS/HOLIDAY,EW11,16918.0,17277.0,9
WEEKENDS/HOLIDAY,EW12,56434.0,58818.0,9
WEEKENDS/HOLIDAY,EW13-NS25,51789.0,52209.0,9
WEEKENDS/HOLIDAY,EW14-NS26,18182.0,17886.0,9
WEEKENDS/HOLIDAY,EW15,15742.0,16567.0,9
WEEKENDS/HOLIDAY,EW16,15359.0,15156.0,9
WEEKENDS/HOLIDAY,EW17,21405.0,22742.0,9
WEEKENDS/HOLIDAY,EW18,12220.0,12615.0,9
WEEKENDS/HOLIDAY,EW19,10487.0,10411.0,9
WEEKENDS/HOLIDAY,EW2,29785.0,29494.0,9
WEEKENDS/HOLIDAY,EW20,11400.0,11085.0,9
WEEKENDS/HOLIDAY,EW21,15573.0,14910.0,9
WEEKENDS/HOLIDAY,EW22,4452.0,4841.0,9
WEEKENDS/HOLIDAY,EW23,35296.0,34876.0,9
WEEKENDS/HOLIDAY,EW24-NS1,69041.0,71994.0,9
WEEKENDS/HOLIDAY,EW25,8145.0,8037.0,9
WEEKENDS/HOLIDAY,EW26,26338.0,22801.0,9
WEEKENDS/HOLIDAY,EW27,44481.0,48317.0,9
WEEKENDS/HOLIDAY,EW28,23155.0,18587.0,9
WEEKENDS/HOLIDAY,EW29,11125.0,11622.0,9
WEEKENDS/HOLIDAY,EW3,14124.0,14375.0,9
WEEKENDS/HOLIDAY,EW30,2391.0,1928.0,9
WEEKENDS/HOLIDAY,EW31,2797.0,2158.0,9
WEEKENDS/HOLIDAY,EW32,2804.0,3132.0,9
WEEKENDS/HOLIDAY,EW33,3294.0,3563.0,9
WEEKENDS/HOLIDAY,EW4,12634.0,11608.0,9
WEEKENDS/HOLIDAY,EW5,29672.0,29286.0,9
WEEKENDS/HOLIDAY,EW6,9523.0,10147.0,9
WEEKENDS/HOLIDAY,EW7,12765.0,14035.0,9
WEEKENDS/HOLIDAY,EW8,45011.0,46110.0,9
WEEKENDS/HOLIDAY,EW9,22623.0,22787.0,9
WEEKENDS/HOLIDAY,NE1,50967.0,49119.0,9
WEEKENDS/HOLIDAY,NE10,11061.0,10925.0,9
WEEKENDS/HOLIDAY,NE11,3808.0,3569.0,9
WEEKENDS/HOLIDAY,NE12,48495.0,49879.0,9
WEEKENDS/HOLIDAY,NE13,19438.0,18947.0,9
WEEKENDS/HOLIDAY,NE14,25442.0,24098.0,9
WEEKENDS/HOLIDAY,NE15,12697.0,12248.0,9
WEEKENDS/HOLIDAY,NE16-STC,35468.0,36552.0,9
WEEKENDS/HOLIDAY,NE17-PTC,33752.0,32672.0,9
WEEKENDS/HOLIDAY,NE4,52889.0,53151.0,9
WEEKENDS/HOLIDAY,NE5,11458.0,13366.0,9
WEEKENDS/HOLIDAY,NE7,31795.0,35106.0,9
WEEKENDS/HOLIDAY,NE8,34959.0,38156.0,9
WEEKENDS/HOLIDAY,NE9,17731.0,15699.0,9
WEEKENDS/HOLIDAY,NS10,35195.0,30563.0,9
WEEKENDS/HOLIDAY,NS11,35289.0,34315.0,9
WEEKENDS/HOLIDAY,NS13,45639.0,46837.0,9
WEEKENDS/HOLIDAY,NS14,24882.0,21616.0,9
WEEKENDS/HOLIDAY,NS15,13836.0,12594.0,9
WEEKENDS/HOLIDAY,NS16,41533.0,43997.0,9
WEEKENDS/HOLIDAY,NS17,35860.0,34587.0,9
WEEKENDS/HOLIDAY,NS18,11587.0,10678.0,9
WEEKENDS/HOLIDAY,NS19,32688.0,33666.0,9
WEEKENDS/HOLIDAY,NS2,21113.0,21931.0,9
WEEKENDS/HOLIDAY,NS20,28877.0,28304.0,9
WEEKENDS/HOLIDAY,NS21,24408.0,28809.0,9
WEEKENDS/HOLIDAY,NS22,68191.0,71222.0,9
WEEKENDS/HOLIDAY,NS23,35137.0,37013.0,9
WEEKENDS/HOLIDAY,NS27,1867.0,3189.0,9
WEEKENDS/HOLIDAY,NS28,2602.0,2300.0,9
WEEKENDS/HOLIDAY,NS3,15175.0,14260.0,9
WEEKENDS/HOLIDAY,NS4,29847.0,31842.0,9
WEEKENDS/HOLIDAY,NS5,23332.0,22744.0,9
WEEKENDS/HOLIDAY,NS7,22510.0,20239.0,9
WEEKENDS/HOLIDAY,NS8,19084.0,15310.0,9
WEEKENDS/HOLIDAY,NS9,37241.0,41934.0,9
WEEKENDS/HOLIDAY,PE1,2920.0,2811.0,9
WEEKENDS/HOLIDAY,PE2,4141.0,3868.0,9
WEEKENDS/HOLIDAY,PE3,4718.0,4740.0,9
WEEKENDS/HOLIDAY,PE4,1357.0,1344.0,9
WEEKENDS/HOLIDAY,PE5,4012.0,3705.0,9
WEEKENDS/HOLIDAY,PE6,5231.0,4972.0,9
WEEKENDS/HOLIDAY,PE7,3172.0,2921.0,9
WEEKENDS/HOLIDAY,PW1,1028.0,1027.0,9
WEEKENDS/HOLIDAY,PW3,650.0,645.0,9
WEEKENDS/HOLIDAY,PW4,512.0,464.0,9
WEEKENDS/HOLIDAY,PW5,2955.0,3001.0,9
WEEKENDS/HOLIDAY,PW6,894.0,765.0,9
WEEKENDS/HOLIDAY,PW7,1649.0,1778.0,9
WEEKENDS/HOLIDAY,SE1,3212.0,3132.0,9
WEEKENDS/HOLIDAY,SE2,4396.0,4109.0,9
WEEKENDS/HOLIDAY,SE3,2478.0,2342.0,9
WEEKENDS/HOLIDAY,SE4,3046.0,2864.0,9
WEEKENDS/HOLIDAY,SE5,2031.0,2038.0,9
WEEKENDS/HOLIDAY,SW1,1298.0,1271.0,9
WEEKENDS/HOLIDAY,SW2,3493.0,3185.0,9
WEEKENDS/HOLIDAY,SW3,1672.0,1575.0,9
WEEKENDS/HOLIDAY,SW4,1010.0,1027.0,9
WEEKENDS/HOLIDAY,SW5,6323.0,6041.0,9
WEEKENDS/HOLIDAY,SW6,2464.0,2279.0,9
WEEKENDS/HOLIDAY,SW7,2113.0,1938.0,9
WEEKENDS/HOLIDAY,SW8,1465.0,1469.0,9
