DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,113.99999999999999
WEEKDAY,BP10,BP12,162.3
WEEKDAY,BP10,BP13,102.9
WEEKDAY,BP10,BP2,49.69999999999998
WEEKDAY,BP10,BP3,95.10000000000002
WEEKDAY,BP10,BP4,68.6
WEEKDAY,BP10,BP5,141.3
WEEKDAY,BP10,BP6,1454.6999999999998
WEEKDAY,BP10,BP7,140.9
WEEKDAY,BP10,BP8,488.30000000000007
WEEKDAY,BP10,BP9,275.59999999999997
WEEKDAY,BP10,CC1-NE6-NS24,0.1
WEEKDAY,BP10,CC14,0.1
WEEKDAY,BP10,CC16,0.7
WEEKDAY,BP10,CC20,0.30000000000000004
WEEKDAY,BP10,CC23,0.4
WEEKDAY,BP10,CC24,1.7
WEEKDAY,BP10,CC25,0.1
WEEKDAY,BP10,CC27,0.7
WEEKDAY,BP10,CC28,0.1
WEEKDAY,BP10,CC4-DT15,0.30000000000000004
WEEKDAY,BP10,CE1,0.30000000000000004
WEEKDAY,BP10,CG2,0.4
WEEKDAY,BP10,DT10,0.2
WEEKDAY,BP10,DT11,0.5
WEEKDAY,BP10,DT13,0.2
WEEKDAY,BP10,DT17,0.4
WEEKDAY,BP10,DT18,0.2
WEEKDAY,BP10,DT24,0.1
WEEKDAY,BP10,DT5,0.5
WEEKDAY,BP10,DT6,0.30000000000000004
WEEKDAY,BP10,DT7,0.9
WEEKDAY,BP10,DT8,0.2
WEEKDAY,BP10,EW11,0.4
WEEKDAY,BP10,EW12,0.5
WEEKDAY,BP10,EW13-NS25,0.30000000000000004
WEEKDAY,BP10,EW14-NS26,1.5
WEEKDAY,BP10,EW15,2.1
WEEKDAY,BP10,EW16,0.7
WEEKDAY,BP10,EW17,4.300000000000001
WEEKDAY,BP10,EW18,6.0
WEEKDAY,BP10,EW19,6.800000000000002
WEEKDAY,BP10,EW2,0.1
WEEKDAY,BP10,EW20,9.8
WEEKDAY,BP10,EW21,7.999999999999999
WEEKDAY,BP10,EW22,12.699999999999998
WEEKDAY,BP10,EW23,38.4
WEEKDAY,BP10,EW24-NS1,247.7
WEEKDAY,BP10,EW25,5.300000000000001
WEEKDAY,BP10,EW26,20.8
WEEKDAY,BP10,EW27,62.3
WEEKDAY,BP10,EW28,29.6
WEEKDAY,BP10,EW29,44.900000000000006
WEEKDAY,BP10,EW30,11.0
WEEKDAY,BP10,EW31,4.9
WEEKDAY,BP10,EW32,8.600000000000001
WEEKDAY,BP10,EW33,2.3
WEEKDAY,BP10,EW5,0.30000000000000004
WEEKDAY,BP10,EW6,0.1
WEEKDAY,BP10,EW8,0.30000000000000004
WEEKDAY,BP10,EW9,0.1
WEEKDAY,BP10,NE1,0.6000000000000001
WEEKDAY,BP10,NE4,0.2
WEEKDAY,BP10,NE5,0.1
WEEKDAY,BP10,NS10,19.3
WEEKDAY,BP10,NS11,17.200000000000003
WEEKDAY,BP10,NS13,17.7
WEEKDAY,BP10,NS14,7.499999999999999
WEEKDAY,BP10,NS15,27.000000000000007
WEEKDAY,BP10,NS16,15.8
WEEKDAY,BP10,NS17,2.8
WEEKDAY,BP10,NS18,1.3000000000000003
WEEKDAY,BP10,NS19,3.0000000000000004
WEEKDAY,BP10,NS2,47.900000000000006
WEEKDAY,BP10,NS20,0.7
WEEKDAY,BP10,NS23,0.1
WEEKDAY,BP10,NS3,28.199999999999996
WEEKDAY,BP10,NS4,284.59999999999997
WEEKDAY,BP10,NS5,51.900000000000006
WEEKDAY,BP10,NS7,42.4
WEEKDAY,BP10,NS8,9.399999999999999
WEEKDAY,BP10,NS9,28.200000000000003
WEEKDAY,BP11,BP10,128.3
WEEKDAY,BP11,BP12,73.10000000000001
WEEKDAY,BP11,BP13,93.4
WEEKDAY,BP11,BP2,60.300000000000004
WEEKDAY,BP11,BP3,86.30000000000001
WEEKDAY,BP11,BP4,75.8
WEEKDAY,BP11,BP5,163.2
WEEKDAY,BP11,BP6,1749.7000000000003
WEEKDAY,BP11,BP7,101.99999999999999
WEEKDAY,BP11,BP8,298.9
WEEKDAY,BP11,BP9,214.4
WEEKDAY,BP11,CC1-NE6-NS24,0.1
WEEKDAY,BP11,CC10,0.1
WEEKDAY,BP11,CC11,0.1
WEEKDAY,BP11,CC12,0.1
WEEKDAY,BP11,CC14,0.1
WEEKDAY,BP11,CC16,0.30000000000000004
WEEKDAY,BP11,CC20,0.1
WEEKDAY,BP11,CC23,1.4
WEEKDAY,BP11,CC24,3.8000000000000003
WEEKDAY,BP11,CC26,0.5
WEEKDAY,BP11,CC27,0.1
WEEKDAY,BP11,CC4-DT15,0.2
WEEKDAY,BP11,CE1,0.30000000000000004
WEEKDAY,BP11,CG2,0.4
WEEKDAY,BP11,DT11,0.30000000000000004
WEEKDAY,BP11,DT13,0.4
WEEKDAY,BP11,DT17,0.30000000000000004
WEEKDAY,BP11,DT18,0.7
WEEKDAY,BP11,DT2,0.2
WEEKDAY,BP11,DT24,0.1
WEEKDAY,BP11,DT27,0.1
WEEKDAY,BP11,DT3,0.1
WEEKDAY,BP11,DT5,1.0
WEEKDAY,BP11,DT6,0.9
WEEKDAY,BP11,DT7,0.7
WEEKDAY,BP11,DT8,1.3
WEEKDAY,BP11,EW1,0.1
WEEKDAY,BP11,EW10,0.1
WEEKDAY,BP11,EW11,0.7
WEEKDAY,BP11,EW12,0.6
WEEKDAY,BP11,EW13-NS25,0.2
WEEKDAY,BP11,EW14-NS26,0.4
WEEKDAY,BP11,EW15,4.2
WEEKDAY,BP11,EW16,1.4000000000000004
WEEKDAY,BP11,EW17,7.3999999999999995
WEEKDAY,BP11,EW18,11.6
WEEKDAY,BP11,EW19,12.799999999999999
WEEKDAY,BP11,EW20,16.000000000000004
WEEKDAY,BP11,EW21,5.9
WEEKDAY,BP11,EW22,13.899999999999999
WEEKDAY,BP11,EW23,63.89999999999999
WEEKDAY,BP11,EW24-NS1,324.2
WEEKDAY,BP11,EW25,2.9
WEEKDAY,BP11,EW26,29.200000000000003
WEEKDAY,BP11,EW27,77.0
WEEKDAY,BP11,EW28,40.10000000000001
WEEKDAY,BP11,EW29,45.1
WEEKDAY,BP11,EW30,8.4
WEEKDAY,BP11,EW31,4.9
WEEKDAY,BP11,EW32,7.8
WEEKDAY,BP11,EW33,2.8
WEEKDAY,BP11,EW5,0.30000000000000004
WEEKDAY,BP11,EW7,0.1
WEEKDAY,BP11,EW8,0.4
WEEKDAY,BP11,EW9,0.5
WEEKDAY,BP11,NE1,1.1
WEEKDAY,BP11,NE10,0.1
WEEKDAY,BP11,NE12,0.1
WEEKDAY,BP11,NE14,0.2
WEEKDAY,BP11,NE5,0.2
WEEKDAY,BP11,NE7,0.1
WEEKDAY,BP11,NE8,0.30000000000000004
WEEKDAY,BP11,NE9,0.30000000000000004
WEEKDAY,BP11,NS10,29.000000000000004
WEEKDAY,BP11,NS11,24.500000000000004
WEEKDAY,BP11,NS13,24.8
WEEKDAY,BP11,NS14,10.199999999999998
WEEKDAY,BP11,NS15,27.700000000000003
WEEKDAY,BP11,NS16,13.7
WEEKDAY,BP11,NS17,2.2
WEEKDAY,BP11,NS18,0.2
WEEKDAY,BP11,NS19,1.2
WEEKDAY,BP11,NS2,51.6
WEEKDAY,BP11,NS20,0.30000000000000004
WEEKDAY,BP11,NS22,0.1
WEEKDAY,BP11,NS23,0.1
WEEKDAY,BP11,NS3,37.4
WEEKDAY,BP11,NS4,334.49999999999994
WEEKDAY,BP11,NS5,67.30000000000001
WEEKDAY,BP11,NS7,35.6
WEEKDAY,BP11,NS8,14.100000000000003
WEEKDAY,BP11,NS9,50.60000000000001
WEEKDAY,BP11,SE1,0.1
WEEKDAY,BP12,BP10,145.6
WEEKDAY,BP12,BP11,68.0
WEEKDAY,BP12,BP13,58.5
WEEKDAY,BP12,BP2,73.9
WEEKDAY,BP12,BP3,97.3
WEEKDAY,BP12,BP4,53.2
WEEKDAY,BP12,BP5,119.3
WEEKDAY,BP12,BP6,1699.1999999999998
WEEKDAY,BP12,BP7,46.899999999999984
WEEKDAY,BP12,BP8,174.69999999999996
WEEKDAY,BP12,BP9,177.5
WEEKDAY,BP12,CC1-NE6-NS24,0.1
WEEKDAY,BP12,CC10,0.1
WEEKDAY,BP12,CC11,0.7
WEEKDAY,BP12,CC16,0.2
WEEKDAY,BP12,CC2,0.1
WEEKDAY,BP12,CC20,0.2
WEEKDAY,BP12,CC23,1.9000000000000001
WEEKDAY,BP12,CC24,1.0
WEEKDAY,BP12,CC26,0.1
WEEKDAY,BP12,CC27,0.1
WEEKDAY,BP12,CC4-DT15,0.2
WEEKDAY,BP12,DT10,1.0
WEEKDAY,BP12,DT11,0.8999999999999999
WEEKDAY,BP12,DT13,0.4
WEEKDAY,BP12,DT17,0.4
WEEKDAY,BP12,DT18,0.2
WEEKDAY,BP12,DT2,0.1
WEEKDAY,BP12,DT21,0.1
WEEKDAY,BP12,DT33,0.1
WEEKDAY,BP12,DT5,0.3
WEEKDAY,BP12,DT6,0.7
WEEKDAY,BP12,DT7,0.6
WEEKDAY,BP12,DT8,0.7000000000000001
WEEKDAY,BP12,EW10,0.1
WEEKDAY,BP12,EW11,0.30000000000000004
WEEKDAY,BP12,EW12,0.30000000000000004
WEEKDAY,BP12,EW13-NS25,0.30000000000000004
WEEKDAY,BP12,EW14-NS26,2.1
WEEKDAY,BP12,EW15,1.0
WEEKDAY,BP12,EW16,0.8999999999999999
WEEKDAY,BP12,EW17,8.200000000000001
WEEKDAY,BP12,EW18,11.9
WEEKDAY,BP12,EW19,5.2
WEEKDAY,BP12,EW20,9.5
WEEKDAY,BP12,EW21,8.0
WEEKDAY,BP12,EW22,16.7
WEEKDAY,BP12,EW23,43.900000000000006
WEEKDAY,BP12,EW24-NS1,232.2
WEEKDAY,BP12,EW25,3.5
WEEKDAY,BP12,EW26,25.2
WEEKDAY,BP12,EW27,45.5
WEEKDAY,BP12,EW28,45.7
WEEKDAY,BP12,EW29,42.30000000000001
WEEKDAY,BP12,EW30,6.3
WEEKDAY,BP12,EW31,2.8
WEEKDAY,BP12,EW32,1.7000000000000002
WEEKDAY,BP12,EW33,1.7
WEEKDAY,BP12,EW4,0.2
WEEKDAY,BP12,EW5,0.1
WEEKDAY,BP12,EW7,0.4
WEEKDAY,BP12,EW8,0.30000000000000004
WEEKDAY,BP12,EW9,0.2
WEEKDAY,BP12,NE1,0.5
WEEKDAY,BP12,NE10,0.1
WEEKDAY,BP12,NE7,0.2
WEEKDAY,BP12,NS10,23.8
WEEKDAY,BP12,NS11,36.3
WEEKDAY,BP12,NS13,24.2
WEEKDAY,BP12,NS14,9.0
WEEKDAY,BP12,NS15,21.4
WEEKDAY,BP12,NS16,13.9
WEEKDAY,BP12,NS17,2.0
WEEKDAY,BP12,NS18,1.1
WEEKDAY,BP12,NS19,1.0999999999999999
WEEKDAY,BP12,NS2,39.6
WEEKDAY,BP12,NS20,0.5
WEEKDAY,BP12,NS23,0.1
WEEKDAY,BP12,NS3,33.6
WEEKDAY,BP12,NS4,255.90000000000003
WEEKDAY,BP12,NS5,56.2
WEEKDAY,BP12,NS7,27.5
WEEKDAY,BP12,NS8,23.100000000000005
WEEKDAY,BP12,NS9,49.2
WEEKDAY,BP12,PW5,0.1
WEEKDAY,BP13,BP10,116.20000000000002
WEEKDAY,BP13,BP11,92.49999999999999
WEEKDAY,BP13,BP12,65.0
WEEKDAY,BP13,BP2,46.099999999999994
WEEKDAY,BP13,BP3,47.900000000000006
WEEKDAY,BP13,BP4,42.699999999999996
WEEKDAY,BP13,BP5,33.2
WEEKDAY,BP13,BP6,592.0
WEEKDAY,BP13,BP7,14.2
WEEKDAY,BP13,BP8,56.39999999999999
WEEKDAY,BP13,BP9,141.2
WEEKDAY,BP13,CC10,0.1
WEEKDAY,BP13,CC11,0.30000000000000004
WEEKDAY,BP13,CC14,0.1
WEEKDAY,BP13,CC16,0.1
WEEKDAY,BP13,CC19,0.1
WEEKDAY,BP13,CC2,0.1
WEEKDAY,BP13,CC20,0.1
WEEKDAY,BP13,CC23,0.1
WEEKDAY,BP13,CC24,1.2000000000000002
WEEKDAY,BP13,CC4-DT15,0.1
WEEKDAY,BP13,CG2,0.1
WEEKDAY,BP13,DT10,0.2
WEEKDAY,BP13,DT11,0.4
WEEKDAY,BP13,DT13,0.4
WEEKDAY,BP13,DT18,0.1
WEEKDAY,BP13,DT5,0.1
WEEKDAY,BP13,DT6,0.1
WEEKDAY,BP13,DT8,0.4
WEEKDAY,BP13,EW1,0.30000000000000004
WEEKDAY,BP13,EW11,0.30000000000000004
WEEKDAY,BP13,EW12,0.2
WEEKDAY,BP13,EW13-NS25,0.7999999999999999
WEEKDAY,BP13,EW14-NS26,1.1
WEEKDAY,BP13,EW15,0.7
WEEKDAY,BP13,EW16,1.9000000000000004
WEEKDAY,BP13,EW17,6.299999999999999
WEEKDAY,BP13,EW18,3.4000000000000004
WEEKDAY,BP13,EW19,5.099999999999999
WEEKDAY,BP13,EW20,5.799999999999998
WEEKDAY,BP13,EW21,3.2000000000000006
WEEKDAY,BP13,EW22,11.8
WEEKDAY,BP13,EW23,34.2
WEEKDAY,BP13,EW24-NS1,208.60000000000002
WEEKDAY,BP13,EW25,0.7
WEEKDAY,BP13,EW26,8.2
WEEKDAY,BP13,EW27,34.9
WEEKDAY,BP13,EW28,15.0
WEEKDAY,BP13,EW29,23.5
WEEKDAY,BP13,EW30,1.5
WEEKDAY,BP13,EW31,3.3000000000000003
WEEKDAY,BP13,EW32,5.3999999999999995
WEEKDAY,BP13,EW33,1.0
WEEKDAY,BP13,EW5,0.1
WEEKDAY,BP13,EW6,0.2
