,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CC7,WEEKENDS/HOLIDAY,4.8,25.4,152.7,230.2,300.0,341.2,368.9,362.8,388.0,383.9,337.4,324.0,353.7,453.6,399.8,324.3,214.2,204.6,159.2,89.3,57.4,1.7,79.7,188.6,260.3,274.2,269.7,249.7,298.1,355.2,382.9,379.8,407.3,443.6,492.1,453.7,392.1,379.8,352.6,207.2
CC8,WEEKDAY,5.1,49.9,386.3,869.1,1256.7,630.2,358.5,367.2,370.4,480.9,559.1,559.7,517.6,573.0,655.0,442.8,257.5,243.8,181.5,65.7,30.6,6.1,368.4,837.0,441.7,284.6,228.1,225.2,254.0,257.3,282.6,276.7,340.2,539.9,983.8,825.6,511.1,451.4,386.5,196.0
CC8,WEEKENDS/HOLIDAY,5.4,23.6,160.8,263.8,320.3,394.6,390.8,418.0,463.2,472.0,372.1,365.2,357.8,426.0,447.7,409.0,295.8,242.7,181.4,71.0,77.0,2.6,56.1,182.9,234.8,281.3,285.7,293.6,328.3,362.8,352.1,320.2,385.7,429.4,459.8,424.9,381.9,366.1,374.1,235.6
CE1,WEEKDAY,67.9,63.800000000000004,283.8,469.5,505.8,390.9,490.3,778.4,1035.6,1096.1000000000001,1187.8,1516.7,1805.0,2169.2,2595.4,2036.6,3408.8,3443.2,2633.9,1804.1,27.0,0.0,998.6,1270.3999999999999,1718.1,1701.5,1383.3000000000002,1595.6,1599.8000000000002,1799.4,1917.2,1559.5,1475.3,1867.6,2375.8,2528.7,1634.7,1011.4000000000001,843.0,307.9
CE1,WEEKENDS/HOLIDAY,105.60000000000001,31.900000000000002,496.6,549.6,539.0,421.5,907.6,987.0999999999999,1166.5,2257.7000000000003,1980.2,2453.0,3092.5,3018.1,2831.1,2948.9,5055.6,5100.0,3893.2999999999997,2440.0,70.7,0.0,849.1999999999999,1104.1999999999998,1359.7,1568.3000000000002,1990.3,2957.1000000000004,2466.7,2841.5,3306.7,2815.3999999999996,2701.7,3242.3,3348.3,3402.8,2244.9,1326.1,1023.5999999999999,430.70000000000005
CG1,WEEKDAY,2.3,11.7,56.1,118.30000000000001,187.60000000000002,143.9,165.7,334.5,614.1,564.4,547.5999999999999,679.8,993.5,2309.1000000000004,4047.3,2471.3,1542.2,1018.0,652.0,188.6,18.9,14.0,525.4,1791.0,4008.6,3238.5,1443.6,797.4,682.2,807.2,634.0,465.2,468.8,513.7,719.7,588.4,258.3,155.2,103.9,58.5
CG1,WEEKENDS/HOLIDAY,1.9,14.1,42.3,90.69999999999999,125.9,110.89999999999999,232.70000000000002,358.5,672.1,781.2,957.1999999999999,1000.6,1070.9,1106.2,1147.9,1004.1,1130.6999999999998,1089.9,648.9,262.3,28.8,3.9,181.0,582.2,768.7,736.3,786.6,905.7,910.1,1022.6,952.9000000000001,948.7,872.8,907.3,850.6,783.0999999999999,402.9,202.70000000000002,132.8,88.4
CG2,WEEKDAY,11.0,369.1,438.7,678.3,768.4,728.4,751.6,775.3,934.6,1136.4,1206.5,1621.3,1565.1,1882.0,1985.8,1522.0,1453.6,1453.2,1817.9,609.6,16.8,44.3,597.4,1339.5,1967.6,1288.0,1152.4,1244.0,1368.6,1276.0,1476.3,1121.8,1054.6,1212.6,1515.6,1495.3,1154.2,822.0,589.2,414.0
CG2,WEEKENDS/HOLIDAY,14.7,360.9,475.7,705.2,772.1,781.7,847.2,940.8,1187.0,1486.6,1653.7,2161.0,1953.8,1847.7,1678.9,1734.9,1872.9,1925.1,2235.0,795.9,11.8,35.0,342.4,1060.1,1136.9,1176.6,1371.8,1728.4,1937.7,1777.0,2138.9,1665.3,1677.0,1713.1,1722.8,1585.4,1337.0,960.9,610.1,494.2
DT1,WEEKDAY,0.0,519.8,2908.2,6573.9,6396.6,2725.5,1587.2,1314.2,1154.7,1095.5,918.5,785.7,840.8,1197.4,1284.1,748.9,388.2,382.9,238.2,68.1,284.8,0.2,240.0,652.3,575.0,394.4,389.7,493.4,766.3,830.4,1019.4,1186.4,1575.9,2593.4,5318.9,4835.8,2886.6,2281.0,2230.6,1258.0
DT1,WEEKENDS/HOLIDAY,0.1,236.2,1142.9,1753.3,1888.1,2115.4,2060.0,1967.1,1848.0,1775.3,1510.9,1350.0,1341.9,1572.8,1390.9,839.6,494.9,430.1,279.7,89.0,376.9,0.2,105.9,383.1,428.8,449.0,539.8,718.0,968.9,1224.9,1255.2,1303.0,1553.9,1779.8,2175.2,2164.7,2115.4,2152.7,2344.3,1428.0
DT10,WEEKDAY,1.1,8.3,191.6,496.8,892.1,457.0,254.1,258.5,255.0,289.5,412.1,336.0,279.2,333.9,426.0,254.7,141.6,148.0,86.4,26.0,11.3,5.6,263.8,799.7,310.9,143.1,111.7,105.3,138.6,144.6,148.6,176.5,212.5,321.8,573.4,428.9,246.9,200.7,165.2,85.5
DT10,WEEKENDS/HOLIDAY,1.3,2.9,78.6,143.3,212.0,253.3,271.1,269.4,270.8,218.0,210.0,203.0,226.7,272.2,294.9,200.3,99.0,98.0,76.8,39.9,37.4,2.1,79.9,228.7,138.8,129.4,129.2,126.6,131.3,146.6,163.9,140.2,159.9,186.9,199.1,191.6,159.6,175.2,146.4,104.1
DT11,WEEKDAY,25.7,87.1,771.8,1853.5,3535.1,2066.5,1319.0,1262.5,1345.8,1328.4,1279.2,1258.1,1408.9,2370.0,3240.5,1962.4,1162.8,1214.4,831.5,311.9,75.0,23.2,459.6,1737.2,2884.3,1779.3,1039.0,1113.9,1258.9,1316.0,1340.1,1377.3,1547.0,2345.8,3927.1,2574.1,1577.6,1431.7,1256.6,761.0
DT11,WEEKENDS/HOLIDAY,93.4,26.9,392.0,640.1,904.7,1225.4,1458.3,1656.4,1647.6,1949.6,1829.6,1726.2,1803.2,2103.1,2049.8,1635.2,1086.8,1011.7,843.7,360.2,123.8,5.1,241.7,673.1,1083.4,1388.2,1507.8,1630.3,1665.8,1809.1,1724.2,1736.7,1765.7,1915.3,1831.0,1649.6,1504.7,1553.6,1505.9,943.9
DT13,WEEKDAY,11.5,13.8,172.8,375.7,462.7,373.2,305.7,372.2,560.6,870.8,524.2,531.4,642.3,924.6,1297.6,876.0,655.5,608.2,444.5,210.0,19.6,3.0,122.2,367.8,1208.0,1118.1,840.6,656.4,997.7,691.8,566.9,507.1,492.5,588.4,917.2,652.4,372.2,340.1,294.5,165.6
DT13,WEEKENDS/HOLIDAY,18.3,4.6,89.8,185.9,227.9,315.9,385.4,445.2,606.3,698.4,629.6,639.9,712.1,725.7,669.8,660.0,579.4,463.3,366.6,201.0,45.4,1.2,89.7,164.4,455.9,530.0,727.0,652.3,717.1,795.7,729.9,677.7,638.2,662.3,559.1,445.7,347.9,352.9,327.3,208.3
DT17,WEEKDAY,13.0,0.4,37.6,142.6,279.2,203.5,302.2,1517.7,2233.6,716.5,556.9,642.1,1014.7,3331.2,7193.8,3862.2,1737.8,950.0,555.1,217.4,4.9,0.0,628.8,2121.6,8400.3,5972.5,1211.7,676.6,1016.6,2592.3,1022.6,434.7,386.5,423.8,610.5,416.2,221.5,162.4,102.8,39.8
DT17,WEEKENDS/HOLIDAY,11.7,1.2,20.7,67.6,108.3,113.8,180.0,259.2,275.0,259.2,281.4,319.2,378.4,385.2,359.4,337.6,298.7,302.4,256.7,141.9,7.3,0.0,108.0,250.7,281.0,278.8,287.8,261.4,286.1,314.9,312.2,272.2,263.3,284.7,310.9,274.6,210.4,165.6,109.3,45.9
DT18,WEEKDAY,13.4,2.4,24.0,102.4,256.6,234.4,289.6,711.2,1102.4,1083.2,706.9,671.1,847.6,2652.7,5327.3,2708.5,1364.0,903.5,718.5,309.0,6.7,0.0,493.4,1650.8,6059.4,4534.5,1300.2,907.0,1146.1,1122.6,674.0,424.3,406.7,513.8,900.9,597.8,248.8,162.5,104.4,48.2
DT18,WEEKENDS/HOLIDAY,21.7,1.2,24.8,46.4,58.2,81.9,138.8,200.1,301.1,324.6,337.1,322.7,329.1,349.3,341.2,288.2,245.2,249.1,269.4,162.1,7.4,0.0,76.9,208.0,296.6,340.8,345.9,341.9,407.4,346.6,272.6,241.2,231.3,271.3,316.6,283.3,195.9,147.1,120.7,57.9
DT2,WEEKDAY,0.1,10.8,169.1,398.8,421.6,197.1,111.1,122.2,159.4,97.1,166.4,138.5,164.5,338.5,252.4,105.6,38.0,32.0,21.8,6.9,16.2,1.7,88.2,398.2,215.7,72.7,30.0,35.6,45.8,74.0,76.8,77.5,96.2,131.2,255.5,244.3,140.3,118.7,113.9,54.0
DT2,WEEKENDS/HOLIDAY,0.2,5.7,36.3,63.1,119.4,146.0,192.7,117.8,176.4,108.8,80.4,76.0,70.3,89.7,164.8,67.8,29.9,23.2,22.7,9.7,18.6,0.3,7.0,41.0,45.1,32.1,40.3,42.6,50.4,67.4,72.9,77.0,83.1,114.9,118.7,107.9,79.2,78.3,82.2,42.7
DT20,WEEKDAY,14.1,2.2,77.8,312.0,775.3,464.9,263.4,272.3,378.6,408.4,284.2,275.6,307.5,615.8,933.6,608.6,391.5,392.0,387.3,229.9,21.2,0.0,152.3,506.1,943.6,638.5,320.5,322.4,458.4,404.2,347.0,306.8,378.2,567.7,1056.5,755.9,421.0,354.0,269.5,130.7
DT20,WEEKENDS/HOLIDAY,23.3,1.4,38.7,74.2,112.9,196.7,278.4,318.7,335.7,324.7,355.3,390.9,378.6,445.4,420.3,405.8,335.8,361.9,423.8,286.3,34.3,0.0,94.6,238.6,243.3,314.9,365.8,391.0,387.2,434.6,425.4,393.6,421.4,505.0,496.1,477.0,378.8,344.8,296.9,184.8
DT21,WEEKDAY,15.9,4.0,53.9,153.7,426.8,322.0,249.6,332.1,345.3,407.6,315.2,435.0,441.8,756.5,1218.6,754.3,506.1,596.2,609.0,241.9,16.3,0.0,122.2,526.4,1246.8,727.4,428.0,558.6,497.3,435.4,372.9,366.6,298.9,428.0,914.0,524.3,287.9,260.5,218.3,102.4
DT21,WEEKENDS/HOLIDAY,20.0,1.1,40.4,68.8,128.3,219.3,290.1,288.0,367.2,369.7,390.9,384.3,472.1,548.0,510.6,447.1,333.4,368.8,332.9,191.1,25.9,0.0,67.4,138.2,341.6,425.0,423.2,380.9,459.2,472.8,474.4,415.0,371.8,368.4,340.2,264.8,241.2,251.4,230.9,134.7
DT22,WEEKDAY,9.0,26.6,235.4,484.3,641.3,406.7,293.3,272.8,297.1,351.1,307.1,284.9,296.1,436.7,591.6,518.6,447.8,442.4,353.6,174.3,25.0,0.0,124.4,346.5,473.0,411.7,351.4,318.7,385.5,311.5,278.4,313.7,364.5,518.3,928.9,795.8,503.4,388.4,329.0,174.4
DT22,WEEKENDS/HOLIDAY,23.0,5.4,143.0,251.7,283.6,290.8,312.2,329.4,407.7,413.0,441.8,413.1,429.4,471.2,629.1,879.9,1048.8,1086.9,770.2,355.0,26.1,0.0,121.8,220.0,317.6,417.3,502.4,515.2,520.4,568.6,491.6,544.1,670.3,1094.4,1274.4,905.2,538.7,398.3,333.7,208.4
DT23,WEEKDAY,2.4,4.6,66.1,197.8,352.7,201.7,130.2,181.6,226.2,139.6,133.8,159.6,188.0,593.7,1173.1,576.1,243.1,184.0,150.7,56.3,10.7,0.0,105.9,339.3,1090.9,801.7,250.4,137.0,168.0,234.7,167.9,130.5,136.2,206.3,420.3,307.4,151.4,129.9,123.0,66.4
DT23,WEEKENDS/HOLIDAY,3.8,1.8,31.1,74.8,90.2,123.0,125.0,134.4,181.0,163.2,144.6,154.0,164.4,180.7,199.2,154.0,114.1,102.9,106.7,47.1,20.1,0.0,33.8,80.4,138.2,165.4,155.2,133.2,135.0,177.3,172.4,143.6,142.3,141.2,152.0,131.4,111.6,138.4,128.0,91.0
DT24,WEEKDAY,1.3,47.5,387.6,693.7,891.2,433.4,240.4,210.7,219.0,214.8,167.6,168.0,197.0,421.3,525.3,297.5,165.1,130.0,83.1,25.9,22.9,0.0,98.6,369.0,459.0,185.8,105.4,120.1,173.6,167.8,171.9,191.0,243.9,385.3,750.3,533.9,358.7,317.6,330.4,206.8
DT24,WEEKENDS/HOLIDAY,3.3,16.6,158.9,233.2,283.1,267.1,247.6,230.9,231.2,257.6,213.7,193.3,202.9,255.0,264.0,227.0,141.4,109.7,75.9,31.6,24.0,0.0,58.3,126.3,141.9,113.6,114.9,127.4,171.7,188.7,190.8,192.3,220.0,261.8,290.8,286.9,294.9,306.0,322.2,222.9
DT25,WEEKDAY,3.7,19.9,206.3,408.6,515.8,263.8,160.0,140.4,147.3,178.8,117.0,129.5,143.3,367.0,625.4,283.1,132.3,108.1,93.2,40.6,14.1,7.4,120.0,408.2,565.2,241.9,100.4,82.5,111.7,108.5,105.5,117.2,153.3,273.3,533.9,454.2,279.6,226.9,230.4,124.6
DT25,WEEKENDS/HOLIDAY,4.8,5.2,98.4,156.8,164.1,158.6,222.3,196.0,235.0,202.7,149.6,141.2,170.8,194.2,244.1,194.8,103.1,80.1,76.4,32.6,22.4,1.7,36.6,115.6,173.0,130.7,114.6,89.0,97.7,137.9,149.9,144.3,156.9,221.4,220.8,216.1,221.7,210.6,219.9,137.6
DT27,WEEKDAY,2.0,35.4,312.3,695.3,716.9,368.0,282.8,241.2,316.8,341.5,307.5,281.5,356.0,855.1,1571.3,647.2,345.2,201.5,151.4,44.6,25.6,5.4,262.5,876.0,1486.2,622.0,253.5,205.6,226.6,249.0,233.6,230.7,276.6,413.2,770.8,584.5,385.2,335.0,305.4,154.1
DT27,WEEKENDS/HOLIDAY,2.0,15.8,157.0,271.4,281.4,290.2,332.6,308.9,407.1,398.2,326.4,310.9,406.1,504.1,499.3,355.9,207.4,148.1,104.0,41.8,33.7,1.0,74.6,233.3,362.9,241.8,205.7,176.2,225.1,229.6,234.9,235.9,255.4,340.2,389.4,432.0,451.6,442.4,371.3,217.4
DT28,WEEKDAY,2.1,66.0,667.7,1663.4,1490.0,664.1,386.8,365.0,359.9,313.2,273.3,330.0,336.3,1087.7,1736.7,713.9,330.9,193.6,137.1,94.6,63.6,8.1,313.7,959.3,1695.0,589.8,208.7,194.1,225.6,270.7,323.2,275.4,340.9,605.8,1131.0,1024.8,683.4,627.6,637.2,305.8
DT28,WEEKENDS/HOLIDAY,2.2,29.0,332.3,626.7,571.2,497.3,488.9,479.1,518.6,546.8,415.9,401.3,493.7,723.0,755.4,482.6,252.3,154.3,117.9,59.7,63.6,3.0,118.1,266.0,380.7,205.6,178.4,184.9,242.2,308.3,312.8,337.4,389.0,535.8,560.6,680.2,755.8,818.3,762.8,424.1
DT29,WEEKDAY,2.3,74.5,541.8,1219.0,1494.0,714.1,368.0,272.1,251.3,237.9,194.0,195.8,216.0,428.9,583.9,286.0,146.0,99.3,83.3,32.0,38.3,4.8,72.6,284.6,398.2,195.4,93.5,92.2,139.7,164.2,193.6,244.0,301.0,557.0,1136.7,893.1,611.3,517.4,490.7,281.0
DT29,WEEKENDS/HOLIDAY,2.2,26.6,213.3,329.1,394.2,407.6,407.1,369.6,373.4,356.9,297.4,278.4,272.1,333.3,345.1,254.6,150.9,103.6,85.0,31.9,44.9,1.9,32.6,97.8,123.3,114.9,109.3,134.3,173.4,260.0,248.0,276.1,291.7,330.1,347.8,375.3,407.6,457.6,467.7,298.1
DT3,WEEKDAY,2.0,44.0,410.2,1240.4,1631.6,749.7,394.7,368.5,349.9,317.3,267.7,428.8,405.8,425.0,440.0,213.8,120.6,120.6,85.0,26.6,50.0,3.0,55.0,505.1,225.4,146.5,124.5,142.6,185.1,242.9,301.6,324.9,363.0,526.2,1048.2,980.2,613.8,501.0,431.0,216.9
DT3,WEEKENDS/HOLIDAY,2.7,17.6,100.7,221.7,443.0,527.9,566.9,540.9,537.2,462.0,373.9,342.4,369.6,403.7,393.4,227.2,140.2,112.2,94.2,34.9,65.6,1.2,29.9,118.9,172.2,160.7,177.3,210.6,240.4,327.4,327.9,324.7,366.3,402.8,472.7,431.9,406.0,394.7,361.8,203.9
DT30,WEEKDAY,1.0,59.8,499.2,1349.0,1880.7,803.9,409.9,322.1,287.3,262.7,226.8,205.7,225.4,305.6,354.0,223.5,144.6,113.1,80.4,35.5,42.5,4.8,157.1,301.5,193.1,115.5,97.0,106.9,150.6,192.3,228.0,276.6,360.1,635.7,1428.4,1152.1,702.4,557.3,526.1,275.2
DT30,WEEKENDS/HOLIDAY,2.7,20.6,157.4,295.6,405.6,441.6,453.7,428.7,419.3,408.6,337.7,326.7,334.0,393.6,343.8,267.8,163.6,121.9,85.7,36.7,44.8,1.1,49.2,136.3,153.3,149.3,153.7,171.7,210.8,263.4,292.6,320.1,360.0,387.9,418.3,424.0,427.8,455.6,444.3,265.7
DT31,WEEKDAY,4.0,89.8,458.3,1246.0,1571.6,691.0,357.3,295.0,280.8,287.9,243.2,240.2,263.2,423.5,571.0,335.4,194.8,172.6,130.8,58.1,58.5,3.3,129.2,459.0,472.2,236.3,143.0,147.7,232.7,257.0,248.9,308.6,350.6,637.4,1526.5,1122.6,703.0,532.6,508.3,275.5
DT31,WEEKENDS/HOLIDAY,3.4,34.9,154.9,270.7,341.9,408.8,405.4,386.4,389.3,404.9,340.4,332.9,344.6,383.1,377.7,285.9,182.7,156.4,119.0,61.1,53.2,2.3,62.2,170.6,206.6,185.4,179.4,208.7,248.7,341.2,334.2,350.9,370.8,407.7,459.3,464.6,440.9,468.9,473.1,276.9
DT32,WEEKDAY,23.1,124.2,910.2,2537.8,3219.7,1548.0,866.3,755.7,774.2,931.8,815.6,748.9,845.8,1213.0,1699.4,1335.0,998.7,926.9,629.2,209.4,111.2,42.0,478.2,1052.4,1214.0,807.0,606.9,635.6,879.7,876.4,828.9,943.9,1141.5,1980.0,4281.8,3033.4,1554.5,1005.7,890.8,451.1
DT32,WEEKENDS/HOLIDAY,31.7,57.0,320.7,578.0,689.3,787.4,854.9,958.6,981.6,1146.6,1097.4,1070.9,1134.9,1250.6,1311.8,1156.0,920.6,880.9,634.9,232.9,106.4,10.1,214.4,378.1,548.7,694.9,780.6,875.6,1033.8,1134.7,1154.2,1165.7,1223.9,1394.3,1398.9,1315.9,1030.7,904.1,785.4,458.2
DT33,WEEKDAY,1.0,256.7,1404.9,3559.8,4090.8,1834.7,1051.3,728.7,656.0,630.4,554.5,462.9,484.6,762.8,1001.1,582.4,319.6,238.4,186.5,76.0,186.9,3.2,281.4,844.1,492.1,233.4,186.8,228.1,364.4,411.7,489.0,594.4,797.4,1345.2,3169.8,2706.4,1737.5,1439.3,1342.2,703.4
DT33,WEEKENDS/HOLIDAY,1.9,110.1,421.0,732.8,939.2,971.6,978.1,940.1,898.7,869.1,754.6,701.8,742.1,899.8,857.8,602.0,328.8,250.6,186.0,82.6,182.1,1.9,83.2,256.9,256.0,246.0,257.7,337.2,450.8,607.8,672.3,678.8,715.2,792.9,908.3,982.4,1033.2,1149.3,1171.8,671.7
DT34,WEEKDAY,0.3,53.7,162.8,453.0,620.6,384.0,209.6,225.2,237.8,171.7,138.2,147.2,238.9,585.5,717.6,311.9,189.6,130.0,105.6,50.1,31.4,0.7,123.7,373.7,583.0,286.0,142.4,113.9,145.1,223.4,187.4,141.0,167.9,218.9,501.8,550.2,342.9,250.0,196.3,111.2
DT34,WEEKENDS/HOLIDAY,0.6,23.4,40.4,86.9,147.9,154.7,197.1,214.2,274.7,223.4,193.8,199.4,213.6,293.2,262.9,232.7,124.3,79.3,59.7,34.3,35.8,0.1,52.1,124.2,152.0,123.0,92.0,100.9,133.6,178.4,187.7,175.1,179.7,169.1,205.0,220.2,240.6,246.8,184.4,130.3
DT5,WEEKDAY,5.9,62.5,672.1,1614.0,1866.0,907.0,491.4,510.6,578.0,626.7,504.9,469.8,570.5,850.0,1141.5,732.1,506.0,415.2,296.9,144.9,74.5,16.4,181.6,612.8,788.0,577.4,404.7,411.0,499.8,511.7,568.2,614.0,786.1,1043.6,1849.8,1575.1,873.6,760.0,669.1,344.6
DT5,WEEKENDS/HOLIDAY,7.6,25.9,246.8,439.8,614.4,729.3,798.2,952.6,995.2,1037.6,816.8,742.8,800.1,834.8,912.6,675.9,438.4,312.9,247.8,117.1,95.7,9.9,114.8,358.3,571.6,689.2,612.6,591.0,648.9,735.3,668.1,653.1,735.3,879.2,966.0,881.1,723.2,753.4,676.7,400.6
DT6,WEEKDAY,2.0,8.6,166.6,553.2,697.4,354.3,287.1,361.6,334.5,392.5,447.0,517.5,443.6,777.9,833.2,433.8,197.0,223.2,322.0,49.0,24.9,7.8,210.6,640.6,652.1,300.9,189.6,330.4,275.6,281.4,306.5,388.8,313.1,483.0,924.3,560.8,310.4,270.8,222.9,117.1
DT6,WEEKENDS/HOLIDAY,2.2,4.3,43.8,113.3,249.0,315.1,333.0,364.0,328.0,344.0,261.6,279.6,299.2,334.0,318.4,189.4,112.4,87.3,83.0,36.4,39.2,1.8,32.3,133.0,220.6,181.0,173.6,193.6,224.1,263.6,264.4,249.7,275.3,292.8,323.1,286.1,247.3,243.1,212.7,123.7
DT7,WEEKDAY,1.2,7.7,79.2,289.0,370.5,206.6,126.5,159.8,148.1,242.0,198.9,290.0,354.0,418.2,461.6,302.7,140.7,127.1,98.3,46.5,14.6,4.5,96.7,591.7,640.1,234.2,148.7,212.0,156.5,171.6,210.0,239.0,259.3,332.7,584.0,426.3,215.7,170.2,133.0,58.6
DT7,WEEKENDS/HOLIDAY,2.6,5.6,23.7,67.9,139.1,192.3,206.8,202.7,201.1,203.7,181.2,181.6,189.3,256.1,241.7,178.7,108.8,107.0,120.4,44.7,33.7,0.4,37.6,159.9,197.6,176.4,190.1,172.3,176.9,205.3,202.0,198.9,201.9,254.9,274.6,214.8,175.2,154.1,122.8,76.6
DT8,WEEKDAY,1.4,7.5,102.1,416.5,455.3,261.8,244.6,311.1,258.8,320.6,362.4,343.3,401.3,428.6,429.4,245.5,114.6,90.4,56.7,19.2,10.9,9.5,247.5,1130.1,341.1,194.7,142.2,164.8,153.5,191.9,180.9,196.0,207.0,267.1,423.1,324.1,165.0,142.8,95.9,45.2
DT8,WEEKENDS/HOLIDAY,1.3,3.8,24.3,69.3,169.6,222.9,197.9,189.7,177.4,166.1,133.8,143.3,157.3,183.2,175.8,122.1,107.1,192.3,85.3,23.8,29.4,1.6,34.4,80.4,118.1,127.4,131.4,117.8,127.2,148.9,165.7,164.6,183.7,236.6,310.0,258.8,157.4,134.7,89.7,60.9
EW1,WEEKDAY,0.2,531.4,2350.7,5350.9,5742.1,2462.5,1685.8,1531.5,1418.1,1320.7,1136.5,1267.5,1278.5,1895.4,2003.8,1166.9,677.5,601.3,490.4,89.0,299.4,28.6,488.3,1431.2,1232.9,605.2,548.1,664.0,878.1,1056.5,1249.1,1415.5,1645.0,2454.7,4796.6,4312.3,2694.1,2271.8,2065.5,1066.4
EW1,WEEKENDS/HOLIDAY,0.4,199.1,643.2,1114.9,1715.4,1991.4,2016.4,2070.1,2021.1,1945.4,1673.0,1535.0,1538.9,1730.9,1569.4,1204.2,760.3,645.0,543.7,115.3,320.4,11.4,156.1,569.2,638.3,719.9,745.3,906.7,1111.3,1444.8,1524.4,1613.1,1801.4,2019.6,2176.9,2141.0,1862.9,1855.2,1716.8,996.9
EW10,WEEKDAY,3.8,152.3,944.5,1633.4,1650.2,938.7,596.4,507.5,468.5,424.9,364.8,376.9,419.8,733.4,955.6,607.0,393.1,367.1,266.2,119.8,37.3,12.8,178.4,514.9,761.9,420.9,277.1,283.9,355.2,438.2,418.2,460.2,592.0,934.4,1694.5,1510.1,957.8,997.1,933.4,432.0
EW10,WEEKENDS/HOLIDAY,9.2,44.0,488.3,707.2,694.2,824.8,833.4,788.8,815.3,825.8,811.3,821.0,937.0,1117.1,1115.9,980.7,661.8,512.8,352.1,155.2,69.7,3.7,124.6,298.3,432.7,613.7,670.7,807.4,926.2,956.9,921.1,920.6,1019.2,1131.2,1116.8,1077.6,838.6,879.3,902.1,500.9
EW11,WEEKDAY,6.5,139.4,737.6,1149.4,1547.9,1326.8,1157.4,1191.2,1180.4,1135.4,1010.9,1059.5,1111.9,1945.9,2554.3,1385.5,840.0,745.7,622.2,217.4,45.6,22.4,369.0,1318.5,2586.2,1791.8,1107.2,957.8,1090.6,1137.8,1112.3,1039.6,920.0,1154.8,1943.6,1488.9,964.6,948.4,863.8,451.6
EW11,WEEKENDS/HOLIDAY,14.4,40.4,364.9,612.6,747.2,1052.1,1181.9,1216.0,1236.2,1170.7,984.6,970.4,1063.9,1242.2,1206.9,1129.3,954.6,862.6,630.4,236.4,137.3,5.2,219.4,508.4,840.0,1024.2,1022.0,1014.0,1037.9,1140.7,1170.9,1077.8,1181.8,1312.7,1196.3,1081.8,864.1,928.7,928.3,585.1
EW12,WEEKDAY,42.900000000000006,241.1,531.0999999999999,1012.2,1686.6999999999998,1406.6999999999998,1386.2,1874.8,2636.5,3730.6000000000004,3049.8,3120.0,3502.8,5074.6,7199.5,4933.8,4080.2,4667.0,3322.5,1137.3,53.1,51.4,906.4000000000001,2382.0,5640.0,4377.9,3341.3999999999996,3673.0,4552.5,3545.6,3172.6,3071.6,3154.8,3792.5,6147.8,4085.9,2084.0,1417.8,1100.3000000000002,545.4
EW12,WEEKENDS/HOLIDAY,73.80000000000001,72.5,428.29999999999995,557.4,781.6,1080.1,1623.1000000000001,2307.3,3220.1,3859.6000000000004,4656.200000000001,4905.3,5272.7,5378.0,4969.0,4489.9,3957.8999999999996,4177.0,3322.7,1301.8,132.1,25.400000000000002,552.3,979.1,1727.5,3184.6,4394.3,4846.9,5317.2,5677.0,5213.5,4898.8,4672.6,4355.7,4114.0,3156.3999999999996,2166.5,1497.0,1231.9,675.5
EW13-NS25,WEEKDAY,175.7,35.9,147.7,359.3,653.5,594.1,735.1,1194.2,1853.5,3057.2,2332.8,2330.1,2634.7,4195.1,6383.0,4611.4,3710.8,4521.0,3885.7,1534.4,9.2,59.3,948.3,2628.6,5736.4,4520.5,2895.6,3104.6,3755.8,2657.5,2290.0,2089.0,2085.3,2776.9,4892.0,2963.6,1156.2,674.6,444.6,161.6
