DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,3072.0
WEEKDAY,BP10,BP9,768.0
WEEKDAY,BP11,BP10,531.0
WEEKDAY,BP11,BP12,5262.0
WEEKDAY,BP12,BP11,2239.0
WEEKDAY,BP12,BP13,7066.0
WEEKDAY,BP13,BP12,3544.0
WEEKDAY,BP13,DT1,7901.0
WEEKDAY,BP2,BP3,14953.0
WEEKDAY,BP2,NS4,15305.0
WEEKDAY,BP3,BP2,15272.0
WEEKDAY,BP3,BP4,14880.0
WEEKDAY,BP4,BP3,14720.0
WEEKDAY,BP4,BP5,14350.0
WEEKDAY,BP5,BP4,14080.0
WEEKDAY,BP5,DT1,15014.0
WEEKDAY,BP7,BP8,5128.0
WEEKDAY,BP7,DT1,3160.0
WEEKDAY,BP8,BP7,2639.0
WEEKDAY,BP8,BP9,4740.0
WEEKDAY,BP9,BP10,3530.0
WEEKDAY,BP9,BP8,2053.0
WEEKDAY,CC10,CC11,30587.0
WEEKDAY,CC10,DT25,32129.0
WEEKDAY,CC10,DT27,48595.0
WEEKDAY,CC10,EW8,45845.0
WEEKDAY,CC11,CC10,32345.0
WEEKDAY,CC11,CC12,32778.0
WEEKDAY,CC12,CC11,35064.0
WEEKDAY,CC12,NE12,34023.0
WEEKDAY,CC14,NE12,41971.0
WEEKDAY,CC14,NS17,40996.0
WEEKDAY,CC16,CC17,30058.0
WEEKDAY,CC16,NS17,28349.0
WEEKDAY,CC17,CC16,27963.0
WEEKDAY,CC17,CC19,31071.0
WEEKDAY,CC19,CC17,28877.0
WEEKDAY,CC19,CC20,57436.0
WEEKDAY,CC19,DT10,56043.0
WEEKDAY,CC19,DT8,30371.0
WEEKDAY,CC2,CC3,2731.0
WEEKDAY,CC2,NS24,3665.0
WEEKDAY,CC20,CC19,57086.0
WEEKDAY,CC20,CC21,56939.0
WEEKDAY,CC21,CC20,56698.0
WEEKDAY,CC21,EW21,56131.0
WEEKDAY,CC23,CC24,17243.0
