,,,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS,TOTAL_TRIPS
WEEKDAY,BP8,BP9,,18.0,317.0,366.0,193.0,133.0,131.0,148.0,189.0,255.0,248.0,303.0,359.0,474.0,534.0,368.0,275.0,228.0,157.0,44.0
WEEKDAY,BP9,BP10,,14.0,144.0,218.0,150.0,131.0,119.0,129.0,161.0,204.0,201.0,240.0,266.0,351.0,397.0,279.0,206.0,172.0,117.0,31.0
WEEKDAY,BP9,BP8,,109.0,287.0,325.0,164.0,105.0,79.0,79.0,97.0,103.0,171.0,109.0,81.0,106.0,106.0,65.0,36.0,16.0,13.0,2.0
WEEKDAY,CC10,CC11,2.0,388.0,1975.0,2865.0,2173.0,1149.0,787.0,800.0,974.0,1160.0,1359.0,1606.0,1721.0,3260.0,3916.0,2085.0,1556.0,1420.0,1080.0,311.0
WEEKDAY,CC10,DT25,,871.0,2799.0,4416.0,3974.0,2471.0,1634.0,1424.0,1391.0,1311.0,1169.0,1149.0,1306.0,2184.0,2521.0,1317.0,833.0,717.0,509.0,133.0
WEEKDAY,CC10,DT27,20.0,352.0,1966.0,3006.0,2309.0,1195.0,977.0,1169.0,1508.0,1857.0,2260.0,2751.0,3374.0,5849.0,6572.0,4016.0,3233.0,2997.0,2315.0,869.0
WEEKDAY,CC10,EW8,,782.0,3678.0,5409.0,4825.0,3344.0,2509.0,2246.0,2287.0,2270.0,1978.0,1939.0,2129.0,3357.0,3890.0,2041.0,1214.0,1057.0,728.0,162.0
WEEKDAY,CC11,CC10,,581.0,2735.0,4416.0,3657.0,2012.0,1337.0,1176.0,1312.0,1420.0,1327.0,1400.0,1595.0,2658.0,2821.0,1444.0,914.0,820.0,595.0,125.0
WEEKDAY,CC11,CC12,,335.0,1793.0,2447.0,1666.0,938.0,716.0,783.0,990.0,1144.0,1410.0,1759.0,2022.0,4118.0,5032.0,2674.0,1861.0,1562.0,1184.0,344.0
WEEKDAY,CC12,CC11,,785.0,3397.0,5768.0,4985.0,2524.0,1514.0,1230.0,1332.0,1466.0,1327.0,1324.0,1452.0,2294.0,2293.0,1215.0,755.0,764.0,529.0,110.0
WEEKDAY,CC12,NE12,,335.0,1752.0,2553.0,1768.0,990.0,762.0,845.0,1015.0,1496.0,1659.0,1912.0,2150.0,4218.0,5055.0,2646.0,1837.0,1531.0,1160.0,339.0
WEEKDAY,CC14,NE12,,706.0,2987.0,4825.0,3970.0,2100.0,1428.0,1333.0,1584.0,1843.0,1963.0,2140.0,2493.0,4318.0,4272.0,2184.0,1474.0,1336.0,848.0,167.0
WEEKDAY,CC14,NS17,,823.0,4157.0,5784.0,3510.0,1861.0,1267.0,1233.0,1379.0,1484.0,1503.0,1780.0,1961.0,3590.0,4141.0,2209.0,1578.0,1420.0,1048.0,268.0
WEEKDAY,CC16,CC17,,1079.0,4190.0,5234.0,3164.0,1767.0,1104.0,1051.0,1183.0,1186.0,1081.0,1166.0,1248.0,2013.0,2038.0,989.0,608.0,527.0,346.0,84.0
WEEKDAY,CC16,NS17,2.0,320.0,1500.0,2294.0,1516.0,755.0,606.0,775.0,1016.0,1166.0,1457.0,1686.0,2110.0,3784.0,3842.0,1995.0,1393.0,1178.0,760.0,194.0
WEEKDAY,CC17,CC16,2.0,305.0,1582.0,2572.0,1580.0,746.0,581.0,748.0,924.0,1081.0,1332.0,1531.0,1988.0,3690.0,3673.0,1994.0,1419.0,1228.0,791.0,196.0
WEEKDAY,CC17,CC19,,1103.0,4265.0,5365.0,3299.0,1870.0,1177.0,1108.0,1219.0,1249.0,1117.0,1265.0,1275.0,2063.0,2103.0,1005.0,616.0,538.0,354.0,80.0
WEEKDAY,CC19,CC17,2.0,300.0,1608.0,2650.0,1635.0,768.0,595.0,768.0,947.0,1073.0,1373.0,1536.0,2067.0,3822.0,3813.0,2083.0,1493.0,1300.0,835.0,209.0
WEEKDAY,CC19,CC20,,1781.0,5999.0,7314.0,4668.0,2752.0,1868.0,1953.0,2185.0,2345.0,2359.0,2576.0,2962.0,4649.0,4762.0,2777.0,2261.0,2245.0,1551.0,429.0
WEEKDAY,CC19,DT10,,1003.0,3611.0,6234.0,5426.0,3852.0,3069.0,2941.0,2871.0,2829.0,2831.0,2715.0,3044.0,4766.0,4895.0,2365.0,1506.0,1157.0,756.0,172.0
WEEKDAY,CC19,DT8,19.0,189.0,1657.0,2382.0,1145.0,668.0,592.0,718.0,995.0,1254.0,1519.0,1768.0,2090.0,3537.0,3872.0,2427.0,1906.0,1779.0,1355.0,499.0
WEEKDAY,CC2,CC3,,41.0,115.0,181.0,224.0,225.0,173.0,149.0,153.0,160.0,158.0,157.0,168.0,204.0,232.0,153.0,101.0,80.0,46.0,11.0
WEEKDAY,CC2,NS24,,4.0,40.0,63.0,89.0,69.0,92.0,139.0,152.0,171.0,190.0,241.0,262.0,398.0,476.0,342.0,289.0,300.0,272.0,76.0
WEEKDAY,CC20,CC19,2.0,808.0,3128.0,5126.0,3790.0,2578.0,2084.0,2194.0,2381.0,2465.0,2638.0,2923.0,3663.0,6749.0,6822.0,3594.0,2514.0,2030.0,1282.0,315.0
WEEKDAY,CC20,CC21,,1759.0,5697.0,7230.0,4632.0,2749.0,1878.0,1979.0,2211.0,2377.0,2410.0,2541.0,2947.0,4638.0,4718.0,2755.0,2242.0,2221.0,1528.0,427.0
WEEKDAY,CC21,CC20,2.0,809.0,3151.0,5015.0,3726.0,2548.0,2063.0,2169.0,2382.0,2407.0,2520.0,2971.0,3649.0,6708.0,6794.0,3597.0,2519.0,2044.0,1306.0,318.0
WEEKDAY,CC21,EW21,,1747.0,5673.0,7102.0,4522.0,2647.0,1808.0,1928.0,2164.0,2369.0,2378.0,2506.0,2893.0,4507.0,4568.0,2716.0,2273.0,2267.0,1611.0,452.0
WEEKDAY,CC23,CC24,,651.0,2109.0,3270.0,2331.0,1348.0,806.0,777.0,856.0,1025.0,731.0,551.0,468.0,668.0,747.0,372.0,245.0,169.0,98.0,21.0
WEEKDAY,CC23,EW21,1.0,41.0,327.0,657.0,517.0,351.0,429.0,628.0,833.0,832.0,856.0,1248.0,1602.0,3345.0,3482.0,2274.0,1468.0,1015.0,636.0,196.0
WEEKDAY,CC24,CC23,1.0,43.0,321.0,637.0,501.0,349.0,404.0,564.0,742.0,681.0,650.0,948.0,1272.0,2669.0,2666.0,1772.0,1165.0,846.0,515.0,171.0
WEEKDAY,CC24,CC25,,402.0,1077.0,1318.0,973.0,535.0,366.0,394.0,443.0,488.0,399.0,411.0,465.0,768.0,826.0,439.0,302.0,200.0,98.0,21.0
WEEKDAY,CC25,CC24,,65.0,485.0,797.0,555.0,323.0,215.0,243.0,303.0,332.0,313.0,412.0,506.0,1111.0,1226.0,936.0,632.0,462.0,354.0,133.0
WEEKDAY,CC25,CC26,,275.0,732.0,977.0,813.0,483.0,355.0,391.0,434.0,428.0,345.0,376.0,432.0,770.0,813.0,437.0,265.0,146.0,70.0,10.0
WEEKDAY,CC26,CC25,,80.0,465.0,713.0,469.0,236.0,160.0,181.0,249.0,291.0,272.0,328.0,414.0,853.0,951.0,738.0,540.0,456.0,331.0,121.0
WEEKDAY,CC26,CC27,,117.0,322.0,705.0,650.0,428.0,360.0,397.0,438.0,406.0,339.0,388.0,461.0,870.0,879.0,554.0,284.0,148.0,87.0,13.0
WEEKDAY,CC27,CC26,,180.0,652.0,766.0,529.0,243.0,151.0,174.0,241.0,301.0,263.0,302.0,364.0,640.0,731.0,497.0,478.0,446.0,299.0,108.0
WEEKDAY,CC27,CC28,,98.0,239.0,464.0,407.0,345.0,334.0,392.0,434.0,401.0,338.0,410.0,503.0,998.0,1077.0,683.0,342.0,184.0,97.0,14.0
WEEKDAY,CC28,CC27,,193.0,716.0,1000.0,746.0,329.0,173.0,180.0,251.0,322.0,262.0,282.0,330.0,523.0,560.0,392.0,415.0,410.0,280.0,106.0
WEEKDAY,CC28,NE1,,120.0,319.0,542.0,470.0,414.0,381.0,436.0,462.0,416.0,349.0,417.0,494.0,986.0,1111.0,698.0,327.0,171.0,80.0,10.0
WEEKDAY,CC3,CC2,,4.0,29.0,82.0,93.0,77.0,93.0,117.0,122.0,145.0,156.0,180.0,195.0,267.0,323.0,246.0,218.0,246.0,210.0,54.0
WEEKDAY,CC3,CC4,,3.0,12.0,37.0,51.0,35.0,40.0,80.0,106.0,139.0,157.0,184.0,197.0,229.0,258.0,203.0,197.0,186.0,137.0,35.0
WEEKDAY,CC4,CC3,,18.0,86.0,141.0,141.0,139.0,157.0,160.0,158.0,152.0,150.0,154.0,144.0,182.0,231.0,132.0,68.0,42.0,26.0,6.0
WEEKDAY,CC4,CC5,6.0,34.0,255.0,450.0,418.0,283.0,243.0,299.0,343.0,410.0,507.0,609.0,710.0,1071.0,1332.0,914.0,751.0,719.0,587.0,268.0
WEEKDAY,CC4,CE1,,362.0,980.0,1578.0,1867.0,1278.0,943.0,766.0,819.0,1046.0,849.0,611.0,633.0,706.0,825.0,573.0,432.0,475.0,281.0,44.0
WEEKDAY,CC4,EW12,12.0,32.0,237.0,448.0,449.0,281.0,285.0,359.0,449.0,495.0,604.0,909.0,1010.0,1523.0,1976.0,1438.0,1271.0,1227.0,1084.0,572.0
WEEKDAY,CC5,CC4,,165.0,575.0,1081.0,1216.0,814.0,585.0,507.0,533.0,553.0,517.0,450.0,460.0,654.0,765.0,416.0,281.0,264.0,199.0,44.0
WEEKDAY,CC5,CC6,6.0,22.0,216.0,337.0,257.0,194.0,190.0,252.0,299.0,366.0,470.0,584.0,682.0,1053.0,1320.0,915.0,751.0,728.0,600.0,270.0
WEEKDAY,CC6,CC5,,167.0,560.0,1103.0,1260.0,836.0,581.0,498.0,517.0,528.0,490.0,423.0,423.0,539.0,643.0,338.0,230.0,212.0,151.0,27.0
WEEKDAY,CC6,CC7,8.0,20.0,191.0,306.0,249.0,166.0,167.0,223.0,277.0,348.0,449.0,583.0,723.0,1057.0,1362.0,968.0,895.0,900.0,786.0,338.0
WEEKDAY,CC7,CC6,,189.0,656.0,1222.0,1345.0,919.0,660.0,571.0,574.0,608.0,543.0,469.0,441.0,577.0,683.0,343.0,173.0,129.0,65.0,13.0
WEEKDAY,CC7,CC8,6.0,43.0,319.0,397.0,328.0,209.0,177.0,256.0,316.0,412.0,670.0,737.0,836.0,1164.0,1436.0,961.0,839.0,859.0,760.0,330.0
WEEKDAY,CC8,CC7,,206.0,776.0,1611.0,1477.0,901.0,649.0,570.0,582.0,670.0,584.0,517.0,500.0,635.0,738.0,393.0,215.0,174.0,82.0,19.0
WEEKDAY,CC8,EW8,6.0,54.0,351.0,500.0,468.0,275.0,238.0,354.0,387.0,674.0,1093.0,1174.0,946.0,1273.0,1471.0,957.0,833.0,820.0,735.0,326.0
WEEKDAY,CE1,CC4,16.0,24.0,232.0,426.0,497.0,274.0,286.0,414.0,534.0,519.0,601.0,914.0,1028.0,1551.0,1983.0,1474.0,1274.0,1012.0,949.0,638.0
WEEKDAY,CE1,DT17,1.0,111.0,413.0,1006.0,1309.0,709.0,383.0,360.0,384.0,442.0,371.0,375.0,389.0,454.0,539.0,367.0,280.0,237.0,223.0,99.0
WEEKDAY,CE1,NS27,,12.0,54.0,93.0,81.0,39.0,22.0,35.0,41.0,39.0,38.0,29.0,31.0,32.0,39.0,27.0,19.0,7.0,4.0,
WEEKDAY,CG1,CG2,,65.0,295.0,429.0,384.0,299.0,257.0,274.0,321.0,358.0,292.0,227.0,212.0,245.0,325.0,222.0,148.0,82.0,24.0,2.0
WEEKDAY,CG1,DT34,,9.0,31.0,71.0,90.0,57.0,46.0,88.0,146.0,171.0,195.0,261.0,308.0,490.0,670.0,503.0,412.0,345.0,253.0,63.0
WEEKDAY,CG1,EW4,,43.0,90.0,215.0,283.0,185.0,122.0,141.0,171.0,211.0,277.0,477.0,543.0,853.0,1046.0,659.0,578.0,584.0,523.0,83.0
WEEKDAY,CG2,CG1,,17.0,30.0,108.0,160.0,135.0,84.0,72.0,92.0,140.0,205.0,368.0,347.0,443.0,455.0,331.0,371.0,493.0,494.0,82.0
WEEKDAY,DT1,BP13,,21.0,235.0,327.0,141.0,86.0,67.0,86.0,126.0,155.0,186.0,203.0,259.0,514.0,590.0,410.0,227.0,186.0,125.0,29.0
WEEKDAY,DT1,BP5,,365.0,1305.0,1419.0,848.0,520.0,404.0,458.0,596.0,685.0,767.0,757.0,808.0,1173.0,1348.0,892.0,687.0,636.0,454.0,139.0
WEEKDAY,DT1,BP7,,38.0,324.0,357.0,226.0,158.0,150.0,158.0,229.0,272.0,321.0,362.0,436.0,618.0,668.0,451.0,352.0,295.0,205.0,52.0
WEEKDAY,DT1,DT2,,584.0,2300.0,3710.0,2656.0,1655.0,1145.0,979.0,980.0,920.0,796.0,655.0,729.0,1024.0,1076.0,530.0,329.0,299.0,168.0,30.0
WEEKDAY,DT10,CC19,20.0,791.0,3107.0,3824.0,2291.0,1439.0,1221.0,1433.0,1837.0,2183.0,2555.0,2887.0,3550.0,5729.0,6140.0,3943.0,3421.0,3407.0,2496.0,833.0
WEEKDAY,DT10,NS21,,996.0,3498.0,6200.0,5597.0,3973.0,3161.0,3039.0,2962.0,2948.0,3148.0,2827.0,3146.0,4876.0,5000.0,2425.0,1525.0,1175.0,769.0,178.0
WEEKDAY,DT13,EW12,,890.0,3081.0,4836.0,4763.0,3508.0,2818.0,2627.0,2753.0,2853.0,2826.0,2764.0,3148.0,4608.0,4859.0,2857.0,2292.0,2203.0,1390.0,351.0
WEEKDAY,DT13,NE7,21.0,780.0,2831.0,3741.0,2892.0,2223.0,1881.0,1916.0,2241.0,2439.0,2510.0,3065.0,3482.0,5338.0,6015.0,3910.0,3333.0,3282.0,2615.0,1053.0
WEEKDAY,DT17,CE1,1.0,64.0,153.0,227.0,289.0,251.0,265.0,331.0,464.0,472.0,459.0,468.0,575.0,963.0,1359.0,892.0,482.0,356.0,268.0,97.0
WEEKDAY,DT17,DT18,1.0,16.0,89.0,216.0,257.0,217.0,237.0,380.0,463.0,324.0,317.0,369.0,396.0,491.0,605.0,419.0,320.0,262.0,243.0,113.0
WEEKDAY,DT18,DT17,,75.0,211.0,275.0,383.0,301.0,264.0,301.0,438.0,573.0,416.0,333.0,336.0,430.0,500.0,319.0,205.0,163.0,137.0,36.0
WEEKDAY,DT18,NE4,3.0,11.0,76.0,183.0,242.0,211.0,248.0,420.0,544.0,443.0,492.0,576.0,712.0,1189.0,1591.0,999.0,680.0,554.0,638.0,252.0
WEEKDAY,DT2,DT1,16.0,93.0,534.0,704.0,466.0,334.0,355.0,501.0,702.0,928.0,1259.0,1319.0,1598.0,2690.0,2830.0,1778.0,1442.0,1310.0,984.0,355.0
WEEKDAY,DT2,DT3,,587.0,2350.0,3802.0,2746.0,1709.0,1183.0,1021.0,1025.0,960.0,849.0,687.0,780.0,1143.0,1171.0,568.0,335.0,303.0,168.0,30.0
WEEKDAY,DT20,DT21,2.0,270.0,1032.0,1563.0,1306.0,796.0,657.0,749.0,933.0,1003.0,1083.0,1312.0,1778.0,3262.0,3678.0,2295.0,1690.0,1448.0,1175.0,435.0
WEEKDAY,DT20,NE4,,789.0,2458.0,3654.0,3176.0,2018.0,1392.0,1262.0,1224.0,1154.0,977.0,944.0,1091.0,1758.0,2052.0,1035.0,620.0,541.0,436.0,125.0
WEEKDAY,DT21,DT20,,806.0,2483.0,3734.0,3271.0,2079.0,1428.0,1270.0,1211.0,1158.0,972.0,943.0,1081.0,1747.0,2042.0,1025.0,609.0,529.0,367.0,90.0
WEEKDAY,DT21,DT22,5.0,269.0,1066.0,1622.0,1332.0,801.0,659.0,759.0,952.0,1040.0,1122.0,1378.0,1897.0,3458.0,3910.0,2475.0,1856.0,1602.0,1335.0,489.0
WEEKDAY,DT22,DT21,,826.0,2561.0,3949.0,3499.0,2238.0,1543.0,1356.0,1281.0,1208.0,1026.0,981.0,1107.0,1802.0,2138.0,1063.0,612.0,550.0,364.0,86.0
WEEKDAY,DT22,DT23,7.0,271.0,1199.0,1781.0,1457.0,858.0,689.0,782.0,995.0,1088.0,1165.0,1439.0,1951.0,3577.0,4038.0,2557.0,1937.0,1663.0,1378.0,527.0
WEEKDAY,DT23,DT22,,831.0,2638.0,4063.0,3625.0,2333.0,1644.0,1426.0,1354.0,1270.0,1088.0,1051.0,1186.0,1962.0,2332.0,1191.0,698.0,587.0,403.0,97.0
WEEKDAY,DT23,DT24,8.0,269.0,1228.0,1810.0,1448.0,847.0,695.0,797.0,1007.0,1104.0,1177.0,1471.0,2008.0,3733.0,4277.0,2695.0,1996.0,1703.0,1412.0,533.0
WEEKDAY,DT24,DT23,,853.0,2730.0,4234.0,3890.0,2493.0,1688.0,1435.0,1365.0,1295.0,1110.0,1056.0,1194.0,1967.0,2307.0,1185.0,708.0,597.0,414.0,99.0
WEEKDAY,DT24,DT25,9.0,295.0,1431.0,2091.0,1665.0,931.0,728.0,825.0,1031.0,1130.0,1192.0,1483.0,2000.0,3752.0,4286.0,2665.0,1946.0,1647.0,1358.0,505.0
WEEKDAY,DT25,CC10,8.0,303.0,1436.0,2156.0,1736.0,959.0,756.0,837.0,1052.0,1204.0,1222.0,1523.0,2049.0,3839.0,4444.0,2674.0,1931.0,1624.0,1327.0,500.0
WEEKDAY,DT25,DT24,,855.0,2696.0,4273.0,3850.0,2452.0,1650.0,1428.0,1372.0,1328.0,1149.0,1119.0,1270.0,2110.0,2483.0,1276.0,776.0,674.0,470.0,118.0
WEEKDAY,DT27,CC10,,1154.0,4240.0,6613.0,6193.0,3878.0,2627.0,2278.0,2206.0,2141.0,1865.0,1702.0,1875.0,3127.0,3655.0,1824.0,1086.0,921.0,612.0,117.0
WEEKDAY,DT27,DT28,20.0,330.0,1774.0,2501.0,1918.0,1062.0,933.0,1128.0,1465.0,1907.0,2235.0,2716.0,3346.0,5868.0,6643.0,3984.0,3177.0,2931.0,2258.0,851.0
WEEKDAY,DT28,DT27,,1162.0,4275.0,6713.0,6282.0,3845.0,2555.0,2209.0,2137.0,1998.0,1753.0,1605.0,1753.0,2817.0,3186.0,1636.0,1000.0,879.0,585.0,114.0
WEEKDAY,DT28,DT29,20.0,289.0,1667.0,2121.0,1561.0,985.0,910.0,1104.0,1416.0,1794.0,2138.0,2619.0,3254.0,5771.0,6577.0,3869.0,3041.0,2774.0,2135.0,800.0
WEEKDAY,DT29,DT28,,1148.0,4148.0,6534.0,6189.0,3691.0,2433.0,2089.0,2045.0,1922.0,1699.0,1554.0,1640.0,2416.0,2678.0,1453.0,960.0,872.0,557.0,123.0
WEEKDAY,DT29,DT30,19.0,289.0,1806.0,2235.0,1587.0,1024.0,942.0,1110.0,1409.0,1757.0,2076.0,2561.0,3143.0,5527.0,6251.0,3653.0,2859.0,2603.0,2000.0,741.0
WEEKDAY,DT3,DT2,16.0,110.0,665.0,856.0,518.0,335.0,345.0,490.0,682.0,911.0,1124.0,1324.0,1591.0,2721.0,2905.0,1828.0,1481.0,1353.0,1017.0,367.0
WEEKDAY,DT3,DT5,,612.0,2604.0,4298.0,3170.0,1963.0,1376.0,1212.0,1192.0,1114.0,1069.0,912.0,945.0,1340.0,1378.0,650.0,366.0,331.0,191.0,35.0
WEEKDAY,DT30,DT29,,1093.0,3898.0,6101.0,5811.0,3442.0,2292.0,1995.0,1976.0,1871.0,1694.0,1573.0,1643.0,2357.0,2630.0,1471.0,1000.0,923.0,606.0,135.0
WEEKDAY,DT30,DT31,19.0,281.0,1728.0,2283.0,1607.0,1037.0,949.0,1113.0,1378.0,1678.0,1999.0,2420.0,2971.0,5177.0,5788.0,3388.0,2661.0,2396.0,1843.0,688.0
WEEKDAY,DT31,DT30,,1037.0,3661.0,5602.0,5272.0,3166.0,2140.0,1880.0,1874.0,1793.0,1618.0,1506.0,1607.0,2327.0,2611.0,1480.0,1031.0,960.0,625.0,141.0
WEEKDAY,DT31,EW2,20.0,263.0,1680.0,2161.0,1503.0,1028.0,953.0,1102.0,1354.0,1663.0,1943.0,2339.0,2839.0,4826.0,5402.0,3186.0,2497.0,2245.0,1702.0,632.0
WEEKDAY,DT33,DT34,6.0,25.0,415.0,748.0,689.0,397.0,241.0,208.0,217.0,278.0,242.0,186.0,202.0,221.0,306.0,243.0,117.0,85.0,50.0,22.0
WEEKDAY,DT33,EW2,,247.0,1072.0,1695.0,1480.0,813.0,528.0,489.0,601.0,549.0,597.0,539.0,597.0,891.0,1109.0,708.0,459.0,344.0,272.0,68.0
WEEKDAY,DT34,CG1,5.0,43.0,349.0,702.0,709.0,415.0,251.0,229.0,227.0,238.0,219.0,172.0,202.0,255.0,337.0,236.0,98.0,52.0,26.0,13.0
WEEKDAY,DT34,DT33,,35.0,47.0,99.0,130.0,71.0,61.0,100.0,169.0,157.0,183.0,262.0,347.0,544.0,723.0,513.0,406.0,330.0,240.0,59.0
WEEKDAY,DT5,DT3,17.0,121.0,774.0,1117.0,598.0,385.0,385.0,533.0,760.0,1053.0,1276.0,1501.0,1791.0,3034.0,3263.0,2071.0,1652.0,1520.0,1143.0,411.0
WEEKDAY,DT5,DT6,,633.0,2852.0,4774.0,3527.0,2151.0,1510.0,1363.0,1366.0,1304.0,1162.0,1016.0,1092.0,1617.0,1694.0,802.0,487.0,429.0,250.0,54.0
WEEKDAY,DT6,DT5,20.0,149.0,929.0,1345.0,821.0,511.0,499.0,645.0,882.0,1201.0,1536.0,1731.0,2054.0,3440.0,3722.0,2320.0,1810.0,1671.0,1286.0,473.0
WEEKDAY,DT6,DT7,,631.0,2825.0,4840.0,3631.0,2228.0,1596.0,1477.0,1458.0,1408.0,1365.0,1110.0,1230.0,1823.0,1884.0,883.0,518.0,446.0,273.0,55.0
WEEKDAY,DT7,DT6,19.0,163.0,1095.0,1538.0,950.0,578.0,552.0,704.0,946.0,1248.0,1545.0,1789.0,2101.0,3526.0,3840.0,2409.0,1872.0,1735.0,1335.0,494.0
WEEKDAY,DT7,DT8,,631.0,2776.0,4693.0,3606.0,2235.0,1619.0,1504.0,1485.0,1495.0,1492.0,1240.0,1362.0,1976.0,2014.0,958.0,548.0,470.0,302.0,59.0
WEEKDAY,DT8,CC19,,616.0,2649.0,4401.0,3625.0,2243.0,1669.0,1625.0,1552.0,1624.0,1777.0,1524.0,1641.0,2187.0,2191.0,1019.0,573.0,476.0,313.0,61.0
WEEKDAY,DT8,DT7,19.0,174.0,1192.0,1749.0,1086.0,633.0,588.0,728.0,977.0,1282.0,1565.0,1820.0,2141.0,3562.0,3887.0,2431.0,1899.0,1765.0,1348.0,501.0
WEEKDAY,EW1,EW2,,430.0,1788.0,2588.0,2169.0,1405.0,1120.0,1046.0,1046.0,1048.0,1027.0,945.0,1031.0,1302.0,1301.0,758.0,470.0,368.0,258.0,37.0
WEEKDAY,EW10,EW11,,932.0,3231.0,4905.0,4932.0,3767.0,2781.0,2405.0,2322.0,2224.0,2024.0,1951.0,2047.0,3089.0,3464.0,1764.0,1088.0,868.0,591.0,138.0
